eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878376.989609,"{'circle_3d': {'center': [-4.958750776765555, -5.113503802708414, 27.447432518243943], 'normal': [-0.0973250230038646, -0.027143320619611225, -0.9948824453386632], 'radius': 2.4502512675034906}, 'confidence': 0.2664888044386491, 'timestamp': 201868.800349, 'diameter_3d': 4.900502535006981, 'ellipse': {'center': [98.98221132394485, 56.88105837244858], 'axes': [58.78937531100217, 60.64925983281498], 'angle': 28.147840962925983}, 'location': [98.98221132394485, 56.88105837244858], 'diameter': 60.64925983281498, 'sphere': {'center': [-3.79085050071918, -4.787783955273079, 39.3860218623079], 'radius': 12.0}, 'projected_sphere': {'center': [127.35595120900274, 78.77108500927767], 'axes': [206.67055343788977, 206.67055343788977], 'angle': 90.0}, 'model_confidence': 0.6045076173635144, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.543649672051608, 'phi': -1.668311698378045, 'norm_pos': [0.3093194103873277, 0.7629955901147976], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.816255,"{'circle_3d': {'center': [-2.6815853982956073, -1.534932433778172, 24.22754127301676], 'normal': [0.053430843330691064, 0.2760685013578921, -0.9596516698984995], 'radius': 2.2432895728367863}, 'confidence': 0.19409943619531803, 'timestamp': 201872.630759, 'diameter_3d': 4.486579145673573, 'ellipse': {'center': [122.2855536139671, 97.72687086684617], 'axes': [61.31271242071023, 63.31408820355033], 'angle': -72.06151245447013}, 'location': [122.2855536139671, 97.72687086684617], 'diameter': 63.31408820355033, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8504975564380786, 'phi': -1.515176421969897, 'norm_pos': [0.3821423550436472, 0.5928047047214743], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.824331,"{'circle_3d': {'center': [-2.6721446269768685, -1.533491258649477, 24.22848549978434], 'normal': [0.0542175742739193, 0.2761885992852834, -0.9595729843345348], 'radius': 2.239873093598074}, 'confidence': 0.17905785471679098, 'timestamp': 201872.639159, 'diameter_3d': 4.479746187196148, 'ellipse': {'center': [122.41758354019996, 97.75005018190173], 'axes': [61.2195683133642, 63.21097047844796], 'angle': -72.29652693669183}, 'location': [122.41758354019996, 97.75005018190173], 'diameter': 63.21097047844796, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8506225125710036, 'phi': -1.5143545659446251, 'norm_pos': [0.3825549485631249, 0.5927081242420762], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.833009,"{'circle_3d': {'center': [-2.3399729367396525, -0.7429196743092561, 24.51017521607622], 'normal': [0.08189854846035398, 0.34206956464696847, -0.9360988413102115], 'radius': 2.217787863193123}, 'confidence': 0.1749562838062901, 'timestamp': 201872.647559, 'diameter_3d': 4.435575726386246, 'ellipse': {'center': [127.37428221991036, 108.81920867887388], 'axes': [58.35781066847137, 61.69726197779829], 'angle': -87.04570565901714}, 'location': [127.37428221991036, 108.81920867887388], 'diameter': 61.69726197779829, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9199147707687865, 'phi': -1.4835293214988214, 'norm_pos': [0.39804463193721984, 0.5465866305046923], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.844646,"{'circle_3d': {'center': [-3.3672951558307633, -0.46871733676777527, 24.570982416461298], 'normal': [-0.003711636463905266, 0.36491975944209193, -0.9310315746114551], 'radius': 2.224636990946059}, 'confidence': 0.21901256937708513, 'timestamp': 201872.655959, 'diameter_3d': 4.449273981892118, 'ellipse': {'center': [113.4786024543751, 112.57739792056555], 'axes': [57.11431052174258, 62.01300714969483], 'angle': -70.68615798658882}, 'location': [113.4786024543751, 112.57739792056555], 'diameter': 62.01300714969483, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9443429445270994, 'phi': -1.5747828906263142, 'norm_pos': [0.3546206326699222, 0.5309275086643102], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.853318,"{'circle_3d': {'center': [-3.3955068252493503, -0.4895678052842509, 24.56298044098233], 'normal': [-0.006062608915454183, 0.3631822203990523, -0.9316984059013692], 'radius': 2.226601284462219}, 'confidence': 0.23468101875011702, 'timestamp': 201872.664359, 'diameter_3d': 4.453202568924438, 'ellipse': {'center': [113.07997028852152, 112.28867969893683], 'axes': [57.21197724639849, 62.09692299077048], 'angle': -70.10842636960845}, 'location': [113.07997028852152, 112.28867969893683], 'diameter': 62.09692299077048, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.942477388856055, 'phi': -1.577303285819566, 'norm_pos': [0.3533749071516298, 0.5321305012544298], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.860616,"{'circle_3d': {'center': [-3.4997879483231387, -0.5946714283286916, 24.523738130565857], 'normal': [-0.014752702504936542, 0.3544235851453488, -0.9349685984360749], 'radius': 2.236132570988382}, 'confidence': 0.21703362056006809, 'timestamp': 201872.672759, 'diameter_3d': 4.472265141976764, 'ellipse': {'center': [111.58610710671655, 110.83165141123266], 'axes': [57.7182452934831, 62.49859360204201], 'angle': -67.72746120825329}, 'location': [111.58610710671655, 110.83165141123266], 'diameter': 62.49859360204201, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9330938915483487, 'phi': -1.5865738388736677, 'norm_pos': [0.34870658470848925, 0.5382014524531973], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.868326,"{'circle_3d': {'center': [-2.4844239916469895, -0.5799601370950542, 24.559304268239195], 'normal': [0.06986096055140924, 0.35564952608148537, -0.9320047536299637], 'radius': 2.2465287512790844}, 'confidence': 0.1789036248859095, 'timestamp': 201872.681159, 'diameter_3d': 4.493057502558169, 'ellipse': {'center': [125.46738720326356, 111.0402271672921], 'axes': [58.54348315137116, 62.41290101700565], 'angle': -84.89776486009154}, 'location': [125.46738720326356, 111.0402271672921], 'diameter': 62.41290101700565, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9344052654485149, 'phi': -1.4959785129164356, 'norm_pos': [0.39208558501019863, 0.5373323868029496], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.8761861,"{'circle_3d': {'center': [-3.230373655048421, -0.24009965653776355, 24.663605768693948], 'normal': [0.007698488601289927, 0.3839712327945928, -0.9233129619254007], 'radius': 2.2412723354143327}, 'confidence': 0.18714948603808476, 'timestamp': 201872.689559, 'diameter_3d': 4.482544670828665, 'ellipse': {'center': [115.503120802887, 115.70004731287568], 'axes': [56.806731684796056, 62.1906228928186], 'angle': -74.32226426499298}, 'location': [115.503120802887, 115.70004731287568], 'diameter': 62.1906228928186, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9648897167211081, 'phi': -1.562458622760423, 'norm_pos': [0.3609472525090219, 0.5179164695296847], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.8843808,"{'circle_3d': {'center': [-3.2842843245897146, -0.25780703377510417, 24.655940390643167], 'normal': [0.0032059328061821244, 0.3824956180248144, -0.9239517434296324], 'radius': 2.234290030005399}, 'confidence': 0.2573419493716603, 'timestamp': 201872.697959, 'diameter_3d': 4.468580060010798, 'ellipse': {'center': [114.759221849825, 115.4639054492913], 'axes': [56.652379234491235, 62.03044058610755], 'angle': -73.41784458410773}, 'location': [114.759221849825, 115.4639054492913], 'diameter': 62.03044058610755, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9632921282734457, 'phi': -1.567326535257539, 'norm_pos': [0.3586225682807031, 0.5189003939612862], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.892291,"{'circle_3d': {'center': [-3.728481417143144, -1.0344586794678534, 24.372602240353068], 'normal': [-0.03381049157327032, 0.3177746475504187, -0.9475632559538075], 'radius': 2.2519652320945873}, 'confidence': 0.2074672740633361, 'timestamp': 201872.706359, 'diameter_3d': 4.503930464189175, 'ellipse': {'center': [108.16284130584825, 104.71949780368271], 'axes': [59.26927907584689, 63.43657824383467], 'angle': -60.2182600256881}, 'location': [108.16284130584825, 104.71949780368271], 'diameter': 63.43657824383467, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8941778815804626, 'phi': -1.606462709458627, 'norm_pos': [0.33800887908077576, 0.5636687591513221], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.9005802,"{'circle_3d': {'center': [-3.125551444168017, -1.4263576520296053, 24.24313720513461], 'normal': [0.016433672841323615, 0.28511639983693937, -0.9583520088886791], 'radius': 2.2465488209454993}, 'confidence': 0.21495830663647597, 'timestamp': 201872.714759, 'diameter_3d': 4.493097641890999, 'ellipse': {'center': [116.19669008488265, 99.23476481553641], 'axes': [60.85838185371487, 63.51449050935689], 'angle': -64.83975627723643}, 'location': [116.19669008488265, 99.23476481553641], 'diameter': 63.51449050935689, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8599241932544135, 'phi': -1.5536501610784152, 'norm_pos': [0.36311465651525826, 0.5865218132685983], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.908427,"{'circle_3d': {'center': [-3.056416662638018, -1.3949643128764038, 24.253918162434964], 'normal': [0.022194904635490197, 0.2877325114330395, -0.9574535957803163], 'radius': 2.232147231553001}, 'confidence': 0.20618241183571703, 'timestamp': 201872.72316, 'diameter_3d': 4.464294463106002, 'ellipse': {'center': [117.16818743262226, 99.68725953570069], 'axes': [60.44102953904965, 63.05130246290289], 'angle': -66.4924846502935}, 'location': [117.16818743262226, 99.68725953570069], 'diameter': 63.05130246290289, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.862654706668136, 'phi': -1.5476192972129452, 'norm_pos': [0.3661505857269446, 0.5846364186012472], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.916333,"{'circle_3d': {'center': [-3.0624330333316427, -1.4016619267178818, 24.251769667282517], 'normal': [0.02169354041102145, 0.28717437694624964, -0.95763263704302], 'radius': 2.244270707055623}, 'confidence': 0.1588998739461067, 'timestamp': 201872.73156, 'diameter_3d': 4.488541414111246, 'ellipse': {'center': [117.08069759861917, 99.58433337273513], 'axes': [60.7825139308291, 63.402711916198115], 'angle': -66.29258992045628}, 'location': [117.08069759861917, 99.58433337273513], 'diameter': 63.402711916198115, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8620719778761388, 'phi': -1.5481468995775491, 'norm_pos': [0.3658771799956849, 0.5850652776136036], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.928364,"{'circle_3d': {'center': [-3.858376943482929, -1.065120288543718, 24.367738757895218], 'normal': [-0.04463511876825241, 0.3152195134607634, -0.9479685461586285], 'radius': 2.23641409889305}, 'confidence': 0.19331575742347534, 'timestamp': 201872.73996, 'diameter_3d': 4.4728281977861, 'ellipse': {'center': [106.3720520977252, 104.30799363269985], 'axes': [58.76771195590858, 63.04172393200818], 'angle': -58.14072316443603}, 'location': [106.3720520977252, 104.30799363269985], 'diameter': 63.04172393200818, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8914842776679661, 'phi': -1.6178465980470447, 'norm_pos': [0.3324126628053913, 0.5653833598637507], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.936359,"{'circle_3d': {'center': [-3.789817111651588, -0.4188598120835385, 24.600347996112042], 'normal': [-0.038921799448974004, 0.36907455316577825, -0.928584442973893], 'radius': 2.226784030277473}, 'confidence': 0.21461601591617863, 'timestamp': 201872.74836, 'diameter_3d': 4.453568060554946, 'ellipse': {'center': [107.79149779008453, 113.26520162124594], 'axes': [56.49533129514207, 62.09143799500902], 'angle': -65.24140529300429}, 'location': [107.79149779008453, 113.26520162124594], 'diameter': 62.09143799500902, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9488094036160488, 'phi': -1.6126870024884226, 'norm_pos': [0.33684843059401415, 0.5280616599114752], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.945311,"{'circle_3d': {'center': [-3.795808768647661, -0.35604072955255806, 24.625774861710283], 'normal': [-0.03942110419864676, 0.3743094767100267, -0.926465537507373], 'radius': 2.2301116465782647}, 'confidence': 0.22558556828389079, 'timestamp': 201872.75676, 'diameter_3d': 4.460223293156529, 'ellipse': {'center': [107.76230477794311, 114.12493631624754], 'axes': [56.34140017599042, 62.115447691748955], 'angle': -65.6745473109687}, 'location': [107.76230477794311, 114.12493631624754], 'diameter': 62.115447691748955, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9544483322800064, 'phi': -1.6133206709288408, 'norm_pos': [0.3367572024310722, 0.5244794320156352], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.9526248,"{'circle_3d': {'center': [-3.1299433347556924, -1.2607204975960777, 24.293644682743285], 'normal': [0.016067681959017314, 0.2989194960397334, -0.9541430524212896], 'radius': 2.2197583079901873}, 'confidence': 0.1977795717538204, 'timestamp': 201872.76516, 'diameter_3d': 4.4395166159803745, 'ellipse': {'center': [116.22667315703009, 101.57767442919008], 'axes': [59.69520149920881, 62.60323415158701], 'angle': -66.88399846097559}, 'location': [116.22667315703009, 101.57767442919008], 'diameter': 62.60323415158701, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.874356506314198, 'phi': -1.5539580095858885, 'norm_pos': [0.363208353615719, 0.5767596898783747], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.962123,"{'circle_3d': {'center': [-3.299449172491874, -1.3032382137727305, 24.278813284735005], 'normal': [0.0019421954810021624, 0.29537635302501225, -0.9553790022553127], 'radius': 2.2301304903458035}, 'confidence': 0.2381793529095303, 'timestamp': 201872.77356, 'diameter_3d': 4.460260980691607, 'ellipse': {'center': [113.86895156349435, 100.97281329271392], 'axes': [59.94070283415874, 62.99186753582942], 'angle': -63.50628601704604}, 'location': [113.86895156349435, 100.97281329271392], 'diameter': 62.99186753582942, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8706457512769032, 'phi': -1.5687634238308201, 'norm_pos': [0.35584047363591986, 0.579279944613692], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.96852,"{'circle_3d': {'center': [-3.1755284196049995, -1.1846239275070127, 24.317084623565325], 'normal': [0.012268924888241719, 0.3052608768804888, -0.9521897240194529], 'radius': 2.2342125782434015}, 'confidence': 0.2125339745976106, 'timestamp': 201872.78196, 'diameter_3d': 4.468425156486803, 'ellipse': {'center': [115.64075583690683, 102.6315076852384], 'axes': [59.836274479554405, 62.954461504744174], 'angle': -66.99277779720947}, 'location': [115.64075583690683, 102.6315076852384], 'diameter': 62.954461504744174, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.88100869704436, 'phi': -1.557912081486112, 'norm_pos': [0.3613773619903339, 0.5723687179781733], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.9780428,"{'circle_3d': {'center': [-3.629950722645651, -0.18523838120501512, 24.69046237016567], 'normal': [-0.025599600365145893, 0.3885430057389885, -0.9210749118027572], 'radius': 2.2246172212390407}, 'confidence': 0.2165468670631638, 'timestamp': 201872.79036, 'diameter_3d': 4.449234442478081, 'ellipse': {'center': [110.14025460994534, 116.46573667692033], 'axes': [55.769200856225275, 61.74952944125858], 'angle': -69.13219961770483}, 'location': [110.14025460994534, 116.46573667692033], 'diameter': 61.74952944125858, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9698461607140563, 'phi': -1.5985823532382608, 'norm_pos': [0.3441882956560792, 0.5147260971794987], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.9847329,"{'circle_3d': {'center': [-3.3783449881689847, -1.2732743821597547, 24.28823136688205], 'normal': [-0.00463245582542371, 0.2978733389927603, -0.9545941620763924], 'radius': 2.2462185167230335}, 'confidence': 0.22649030391549554, 'timestamp': 201872.79876, 'diameter_3d': 4.492437033446067, 'ellipse': {'center': [112.80138441238854, 101.38086539169765], 'axes': [60.21425936944765, 63.44006213434403], 'angle': -62.61427518069429}, 'location': [112.80138441238854, 101.38086539169765], 'diameter': 63.44006213434403, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8732604134265078, 'phi': -1.5756490900378395, 'norm_pos': [0.3525043262887142, 0.5775797275345931], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878380.9922078,"{'circle_3d': {'center': [-3.3984000089553805, -1.1919560727511769, 24.31403866627859], 'normal': [-0.0063037075576233646, 0.3046498647768084, -0.952443553793347], 'radius': 2.2303274592473787}, 'confidence': 0.21829618636019932, 'timestamp': 201872.80716, 'diameter_3d': 4.4606549184947575, 'ellipse': {'center': [112.57478465248809, 102.5313196818578], 'axes': [59.54384683310921, 62.91801118769597], 'angle': -63.273773560397316}, 'location': [112.57478465248809, 102.5313196818578], 'diameter': 62.91801118769597, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8803671246812623, 'phi': -1.5774146880536117, 'norm_pos': [0.3517962020390253, 0.5727861679922592], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878381.000339,"{'circle_3d': {'center': [-3.8392395052608648, -0.1832456937906457, 24.69910477938599], 'normal': [-0.04304033224974706, 0.3887090630235194, -0.9203547110343974], 'radius': 2.222762974450829}, 'confidence': 0.21176091967510519, 'timestamp': 201872.81556, 'diameter_3d': 4.445525948901658, 'ellipse': {'center': [107.32379321708257, 116.49668000899291], 'axes': [55.44201689673616, 61.7201034918783], 'angle': -66.46327947447979}, 'location': [107.32379321708257, 116.49668000899291], 'diameter': 61.7201034918783, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.970026384376296, 'phi': -1.6175272198066444, 'norm_pos': [0.335386853803383, 0.5145971666291962], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878381.013528,"{'circle_3d': {'center': [-3.714118326614348, -1.3859938160021814, 24.26019761599443], 'normal': [-0.03261356736253732, 0.2884800528392247, -0.9569303079836939], 'radius': 2.2469106857510495}, 'confidence': 0.2622782220173065, 'timestamp': 201872.82396, 'diameter_3d': 4.493821371502099, 'ellipse': {'center': [108.1289674316363, 99.80571559390528], 'axes': [60.13467128943352, 63.6313443042731], 'angle': -56.2940147485962}, 'location': [108.1289674316363, 99.80571559390528], 'diameter': 63.6313443042731, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.863435348532147, 'phi': -1.6048645849633674, 'norm_pos': [0.33790302322386345, 0.5841428516920614], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878381.02061,"{'circle_3d': {'center': [-3.614005681387062, -1.2965310471000517, 24.2845661881979], 'normal': [-0.02427084692693016, 0.29593528358106885, -0.9548995936334049], 'radius': 2.2393659783739652}, 'confidence': 0.20674576083098758, 'timestamp': 201872.83236, 'diameter_3d': 4.4787319567479305, 'ellipse': {'center': [109.55499412289328, 101.0631624990231], 'axes': [59.82579447261907, 63.31902277238687], 'angle': -58.805063698910345}, 'location': [109.55499412289328, 101.0631624990231], 'diameter': 63.31902277238687, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8712308384404561, 'phi': -1.5962080271741355, 'norm_pos': [0.3423593566340415, 0.5789034895874038], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878381.028876,"{'circle_3d': {'center': [-4.286914653330971, -0.3972122677006107, 24.64097096353628], 'normal': [-0.08034659458892257, 0.37087851519768894, -0.9251991956885398], 'radius': 2.2465039486248664}, 'confidence': 0.21965448313131977, 'timestamp': 201872.84076, 'diameter_3d': 4.493007897249733, 'ellipse': {'center': [101.13305568037752, 113.55763991700593], 'axes': [56.109841907969475, 62.63003378334651], 'angle': -59.417762831206076}, 'location': [101.13305568037752, 113.55763991700593], 'diameter': 62.63003378334651, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9507511502745558, 'phi': -1.6574214805487395, 'norm_pos': [0.31604079900117976, 0.5268431670124754], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
