eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878436.8972428,"{'circle_3d': {'center': [-1.8461215611193698, 5.032997967081769, 30.70979593895355], 'normal': [-0.04781548899754383, 0.36314971359376097, -0.9305030706712876], 'radius': 2.3417611456904432}, 'confidence': 0.9987042298620233, 'timestamp': 201928.709313, 'diameter_3d': 4.6835222913808865, 'ellipse': {'center': [139.683040859524, 174.9616796234154], 'axes': [44.92078856773616, 51.76631747992789], 'angle': -79.67637018689247}, 'location': [139.683040859524, 174.9616796234154], 'diameter': 51.76631747992789, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6750705550482405, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.94244249999515, 'phi': -1.6221378752173055, 'norm_pos': [0.4365095026860125, 0.27099300156910255], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.828985,"{'circle_3d': {'center': [-1.6532238251449634, 5.532072811752274, 30.90925974165697], 'normal': [-0.03174067766634329, 0.4047392839829697, -0.9138810871126694], 'radius': 2.099177834947637}, 'confidence': 0.9969794433804183, 'timestamp': 201932.640523, 'diameter_3d': 4.198355669895274, 'ellipse': {'center': [141.89097352706466, 180.1699240739381], 'axes': [38.698088848328176, 46.10553145258093], 'angle': -82.9129054524135}, 'location': [141.89097352706466, 180.1699240739381], 'diameter': 46.10553145258093, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7389474584490352, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9874900269321374, 'phi': -1.6055141084460138, 'norm_pos': [0.44340929227207704, 0.2492919830252579], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.836308,"{'circle_3d': {'center': [-1.711998194639947, 5.501563532190734, 30.897994862721262], 'normal': [-0.03663854179092525, 0.40219684401950806, -0.9148198270239786], 'radius': 2.1150473901207167}, 'confidence': 0.9970591808822831, 'timestamp': 201932.648923, 'diameter_3d': 4.2300947802414335, 'ellipse': {'center': [141.24652465046748, 179.85104117196232], 'axes': [39.07184057486405, 46.47076231311456], 'angle': -82.19977492793765}, 'location': [141.24652465046748, 179.85104117196232], 'diameter': 46.47076231311456, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7388037219207333, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9847113835577528, 'phi': -1.6108249423700545, 'norm_pos': [0.44139538953271085, 0.2506206617834903], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.8446112,"{'circle_3d': {'center': [-1.6974303221536142, 5.417021980316295, 30.86064181372109], 'normal': [-0.03542455241706421, 0.3951517146966381, -0.9179325811073259], 'radius': 2.135491109260584}, 'confidence': 0.9975041067517507, 'timestamp': 201932.657323, 'diameter_3d': 4.270982218521168, 'ellipse': {'center': [141.38372577203228, 178.98939364114995], 'axes': [39.75254285380661, 46.97649514501143], 'angle': -82.22260152355938}, 'location': [141.38372577203228, 178.98939364114995], 'diameter': 46.97649514501143, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7387194424371191, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.97702932774029, 'phi': -1.6093688567534616, 'norm_pos': [0.44182414303760087, 0.25421085982854186], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.852812,"{'circle_3d': {'center': [-1.6889607090867587, 5.375175148692377, 30.842398580249558], 'normal': [-0.03471875132815957, 0.3916644787279783, -0.9194528505632872], 'radius': 2.128444834104453}, 'confidence': 0.983467853462993, 'timestamp': 201932.665723, 'diameter_3d': 4.256889668208906, 'ellipse': {'center': [141.4649652509588, 178.57049537195365], 'axes': [39.76915384340196, 46.848791057513274], 'angle': -82.24904729478557}, 'location': [141.4649652509588, 178.57049537195365], 'diameter': 46.848791057513274, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7394418787130097, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9732362279412017, 'phi': -1.6085386257492138, 'norm_pos': [0.44207801640924627, 0.25595626928352644], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.8605142,"{'circle_3d': {'center': [-1.685588575175511, 5.326627507046369, 30.821717839941], 'normal': [-0.03443774016888893, 0.38761884192414425, -0.9211762455889999], 'radius': 2.134958252407164}, 'confidence': 0.9985508542356628, 'timestamp': 201932.674123, 'diameter_3d': 4.269916504814328, 'ellipse': {'center': [141.48987025519435, 178.07562217638667], 'axes': [40.058797175333495, 47.02343633125959], 'angle': -82.20466007046946}, 'location': [141.48987025519435, 178.07562217638667], 'diameter': 47.02343633125959, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7393322950869807, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9688434062621654, 'phi': -1.60816345425162, 'norm_pos': [0.44215584454748236, 0.2580182409317222], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.868253,"{'circle_3d': {'center': [-1.6785049393357532, 5.3195739715093735, 30.818489977942463], 'normal': [-0.03384743718224244, 0.38703104729606136, -0.9214452340888785], 'radius': 2.1071371522917315}, 'confidence': 0.9987986029801729, 'timestamp': 201932.682523, 'diameter_3d': 4.214274304583463, 'ellipse': {'center': [141.56415132654905, 178.01849694350307], 'axes': [39.562889944713405, 46.41507123980136], 'angle': -82.2757500579975}, 'location': [141.56415132654905, 178.01849694350307], 'diameter': 46.41507123980136, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7393545941694502, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.968205845726233, 'phi': -1.6075128072260572, 'norm_pos': [0.4423879728954658, 0.2582562627354039], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.876638,"{'circle_3d': {'center': [-1.6874330877648345, 5.230323088973937, 30.78175506113795], 'normal': [-0.03459144955133256, 0.37959347375144165, -0.9245064771559209], 'radius': 2.1423424293503626}, 'confidence': 0.998377479750104, 'timestamp': 201932.690923, 'diameter_3d': 4.284684858700725, 'ellipse': {'center': [141.44677327901337, 177.09310867850795], 'axes': [40.522910132070436, 47.24669802216783], 'angle': -82.01234109592697}, 'location': [141.44677327901337, 177.09310867850795], 'diameter': 47.24669802216783, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7402813577028877, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9601531686665674, 'phi': -1.6081950056170708, 'norm_pos': [0.4420211664969168, 0.2621120471728836], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.884367,"{'circle_3d': {'center': [-1.6564400147207379, 5.214950687175151, 30.774340080365143], 'normal': [-0.03200869346432449, 0.3783124402682095, -0.9251243922203215], 'radius': 2.130425306508755}, 'confidence': 0.9995172947435885, 'timestamp': 201932.699323, 'diameter_3d': 4.26085061301751, 'ellipse': {'center': [141.779931448341, 176.94439974275846], 'axes': [40.362076435314826, 46.99506906705454], 'angle': -82.35641098737639}, 'location': [141.779931448341, 176.94439974275846], 'diameter': 46.99506906705454, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7415478740832593, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9587688898943867, 'phi': -1.6053818703295666, 'norm_pos': [0.4430622857760656, 0.2627316677385064], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.8922849,"{'circle_3d': {'center': [-1.6635014590655142, 5.2047221844678395, 30.77040929924898], 'normal': [-0.03259714715972251, 0.37746006504260016, -0.9254519573133354], 'radius': 2.130628540347157}, 'confidence': 0.9987117887760538, 'timestamp': 201932.707723, 'diameter_3d': 4.261257080694314, 'ellipse': {'center': [141.70068220922266, 176.83960637571033], 'axes': [40.39685949614149, 47.00544331149279], 'angle': -82.25362749646618}, 'location': [141.70068220922266, 176.83960637571033], 'diameter': 47.00544331149279, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7418131838810016, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9578482511272481, 'phi': -1.606004720176419, 'norm_pos': [0.4428146319038208, 0.2631683067678736], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.905758,"{'circle_3d': {'center': [-1.7111542927787127, 5.1880703169707525, 30.765411894415884], 'normal': [-0.0365682166358224, 0.3760724094178429, -0.9258684077160932], 'radius': 2.1459259021395223}, 'confidence': 0.9995425708918162, 'timestamp': 201932.716123, 'diameter_3d': 4.291851804279045, 'ellipse': {'center': [141.1787027612723, 176.65907703116903], 'axes': [40.72113735131321, 47.35046560052202], 'angle': -81.64975429203386}, 'location': [141.1787027612723, 176.65907703116903], 'diameter': 47.35046560052202, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7435057873525608, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9563502016019734, 'phi': -1.6102719361985223, 'norm_pos': [0.4411834461289759, 0.26392051237012903], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.912565,"{'circle_3d': {'center': [-1.68997185521537, 5.223348509482162, 30.77898918431575], 'normal': [-0.03480301350554384, 0.3790122587937937, -0.9247369668911043], 'radius': 2.135383373388419}, 'confidence': 0.9994181043893836, 'timestamp': 201932.724524, 'diameter_3d': 4.270766746776838, 'ellipse': {'center': [141.41722780752104, 177.02538558627393], 'axes': [40.41324458782661, 47.097281508564194], 'angle': -81.96940875379588}, 'location': [141.41722780752104, 177.02538558627393], 'diameter': 47.097281508564194, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7436451172538217, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9595250132575097, 'phi': -1.6084141539283998, 'norm_pos': [0.44192883689850326, 0.2623942267238586], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.920337,"{'circle_3d': {'center': [-1.6875474010144604, 5.248875653319199, 30.78939498677898], 'normal': [-0.03460097565546805, 0.3811395207802134, -0.9238698166858353], 'radius': 2.1088366329747257}, 'confidence': 0.997933555175216, 'timestamp': 201932.732924, 'diameter_3d': 4.217673265949451, 'ellipse': {'center': [141.44876115469833, 177.29864862979917], 'axes': [39.826834997521324, 46.49585616783556], 'angle': -82.04457443835187}, 'location': [141.44876115469833, 177.29864862979917], 'diameter': 46.49585616783556, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7431966753132513, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9618248678332344, 'phi': -1.6082310505294795, 'norm_pos': [0.4420273786084323, 0.26125563070917013], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.928572,"{'circle_3d': {'center': [-1.6952830314410887, 5.296268548885779, 30.80935846177389], 'normal': [-0.035245611524353744, 0.3850889287440951, -0.9222061937695928], 'radius': 2.1478875274651323}, 'confidence': 0.9985163579116908, 'timestamp': 201932.741324, 'diameter_3d': 4.295775054930265, 'ellipse': {'center': [141.3775789329176, 177.76036885683743], 'axes': [40.40107885281299, 47.32710750552367], 'angle': -82.03729562536265}, 'location': [141.3775789329176, 177.76036885683743], 'diameter': 47.32710750552367, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7432836113684393, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9661005074965172, 'phi': -1.608996531884396, 'norm_pos': [0.4418049341653675, 0.25933179642984405], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.936967,"{'circle_3d': {'center': [-1.698842803891008, 5.353887809966159, 30.833732207920434], 'normal': [-0.035542259228513666, 0.38989053383412686, -0.9201750482573806], 'radius': 2.1463365224159117}, 'confidence': 0.9983169419363664, 'timestamp': 201932.749724, 'diameter_3d': 4.292673044831823, 'ellipse': {'center': [141.3530287973112, 178.34522667563405], 'axes': [40.17287969417373, 47.2559554919547], 'angle': -82.09719320393218}, 'location': [141.3530287973112, 178.34522667563405], 'diameter': 47.2559554919547, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7438917837049863, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9713090428190727, 'phi': -1.6094026762624583, 'norm_pos': [0.4417282149915975, 0.2568948888515248], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.945428,"{'circle_3d': {'center': [-1.7150918280897791, 5.361783813865183, 30.837720977459874], 'normal': [-0.03689634457841128, 0.39054853415904545, -0.9198426507957608], 'radius': 2.157445500993235}, 'confidence': 0.9988986137488635, 'timestamp': 201932.758124, 'diameter_3d': 4.31489100198647, 'ellipse': {'center': [141.1789983989969, 178.4183656181113], 'axes': [40.34609604495337, 47.4945593162878], 'angle': -81.92200041483626}, 'location': [141.1789983989969, 178.4183656181113], 'diameter': 47.4945593162878, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7455203287527912, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9720236998572025, 'phi': -1.6108864178959057, 'norm_pos': [0.4411843699968653, 0.25659014325786955], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.952663,"{'circle_3d': {'center': [-1.7360436211308816, 5.404734751529532, 30.85691771919391], 'normal': [-0.03864232733183648, 0.3941277789644079, -0.9182429223179246], 'radius': 2.129718573077724}, 'confidence': 0.9980998949076884, 'timestamp': 201932.766524, 'diameter_3d': 4.259437146155448, 'ellipse': {'center': [140.9613827559658, 178.8654014709159], 'axes': [39.66915245244128, 46.85477584654265], 'angle': -81.75676875741651}, 'location': [140.9613827559658, 178.8654014709159], 'diameter': 46.85477584654265, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7465432717081444, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.975914944008985, 'phi': -1.6128544130871116, 'norm_pos': [0.44050432111239307, 0.25472749387118365], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.961136,"{'circle_3d': {'center': [-1.6977846039251139, 5.445034922180985, 30.872756788328324], 'normal': [-0.0354540758980225, 0.3974861265186956, -0.9169229998900567], 'radius': 2.121483310715413}, 'confidence': 0.9944108393046894, 'timestamp': 201932.774924, 'diameter_3d': 4.242966621430826, 'ellipse': {'center': [141.38644241020728, 179.27926576420833], 'axes': [39.39442266310352, 46.650020245250786], 'angle': -82.266138812662}, 'location': [141.38644241020728, 179.27926576420833], 'diameter': 46.650020245250786, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7462173239804692, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9795719483485128, 'phi': -1.6094434353891993, 'norm_pos': [0.44183263253189775, 0.2530030593157986], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.9683719,"{'circle_3d': {'center': [-1.7459253180833194, 5.404994323901046, 30.857449430018825], 'normal': [-0.039465802077872966, 0.3941494099953674, -0.9181986130825149], 'radius': 2.1538575171791887}, 'confidence': 0.9976877631317873, 'timestamp': 201932.783324, 'diameter_3d': 4.307715034358377, 'ellipse': {'center': [140.85523781624136, 178.85493405590424], 'axes': [40.11366120273551, 47.38538312743074], 'angle': -81.64339230881734}, 'location': [140.85523781624136, 178.85493405590424], 'diameter': 47.38538312743074, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7462255533799755, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.975938480276945, 'phi': -1.6137516579727964, 'norm_pos': [0.44017261817575426, 0.25477110810039905], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.9762821,"{'circle_3d': {'center': [-1.7524503720746383, 5.376745238372128, 30.845648043853082], 'normal': [-0.04000955657714954, 0.3917953195346242, -0.9191820619296601], 'radius': 2.1730205122623625}, 'confidence': 0.9971917363977894, 'timestamp': 201932.791724, 'diameter_3d': 4.346041024524725, 'ellipse': {'center': [140.77801227251408, 178.55896883331403], 'axes': [40.56701292697148, 47.82532603953693], 'angle': -81.51610396959369}, 'location': [140.77801227251408, 178.55896883331403], 'diameter': 47.82532603953693, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7462562371920556, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9733784338034563, 'phi': -1.6142962156094565, 'norm_pos': [0.4399312883516065, 0.2560042965278583], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.9882581,"{'circle_3d': {'center': [-1.7718176079904324, 5.274248190991043, 30.803376579490518], 'normal': [-0.04162349290346571, 0.38325389891953376, -0.9227046839598739], 'radius': 2.1353811504638136}, 'confidence': 0.9959490345552419, 'timestamp': 201932.800124, 'diameter_3d': 4.270762300927627, 'ellipse': {'center': [140.539917764819, 177.5373673642884], 'axes': [40.20271967556631, 47.05990049890444], 'angle': -81.09416862245641}, 'location': [140.539917764819, 177.5373673642884], 'diameter': 47.05990049890444, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7464784852879935, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9641129560652062, 'phi': -1.6158760736301643, 'norm_pos': [0.43918724301505935, 0.26026096931546505], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878440.996685,"{'circle_3d': {'center': [-1.7907652763002464, 5.228723607897495, 30.78544657617166], 'normal': [-0.043202465262616875, 0.3794601836617381, -0.9241988509031119], 'radius': 2.152140931885593}, 'confidence': 0.9991461646691905, 'timestamp': 201932.808524, 'diameter_3d': 4.304281863771186, 'ellipse': {'center': [140.32326370493686, 177.0643249061075], 'axes': [40.66280818243895, 47.456683859212696], 'angle': -80.77826978840349}, 'location': [140.32326370493686, 177.0643249061075], 'diameter': 47.456683859212696, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7471287524169368, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9600090994211634, 'phi': -1.6175081768471016, 'norm_pos': [0.4385101990779277, 0.26223197955788546], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.0049741,"{'circle_3d': {'center': [-1.8298812644986269, 5.1381999446464945, 30.750600791150738], 'normal': [-0.04646213094581525, 0.3719165450574881, -0.9271026663215219], 'radius': 2.1912319100298876}, 'confidence': 0.9999649202853562, 'timestamp': 201932.816924, 'diameter_3d': 4.382463820059775, 'ellipse': {'center': [139.87715153427274, 176.11799626984248], 'axes': [41.688288515612136, 48.37309342258564], 'angle': -80.1163767571924}, 'location': [139.87715153427274, 176.11799626984248], 'diameter': 48.37309342258564, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7472794490069101, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9518691460358157, 'phi': -1.6208698448131968, 'norm_pos': [0.4371160985446023, 0.26617501554232303], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.01295,"{'circle_3d': {'center': [-1.8878454975415577, 5.019165291692618, 30.706628454437137], 'normal': [-0.05129248369939283, 0.361996990644665, -0.9307670277143223], 'radius': 2.146066722009704}, 'confidence': 0.9953775193068115, 'timestamp': 201932.825324, 'diameter_3d': 4.292133444019408, 'ellipse': {'center': [139.2137073098162, 174.91583623509928], 'axes': [41.18183229492073, 47.44193021031142], 'angle': -79.13099446070308}, 'location': [139.2137073098162, 174.91583623509928], 'diameter': 47.44193021031142, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7460112375083261, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.941205613275912, 'phi': -1.6258484008333571, 'norm_pos': [0.43504283534317556, 0.2711840156870864], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.020829,"{'circle_3d': {'center': [-1.9287152586193375, 4.953096986164499, 30.683479359165545], 'normal': [-0.05469829712254112, 0.3564912985173218, -0.9326961189869549], 'radius': 2.123794558204697}, 'confidence': 0.9968456021338037, 'timestamp': 201932.833724, 'diameter_3d': 4.247589116409394, 'ellipse': {'center': [138.75035214995566, 174.2432245225269], 'axes': [40.93774910192216, 46.983941328799936], 'angle': -78.45640883097381}, 'location': [138.75035214995566, 174.2432245225269], 'diameter': 46.983941328799936, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7463589560394723, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9353060779631273, 'phi': -1.629374589903105, 'norm_pos': [0.43359485046861146, 0.27398656448947123], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.028478,"{'circle_3d': {'center': [-1.927173241797411, 4.8831653110278035, 30.65691004274936], 'normal': [-0.05456979572071393, 0.3506636589225972, -0.9349102286883035], 'radius': 2.1555764798995103}, 'confidence': 0.9971848896721198, 'timestamp': 201932.842124, 'diameter_3d': 4.311152959799021, 'ellipse': {'center': [138.7515966424908, 173.5070739409431], 'axes': [41.77313672848315, 47.72826820046193], 'angle': -78.28740844970005}, 'location': [138.7515966424908, 173.5070739409431], 'diameter': 47.72826820046193, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7459960052821568, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9290759941466415, 'phi': -1.6290991973438493, 'norm_pos': [0.4335987395077837, 0.2770538585794038], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.036445,"{'circle_3d': {'center': [-1.954605374928173, 4.87761672052182, 30.6564649978498], 'normal': [-0.0568558068149441, 0.35020127638043186, -0.9349473157632671], 'radius': 2.1652379824921684}, 'confidence': 0.9989249117923376, 'timestamp': 201932.850524, 'diameter_3d': 4.330475964984337, 'ellipse': {'center': [138.4518858330096, 173.44246780803294], 'axes': [41.96034426917353, 47.942821543897914], 'angle': -77.92636820322683}, 'location': [138.4518858330096, 173.44246780803294], 'diameter': 47.942821543897914, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7464481713314042, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9285823058356524, 'phi': -1.631533306657242, 'norm_pos': [0.43266214322815505, 0.27732305079986275], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
