eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878454.796244,"{'circle_3d': {'center': [-1.7811820192013863, 5.126874109580441, 30.743731209208573], 'normal': [-0.042403860504378534, 0.3709727254686503, -0.9276751314833692], 'radius': 2.383162676859776}, 'confidence': 0.991750626873336, 'timestamp': 201946.609761, 'diameter_3d': 4.766325353719552, 'ellipse': {'center': [140.41382137464464, 175.9049730076623], 'axes': [45.41634886570384, 52.6254762050417], 'angle': -80.67937474960829}, 'location': [140.41382137464464, 175.9049730076623], 'diameter': 52.6254762050417, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3283514409796462, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9508525975313216, 'phi': -1.616474348483081, 'norm_pos': [0.4387931917957645, 0.2670626124680737], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.5003788,"{'circle_3d': {'center': [-1.8787091765282935, 5.618250505492469, 30.958022714542082], 'normal': [-0.05053112361495414, 0.4119207584613193, -0.9098175060389099], 'radius': 2.216691178932335}, 'confidence': 0.9378800231504104, 'timestamp': 201949.314569, 'diameter_3d': 4.43338235786467, 'ellipse': {'center': [139.4794329360588, 180.95345244372263], 'axes': [40.4295945745332, 48.61162438326653], 'angle': -80.55594402235882}, 'location': [139.4794329360588, 180.95345244372263], 'diameter': 48.61162438326653, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.48766558044497366, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.995357285575693, 'phi': -1.6262791701964994, 'norm_pos': [0.43587322792518374, 0.24602728148448905], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.508511,"{'circle_3d': {'center': [-1.8917653436168211, 5.575011376289042, 30.939280810121907], 'normal': [-0.05161913753899811, 0.40831749769436704, -0.911379331407258], 'radius': 2.2080224082503013}, 'confidence': 0.9036044154870728, 'timestamp': 201949.322969, 'diameter_3d': 4.4160448165006025, 'ellipse': {'center': [139.3254454300577, 180.52399630443057], 'axes': [40.42359584025793, 48.45023718153099], 'angle': -80.32662291094651}, 'location': [139.3254454300577, 180.52399630443057], 'diameter': 48.45023718153099, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.48862760783577874, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9914064760867525, 'phi': -1.6273743565140706, 'norm_pos': [0.4353920169689303, 0.24781668206487262], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.517695,"{'circle_3d': {'center': [-1.9143480878297021, 5.4997449192082595, 30.907168330726293], 'normal': [-0.05350103289007152, 0.4020452929376352, -0.9140553713568925], 'radius': 2.2225654503959786}, 'confidence': 0.9980686301459611, 'timestamp': 201949.331369, 'diameter_3d': 4.445130900791957, 'ellipse': {'center': [139.06061217028127, 179.75845697042462], 'axes': [40.95397783681062, 48.81951271925273], 'angle': -79.92038676360151}, 'location': [139.06061217028127, 179.75845697042462], 'diameter': 48.81951271925273, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.4897319167290193, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.98454586005835, 'phi': -1.6292611231276524, 'norm_pos': [0.434564413032129, 0.25100642928989747], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.524338,"{'circle_3d': {'center': [-1.9072765088778894, 5.464833877608505, 30.89146794748092], 'normal': [-0.052911734644087126, 0.3991360394709889, -0.9153637366273404], 'radius': 2.223554940943822}, 'confidence': 0.9992656659984872, 'timestamp': 201949.339769, 'diameter_3d': 4.447109881887644, 'ellipse': {'center': [139.12719603978786, 179.4074214010055], 'axes': [41.10435128608885, 48.865809338241185], 'angle': -79.92555252647337}, 'location': [139.12719603978786, 179.4074214010055], 'diameter': 48.865809338241185, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.4912632302151443, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9813707083331336, 'phi': -1.6285361289242484, 'norm_pos': [0.43477248762433707, 0.2524690774958104], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.5373068,"{'circle_3d': {'center': [-1.9342315386074493, 5.397268513359128, 30.863840410328756], 'normal': [-0.05515798712155046, 0.39350559245020755, -0.9176660313900205], 'radius': 2.1988138414035814}, 'confidence': 0.9503894142695115, 'timestamp': 201949.348169, 'diameter_3d': 4.397627682807163, 'ellipse': {'center': [138.8148193866351, 178.73621995252495], 'axes': [40.870922516793634, 48.364168544136234], 'angle': -79.47317347655266}, 'location': [138.8148193866351, 178.73621995252495], 'diameter': 48.364168544136234, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.49086101967732443, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9752380576096753, 'phi': -1.6308309182291758, 'norm_pos': [0.43379631058323465, 0.2552657501978127], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.544783,"{'circle_3d': {'center': [-1.9495049928896349, 5.37219816922933, 30.854051482405538], 'normal': [-0.05643077497839925, 0.39141639710605775, -0.918481775383622], 'radius': 2.225112788547813}, 'confidence': 0.9994451523981972, 'timestamp': 201949.356569, 'diameter_3d': 4.450225577095626, 'ellipse': {'center': [138.64408352108958, 178.46739400239593], 'axes': [41.440462339349025, 48.95832771754069], 'angle': -79.2420998988297}, 'location': [138.64408352108958, 178.46739400239593], 'diameter': 48.95832771754069, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.4920397196011894, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9729666211555248, 'phi': -1.6321583836152764, 'norm_pos': [0.43326276100340494, 0.25638585832335026], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.55235,"{'circle_3d': {'center': [-1.9738571952513266, 5.326822856200577, 30.83634523336269], 'normal': [-0.05846012517520689, 0.3876351210203283, -0.9199572961371928], 'radius': 2.1928783828085794}, 'confidence': 0.920930731219614, 'timestamp': 201949.364969, 'diameter_3d': 4.385756765617159, 'ellipse': {'center': [138.36530636598727, 178.02227353549014], 'axes': [40.98238780519752, 48.27570892189195], 'angle': -78.85711572911532}, 'location': [138.36530636598727, 178.02227353549014], 'diameter': 48.27570892189195, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.49198107161869675, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9688610660669172, 'phi': -1.6342575602371354, 'norm_pos': [0.4323915823937102, 0.25824052693545774], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.561128,"{'circle_3d': {'center': [-1.96608736779798, 5.249987656855513, 30.80379416017027], 'normal': [-0.05781263955409467, 0.38123218774157297, -0.9226698855698946], 'radius': 2.1629299820943917}, 'confidence': 0.9897330412416769, 'timestamp': 201949.373369, 'diameter_3d': 4.325859964188783, 'ellipse': {'center': [138.42586675601407, 177.25853002856985], 'axes': [40.69007989388853, 47.66561391763779], 'angle': -78.76170422088956}, 'location': [138.42586675601407, 177.25853002856985], 'diameter': 47.66561391763779, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.4913969355349712, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9619251026833433, 'phi': -1.6333725095129565, 'norm_pos': [0.43258083361254396, 0.2614227915476256], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.568625,"{'circle_3d': {'center': [-2.004337894213977, 5.243301896334753, 30.803496508283963], 'normal': [-0.06100018342209443, 0.3806750410315096, -0.9226946898937531], 'radius': 2.2292202387952083}, 'confidence': 0.9976279059185021, 'timestamp': 201949.381769, 'diameter_3d': 4.4584404775904165, 'ellipse': {'center': [138.01397780207077, 177.15226857029768], 'axes': [41.93588193526639, 49.12782905368867], 'angle': -78.29862121471493}, 'location': [138.01397780207077, 177.15226857029768], 'diameter': 49.12782905368867, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.4915292917294867, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9613225175141573, 'phi': -1.6368111702996209, 'norm_pos': [0.43129368063147117, 0.2618655476237597], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.5779681,"{'circle_3d': {'center': [-2.0207333765915623, 5.2116118970354, 30.791570035445304], 'normal': [-0.06236647362022653, 0.37803420775656355, -0.9236885626303083], 'radius': 2.2108202537294024}, 'confidence': 0.9015028772287277, 'timestamp': 201949.390169, 'diameter_3d': 4.421640507458805, 'ellipse': {'center': [137.8259156380972, 176.83747867646622], 'axes': [41.68711751697566, 48.74052226484192], 'angle': -78.02588218779657}, 'location': [137.8259156380972, 176.83747867646622], 'diameter': 48.74052226484192, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.49301450496946897, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9584683367441262, 'phi': -1.638212945642719, 'norm_pos': [0.4307059863690538, 0.2631771721813908], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.584403,"{'circle_3d': {'center': [-2.006255438964148, 5.206012133432132, 30.788312056910137], 'normal': [-0.06115997881794201, 0.37756756078962456, -0.9239600608415723], 'radius': 2.194964424965458}, 'confidence': 0.9986577552388435, 'timestamp': 201949.398569, 'diameter_3d': 4.389928849930916, 'ellipse': {'center': [137.98014570425556, 176.79024536714775], 'axes': [41.41705407706469, 48.3958423973905], 'angle': -78.18113469475205}, 'location': [137.98014570425556, 176.79024536714775], 'diameter': 48.3958423973905, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.4958162763455287, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.957964336751679, 'phi': -1.6368932180309197, 'norm_pos': [0.4311879553257986, 0.2633739776368844], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.592779,"{'circle_3d': {'center': [-2.0532008002264885, 5.148847500551269, 30.76832450265593], 'normal': [-0.06507209225647038, 0.37280384138288597, -0.9256256903627563], 'radius': 2.2036416870430267}, 'confidence': 0.9145583364961175, 'timestamp': 201949.406969, 'diameter_3d': 4.407283374086053, 'ellipse': {'center': [137.45549076699348, 176.19744834815424], 'axes': [41.74217148157637, 48.6181279459591], 'angle': -77.47640037041998}, 'location': [137.45549076699348, 176.19744834815424], 'diameter': 48.6181279459591, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.49606493891440895, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.952825193406143, 'phi': -1.6409815110633628, 'norm_pos': [0.4295484086468546, 0.26584396521602405], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.600957,"{'circle_3d': {'center': [-2.0944560416453735, 5.102840658534805, 30.7528777496142], 'normal': [-0.06851002904137747, 0.36896993788151394, -0.9269129197829002], 'radius': 2.1769152364528987}, 'confidence': 0.994033800431384, 'timestamp': 201949.415369, 'diameter_3d': 4.3538304729057975, 'ellipse': {'center': [136.99259183499112, 175.73571844173676], 'axes': [41.357839348984506, 48.05156721824969], 'angle': -76.85843917656229}, 'location': [136.99259183499112, 175.73571844173676], 'diameter': 48.05156721824969, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.4966292847666032, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9486968439325774, 'phi': -1.6445742172278088, 'norm_pos': [0.42810184948434726, 0.26776783982609687], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.6084092,"{'circle_3d': {'center': [-2.078685993735256, 5.111320091725546, 30.755102137417147], 'normal': [-0.06719585838220099, 0.3696765573140758, -0.9267275541326545], 'radius': 2.1984996716347416}, 'confidence': 0.997742993683877, 'timestamp': 201949.423769, 'diameter_3d': 4.396999343269483, 'ellipse': {'center': [137.16793983243696, 175.81357659106905], 'axes': [41.752065991615865, 48.52499301819326], 'angle': -77.06982551437007}, 'location': [137.16793983243696, 175.81357659106905], 'diameter': 48.52499301819326, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.4981310210204204, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9494572213147894, 'phi': -1.6431784060831542, 'norm_pos': [0.4286498119763655, 0.2674434308705457], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.620691,"{'circle_3d': {'center': [-2.0664585402536355, 5.0849537149218795, 30.74374163306839], 'normal': [-0.06617690392539931, 0.3674793592471035, -0.9276742628283846], 'radius': 2.226122668811469}, 'confidence': 0.9985972745117258, 'timestamp': 201949.432169, 'diameter_3d': 4.452245337622938, 'ellipse': {'center': [137.29547937336295, 175.53139954867916], 'axes': [42.376083227372455, 49.15311583662061], 'angle': -77.14028606699814}, 'location': [137.29547937336295, 175.53139954867916], 'diameter': 49.15311583662061, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5011680349252923, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9470936173088904, 'phi': -1.6420120462878558, 'norm_pos': [0.42904837304175925, 0.26861916854717016], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.6285708,"{'circle_3d': {'center': [-2.077216708956446, 5.066487158296991, 30.73721635703351], 'normal': [-0.06707341798396683, 0.3659404795283628, -0.9282180358312911], 'radius': 2.209362013643481}, 'confidence': 0.9978824959573938, 'timestamp': 201949.440569, 'diameter_3d': 4.418724027286962, 'ellipse': {'center': [137.1721322791173, 175.3495247058102], 'axes': [42.11027903344201, 48.792906830148176], 'angle': -76.95876082368338}, 'location': [137.1721322791173, 175.3495247058102], 'diameter': 48.792906830148176, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5022162677147834, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9454395040891441, 'phi': -1.642931360809192, 'norm_pos': [0.4286629133722416, 0.2693769803924575], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.6362472,"{'circle_3d': {'center': [-2.102879843065141, 4.994957407353934, 30.711160624954587], 'normal': [-0.06921201249302478, 0.35997966694977473, -0.930389346837868], 'radius': 2.1726366302860027}, 'confidence': 0.943999309415494, 'timestamp': 201949.448969, 'diameter_3d': 4.3452732605720055, 'ellipse': {'center': [136.8702473810369, 174.63087504012515], 'axes': [41.623225156521954, 48.02124322932559], 'angle': -76.4379138222713}, 'location': [136.8702473810369, 174.63087504012515], 'diameter': 48.02124322932559, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5029875089695324, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9390424260147692, 'phi': -1.645049932067692, 'norm_pos': [0.42771952306574035, 0.27237135399947854], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.644982,"{'circle_3d': {'center': [-2.1232058225507915, 4.99487345873938, 30.712658804578176], 'normal': [-0.07090584411682899, 0.3599726712318952, -0.9302644985359023], 'radius': 2.184046218283625}, 'confidence': 0.9936878273430054, 'timestamp': 201949.457369, 'diameter_3d': 4.36809243656725, 'ellipse': {'center': [136.65040677388828, 174.6218560489197], 'axes': [41.82659261037748, 48.27113689016573], 'angle': -76.19154711347028}, 'location': [136.65040677388828, 174.6218560489197], 'diameter': 48.27113689016573, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5020246728105304, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9390349276154346, 'phi': -1.6468703979921382, 'norm_pos': [0.42703252116840085, 0.2724089331295012], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.6524029,"{'circle_3d': {'center': [-2.098402530732793, 4.995745561041141, 30.711133428471534], 'normal': [-0.06883890313199577, 0.3600453464237086, -0.9303916132114559], 'radius': 2.2114168633339997}, 'confidence': 0.9919084369868199, 'timestamp': 201949.465769, 'diameter_3d': 4.422833726667999, 'ellipse': {'center': [136.92247627755285, 174.62035685027547], 'axes': [42.36808265922202, 48.879060888237184], 'angle': -76.49430077145405}, 'location': [136.92247627755285, 174.62035685027547], 'diameter': 48.879060888237184, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5025476111238825, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9391128259842911, 'phi': -1.644650923062841, 'norm_pos': [0.42788273836735263, 0.2724151797905189], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.6607869,"{'circle_3d': {'center': [-2.1269288206204147, 4.972886951689411, 30.704460019113053], 'normal': [-0.07121609395596422, 0.35814046231106444, -0.9309477306579959], 'radius': 2.219678331051618}, 'confidence': 0.9975828076841807, 'timestamp': 201949.474169, 'diameter_3d': 4.439356662103236, 'ellipse': {'center': [136.60699651413492, 174.37780773803502], 'axes': [42.57948106602222, 49.07210170496767], 'angle': -76.07797513949004}, 'location': [136.60699651413492, 174.37780773803502], 'diameter': 49.07210170496767, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5032749866363817, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9370718092943073, 'phi': -1.6471461132074516, 'norm_pos': [0.4268968641066716, 0.2734258010915208], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.66874,"{'circle_3d': {'center': [-2.116894076622054, 4.996933984669636, 30.712977030630668], 'normal': [-0.07037986528943418, 0.3601443817260832, -0.9302379796981944], 'radius': 2.2318574363546206}, 'confidence': 0.9975615386805069, 'timestamp': 201949.482569, 'diameter_3d': 4.463714872709241, 'ellipse': {'center': [136.72381863441407, 174.62001877992807], 'axes': [42.74170094951864, 49.32813258105489], 'angle': -76.27389312630794}, 'location': [136.72381863441407, 174.62001877992807], 'diameter': 49.32813258105489, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5039143006180469, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9392189827391442, 'phi': -1.6463103764835552, 'norm_pos': [0.42726193323254397, 0.27241658841696637], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.676503,"{'circle_3d': {'center': [-2.113353816443526, 4.982472247491837, 30.707121742455943], 'normal': [-0.07008484360789019, 0.35893923696126667, -0.9307259203794216], 'radius': 2.225050238412886}, 'confidence': 0.9982217735413026, 'timestamp': 201949.490969, 'diameter_3d': 4.450100476825772, 'ellipse': {'center': [136.75759535299045, 174.47533701179847], 'axes': [42.661836185276364, 49.18683964422081], 'angle': -76.27239963109334}, 'location': [136.75759535299045, 174.47533701179847], 'diameter': 49.18683964422081, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5042774272929651, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.937927473295275, 'phi': -1.6459557523672783, 'norm_pos': [0.42736748547809517, 0.2730194291175063], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.684277,"{'circle_3d': {'center': [-2.123797161273701, 4.961855203448473, 30.699983263523066], 'normal': [-0.0709551223437381, 0.357221149957653, -0.9313207936238281], 'radius': 2.2306881781385637}, 'confidence': 0.9980092542043595, 'timestamp': 201949.499369, 'diameter_3d': 4.461376356277127, 'ellipse': {'center': [136.6389249989703, 174.25929084548142], 'axes': [42.82992701075037, 49.3227838673292], 'angle': -76.08149504641345}, 'location': [136.6389249989703, 174.25929084548142], 'diameter': 49.3227838673292, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5050064029699541, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9360873702452484, 'phi': -1.6468370545031912, 'norm_pos': [0.4269966406217822, 0.27391962147716076], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.692766,"{'circle_3d': {'center': [-2.1560711743371774, 4.968495548214235, 30.70503885863613], 'normal': [-0.07364462343236115, 0.3577745120214665, -0.9308994940310727], 'radius': 2.2320208882419035}, 'confidence': 0.9887505674296533, 'timestamp': 201949.507769, 'diameter_3d': 4.464041776483807, 'ellipse': {'center': [136.29047294492827, 174.3227470122385], 'axes': [42.80734687531591, 49.34403784879716], 'angle': -75.71063479092744}, 'location': [136.29047294492827, 174.3227470122385], 'diameter': 49.34403784879716, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5044784005249658, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9366798895714847, 'phi': -1.6497431530632596, 'norm_pos': [0.4259077279529008, 0.2736552207823396], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.70444,"{'circle_3d': {'center': [-2.1360020358824636, 4.962606135704575, 30.701207911219456], 'normal': [-0.07197219522780166, 0.35728372764566146, -0.9312187396491288], 'radius': 2.2303543971414954}, 'confidence': 0.9029403829399256, 'timestamp': 201949.516169, 'diameter_3d': 4.460708794282991, 'ellipse': {'center': [136.50655815018615, 174.26563116825903], 'axes': [42.811196137783085, 49.313373926557325], 'angle': -75.9354290631632}, 'location': [136.50655815018615, 174.26563116825903], 'diameter': 49.313373926557325, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5039679334297609, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9361543693469256, 'phi': -1.6479311565576642, 'norm_pos': [0.4265829942193317, 0.2738932034655873], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878457.712875,"{'circle_3d': {'center': [-2.1075644957150814, 4.96097950315358, 30.698422580176313], 'normal': [-0.06960240021385314, 0.3571481749330786, -0.9314508505693909], 'radius': 2.2285625538388794}, 'confidence': 0.9945845649216806, 'timestamp': 201949.524569, 'diameter_3d': 4.457125107677759, 'ellipse': {'center': [136.81480768288486, 174.2533736066993], 'axes': [42.80484316109469, 49.27833423083468], 'angle': -76.27652506597101}, 'location': [136.81480768288486, 174.2533736066993], 'diameter': 49.27833423083468, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.5034513105539262, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9360092413536092, 'phi': -1.6453824246361006, 'norm_pos': [0.4275462740090152, 0.27394427663875287], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
