eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878365.024437,"{'circle_3d': {'center': [-3.90678348648215, 0.6330401591382406, 33.7794987921211], 'normal': [0.12633969096314715, 0.44342614169854633, -0.887362124132914], 'radius': 2.405155676198367}, 'confidence': 0.9956834668213275, 'timestamp': 201856.838716, 'diameter_3d': 4.810311352396734, 'ellipse': {'center': [120.53856021285925, 125.68561282559594], 'axes': [42.91707540573354, 48.65254475060406], 'angle': 86.73051908334105}, 'location': [120.53856021285925, 125.68561282559594], 'diameter': 48.65254475060406, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.2035072333875121, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0302138944059207, 'phi': -1.429370137800667, 'norm_pos': [0.3766830006651852, 0.4763099465600169], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.024053,"{'circle_3d': {'center': [-4.627180076231068, 0.5614921746141643, 33.66638742834289], 'normal': [0.066306641817404, 0.4374638096548733, -0.8967880711144318], 'radius': 2.2820118453231255}, 'confidence': 0.9921008789870924, 'timestamp': 201858.837922, 'diameter_3d': 4.564023690646251, 'ellipse': {'center': [113.24989339813075, 125.04981590661343], 'axes': [40.9830924304478, 46.41647825030332], 'angle': -83.92234431666148}, 'location': [113.24989339813075, 125.04981590661343], 'diameter': 46.41647825030332, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12542796242258625, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.023572675487929, 'phi': -1.4969927047235625, 'norm_pos': [0.3539059168691586, 0.4789591003891107], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.03233,"{'circle_3d': {'center': [-4.628500708127021, 0.5183060970385371, 33.64533044077337], 'normal': [0.06619658915940789, 0.43386496985690437, -0.8985428200785581], 'radius': 2.2889590164489184}, 'confidence': 0.9517095054610905, 'timestamp': 201858.846322, 'diameter_3d': 4.577918032897837, 'ellipse': {'center': [113.20703123426932, 124.6169632693964], 'axes': [41.24021466265941, 46.587962867338284], 'angle': -83.7784513079412}, 'location': [113.20703123426932, 124.6169632693964], 'diameter': 46.587962867338284, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12500040176368632, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0195744451045536, 'phi': -1.4972581300568832, 'norm_pos': [0.35377197260709164, 0.48076265304418164], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.040402,"{'circle_3d': {'center': [-4.634249638227498, 0.5208964026854117, 33.64615952604723], 'normal': [0.0657175116510348, 0.4340808286608104, -0.8984737296390697], 'radius': 2.24729911532081}, 'confidence': 0.5237627388675588, 'timestamp': 201858.854722, 'diameter_3d': 4.49459823064162, 'ellipse': {'center': [113.15569703145277, 124.66469492826648], 'axes': [40.47954490650282, 45.73885642603216], 'angle': -83.71577369554929}, 'location': [113.15569703145277, 124.66469492826648], 'diameter': 45.73885642603216, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12350416849972179, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0198140417225914, 'phi': -1.4977828499952188, 'norm_pos': [0.3536115532232899, 0.4805637711322229], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.0479329,"{'circle_3d': {'center': [-4.608446654744306, 0.507865489216714, 33.64179083959297], 'normal': [0.06786776027463419, 0.43299491920508576, -0.8988377868435917], 'radius': 2.2821860108355914}, 'confidence': 0.9830490600531318, 'timestamp': 201858.863122, 'diameter_3d': 4.564372021671183, 'ellipse': {'center': [113.40298190305259, 124.516640439374], 'axes': [41.153333894624666, 46.45226575737926], 'angle': -84.00142895485261}, 'location': [113.40298190305259, 124.516640439374], 'diameter': 46.45226575737926, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12327516507523173, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0186089956972246, 'phi': -1.4954332019548082, 'norm_pos': [0.3543843184470393, 0.4811806648359417], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.056017,"{'circle_3d': {'center': [-4.646499641240963, 0.47708550337521327, 33.624215401484456], 'normal': [0.06469667806657937, 0.43042992038496075, -0.9003024066859678], 'radius': 2.2785820501662166}, 'confidence': 0.9940606311978435, 'timestamp': 201858.871522, 'diameter_3d': 4.557164100332433, 'ellipse': {'center': [112.99965358672173, 124.21240744609514], 'axes': [41.17397953847687, 46.408878184877004], 'angle': -83.42654077740211}, 'location': [112.99965358672173, 124.21240744609514], 'diameter': 46.408878184877004, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12287055850001005, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0157653503058044, 'phi': -1.499058590017431, 'norm_pos': [0.3531239174585054, 0.4824483023079369], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.0680032,"{'circle_3d': {'center': [-4.624129205223045, 0.4673071710427257, 33.62117600775548], 'normal': [0.06656088106807259, 0.4296150593572534, -0.9005556894967159], 'radius': 2.246865923669362}, 'confidence': 0.9985618527467014, 'timestamp': 201858.879922, 'diameter_3d': 4.493731847338724, 'ellipse': {'center': [113.22241636192071, 124.13154884238007], 'axes': [40.63318221392903, 45.76355150023486], 'angle': -83.68282348469494}, 'location': [113.22241636192071, 124.13154884238007], 'diameter': 45.76355150023486, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12394029314761745, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.014862775350837, 'phi': -1.4970195752042603, 'norm_pos': [0.35382005113100223, 0.4827852131567497], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.076113,"{'circle_3d': {'center': [-4.648373662858376, 0.443748007139404, 33.608205708596564], 'normal': [0.06454050959846173, 0.4276517956986433, -0.9016365477599589], 'radius': 2.2542684358577425}, 'confidence': 0.9813232179908336, 'timestamp': 201858.888322, 'diameter_3d': 4.508536871715485, 'ellipse': {'center': [112.9616455214732, 123.89307428080213], 'axes': [40.83231138012987, 45.935942273714964], 'angle': -83.30036680303746}, 'location': [112.9616455214732, 123.89307428080213], 'diameter': 45.935942273714964, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12431163142014867, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.012689769215185, 'phi': -1.4993366969746975, 'norm_pos': [0.3530051422546038, 0.48377885716332447], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.0840588,"{'circle_3d': {'center': [-4.667938250021437, 0.42821851297545344, 33.599471869277444], 'normal': [0.06291012733487328, 0.42635767118498075, -0.9023643677032188], 'radius': 2.268767026381247}, 'confidence': 0.997703927647316, 'timestamp': 201858.896722, 'diameter_3d': 4.537534052762494, 'ellipse': {'center': [112.7525431933449, 123.73078388013647], 'axes': [41.13727299259928, 46.24667589049952], 'angle': -83.0003419645276}, 'location': [112.7525431933449, 123.73078388013647], 'diameter': 46.24667589049952, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12559938472577192, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.011258610163661, 'phi': -1.501191961009801, 'norm_pos': [0.3523516974792028, 0.484455067166098], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.09242,"{'circle_3d': {'center': [-4.670627524316883, 0.40131048841318506, 33.58661202541209], 'normal': [0.0626860211435861, 0.42411533580479166, -0.9034360213586653], 'radius': 2.2680301103698377}, 'confidence': 0.9620964053180521, 'timestamp': 201858.905122, 'diameter_3d': 4.536060220739675, 'ellipse': {'center': [112.70791853167866, 123.46281707945542], 'axes': [41.202619174059784, 46.25023281288359], 'angle': -82.87891224670996}, 'location': [112.70791853167866, 123.46281707945542], 'diameter': 46.25023281288359, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.1239677481947088, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0087811156784614, 'phi': -1.5015211266552544, 'norm_pos': [0.3522122454114958, 0.48557159550226914], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.100209,"{'circle_3d': {'center': [-4.6555358536814175, 0.3714861346399916, 33.57371742225507], 'normal': [0.06394366036320819, 0.42162997299035887, -0.9045105716217494], 'radius': 2.283582611579895}, 'confidence': 0.9945039947362383, 'timestamp': 201858.913522, 'diameter_3d': 4.56716522315979, 'ellipse': {'center': [112.83905587745537, 123.1570355629697], 'axes': [41.576818804869184, 46.58401662025961], 'angle': -82.97547644525011}, 'location': [112.83905587745537, 123.1570355629697], 'diameter': 46.58401662025961, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12679739690686365, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.006038460693926, 'phi': -1.5002195336452093, 'norm_pos': [0.352622049617048, 0.48684568515429294], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.108038,"{'circle_3d': {'center': [-4.678767593611511, 0.35499043481191084, 33.564427114246314], 'normal': [0.0620076820357004, 0.42025533133801884, -0.9052847639558127], 'radius': 2.285405701542452}, 'confidence': 0.9764584424720762, 'timestamp': 201858.921922, 'diameter_3d': 4.570811403084904, 'ellipse': {'center': [112.59378337548391, 122.99139006946594], 'axes': [41.653314465054116, 46.63775879264569], 'angle': -82.61980544346959}, 'location': [112.59378337548391, 122.99139006946594], 'diameter': 46.63775879264569, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12675421545841337, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0045230145611272, 'phi': -1.5024079202911809, 'norm_pos': [0.3518555730483872, 0.4875358747105586], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.1160161,"{'circle_3d': {'center': [-4.638086330000451, 0.334400013136146, 33.557752744346146], 'normal': [0.06539778733662206, 0.41853946286503846, -0.9058409614474933], 'radius': 2.260647737277659}, 'confidence': 0.99659746578291, 'timestamp': 201858.930322, 'diameter_3d': 4.521295474555318, 'ellipse': {'center': [112.99401016178673, 122.79846617096749], 'axes': [41.26958286687038, 46.13593144712481], 'angle': -83.08232492112285}, 'location': [112.99401016178673, 122.79846617096749], 'diameter': 46.13593144712481, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12858907549411214, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.002632880496267, 'phi': -1.4987257076447906, 'norm_pos': [0.35310628175558356, 0.4883397242876355], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.124351,"{'circle_3d': {'center': [-4.676376379599944, 0.343973257002018, 33.55948343216234], 'normal': [0.062206949869997655, 0.41933723318719446, -0.9056967374628112], 'radius': 2.250463481678906}, 'confidence': 0.9974948810518386, 'timestamp': 201858.938722, 'diameter_3d': 4.500926963357812, 'ellipse': {'center': [112.61469244271652, 122.89940220553439], 'axes': [41.04772889363166, 45.930719045973575], 'angle': -82.6156482658254}, 'location': [112.61469244271652, 122.89940220553439], 'diameter': 45.930719045973575, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.12943037433846838, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.003511468013702, 'phi': -1.5022199449263318, 'norm_pos': [0.3519209138834891, 0.48791915747694004], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.132052,"{'circle_3d': {'center': [-4.668764424494454, 0.3404094734002614, 33.558359529935416], 'normal': [0.06284127946212179, 0.41904025122038135, -0.9057903959817212], 'radius': 2.263474155940504}, 'confidence': 0.9983937706537193, 'timestamp': 201858.947122, 'diameter_3d': 4.526948311881008, 'ellipse': {'center': [112.68779307050805, 122.8570892569146], 'axes': [41.29741493510943, 46.19704581026596], 'angle': -82.7019448733235}, 'location': [112.68779307050805, 122.8570892569146], 'diameter': 46.19704581026596, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.1313218465060495, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0031843590156786, 'phi': -1.501530029427655, 'norm_pos': [0.35214935334533765, 0.4880954614295224], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.140089,"{'circle_3d': {'center': [-4.671286657386572, 0.3121909871834889, 33.545174917536244], 'normal': [0.06263109338777864, 0.416688710702317, -0.9068891136816519], 'radius': 2.2635571044966474}, 'confidence': 0.9953753700573715, 'timestamp': 201858.955522, 'diameter_3d': 4.527114208993295, 'ellipse': {'center': [112.64421857707853, 122.57496095676616], 'axes': [41.37963237798276, 46.21782882842467], 'angle': -82.57364024110852}, 'location': [112.64421857707853, 122.57496095676616], 'diameter': 46.21782882842467, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.13450149940229528, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.000596007515408, 'phi': -1.5018443416968559, 'norm_pos': [0.3520131830533704, 0.48927099601347435], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.152382,"{'circle_3d': {'center': [-4.671922950618511, 0.3214985681777156, 33.54941235603289], 'normal': [0.06257806895178372, 0.4174643424518359, -0.9065359938069321], 'radius': 2.2509073888270588}, 'confidence': 0.9900828733516122, 'timestamp': 201858.963922, 'diameter_3d': 4.5018147776541175, 'ellipse': {'center': [112.64515859750102, 122.67452097000864], 'axes': [41.1212963936718, 45.953411445845695], 'angle': -82.59765229456255}, 'location': [112.64515859750102, 122.67452097000864], 'diameter': 45.953411445845695, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.13474291959301166, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0014494085705588, 'phi': -1.501875781798038, 'norm_pos': [0.3520161206171907, 0.488856162624964], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.1607969,"{'circle_3d': {'center': [-4.665879358182087, 0.30552485261513684, 33.54248917842265], 'normal': [0.06308170165481912, 0.4161331994882877, -0.9071129252744519], 'radius': 2.2301970937677895}, 'confidence': 0.9978660937201826, 'timestamp': 201858.972322, 'diameter_3d': 4.460394187535579, 'ellipse': {'center': [112.69827305606927, 122.52530479834914], 'axes': [40.788887657766736, 45.53911506076637], 'angle': -82.62351804591047}, 'location': [112.69827305606927, 122.52530479834914], 'diameter': 45.53911506076637, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.13455875883123802, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 1.9999850026936696, 'phi': -1.501366924179967, 'norm_pos': [0.3521821033002165, 0.48947789667354524], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.16817,"{'circle_3d': {'center': [-4.675161025529731, 0.4115628612178375, 33.591117140268906], 'normal': [0.062308229375848706, 0.4249697002051793, -0.9030605951205968], 'radius': 2.2507436966409577}, 'confidence': 0.6159282895143108, 'timestamp': 201858.980722, 'diameter_3d': 4.5014873932819155, 'ellipse': {'center': [112.67081629882466, 123.57407082405908], 'axes': [40.857157254735185, 45.89167639782401], 'angle': -82.85500183386162}, 'location': [112.67081629882466, 123.57407082405908], 'diameter': 45.89167639782401, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.1325803544871551, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0097247393828455, 'phi': -1.501908771098986, 'norm_pos': [0.35209630093382704, 0.4851080382330871], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.176169,"{'circle_3d': {'center': [-4.67862068417638, 0.2857326861269023, 33.53255356582746], 'normal': [0.062019924488628, 0.4144838522809348, -0.9079408929907172], 'radius': 2.261387735800287}, 'confidence': 0.9972886741371919, 'timestamp': 201858.989122, 'diameter_3d': 4.522775471600574, 'ellipse': {'center': [112.55350164608657, 122.31139356751311], 'axes': [41.413854970216754, 46.19246477681746], 'angle': -82.38657540078712}, 'location': [112.55350164608657, 122.31139356751311], 'diameter': 46.19246477681746, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.13458388414944178, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 1.9981718964887663, 'phi': -1.5025939450114536, 'norm_pos': [0.35172969264402054, 0.49036919346869534], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.184542,"{'circle_3d': {'center': [-4.695172930188843, 0.3093539911516894, 33.54224875781776], 'normal': [0.06064057065425607, 0.4164522943663337, -0.9071329603248592], 'radius': 2.2779099167348447}, 'confidence': 0.9977266330370778, 'timestamp': 201858.997522, 'diameter_3d': 4.555819833469689, 'ellipse': {'center': [112.39964353532805, 122.53919152899763], 'axes': [41.645024075959185, 46.51865760365229], 'angle': -82.25102747585504}, 'location': [112.39964353532805, 122.53919152899763], 'diameter': 46.51865760365229, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.13672090067722298, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0003359531216383, 'phi': -1.5040470344283297, 'norm_pos': [0.35124888604790017, 0.4894200352958432], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.192168,"{'circle_3d': {'center': [-4.672185437587038, 0.3105994432372752, 33.54438176150681], 'normal': [0.06255619503773979, 0.4165560820401325, -0.9069552100174378], 'radius': 2.2762245131683168}, 'confidence': 0.9988841089864876, 'timestamp': 201859.005922, 'diameter_3d': 4.5524490263366335, 'ellipse': {'center': [112.63271049417199, 122.55251434326216], 'axes': [41.6159518018131, 46.47796514016028], 'angle': -82.55577228659659}, 'location': [112.63271049417199, 122.55251434326216], 'diameter': 46.47796514016028, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.13957614618486103, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.000450114177151, 'phi': -1.501931541523559, 'norm_pos': [0.35197722029428746, 0.48936452356974103], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.200659,"{'circle_3d': {'center': [-4.684446500460988, 0.2722419441169688, 33.526008834545706], 'normal': [0.06153443979824404, 0.413359623780107, -0.9084862872641968], 'radius': 2.258523434057088}, 'confidence': 0.998792470778607, 'timestamp': 201859.014322, 'diameter_3d': 4.517046868114176, 'ellipse': {'center': [112.48638146953198, 122.17782686512233], 'axes': [41.39827679353761, 46.144025026411924], 'angle': -82.26298867492646}, 'location': [112.48638146953198, 122.17782686512233], 'diameter': 46.144025026411924, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.1415854617403567, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 1.996936904491566, 'phi': -1.5031666913242376, 'norm_pos': [0.35151994209228743, 0.49092572139532364], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.20798,"{'circle_3d': {'center': [-4.524666705501225, 0.29611853676955935, 33.54891609306131], 'normal': [0.07484942271155759, 0.4153493398344896, -0.9065773490545638], 'radius': 2.280131978942953}, 'confidence': 0.99900772283353, 'timestamp': 201859.022722, 'diameter_3d': 4.560263957885906, 'ellipse': {'center': [114.11368306341757, 122.40568173050285], 'axes': [41.7556352135641, 46.53038981147134], 'angle': -84.45963225062242}, 'location': [114.11368306341757, 122.40568173050285], 'diameter': 46.53038981147134, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.14565428416173365, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 1.9991231286892688, 'phi': -1.488420518048678, 'norm_pos': [0.3566052595731799, 0.48997632612290476], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.218198,"{'circle_3d': {'center': [-4.2148060000674175, 0.2902873615499537, 33.57627624796833], 'normal': [0.10067114816437489, 0.41486340856618914, -0.9042973361456451], 'radius': 2.262402885248247}, 'confidence': 0.43603881663638444, 'timestamp': 201859.031122, 'diameter_3d': 4.524805770496494, 'ellipse': {'center': [117.24945360060087, 122.35652966114057], 'axes': [41.45505208740251, 46.084166366656284], 'angle': -88.65818944743563}, 'location': [117.24945360060087, 122.35652966114057], 'diameter': 46.084166366656284, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.14404691631009214, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 1.9985890049679267, 'phi': -1.459927560061501, 'norm_pos': [0.3664045425018777, 0.49018112641191425], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.224427,"{'circle_3d': {'center': [-4.100517911823032, 0.31161752292442824, 33.59943252136445], 'normal': [0.11019515551807363, 0.41664092201406194, -0.9023676466959683], 'radius': 2.2482400094311807}, 'confidence': 0.9957373021777237, 'timestamp': 201859.039522, 'diameter_3d': 4.4964800188623615, 'ellipse': {'center': [118.4224399304747, 122.57679174565017], 'axes': [41.120441929916, 45.74635676270699], 'angle': 89.71880892451435}, 'location': [118.4224399304747, 122.57679174565017], 'diameter': 45.74635676270699, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.14530403660054647, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0005434381820035, 'phi': -1.4492801860671336, 'norm_pos': [0.37007012478273343, 0.4892633677264576], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878367.23633,"{'circle_3d': {'center': [-4.036556581378992, 0.3158544474334839, 33.60939392452282], 'normal': [0.11552526638841036, 0.41699399905648327, -0.9015375297661038], 'radius': 2.262829345403196}, 'confidence': 0.9827564938629121, 'timestamp': 201859.047922, 'diameter_3d': 4.525658690806392, 'ellipse': {'center': [119.0708795932216, 122.61164078118664], 'axes': [41.36387115010876, 46.02001104200738], 'angle': 88.82444887127052}, 'location': [119.0708795932216, 122.61164078118664], 'diameter': 46.02001104200738, 'sphere': {'center': [-5.422859778039916, -4.688073541244315, 44.42784428171607], 'radius': 12.0}, 'projected_sphere': {'center': [118.60169001509172, 84.21107503490933], 'axes': [183.21687823484885, 183.21687823484885], 'angle': 90.0}, 'model_confidence': 0.1446070000443722, 'model_id': 55, 'model_birth_timestamp': 201826.993435, 'theta': 2.0009318659577664, 'phi': -1.4433483916404235, 'norm_pos': [0.3720964987288175, 0.4891181634117223], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
