eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1582518621.8947608,"{'circle_3d': {'center': [-4.7332005737033e-07, 4.505104788776748e-06, 5.141599718783141e-05], 'normal': [-0.27591496930419535, 0.6543422610705036, -0.7040647236518854], 'radius': 2.033487440519468e-06}, 'confidence': 0.9999999999999742, 'timestamp': 8424.58653, 'diameter_3d': 4.066974881038936e-06, 'ellipse': {'center': [154.47650484649483, 173.9205741782617], 'axes': [31.60820034120197, 49.07481339453958], 'angle': -68.28194967202226}, 'location': [154.47650484649483, 173.9205741782617], 'diameter': 49.07481339453958, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9577505458018054, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088229591935, 'phi': -1.9442906567474567, 'norm_pos': [0.48273907764529633, 0.27533094092390964], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.7271621,"{'circle_3d': {'center': [-3.038408933342396e-07, 4.354104230053224e-06, 5.1209243636662904e-05], 'normal': [-0.2759149551809317, 0.6543422484871237, -0.7040647408813481], 'radius': 1.998324821111248e-06}, 'confidence': 0.9999999999997139, 'timestamp': 8425.41813, 'diameter_3d': 3.996649642222496e-06, 'ellipse': {'center': [156.50206127921834, 172.32118691499176], 'axes': [31.31081157714771, 48.42274254935306], 'angle': -68.38376561959609}, 'location': [156.50206127921834, 172.32118691499176], 'diameter': 48.42274254935306, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9245959864516484, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.284108806318881, 'phi': -1.944290631045065, 'norm_pos': [0.4890689414975573, 0.2819950545208677], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.735121,"{'circle_3d': {'center': [-3.104232599859813e-07, 4.355879625883574e-06, 5.121347320624636e-05], 'normal': [-0.27591495572946223, 0.6543422486350734, -0.7040647405288839], 'radius': 2.0171939050315653e-06}, 'confidence': 0.9999999999998055, 'timestamp': 8425.42653, 'diameter_3d': 4.0343878100631305e-06, 'ellipse': {'center': [156.42601680350984, 172.33091006891436], 'axes': [31.601780519926287, 48.8761617578008], 'angle': -68.37870691643789}, 'location': [156.42601680350984, 172.33091006891436], 'diameter': 48.8761617578008, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9241106987530112, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.28410880651453, 'phi': -1.9442906318905013, 'norm_pos': [0.48883130251096824, 0.28195454137952347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.7435951,"{'circle_3d': {'center': [-3.0459501720869753e-07, 4.3563132976487395e-06, 5.121159222909455e-05], 'normal': [-0.27591495524377535, 0.6543422486712127, -0.7040647406856321], 'radius': 2.004641148827825e-06}, 'confidence': 0.9999999999997745, 'timestamp': 8425.43493, 'diameter_3d': 4.00928229765565e-06, 'ellipse': {'center': [156.49422159664047, 172.34306747597364], 'axes': [31.407048009010715, 48.57368775728357], 'angle': -68.38372348607191}, 'location': [156.49422159664047, 172.34306747597364], 'diameter': 48.57368775728357, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.923554549531691, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088065623207, 'phi': -1.9442906312168746, 'norm_pos': [0.48904444248950146, 0.2819038855167765], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.751304,"{'circle_3d': {'center': [-2.865406218965916e-07, 4.360856157958892e-06, 5.120873895236855e-05], 'normal': [-0.2759149537392424, 0.6543422490497844, -0.7040647409234051], 'radius': 2.0036025231517884e-06}, 'confidence': 0.999999999999724, 'timestamp': 8425.44333, 'diameter_3d': 4.007205046303577e-06, 'ellipse': {'center': [156.71260671787584, 172.40142023103886], 'axes': [31.393978129825587, 48.551631599198416], 'angle': -68.40017648383301}, 'location': [156.71260671787584, 172.40142023103886], 'diameter': 48.551631599198416, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.922860278404869, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088070629456, 'phi': -1.944290629249714, 'norm_pos': [0.489726895993362, 0.28166074903733807], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.759916,"{'circle_3d': {'center': [-2.837102024422222e-07, 4.361751507531153e-06, 5.120846185846517e-05], 'normal': [-0.2759149535033741, 0.6543422491243969, -0.7040647409464962], 'radius': 2.024407621420295e-06}, 'confidence': 0.9999999999998108, 'timestamp': 8425.45173, 'diameter_3d': 4.04881524284059e-06, 'ellipse': {'center': [156.75068496586007, 172.40426048919375], 'axes': [31.720778620028646, 49.05651487241755], 'angle': -68.40283984826999}, 'location': [156.75068496586007, 172.40426048919375], 'diameter': 49.05651487241755, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.922449406628334, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088071616134, 'phi': -1.944290628948163, 'norm_pos': [0.48984589051831273, 0.2816489146283594], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.7670012,"{'circle_3d': {'center': [-2.6429557253848657e-07, 4.362821666603622e-06, 5.1201848071613654e-05], 'normal': [-0.27591495188548826, 0.6543422492135768, -0.7040647414976452], 'radius': 2.0047834739921936e-06}, 'confidence': 0.9999999999997217, 'timestamp': 8425.46013, 'diameter_3d': 4.009566947984387e-06, 'ellipse': {'center': [156.98197542449972, 172.43177479673437], 'axes': [31.420649849808616, 48.587313678973345], 'angle': -68.4195059114129}, 'location': [156.98197542449972, 172.43177479673437], 'diameter': 48.587313678973345, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9217424400891572, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088072795452, 'phi': -1.9442906266902322, 'norm_pos': [0.4905686732015616, 0.28153427168027345], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.7765481,"{'circle_3d': {'center': [-2.6455050372575784e-07, 4.3586784226334885e-06, 5.1198097336779824e-05], 'normal': [-0.27591495190673254, 0.6543422488683065, -0.7040647418102064], 'radius': 2.015332410515474e-06}, 'confidence': 0.9999999999997526, 'timestamp': 8425.46853, 'diameter_3d': 4.030664821030948e-06, 'ellipse': {'center': [156.98060340011068, 172.3811799428508], 'axes': [31.590896310450553, 48.84671613389861], 'angle': -68.41822043077235}, 'location': [156.98060340011068, 172.3811799428508], 'diameter': 48.84671613389861, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9211475890310128, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088068229585, 'phi': -1.944290626565576, 'norm_pos': [0.4905643856253459, 0.281745083571455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.782687,"{'circle_3d': {'center': [-2.4818660548930893e-07, 4.363644050542348e-06, 5.11962994558246e-05], 'normal': [-0.27591495054307436, 0.6543422492821088, -0.7040647419600298], 'radius': 1.9970816458908526e-06}, 'confidence': 0.9999999999997035, 'timestamp': 8425.47693, 'diameter_3d': 3.994163291781705e-06, 'ellipse': {'center': [157.17550180640353, 172.45043574360545], 'axes': [31.306311639357336, 48.40612096600369], 'angle': -68.43334127387041}, 'location': [157.17550180640353, 172.45043574360545], 'diameter': 48.40612096600369, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9204029424011106, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088073701723, 'phi': -1.9442906248143015, 'norm_pos': [0.49117344314501105, 0.28145651773497726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.791317,"{'circle_3d': {'center': [-2.5452609575538077e-07, 4.368986085800941e-06, 5.120374859934884e-05], 'normal': [-0.2759149510713652, 0.6543422497272784, -0.7040647413392679], 'radius': 1.9985949363305763e-06}, 'confidence': 0.9999999999997058, 'timestamp': 8425.48533, 'diameter_3d': 3.9971898726611526e-06, 'ellipse': {'center': [157.0993407005519, 172.50699227832396], 'axes': [31.32101097786178, 48.43567911868359], 'angle': -68.42937663953204}, 'location': [157.0993407005519, 172.50699227832396], 'diameter': 48.43567911868359, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9196597256518557, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088079588663, 'phi': -1.9442906257642736, 'norm_pos': [0.49093543968922465, 0.28122086550698344], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.803884,"{'circle_3d': {'center': [-2.5256658675587573e-07, 4.375674919288031e-06, 5.120919714229899e-05], 'normal': [-0.2759149509080728, 0.6543422502846812, -0.7040647408852225], 'radius': 2.014415888127446e-06}, 'confidence': 0.9999999999997418, 'timestamp': 8425.49373, 'diameter_3d': 4.028831776254892e-06, 'ellipse': {'center': [157.12625578860658, 172.57621040561355], 'axes': [31.562548895443697, 48.814295889218435], 'angle': -68.43281148792671}, 'location': [157.12625578860658, 172.57621040561355], 'diameter': 48.814295889218435, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9190357989073306, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.284108808695978, 'phi': -1.9442906257823023, 'norm_pos': [0.49101954933939557, 0.2809324566432768], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.810945,"{'circle_3d': {'center': [-2.5920298307724465e-07, 4.3761686630006125e-06, 5.1212256744648244e-05], 'normal': [-0.27591495146110584, 0.6543422503258265, -0.7040647406302557], 'radius': 1.9950099580352072e-06}, 'confidence': 0.999999999999687, 'timestamp': 8425.50213, 'diameter_3d': 3.9900199160704144e-06, 'ellipse': {'center': [157.0424788519549, 172.58676606523346], 'axes': [31.2543766156372, 48.340647137274004], 'angle': -68.42729486234653}, 'location': [157.0424788519549, 172.58676606523346], 'diameter': 48.340647137274004, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9182989081397919, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088087503887, 'phi': -1.9442906265862392, 'norm_pos': [0.4907577464123591, 0.2808884747281939], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.8187919,"{'circle_3d': {'center': [-2.665856131400801e-07, 4.380676851489795e-06, 5.121933972596082e-05], 'normal': [-0.275914952076325, 0.6543422507015089, -0.7040647400400073], 'radius': 2.025570341656535e-06}, 'confidence': 0.9999999999997737, 'timestamp': 8425.51053, 'diameter_3d': 4.05114068331307e-06, 'ellipse': {'center': [156.95900294848667, 172.62201100748058], 'axes': [31.725193273363764, 49.07480959848847], 'angle': -68.42228684629609}, 'location': [156.95900294848667, 172.62201100748058], 'diameter': 49.07480959848847, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9177381091509562, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088092471926, 'phi': -1.9442906276285175, 'norm_pos': [0.4904968842140208, 0.28074162080216425], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.826873,"{'circle_3d': {'center': [-2.881464249426813e-07, 4.387827035934322e-06, 5.123443438748154e-05], 'normal': [-0.2759149538730593, 0.6543422512973576, -0.7040647387821188], 'radius': 2.002816967563493e-06}, 'confidence': 0.9999999999996722, 'timestamp': 8425.51893, 'diameter_3d': 4.005633935126986e-06, 'ellipse': {'center': [156.69457576287576, 172.70226202044506], 'axes': [31.350041196125403, 48.50840040107879], 'angle': -68.40591603053394}, 'location': [156.69457576287576, 172.70226202044506], 'diameter': 48.50840040107879, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9168962622776666, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088100351454, 'phi': -1.9442906304476595, 'norm_pos': [0.48967054925898673, 0.2804072415814789], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.836517,"{'circle_3d': {'center': [-2.980165860755335e-07, 4.387604988664862e-06, 5.123809602380902e-05], 'normal': [-0.27591495469557276, 0.6543422512788536, -0.7040647384769825], 'radius': 2.0080023438321004e-06}, 'confidence': 0.9999999999996573, 'timestamp': 8425.52733, 'diameter_3d': 4.016004687664201e-06, 'ellipse': {'center': [156.57621564536467, 172.6937784053728], 'axes': [31.42697685029192, 48.630394385203935], 'angle': -68.39753894419181}, 'location': [156.57621564536467, 172.6937784053728], 'diameter': 48.630394385203935, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9160085608836077, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088100106757, 'phi': -1.9442906316075972, 'norm_pos': [0.48930067389176457, 0.2804425899776134], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.8426518,"{'circle_3d': {'center': [-2.9961599734562583e-07, 4.400667561910154e-06, 5.12508628851549e-05], 'normal': [-0.27591495482885703, 0.6543422523674014, -0.7040647374130774], 'radius': 2.020422988200125e-06}, 'confidence': 0.9999999999997373, 'timestamp': 8425.53573, 'diameter_3d': 4.04084597640025e-06, 'ellipse': {'center': [156.55992314580828, 172.8339487660154], 'axes': [31.605865383787044, 48.9193072033742], 'angle': -68.39964645026063}, 'location': [156.55992314580828, 172.8339487660154], 'diameter': 48.9193072033742, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9153442627855779, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088114501757, 'phi': -1.944290632285043, 'norm_pos': [0.4892497598306509, 0.27985854680826916], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.851019,"{'circle_3d': {'center': [-2.94361720332148e-07, 4.400188975850483e-06, 5.124835900360836e-05], 'normal': [-0.2759149543910006, 0.6543422523275192, -0.7040647376217342], 'radius': 2.0236187104225728e-06}, 'confidence': 0.9999999999997771, 'timestamp': 8425.54413, 'diameter_3d': 4.0472374208451455e-06, 'ellipse': {'center': [156.623964533403, 172.82944259241552], 'axes': [31.65895946436586, 48.999250773500066], 'angle': -68.40395528965252}, 'location': [156.623964533403, 172.82944259241552], 'diameter': 48.999250773500066, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9148101956690469, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088113974353, 'phi': -1.9442906316452606, 'norm_pos': [0.4894498891668844, 0.279877322531602], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.858499,"{'circle_3d': {'center': [-2.907642264737831e-07, 4.404348624476029e-06, 5.125081507273421e-05], 'normal': [-0.2759149540912094, 0.6543422526741566, -0.7040647374170617], 'radius': 2.015757883447542e-06}, 'confidence': 0.9999999999997499, 'timestamp': 8425.55253, 'diameter_3d': 4.031515766895084e-06, 'ellipse': {'center': [156.6662352185896, 172.88042168204342], 'axes': [31.532689759251767, 48.80653284480959], 'angle': -68.40806642813894}, 'location': [156.6662352185896, 172.88042168204342], 'diameter': 48.80653284480959, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9141775673793151, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.28410881185583, 'phi': -1.944290631374903, 'norm_pos': [0.48958198505809253, 0.2796649096581524], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.8671732,"{'circle_3d': {'center': [-2.717906251170632e-07, 4.398960189888612e-06, 5.1238371641559866e-05], 'normal': [-0.275914952510076, 0.6543422522251204, -0.7040647384540143], 'radius': 2.0023499619530134e-06}, 'confidence': 0.9990884661671852, 'timestamp': 8425.56093, 'diameter_3d': 4.004699923906027e-06, 'ellipse': {'center': [156.89279403694584, 172.83324270742352], 'axes': [31.33761179797747, 48.49379645991141], 'angle': -68.42263697793916}, 'location': [156.89279403694584, 172.83324270742352], 'diameter': 48.49379645991141, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9132377740338815, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088112620227, 'phi': -1.9442906289278195, 'norm_pos': [0.49028998136545576, 0.2798614887190687], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.874736,"{'circle_3d': {'center': [-2.5190668040409037e-07, 4.398845915076777e-06, 5.1230473147256816e-05], 'normal': [-0.2759149508530806, 0.6543422522155975, -0.7040647391122221], 'radius': 2.0278623197321455e-06}, 'confidence': 0.9999999999997125, 'timestamp': 8425.56933, 'diameter_3d': 4.055724639464291e-06, 'ellipse': {'center': [157.1378325928716, 172.82979538506004], 'axes': [31.747025602991048, 49.120173896522914], 'angle': -68.43944147531109}, 'location': [157.1378325928716, 172.82979538506004], 'diameter': 49.120173896522914, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9125027333294677, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088112494297, 'phi': -1.944290626570079, 'norm_pos': [0.49105572685272375, 0.2798758525622499], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.887137,"{'circle_3d': {'center': [-2.3191818421253174e-07, 4.385084205971168e-06, 5.120985005291345e-05], 'normal': [-0.2759149491873726, 0.6543422510687884, -0.7040647408308134], 'radius': 2.023031750072246e-06}, 'confidence': 0.9999999999997552, 'timestamp': 8425.57773, 'diameter_3d': 4.046063500144492e-06, 'ellipse': {'center': [157.37805781943803, 172.68611319010623], 'axes': [31.696597470049813, 49.02316097861639], 'angle': -68.45275065487718}, 'location': [157.37805781943803, 172.68611319010623], 'diameter': 49.02316097861639, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9118821111100517, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088097328845, 'phi': -1.9442906236899689, 'norm_pos': [0.4918064306857438, 0.28047452837455744], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.895711,"{'circle_3d': {'center': [-2.0773221320879998e-07, 4.3693745297446185e-06, 5.1185771619444154e-05], 'normal': [-0.275914947171875, 0.6543422497596487, -0.7040647428373495], 'radius': 2.0123181169825297e-06}, 'confidence': 0.9999999999996461, 'timestamp': 8425.58613, 'diameter_3d': 4.024636233965059e-06, 'ellipse': {'center': [157.66813076852569, 172.52456888182604], 'axes': [31.557896539328322, 48.78671675107555], 'angle': -68.46913733668679}, 'location': [157.66813076852569, 172.52456888182604], 'diameter': 48.78671675107555, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9110104151583198, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.284108808001673, 'phi': -1.9442906202402501, 'norm_pos': [0.49271290865164274, 0.28114762965905815], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.9065611,"{'circle_3d': {'center': [-2.026634082774592e-07, 4.35464418746534e-06, 5.1170095158425966e-05], 'normal': [-0.2759149467494746, 0.6543422485321202, -0.7040647441437212], 'radius': 2.0097975112315604e-06}, 'confidence': 0.9999999999996914, 'timestamp': 8425.59453, 'diameter_3d': 4.019595022463121e-06, 'ellipse': {'center': [157.72847395321523, 172.36293571925614], 'axes': [31.537639995414075, 48.740492342226105], 'angle': -68.46960761364898}, 'location': [157.72847395321523, 172.36293571925614], 'diameter': 48.740492342226105, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9102467923287727, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088063783843, 'phi': -1.9442906190898426, 'norm_pos': [0.4929014811037976, 0.2818211011697661], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.911511,"{'circle_3d': {'center': [-2.0348492046906586e-07, 4.335584605996701e-06, 5.115270354494328e-05], 'normal': [-0.27591494681793394, 0.6543422469438217, -0.7040647455930223], 'radius': 2.0259172804697212e-06}, 'confidence': 0.9999999999997568, 'timestamp': 8425.60293, 'diameter_3d': 4.0518345609394425e-06, 'ellipse': {'center': [157.7207669481379, 172.1429707779488], 'axes': [31.812742632030965, 49.14826803938712], 'angle': -68.46397935638029}, 'location': [157.7207669481379, 172.1429707779488], 'diameter': 49.14826803938712, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9096599674561112, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.284108804278012, 'phi': -1.9442906184748343, 'norm_pos': [0.49287739671293096, 0.28273762175854666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.919491,"{'circle_3d': {'center': [-2.1922316983946644e-07, 4.30914571403207e-06, 5.1134299463129196e-05], 'normal': [-0.2759149481294547, 0.6543422447405808, -0.7040647471266959], 'radius': 2.0190730554047785e-06}, 'confidence': 0.9999999999997392, 'timestamp': 8425.61133, 'diameter_3d': 4.038146110809557e-06, 'ellipse': {'center': [157.52777392940982, 171.8435320758243], 'axes': [31.728316868155147, 48.99916518496156], 'angle': -68.44367853334894}, 'location': [157.52777392940982, 171.8435320758243], 'diameter': 48.99916518496156, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.9090770002822213, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.2841088013644373, 'phi': -1.9442906193496163, 'norm_pos': [0.49227429352940566, 0.2839852830173988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518622.92634,"{'circle_3d': {'center': [-2.760435626747437e-07, 4.2870270764439056e-06, 5.1136010153385314e-05], 'normal': [-0.2759149528644875, 0.654342242897361, -0.7040647469841383], 'radius': 2.0161785194125084e-06}, 'confidence': 0.9999999999996594, 'timestamp': 8425.61973, 'diameter_3d': 4.032357038825017e-06, 'ellipse': {'center': [156.837856680819, 171.57458144704785], 'axes': [31.681564423670785, 48.92579675677139], 'angle': -68.38955374568705}, 'location': [156.837856680819, 171.57458144704785], 'diameter': 48.92579675677139, 'sphere': {'center': [3.3109791583302868, -7.852102627741255, 8.448828099819814], 'radius': 12.0}, 'projected_sphere': {'center': [402.96944545582096, -456.21051957530096], 'axes': [1761.1909988223506, 1761.1909988223506], 'angle': 90.0}, 'model_confidence': 0.908233981287454, 'model_id': 1, 'model_birth_timestamp': 8421.33573, 'theta': 2.284108798926956, 'phi': -1.9442906252483392, 'norm_pos': [0.49011830212755936, 0.2851059106373006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
