eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1582517962.141065,"{'circle_3d': {'center': [-5.9048774469676735, 8.510180737435716, 69.05193198853192], 'normal': [0.14277753776095628, -0.10348784804907026, -0.9843296399159639], 'radius': 3.202469465684184}, 'confidence': 0.10467168682286845, 'timestamp': 7764.844046, 'diameter_3d': 6.404938931368368, 'ellipse': {'center': [106.790608152807, 196.55174485523912], 'axes': [57.41132432340906, 58.1466989018341], 'angle': 32.35890217893498}, 'location': [106.790608152807, 196.55174485523912], 'diameter': 58.1466989018341, 'sphere': {'center': [-7.618207900099149, 9.75203491402456, 80.86388766752349], 'radius': 12.0}, 'projected_sphere': {'center': [101.5896386594527, 194.77085038941954], 'axes': [184.01291885915717, 184.01291885915717], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4671228615542806, 'phi': -1.426750414170142, 'norm_pos': [0.33372065047752186, 0.18103439643650365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.90638,"{'circle_3d': {'center': [-13.620026615849543, 23.102796572520123, 152.3386877228448], 'normal': [0.3510161044635772, 0.0563028222774022, -0.9346751770592896], 'radius': 2.6409586033250885}, 'confidence': 0.030232856804937442, 'timestamp': 7768.607246, 'diameter_3d': 5.281917206650177, 'ellipse': {'center': [104.50490024153459, 214.01934794442568], 'axes': [20.275125202494863, 21.825039037714127], 'angle': 35.218968455422086}, 'location': [104.50490024153459, 214.01934794442568], 'diameter': 21.825039037714127, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6271289383172864, 'phi': -1.2115446380148418, 'norm_pos': [0.32657781325479557, 0.10825271689822635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.9148118,"{'circle_3d': {'center': [-12.489187791217104, 23.488942299815843, 152.86252010237055], 'normal': [0.44525267318294726, 0.08848163288537884, -0.8910224787654779], 'radius': 2.7612052199964237}, 'confidence': 0.2520359699708153, 'timestamp': 7768.615646, 'diameter_3d': 5.522410439992847, 'ellipse': {'center': [109.26103394247879, 215.2600112073735], 'axes': [20.16683241265903, 22.735163359630846], 'angle': 30.748677190555817}, 'location': [109.26103394247879, 215.2600112073735], 'diameter': 22.735163359630846, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6593938221098308, 'phi': -1.1073808970875805, 'norm_pos': [0.3414407310702462, 0.10308328663594368], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.9207182,"{'circle_3d': {'center': [-13.097670937886958, 23.212196601549746, 152.5562550271105], 'normal': [0.3945457442937932, 0.06541949136320414, -0.9165445683704838], 'radius': 2.7033863036750017}, 'confidence': 0.08948191007251449, 'timestamp': 7768.624046, 'diameter_3d': 5.406772607350003, 'ellipse': {'center': [106.69700687485772, 214.3291625333454], 'axes': [20.358858247624905, 22.30597202562985], 'angle': 32.34952212916196}, 'location': [106.69700687485772, 214.3291625333454], 'diameter': 22.30597202562985, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6362625709943084, 'phi': -1.1643009381749665, 'norm_pos': [0.3334281464839304, 0.10696182277772748], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.92896,"{'circle_3d': {'center': [-12.826385030265115, 23.221003511499116, 152.6776838750368], 'normal': [0.4171529032622794, 0.06615340052565159, -0.9064254977099575], 'radius': 2.7346333938132608}, 'confidence': 0.16303576952358834, 'timestamp': 7768.632446, 'diameter_3d': 5.4692667876265215, 'ellipse': {'center': [107.83587912937568, 214.29030323906426], 'axes': [20.382446052409136, 22.54300760977906], 'angle': 30.57977345693861}, 'location': [107.83587912937568, 214.29030323906426], 'diameter': 22.54300760977906, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6369980734738594, 'phi': -1.1394780618376226, 'norm_pos': [0.336987122279299, 0.10712373650389895], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.9368398,"{'circle_3d': {'center': [-12.620794815519103, 23.329654338603106, 152.7832273908245], 'normal': [0.43428542115778107, 0.07520763611765084, -0.8976302047276505], 'radius': 2.7724976197802906}, 'confidence': 0.32334441737031133, 'timestamp': 7768.640846, 'diameter_3d': 5.544995239560581, 'ellipse': {'center': [108.70147583751267, 214.66487480929993], 'axes': [20.442909632773244, 22.83883844315094], 'angle': 30.212768400537268}, 'location': [108.70147583751267, 214.66487480929993], 'diameter': 22.83883844315094, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6460750420730978, 'phi': -1.1201817385362358, 'norm_pos': [0.3396921119922271, 0.10556302162791698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.945051,"{'circle_3d': {'center': [-13.383463134774576, 22.950881553661617, 152.42221233451957], 'normal': [0.3707297278864914, 0.0436432373725267, -0.9277147927530601], 'radius': 2.7307312076103507}, 'confidence': 0.058620849048620464, 'timestamp': 7768.649246, 'diameter_3d': 5.461462415220701, 'ellipse': {'center': [105.48989445321988, 213.35223943284734], 'axes': [20.87310932982118, 22.550509483916926], 'angle': 31.936738162761912}, 'location': [105.48989445321988, 213.35223943284734], 'diameter': 22.550509483916926, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.614453430835937, 'phi': -1.190620978482863, 'norm_pos': [0.3296559201663121, 0.11103233569646942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.9530308,"{'circle_3d': {'center': [-12.775927463957924, 23.32562084956551, 152.7092064112745], 'normal': [0.421357700454546, 0.07487151203118451, -0.9037986196901505], 'radius': 2.752518032416712}, 'confidence': 0.17707039624084903, 'timestamp': 7768.657646, 'diameter_3d': 5.505036064833424, 'ellipse': {'center': [108.04988269468713, 214.6941197103721], 'axes': [20.42694546269426, 22.686936325519138], 'angle': 31.179610447173026}, 'location': [108.04988269468713, 214.6941197103721], 'diameter': 22.686936325519138, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6457379676226553, 'phi': -1.1345462812729281, 'norm_pos': [0.33765588342089725, 0.10544116787344959], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.967646,"{'circle_3d': {'center': [-12.181666163879768, 23.644941093586517, 153.03869463033578], 'normal': [0.47087947546105885, 0.10148153236626843, -0.8763412681017094], 'radius': 2.8026878336274743}, 'confidence': 0.2210653309093856, 'timestamp': 7768.666046, 'diameter_3d': 5.605375667254949, 'ellipse': {'center': [110.55921247518481, 215.78083570893443], 'axes': [20.096892577847946, 23.049302922295777], 'angle': 30.165369765463165}, 'location': [110.55921247518481, 215.78083570893443], 'diameter': 23.049302922295777, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6724528559900913, 'phi': -1.0777369819414022, 'norm_pos': [0.3454975389849525, 0.10091318454610654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.974092,"{'circle_3d': {'center': [-12.098657615737046, 23.371381219389257, 153.05551771656195], 'normal': [0.4777968544729517, 0.07868487618316325, -0.8749393442495276], 'radius': 2.687872713481503}, 'confidence': 0.19954774662899225, 'timestamp': 7768.674446, 'diameter_3d': 5.375745426963006, 'ellipse': {'center': [110.90705931052076, 214.66688672733426], 'axes': [19.331282412412833, 22.09662666624406], 'angle': 27.446930839824034}, 'location': [110.90705931052076, 214.66688672733426], 'diameter': 22.09662666624406, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6495626237683194, 'phi': -1.0709589096286982, 'norm_pos': [0.3465845603453774, 0.10555463863610726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.981338,"{'circle_3d': {'center': [-11.89011121747118, 23.622107943522423, 153.19798287600787], 'normal': [0.49517572099510815, 0.09957876986092724, -0.8630672476290359], 'radius': 2.7382195684240047}, 'confidence': 0.2430643916926022, 'timestamp': 7768.682846, 'diameter_3d': 5.476439136848009, 'ellipse': {'center': [111.79153846915497, 215.59063579044695], 'axes': [19.355492605330664, 22.491963721002065], 'angle': 28.321863834368223}, 'location': [111.79153846915497, 215.59063579044695], 'diameter': 22.491963721002065, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.670540404731234, 'phi': -1.0499099058657941, 'norm_pos': [0.3493485577161093, 0.10170568420647108], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.988246,"{'circle_3d': {'center': [-12.092106415287486, 23.5974133201437, 153.0818909636762], 'normal': [0.4783427878437484, 0.09752088457936695, -0.8727415736566745], 'radius': 2.730642528351114}, 'confidence': 0.10605698249549579, 'timestamp': 7768.691246, 'diameter_3d': 5.461285056702228, 'ellipse': {'center': [110.93944324166415, 215.56280765690957], 'axes': [19.518531816279868, 22.44864849590099], 'angle': 29.262256041109918}, 'location': [110.93944324166415, 215.56280765690957], 'diameter': 22.44864849590099, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.668472452524128, 'phi': -1.0694190714394745, 'norm_pos': [0.34668576013020047, 0.10182163476287676], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517965.996177,"{'circle_3d': {'center': [-12.370995602573363, 23.592450702618386, 152.9332488392873], 'normal': [0.45510202223659274, 0.09710733311892417, -0.8851284173557497], 'radius': 2.7631375784017784}, 'confidence': 0.11898171646489088, 'timestamp': 7768.699646, 'diameter_3d': 5.526275156803557, 'ellipse': {'center': [109.76220791893562, 215.63448753856335], 'axes': [20.020381364657823, 22.740882168977546], 'angle': 30.87701998399197}, 'location': [109.76220791893562, 215.63448753856335], 'diameter': 22.740882168977546, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6680569288683909, 'phi': -1.0958810672621073, 'norm_pos': [0.3430068997466738, 0.10152296858931942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.0046,"{'circle_3d': {'center': [-12.856661742557103, 23.348375151124166, 152.6738345146941], 'normal': [0.41462984390461394, 0.0767677038277391, -0.9067462777385149], 'radius': 2.726999085159482}, 'confidence': 0.04462023403260456, 'timestamp': 7768.708046, 'diameter_3d': 5.453998170318964, 'ellipse': {'center': [107.71247463087923, 214.80806994074862], 'axes': [20.29148079884349, 22.48298399192619], 'angle': 31.916666962879088}, 'location': [107.71247463087923, 214.80806994074862], 'diameter': 22.48298399192619, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.647639633558693, 'phi': -1.1419113389179574, 'norm_pos': [0.3366014832214976, 0.10496637524688068], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.012657,"{'circle_3d': {'center': [-12.1904289971977, 23.956742741429444, 153.07478122795413], 'normal': [0.4701492393512315, 0.12746500301984573, -0.873334051633514], 'radius': 2.8334190814312183}, 'confidence': 0.2634191641475826, 'timestamp': 7768.716446, 'diameter_3d': 5.666838162862437, 'ellipse': {'center': [110.53376597153817, 217.01642540019685], 'axes': [20.14339110086249, 23.300824077304526], 'angle': 32.649780278903776}, 'location': [110.53376597153817, 217.01642540019685], 'diameter': 23.300824077304526, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6986090389982977, 'phi': -1.0769504381321016, 'norm_pos': [0.3454180186610568, 0.09576489416584644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.0225532,"{'circle_3d': {'center': [-12.31527673720796, 23.668780878749946, 152.97075834783416], 'normal': [0.4597452610170429, 0.10346818112988744, -0.8820026249768443], 'radius': 2.7348963271265943}, 'confidence': 0.1054174596036289, 'timestamp': 7768.724846, 'diameter_3d': 5.4697926542531885, 'ellipse': {'center': [110.00150747119909, 215.91976445937166], 'axes': [19.72405059475871, 22.50345016986619], 'angle': 31.15649859494557}, 'location': [110.00150747119909, 215.91976445937166], 'diameter': 22.50345016986619, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.674450018969392, 'phi': -1.0902923545289342, 'norm_pos': [0.34375471084749715, 0.10033431475261811], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.029143,"{'circle_3d': {'center': [-12.087639361412911, 23.804346908056395, 153.10954411284567], 'normal': [0.47871504233329654, 0.11476535023875815, -0.8704371445592182], 'radius': 2.7394052440376706}, 'confidence': 0.19686735048802903, 'timestamp': 7768.733246, 'diameter_3d': 5.478810488075341, 'ellipse': {'center': [110.96594876137799, 216.38069471208897], 'axes': [19.46332397533301, 22.519777148245485], 'angle': 30.869493023932442}, 'location': [110.96594876137799, 216.38069471208897], 'diameter': 22.519777148245485, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6858151127454952, 'phi': -1.0679755084692537, 'norm_pos': [0.3467685898793062, 0.09841377203296264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.0374,"{'circle_3d': {'center': [-12.604266924536255, 23.553912256851152, 152.81239982233404], 'normal': [0.4356627454063514, 0.09389579597165462, -0.8951991687685206], 'radius': 2.7491524112835024}, 'confidence': 0.1040516008899497, 'timestamp': 7768.741646, 'diameter_3d': 5.498304822567005, 'ellipse': {'center': [108.7796290037862, 215.55367747589983], 'axes': [20.14622392775464, 22.645435233030646], 'angle': 32.02201186280991}, 'location': [108.7796290037862, 215.55367747589983], 'diameter': 22.645435233030646, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.664830643843807, 'phi': -1.1178729350690553, 'norm_pos': [0.33993634063683187, 0.10185967718375066], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.048707,"{'circle_3d': {'center': [-12.769179369890427, 23.688010191250388, 152.7485007288487], 'normal': [0.4219200416268373, 0.10507062383825769, -0.9005240932256322], 'radius': 2.767206716174683}, 'confidence': 0.1474038000379748, 'timestamp': 7768.750046, 'diameter_3d': 5.534413432349366, 'ellipse': {'center': [108.08988347394434, 216.13538933547738], 'axes': [20.34729357943892, 22.806494175676637], 'angle': 34.219184541300564}, 'location': [108.08988347394434, 216.13538933547738], 'diameter': 22.806494175676637, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6760612445027627, 'phi': -1.1326424376394089, 'norm_pos': [0.3377808858560761, 0.09943587776884422], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.0568352,"{'circle_3d': {'center': [-12.855424841845904, 23.793934031967847, 152.72134868632364], 'normal': [0.41473291896388104, 0.11389761056471263, -0.9027867634360554], 'radius': 2.774526349951707}, 'confidence': 0.14695523459580762, 'timestamp': 7768.758446, 'diameter_3d': 5.549052699903414, 'ellipse': {'center': [107.7312646588751, 216.5806437146883], 'axes': [20.41361702342439, 22.872126611810256], 'angle': 35.670171440664966}, 'location': [107.7312646588751, 216.5806437146883], 'diameter': 22.872126611810256, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6849416454178325, 'phi': -1.1401596071902829, 'norm_pos': [0.3366602020589847, 0.09758065118879877], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.066536,"{'circle_3d': {'center': [-12.290209101274307, 24.96572608290245, 153.2183585183603], 'normal': [0.46183423067818047, 0.2115469481425961, -0.8613692774329991], 'radius': 2.7642432885723003}, 'confidence': 0.28914416982032065, 'timestamp': 7768.766846, 'diameter_3d': 5.528486577144601, 'ellipse': {'center': [110.18305311369956, 220.995832604109], 'axes': [19.037750500484428, 22.71430033178312], 'angle': 40.263514288803776}, 'location': [110.18305311369956, 220.995832604109], 'diameter': 22.71430033178312, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.7839537858340053, 'phi': -1.0786386566940693, 'norm_pos': [0.3443220409803111, 0.0791840308162125], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.072581,"{'circle_3d': {'center': [-11.96520024742527, 24.41066507163725, 153.2764729076327], 'normal': [0.4889183018322669, 0.16529186387049621, -0.8565264116603], 'radius': 2.7583289532244955}, 'confidence': 0.15222758573620263, 'timestamp': 7768.775246, 'diameter_3d': 5.516657906448991, 'ellipse': {'center': [111.51275929823669, 218.72069855092232], 'axes': [19.08826421315554, 22.655744301300118], 'angle': 34.58719349041935}, 'location': [111.51275929823669, 218.72069855092232], 'diameter': 22.655744301300118, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.7368502653104017, 'phi': -1.0521127163762696, 'norm_pos': [0.34847737280698965, 0.08866375603782362], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.0806038,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 7768.783646, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.0890508,"{'circle_3d': {'center': [-11.884715291946758, 23.27425109133911, 153.1668338134234], 'normal': [0.4956253814554763, 0.07059069884565114, -0.8656630028444071], 'radius': 2.562229853064415}, 'confidence': 0.01617358241481892, 'timestamp': 7768.792046, 'diameter_3d': 5.12445970612883, 'ellipse': {'center': [111.81435485591527, 214.20723420367474], 'axes': [18.269258922877906, 21.04348732216305], 'angle': 25.466817321531753}, 'location': [111.81435485591527, 214.20723420367474], 'diameter': 21.04348732216305, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6414457836188987, 'phi': -1.0508139108782053, 'norm_pos': [0.3494198589247352, 0.10746985748468851], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.097559,"{'circle_3d': {'center': [-12.40177135318568, 23.557715028458734, 152.91373349224247], 'normal': [0.45253737635223296, 0.09421269360561983, -0.8867546962761522], 'radius': 2.7940712337949605}, 'confidence': 0.16160832422559523, 'timestamp': 7768.800446, 'diameter_3d': 5.588142467589921, 'ellipse': {'center': [109.62944331902361, 215.50601095901985], 'axes': [20.29149316464658, 22.99822094722801], 'angle': 30.78037891544461}, 'location': [109.62944331902361, 215.50601095901985], 'diameter': 22.99822094722801, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6651489525179108, 'phi': -1.0989190421684751, 'norm_pos': [0.34259201037194875, 0.10205828767075065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.10494,"{'circle_3d': {'center': [-12.768177828680201, 23.41289331844612, 152.7204087684273], 'normal': [0.4220035033943558, 0.08214421777123522, -0.9028650899274164], 'radius': 2.7474732207996815}, 'confidence': 0.11839294559922545, 'timestamp': 7768.808846, 'diameter_3d': 5.494946441599363, 'ellipse': {'center': [108.08538833838423, 215.04027297767578], 'axes': [20.341642554910713, 22.64491146744834], 'angle': 31.89092207089689}, 'location': [108.08538833838423, 215.04027297767578], 'diameter': 22.64491146744834, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6530332065866975, 'phi': -1.1335631828829789, 'norm_pos': [0.3377668385574507, 0.1039988625930176], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.112918,"{'circle_3d': {'center': [-12.207304169488417, 23.773865809503402, 153.0406700975447], 'normal': [0.46874297499367185, 0.11222525869267556, -0.8761766458342999], 'radius': 2.809442343400557}, 'confidence': 0.25019036176498527, 'timestamp': 7768.817246, 'diameter_3d': 5.618884686801114, 'ellipse': {'center': [110.45594864008902, 216.29993403966103], 'axes': [20.098089304471785, 23.10672353071177], 'angle': 31.340239587585184}, 'location': [110.45594864008902, 216.29993403966103], 'diameter': 23.10672353071177, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.6832585010173484, 'phi': -1.0795525523555387, 'norm_pos': [0.34517483950027816, 0.09875027483474574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517966.120651,"{'circle_3d': {'center': [-12.758053720566883, 23.503017332417855, 152.73372822149645], 'normal': [0.42284717907046554, 0.08965455226887979, -0.9017551355049863], 'radius': 2.712171349466276}, 'confidence': 0.07504976871912883, 'timestamp': 7768.825646, 'diameter_3d': 5.424342698932552, 'ellipse': {'center': [108.13296378967493, 215.396840304951], 'axes': [20.028229958287135, 22.35305546660372], 'angle': 32.5975141115661}, 'location': [108.13296378967493, 215.396840304951], 'diameter': 22.35305546660372, 'sphere': {'center': [-17.832219869412473, 22.427162705191297, 163.5547898475563], 'radius': 12.0}, 'projected_sphere': {'center': [92.40200223215338, 205.0164088143112], 'axes': [90.97868679889551, 90.97868679889551], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.660571421886795, 'phi': -1.1323238904904536, 'norm_pos': [0.33791551184273416, 0.1025131653960375], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
