eye_packets,763
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175604.226867,"{'circle_3d': {'center': [-1.0208569509728704e-06, 1.428351440058151e-05, 9.879942170165634e-05], 'normal': [-0.3699455581586538, 0.3045312155846416, -0.877724912904506], 'radius': 3.994142388742069e-06}, 'confidence': 0.9999999999889144, 'timestamp': 50992.726073, 'diameter_3d': 7.988284777484138e-06, 'ellipse': {'center': [153.9205168643948, 209.39661510771], 'axes': [41.4510033782091, 50.338971783681465], 'angle': -46.92243282897354}, 'location': [153.9205168643948, 209.39661510771], 'diameter': 50.338971783681465, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802425564275107, 'phi': -1.9696837234786293, 'norm_pos': [0.4810016152012338, 0.12751410371787497], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.703718,"{'circle_3d': {'center': [-1.2038069598929724e-06, 1.1793645614766035e-05, 9.801265932374292e-05], 'normal': [-0.36994557340448786, 0.3045310080955761, -0.8777249784680375], 'radius': 3.967364605803433e-06}, 'confidence': 0.9999999999946009, 'timestamp': 50994.204473, 'diameter_3d': 7.934729211606867e-06, 'ellipse': {'center': [152.71217911111995, 194.35966418996708], 'axes': [41.88946636689195, 50.33951900954667], 'angle': -45.8352969712338}, 'location': [152.71217911111995, 194.35966418996708], 'diameter': 50.33951900954667, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.880242338591768, 'phi': -1.9696837114938848, 'norm_pos': [0.47722555972224984, 0.19016806587513713], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.71514,"{'circle_3d': {'center': [-1.2241525251255325e-06, 1.170865363597784e-05, 9.799174623559281e-05], 'normal': [-0.36994557509995163, 0.3045310010129112, -0.8777249802107949], 'radius': 3.977259527549662e-06}, 'confidence': 0.9999999999950533, 'timestamp': 50994.212873, 'diameter_3d': 7.954519055099324e-06, 'ellipse': {'center': [152.58355170661196, 193.8363172718029], 'axes': [42.01391612268415, 50.4735343334346], 'angle': -45.786530588632985}, 'location': [152.58355170661196, 193.8363172718029], 'diameter': 50.4735343334346, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802423311559182, 'phi': -1.9696837124235242, 'norm_pos': [0.47682359908316235, 0.19234867803415456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.723827,"{'circle_3d': {'center': [-1.2264907196524177e-06, 1.1590909468672805e-05, 9.795187982675202e-05], 'normal': [-0.36994557529480115, 0.30453099120089727, -0.8777249835329957], 'radius': 3.960876321095659e-06}, 'confidence': 0.9999999999957004, 'timestamp': 50994.221273, 'diameter_3d': 7.921752642191319e-06, 'ellipse': {'center': [152.56315375303018, 193.12273948363455], 'axes': [41.876972597230676, 50.28340109506068], 'angle': -45.735110426847086}, 'location': [152.56315375303018, 193.12273948363455], 'diameter': 50.28340109506068, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802423208546175, 'phi': -1.9696837112573666, 'norm_pos': [0.4767598554782193, 0.1953219188181894], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.731328,"{'circle_3d': {'center': [-1.231197969353559e-06, 1.1471607448854115e-05, 9.791247142665327e-05], 'normal': [-0.369945575687072, 0.30453098125906225, -0.877724986817029], 'radius': 3.950503018299637e-06}, 'confidence': 0.9999999999955764, 'timestamp': 50994.229673, 'diameter_3d': 7.901006036599275e-06, 'ellipse': {'center': [152.52876315159676, 192.39763362141696], 'axes': [41.80308651276249, 50.16918103980186], 'angle': -45.681177607493865}, 'location': [152.52876315159676, 192.39763362141696], 'diameter': 50.16918103980186, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.880242310417022, 'phi': -1.9696837102977665, 'norm_pos': [0.4766523848487399, 0.198343193244096], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.739936,"{'circle_3d': {'center': [-1.2355090639459831e-06, 1.1276025823736546e-05, 9.784643047794361e-05], 'normal': [-0.3699455760463299, 0.3045309649605935, -0.8777249923204414], 'radius': 3.970186942521629e-06}, 'confidence': 0.9999999999952247, 'timestamp': 50994.238073, 'diameter_3d': 7.940373885043258e-06, 'ellipse': {'center': [152.49986248715834, 191.2041597318838], 'axes': [42.07185667467643, 50.44900987057545], 'angle': -45.594305171958645}, 'location': [152.49986248715834, 191.2041597318838], 'diameter': 50.44900987057545, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802422933058125, 'phi': -1.969683708401252, 'norm_pos': [0.4765620702723698, 0.20331600111715076], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.748596,"{'circle_3d': {'center': [-1.1927446621484705e-06, 1.1019427162750617e-05, 9.773937788715159e-05], 'normal': [-0.3699455724826297, 0.30453094357737176, -0.8777250012414907], 'radius': 3.9823928332184455e-06}, 'confidence': 0.9999999999953098, 'timestamp': 50994.246473, 'diameter_3d': 7.964785666436891e-06, 'ellipse': {'center': [152.7654090807247, 189.65206158667448], 'axes': [42.297543806521034, 50.65516962784825], 'angle': -45.51008953991291}, 'location': [152.7654090807247, 189.65206158667448], 'diameter': 50.65516962784825, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802422708562934, 'phi': -1.9696837013159125, 'norm_pos': [0.4773919033772647, 0.20978307672218965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.754855,"{'circle_3d': {'center': [-1.1335811551660413e-06, 1.0697098848488906e-05, 9.760260814672961e-05], 'normal': [-0.3699455675523375, 0.3045309167166789, -0.877725012638969], 'radius': 3.955152519056148e-06}, 'confidence': 0.9999999999961608, 'timestamp': 50994.254873, 'diameter_3d': 7.910305038112296e-06, 'ellipse': {'center': [153.12716479739075, 187.70445715310686], 'axes': [42.13034906408454, 50.37370458665256], 'angle': -45.40559778014313}, 'location': [153.12716479739075, 187.70445715310686], 'diameter': 50.37370458665256, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802422426561634, 'phi': -1.9696836918986795, 'norm_pos': [0.4785223899918461, 0.21789809519538805], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.7634299,"{'circle_3d': {'center': [-1.0997120529765425e-06, 1.0378984607761765e-05, 9.747796165981981e-05], 'normal': [-0.36994556472991225, 0.30453089020715884, -0.8777250230261763], 'radius': 3.961633551304656e-06}, 'confidence': 0.9999999999960967, 'timestamp': 50994.263273, 'diameter_3d': 7.923267102609313e-06, 'ellipse': {'center': [153.33537534067122, 185.76583233278677], 'axes': [42.31231233547118, 50.51504161105679], 'angle': -45.28423625519464}, 'location': [153.33537534067122, 185.76583233278677], 'diameter': 50.51504161105679, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.880242214824718, 'phi': -1.9696836849326411, 'norm_pos': [0.4791730479395976, 0.2259756986133884], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.7713,"{'circle_3d': {'center': [-1.073935090190048e-06, 1.0081486488289215e-05, 9.736387873715557e-05], 'normal': [-0.3699455625818321, 0.3045308654156489, -0.8777250325330864], 'radius': 4.003310349788398e-06}, 'confidence': 0.9379946589492585, 'timestamp': 50994.271673, 'diameter_3d': 8.006620699576797e-06, 'ellipse': {'center': [153.4991572835443, 183.9421894453567], 'axes': [42.862702333365796, 51.10099843346912], 'angle': -45.16470165730654}, 'location': [153.4991572835443, 183.9421894453567], 'diameter': 51.10099843346912, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802421887969534, 'phi': -1.9696836789779453, 'norm_pos': [0.4796848665110759, 0.23357421064434714], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.7796118,"{'circle_3d': {'center': [-1.015244068369725e-06, 9.695041774726576e-06, 9.720506269061957e-05], 'normal': [-0.3699455576909136, 0.30453083321192276, -0.877725045767757], 'radius': 3.995460828342383e-06}, 'confidence': 0.999999999995066, 'timestamp': 50994.280073, 'diameter_3d': 7.990921656684767e-06, 'ellipse': {'center': [153.86224901388186, 181.5814816639313], 'axes': [42.92399165710645, 51.07764384692832], 'angle': -45.02244356880262}, 'location': [153.86224901388186, 181.5814816639313], 'diameter': 51.07764384692832, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.880242154987355, 'phi': -1.9696836688496695, 'norm_pos': [0.4808195281683808, 0.24341049306695295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.7916899,"{'circle_3d': {'center': [-1.0185371781545882e-06, 9.285206207909624e-06, 9.706425631073046e-05], 'normal': [-0.3699455579653394, 0.30453079905895886, -0.877725057501622], 'radius': 4.013509408990842e-06}, 'confidence': 0.9999999999968726, 'timestamp': 50994.288473, 'diameter_3d': 8.027018817981684e-06, 'ellipse': {'center': [153.83585795400174, 179.04928978028153], 'axes': [43.250109230300566, 51.3748139946881], 'angle': -44.82385236703444}, 'location': [153.83585795400174, 179.04928978028153], 'diameter': 51.3748139946881, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802421191313183, 'phi': -1.96968366433055, 'norm_pos': [0.48073705610625544, 0.25396129258216027], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.800271,"{'circle_3d': {'center': [-1.0114961170870629e-06, 9.047811164286657e-06, 9.697892331494984e-05], 'normal': [-0.36994555737858426, 0.30453077927603855, -0.877725064612705], 'radius': 4.013922004078536e-06}, 'confidence': 0.9029678702388607, 'timestamp': 50994.296873, 'diameter_3d': 8.027844008157071e-06, 'ellipse': {'center': [153.87583568033156, 177.58268830395792], 'axes': [43.334455889110814, 51.4209195060691], 'angle': -44.71251589878037}, 'location': [153.87583568033156, 177.58268830395792], 'diameter': 51.4209195060691, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802420983619026, 'phi': -1.969683660863275, 'norm_pos': [0.4808619865010361, 0.260072132066842], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.807294,"{'circle_3d': {'center': [-1.051001545349095e-06, 8.882800836218507e-06, 9.69383230557952e-05], 'normal': [-0.36994556067070333, 0.3045307655251779, -0.8777250679960599], 'radius': 3.998797316297383e-06}, 'confidence': 0.9999999999969198, 'timestamp': 50994.305273, 'diameter_3d': 7.997594632594766e-06, 'ellipse': {'center': [153.61806571673696, 176.55288412744426], 'axes': [43.21049265379044, 51.24467557695525], 'angle': -44.60446024506148}, 'location': [153.61806571673696, 176.55288412744426], 'diameter': 51.24467557695525, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802420839253413, 'phi': -1.9696836626686192, 'norm_pos': [0.480056455364803, 0.2643629828023156], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.815437,"{'circle_3d': {'center': [-1.1028064932361303e-06, 8.86504693209389e-06, 9.695399812237326e-05], 'normal': [-0.3699455649877823, 0.30453076404568585, -0.8777250666898043], 'radius': 3.9955769631011415e-06}, 'confidence': 0.9999999999971888, 'timestamp': 50994.313673, 'diameter_3d': 7.991153926202283e-06, 'ellipse': {'center': [153.28708460798515, 176.43062117375823], 'axes': [43.16282567644489, 51.19377564178461], 'angle': -44.5610986886016}, 'location': [153.28708460798515, 176.43062117375823], 'diameter': 51.19377564178461, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.880242082372073, 'phi': -1.9696836673777953, 'norm_pos': [0.4790221393999536, 0.2648724117760074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.8236952,"{'circle_3d': {'center': [-1.1414065612669333e-06, 8.950697189646917e-06, 9.6999984121382e-05], 'normal': [-0.3699455682044546, 0.3045307711832073, -0.8777250628576377], 'radius': 3.993261915545269e-06}, 'confidence': 0.9585502147702836, 'timestamp': 50994.322073, 'diameter_3d': 7.986523831090539e-06, 'ellipse': {'center': [153.04289647416982, 176.95194982247517], 'axes': [43.09618765896927, 51.140669451425694], 'angle': -44.578019301047185}, 'location': [153.04289647416982, 176.95194982247517], 'diameter': 51.140669451425694, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.880242089865514, 'phi': -1.9696836720523563, 'norm_pos': [0.4782590514817807, 0.26270020907302016], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.8324149,"{'circle_3d': {'center': [-1.1891736235725148e-06, 9.15991960548368e-06, 9.709270777946699e-05], 'normal': [-0.3699455721850432, 0.30453078861840865, -0.8777250551306662], 'radius': 3.985583426003622e-06}, 'confidence': 0.9988648295377545, 'timestamp': 50994.330473, 'diameter_3d': 7.971166852007244e-06, 'ellipse': {'center': [152.74277975504612, 178.2353170170756], 'axes': [42.92862828874807, 50.99647476010901], 'angle': -44.649517657060485}, 'location': [152.74277975504612, 178.2353170170756], 'diameter': 50.99647476010901, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802421081701395, 'phi': -1.9696836790541135, 'norm_pos': [0.4773211867345191, 0.257352845762185], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.839843,"{'circle_3d': {'center': [-1.260208527753548e-06, 9.390627930372375e-06, 9.720269306434659e-05], 'normal': [-0.3699455781046185, 0.3045308078441024, -0.8777250459652259], 'radius': 4.00365803243537e-06}, 'confidence': 0.9999999999975918, 'timestamp': 50994.338873, 'diameter_3d': 8.00731606487074e-06, 'ellipse': {'center': [152.30039941868932, 179.639487678284], 'axes': [43.02342609658631, 51.172775890839375], 'angle': -44.715137756744795}, 'location': [152.30039941868932, 179.639487678284], 'diameter': 51.172775890839375, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.880242128354542, 'phi': -1.969683688518285, 'norm_pos': [0.47593874818340415, 0.25150213467381666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.848995,"{'circle_3d': {'center': [-1.3016442075297618e-06, 9.643129756042867e-06, 9.730776416105869e-05], 'normal': [-0.36994558155759183, 0.3045308288859212, -0.8777250372093012], 'radius': 3.958370254790443e-06}, 'confidence': 0.9999999999982726, 'timestamp': 50994.347273, 'diameter_3d': 7.916740509580885e-06, 'ellipse': {'center': [152.0366397839359, 181.19057169025012], 'axes': [42.44125068711105, 50.542978494711065], 'angle': -44.80913384269374}, 'location': [152.0366397839359, 181.19057169025012], 'diameter': 50.542978494711065, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802421504456328, 'phi': -1.9696836954291705, 'norm_pos': [0.47511449932479966, 0.24503928462395785], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.854851,"{'circle_3d': {'center': [-1.366139923852927e-06, 9.99482512886729e-06, 9.745697033558542e-05], 'normal': [-0.36994558693223484, 0.30453085819386894, -0.8777250247754533], 'radius': 3.970373188554194e-06}, 'confidence': 0.9999999999980914, 'timestamp': 50994.355673, 'diameter_3d': 7.940746377108388e-06, 'ellipse': {'center': [151.63986703974945, 183.33397917858758], 'axes': [42.43519395980026, 50.624079547137185], 'angle': -44.93324451154572}, 'location': [151.63986703974945, 183.33397917858758], 'diameter': 50.624079547137185, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802421812150518, 'phi': -1.9696837056988792, 'norm_pos': [0.47387458449921704, 0.2361084200892184], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.863918,"{'circle_3d': {'center': [-3.061982278905109, 24.087614361639854, 231.10565010188316], 'normal': [-0.3260734658237153, -0.563079880343869, -0.7593531084005941], 'radius': 9.265415445527932}, 'confidence': 0.02186931816463833, 'timestamp': 50994.364073, 'diameter_3d': 18.530830891055864, 'ellipse': {'center': [152.0267750182697, 185.0915835055883], 'axes': [40.378917389422874, 49.855901886440165], 'angle': 54.29698897793729}, 'location': [152.0267750182697, 185.0915835055883], 'diameter': 49.855901886440165, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 0.9726883853432698, 'phi': -1.976395954313643, 'norm_pos': [0.4750836719320928, 0.22878506872671545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.870913,"{'circle_3d': {'center': [-3.233477043014645, 25.044628799108924, 230.53912105947347], 'normal': [-0.34036469616617665, -0.48332867722144657, -0.8065638619347343], 'radius': 9.240799354183707}, 'confidence': 0.0521934412267977, 'timestamp': 50994.372473, 'diameter_3d': 18.481598708367414, 'ellipse': {'center': [151.57278925690952, 187.7801182916898], 'axes': [42.33804583129265, 49.89038258041873], 'angle': 47.14968575667615}, 'location': [151.57278925690952, 187.7801182916898], 'diameter': 49.89038258041873, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.0663432928794625, 'phi': -1.9701176766862016, 'norm_pos': [0.4736649664278422, 0.2175828404512925], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.883209,"{'circle_3d': {'center': [-3.3180038752085785, 25.68525316067203, 230.21780411375218], 'normal': [-0.34740859884900444, -0.4299433137578544, -0.8333402740781743], 'radius': 9.197818730093575}, 'confidence': 0.731668405727275, 'timestamp': 50994.380873, 'diameter_3d': 18.39563746018715, 'ellipse': {'center': [151.34657157103896, 189.56151198028738], 'axes': [43.25113293976089, 49.76330788964736], 'angle': 41.74228705044368}, 'location': [151.34657157103896, 189.56151198028738], 'diameter': 49.76330788964736, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.1263663362800842, 'phi': -1.9657750406057062, 'norm_pos': [0.4729580361594968, 0.21016036674880256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.893169,"{'circle_3d': {'center': [-3.347699927049681, 26.710217317728667, 229.76423406308174], 'normal': [-0.349883269835763, -0.3445296340031346, -0.8711377783007123], 'radius': 9.078744926811561}, 'confidence': 0.1488236982159905, 'timestamp': 50994.389273, 'diameter_3d': 18.157489853623122, 'ellipse': {'center': [151.25825970362078, 192.39312127651704], 'axes': [44.16701115040639, 49.277602346759515], 'angle': 32.24902328071075}, 'location': [151.25825970362078, 192.39312127651704], 'diameter': 49.277602346759515, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.219058629869886, 'phi': -1.9527151954079112, 'norm_pos': [0.4726820615738149, 0.198361994681179], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.899314,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 50994.397673, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.907265,"{'circle_3d': {'center': [-3.7194851168972374, 29.093356465337077, 229.26139037626146], 'normal': [-0.380865368989726, -0.1459347050357672, -0.9130414188690694], 'radius': 8.875356203154968}, 'confidence': 0.8986475268335488, 'timestamp': 50994.406073, 'diameter_3d': 17.750712406309937, 'ellipse': {'center': [150.26195159866964, 198.8216925004199], 'axes': [44.07411932632705, 48.400820129802405], 'angle': 4.600018286949961}, 'location': [150.26195159866964, 198.8216925004199], 'diameter': 48.400820129802405, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.4243385999148692, 'phi': -1.9659900127146348, 'norm_pos': [0.4695685987458426, 0.1715762812482503], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175605.915172,"{'circle_3d': {'center': [-3.7718643359724986, 29.698064194388575, 229.20355247073485], 'normal': [-0.38523030391266444, -0.09554239428147576, -0.9178612443296204], 'radius': 8.866680462760474}, 'confidence': 0.8196730160081531, 'timestamp': 50994.414473, 'diameter_3d': 17.733360925520948, 'ellipse': {'center': [150.12277776651135, 200.43416082759026], 'axes': [43.9665905296537, 48.37034101602943], 'angle': -2.3657394941702874}, 'location': [150.12277776651135, 200.43416082759026], 'diameter': 48.37034101602943, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.4751079747677358, 'phi': -1.9681729250914821, 'norm_pos': [0.469133680520348, 0.16485766321837392], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
