eye_packets,709
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403856.3106089,"{'circle_3d': {'center': [6.655387805319387, 7.87674100580329, 49.723164411697], 'normal': [0.21564753141014587, 0.2907172451763246, -0.9321907667177352], 'radius': 1.8259589321285372}, 'confidence': 0.30813125888627846, 'timestamp': 277174.86688, 'diameter_3d': 3.6519178642570744, 'ellipse': {'center': [242.83283943220945, 218.006109747969], 'axes': [39.04195756895558, 45.541863698788866], 'angle': 52.55223239845838}, 'location': [242.83283943220945, 218.006109747969], 'diameter': 45.541863698788866, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8657727013605663, 'phi': -1.3434612170160685, 'norm_pos': [0.7588526232256545, 0.09164120938346254], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.402339,"{'circle_3d': {'center': [5.6106094186202915, 9.03486995696089, 49.95376918566296], 'normal': [0.12858266585188793, 0.38722799110612455, -0.9129737022205715], 'radius': 1.811966574790408}, 'confidence': 0.2393766413874024, 'timestamp': 277174.959279, 'diameter_3d': 3.623933149580816, 'ellipse': {'center': [229.55541606907792, 231.87218455468005], 'axes': [37.24829345294617, 45.01258253674429], 'angle': 68.58106798186083}, 'location': [229.55541606907792, 231.87218455468005], 'diameter': 45.01258253674429, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9684194448554464, 'phi': -1.4308772191255676, 'norm_pos': [0.7173606752158685, 0.03386589768883319], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.410445,"{'circle_3d': {'center': [5.150730172488958, 7.525467181362821, 49.377584392954105], 'normal': [0.09025939534094349, 0.26144442647295224, -0.9609891016129768], 'radius': 1.8097758813643505}, 'confidence': 0.1830614769196506, 'timestamp': 277174.967679, 'diameter_3d': 3.619551762728701, 'ellipse': {'center': [224.6085351281269, 214.29249306220478], 'axes': [41.418343845241985, 45.4750101955372], 'angle': 66.8009737955159}, 'location': [224.6085351281269, 214.29249306220478], 'diameter': 45.4750101955372, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8353147032016008, 'phi': -1.4771476266049677, 'norm_pos': [0.7019016722753966, 0.10711461224081342], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.41873,"{'circle_3d': {'center': [5.854383541113877, 7.987196192754294, 49.602189635132795], 'normal': [0.14889717605968675, 0.2999218440889084, -0.9422719980980859], 'radius': 1.8131534348845668}, 'confidence': 0.3364192830999592, 'timestamp': 277174.976079, 'diameter_3d': 3.6263068697691336, 'ellipse': {'center': [233.07128024628406, 219.6163467226311], 'axes': [39.719378349555406, 45.34296472773778], 'angle': 61.13046552071556}, 'location': [233.07128024628406, 219.6163467226311], 'diameter': 45.34296472773778, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8754070522091646, 'phi': -1.414072903877896, 'norm_pos': [0.7283477507696376, 0.08493188865570367], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.4267662,"{'circle_3d': {'center': [5.796530053005613, 7.955627092278975, 49.583207339717056], 'normal': [0.1440760520506648, 0.29729108571596513, -0.9438538560493975], 'radius': 1.821610826188539}, 'confidence': 0.40107550745020043, 'timestamp': 277174.984479, 'diameter_3d': 3.643221652377078, 'ellipse': {'center': [232.378030009972, 219.258828026124], 'axes': [40.05155125580592, 45.57263154847284], 'angle': 61.5656012312757}, 'location': [232.378030009972, 219.258828026124], 'diameter': 45.57263154847284, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8726505301036096, 'phi': -1.4193190586853617, 'norm_pos': [0.7261813437811625, 0.08642154989114992], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.434462,"{'circle_3d': {'center': [5.793469499119013, 7.952454634173861, 49.58174186188142], 'normal': [0.14382100589344807, 0.29702671420720556, -0.9439759792023671], 'radius': 1.8323933337488378}, 'confidence': 0.33221506273096596, 'timestamp': 277174.992879, 'diameter_3d': 3.6647866674976757, 'ellipse': {'center': [232.34083122253236, 219.21961388094897], 'axes': [40.299946617404494, 45.84380007856893], 'angle': 61.58011151916271}, 'location': [232.34083122253236, 219.21961388094897], 'diameter': 45.84380007856893, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8723736514422646, 'phi': -1.4196024000221843, 'norm_pos': [0.7260650975704136, 0.08658494216271262], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.442688,"{'circle_3d': {'center': [5.7903983224822, 7.94925613179514, 49.58026848684678], 'normal': [0.143565074507047, 0.29676017234231217, -0.9440987604552541], 'radius': 1.8347702734781561}, 'confidence': 0.3169931572957934, 'timestamp': 277175.001279, 'diameter_3d': 3.6695405469563123, 'ellipse': {'center': [232.30446413514096, 219.18212608809176], 'axes': [40.363567418782424, 45.90465972229112], 'angle': 61.59462764842639}, 'location': [232.30446413514096, 219.18212608809176], 'diameter': 45.90465972229112, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.872094523886533, 'phi': -1.419886712569306, 'norm_pos': [0.7259514504223155, 0.08674114129961763], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.4499478,"{'circle_3d': {'center': [5.787316509743105, 7.9460315786608735, 49.57878724432577], 'normal': [0.14330825677878914, 0.29649145958112333, -0.944222197332005], 'radius': 1.8392790686821978}, 'confidence': 0.29411194285721703, 'timestamp': 277175.009679, 'diameter_3d': 3.6785581373643956, 'ellipse': {'center': [232.26773182547956, 219.14380817590796], 'axes': [40.47420722773051, 46.018877407508405], 'angle': 61.60913063346172}, 'location': [232.26773182547956, 219.14380817590796], 'diameter': 46.018877407508405, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8718131474345034, 'phi': -1.4201719963286867, 'norm_pos': [0.7258366619546236, 0.08690079926705019], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.462602,"{'circle_3d': {'center': [5.78422404752724, 7.942780968269151, 49.57729816425372], 'normal': [0.1430505515941337, 0.2962205753818132, -0.9443462873380092], 'radius': 1.825090916627981}, 'confidence': 0.2889469971210113, 'timestamp': 277175.018079, 'diameter_3d': 3.650181833255962, 'ellipse': {'center': [232.2329961057933, 219.10971960943093], 'axes': [40.173293006003234, 45.66522696092093], 'angle': 61.623659440368854}, 'location': [232.2329961057933, 219.10971960943093], 'diameter': 45.66522696092093, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.871529522086176, 'phi': -1.4204582513003263, 'norm_pos': [0.725728112830604, 0.08704283496070453], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.471835,"{'circle_3d': {'center': [5.781120922417007, 7.939504294076454, 49.57580127677872], 'normal': [0.14279195783494764, 0.2959475191990884, -0.9444710279609256], 'radius': 1.835835951606786}, 'confidence': 0.27984914678381256, 'timestamp': 277175.026479, 'diameter_3d': 3.671671903213572, 'ellipse': {'center': [232.195314142792, 219.06927266630083], 'axes': [40.42140361609544, 45.93552207424302], 'angle': 61.638133692118934}, 'location': [232.195314142792, 219.06927266630083], 'diameter': 45.93552207424302, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8712436478415513, 'phi': -1.420745477484225, 'norm_pos': [0.725610356696225, 0.08721136389041317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.478666,"{'circle_3d': {'center': [5.778007120952207, 7.936201549497876, 49.574296612261804], 'normal': [0.14253247437954755, 0.29567229048420673, -0.9445964166706681], 'radius': 1.8297560054451747}, 'confidence': 0.2955138012453138, 'timestamp': 277175.034879, 'diameter_3d': 3.6595120108903494, 'ellipse': {'center': [232.15941043826768, 219.03259253605776], 'axes': [40.299045010511364, 45.784778237757635], 'angle': 61.65263108702551}, 'location': [232.15941043826768, 219.03259253605776], 'diameter': 45.784778237757635, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8709555247006282, 'phi': -1.4210336748803827, 'norm_pos': [0.7254981576195865, 0.08736419776642601], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.486926,"{'circle_3d': {'center': [6.220078785537574, 8.047338611171774, 49.685500111618154], 'normal': [0.17937177976166158, 0.30493371229036514, -0.935329458390973], 'radius': 1.8155398956864175}, 'confidence': 0.34631510625819933, 'timestamp': 277175.043279, 'diameter_3d': 3.631079791372835, 'ellipse': {'center': [237.49125143639546, 220.19926668464856], 'axes': [39.12500114775017, 45.321586851476376], 'angle': 57.76217826431433}, 'location': [237.49125143639546, 220.19926668464856], 'diameter': 45.321586851476376, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8806651526634075, 'phi': -1.381322843488799, 'norm_pos': [0.7421601607387358, 0.08250305548063097], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.4947069,"{'circle_3d': {'center': [6.186224325319621, 8.036035876659339, 49.67538412795864], 'normal': [0.1765505747434988, 0.3039918177476621, -0.9361724570292659], 'radius': 1.822536796292929}, 'confidence': 0.4120749155983871, 'timestamp': 277175.051679, 'diameter_3d': 3.645073592585858, 'ellipse': {'center': [237.08534063663822, 220.07715047950683], 'axes': [39.352755596618046, 45.50586576712459], 'angle': 58.02493376333809}, 'location': [237.08534063663822, 220.07715047950683], 'diameter': 45.50586576712459, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.879676312112291, 'phi': -1.3843978617737418, 'norm_pos': [0.7408916894894945, 0.08301187300205493], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.5025191,"{'circle_3d': {'center': [6.293980325051918, 8.148312921371577, 49.733391550446264], 'normal': [0.1855302413878569, 0.3133482381403486, -0.9313385051552969], 'radius': 1.8247171625170384}, 'confidence': 0.3386192284869568, 'timestamp': 277175.060079, 'diameter_3d': 3.649434325034077, 'ellipse': {'center': [238.33350688968238, 221.35525022342887], 'axes': [38.96855521076281, 45.50695557294246], 'angle': 57.6663847305034}, 'location': [238.33350688968238, 221.35525022342887], 'diameter': 45.50695557294246, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8895131215943943, 'phi': -1.3741622555589443, 'norm_pos': [0.7447922090302574, 0.07768645740237967], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.5104902,"{'circle_3d': {'center': [6.155796852105948, 8.47872849656347, 49.82313123380556], 'normal': [0.17401495197569272, 0.3408828694063397, -0.9238601982086888], 'radius': 1.8304256513896495}, 'confidence': 0.18905340380691013, 'timestamp': 277175.068479, 'diameter_3d': 3.660851302779299, 'ellipse': {'center': [236.4834431804972, 225.26673291321043], 'axes': [38.46209325706215, 45.572604444477754], 'angle': 60.852791130100805}, 'location': [236.4834431804972, 225.26673291321043], 'diameter': 45.572604444477754, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9186521817147255, 'phi': -1.384621220964817, 'norm_pos': [0.7390107599390537, 0.061388612861623226], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.5190852,"{'circle_3d': {'center': [5.698782105484789, 8.902993665031985, 49.91148359160283], 'normal': [0.13593038975726277, 0.3762383001120492, -0.9164975017255825], 'radius': 1.8269944751035747}, 'confidence': 0.2594430270532553, 'timestamp': 277175.076879, 'diameter_3d': 3.6539889502071494, 'ellipse': {'center': [230.7018869903293, 230.33010800329401], 'axes': [37.835429630901885, 45.42071096009501], 'angle': 67.21305838030241}, 'location': [230.7018869903293, 230.33010800329401], 'diameter': 45.42071096009501, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9565292416012394, 'phi': -1.4235546398656374, 'norm_pos': [0.7209433968447791, 0.04029121665294155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403856.526976,"{'circle_3d': {'center': [5.792427545101091, 7.7425389059311165, 49.517658397522595], 'normal': [0.14373417639195465, 0.2795337368536436, -0.949316267898936], 'radius': 1.8232699736819216}, 'confidence': 0.1843718342198285, 'timestamp': 277175.085279, 'diameter_3d': 3.646539947363843, 'ellipse': {'center': [232.4207507954762, 216.73257072658282], 'axes': [40.57555125424189, 45.67195244550249], 'angle': 60.3149446249775}, 'location': [232.4207507954762, 216.73257072658282], 'diameter': 45.67195244550249, 'sphere': {'center': [4.067617428397636, 4.388134063687394, 60.909453612309825], 'radius': 12.0}, 'projected_sphere': {'center': [201.40445622215947, 164.6670091116421], 'axes': [244.29705271552044, 244.29705271552044], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8541047796032397, 'phi': -1.4205295454605176, 'norm_pos': [0.7263148462358632, 0.09694762197257156], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
