eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403595.201921,"{'circle_3d': {'center': [4.7776102805164635, 5.508196345433234, 44.52626330078532], 'normal': [0.8162334701962857, 0.2877616463231604, -0.5009552445445736], 'radius': 1.3249849716636548}, 'confidence': 0.17821820619584663, 'timestamp': 276913.769938, 'diameter_3d': 2.6499699433273096, 'ellipse': {'center': [226.3447119936488, 196.66985401849678], 'axes': [13.909084727511177, 37.017006291758555], 'angle': 21.178898798542992}, 'location': [226.3447119936488, 196.66985401849678], 'diameter': 37.017006291758555, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.8626851281929484, 'phi': -0.5504613331907037, 'norm_pos': [0.7073272249801524, 0.18054227492293007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.974527,"{'circle_3d': {'center': [-7.575023271256553, 6.868618007704482, 39.93712343684494], 'normal': [-0.20932265673039158, 0.3948689996046398, -0.894573920104181], 'radius': 1.32817839896316}, 'confidence': 0.3699726878062289, 'timestamp': 276916.54194, 'diameter_3d': 2.65635679792632, 'ellipse': {'center': [42.50473514511367, 226.41247626088511], 'axes': [32.39613108908199, 41.32430407988136], 'angle': -57.519137918173065}, 'location': [42.50473514511367, 226.41247626088511], 'diameter': 41.32430407988136, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9767215860679332, 'phi': -1.8006523135562835, 'norm_pos': [0.13282729732848023, 0.056614682246312054], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.9823842,"{'circle_3d': {'center': [-7.579201776396219, 6.868415955496301, 39.93801283657208], 'normal': [-0.2096708654920304, 0.3948521619206248, -0.8944998034602532], 'radius': 1.329909228812446}, 'confidence': 0.3781229334055942, 'timestamp': 276916.55034, 'diameter_3d': 2.659818457624892, 'ellipse': {'center': [42.44292174132411, 226.40644909813403], 'axes': [32.43137850737821, 41.37710881647008], 'angle': -57.48488462915198}, 'location': [42.44292174132411, 226.40644909813403], 'diameter': 41.37710881647008, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9767032591585527, 'phi': -1.8010397303813366, 'norm_pos': [0.13263413044163785, 0.05663979542444153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.990664,"{'circle_3d': {'center': [-7.583295652192876, 6.868197100651832, 39.9388766518376], 'normal': [-0.21001202180841858, 0.394833924016919, -0.8944278188547928], 'radius': 1.3302473012950067}, 'confidence': 0.38665720203836756, 'timestamp': 276916.55874, 'diameter_3d': 2.6604946025900134, 'ellipse': {'center': [42.38213142944069, 226.40068821478815], 'axes': [32.43282756171374, 41.38659876802983], 'angle': -57.45124201395821}, 'location': [42.38213142944069, 226.40068821478815], 'diameter': 41.38659876802983, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9766834083485412, 'phi': -1.801419137715142, 'norm_pos': [0.13244416071700216, 0.05666379910504937], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.999462,"{'circle_3d': {'center': [-7.587304926574665, 6.867961442741166, 39.93971478702389], 'normal': [-0.21034612800690095, 0.3948142858576969, -0.8943579742559359], 'radius': 1.3287214399356244}, 'confidence': 0.361329915404517, 'timestamp': 276916.56714, 'diameter_3d': 2.657442879871249, 'ellipse': {'center': [42.32228900441267, 226.39534905834935], 'axes': [32.38900972476479, 41.33811509361889], 'angle': -57.41821011042035}, 'location': [42.32228900441267, 226.39534905834935], 'diameter': 41.33811509361889, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9766620336378984, 'phi': -1.8017905355577, 'norm_pos': [0.13225715313878958, 0.056686045590211065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.009009,"{'circle_3d': {'center': [-7.591229626700191, 6.867708981301428, 39.94052714859349], 'normal': [-0.21067318635069474, 0.3947932474043853, -0.8942902774584689], 'radius': 1.3304312365554989}, 'confidence': 0.3694924974332389, 'timestamp': 276916.57554, 'diameter_3d': 2.6608624731109978, 'ellipse': {'center': [42.264184957590714, 226.3887514080866], 'axes': [32.42429094620417, 41.390348235739246], 'angle': -57.38576735990202}, 'location': [42.264184957590714, 226.3887514080866], 'diameter': 41.390348235739246, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9766391350266241, 'phi': -1.8021539239090099, 'norm_pos': [0.132075577992471, 0.056713535799639225], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.01409,"{'circle_3d': {'center': [-7.595069778954761, 6.867439715836795, 39.941313645087774], 'normal': [-0.21099319903857558, 0.39477080861566594, -0.8942247360839451], 'radius': 1.3302399797025648}, 'confidence': 0.3523898974668013, 'timestamp': 276916.58394, 'diameter_3d': 2.6604799594051296, 'ellipse': {'center': [42.207021024805385, 226.38258813064095], 'axes': [32.413406300039775, 41.38345361028098], 'angle': -57.353932033406686}, 'location': [42.207021024805385, 226.38258813064095], 'diameter': 41.38345361028098, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.976614712514719, 'phi': -1.802509302769072, 'norm_pos': [0.13189694070251684, 0.05673921612232935], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.023753,"{'circle_3d': {'center': [-7.5988254089466905, 6.867153645818481, 39.94207418712553], 'normal': [-0.21130616820456974, 0.3947469694474732, -0.8941613575807992], 'radius': 1.328573060504756}, 'confidence': 0.41310864303448747, 'timestamp': 276916.59234, 'diameter_3d': 2.657146121009512, 'ellipse': {'center': [42.150861431006206, 226.3767187818279], 'axes': [32.36675083742686, 41.33067181080706], 'angle': -57.322700803216605}, 'location': [42.150861431006206, 226.3767187818279], 'diameter': 41.33067181080706, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9765887661021826, 'phi': -1.8028566721378865, 'norm_pos': [0.1317214419718944, 0.05676367174238384], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.0313249,"{'circle_3d': {'center': [-7.602496541528841, 6.866850770682621, 39.94280868740664], 'normal': [-0.21161209591974892, 0.39472172985281806, -0.8941001492240397], 'radius': 1.3211794473738432}, 'confidence': 0.3635249342703947, 'timestamp': 276916.60074, 'diameter_3d': 2.6423588947476864, 'ellipse': {'center': [42.09504464371075, 226.37253428687882], 'axes': [32.18075417754879, 41.09973383902037], 'angle': -57.292088383513274}, 'location': [42.09504464371075, 226.37253428687882], 'diameter': 41.09973383902037, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.97656129578882, 'phi': -1.8031960320177771, 'norm_pos': [0.1315470145115961, 0.05678110713800488], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.040262,"{'circle_3d': {'center': [-7.6060832006939485, 6.866531089838759, 39.94351706069065], 'normal': [-0.21191098418350784, 0.3946950897824962, -0.8940411181170385], 'radius': 1.327498924904449}, 'confidence': 0.3704389042572862, 'timestamp': 276916.60914, 'diameter_3d': 2.654997849808898, 'ellipse': {'center': [42.042593574857804, 226.3636606042497], 'axes': [32.32912119036015, 41.295513181928], 'angle': -57.26201831621687}, 'location': [42.042593574857804, 226.3636606042497], 'diameter': 41.295513181928, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9765323015750111, 'phi': -1.8035273824040408, 'norm_pos': [0.13138310492143063, 0.056818080815626226], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.054158,"{'circle_3d': {'center': [-7.609585409723826, 6.866194602657284, 39.94419922382604], 'normal': [-0.2122028349359977, 0.3946670491840401, -0.89398427118909], 'radius': 1.3315299959831906}, 'confidence': 0.39511522229994694, 'timestamp': 276916.61754, 'diameter_3d': 2.663059991966381, 'ellipse': {'center': [41.991022900751105, 226.355341549128], 'axes': [32.42188501354797, 41.42011281564759], 'angle': -57.23255071707495}, 'location': [41.991022900751105, 226.355341549128], 'diameter': 41.42011281564759, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9765017834605714, 'phi': -1.8038507232990568, 'norm_pos': [0.1312219465648472, 0.0568527435452999], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.058193,"{'circle_3d': {'center': [-7.61300319108369, 6.865841308477727, 39.94485509572845], 'normal': [-0.2124876500493197, 0.3946376080024102, -0.8939296151972221], 'radius': 1.3282925927466382}, 'confidence': 0.3874982186711521, 'timestamp': 276916.62594, 'diameter_3d': 2.6565851854932765, 'ellipse': {'center': [41.93954562522549, 226.34922349225695], 'axes': [32.33777974475198, 41.31858923381119], 'angle': -57.20370336545582}, 'location': [41.93954562522549, 226.34922349225695], 'diameter': 41.31858923381119, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9764697414455006, 'phi': -1.8041660547028253, 'norm_pos': [0.13106108007882966, 0.05687823544892934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.069633,"{'circle_3d': {'center': [-7.508945437187936, 6.86547120660671, 39.92048949297862], 'normal': [-0.2038161705580069, 0.39460676617982554, -0.8959600820930417], 'radius': 1.3309135517591246}, 'confidence': 0.2999567343957339, 'timestamp': 276916.63434, 'diameter_3d': 2.6618271035182492, 'ellipse': {'center': [43.47982739774025, 226.40643946893854], 'axes': [32.59019930260368, 41.42873450865135], 'angle': -58.03049103045362}, 'location': [43.47982739774025, 226.40643946893854], 'diameter': 41.42873450865135, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9764361755297986, 'phi': -1.794473376615346, 'norm_pos': [0.1358744606179383, 0.05663983554608942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.074469,"{'circle_3d': {'center': [-6.5238846590740405, 7.193695156657181, 39.891139735310354], 'normal': [-0.12172777238184891, 0.4219587620173648, -0.8984058952320636], 'radius': 1.3214754790137282}, 'confidence': 0.17134180250277325, 'timestamp': 276916.64274, 'diameter_3d': 2.6429509580274564, 'ellipse': {'center': [58.65679587956049, 231.57224305996914], 'axes': [32.86683903900135, 41.208076327044], 'angle': -67.95477501114203}, 'location': [58.65679587956049, 231.57224305996914], 'diameter': 41.208076327044, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0064010857134655, 'phi': -1.7054692671835268, 'norm_pos': [0.18330248712362654, 0.035115653916795275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.081881,"{'circle_3d': {'center': [-7.1316276202095015, 7.170552026688444, 39.980137075715945], 'normal': [-0.17237301914313732, 0.4200301678533034, -0.8909894501982644], 'radius': 1.3322195148244746}, 'confidence': 0.20629091111718958, 'timestamp': 276916.65114, 'diameter_3d': 2.6644390296489493, 'ellipse': {'center': [49.48528755124134, 230.96653678623306], 'axes': [32.358374607256934, 41.42739363096034], 'angle': -62.60914096908008}, 'location': [49.48528755124134, 230.96653678623306], 'diameter': 41.42739363096034, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0042748890511035, 'phi': -1.761897969602111, 'norm_pos': [0.1546415235976292, 0.037639430057362255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.0902982,"{'circle_3d': {'center': [-6.144651146544464, 6.400515241844628, 39.50981173802407], 'normal': [-0.09012497967105088, 0.3558604357829853, -0.9301832283392538], 'radius': 1.3324992425515845}, 'confidence': 0.11445229192287616, 'timestamp': 276916.65954, 'diameter_3d': 2.664998485103169, 'ellipse': {'center': [63.620609012609464, 220.2207625226372], 'axes': [35.79772997215724, 41.95282464660067], 'angle': -68.37927401960769}, 'location': [63.620609012609464, 220.2207625226372], 'diameter': 41.95282464660067, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9346309388730498, 'phi': -1.667384328545404, 'norm_pos': [0.19881440316440457, 0.08241348948901173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.097718,"{'circle_3d': {'center': [-6.633104030257911, 6.7928853003853344, 39.7269421201201], 'normal': [-0.13082938664717153, 0.3885579406613777, -0.9120890298312518], 'radius': 1.3352308500101553}, 'confidence': 0.25054288140207676, 'timestamp': 276916.66794, 'diameter_3d': 2.6704617000203106, 'ellipse': {'center': [56.54414541230685, 225.78528980409857], 'axes': [34.24489899151195, 41.79634672096386], 'angle': -65.27384702742636}, 'location': [56.54414541230685, 225.78528980409857], 'diameter': 41.79634672096386, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9698623691768373, 'phi': -1.7132638216319305, 'norm_pos': [0.17670045441345889, 0.05922795914958934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.1107469,"{'circle_3d': {'center': [-7.096740229056744, 7.202489807879964, 39.988551711341096], 'normal': [-0.16946573654707417, 0.4226916496192633, -0.890288230562835], 'radius': 1.3325972593516333}, 'confidence': 0.2235595881400496, 'timestamp': 276916.67634, 'diameter_3d': 2.6651945187032666, 'ellipse': {'center': [50.047591654102646, 231.43711470533333], 'axes': [32.32518186103976, 41.432359808539594], 'angle': -63.04282718515537}, 'location': [50.047591654102646, 231.43711470533333], 'diameter': 41.432359808539594, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0072096158871138, 'phi': -1.7588953759696375, 'norm_pos': [0.15639872391907078, 0.035678688727777796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.114393,"{'circle_3d': {'center': [-7.157754670710323, 7.170294051239885, 39.98510314357313], 'normal': [-0.17455027335153905, 0.4200086698992568, -0.8905756112101657], 'radius': 1.341881017231202}, 'confidence': 0.1963882672016115, 'timestamp': 276916.68474, 'diameter_3d': 2.683762034462404, 'ellipse': {'center': [49.09617540740352, 230.94562587585835], 'axes': [32.552648878854775, 41.72178589684155], 'angle': -62.391889747480384}, 'location': [49.09617540740352, 230.94562587585835], 'diameter': 41.72178589684155, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.004251200240149, 'phi': -1.764340037403183, 'norm_pos': [0.153425548148136, 0.037726558850590175], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.122357,"{'circle_3d': {'center': [-7.145376917905106, 7.174116867274876, 39.98448790566735], 'normal': [-0.17351879395110437, 0.42032723790217263, -0.8906268810356471], 'radius': 1.3198454167487201}, 'confidence': 0.15624377484256358, 'timestamp': 276916.69314, 'diameter_3d': 2.6396908334974403, 'ellipse': {'center': [49.28314431975845, 231.01407011512845], 'axes': [32.025719408673865, 41.0376440111081], 'angle': -62.51168692349993}, 'location': [49.28314431975845, 231.01407011512845], 'diameter': 41.0376440111081, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0046022601162594, 'phi': -1.7632136183345284, 'norm_pos': [0.15400982599924515, 0.037441374520298165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.134273,"{'circle_3d': {'center': [-7.141728522947124, 7.177943138016381, 39.985584251907206], 'normal': [-0.1732147610379392, 0.4206460937972981, -0.8905355188489925], 'radius': 1.3268677099315727}, 'confidence': 0.25905011660529664, 'timestamp': 276916.70154, 'diameter_3d': 2.6537354198631453, 'ellipse': {'center': [49.3433942406962, 231.0677943712687], 'axes': [32.19039750371565, 41.25511753241992], 'angle': -62.55925998784092}, 'location': [49.3433942406962, 231.0677943712687], 'diameter': 41.25511753241992, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0049536944250126, 'phi': -1.7629039370390964, 'norm_pos': [0.15419810700217562, 0.037217523453047074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.1434171,"{'circle_3d': {'center': [-7.244715786252396, 7.181772860999905, 40.007945234888176], 'normal': [-0.18179703298004518, 0.4209652373792584, -0.8886721036005784], 'radius': 1.324343253028011}, 'confidence': 0.13878434853476818, 'timestamp': 276916.70994, 'diameter_3d': 2.648686506056022, 'ellipse': {'center': [47.81311478893946, 231.0668128367318], 'axes': [31.954260170930286, 41.15010603416266], 'angle': -61.73228738028161}, 'location': [47.81311478893946, 231.0668128367318], 'diameter': 41.15010603416266, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.005305503166408, 'phi': -1.7725837220524692, 'norm_pos': [0.1494159837154358, 0.03722161318028416], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.15331,"{'circle_3d': {'center': [-7.596568029619579, 6.746352657843241, 39.889021905168974], 'normal': [-0.21111805326064384, 0.38468022044953654, -0.8985823810771788], 'radius': 1.3213998785254304}, 'confidence': 0.12914093978936378, 'timestamp': 276916.71834, 'diameter_3d': 2.642799757050861, 'ellipse': {'center': [42.02974973359079, 224.64631976383944], 'axes': [32.53275470744355, 41.15933264911263], 'angle': -56.68964345224775}, 'location': [42.02974973359079, 224.64631976383944], 'diameter': 41.15933264911263, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.965657686342888, 'phi': -1.8015568143611873, 'norm_pos': [0.13134296791747122, 0.06397366765066903], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.158129,"{'circle_3d': {'center': [-7.557832707573461, 6.8914637126671465, 39.94322499800404], 'normal': [-0.20789010975680058, 0.39677280835152856, -0.8940654566742564], 'radius': 1.3399596763049713}, 'confidence': 0.29010988859383147, 'timestamp': 276916.72674, 'diameter_3d': 2.6799193526099425, 'ellipse': {'center': [42.7903013818911, 226.74610681056066], 'axes': [32.64936048225473, 41.68567584407723], 'angle': -57.77605590959307}, 'location': [42.7903013818911, 226.74610681056066], 'diameter': 41.68567584407723, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.978794712278048, 'phi': -1.7992589157245304, 'norm_pos': [0.13371969181840967, 0.05522455495599721], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.165534,"{'circle_3d': {'center': [-7.560657745878326, 6.881876235379346, 39.93963236121831], 'normal': [-0.20812552961553943, 0.39597385191087864, -0.8943648430730676], 'radius': 1.3434573804507421}, 'confidence': 0.32328951836771547, 'timestamp': 276916.73514, 'diameter_3d': 2.6869147609014843, 'ellipse': {'center': [42.73670308596226, 226.6060116669919], 'axes': [32.757083683999774, 41.79795134468652], 'angle': -57.703201982092224}, 'location': [42.73670308596226, 226.6060116669919], 'diameter': 41.79795134468652, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9779244740827997, 'phi': -1.7994347887934143, 'norm_pos': [0.13355219714363206, 0.055808284720867074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.174015,"{'circle_3d': {'center': [-7.5625073650187, 6.881385758006779, 39.939845798964036], 'normal': [-0.20827966454390387, 0.39593297879649797, -0.8943470565942567], 'radius': 1.3312594259204142}, 'confidence': 0.27474695124968646, 'timestamp': 276916.74354, 'diameter_3d': 2.6625188518408285, 'ellipse': {'center': [42.70681806970691, 226.60191669647648], 'axes': [32.45759576144071, 41.41806786875522], 'angle': -57.685959703063034}, 'location': [42.70681806970691, 226.60191669647648], 'diameter': 41.41806786875522, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9778799631135568, 'phi': -1.7996026625774955, 'norm_pos': [0.1334588064678341, 0.05582534709801468], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403598.181786,"{'circle_3d': {'center': [-7.564272775717308, 6.880878451632883, 39.94003250708853], 'normal': [-0.2084267821021212, 0.39589070326534, -0.8943314975838822], 'radius': 1.3291232174661438}, 'confidence': 0.32679494033632, 'timestamp': 276916.75194, 'diameter_3d': 2.6582464349322876, 'ellipse': {'center': [42.679711627235434, 226.59428225922056], 'axes': [32.40375326406251, 41.3513295545436], 'angle': -57.66926163098239}, 'location': [42.679711627235434, 226.59428225922056], 'diameter': 41.3513295545436, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9778339258060675, 'phi': -1.7997625370767738, 'norm_pos': [0.13337409883511073, 0.05585715725324769], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
