eye_packets,783
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403641.079453,"{'circle_3d': {'center': [7.799448763904149, 9.938381959222212, 56.74947912472696], 'normal': [0.01988706146825899, -0.4007399329402693, -0.9159759881859274], 'radius': 0.8100737271831168}, 'confidence': 0.5255044368483583, 'timestamp': 276959.638329, 'diameter_3d': 1.6201474543662335, 'ellipse': {'center': [245.21111273642487, 228.6288502622491], 'axes': [17.023220328688318, 18.10042771769718], 'angle': -50.89991826579551}, 'location': [245.21111273642487, 228.6288502622491], 'diameter': 18.10042771769718, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.158472005332292, 'phi': -1.549088402343992, 'norm_pos': [0.7662847273013277, 0.04737979057396202], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.166823,"{'circle_3d': {'center': [5.658338558085758, 9.134373682611551, 57.30681896686791], 'normal': [-0.15853878901660695, -0.4677406226578244, -0.8695310013408484], 'radius': 0.7935379777281545}, 'confidence': 0.5863572542639205, 'timestamp': 276959.730729, 'diameter_3d': 1.587075955456309, 'ellipse': {'center': [221.2365728939324, 218.87736982593373], 'axes': [16.437071884598236, 17.21574231793158], 'angle': 84.70220506094527}, 'location': [221.2365728939324, 218.87736982593373], 'diameter': 17.21574231793158, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.084063527765692, 'phi': -1.7511421071159317, 'norm_pos': [0.6913642902935387, 0.08801095905860945], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.174176,"{'circle_3d': {'center': [5.642161092730731, 9.23716144033167, 57.25512353927911], 'normal': [-0.15988691112952583, -0.45917497618114783, -0.8738389536399148], 'radius': 0.8329999535673235}, 'confidence': 0.4312053650223566, 'timestamp': 276959.739129, 'diameter_3d': 1.665999907134647, 'ellipse': {'center': [221.11880618109024, 220.08434902857906], 'axes': [17.34300965999974, 18.086036147516694], 'angle': 84.61178444236897}, 'location': [221.11880618109024, 220.08434902857906], 'diameter': 18.086036147516694, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.0937300706022925, 'phi': -1.7517652220738535, 'norm_pos': [0.690996269315907, 0.08298187904758725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.1833558,"{'circle_3d': {'center': [5.63661681033204, 9.226209049754761, 57.26190249496469], 'normal': [-0.16034893466275013, -0.4600876753958903, -0.873274040666117], 'radius': 0.8318971374927218}, 'confidence': 0.4499312977929011, 'timestamp': 276959.747529, 'diameter_3d': 1.6637942749854435, 'ellipse': {'center': [221.05153143239113, 219.95383943235095], 'axes': [17.30975570261249, 18.059437252091055], 'angle': 84.43709815716012}, 'location': [221.05153143239113, 219.95383943235095], 'diameter': 18.059437252091055, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.0927023831797797, 'phi': -1.752391609961509, 'norm_pos': [0.6907860357262223, 0.08352566903187109], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.191067,"{'circle_3d': {'center': [5.630219059171605, 9.2240769572131, 57.26420296122514], 'normal': [-0.16088208059278636, -0.460265349774362, -0.8730823351444126], 'radius': 0.8182399944917966}, 'confidence': 0.4574948121065455, 'timestamp': 276959.755929, 'diameter_3d': 1.6364799889835933, 'ellipse': {'center': [220.97916889061432, 219.92487636009866], 'axes': [17.022843147500442, 17.761594535324743], 'angle': 84.26861768270587}, 'location': [220.97916889061432, 219.92487636009866], 'diameter': 17.761594535324743, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.0925022605327213, 'phi': -1.753021270778898, 'norm_pos': [0.6905599027831697, 0.08364634849958885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.199574,"{'circle_3d': {'center': [5.633932693410097, 9.11570548851729, 57.32136624127354], 'normal': [-0.16057261107291196, -0.46929630549901263, -0.8683187284737124], 'radius': 0.7865838919284244}, 'confidence': 0.6301873724889873, 'timestamp': 276959.764329, 'diameter_3d': 1.5731677838568487, 'ellipse': {'center': [220.9569074241022, 218.64953993920935], 'axes': [16.273892056582064, 17.058327636996015], 'angle': 84.07476135847101}, 'location': [220.9569074241022, 218.64953993920935], 'diameter': 17.058327636996015, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.0823026169188354, 'phi': -1.7536542045304175, 'norm_pos': [0.6904903357003194, 0.08896025025329435], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.208055,"{'circle_3d': {'center': [5.626795612013197, 9.120950412542918, 57.319855229399295], 'normal': [-0.16116736785598698, -0.4688592284968771, -0.8684446461298995], 'radius': 0.8093849410132404}, 'confidence': 0.649488440863134, 'timestamp': 276959.772729, 'diameter_3d': 1.6187698820264809, 'ellipse': {'center': [220.88250018699387, 218.71189971674949], 'axes': [16.749240277034094, 17.552581959661048], 'angle': 83.91852004033778}, 'location': [220.88250018699387, 218.71189971674949], 'diameter': 17.552581959661048, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.0827975199509077, 'phi': -1.7542904112072963, 'norm_pos': [0.6902578130843559, 0.0887004178468771], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.214067,"{'circle_3d': {'center': [5.51639042027346, 9.117428103301265, 57.342856846033854], 'normal': [-0.17036780050096506, -0.4691527542670148, -0.866527844743686], 'radius': 0.8121620144984042}, 'confidence': 0.555414261535116, 'timestamp': 276959.781129, 'diameter_3d': 1.6243240289968084, 'ellipse': {'center': [219.66542452119836, 218.63455888803355], 'axes': [16.7855503491891, 17.5958878924298], 'angle': 81.28928612802973}, 'location': [219.66542452119836, 218.63455888803355], 'diameter': 17.5958878924298, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.0824651745709006, 'phi': -1.7649298908139086, 'norm_pos': [0.6864544516287449, 0.08902267129986019], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.223428,"{'circle_3d': {'center': [6.535479670433639, 9.75939223220822, 56.87519477555587], 'normal': [-0.08544369632095018, -0.4156557435247686, -0.9054996839501851], 'radius': 0.8356935999521774}, 'confidence': 0.31650406883636734, 'timestamp': 276959.789529, 'diameter_3d': 1.6713871999043548, 'ellipse': {'center': [231.25679289626396, 226.44225419491923], 'axes': [17.77611377408017, 18.426364680976537], 'angle': -68.06752815550344}, 'location': [231.25679289626396, 226.44225419491923], 'diameter': 18.426364680976537, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.1421326665213596, 'phi': -1.6648785757256814, 'norm_pos': [0.7226774778008249, 0.056490607521169856], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.234973,"{'circle_3d': {'center': [5.716362502330541, 9.493547959227433, 57.111208239487894], 'normal': [-0.15370346032954169, -0.43780943293983426, -0.8858318952891829], 'radius': 0.8109355225499851}, 'confidence': 0.34796907652691794, 'timestamp': 276959.797929, 'diameter_3d': 1.6218710450999703, 'ellipse': {'center': [222.07661828225753, 223.11503247997553], 'axes': [17.09974399139217, 17.65907081382138], 'angle': 87.94618736884074}, 'location': [222.07661828225753, 223.11503247997553], 'diameter': 17.65907081382138, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.1176355900154356, 'phi': -1.7425989373264736, 'norm_pos': [0.6939894321320548, 0.07035403133343532], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.243078,"{'circle_3d': {'center': [5.665897152178468, 9.513594649194962, 57.11019559919205], 'normal': [-0.15790890617554776, -0.4361388754425402, -0.8859162819805031], 'radius': 0.8150590358987388}, 'confidence': 0.43725876212889797, 'timestamp': 276959.806329, 'diameter_3d': 1.6301180717974777, 'ellipse': {'center': [221.53050445028293, 223.33485696427564], 'axes': [17.19733478433193, 17.742944266181475], 'angle': 86.54305210133069}, 'location': [221.53050445028293, 223.33485696427564], 'diameter': 17.742944266181475, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.1194928508054942, 'phi': -1.7471874656141169, 'norm_pos': [0.6922828264071341, 0.06943809598218487], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.251103,"{'circle_3d': {'center': [5.669046491168819, 9.515813791444243, 57.1085425868222], 'normal': [-0.15764646125968518, -0.4359539469217667, -0.8860540330113239], 'radius': 0.8039504581782031}, 'confidence': 0.4986716614689794, 'timestamp': 276959.814729, 'diameter_3d': 1.6079009163564062, 'ellipse': {'center': [221.56589823809458, 223.36048140859253], 'axes': [16.964959405620448, 17.501989511818255], 'angle': 86.65477929334429}, 'location': [221.56589823809458, 223.36048140859253], 'diameter': 17.501989511818255, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.1196983442522959, 'phi': -1.7468735159939164, 'norm_pos': [0.6923934319940456, 0.06933132746419779], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.2584121,"{'circle_3d': {'center': [5.547540512772087, 9.626325929652836, 57.07710206509824], 'normal': [-0.16777195945941284, -0.4267446020710506, -0.8886740764883209], 'radius': 0.8012338244278784}, 'confidence': 0.5179407904162676, 'timestamp': 276959.823129, 'diameter_3d': 1.6024676488557568, 'ellipse': {'center': [220.2808701901322, 224.61663013320177], 'axes': [16.97620166691692, 17.438062162965057], 'angle': 83.24150607712154}, 'location': [220.2808701901322, 224.61663013320177], 'diameter': 17.438062162965057, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.1299062418471253, 'phi': -1.757389283348291, 'norm_pos': [0.6883777193441631, 0.06409737444499264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.266964,"{'circle_3d': {'center': [5.549873277555142, 9.621076475845191, 57.07918422231113], 'normal': [-0.16757756239415822, -0.427182056555021, -0.8885005633872467], 'radius': 0.8073428028261684}, 'confidence': 0.4773597556383428, 'timestamp': 276959.831529, 'diameter_3d': 1.6146856056523369, 'ellipse': {'center': [220.30430592709007, 224.55661040569083], 'axes': [17.102033300026164, 17.570680377896384], 'angle': 83.3007114271448}, 'location': [220.30430592709007, 224.55661040569083], 'diameter': 17.570680377896384, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.1294224759320832, 'phi': -1.7572136142696306, 'norm_pos': [0.6884509560221564, 0.06434745664295483], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.274602,"{'circle_3d': {'center': [6.509055571676605, 9.624834846610106, 56.94051628605093], 'normal': [-0.087645704550703, -0.426868858991278, -0.9000562247422631], 'radius': 0.7881290527592378}, 'confidence': 0.3554395652136227, 'timestamp': 276959.839929, 'diameter_3d': 1.5762581055184757, 'ellipse': {'center': [230.8861650687025, 224.85000372992477], 'axes': [16.684623509761046, 17.34266560571157], 'angle': -70.88485351367383}, 'location': [230.8861650687025, 224.85000372992477], 'diameter': 17.34266560571157, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.1297688416138678, 'phi': -1.6678683038667672, 'norm_pos': [0.7215192658396953, 0.06312498445864678], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.282635,"{'circle_3d': {'center': [6.547179462012713, 9.520349112246812, 56.98703105550697], 'normal': [-0.08446871368936062, -0.4355760035215525, -0.8961799939542598], 'radius': 0.796958068697499}, 'confidence': 0.5564398323428269, 'timestamp': 276959.848329, 'diameter_3d': 1.593916137394998, 'ellipse': {'center': [231.24306349903213, 223.62956476410824], 'axes': [16.797192100582826, 17.52181888103467], 'angle': -71.84127064881592}, 'location': [231.24306349903213, 223.62956476410824], 'diameter': 17.52181888103467, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.120118253146172, 'phi': -1.6647728754021662, 'norm_pos': [0.7226345734344755, 0.06821014681621562], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403641.292047,"{'circle_3d': {'center': [6.652670786100965, 9.531656351402354, 56.97212600237965], 'normal': [-0.07567777001533962, -0.43463373359192403, -0.8974220817148694], 'radius': 0.8126610220000361}, 'confidence': 0.4908956461760904, 'timestamp': 276959.856729, 'diameter_3d': 1.6253220440000722, 'ellipse': {'center': [232.40922272382892, 223.78170510790537], 'axes': [17.12069762697029, 17.890121340889905], 'angle': -69.86576454499907}, 'location': [232.40922272382892, 223.78170510790537], 'diameter': 17.890121340889905, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.1211647782022698, 'phi': -1.6549252404783397, 'norm_pos': [0.7262788210119654, 0.06757622871706093], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
