eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403624.542294,"{'circle_3d': {'center': [9.41054450503339, 12.233857567233516, 96.79753159753159], 'normal': [0.01669950511823984, -0.1292926923499086, -0.9914658472351521], 'radius': 0.9842610431300723}, 'confidence': 0.5536629793490138, 'timestamp': 276943.111165, 'diameter_3d': 1.9685220862601447, 'ellipse': {'center': [220.27473027077576, 198.36770548071968], 'axes': [12.547534449448936, 12.748385222077882], 'angle': -26.428480062397778}, 'location': [220.27473027077576, 198.36770548071968], 'diameter': 12.748385222077882, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4411406750327305, 'phi': -1.5539546713361219, 'norm_pos': [0.6883585320961743, 0.17346789383033467], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.415277,"{'circle_3d': {'center': [9.297104060523406, 14.67429586852007, 87.06859425672305], 'normal': [0.08614855033256055, 0.282714978046673, -0.9553275189502642], 'radius': 0.9241965402042087}, 'confidence': 0.35640336718454657, 'timestamp': 276944.984367, 'diameter_3d': 1.8483930804084174, 'ellipse': {'center': [226.19792966550108, 224.47521674012557], 'axes': [11.818504077361553, 13.170480550988017], 'angle': 68.90227791734999}, 'location': [226.19792966550108, 224.47521674012557], 'diameter': 13.170480550988017, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.8574197092738227, 'phi': -1.4808625976465597, 'norm_pos': [0.7068685302046909, 0.06468659691614342], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.4227772,"{'circle_3d': {'center': [9.252092386978758, 13.689619662375115, 86.81824547791678], 'normal': [0.0823975775371732, 0.2006586275345933, -0.97618991718412], 'radius': 0.9985395640141016}, 'confidence': 0.2996859543840413, 'timestamp': 276944.992767, 'diameter_3d': 1.9970791280282032, 'ellipse': {'center': [226.0662998519913, 217.74699077502942], 'axes': [13.342117545223163, 14.265919503574958], 'angle': 64.07764928735294}, 'location': [226.0662998519913, 217.74699077502942], 'diameter': 14.265919503574958, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7728265026730825, 'phi': -1.4865886073747527, 'norm_pos': [0.7064571870374727, 0.09272087177071076], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.4308321,"{'circle_3d': {'center': [8.31392449659778, 13.188949809325706, 86.68516616962174], 'normal': [0.004216920005425023, 0.15893613978047574, -0.9872798595420392], 'radius': 0.9794864095438318}, 'confidence': 0.393498355160672, 'timestamp': 276945.001167, 'diameter_3d': 1.9589728190876636, 'ellipse': {'center': [219.46370623627064, 214.31946550123828], 'axes': [13.46960958454908, 14.030909636136567], 'angle': 78.00508085702337}, 'location': [219.46370623627064, 214.31946550123828], 'diameter': 14.030909636136567, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7304093288670597, 'phi': -1.5665251018519004, 'norm_pos': [0.6858240819883458, 0.10700222707817386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.439069,"{'circle_3d': {'center': [8.380379136909884, 13.24150799588148, 86.69421745357612], 'normal': [0.00975480669810036, 0.16331598866012373, -0.9865255858791748], 'radius': 0.9500879119002702}, 'confidence': 0.6689339930361105, 'timestamp': 276945.009567, 'diameter_3d': 1.9001758238005404, 'ellipse': {'center': [219.93236685544792, 214.68591457538594], 'axes': [13.037645892061368, 13.606718348107181], 'angle': 76.80923395813349}, 'location': [219.93236685544792, 214.68591457538594], 'diameter': 13.606718348107181, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7348471671629027, 'phi': -1.560908606763879, 'norm_pos': [0.6872886464232748, 0.10547535593589197], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.450894,"{'circle_3d': {'center': [8.48605550921795, 13.48141970595092, 86.73796244357779], 'normal': [0.018561171057105866, 0.18330863116591034, -0.9828801700457025], 'radius': 0.925729483586608}, 'confidence': 0.6157885630803418, 'timestamp': 276945.017967, 'diameter_3d': 1.851458967173216, 'ellipse': {'center': [220.6569817773888, 216.35237721923815], 'axes': [12.591521808269807, 13.24999607286082], 'angle': 75.63613167132941}, 'location': [220.6569817773888, 216.35237721923815], 'diameter': 13.24999607286082, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.755147389821838, 'phi': -1.5519141012229487, 'norm_pos': [0.68955306805434, 0.09853176158650767], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.4607842,"{'circle_3d': {'center': [9.053847061536198, 13.586436797845462, 86.78248908332532], 'normal': [0.06587713375029318, 0.19206005549045546, -0.9791696167334081], 'radius': 0.9571169658159046}, 'confidence': 0.2875415772192179, 'timestamp': 276945.026367, 'diameter_3d': 1.914233931631809, 'ellipse': {'center': [224.6788450062631, 217.05186320140882], 'axes': [12.88045615009791, 13.68161593290714], 'angle': 66.43407912472307}, 'location': [224.6788450062631, 217.05186320140882], 'diameter': 13.68161593290714, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7640571785879013, 'phi': -1.5036189898534122, 'norm_pos': [0.7021213906445721, 0.09561723666079658], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.4681878,"{'circle_3d': {'center': [8.533983859814791, 13.112100877427348, 86.67603117678571], 'normal': [0.022555200273509275, 0.1525320621222793, -0.9880411089450413], 'radius': 0.9668050399128743}, 'confidence': 0.351717766937243, 'timestamp': 276945.034767, 'diameter_3d': 1.9336100798257485, 'ellipse': {'center': [221.04267315582996, 213.78047004239218], 'axes': [13.30404486858008, 13.843725609148834], 'angle': 73.10579376123017}, 'location': [221.04267315582996, 213.78047004239218], 'diameter': 13.843725609148834, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7239261378263715, 'phi': -1.5479720907841241, 'norm_pos': [0.6907583536119686, 0.10924804149003253], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.474599,"{'circle_3d': {'center': [8.680444597449213, 13.507969747047404, 86.74822123248583], 'normal': [0.03476026174304449, 0.18552113459061745, -0.9820252709700322], 'radius': 0.9702231652295239}, 'confidence': 0.7297294278618512, 'timestamp': 276945.043167, 'diameter_3d': 1.9404463304590478, 'ellipse': {'center': [222.03781357291376, 216.52938958446626], 'axes': [13.159089487519577, 13.880658697480447], 'angle': 72.26020167952977}, 'location': [222.03781357291376, 216.52938958446626], 'diameter': 13.880658697480447, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7573985037702502, 'phi': -1.5354145942828543, 'norm_pos': [0.6938681674153555, 0.09779421006472389], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.483145,"{'circle_3d': {'center': [9.583553345860171, 14.30495630319246, 86.99489012410903], 'normal': [0.1100193241106243, 0.2519366809360387, -0.9614695300014318], 'radius': 0.9694102115833707}, 'confidence': 0.3137350544929057, 'timestamp': 276945.051567, 'diameter_3d': 1.9388204231667414, 'ellipse': {'center': [228.29309580436467, 221.93166265245486], 'axes': [12.54218710659061, 13.821420268729565], 'angle': 63.55886861933118}, 'location': [228.29309580436467, 221.93166265245486], 'diameter': 13.821420268729565, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.825477295507814, 'phi': -1.4568635742364122, 'norm_pos': [0.7134159243886395, 0.07528473894810472], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.490842,"{'circle_3d': {'center': [9.513631987518238, 14.254995706288879, 86.97413652779834], 'normal': [0.10419254424879652, 0.2477732978607402, -0.9631989963606563], 'radius': 0.9263703935094368}, 'confidence': 0.6049574609526821, 'timestamp': 276945.059967, 'diameter_3d': 1.8527407870188737, 'ellipse': {'center': [227.81195504064976, 221.6015813051178], 'axes': [12.03099459470922, 13.211319485333815], 'angle': 64.12219545099478}, 'location': [227.81195504064976, 221.6015813051178], 'diameter': 13.211319485333815, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.8211775342014127, 'phi': -1.4630418839701524, 'norm_pos': [0.7119123595020305, 0.07666007789534246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.4990761,"{'circle_3d': {'center': [8.939241062174933, 14.27235543911379, 86.93083455458512], 'normal': [0.05632663380352106, 0.249219942262816, -0.966807494128424], 'radius': 0.9992316359679575}, 'confidence': 0.2790033845114378, 'timestamp': 276945.068367, 'diameter_3d': 1.998463271935915, 'ellipse': {'center': [223.75171126590544, 221.7731039243601], 'axes': [13.103161923470942, 14.265655844506218], 'angle': 71.71593493757247}, 'location': [223.75171126590544, 221.7731039243601], 'diameter': 14.265655844506218, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.8226710254585003, 'phi': -1.5126016663502924, 'norm_pos': [0.6992240977059545, 0.07594540031516628], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.508755,"{'circle_3d': {'center': [8.980472892879952, 14.521470844312969, 87.00040918722028], 'normal': [0.05976261969560604, 0.26997955936274776, -0.9610096080754942], 'radius': 0.9223171116798782}, 'confidence': 0.4561582874892881, 'timestamp': 276945.076767, 'diameter_3d': 1.8446342233597564, 'ellipse': {'center': [223.99501935144116, 223.468667606871], 'axes': [11.948683901816944, 13.157765008506209], 'angle': 72.17770368839928}, 'location': [223.99501935144116, 223.468667606871], 'diameter': 13.157765008506209, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.8441681292471714, 'phi': -1.5086889782426052, 'norm_pos': [0.6999844354732536, 0.06888055163803741], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.5150359,"{'circle_3d': {'center': [8.99159777094836, 13.58906761241629, 86.77898277298667], 'normal': [0.06068969286797338, 0.19227929003802455, -0.9794618092616293], 'radius': 0.9593142840069585}, 'confidence': 0.4062279441259127, 'timestamp': 276945.085167, 'diameter_3d': 1.918628568013917, 'ellipse': {'center': [224.23706861684332, 217.0744899595748], 'axes': [12.921111423383701, 13.714515248127965], 'angle': 67.45078386179445}, 'location': [224.23706861684332, 217.0744899595748], 'diameter': 13.714515248127965, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7642805768971992, 'phi': -1.5089131562881903, 'norm_pos': [0.7007408394276353, 0.09552295850177162], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.5239758,"{'circle_3d': {'center': [8.870485971530245, 13.67525998598395, 86.7893435236457], 'normal': [0.05059704291646377, 0.19946198783532934, -0.9785984133733758], 'radius': 0.9269601586045632}, 'confidence': 0.37118850936369746, 'timestamp': 276945.093567, 'diameter_3d': 1.8539203172091263, 'ellipse': {'center': [223.36519797991906, 217.67908876088734], 'axes': [12.467366251582094, 13.25290753585719], 'angle': 69.90875646839497}, 'location': [223.36519797991906, 217.67908876088734], 'diameter': 13.25290753585719, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7716051719615342, 'phi': -1.5191387438189272, 'norm_pos': [0.698016243687247, 0.09300379682963611], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.534794,"{'circle_3d': {'center': [8.875883170317568, 13.683580326296287, 86.79132281910188], 'normal': [0.05104680948207404, 0.20015534952802425, -0.9784334720853612], 'radius': 0.9836548790965938}, 'confidence': 0.39651116396481356, 'timestamp': 276945.101967, 'diameter_3d': 1.9673097581931875, 'ellipse': {'center': [223.40187384796593, 217.73457056020402], 'axes': [13.224842578789616, 14.063123664209805], 'angle': 69.86615955310617}, 'location': [223.40187384796593, 217.73457056020402], 'diameter': 14.063123664209805, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7723128030998176, 'phi': -1.5186716076397233, 'norm_pos': [0.6981308557748935, 0.09277262266581654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.5434701,"{'circle_3d': {'center': [8.87154468808911, 13.691896712887447, 86.7928015713861], 'normal': [0.050685269296369136, 0.20084838174395417, -0.9783102427283431], 'radius': 0.9497324484491655}, 'confidence': 0.4590451840165229, 'timestamp': 276945.110367, 'diameter_3d': 1.899464896898331, 'ellipse': {'center': [223.3700764024661, 217.79328877455598], 'axes': [12.765552950250505, 13.5780405705838], 'angle': 69.98044613785241}, 'location': [223.3700764024661, 217.79328877455598], 'diameter': 13.5780405705838, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7730202002187145, 'phi': -1.5190336132343376, 'norm_pos': [0.6980314887577066, 0.0925279634393501], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.551219,"{'circle_3d': {'center': [8.86718301339514, 13.700209142790735, 86.79428599716802], 'normal': [0.050321796405205, 0.2015410842358948, -0.9781865405798492], 'radius': 0.9679049523223877}, 'confidence': 0.4504823569566802, 'timestamp': 276945.118767, 'diameter_3d': 1.9358099046447754, 'ellipse': {'center': [223.33773577685457, 217.85040366205695], 'axes': [13.006536505478772, 13.837748746441845], 'angle': 70.09457169680033}, 'location': [223.33773577685457, 217.85040366205695], 'diameter': 13.837748746441845, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.773727363318225, 'phi': -1.5193976694117992, 'norm_pos': [0.6979304243026705, 0.09228998474142935], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.558788,"{'circle_3d': {'center': [9.434927210938522, 14.29284234450412, 86.97568846000729], 'normal': [0.0976338128671535, 0.25092718437867695, -0.9630696686765767], 'radius': 0.9535048277482436}, 'confidence': 0.3183557992436687, 'timestamp': 276945.127167, 'diameter_3d': 1.9070096554964873, 'ellipse': {'center': [227.24978605548034, 221.8683889305263], 'axes': [12.382992275941792, 13.599027562005316], 'angle': 65.31842680933211}, 'location': [227.24978605548034, 221.8683889305263], 'diameter': 13.599027562005316, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.824434292403247, 'phi': -1.4697637761746518, 'norm_pos': [0.7101555814233761, 0.07554837945614046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.568156,"{'circle_3d': {'center': [9.506994040510987, 14.260724530758074, 86.97489551172227], 'normal': [0.10363938199819235, 0.24825069989983992, -0.9631357477003294], 'radius': 0.9383439439790121}, 'confidence': 0.6719287204668722, 'timestamp': 276945.135567, 'diameter_3d': 1.8766878879580242, 'ellipse': {'center': [227.7639150645183, 221.64108737237734], 'axes': [12.18512373524469, 13.382052192984128], 'angle': 64.23793198997997}, 'location': [227.7639150645183, 221.64108737237734], 'diameter': 13.382052192984128, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.821670332771511, 'phi': -1.4636025882102943, 'norm_pos': [0.7117622345766197, 0.0764954692817611], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.5796711,"{'circle_3d': {'center': [9.501975653780935, 14.276698996808937, 86.97848564833808], 'normal': [0.10322118310402131, 0.2495819054040785, -0.9628365696490114], 'radius': 0.9497818622044015}, 'confidence': 0.5656605995042092, 'timestamp': 276945.143967, 'diameter_3d': 1.899563724408803, 'ellipse': {'center': [227.72521995410992, 221.75027836407685], 'axes': [12.326139729308471, 13.544738413277468], 'angle': 64.39269881359863}, 'location': [227.72521995410992, 221.75027836407685], 'diameter': 13.544738413277468, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.8230447997504189, 'phi': -1.4639989205815758, 'norm_pos': [0.7116413123565934, 0.07604050681634644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.5840828,"{'circle_3d': {'center': [9.393843003724347, 14.176392632410895, 86.94189167184747], 'normal': [0.09421012893263901, 0.24122304170424166, -0.9658860676898954], 'radius': 0.9523904787884317}, 'confidence': 0.5622126204680241, 'timestamp': 276945.152367, 'diameter_3d': 1.9047809575768635, 'ellipse': {'center': [226.98314036761784, 221.07816727218184], 'axes': [12.44312203931239, 13.588263443343962], 'angle': 65.18020009072829}, 'location': [226.98314036761784, 221.07816727218184], 'diameter': 13.588263443343962, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.814422238321103, 'phi': -1.473566365838527, 'norm_pos': [0.7093223136488057, 0.07884096969924237], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.593258,"{'circle_3d': {'center': [9.515539771139254, 14.432738577793732, 87.02152944293121], 'normal': [0.10435152621721452, 0.26258520381947786, -0.9592495867662499], 'radius': 0.9109823670299413}, 'confidence': 0.5662085157034943, 'timestamp': 276945.160767, 'diameter_3d': 1.8219647340598826, 'ellipse': {'center': [227.7889075906208, 222.81233783669455], 'axes': [11.734412990637809, 12.985578420129812], 'angle': 65.10058241221037}, 'location': [227.7889075906208, 222.81233783669455], 'diameter': 12.985578420129812, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.8364967777621224, 'phi': -1.4624378856603462, 'norm_pos': [0.71184033622069, 0.07161525901377275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.599335,"{'circle_3d': {'center': [9.526481347054599, 13.848473273730752, 86.87850436803986], 'normal': [0.10526332421015994, 0.21389642848089632, -0.9711683430071965], 'radius': 0.9821679288482598}, 'confidence': 0.33006083462399477, 'timestamp': 276945.169167, 'diameter_3d': 1.9643358576965195, 'ellipse': {'center': [227.97720123615133, 218.8125406144211], 'axes': [12.972442215622454, 14.020516841732697], 'angle': 61.335216318754014}, 'location': [227.97720123615133, 218.8125406144211], 'diameter': 14.020516841732697, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7863582993269114, 'phi': -1.4628294700627833, 'norm_pos': [0.7124287538629729, 0.08828108077324548], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.610386,"{'circle_3d': {'center': [8.600270514327168, 13.081522230253075, 86.67304880680395], 'normal': [0.028079088149540674, 0.14998384152442326, -0.9882896397768556], 'radius': 0.9416892819521819}, 'confidence': 0.33699452506276417, 'timestamp': 276945.177567, 'diameter_3d': 1.8833785639043639, 'ellipse': {'center': [221.51861987043011, 213.56571524737677], 'axes': [12.962285765900425, 13.482695763658464], 'angle': 71.55370334120371}, 'location': [221.51861987043011, 213.56571524737677], 'diameter': 13.482695763658464, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.7213482562071585, 'phi': -1.542392167481985, 'norm_pos': [0.6922456870950942, 0.11014285313593009], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.6285791,"{'circle_3d': {'center': [8.544099717731314, 13.385024813930798, 86.72162882984222], 'normal': [0.023398188433219495, 0.17527572349756676, -0.9842413045236661], 'radius': 0.9407335031942256}, 'confidence': 0.6777687979694474, 'timestamp': 276945.194367, 'diameter_3d': 1.881467006388451, 'ellipse': {'center': [221.08298103333505, 215.681487253052], 'axes': [12.831089231457014, 13.465139123883942], 'angle': 74.17533525097141}, 'location': [221.08298103333505, 215.681487253052], 'diameter': 13.465139123883942, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.746982146963504, 'phi': -1.5470279866371206, 'norm_pos': [0.690884315729172, 0.10132713644561664], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.635471,"{'circle_3d': {'center': [8.543187314965119, 13.371057765404977, 86.71912841694734], 'normal': [0.02332215486936992, 0.17411180278708183, -0.9844496722649064], 'radius': 0.9560835002799082}, 'confidence': 0.5952908172143853, 'timestamp': 276945.202767, 'diameter_3d': 1.9121670005598164, 'ellipse': {'center': [221.07817330833865, 215.5840639928217], 'axes': [13.046684276884545, 13.685165493783952], 'angle': 74.13206575078085}, 'location': [221.07817330833865, 215.5840639928217], 'diameter': 13.685165493783952, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.74580004883807, 'phi': -1.547110206651629, 'norm_pos': [0.6908692915885583, 0.10173306669657622], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403626.642752,"{'circle_3d': {'center': [9.576834503216608, 14.080642810077801, 86.93766817079867], 'normal': [0.10945942055699404, 0.23324388984315048, -0.9662380261106285], 'radius': 0.9311889119651354}, 'confidence': 0.3749888139403477, 'timestamp': 276945.211167, 'diameter_3d': 1.8623778239302708, 'ellipse': {'center': [228.29063517152713, 220.40148940064768], 'axes': [12.169023482001027, 13.284308499667526], 'angle': 62.257261089360014}, 'location': [228.29063517152713, 220.40148940064768], 'diameter': 13.284308499667526, 'sphere': {'center': [8.26332145653268, 11.281716131959996, 98.53252448412621], 'radius': 12.0}, 'projected_sphere': {'center': [211.9956159641036, 190.98837707078187], 'axes': [151.01612465432365, 151.01612465432365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.806208582030005, 'phi': -1.4579931159847155, 'norm_pos': [0.7134082349110222, 0.08166046083063472], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
