eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581404033.777496,"{'circle_3d': {'center': [17.668578039181394, 19.17251257161559, 152.2635164140426], 'normal': [0.016314064772516627, -0.9105335274852521, -0.413113237037815], 'radius': 0.8550978953599954}, 'confidence': 0.5245355744283016, 'timestamp': 277352.323966, 'diameter_3d': 1.7101957907199907, 'ellipse': {'center': [231.94622263873478, 198.07772315627565], 'axes': [3.6332750691345947, 7.019104810281105], 'angle': -84.59272575841429}, 'location': [231.94622263873478, 198.07772315627565], 'diameter': 7.019104810281105, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.4262236190695118, 'phi': -1.5313262962377934, 'norm_pos': [0.7248319457460461, 0.17467615351551813], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.578166,"{'circle_3d': {'center': [12.236106517771205, 23.234210572394716, 148.8870418761733], 'normal': [-0.43639189534499895, -0.5720586940869914, -0.6944861151935907], 'radius': 0.8956248842031069}, 'confidence': 0.4678347064494394, 'timestamp': 277353.121959, 'diameter_3d': 1.7912497684062139, 'ellipse': {'center': [210.96172524506932, 216.76334030320646], 'axes': [6.109692622153299, 7.464284275386179], 'angle': 49.659996951203496}, 'location': [210.96172524506932, 216.76334030320646], 'diameter': 7.464284275386179, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.961782710511447, 'phi': -2.1318129226791798, 'norm_pos': [0.6592553913908417, 0.09681941540330641], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.588001,"{'circle_3d': {'center': [12.641788951848678, 22.643479983813215, 149.1537981575375], 'normal': [-0.40258502583854305, -0.62128624313545, -0.6722564250799081], 'radius': 0.8693096804073615}, 'confidence': 0.43891261240895235, 'timestamp': 277353.130359, 'diameter_3d': 1.738619360814723, 'ellipse': {'center': [212.55585404587134, 214.13458563193063], 'axes': [5.78622306596106, 7.2278512938247585], 'angle': 55.97660313373471}, 'location': [212.55585404587134, 214.13458563193063], 'diameter': 7.2278512938247585, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9004132017870645, 'phi': -2.1103744801975868, 'norm_pos': [0.6642370438933479, 0.10777255986695566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.5974422,"{'circle_3d': {'center': [12.513373033384527, 22.89968452593047, 149.00046928947407], 'normal': [-0.41328635237722267, -0.599935864625679, -0.6850338307518608], 'radius': 0.8463483594542428}, 'confidence': 0.547209143244601, 'timestamp': 277353.138759, 'diameter_3d': 1.6926967189084856, 'ellipse': {'center': [212.07546012998822, 215.29683073567946], 'axes': [5.71752282920368, 7.045255017131118], 'angle': 53.64770959333689}, 'location': [212.07546012998822, 215.29683073567946], 'diameter': 7.045255017131118, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9273753848095804, 'phi': -2.1136445899452854, 'norm_pos': [0.6627358129062132, 0.10292987193466885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.602417,"{'circle_3d': {'center': [12.497780649412029, 22.905576074300466, 149.00473463026947], 'normal': [-0.41458571770826425, -0.599444902261513, -0.6846783856855777], 'radius': 0.8891924093184685}, 'confidence': 0.5683087369869748, 'timestamp': 277353.147159, 'diameter_3d': 1.778384818636937, 'ellipse': {'center': [212.00978674457323, 215.31962962093135], 'axes': [6.0041703635922214, 7.401785240282793], 'angle': 53.50205897574883}, 'location': [212.00978674457323, 215.31962962093135], 'diameter': 7.401785240282793, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9279889097772583, 'phi': -2.115263978934803, 'norm_pos': [0.6625305835767914, 0.10283487657945267], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.610087,"{'circle_3d': {'center': [12.893125403710794, 22.927481158870528, 148.75937221028477], 'normal': [-0.3816403215167, -0.5976194785473405, -0.7051252540176354], 'radius': 0.8669523351943225}, 'confidence': 0.48026398996813735, 'timestamp': 277353.155559, 'diameter_3d': 1.733904670388645, 'ellipse': {'center': [213.74261225094526, 215.56776780950773], 'axes': [5.999926367195012, 7.227211380849682], 'angle': 56.362409396092104}, 'location': [213.74261225094526, 215.56776780950773], 'diameter': 7.227211380849682, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9302675611376673, 'phi': -2.0668873092261895, 'norm_pos': [0.6679456632842039, 0.10180096746038447], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.621357,"{'circle_3d': {'center': [12.757769074105596, 22.94952442871503, 148.8152454845944], 'normal': [-0.3929200156504665, -0.595782539393632, -0.7004691478251648], 'radius': 0.8703681584873041}, 'confidence': 0.5755413386485456, 'timestamp': 277353.163959, 'diameter_3d': 1.7407363169746082, 'ellipse': {'center': [213.15868866242056, 215.62373907154597], 'axes': [5.989905291840401, 7.2534216479468565], 'angle': 55.17844798748993}, 'location': [213.15868866242056, 215.62373907154597], 'diameter': 7.2534216479468565, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9325566869134099, 'phi': -2.081998705904293, 'norm_pos': [0.6661209020700642, 0.10156775386855843], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.626376,"{'circle_3d': {'center': [12.782514017969515, 22.875519972613247, 148.86481780136518], 'normal': [-0.39085793699513977, -0.6019495774021136, -0.6963381214276008], 'radius': 0.8649985325774583}, 'confidence': 0.7738714291897938, 'timestamp': 277353.172358, 'diameter_3d': 1.7299970651549166, 'ellipse': {'center': [213.24390815367673, 215.28359682258113], 'axes': [5.924997626288191, 7.20602541725584], 'angle': 55.78527739448608}, 'location': [213.24390815367673, 215.28359682258113], 'diameter': 7.20602541725584, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9248560126853457, 'phi': -2.082277404683636, 'norm_pos': [0.6663872129802397, 0.10298501323924525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.634839,"{'circle_3d': {'center': [12.312087541133673, 23.00076396853224, 149.03654848994813], 'normal': [-0.43006014339812654, -0.5915125777421976, -0.6820272307123546], 'radius': 0.885116672082369}, 'confidence': 0.6195056536530194, 'timestamp': 277353.180758, 'diameter_3d': 1.770233344164738, 'ellipse': {'center': [211.22632209261738, 215.69503363662244], 'axes': [5.954012964625857, 7.367592036150751], 'angle': 51.64185087013078}, 'location': [211.22632209261738, 215.69503363662244], 'diameter': 7.367592036150751, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9378628151095801, 'phi': -2.1333849616143965, 'norm_pos': [0.6600822565394293, 0.10127069318073978], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.646857,"{'circle_3d': {'center': [12.325910069219935, 23.015214334051027, 149.01535181560337], 'normal': [-0.42890826605760474, -0.590308380615632, -0.683793620241085], 'radius': 0.8764885987251159}, 'confidence': 0.528841819798264, 'timestamp': 277353.189158, 'diameter_3d': 1.7529771974502317, 'ellipse': {'center': [211.29097354649423, 215.76856200079948], 'axes': [5.908484307207682, 7.296800636605259], 'angle': 51.649121081067165}, 'location': [211.29097354649423, 215.76856200079948], 'diameter': 7.296800636605259, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9393554914293987, 'phi': -2.131010638033545, 'norm_pos': [0.6602842923327945, 0.10096432499666885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.654751,"{'circle_3d': {'center': [12.26527131841777, 23.135184224890935, 148.95117129574265], 'normal': [-0.43396149529111894, -0.580310889712307, -0.6891419968961452], 'radius': 0.8580422366506952}, 'confidence': 0.5386873964133552, 'timestamp': 277353.197558, 'diameter_3d': 1.7160844733013905, 'ellipse': {'center': [211.06047275128708, 216.30867359091496], 'axes': [5.81847220232071, 7.147241003710689], 'angle': 50.493278901716174}, 'location': [211.06047275128708, 216.30867359091496], 'diameter': 7.147241003710689, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9516859448859826, 'phi': -2.132777403173898, 'norm_pos': [0.6595639773477722, 0.09871386003785432], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.6642501,"{'circle_3d': {'center': [12.135511613332824, 23.447871222431175, 148.77831215299253], 'normal': [-0.44477480404819736, -0.5542536399172864, -0.7035469254586552], 'radius': 0.8134371136364318}, 'confidence': 0.5639624678241092, 'timestamp': 277353.205958, 'diameter_3d': 1.6268742272728636, 'ellipse': {'center': [210.57856578060904, 217.72240770244878], 'axes': [5.60257718330494, 6.786300673286013], 'angle': 47.54636088670233}, 'location': [210.57856578060904, 217.72240770244878], 'diameter': 6.786300673286013, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9833303211825242, 'phi': -2.1345487447390386, 'norm_pos': [0.6580580180644032, 0.09282330123979676], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.67082,"{'circle_3d': {'center': [11.382642651164378, 23.451799842932928, 149.30091742702206], 'normal': [-0.5075138842289013, -0.5539262548754739, -0.6599964859561944], 'radius': 0.8473779269968658}, 'confidence': 0.3532019290587281, 'timestamp': 277353.214358, 'diameter_3d': 1.6947558539937315, 'ellipse': {'center': [207.2761030645303, 217.39705997767004], 'axes': [5.519614588724131, 7.050691161405979], 'angle': 43.143649964244375}, 'location': [207.2761030645303, 217.39705997767004], 'diameter': 7.050691161405979, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9837235968999329, 'phi': -2.226324662741288, 'norm_pos': [0.6477378220766572, 0.09417891675970813], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.678209,"{'circle_3d': {'center': [11.942356612238676, 23.58111110363504, 148.79874208791142], 'normal': [-0.4608710541393763, -0.5431503164836311, -0.7018444308820805], 'radius': 0.867829660164077}, 'confidence': 0.4811639398307043, 'timestamp': 277353.222758, 'diameter_3d': 1.735659320328154, 'ellipse': {'center': [209.7679203958201, 218.2651956384662], 'axes': [5.957798170955668, 7.2417871722263625], 'angle': 45.373823778570404}, 'location': [209.7679203958201, 218.2651956384662], 'diameter': 7.2417871722263625, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9966117459470042, 'phi': -2.1518371062393267, 'norm_pos': [0.6555247512369379, 0.09056168483972415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.686849,"{'circle_3d': {'center': [11.868503811077986, 23.60334120642933, 148.83044721301118], 'normal': [-0.46702545423610053, -0.5412978079174401, -0.6992023371237671], 'radius': 0.9057446786404239}, 'confidence': 0.5079117979617728, 'timestamp': 277353.231158, 'diameter_3d': 1.8114893572808477, 'ellipse': {'center': [209.45041687025997, 218.33768778988122], 'axes': [6.196321114287568, 7.557450205445709], 'angle': 44.766152782236425}, 'location': [209.45041687025997, 218.33768778988122], 'diameter': 7.557450205445709, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9988165002801478, 'phi': -2.159680193281679, 'norm_pos': [0.6545325527195625, 0.09025963420882832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.6949089,"{'circle_3d': {'center': [11.876551701645749, 23.533329896932976, 148.87971257768368], 'normal': [-0.4663547966887868, -0.5471320837088028, -0.6950968900677258], 'radius': 0.9283189093660966}, 'confidence': 0.3611881586354357, 'timestamp': 277353.239558, 'diameter_3d': 1.8566378187321932, 'ellipse': {'center': [209.4679447928848, 218.0141778253738], 'axes': [6.322223515951363, 7.742467715239214], 'angle': 45.31953348325989}, 'location': [209.4679447928848, 218.0141778253738], 'diameter': 7.742467715239214, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9918621747029823, 'phi': -2.161738156191247, 'norm_pos': [0.6545873274777649, 0.09160759239427585], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.702087,"{'circle_3d': {'center': [11.931186841297098, 24.082505071076433, 148.44059999513087], 'normal': [-0.461801868384508, -0.5013674858635151, -0.7316896052804602], 'radius': 0.8727506230916534}, 'confidence': 0.4239613573656882, 'timestamp': 277353.247958, 'diameter_3d': 1.7455012461833068, 'ellipse': {'center': [209.84168519985957, 220.59619852364557], 'axes': [6.184918733821497, 7.306161808972933], 'angle': 41.38315233667836}, 'location': [209.84168519985957, 220.59619852364557], 'diameter': 7.306161808972933, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0456177934492008, 'phi': -2.1338019603649943, 'norm_pos': [0.6557552662495612, 0.08084917281814341], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.7103748,"{'circle_3d': {'center': [11.536797942444998, 23.870526775630378, 148.85601118491695], 'normal': [-0.49466760995551656, -0.5190323438173533, -0.6970720061316203], 'radius': 0.88982690690307}, 'confidence': 0.32963658156247866, 'timestamp': 277353.256358, 'diameter_3d': 1.77965381380614, 'ellipse': {'center': [208.06042608597846, 219.43294579308898], 'axes': [6.054356796566607, 7.429503192628069], 'angle': 40.90937577790465}, 'location': [208.06042608597846, 219.43294579308898], 'diameter': 7.429503192628069, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0250778522736372, 'phi': -2.1879603814993596, 'norm_pos': [0.6501888315186827, 0.08569605919546264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.718708,"{'circle_3d': {'center': [12.028520199354876, 23.71742825251581, 148.639713055569], 'normal': [-0.45369075521302615, -0.5317905540769, -0.7150968502439495], 'radius': 0.9602444148655243}, 'confidence': 0.38857638156288643, 'timestamp': 277353.264758, 'diameter_3d': 1.9204888297310485, 'ellipse': {'center': [210.1822984147562, 218.9410415658191], 'axes': [6.6928399209882485, 8.022171720511151], 'angle': 44.89404058442493}, 'location': [210.1822984147562, 218.9410415658191], 'diameter': 8.022171720511151, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0100828564399404, 'phi': -2.1361598704654776, 'norm_pos': [0.6568196825461131, 0.08774566014242047], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.7303228,"{'circle_3d': {'center': [11.996799569571056, 23.664241432307374, 148.69982513570898], 'normal': [-0.4563341410283448, -0.53622278909427, -0.7100875102322844], 'radius': 0.8594377263686547}, 'confidence': 0.5320676775869535, 'timestamp': 277353.273158, 'diameter_3d': 1.7188754527373094, 'ellipse': {'center': [210.02787911038274, 218.67695088879032], 'axes': [5.956297069305034, 7.176845679240299], 'angle': 45.097034116065416}, 'location': [210.02787911038274, 218.67695088879032], 'diameter': 7.176845679240299, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0048405741990971, 'phi': -2.1419836370117395, 'norm_pos': [0.6563371222199461, 0.08884603796337365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.7388108,"{'circle_3d': {'center': [12.054735528091747, 23.70290563885282, 148.6339350276684], 'normal': [-0.4515061444849543, -0.5330007718821501, -0.7155783525689998], 'radius': 0.8103445405098555}, 'confidence': 0.7160494012675813, 'timestamp': 277353.281557, 'diameter_3d': 1.620689081019711, 'ellipse': {'center': [210.29086675746305, 218.88091417249393], 'axes': [5.652104857661011, 6.769756212780377], 'angle': 45.16891776588157}, 'location': [210.29086675746305, 218.88091417249393], 'diameter': 6.769756212780377, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0086531762593105, 'phi': -2.1336748341187755, 'norm_pos': [0.6571589586170721, 0.08799619094794198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.746793,"{'circle_3d': {'center': [12.220187791600672, 23.938091037522817, 148.36343674572993], 'normal': [-0.43771845585921015, -0.5134019886596498, -0.7381198760638719], 'radius': 0.8901688829659441}, 'confidence': 0.5060194184381196, 'timestamp': 277353.289957, 'diameter_3d': 1.7803377659318882, 'ellipse': {'center': [211.07532311455444, 220.0456368821672], 'axes': [6.366629329332217, 7.451112768964038], 'angle': 44.3816510106308}, 'location': [211.07532311455444, 220.0456368821672], 'diameter': 7.451112768964038, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0316518794234322, 'phi': -2.1060662698973704, 'norm_pos': [0.6596103847329826, 0.08314317965763662], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.7535648,"{'circle_3d': {'center': [12.606369560953134, 23.447283761942778, 148.49885898810177], 'normal': [-0.40553664174650517, -0.5543025949579865, -0.7268346891995516], 'radius': 0.8553097019550776}, 'confidence': 0.3369083994563203, 'timestamp': 277353.298357, 'diameter_3d': 1.7106194039101552, 'ellipse': {'center': [212.63994480089724, 217.90495421897782], 'axes': [6.05902085508226, 7.145761640789801], 'angle': 50.870316715219154}, 'location': [212.63994480089724, 217.90495421897782], 'diameter': 7.145761640789801, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9832715044259673, 'phi': -2.079721876965527, 'norm_pos': [0.6644998275028039, 0.0920626907542591], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.763881,"{'circle_3d': {'center': [12.523961257975547, 23.61569011674088, 148.41879028815993], 'normal': [-0.41240400032797075, -0.5402687320581447, -0.7335070808613723], 'radius': 0.896526153951477}, 'confidence': 0.6406568465248317, 'timestamp': 277353.306757, 'diameter_3d': 1.793052307902954, 'ellipse': {'center': [212.32492831784268, 218.66207142685488], 'axes': [6.394082299085597, 7.495840590726244], 'angle': 49.0404455721503}, 'location': [212.32492831784268, 218.66207142685488], 'diameter': 7.495840590726244, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.000039898440422, 'phi': -2.0829851285887413, 'norm_pos': [0.6635154009932583, 0.08890803572143802], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.7707179,"{'circle_3d': {'center': [13.26812371623156, 22.658289501631447, 148.79723512363205], 'normal': [-0.3503904621399693, -0.6200521166505969, -0.7019700112386948], 'radius': 0.8508347823102514}, 'confidence': 0.24508589315923351, 'timestamp': 277353.315157, 'diameter_3d': 1.701669564620503, 'ellipse': {'center': [215.29077919248402, 214.42168330013862], 'axes': [5.868331273056014, 7.0905224655549475], 'angle': 60.82030627488533}, 'location': [215.29077919248402, 214.42168330013862], 'diameter': 7.0905224655549475, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9019871975177529, 'phi': -2.033766134898387, 'norm_pos': [0.6727836849765125, 0.10657631958275571], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.779777,"{'circle_3d': {'center': [13.301022000020057, 22.46913782842613, 148.95149240016556], 'normal': [-0.3476489384909283, -0.635814756084374, -0.689115238194236], 'radius': 0.7982675159387987}, 'confidence': 0.31568483592153235, 'timestamp': 277353.323557, 'diameter_3d': 1.5965350318775975, 'ellipse': {'center': [215.3696598749268, 213.53540215844117], 'axes': [5.423101443223286, 6.645700576120867], 'angle': 61.937806339427134}, 'location': [215.3696598749268, 213.53540215844117], 'diameter': 6.645700576120867, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8817326651274637, 'phi': -2.0380262326162892, 'norm_pos': [0.6730301871091463, 0.11026915767316181], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.786654,"{'circle_3d': {'center': [13.287796467079026, 22.502215730192834, 148.92775584486893], 'normal': [-0.348751066236014, -0.6330582642704816, -0.6910932844689553], 'radius': 0.8295859268692918}, 'confidence': 0.556299725244679, 'timestamp': 277353.331957, 'diameter_3d': 1.6591718537385836, 'ellipse': {'center': [215.32385725922117, 213.68873737258696], 'axes': [5.6491740026580075, 6.907491359861817], 'angle': 61.68586054974891}, 'location': [215.32385725922117, 213.68873737258696], 'diameter': 6.907491359861817, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8852987524001024, 'phi': -2.0381464485768497, 'norm_pos': [0.6728870539350662, 0.10963026094755435], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404034.793806,"{'circle_3d': {'center': [13.235395071287645, 22.41973135560515, 149.03097531731868], 'normal': [-0.3531178492186292, -0.6399319621527888, -0.6824916617648096], 'radius': 0.8396259329897986}, 'confidence': 0.6024517067011359, 'timestamp': 277353.340357, 'diameter_3d': 1.6792518659795972, 'ellipse': {'center': [215.0676857211323, 213.28094403765687], 'axes': [5.659520774163008, 6.986237800100378], 'angle': 61.61087167371559}, 'location': [215.0676857211323, 213.28094403765687], 'diameter': 6.986237800100378, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8763866056245814, 'phi': -2.048262985333763, 'norm_pos': [0.6720865178785385, 0.11132939984309642], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
