eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403805.306409,"{'circle_3d': {'center': [0.28395370960182864, -0.34269810947968615, 12.552399569236215], 'normal': [-0.019906793523847038, 0.15002620927522026, -0.9884815911801832], 'radius': 2.381647859594178}, 'confidence': 0.046132073384377206, 'timestamp': 277123.863888, 'diameter_3d': 4.763295719188356, 'ellipse': {'center': [174.47644774897063, 99.746422929776], 'axes': [233.7561310400537, 235.44026433294877], 'angle': 85.85651100332412}, 'location': [174.47644774897063, 99.746422929776], 'diameter': 235.44026433294877, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7213911088252964, 'phi': -1.5909323648951637, 'norm_pos': [0.5452388992155333, 0.5843899044592666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.1411572,"{'circle_3d': {'center': [4.253627597010185, 8.693007077468282, 44.87201486611217], 'normal': [0.05400876687597348, 0.4288188468071092, -0.9017746113766775], 'radius': 2.457450231907293}, 'confidence': 0.17002661360358456, 'timestamp': 277126.703078, 'diameter_3d': 4.914900463814586, 'ellipse': {'center': [218.71502109313076, 239.4597743463969], 'axes': [55.20675769183997, 68.01973544224646], 'angle': 78.69259574268796}, 'location': [218.71502109313076, 239.4597743463969], 'diameter': 68.01973544224646, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0139812304653457, 'phi': -1.5109761365045637, 'norm_pos': [0.6834844409160337, 0.002250940223346265], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.155136,"{'circle_3d': {'center': [4.2542776172518355, 8.703710152303408, 44.87714993690675], 'normal': [0.05406293522944436, 0.4297107697100364, -0.9013466888104626], 'radius': 2.4616585492403917}, 'confidence': 0.1749624050067008, 'timestamp': 277126.711478, 'diameter_3d': 4.9233170984807835, 'ellipse': {'center': [218.71718149535548, 239.59100702265673], 'axes': [55.24762271509156, 68.12864344826713], 'angle': 78.70876125473482}, 'location': [218.71718149535548, 239.59100702265673], 'diameter': 68.12864344826713, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.014968768131434, 'phi': -1.5108879221573317, 'norm_pos': [0.6834911921729858, 0.0017041374055969394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.1617842,"{'circle_3d': {'center': [4.254906074729024, 8.714410621325497, 44.88229554137089], 'normal': [0.05411530668587672, 0.4306024754618771, -0.9009178884384509], 'radius': 2.449571403216976}, 'confidence': 0.217300837466729, 'timestamp': 277126.719878, 'diameter_3d': 4.899142806433952, 'ellipse': {'center': [218.71979591092503, 239.73081264325305], 'axes': [54.922461180515086, 67.7863151870641], 'angle': 78.7251727243163}, 'location': [218.71979591092503, 239.73081264325305], 'diameter': 67.7863151870641, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0159565295168034, 'phi': -1.5108015539741002, 'norm_pos': [0.6834993622216408, 0.0011216139864456132], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.170337,"{'circle_3d': {'center': [4.255512994780039, 8.725108470746482, 44.88745167796637], 'normal': [0.05416588335679464, 0.43149396291362574, -0.9004882103888272], 'radius': 2.4458438336368844}, 'confidence': 0.19181516441122973, 'timestamp': 277126.728278, 'diameter_3d': 4.891687667273769, 'ellipse': {'center': [218.72170898723635, 239.8660841528718], 'axes': [54.78522290019226, 67.6754865018986], 'angle': 78.74169401480671}, 'location': [218.72170898723635, 239.8660841528718], 'diameter': 67.6754865018986, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0169445146283005, 'phi': -1.5107170319542897, 'norm_pos': [0.6835053405851136, 0.0005579826963675316], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.178179,"{'circle_3d': {'center': [4.256098402854144, 8.735803686545873, 44.892618345159796], 'normal': [0.054214667362970086, 0.4323852308969084, -0.9000576547893749], 'radius': 2.4598683504516443}, 'confidence': 0.20628307059574072, 'timestamp': 277126.736678, 'diameter_3d': 4.919736700903289, 'ellipse': {'center': [218.72248774266814, 239.99182526358376], 'axes': [55.04577667475786, 68.05608597177024], 'angle': 78.75827329046949}, 'location': [218.72248774266814, 239.99182526358376], 'diameter': 68.05608597177024, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0179327234522333, 'phi': -1.5106343560990723, 'norm_pos': [0.683507774195838, 3.4061401734342134e-05], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.18512,"{'circle_3d': {'center': [4.256662324536839, 8.746496254915542, 44.897795541636725], 'normal': [0.05426166083652797, 0.43327627826104764, -0.8996262217496314], 'radius': 2.4647238957869946}, 'confidence': 0.14933181049436337, 'timestamp': 277126.745078, 'diameter_3d': 4.929447791573989, 'ellipse': {'center': [218.72338633597715, 240.12233444547888], 'axes': [55.100443085686955, 68.1827966594414], 'angle': 78.77505610573006}, 'location': [218.72338633597715, 240.12233444547888], 'diameter': 68.1827966594414, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0189211559954465, 'phi': -1.5105535264078553, 'norm_pos': [0.6835105822999286, -0.0005097268561620183], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.1946099,"{'circle_3d': {'center': [4.257204785532887, 8.757186161963228, 44.9029832661586], 'normal': [0.05430686591953202, 0.4341671038483548, -0.8991939113728084], 'radius': 2.4761796661025426}, 'confidence': 0.19999151639744028, 'timestamp': 277126.753478, 'diameter_3d': 4.952359332205085, 'ellipse': {'center': [218.72366993342501, 240.24919361707697], 'axes': [55.30240996096483, 68.49213624929125], 'angle': 78.79195535199314}, 'location': [218.72366993342501, 240.24919361707697], 'diameter': 68.49213624929125, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0199098122579415, 'phi': -1.510474542880639, 'norm_pos': [0.6835114685419532, -0.0010383067378207933], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.201586,"{'circle_3d': {'center': [4.257725811670617, 8.767873393786648, 44.90818151759822], 'normal': [0.05435028476434279, 0.43505770650030634, -0.8987607237528397], 'radius': 2.468551057710336}, 'confidence': 0.17497480766166565, 'timestamp': 277126.761878, 'diameter_3d': 4.937102115420672, 'ellipse': {'center': [218.7245381295924, 240.38621096134193], 'axes': [55.077509428157455, 68.2732609594955], 'angle': 78.80911047529794}, 'location': [218.7245381295924, 240.38621096134193], 'diameter': 68.2732609594955, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.020898692239718, 'phi': -1.5103974055174232, 'norm_pos': [0.6835141816549762, -0.0016092123389246371], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.211361,"{'circle_3d': {'center': [4.25822542890193, 8.77855793647352, 44.913390294939504], 'normal': [0.054391919533618924, 0.43594808505754573, -0.8983266589743996], 'radius': 2.4700363518739556}, 'confidence': 0.15437082978191283, 'timestamp': 277126.770278, 'diameter_3d': 4.940072703747911, 'ellipse': {'center': [218.72467481703927, 240.51823721521066], 'axes': [55.056260678153436, 68.30660457277509], 'angle': 78.82636621031752}, 'location': [218.72467481703927, 240.51823721521066], 'diameter': 68.30660457277509, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.021887795940774, 'phi': -1.510322114318208, 'norm_pos': [0.6835146088032478, -0.0021593217300444056], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.2180438,"{'circle_3d': {'center': [4.258703663302325, 8.789239776101613, 44.91860959727724], 'normal': [0.054431772400318455, 0.4368382383598868, -0.8978917171129215], 'radius': 2.4812786708859766}, 'confidence': 0.15374483695955984, 'timestamp': 277126.778678, 'diameter_3d': 4.962557341771953, 'ellipse': {'center': [218.72405254820853, 240.64490142319215], 'axes': [55.25240228988029, 68.609877212096], 'angle': 78.84371813773865}, 'location': [218.72405254820853, 240.64490142319215], 'diameter': 68.609877212096, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0228771233611114, 'phi': -1.5102486692829933, 'norm_pos': [0.6835126642131517, -0.002687089263300635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.227811,"{'circle_3d': {'center': [4.259160541073995, 8.799918898812713, 44.923839423853146], 'normal': [0.054469845547957634, 0.4377281652524783, -0.8974558982315958], 'radius': 2.473036012808786}, 'confidence': 0.1440433137290032, 'timestamp': 277126.787078, 'diameter_3d': 4.946072025617572, 'ellipse': {'center': [218.7240307944802, 240.78199028523346], 'axes': [55.0140180428313, 68.37402844278779], 'angle': 78.8613247924172}, 'location': [218.7240307944802, 240.78199028523346], 'diameter': 68.37402844278779, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.023866674507587, 'phi': -1.5101770704112893, 'norm_pos': [0.6835125962327506, -0.003258292855139455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.23407,"{'circle_3d': {'center': [4.259596088533336, 8.810595290516671, 44.92907977391059], 'normal': [0.05450614116956941, 0.4386178645611415, -0.8970192023934755], 'radius': 2.473655660067456}, 'confidence': 0.25727997352641424, 'timestamp': 277126.795478, 'diameter_3d': 4.947311320134912, 'ellipse': {'center': [218.72329237835515, 240.91420007313], 'axes': [54.97311566480415, 68.38335949893029], 'angle': 78.87903046486242}, 'location': [218.72329237835515, 240.91420007313], 'diameter': 68.38335949893029, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.024856449366488, 'phi': -1.5101073177040887, 'norm_pos': [0.6835102886823599, -0.0038091669713749], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.245632,"{'circle_3d': {'center': [4.260010332129962, 8.821268937335407, 44.93433064691178], 'normal': [0.05454066146928824, 0.4395073351293697, -0.8965816296433764], 'radius': 2.4616299762349017}, 'confidence': 0.18106412085712978, 'timestamp': 277126.803878, 'diameter_3d': 4.923259952469803, 'ellipse': {'center': [218.72283122155415, 241.05313844934193], 'axes': [54.65104751921069, 68.04292944168826], 'angle': 78.89695097776615}, 'location': [218.72283122155415, 241.05313844934193], 'diameter': 68.04292944168826, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0258464479446694, 'phi': -1.5100394111608886, 'norm_pos': [0.6835088475673567, -0.004388076872257951], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.253202,"{'circle_3d': {'center': [4.2604032984339035, 8.831939825306916, 44.93959204239265], 'normal': [0.05457340866128335, 0.44039657579366204, -0.8961431800199708], 'radius': 2.469772599069654}, 'confidence': 0.2476171089285272, 'timestamp': 277126.812278, 'diameter_3d': 4.939545198139308, 'ellipse': {'center': [218.72113864228768, 241.18110870187638], 'axes': [54.77728854501482, 68.26031149915356], 'angle': 78.91490767788814}, 'location': [218.72113864228768, 241.18110870187638], 'diameter': 68.26031149915356, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.026836670242132, 'phi': -1.509973350781689, 'norm_pos': [0.683503558257149, -0.004921286257818291], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.263548,"{'circle_3d': {'center': [4.260775014138874, 8.842607940459281, 44.9448639599988], 'normal': [0.05460438497003088, 0.4412855853896925, -0.8957038535527917], 'radius': 2.459003252834413}, 'confidence': 0.23327176337242952, 'timestamp': 277126.820678, 'diameter_3d': 4.918006505668826, 'ellipse': {'center': [218.72000873736678, 241.3191869458268], 'axes': [54.48357827193033, 67.95468214413837], 'angle': 78.93311085293863}, 'location': [218.72000873736678, 241.3191869458268], 'diameter': 67.95468214413837, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0278271162588752, 'phi': -1.50990913656649, 'norm_pos': [0.6835000273042712, -0.005496612274278334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.269941,"{'circle_3d': {'center': [4.261125506062288, 8.8532732688107, 44.95014639948526], 'normal': [0.054633592630315364, 0.4421743627523105, -0.8952636502622526], 'radius': 2.46725024416579}, 'confidence': 0.19642150722135385, 'timestamp': 277126.829078, 'diameter_3d': 4.93450048833158, 'ellipse': {'center': [218.71770690056167, 241.44691097484633], 'axes': [54.61169967040433, 68.17488017149331], 'angle': 78.95135489974102}, 'location': [218.71770690056167, 241.44691097484633], 'diameter': 68.17488017149331, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0288177859949, 'phi': -1.5098467685152916, 'norm_pos': [0.6834928340642552, -0.006028795728526326], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.278701,"{'circle_3d': {'center': [4.2614548011452795, 8.863935796369478, 44.955439360716284], 'normal': [0.054661033887231356, 0.44306290671554227, -0.8948225701596679], 'radius': 2.466905411152538}, 'confidence': 0.20171687772244193, 'timestamp': 277126.837478, 'diameter_3d': 4.933810822305076, 'ellipse': {'center': [218.71549481286982, 241.57917629903193], 'axes': [54.54917870592679, 68.15748906861013], 'angle': 78.96978764375713}, 'location': [218.71549481286982, 241.57917629903193], 'diameter': 68.15748906861013, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0298086794502055, 'phi': -1.5097862466280938, 'norm_pos': [0.6834859212902182, -0.006579901245966413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.288175,"{'circle_3d': {'center': [4.369053999538649, 8.874595509207916, 44.96784176354453], 'normal': [0.06362763375334547, 0.4439512161187452, -0.8937890365906472], 'radius': 2.469205796520727}, 'confidence': 0.18630114100596615, 'timestamp': 277126.845878, 'diameter_3d': 4.938411593041454, 'ellipse': {'center': [220.1690822335074, 241.69167362630964], 'axes': [54.43323142254816, 68.19777842964639], 'angle': 77.97804611311017}, 'location': [220.1690822335074, 241.69167362630964], 'diameter': 68.19777842964639, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.03079979663166, 'phi': -1.4997275709044962, 'norm_pos': [0.6880283819797106, -0.007048640109623472], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.2941482,"{'circle_3d': {'center': [4.361846232288518, 8.88525239316688, 44.9726307859754], 'normal': [0.06302698648250124, 0.4448392897819924, -0.8933899513880751], 'radius': 2.467906562063172}, 'confidence': 0.16575735349984513, 'timestamp': 277126.854278, 'diameter_3d': 4.935813124126344, 'ellipse': {'center': [220.06450334969054, 241.82559851927874], 'axes': [54.35764195661214, 68.15511168322364], 'angle': 78.0686722472845}, 'location': [220.06450334969054, 241.82559851927874], 'diameter': 68.15511168322364, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.031791137525529, 'phi': -1.5003648931788107, 'norm_pos': [0.6877015729677829, -0.007606660496994655], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.301933,"{'circle_3d': {'center': [4.363493909253705, 8.895906434299, 44.9780587118648], 'normal': [0.06316429289626684, 0.44572712654300245, -0.8929376242306252], 'radius': 2.4828200178536615}, 'confidence': 0.2318114513113391, 'timestamp': 277126.862678, 'diameter_3d': 4.965640035707323, 'ellipse': {'center': [220.07912300760088, 241.94900139015414], 'axes': [54.62956761331879, 68.55906944743381], 'angle': 78.07607179901443}, 'location': [220.07912300760088, 241.94900139015414], 'diameter': 68.55906944743381, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0327827021386784, 'phi': -1.5001763279637201, 'norm_pos': [0.6877472593987528, -0.00812083912564221], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.310726,"{'circle_3d': {'center': [4.365125826041789, 8.906557618573215, 44.98349769333145], 'normal': [0.06330028596194044, 0.44661472523252016, -0.8924843757750703], 'radius': 2.4819182026281865}, 'confidence': 0.11858419598151679, 'timestamp': 277126.871078, 'diameter_3d': 4.963836405256373, 'ellipse': {'center': [220.0943924897839, 242.08090135066476], 'axes': [54.55269316699424, 68.52598517232362], 'angle': 78.08367951489045}, 'location': [220.0943924897839, 242.08090135066476], 'diameter': 68.52598517232362, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0337744904711093, 'phi': -1.4999889679980016, 'norm_pos': [0.6877949765305746, -0.008670422294436486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.321603,"{'circle_3d': {'center': [4.366741995557372, 8.917205931948637, 44.988947725365435], 'normal': [0.0634349667549057, 0.447502084680472, -0.8920302064389051], 'radius': 2.464480761705976}, 'confidence': 0.15065402187360138, 'timestamp': 277126.879478, 'diameter_3d': 4.928961523411952, 'ellipse': {'center': [220.11035114508093, 242.22170113495054], 'axes': [54.11227053104801, 68.03611409037234], 'angle': 78.09149779558973}, 'location': [220.11035114508093, 242.22170113495054], 'diameter': 68.03611409037234, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.034766502522821, 'phi': -1.4998028132816554, 'norm_pos': [0.6878448473283779, -0.009257088062293972], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.329854,"{'circle_3d': {'center': [4.368342430788295, 8.927851360374591, 44.99440880300565], 'normal': [0.06356833635748264, 0.44838920371596824, -0.8915751166355541], 'radius': 2.4764738110508038}, 'confidence': 0.16034435560485, 'timestamp': 277126.887878, 'diameter_3d': 4.9529476221016075, 'ellipse': {'center': [220.12443687201468, 242.34639800782554], 'axes': [54.31890088284151, 68.35923092233712], 'angle': 78.09928722910043}, 'location': [220.12443687201468, 242.34639800782554], 'diameter': 68.35923092233712, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0357587382938136, 'phi': -1.4996178638146813, 'norm_pos': [0.6878888652250459, -0.009776658365939772], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.337906,"{'circle_3d': {'center': [4.369926957093838, 8.93849262306002, 44.99988026927318], 'normal': [0.06370038021627793, 0.4492759756064207, -0.8911191611132602], 'radius': 2.488378220128123}, 'confidence': 0.14935686974784526, 'timestamp': 277126.896277, 'diameter_3d': 4.976756440256246, 'ellipse': {'center': [220.1382904777264, 242.47098756516414], 'axes': [54.52297705157764, 68.67981176966677], 'angle': 78.10719923689169}, 'location': [220.1382904777264, 242.47098756516414], 'diameter': 68.67981176966677, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0367510796268107, 'phi': -1.4994341413985552, 'norm_pos': [0.687932157742895, -0.010295781521517222], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.3463821,"{'circle_3d': {'center': [4.371495964920954, 8.949132239743513, 45.00536342212411], 'normal': [0.06383113086853756, 0.45016261033004495, -0.8906622317090153], 'radius': 2.4763326064364075}, 'confidence': 0.21229533260922542, 'timestamp': 277126.904677, 'diameter_3d': 4.952665212872815, 'ellipse': {'center': [220.15325413872364, 242.60859769888583], 'axes': [54.201555367797795, 68.3389354620586], 'angle': 78.11535894118161}, 'location': [220.15325413872364, 242.60859769888583], 'diameter': 68.3389354620586, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.037743762809733, 'phi': -1.4992516022868505, 'norm_pos': [0.6879789191835114, -0.01086915707869096], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.354097,"{'circle_3d': {'center': [4.373049277924634, 8.959768929268558, 45.01085760599091], 'normal': [0.06396057361884425, 0.4510490011237987, -0.8902043830534491], 'radius': 2.4748427311974575}, 'confidence': 0.27473532881961116, 'timestamp': 277126.913077, 'diameter_3d': 4.949685462394915, 'ellipse': {'center': [220.1673950969535, 242.74033376236298], 'axes': [54.111708372883, 68.2895792590743], 'angle': 78.12358536897258}, 'location': [220.1673950969535, 242.74033376236298], 'diameter': 68.2895792590743, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.0387366697119367, 'phi': -1.499070268424518, 'norm_pos': [0.6880231096779796, -0.011418057343179022], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403808.361954,"{'circle_3d': {'center': [4.374586909425551, 8.970402677545428, 45.01636281610715], 'normal': [0.06408870957725393, 0.45193514681353786, -0.8897456155437622], 'radius': 2.471725994492759}, 'confidence': 0.19732894941164442, 'timestamp': 277126.921477, 'diameter_3d': 4.943451988985518, 'ellipse': {'center': [220.18139512463733, 242.8728607957894], 'axes': [53.986282807557345, 68.19530492505568], 'angle': 78.13194095618253}, 'location': [220.18139512463733, 242.8728607957894], 'diameter': 68.19530492505568, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 2.039729800333421, 'phi': -1.4988901398115577, 'norm_pos': [0.6880668597644917, -0.011970253315789048], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
