eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403775.448875,"{'circle_3d': {'center': [-0.6923652735302, -0.5138896053885926, 14.077626605470728], 'normal': [-0.11554743459952492, 0.12964354497918487, -0.9848052302880497], 'radius': 3.1840417242947043}, 'confidence': 0.04114189849708508, 'timestamp': 277094.010394, 'diameter_3d': 6.368083448589409, 'ellipse': {'center': [133.07476122163467, 93.27688671086005], 'axes': [275.89930169628025, 281.1436353585004], 'angle': -31.157696322645712}, 'location': [133.07476122163467, 93.27688671086005], 'diameter': 281.1436353585004, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7008058091735336, 'phi': -1.687592566808649, 'norm_pos': [0.4158586288176084, 0.6113463053714164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.3730729,"{'circle_3d': {'center': [14.034291884061854, 13.070776861049731, 98.0556616406378], 'normal': [0.4124520149824601, 0.0824415384035155, -0.9072412733570769], 'radius': 3.386272149690683}, 'confidence': 0.21792901259408545, 'timestamp': 277097.93318, 'diameter_3d': 6.772544299381366, 'ellipse': {'center': [248.47995901727654, 202.60785415422717], 'axes': [35.74952152674541, 42.958412027763806], 'angle': 18.06301535789259}, 'location': [248.47995901727654, 202.60785415422717], 'diameter': 42.958412027763806, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.653331539107654, 'phi': -1.1441052392912927, 'norm_pos': [0.7764998719289892, 0.15580060769072013], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.38178,"{'circle_3d': {'center': [14.037465090416141, 13.037496465466608, 98.05413147967273], 'normal': [0.4127164488453173, 0.07966817210492189, -0.9073687867708318], 'radius': 3.351681901041439}, 'confidence': 0.22827297710430552, 'timestamp': 277097.94158, 'diameter_3d': 6.703363802082878, 'ellipse': {'center': [248.5064141280116, 202.40122967539202], 'axes': [35.40296541742166, 42.52222872304787], 'angle': 17.749303431894752}, 'location': [248.5064141280116, 202.40122967539202], 'diameter': 42.52222872304787, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6505490164007464, 'phi': -1.143916688011724, 'norm_pos': [0.7765825441500362, 0.15666154301919988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.389333,"{'circle_3d': {'center': [14.058332285615823, 13.013982531205402, 98.06160631429859], 'normal': [0.41445538177862373, 0.07770867758315463, -0.9067458838853434], 'radius': 3.366240027246592}, 'confidence': 0.20301817535130853, 'timestamp': 277097.94998, 'diameter_3d': 6.732480054493184, 'ellipse': {'center': [248.62859786626734, 202.24738719962167], 'axes': [35.52390301643401, 42.70561507101228], 'angle': 17.471479908464765}, 'location': [248.62859786626734, 202.24738719962167], 'diameter': 42.70561507101228, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6485834267725044, 'phi': -1.1420703169556425, 'norm_pos': [0.7769643683320855, 0.15730255333490972], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.396812,"{'circle_3d': {'center': [12.953827355480616, 13.468108119398865, 97.66832039514512], 'normal': [0.32241330426735676, 0.1155524765992766, -0.9395197104814664], 'radius': 3.405318512009939}, 'confidence': 0.16419761507091232, 'timestamp': 277097.95838, 'diameter_3d': 6.810637024019878, 'ellipse': {'center': [242.01448379497268, 205.42611436126316], 'axes': [38.01594156973834, 43.31790627722836], 'angle': 26.146367228860477}, 'location': [242.01448379497268, 205.42611436126316], 'diameter': 43.31790627722836, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.686607510887562, 'phi': -1.2402206447534965, 'norm_pos': [0.7562952618592896, 0.14405785682807015], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.405736,"{'circle_3d': {'center': [13.955258408613513, 13.052904663091734, 98.01847227264], 'normal': [0.40586589202843126, 0.08095218857368232, -0.9103403873568924], 'radius': 3.4014880407687094}, 'confidence': 0.3045130902856933, 'timestamp': 277097.96678, 'diameter_3d': 6.802976081537419, 'ellipse': {'center': [248.01401812377293, 202.52603737906495], 'axes': [36.119685764093305, 43.16702472931749], 'angle': 18.144670742919878}, 'location': [248.01401812377293, 202.52603737906495], 'diameter': 43.16702472931749, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6518371938753318, 'phi': -1.1514074841859907, 'norm_pos': [0.7750438066367904, 0.15614151092056272], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.414403,"{'circle_3d': {'center': [13.900003742202317, 13.060306015601471, 97.99466390739859], 'normal': [0.401261336494165, 0.08156896794949373, -0.9123244177936767], 'radius': 3.369424644293126}, 'confidence': 0.2665209520730555, 'timestamp': 277097.97518, 'diameter_3d': 6.738849288586252, 'ellipse': {'center': [247.69263658735537, 202.5927493559005], 'axes': [35.90642792003156, 42.76863576864142], 'angle': 18.38768324778167}, 'location': [247.69263658735537, 202.5927493559005], 'diameter': 42.76863576864142, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6524560197860902, 'phi': -1.1564376847260378, 'norm_pos': [0.7740394893354855, 0.1558635443504145], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.4254231,"{'circle_3d': {'center': [13.453670825655493, 13.63455471928005, 97.87451674961284], 'normal': [0.36406692678192965, 0.1294230265893753, -0.9223366809424891], 'radius': 3.4131492353420585}, 'confidence': 0.20603692342282426, 'timestamp': 277097.98358, 'diameter_3d': 6.826298470684117, 'ellipse': {'center': [244.98643240273492, 206.29568282032656], 'axes': [36.8737271484971, 43.33188631981178], 'angle': 25.430671328683843}, 'location': [244.98643240273492, 206.29568282032656], 'diameter': 43.33188631981178, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7005834171469347, 'phi': -1.1948478883260811, 'norm_pos': [0.7655826012585466, 0.14043465491530605], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.433666,"{'circle_3d': {'center': [13.510391410850229, 13.451587469175033, 97.87288930795212], 'normal': [0.3687936422148245, 0.11417575574729062, -0.9224723010808829], 'radius': 3.352519014617883}, 'confidence': 0.19345878915932047, 'timestamp': 277097.99198, 'diameter_3d': 6.705038029235766, 'ellipse': {'center': [245.35235537283398, 205.15067641664083], 'axes': [36.27759408237458, 42.57407114432786], 'angle': 23.477842629010524}, 'location': [245.35235537283398, 205.15067641664083], 'diameter': 42.57407114432786, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6852216169847625, 'phi': -1.1904724544344758, 'norm_pos': [0.7667261105401062, 0.14520551493066314], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.441796,"{'circle_3d': {'center': [13.742871925769284, 13.445194239460932, 97.96789174232678], 'normal': [0.3881670184580791, 0.11364298660444884, -0.9145554315496608], 'radius': 3.396646790812517}, 'confidence': 0.2563278502689638, 'timestamp': 277098.00038, 'diameter_3d': 6.793293581625034, 'ellipse': {'center': [246.7256717785997, 205.02857173185768], 'axes': [36.22731507923101, 43.09946953387127], 'angle': 22.492732605178823}, 'location': [246.7256717785997, 205.02857173185768], 'diameter': 43.09946953387127, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.684685357399392, 'phi': -1.1694064826989532, 'norm_pos': [0.771017724308124, 0.14571428445059298], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.4504142,"{'circle_3d': {'center': [14.14821879797496, 13.904611515057411, 98.21694918301628], 'normal': [0.4219459244752187, 0.15192775957082208, -0.8938006448255357], 'radius': 3.420548086421331}, 'confidence': 0.2433536827794965, 'timestamp': 277098.00878, 'diameter_3d': 6.841096172842662, 'ellipse': {'center': [249.04954601955467, 207.6929167576505], 'axes': [34.98069853963266, 43.279927530476364], 'angle': 24.884363311900096}, 'location': [249.04954601955467, 207.6929167576505], 'diameter': 43.279927530476364, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7233147091299457, 'phi': -1.129732670828026, 'norm_pos': [0.7782798313111083, 0.1346128468431229], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.4575949,"{'circle_3d': {'center': [14.357177065853989, 13.736475390001168, 98.29062099548867], 'normal': [0.43935911346513784, 0.13791641581613517, -0.887661327119504], 'radius': 3.397840829943633}, 'confidence': 0.27889064449917267, 'timestamp': 277098.01718, 'diameter_3d': 6.795681659887266, 'ellipse': {'center': [250.29647588336059, 206.57851206018884], 'axes': [34.39987324880984, 42.973747874264625], 'angle': 22.725626162214557}, 'location': [250.29647588336059, 206.57851206018884], 'diameter': 42.973747874264625, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.709153744452502, 'phi': -1.1111867930203845, 'norm_pos': [0.7821764871355018, 0.1392561997492131], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.464768,"{'circle_3d': {'center': [14.362264749464156, 13.734562996805112, 98.29284369737098], 'normal': [0.4397830870993183, 0.1377570497164638, -0.8874761019626439], 'radius': 3.3733110696486066}, 'confidence': 0.19832531724081529, 'timestamp': 277098.02558, 'diameter_3d': 6.746622139297213, 'ellipse': {'center': [250.3301873050667, 206.56563452379132], 'axes': [34.140158222901775, 42.66268706139218], 'angle': 22.69180537657656}, 'location': [250.3301873050667, 206.56563452379132], 'diameter': 42.66268706139218, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.708992842538033, 'phi': -1.1107202029121197, 'norm_pos': [0.7822818353283334, 0.13930985615086955], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.474601,"{'circle_3d': {'center': [14.604676714577025, 13.603804360301037, 98.39674106054545], 'normal': [0.4599840841920575, 0.12686049667445762, -0.8788179883647719], 'radius': 3.4290533407351784}, 'confidence': 0.29461385499566, 'timestamp': 277098.033979, 'diameter_3d': 6.858106681470357, 'ellipse': {'center': [251.7453702004898, 205.65760473477044], 'axes': [34.18625954826805, 43.33462037175458], 'angle': 20.80883554287852}, 'location': [251.7453702004898, 205.65760473477044], 'diameter': 43.33462037175458, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6979995850136564, 'phi': -1.088594837126682, 'norm_pos': [0.7867042818765306, 0.14309331360512312], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.481737,"{'circle_3d': {'center': [14.619456399039334, 13.481089612304014, 98.38749100759317], 'normal': [0.4612157245639165, 0.1166342676747057, -0.879588826110795], 'radius': 3.3707594547954125}, 'confidence': 0.16630714724106593, 'timestamp': 277098.042379, 'diameter_3d': 6.741518909590825, 'ellipse': {'center': [251.85534989374992, 204.90052041857592], 'axes': [33.69037928101413, 42.60833114437805], 'angle': 19.771641799019903}, 'location': [251.85534989374992, 204.90052041857592], 'diameter': 42.60833114437805, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6876966665579662, 'phi': -1.087856051957373, 'norm_pos': [0.7870479684179685, 0.14624783158926702], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.490038,"{'circle_3d': {'center': [14.638267154499326, 13.59495655455401, 98.41311541519534], 'normal': [0.4627832875189162, 0.12612317952887206, -0.8774534588106152], 'radius': 3.421564778843704}, 'confidence': 0.18884526897205162, 'timestamp': 277098.050779, 'diameter_3d': 6.843129557687408, 'ellipse': {'center': [251.94193754414343, 205.5887281728501], 'axes': [34.027181689486675, 43.23401582923793], 'angle': 20.629509625954768}, 'location': [251.94193754414343, 205.5887281728501], 'diameter': 43.23401582923793, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.697256297503431, 'phi': -1.0854569731000878, 'norm_pos': [0.7873185548254482, 0.14338029927979123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.498058,"{'circle_3d': {'center': [14.776695452830072, 13.452361793415175, 98.46764519800229], 'normal': [0.47431897904647796, 0.11424028276730241, -0.8729093102433686], 'radius': 3.396156531206878}, 'confidence': 0.26554018494248377, 'timestamp': 277098.059179, 'diameter_3d': 6.792313062413756, 'ellipse': {'center': [252.76213410246754, 204.65300932609745], 'axes': [33.53151187426727, 42.89961289506403], 'angle': 19.062376992952792}, 'location': [252.76213410246754, 204.65300932609745], 'diameter': 42.89961289506403, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6852865689950245, 'phi': -1.0730520479988273, 'norm_pos': [0.7898816690702111, 0.1472791278079273], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.5097952,"{'circle_3d': {'center': [14.794950155725433, 13.446963570692697, 98.47687927220868], 'normal': [0.4758402042877581, 0.11379043087376257, -0.8721398040595029], 'radius': 3.375498166223928}, 'confidence': 0.19214365658364035, 'timestamp': 277098.067579, 'diameter_3d': 6.750996332447856, 'ellipse': {'center': [252.87125269593176, 204.61216261854545], 'axes': [33.28102372328535, 42.63527567218773], 'angle': 18.9652005508937}, 'location': [252.87125269593176, 204.61216261854545], 'diameter': 42.63527567218773, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6848337643527127, 'phi': -1.0713368675248423, 'norm_pos': [0.7902226646747867, 0.14744932242272724], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.52043,"{'circle_3d': {'center': [14.81566436823691, 13.550792834551235, 98.50229424753553], 'normal': [0.4775663886637147, 0.1224428695286408, -0.8700218894489321], 'radius': 3.428599823753763}, 'confidence': 0.18958971304408276, 'timestamp': 277098.075979, 'diameter_3d': 6.857199647507526, 'ellipse': {'center': [252.96906208002565, 205.23742516758253], 'axes': [33.63808913144335, 43.290128911477524], 'angle': 19.72486009563754}, 'location': [252.96906208002565, 205.23742516758253], 'diameter': 43.290128911477524, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6935472281710346, 'phi': -1.068787991976991, 'norm_pos': [0.7905283190000801, 0.14484406180173948], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.526128,"{'circle_3d': {'center': [14.850425826875618, 13.407910138356762, 98.50230221239602], 'normal': [0.4804631768836068, 0.11053597817910131, -0.8700212257105577], 'radius': 3.385190807653867}, 'confidence': 0.15017952548928273, 'timestamp': 277098.084379, 'diameter_3d': 6.770381615307734, 'ellipse': {'center': [253.1932358511644, 204.3467881289246], 'axes': [33.25634952051332, 42.74996006777465], 'angle': 18.492933928146126}, 'location': [253.1932358511644, 204.3467881289246], 'diameter': 42.74996006777465, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6815586434751022, 'phi': -1.0662326343759885, 'norm_pos': [0.7912288620348887, 0.14855504946281417], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.5337222,"{'circle_3d': {'center': [14.987659904027455, 13.282948626140469, 98.56404481452196], 'normal': [0.4918993499795931, 0.10012251882774352, -0.8648760088667288], 'radius': 3.3844466360710714}, 'confidence': 0.27640366228457863, 'timestamp': 277098.092779, 'diameter_3d': 6.768893272142143, 'ellipse': {'center': [253.99419781265823, 203.51559241625048], 'axes': [32.96852526284463, 42.72328130156353], 'angle': 17.123278754768297}, 'location': [253.99419781265823, 203.51559241625048], 'diameter': 42.72328130156353, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6710868847736842, 'phi': -1.0536707947218342, 'norm_pos': [0.793731868164557, 0.1520183649322896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.5432389,"{'circle_3d': {'center': [15.001230044339952, 13.395007675746035, 98.5853711302104], 'normal': [0.4930301950056348, 0.10946077296154076, -0.8630988158926924], 'radius': 3.4179062537651275}, 'confidence': 0.1495877085479591, 'timestamp': 277098.101179, 'diameter_3d': 6.835812507530255, 'ellipse': {'center': [254.0539351038517, 204.1961485583545], 'axes': [33.14702303465561, 43.13086544660924], 'angle': 17.965086287915216}, 'location': [254.0539351038517, 204.1961485583545], 'diameter': 43.13086544660924, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.680476873772538, 'phi': -1.051797944794917, 'norm_pos': [0.7939185471995366, 0.1491827143401896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.5500832,"{'circle_3d': {'center': [15.030634137694594, 13.369481233046498, 98.59901254668677], 'normal': [0.49548053611852133, 0.10733356940324597, -0.8619620311863285], 'radius': 3.3828784654474995}, 'confidence': 0.17647136415089418, 'timestamp': 277098.109579, 'diameter_3d': 6.765756930894999, 'ellipse': {'center': [254.23087329518694, 204.0264743675341], 'axes': [32.74485257437605, 42.684748349475115], 'angle': 17.68507283517115}, 'location': [254.23087329518694, 204.0264743675341], 'diameter': 42.684748349475115, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6783370613059903, 'phi': -1.0490907735756465, 'norm_pos': [0.7944714790474592, 0.14988969013527464], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.557524,"{'circle_3d': {'center': [15.059533105968253, 13.353742000186477, 98.6137274291581], 'normal': [0.4978887834746599, 0.10602196666491095, -0.8607357909803843], 'radius': 3.3952480547795267}, 'confidence': 0.16761258605512291, 'timestamp': 277098.117979, 'diameter_3d': 6.7904961095590535, 'ellipse': {'center': [254.39568254774895, 203.91578192335754], 'axes': [32.793598728352315, 42.835912991391936], 'angle': 17.484118207272168}, 'location': [254.39568254774895, 203.91578192335754], 'diameter': 42.835912991391936, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.677017931044587, 'phi': -1.046376484138541, 'norm_pos': [0.7949865079617154, 0.15035090865267686], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.5658848,"{'circle_3d': {'center': [15.081842283957497, 13.457198365895211, 98.6399509172643], 'normal': [0.4997478816404301, 0.11464333047397207, -0.8585505003048675], 'radius': 3.39764949259193}, 'confidence': 0.1846656056116805, 'timestamp': 277098.126379, 'diameter_3d': 6.79529898518386, 'ellipse': {'center': [254.51056582990657, 204.53899299117748], 'axes': [32.648185102602866, 42.85001038705709], 'angle': 18.222397363329556}, 'location': [254.51056582990657, 204.53899299117748], 'diameter': 42.85001038705709, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6856922822595028, 'phi': -1.043655076464718, 'norm_pos': [0.795345518218458, 0.14775419587009386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.5733,"{'circle_3d': {'center': [15.117857814153464, 13.313723566175156, 98.64281895410889], 'normal': [0.502749175823427, 0.10268709716396746, -0.8583114972344846], 'radius': 3.366614208983603}, 'confidence': 0.11007422197109314, 'timestamp': 277098.134779, 'diameter_3d': 6.733228417967206, 'ellipse': {'center': [254.73773868950278, 203.6427873862758], 'axes': [32.38078489035079, 42.46529145437025], 'angle': 17.018135521895957}, 'location': [254.73773868950278, 203.6427873862758], 'diameter': 42.46529145437025, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6736647521122792, 'phi': -1.040926550591894, 'norm_pos': [0.7960554334046962, 0.1514883858905175], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.5813491,"{'circle_3d': {'center': [15.1463304935212, 13.307625240497986, 98.65882059696938], 'normal': [0.5051218991040719, 0.10217890335753663, -0.8569780269961109], 'radius': 3.4044093411442686}, 'confidence': 0.13411463474000046, 'timestamp': 277098.143179, 'diameter_3d': 6.808818682288537, 'ellipse': {'center': [254.8942723089768, 203.5906800166364], 'axes': [32.663858977672795, 42.93612519299699], 'angle': 16.89646321644363}, 'location': [254.8942723089768, 203.5906800166364], 'diameter': 42.93612519299699, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6731538710175309, 'phi': -1.0381909065012356, 'norm_pos': [0.7965446009655526, 0.1517054999306816], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.593704,"{'circle_3d': {'center': [15.175349049737415, 13.291573489497104, 98.67407568680541], 'normal': [0.5075401121220898, 0.10084125744079647, -0.8557067695097751], 'radius': 3.3899508264135734}, 'confidence': 0.13481757928316684, 'timestamp': 277098.151579, 'diameter_3d': 6.779901652827147, 'ellipse': {'center': [255.06368560492118, 203.4783403054194], 'axes': [32.451913338785545, 42.74853793282611], 'angle': 16.697377205699535}, 'location': [255.06368560492118, 203.4783403054194], 'diameter': 42.74853793282611, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6718092795238355, 'phi': -1.0354481441927421, 'norm_pos': [0.7970740175153787, 0.1521735820607525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
