eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403733.729934,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277052.29015, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.717291,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.281348, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.728042,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.289748, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.737209,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.298148, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.744597,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.306548, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.752504,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.314948, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.760685,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.323348, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.768799,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.331748, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.7765682,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.340148, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.784789,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.348548, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.793102,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.356948, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.8010051,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.365348, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.8122408,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.373748, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.8210938,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.382148, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.83167,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.390548, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.840079,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.398948, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.8484778,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.407348, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.8531368,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277053.415748, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.863725,"{'circle_3d': {'center': [5.335648877841026, 6.757600230783554, 40.827723304817745], 'normal': [0.22375072981321784, 0.38980910224581516, -0.8932997675553062], 'radius': 0.9744627630059586}, 'confidence': 0.7854818627975103, 'timestamp': 277053.424148, 'diameter_3d': 1.9489255260119172, 'ellipse': {'center': [240.9646049096645, 222.50810329344904], 'axes': [23.6594792394177, 29.605548298123527], 'angle': 58.38046440543735}, 'location': [240.9646049096645, 222.50810329344904], 'diameter': 29.605548298123527, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9712206146574984, 'phi': -1.3253691058326555, 'norm_pos': [0.7530143903427016, 0.07288290294396238], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.869432,"{'circle_3d': {'center': [6.416710606041269, 6.548652719282529, 41.06653419835191], 'normal': [0.3138392071632381, 0.37239680962072974, -0.8733988597607922], 'radius': 3.2232197548667894}, 'confidence': 0.18429469093153314, 'timestamp': 277053.432548, 'diameter_3d': 6.446439509733579, 'ellipse': {'center': [255.96926967490947, 217.76854811515452], 'axes': [74.55419387895995, 97.40379064767062], 'angle': 49.01444238520713}, 'location': [255.96926967490947, 217.76854811515452], 'diameter': 97.40379064767062, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9523865777677112, 'phi': -1.2258331970992795, 'norm_pos': [0.7999039677340921, 0.09263104952018952], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.8779578,"{'circle_3d': {'center': [6.328280764145513, 6.58381769683006, 41.0501969267429], 'normal': [0.3064700536719252, 0.37532722441635735, -0.8747602990615433], 'radius': 3.2139327823646204}, 'confidence': 0.18083891067723404, 'timestamp': 277053.440948, 'diameter_3d': 6.427865564729241, 'ellipse': {'center': [254.69637048957063, 218.33218071117489], 'axes': [74.594040950814, 97.16193182720811], 'angle': 49.833292733924566}, 'location': [254.69637048957063, 218.33218071117489], 'diameter': 97.16193182720811, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9555461099529197, 'phi': -1.2338119948732973, 'norm_pos': [0.7959261577799082, 0.09028258037010461], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.885826,"{'circle_3d': {'center': [6.793073272888457, 6.26531161105464, 41.091580373569684], 'normal': [0.345202762733837, 0.34878505060173887, -0.871311678492644], 'radius': 3.2208347573694094}, 'confidence': 0.20341430113372178, 'timestamp': 277053.449348, 'diameter_3d': 6.441669514738819, 'ellipse': {'center': [261.50005203889657, 213.5133469394383], 'axes': [74.07789494464134, 97.2684225792385], 'angle': 44.773173230354196}, 'location': [261.50005203889657, 213.5133469394383], 'diameter': 97.2684225792385, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.927070760153701, 'phi': -1.1935809348416229, 'norm_pos': [0.8171876626215517, 0.11036105441900712], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.896641,"{'circle_3d': {'center': [7.140678821880219, 6.5296136162391765, 41.34734398957677], 'normal': [0.3741698918164841, 0.3708102177004505, -0.8499980438253874], 'radius': 3.2300464666211406}, 'confidence': 0.22288334966268628, 'timestamp': 277053.457748, 'diameter_3d': 6.460092933242281, 'ellipse': {'center': [266.0501114389974, 216.88251886987078], 'axes': [70.52362902318515, 96.95321383106415], 'angle': 44.30315465616682}, 'location': [266.0501114389974, 216.88251886987078], 'diameter': 96.95321383106415, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9506776089125708, 'phi': -1.1561211622313745, 'norm_pos': [0.8314065982468669, 0.0963228380422051], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.9055,"{'circle_3d': {'center': [7.120699729183877, 6.526827051100307, 41.337358376344895], 'normal': [0.372504967425122, 0.3705780039388778, -0.8508301782613765], 'radius': 3.2075658092558266}, 'confidence': 0.1330229960518271, 'timestamp': 277053.466148, 'diameter_3d': 6.415131618511653, 'ellipse': {'center': [265.79282701693694, 216.87690347558043], 'axes': [70.17580381299555, 96.3002677996193], 'angle': 44.404129075720924}, 'location': [265.79282701693694, 216.87690347558043], 'diameter': 96.3002677996193, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9504275819851864, 'phi': -1.158122752291838, 'norm_pos': [0.8306025844279279, 0.09634623551841481], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.9131432,"{'circle_3d': {'center': [7.13149061515413, 6.542552888800113, 41.3489565417215], 'normal': [0.3734042079226432, 0.3718884904138618, -0.8498636644799933], 'radius': 3.215606913767994}, 'confidence': 0.15560453548387515, 'timestamp': 277053.474548, 'diameter_3d': 6.431213827535988, 'ellipse': {'center': [265.9199330766111, 217.07918564381674], 'axes': [70.18515264308269, 96.51547027015096], 'angle': 44.435918991692326}, 'location': [265.9199330766111, 217.07918564381674], 'diameter': 96.51547027015096, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9518389235902875, 'phi': -1.1568177747605788, 'norm_pos': [0.8309997908644096, 0.09550339315076362], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.920428,"{'circle_3d': {'center': [7.142227298232767, 6.558355054005675, 41.36061327651586], 'normal': [0.3742989315125296, 0.3732053375143252, -0.8488922699137961], 'radius': 3.2297244797529054}, 'confidence': 0.15130840931514875, 'timestamp': 277053.482948, 'diameter_3d': 6.459448959505811, 'ellipse': {'center': [266.0421839753262, 217.2784569593842], 'axes': [70.3258211448041, 96.91307088705315], 'angle': 44.46831835062971}, 'location': [266.0421839753262, 217.2784569593842], 'diameter': 96.91307088705315, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9532579196098414, 'phi': -1.1555136578526266, 'norm_pos': [0.8313818249228945, 0.0946730960025659], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.929358,"{'circle_3d': {'center': [7.152909455157579, 6.5742333693335855, 41.372328744668266], 'normal': [0.375189111256264, 0.37452853045831774, -0.8479159809010959], 'radius': 3.229063232744743}, 'confidence': 0.15907986530227713, 'timestamp': 277053.491348, 'diameter_3d': 6.458126465489486, 'ellipse': {'center': [266.1727667608519, 217.48805431501958], 'axes': [70.14228161635675, 96.86622841687795], 'angle': 44.501343769486176}, 'location': [266.1727667608519, 217.48805431501958], 'diameter': 96.86622841687795, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9546845700536024, 'phi': -1.154210401558936, 'norm_pos': [0.8317898961276622, 0.09379977368741843], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.937372,"{'circle_3d': {'center': [7.163536760925948, 6.590187655487799, 41.38410311039057], 'normal': [0.37607472007029474, 0.3758580543045023, -0.8469347837575707], 'radius': 3.2277024883513725}, 'confidence': 0.14414805705718634, 'timestamp': 277053.499748, 'diameter_3d': 6.455404976702745, 'ellipse': {'center': [266.30277917876015, 217.69898961430016], 'axes': [69.94298607920267, 96.79826197630508], 'angle': 44.534977054917995}, 'location': [266.30277917876015, 217.69898961430016], 'diameter': 96.79826197630508, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9561188749215699, 'phi': -1.1529080058795065, 'norm_pos': [0.8321961849336255, 0.0929208766070827], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.945432,"{'circle_3d': {'center': [7.174108888869268, 6.606217731355452, 41.39593653823315], 'normal': [0.37695573073223804, 0.37719389396013997, -0.8459486647706888], 'radius': 3.2370007237086513}, 'confidence': 0.12117157134110172, 'timestamp': 277053.508148, 'diameter_3d': 6.474001447417303, 'ellipse': {'center': [266.4250299051151, 217.90396447412138], 'axes': [69.97443343599076, 97.0503237015537], 'angle': 44.56920267281377}, 'location': [266.4250299051151, 217.90396447412138], 'diameter': 97.0503237015537, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.957560834213744, 'phi': -1.1516064708143385, 'norm_pos': [0.8325782184534847, 0.09206681469116096], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.953577,"{'circle_3d': {'center': [7.486724484258755, 6.622323413993932, 41.54839078167012], 'normal': [0.40300703034802865, 0.37853603418001336, -0.8332441444842746], 'radius': 3.2352421655871217}, 'confidence': 0.10375903261497271, 'timestamp': 277053.516548, 'diameter_3d': 6.4704843311742435, 'ellipse': {'center': [270.66235347380876, 217.81629102671505], 'axes': [67.74102687814576, 96.64600298631247], 'angle': 42.89249636996507}, 'location': [270.66235347380876, 217.81629102671505], 'diameter': 96.64600298631247, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.9590104479301251, 'phi': -1.120305796363432, 'norm_pos': [0.8458198546056523, 0.09243212072202067], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403734.960265,"{'circle_3d': {'center': [7.476089462166613, 6.638504518617886, 41.55061698532675], 'normal': [0.4021207785070168, 0.3798844595653427, -0.833058627512889], 'radius': 3.2298892223090645}, 'confidence': 0.05005103069701851, 'timestamp': 277053.524948, 'diameter_3d': 6.459778444618129, 'ellipse': {'center': [270.50424560172917, 218.05254621182763], 'axes': [67.59804310511952, 96.48080879825959], 'angle': 43.047235926051506}, 'location': [270.50424560172917, 218.05254621182763], 'diameter': 96.48080879825959, 'sphere': {'center': [2.6506401200824117, 2.079891003833773, 51.54732051548142], 'radius': 12.0}, 'projected_sphere': {'center': [191.88132492662788, 145.01647824719907], 'axes': [288.6667988015212, 288.6667988015212], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.960467716070712, 'phi': -1.1210809661478154, 'norm_pos': [0.8453257675054037, 0.09144772411738489], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
