eye_packets,595
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851407.492197,"{'circle_3d': {'center': [23.365574190022784, -24.425205676451043, 110.24600081959571], 'normal': [0.12004372667276132, -0.353547952126259, -0.9276817068552359], 'radius': 15.667844470973684}, 'confidence': 0.039634137776764194, 'timestamp': 176597.077387, 'diameter_3d': 31.335688941947367, 'ellipse': {'center': [231.32044608406858, 46.89853074095838], 'axes': [79.36454087563315, 96.88622761558628], 'angle': -64.27165580193908}, 'location': [231.32044608406858, 46.89853074095838], 'diameter': 96.88622761558628, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.2094350168475947, 'phi': -1.4421095794747851, 'norm_pos': [0.7228763940127143, 0.8045894552460068], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.124898,"{'circle_3d': {'center': [96.8217603017417, -127.35112796616413, 553.9710479823624], 'normal': [-0.5709436668327947, -0.2890445375139008, -0.7684247423377891], 'radius': 14.332870020109093}, 'confidence': 0.09958429859275636, 'timestamp': 176602.713787, 'diameter_3d': 28.665740040218186, 'ellipse': {'center': [219.39414218009185, 42.05947891952448], 'axes': [13.534308420333117, 18.2541180828701], 'angle': 45.24004286097705}, 'location': [219.39414218009185, 42.05947891952448], 'diameter': 18.2541180828701, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.277567703846519, 'phi': -2.2098057860563727, 'norm_pos': [0.685606694312787, 0.824752171168648], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.1364522,"{'circle_3d': {'center': [98.77715470610592, -130.07310540647666, 554.1529283364832], 'normal': [-0.40799413313577915, -0.5158759908732803, -0.7532680461610565], 'radius': 14.26958380806198}, 'confidence': 0.0630775445143721, 'timestamp': 176602.722187, 'diameter_3d': 28.53916761612396, 'ellipse': {'center': [220.54205665632998, 40.454623891808126], 'axes': [11.928588792927108, 18.037239511184207], 'angle': 64.75565260865353}, 'location': [220.54205665632998, 40.454623891808126], 'diameter': 18.037239511184207, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.0287664305182815, 'phi': -2.0671923333307953, 'norm_pos': [0.6891939270510312, 0.8314390671174662], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.162865,"{'circle_3d': {'center': [100.38416241732203, -132.8003994335263, 555.8671376929889], 'normal': [-0.274076823867768, -0.7431504931274152, -0.610417266452249], 'radius': 14.402135505278615}, 'confidence': 0.09359532778263605, 'timestamp': 176602.747387, 'diameter_3d': 28.80427101055723, 'ellipse': {'center': [221.31357326220757, 39.04067369153945], 'axes': [8.271947463239222, 18.02340993657365], 'angle': 76.47070932885387}, 'location': [221.31357326220757, 39.04067369153945], 'diameter': 18.02340993657365, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7330298156277288, 'phi': -1.9928176200626218, 'norm_pos': [0.6916049164443987, 0.8373305262852523], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.178695,"{'circle_3d': {'center': [100.4352017104558, -134.71652436004547, 559.1744267845105], 'normal': [-0.2698235494399544, -0.9028275703373466, -0.3348098421587813], 'radius': 16.524837080629737}, 'confidence': 0.18802581734625756, 'timestamp': 176602.764187, 'diameter_3d': 33.049674161259475, 'ellipse': {'center': [220.992404655421, 38.31471894847493], 'axes': [3.240684441321174, 20.57870384815949], 'angle': 75.46493941044858}, 'location': [220.992404655421, 38.31471894847493], 'diameter': 20.57870384815949, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.4444958399603571, 'phi': -2.2491250293207106, 'norm_pos': [0.6906012645481907, 0.8403553377146877], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.182085,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.772587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.195679,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.780987, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.199543,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.789387, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.207266,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.797787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.215591,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.806187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.223489,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.814587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.241832,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.831387, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.2578108,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.848187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.263548,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.856587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.273938,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.864987, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.283829,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.873387, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.291543,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.881787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.2994308,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.890187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.3076742,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.898587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.325808,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.915387, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.340925,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.932187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.353333,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176602.940587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.378595,"{'circle_3d': {'center': [-4.810819906193808, -3.212195764467759, 19.50364827615506], 'normal': [0.028347618219967306, -0.4138013195647451, -0.9099257554700443], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 176602.957387, 'diameter_3d': 2.0, 'ellipse': {'center': [76.28012847909163, 64.45127868651706], 'axes': [28.99656867950699, 35.43099594079044], 'angle': 77.94422149659476}, 'location': [76.28012847909163, 64.45127868651706], 'diameter': 35.43099594079044, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1441706183732137, 'phi': -1.5396526292026211, 'norm_pos': [0.23837540149716135, 0.7314530054728456], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.391835,"{'circle_3d': {'center': [98.19328631651838, -123.86426435909698, 552.5164023840933], 'normal': [-0.45664983226807165, 0.0015274297416946535, -0.8896452088602097], 'radius': 13.650077999566587}, 'confidence': 0.09615364041872917, 'timestamp': 176602.974187, 'diameter_3d': 27.300155999133175, 'ellipse': {'center': [220.36801457486018, 43.955603630418096], 'axes': [15.651200864396062, 17.429202850108744], 'angle': 35.45142230493317}, 'location': [220.36801457486018, 43.955603630418096], 'diameter': 17.429202850108744, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.572323757130518, 'phi': -2.0450227396214444, 'norm_pos': [0.688650045546438, 0.8168516515399246], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.395715,"{'circle_3d': {'center': [96.17829367805709, -126.84404953612258, 554.3006944059274], 'normal': [-0.6245658854731807, -0.2467880016771059, -0.7409542070407067], 'radius': 14.75436135554887}, 'confidence': 0.09720560278092681, 'timestamp': 176602.982587, 'diameter_3d': 29.50872271109774, 'ellipse': {'center': [218.97932789719948, 42.40620436990906], 'axes': [13.764440838262331, 18.787534705403893], 'angle': 39.55476226303194}, 'location': [218.97932789719948, 42.40620436990906], 'diameter': 18.787534705403893, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.321431995840109, 'phi': -2.271166302684712, 'norm_pos': [0.6843103996787484, 0.8233074817920456], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.4107132,"{'circle_3d': {'center': [95.15350105205843, -129.59947224558957, 556.9684804707284], 'normal': [-0.7099652709730683, -0.47640656079935434, -0.518638701640621], 'radius': 15.495067343605069}, 'confidence': 0.08458156098095486, 'timestamp': 176602.990987, 'diameter_3d': 30.990134687210137, 'ellipse': {'center': [218.0728688372623, 41.10112599502979], 'axes': [9.603629881387937, 19.63615982037171], 'angle': 43.10740410513501}, 'location': [218.0728688372623, 41.10112599502979], 'diameter': 19.63615982037171, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.0742332139243553, 'phi': -2.5106804637639004, 'norm_pos': [0.6814777151164446, 0.8287453083540426], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.4140642,"{'circle_3d': {'center': [95.48996128528304, -132.02875823472547, 559.9246537978149], 'normal': [-0.6819269182043499, -0.6788470598940125, -0.2722909243834121], 'radius': 15.805134496412695}, 'confidence': 0.04760213854319307, 'timestamp': 176602.999387, 'diameter_3d': 31.61026899282539, 'ellipse': {'center': [217.93415811898242, 40.017020293675486], 'axes': [4.212570936102234, 19.909850131398894], 'angle': 48.39036153104044}, 'location': [217.93415811898242, 40.017020293675486], 'diameter': 19.909850131398894, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.8246049988564919, 'phi': -2.761693024801339, 'norm_pos': [0.6810442441218201, 0.8332624154430188], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.424695,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176603.016187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.4319181,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176603.024587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.441552,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176603.032987, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.451776,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176603.041387, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851413.459605,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176603.049787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [103.67308430373525, -123.88259351599731, 563.1921448904159], 'radius': 12.0}, 'projected_sphere': {'center': [222.43367633725256, 45.395817059543845], 'axes': [14.453203955079736, 14.453203955079736], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
