eye_packets,547
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851426.473189,"{'circle_3d': {'center': [16.308754971828808, -20.5352070644742, 77.67481848819801], 'normal': [0.08112248526746771, -0.7023514032568989, -0.7071927945950061], 'radius': 16.274584026280476}, 'confidence': 0.06255136611018912, 'timestamp': 176616.061387, 'diameter_3d': 32.54916805256095, 'ellipse': {'center': [231.9358973113733, 35.883393879293095], 'axes': [72.52151114886094, 145.26706769413335], 'angle': -78.53308552825234}, 'location': [231.9358973113733, 35.883393879293095], 'diameter': 145.26706769413335, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7921008704905171, 'phi': -1.4565849662589867, 'norm_pos': [0.7247996790980415, 0.8504858588362788], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.6222022,"{'circle_3d': {'center': [10.315803175685012, -18.844358108026487, 68.02099924115609], 'normal': [-0.23789203066859785, -0.8288356249179815, -0.5063979547857494], 'radius': 15.704226135965328}, 'confidence': 0.07803438845772012, 'timestamp': 176619.211387, 'diameter_3d': 31.408452271930656, 'ellipse': {'center': [215.82674402003843, 30.062217014373303], 'axes': [49.970249335513614, 163.15687681322837], 'angle': 77.78267242066435}, 'location': [215.82674402003843, 30.062217014373303], 'diameter': 163.15687681322837, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.5937729903306895, 'phi': -2.0099711792392823, 'norm_pos': [0.6744585750626201, 0.8747407624401112], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.6406558,"{'circle_3d': {'center': [12.572921246382997, -14.009776070102642, 63.257294270323065], 'normal': [-0.04979885811043255, -0.42595378842432785, -0.9033733690218347], 'radius': 2.5884869211514228}, 'confidence': 0.7684201048130043, 'timestamp': 176619.228187, 'diameter_3d': 5.1769738423028455, 'ellipse': {'center': [227.4579890585893, 45.07987108209312], 'axes': [22.443502996625508, 28.126042678711435], 'angle': -84.23610443835486}, 'location': [227.4579890585893, 45.07987108209312], 'diameter': 28.126042678711435, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1307804954764389, 'phi': -1.625866033766887, 'norm_pos': [0.7108062158080916, 0.8121672038246119], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.658622,"{'circle_3d': {'center': [10.085609779268614, -16.072564332284927, 64.98658507994632], 'normal': [-0.2570748137032977, -0.5978528102728514, -0.75926580155323], 'radius': 15.029063026203751}, 'confidence': 0.0546778887000408, 'timestamp': 176619.244987, 'diameter_3d': 30.058126052407502, 'ellipse': {'center': [217.47918648625827, 42.59842613072949], 'axes': [102.36904761969289, 162.04430016231782], 'angle': 76.44448594681579}, 'location': [217.47918648625827, 42.59842613072949], 'diameter': 162.04430016231782, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.9299765123726372, 'phi': -1.8972644960492742, 'norm_pos': [0.6796224577695571, 0.8225065577886271], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.673384,"{'circle_3d': {'center': [10.086107684136726, -18.15749681471049, 67.11534541634364], 'normal': [-0.257033321630955, -0.771597183808315, -0.5818691068534532], 'radius': 15.392593896701282}, 'confidence': 0.0885937937509077, 'timestamp': 176619.261787, 'diameter_3d': 30.785187793402564, 'ellipse': {'center': [215.57107015236767, 33.23287964038475], 'axes': [64.9865634457693, 161.70872667209008], 'angle': 76.78963762684951}, 'location': [215.57107015236767, 33.23287964038475], 'diameter': 161.70872667209008, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.6894481292142591, 'phi': -1.9867578295897148, 'norm_pos': [0.673659594226149, 0.8615296681650635], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.680067,"{'circle_3d': {'center': [9.75083441667051, -18.67867835501019, 68.0437980161441], 'normal': [-0.284972760586473, -0.8150289788332902, -0.5044980568700824], 'radius': 15.981936004927118}, 'confidence': 0.07083348469573458, 'timestamp': 176619.270187, 'diameter_3d': 31.963872009854235, 'ellipse': {'center': [213.49293147198836, 30.926511802464873], 'axes': [52.29240070217017, 166.26415342733821], 'angle': 74.72384567813182}, 'location': [213.49293147198836, 30.926511802464873], 'diameter': 166.26415342733821, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.6180171201120415, 'phi': -2.084979726435294, 'norm_pos': [0.6671654108499636, 0.8711395341563963], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.689912,"{'circle_3d': {'center': [12.416909554076849, -14.026810590193422, 63.27507710728966], 'normal': [-0.0627998324692781, -0.4273733317652262, -0.9018914659412852], 'radius': 2.426995601451485}, 'confidence': 0.9224185505379616, 'timestamp': 176619.278587, 'diameter_3d': 4.85399120290297, 'ellipse': {'center': [226.6030200346703, 44.985952958559295], 'axes': [21.038501283044855, 26.378576344936082], 'angle': -85.66672230159124}, 'location': [226.6030200346703, 44.985952958559295], 'diameter': 26.378576344936082, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1292109164958632, 'phi': -1.6403153696570905, 'norm_pos': [0.7081344376083447, 0.8125585293393363], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.6981819,"{'circle_3d': {'center': [10.056328469133689, -17.000719275250958, 65.8120528475534], 'normal': [-0.25951492288120814, -0.6751990555200208, -0.6904768209193067], 'radius': 15.139561327069933}, 'confidence': 0.06753661748883043, 'timestamp': 176619.286987, 'diameter_3d': 30.279122654139865, 'ellipse': {'center': [216.60914086607664, 38.49735537088631], 'axes': [87.33385007263999, 161.60509519119663], 'angle': 76.61557371710553}, 'location': [216.60914086607664, 38.49735537088631], 'diameter': 161.60509519119663, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.829561801725993, 'phi': -1.9303109913661134, 'norm_pos': [0.6769035652064895, 0.839594352621307], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.707905,"{'circle_3d': {'center': [10.168913040511148, -18.656699351120277, 67.79185129821015], 'normal': [-0.25013287526641986, -0.8131973951757975, -0.5254936166979114], 'radius': 15.605572971999553}, 'confidence': 0.08842048993580183, 'timestamp': 176619.295387, 'diameter_3d': 31.211145943999107, 'ellipse': {'center': [215.36118756360807, 30.923703995360185], 'axes': [53.94010983991621, 162.60346580505285], 'angle': 77.07301273529205}, 'location': [215.36118756360807, 30.923703995360185], 'diameter': 162.60346580505285, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.6211711915118082, 'phi': -2.0150570204249743, 'norm_pos': [0.6730037111362752, 0.8711512333526659], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.711545,"{'circle_3d': {'center': [9.67454875753814, -19.07703029842199, 68.79001200624671], 'normal': [-0.2913298988475039, -0.848224974117607, -0.4423135576948643], 'radius': 16.3826169256983}, 'confidence': 0.09408908816299534, 'timestamp': 176619.303787, 'diameter_3d': 32.7652338513966, 'ellipse': {'center': [212.57702340582824, 29.008210239620254], 'axes': [41.07950700717721, 169.01848560488403], 'angle': 74.08141511465769}, 'location': [212.57702340582824, 29.008210239620254], 'diameter': 169.01848560488403, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.5581714885889868, 'phi': -2.153228493497575, 'norm_pos': [0.6643031981432133, 0.8791324573349156], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.7202592,"{'circle_3d': {'center': [12.526785437396196, -13.96387958341192, 63.23840844461851], 'normal': [-0.05364350885933262, -0.422129081200101, -0.9049471878305481], 'radius': 2.538399169677374}, 'confidence': 0.9004666051623199, 'timestamp': 176619.312187, 'diameter_3d': 5.076798339354748, 'ellipse': {'center': [227.23050270297048, 45.29509527054387], 'axes': [22.104534900871254, 27.593606270508534], 'angle': -84.60495059944068}, 'location': [227.23050270297048, 45.29509527054387], 'diameter': 27.593606270508534, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1350036969215072, 'phi': -1.6300050953250473, 'norm_pos': [0.7100953209467827, 0.8112704363727339], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.7427971,"{'circle_3d': {'center': [10.056235859828934, -16.963805131513467, 65.77615030151892], 'normal': [-0.25952264032327105, -0.6721228768752301, -0.6934686997555134], 'radius': 15.38560890807856}, 'confidence': 0.07606447552551283, 'timestamp': 176619.328987, 'diameter_3d': 30.77121781615712, 'ellipse': {'center': [216.8063814205501, 38.87407370185437], 'axes': [89.51844597471069, 164.3860178282223], 'angle': 76.6163390173378}, 'location': [216.8063814205501, 38.87407370185437], 'diameter': 164.3860178282223, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.833724207281299, 'phi': -1.9288991557755646, 'norm_pos': [0.677519941939219, 0.8380246929089401], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.758878,"{'circle_3d': {'center': [9.036564753993783, -17.584280176578297, 66.92387777145818], 'normal': [-0.3444952324762001, -0.723829130630632, -0.5978247439272417], 'radius': 15.957688628691622}, 'confidence': 0.08327967380455001, 'timestamp': 176619.345787, 'diameter_3d': 31.915377257383245, 'ellipse': {'center': [211.65512670281078, 36.16602902930978], 'axes': [74.53835748940492, 168.54951006027116], 'angle': 70.63534533513663}, 'location': [211.65512670281078, 36.16602902930978], 'diameter': 168.54951006027116, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.7614604096177071, 'phi': -2.0935679047532996, 'norm_pos': [0.6614222709462837, 0.8493082123778759], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.77365,"{'circle_3d': {'center': [12.40694716813336, -13.992089125594983, 63.25938922252929], 'normal': [-0.06363003129790223, -0.42447987638202284, -0.9031987896713163], 'radius': 2.4600889768849}, 'confidence': 0.8946609473353208, 'timestamp': 176619.362587, 'diameter_3d': 4.9201779537698, 'ellipse': {'center': [226.56759333030263, 45.15753027052256], 'axes': [21.390639645444722, 26.745388148953193], 'angle': -85.72474967628148}, 'location': [226.56759333030263, 45.15753027052256], 'diameter': 26.745388148953193, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.132408963198379, 'phi': -1.6411297637844529, 'norm_pos': [0.7080237291571957, 0.8118436238728227], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.779586,"{'circle_3d': {'center': [9.82075725113871, -16.20731113863116, 65.18946528573576], 'normal': [-0.2791458577141231, -0.6090817108017043, -0.7423591177374435], 'radius': 15.155395575339218}, 'confidence': 0.06675577601468545, 'timestamp': 176619.370987, 'diameter_3d': 30.310791150678437, 'ellipse': {'center': [216.258495243121, 42.075512782222845], 'axes': [100.12984224297365, 163.11268695832544], 'angle': 74.75252081709567}, 'location': [216.258495243121, 42.075512782222845], 'diameter': 163.11268695832544, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.9158940883728793, 'phi': -1.9304656434376963, 'norm_pos': [0.6758077976347531, 0.8246853634074048], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.791491,"{'circle_3d': {'center': [9.037653334303968, -16.96221992484542, 66.23055122484439], 'normal': [-0.34440451745035155, -0.6719907763195594, -0.6556019561450578], 'radius': 15.612043087925425}, 'confidence': 0.07392934872399944, 'timestamp': 176619.379387, 'diameter_3d': 31.22408617585085, 'ellipse': {'center': [212.19015927648644, 38.869417817478464], 'axes': [85.64089098697562, 166.2094932631532], 'angle': 70.29549736278555}, 'location': [212.19015927648644, 38.869417817478464], 'diameter': 166.2094932631532, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8339026011124206, 'phi': -2.0544985732359127, 'norm_pos': [0.6630942477390201, 0.838044092427173], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.795958,"{'circle_3d': {'center': [8.094378942882594, -16.96492137699404, 66.80647633616934], 'normal': [-0.423010716735466, -0.6722158973319443, -0.6076081968679786], 'radius': 16.416618911952988}, 'confidence': 0.06730316083974561, 'timestamp': 176619.387787, 'diameter_3d': 32.833237823905975, 'ellipse': {'center': [208.19337887169337, 39.15802844979672], 'axes': [82.6105158351252, 174.03370677619336], 'angle': 64.643776766674}, 'location': [208.19337887169337, 39.15802844979672], 'diameter': 174.03370677619336, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8335985714315611, 'phi': -2.1789606271431574, 'norm_pos': [0.6506043089740418, 0.836841548125847], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.804981,"{'circle_3d': {'center': [12.644310242865576, -13.96085353343321, 63.230669378386764], 'normal': [-0.04384977507021763, -0.4218769103685419, -0.9055921100165264], 'radius': 2.583397192242343}, 'confidence': 0.913124648272118, 'timestamp': 176619.396187, 'diameter_3d': 5.166794384484686, 'ellipse': {'center': [227.86583862947762, 45.30906965449199], 'axes': [22.47759777338016, 28.074216125565798], 'angle': -83.52963247127231}, 'location': [227.86583862947762, 45.30906965449199], 'diameter': 28.074216125565798, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1352818486758771, 'phi': -1.6191796470527464, 'norm_pos': [0.7120807457171175, 0.81121220977295], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.825652,"{'circle_3d': {'center': [9.719866168089546, -15.384383755398765, 64.60966694840127], 'normal': [-0.28755344796822024, -0.5405044288656716, -0.7906756458486516], 'radius': 15.378628597551971}, 'confidence': 0.051715237561262194, 'timestamp': 176619.412987, 'diameter_3d': 30.757257195103943, 'ellipse': {'center': [216.594432656109, 45.87870060878846], 'axes': [113.823823844655, 166.80247083769768], 'angle': 73.36091099093547}, 'location': [216.594432656109, 45.87870060878846], 'diameter': 166.80247083769768, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.9997597794903936, 'phi': -1.9196064609750578, 'norm_pos': [0.6768576020503406, 0.8088387474633814], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.8418171,"{'circle_3d': {'center': [7.909928167861016, -15.932809236535201, 65.92205362522938], 'normal': [-0.43838161465393094, -0.5862065522937078, -0.6813100894463086], 'radius': 16.026388403402944}, 'confidence': 0.06942579585898634, 'timestamp': 176619.429787, 'diameter_3d': 32.05277680680589, 'ellipse': {'center': [208.2097854698163, 43.61390929210711], 'axes': [98.47329939721948, 171.64236316111933], 'angle': 62.13160171737815}, 'location': [208.2097854698163, 43.61390929210711], 'diameter': 171.64236316111933, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.9444277964881775, 'phi': -2.142545545885643, 'norm_pos': [0.6506555795931759, 0.8182753779495537], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.847324,"{'circle_3d': {'center': [12.427867332776149, -13.996134266779084, 63.259837469391044], 'normal': [-0.06188668424433646, -0.4248169714806979, -0.90316143576617], 'radius': 2.5725980932990598}, 'confidence': 0.7578258272158576, 'timestamp': 176619.438187, 'diameter_3d': 5.1451961865981195, 'ellipse': {'center': [226.68293476729332, 45.15297121587203], 'axes': [22.35844278698144, 27.96669467979906], 'angle': -85.53756269556898}, 'location': [226.68293476729332, 45.15297121587203], 'diameter': 27.96669467979906, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1320366298485784, 'phi': -1.6392116674366846, 'norm_pos': [0.7083841711477916, 0.8118626199338665], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.856658,"{'circle_3d': {'center': [10.004814859210573, -16.723718189086178, 65.56890026822097], 'normal': [-0.2638077237081346, -0.652115631672956, -0.7107395358636763], 'radius': 15.174165174638432}, 'confidence': 0.06374476441723546, 'timestamp': 176619.446587, 'diameter_3d': 30.348330349276864, 'ellipse': {'center': [216.65863713903053, 39.78748769281748], 'axes': [92.31275874367361, 162.49395288316555], 'angle': 76.21202718157711}, 'location': [216.65863713903053, 39.78748769281748], 'diameter': 162.49395288316555, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.860424597013879, 'phi': -1.9262080969730484, 'norm_pos': [0.6770582410594704, 0.8342188012799272], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.863595,"{'circle_3d': {'center': [9.995544894056277, -18.572775799360553, 67.74759970633235], 'normal': [-0.2645802208043259, -0.8062037658624873, -0.5291812493543945], 'radius': 15.662033857551197}, 'confidence': 0.10413654362589937, 'timestamp': 176619.454987, 'diameter_3d': 31.324067715102395, 'ellipse': {'center': [214.68259604493653, 31.341254722032005], 'axes': [55.4371690697474, 163.35307934744608], 'angle': 76.13866230761036}, 'location': [214.68259604493653, 31.341254722032005], 'diameter': 163.35307934744608, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.6330890373916053, 'phi': -2.0344282074157554, 'norm_pos': [0.6708831126404267, 0.8694114386581999], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.872135,"{'circle_3d': {'center': [9.332492570376537, -19.0484149385193, 68.97474540251952], 'normal': [-0.3198345811109709, -0.8458403607923831, -0.4269191080054641], 'radius': 16.49560507828343}, 'confidence': 0.09404265891877653, 'timestamp': 176619.463387, 'diameter_3d': 32.99121015656686, 'ellipse': {'center': [210.9201749576731, 29.087664567767405], 'axes': [39.37632276102225, 169.9113960437629], 'angle': 72.20631366921894}, 'location': [210.9201749576731, 29.087664567767405], 'diameter': 169.9113960437629, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.5626577489067884, 'phi': -2.213765413247981, 'norm_pos': [0.6591255467427285, 0.8788013976343025], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.891288,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176619.480187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.908182,"{'circle_3d': {'center': [12.371050345256442, -14.041227552333389, 63.285213521037655], 'normal': [-0.066621433204312, -0.42857474527689016, -0.9010467647956192], 'radius': 2.497279876545787}, 'confidence': 0.8837775484042343, 'timestamp': 176619.496987, 'diameter_3d': 4.994559753091574, 'ellipse': {'center': [226.35118069422492, 44.93095039556735], 'axes': [21.627891321568015, 27.143101700619667], 'angle': -86.09344663350383}, 'location': [226.35118069422492, 44.93095039556735], 'diameter': 27.143101700619667, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1278816117978063, 'phi': -1.644599852227215, 'norm_pos': [0.7073474396694529, 0.812787706685136], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.9236639,"{'circle_3d': {'center': [10.574557609595834, -16.337411106822334, 65.04674573571789], 'normal': [-0.21632916117602943, -0.6199233748176355, -0.7542524135722661], 'radius': 15.435840998056054}, 'confidence': 0.04672001729665036, 'timestamp': 176619.513787, 'diameter_3d': 30.87168199611211, 'ellipse': {'center': [219.70315986077108, 41.84737600775043], 'axes': [102.47837298070988, 166.25027987908564], 'angle': 79.85972193257194}, 'location': [219.70315986077108, 41.84737600775043], 'diameter': 166.25027987908564, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.9021512810603785, 'phi': -1.8501111936801404, 'norm_pos': [0.6865723745649096, 0.8256359333010399], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.931851,"{'circle_3d': {'center': [8.771146860523558, -16.594642851546837, 66.00998121428803], 'normal': [-0.36661339026538564, -0.6413593535446773, -0.6739827903580875], 'radius': 16.04348084816412}, 'confidence': 0.0681901918933032, 'timestamp': 176619.522187, 'diameter_3d': 32.08696169632824, 'ellipse': {'center': [211.6833742606091, 40.84415289817264], 'axes': [93.46875948487609, 171.4975321910058], 'angle': 68.36519980113763}, 'location': [211.6833742606091, 40.84415289817264], 'diameter': 171.4975321910058, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8745276268919886, 'phi': -2.0689832778787727, 'norm_pos': [0.6615105445644034, 0.8298160295909474], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
