,0,1
1755,1626659928.0822048,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34553539824797563, 0.14382143026811933], 'diameter': 80.83594666725047, 'confidence': 1.0, 'timestamp': 651560.678442, 'sphere': {'center': [6.373046545528502, -1.1957889700831423, 17.651174094393518], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.23795616035216, 161.34696121092702], 'axes': [820.6828335468396, 820.6828335468396], 'angle': 0.0}, 'circle_3d': {'center': [-0.29865867174319405, 2.545806073226835, 10.616345310001687], 'normal': [-0.6419851338576074, 0.3600351509089308, -0.6769267153952585], 'radius': 0.6442503354316849}, 'diameter_3d': 0.8619097985994809, 'ellipse': {'center': [138.21415929919024, 342.4714278927523], 'axes': [51.843815183668724, 80.83594666725047], 'angle': 145.88194872030851}, 'location': [138.21415929919024, 342.4714278927523], 'model_confidence': 1.0, 'theta': 1.2024907560146836, 'phi': -2.329707951125515}"
1756,1626659928.0968058,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3455081558227539, 0.14411085128784185], 'diameter': 80.64789581298828, 'confidence': 1.0, 'timestamp': 651560.694575, 'ellipse': {'axes': [51.617862701416016, 80.64789581298828], 'angle': 145.89492797851562, 'center': [138.20326232910156, 342.3556594848633]}}"
1757,1626659928.096877,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3455086095256496, 0.14410907415930663], 'diameter': 80.64880451618458, 'confidence': 1.0, 'timestamp': 651560.694575, 'sphere': {'center': [6.373046545528502, -1.1957889700831423, 17.651174094393518], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.23795616035216, 161.34696121092702], 'axes': [820.6828335468396, 820.6828335468396], 'angle': 0.0}, 'circle_3d': {'center': [-0.3001769771557239, 2.53745873868065, 10.613351323017143], 'normal': [-0.6421312328640467, 0.35923192826772155, -0.6772148119271713], 'radius': 0.643010872754783}, 'diameter_3d': 0.8598585177416672, 'ellipse': {'center': [138.20344381025984, 342.35637033627734], 'axes': [51.751269358829376, 80.64880451618458], 'angle': 145.92927682766148}, 'location': [138.20344381025984, 342.35637033627734], 'model_confidence': 1.0, 'theta': 1.2033515728219244, 'phi': -2.3296091122866267}"
1758,1626659928.113264,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3451473999023438, 0.14445402145385744], 'diameter': 80.91138458251953, 'confidence': 1.0, 'timestamp': 651560.710707, 'ellipse': {'axes': [51.92544937133789, 80.91138458251953], 'angle': 146.57102966308594, 'center': [138.0589599609375, 342.21839141845703]}}"
1759,1626659928.113306,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3451297069152365, 0.14448851146872954], 'diameter': 80.88743224727445, 'confidence': 1.0, 'timestamp': 651560.710707, 'sphere': {'center': [6.373046545528502, -1.1957889700831423, 17.651174094393518], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.23795616035216, 161.34696121092702], 'axes': [820.6828335468396, 820.6828335468396], 'angle': 0.0}, 'circle_3d': {'center': [-0.31021654351247907, 2.520957662819969, 10.61414425578506], 'normal': [-0.64309729058715, 0.35764411150270775, -0.6771385119360037], 'radius': 0.6446653584179427}, 'diameter_3d': 0.8625066713637912, 'ellipse': {'center': [138.0518827660946, 342.2045954125082], 'axes': [51.90805361223045, 80.88743224727445], 'angle': 146.05161336315473}, 'location': [138.0518827660946, 342.2045954125082], 'model_confidence': 1.0, 'theta': 1.205052404104573, 'phi': -2.3304160038986423}"
1760,1626659928.129279,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3451706314086914, 0.1444289398193359], 'diameter': 80.91776275634766, 'confidence': 1.0, 'timestamp': 651560.72684, 'ellipse': {'axes': [51.98066329956055, 80.91776275634766], 'angle': 146.0283660888672, 'center': [138.06825256347656, 342.2284240722656]}}"
1761,1626659928.129324,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34517304339139493, 0.14442451823579316], 'diameter': 80.9209025286163, 'confidence': 1.0, 'timestamp': 651560.72684, 'sphere': {'center': [6.373046545528502, -1.1957889700831423, 17.651174094393518], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.23795616035216, 161.34696121092702], 'axes': [820.6828335468396, 820.6828335468396], 'angle': 0.0}, 'circle_3d': {'center': [-0.31137968638882185, 2.5118091282064974, 10.610423971600165], 'normal': [-0.6432092140626104, 0.35676379334907804, -0.6774964964486055], 'radius': 0.6448856330565931}, 'diameter_3d': 0.8628305821190481, 'ellipse': {'center': [138.06921735655797, 342.2301927056827], 'axes': [51.95447006869923, 80.9209025286163], 'angle': 146.09362598264585}, 'location': [138.06921735655797, 342.2301927056827], 'model_confidence': 1.0, 'theta': 1.2059949022932526, 'phi': -2.3302389861602153}"
1762,1626659928.144572,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3450746917724609, 0.14504825592041015], 'diameter': 80.49047088623047, 'confidence': 1.0, 'timestamp': 651560.742972, 'ellipse': {'axes': [51.889198303222656, 80.49047088623047], 'angle': 145.8862762451172, 'center': [138.02987670898438, 341.98069763183594]}}"
1763,1626659928.144614,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34508266025932216, 0.1450343723947859], 'diameter': 80.50055720473232, 'confidence': 1.0, 'timestamp': 651560.742972, 'sphere': {'center': [6.373046545528502, -1.1957889700831423, 17.651174094393518], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.23795616035216, 161.34696121092702], 'axes': [820.6828335468396, 820.6828335468396], 'angle': 0.0}, 'circle_3d': {'center': [-0.3049693637196036, 2.510262797747183, 10.603530246270166], 'normal': [-0.6425923804761662, 0.3566149976312544, -0.6781598454777712], 'radius': 0.642115747029242}, 'diameter_3d': 0.8582985398034448, 'ellipse': {'center': [138.03306410372886, 341.98625104208566], 'axes': [51.73489288953369, 80.50055720473232], 'angle': 146.09046922086924}, 'location': [138.03306410372886, 341.98625104208566], 'model_confidence': 1.0, 'theta': 1.206154174450772, 'phi': -2.32927129438412}"
1764,1626659928.162605,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3449163627624512, 0.1451057243347168], 'diameter': 80.94503021240234, 'confidence': 1.0, 'timestamp': 651560.759105, 'ellipse': {'axes': [51.922821044921875, 80.94503021240234], 'angle': 146.21334838867188, 'center': [137.96654510498047, 341.9577102661133]}}"
1765,1626659928.162667,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3449124828774779, 0.14511247518699388], 'diameter': 80.94010858862144, 'confidence': 1.0, 'timestamp': 651560.759105, 'sphere': {'center': [6.373046545528502, -1.1957889700831423, 17.651174094393518], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.23795616035216, 161.34696121092702], 'axes': [820.6828335468396, 820.6828335468396], 'angle': 0.0}, 'circle_3d': {'center': [-0.30646697477105445, 2.5066506160762385, 10.603050922727505], 'normal': [-0.6427364881667823, 0.3562674152879075, -0.6782059684071685], 'radius': 0.6450497700651947}, 'diameter_3d': 0.8630674656436271, 'ellipse': {'center': [137.96499315099115, 341.95500992520243], 'axes': [52.01775737256994, 80.94010858862144], 'angle': 146.116784550774}, 'location': [137.96499315099115, 341.95500992520243], 'model_confidence': 1.0, 'theta': 1.2065261917270782, 'phi': -2.329349294080942}"
1766,1626659928.176575,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.34498048782348634, 0.14519742965698246], 'diameter': 80.92144012451172, 'confidence': 1.0, 'timestamp': 651560.775237, 'ellipse': {'axes': [51.81602478027344, 80.92144012451172], 'angle': 145.85180664062497, 'center': [137.99219512939453, 341.92102813720703]}}"
1767,1626659928.176627,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3449872864592038, 0.14518328931927615], 'diameter': 80.93078963626499, 'confidence': 1.0, 'timestamp': 651560.775237, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.3079306055228912, 2.515632747157229, 10.607518197032006], 'normal': [-0.6427601699322514, 0.3571973135073613, -0.6776942106671616], 'radius': 0.6448180171942328}, 'diameter_3d': 0.8626959187472822, 'ellipse': {'center': [137.99491458368152, 341.92668427228955], 'axes': [51.98195434921125, 80.93078963626499], 'angle': 146.07404995753114}, 'location': [137.99491458368152, 341.92668427228955], 'model_confidence': 1.0, 'theta': 1.2055308035027954, 'phi': -2.329744584554718}"
1768,1626659928.192495,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.34492849349975585, 0.145002326965332], 'diameter': 80.72773742675781, 'confidence': 1.0, 'timestamp': 651560.79137, 'ellipse': {'axes': [51.829219818115234, 80.72773742675781], 'angle': 145.7012939453125, 'center': [137.97139739990234, 341.9990692138672]}}"
1769,1626659928.192579,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34494079635103986, 0.14497916065811], 'diameter': 80.74385596112091, 'confidence': 1.0, 'timestamp': 651560.79137, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.31281122782619075, 2.5241173090893194, 10.616631950816714], 'normal': [-0.6432298080323552, 0.35801374085993604, -0.6768172393003402], 'radius': 0.643606882631399}, 'diameter_3d': 0.8607663739787406, 'ellipse': {'center': [137.97631854041595, 342.008335736756], 'axes': [51.803301010274595, 80.74385596112091], 'angle': 146.05140418477663}, 'location': [137.97631854041595, 342.008335736756], 'model_confidence': 1.0, 'theta': 1.204656565120419, 'phi': -2.3307558621162565}"
1770,1626659928.208571,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.34493112564086914, 0.14477012634277342], 'diameter': 81.00582885742188, 'confidence': 1.0, 'timestamp': 651560.807502, 'ellipse': {'axes': [52.124176025390625, 81.00582885742188], 'angle': 145.75875854492193, 'center': [137.97245025634766, 342.0919494628906]}}"
1771,1626659928.208642,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34494144284728195, 0.14475154191564632], 'diameter': 81.01902883762662, 'confidence': 1.0, 'timestamp': 651560.807502, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.3083924454515099, 2.5240298432042354, 10.612388854817505], 'normal': [-0.6428046105001031, 0.3580053244512197, -0.6772255314032303], 'radius': 0.6454443561666112}, 'diameter_3d': 0.863751852566145, 'ellipse': {'center': [137.97657713891277, 342.0993832337415], 'axes': [51.99621650266995, 81.01902883762662], 'angle': 146.03229175825294}, 'location': [137.97657713891277, 342.0993832337415], 'model_confidence': 1.0, 'theta': 1.204665578986853, 'phi': -2.330124538086782}"
1772,1626659928.22452,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3452842521667481, 0.1441077613830566], 'diameter': 81.42400360107422, 'confidence': 1.0, 'timestamp': 651560.823635, 'ellipse': {'axes': [51.8729133605957, 81.42400360107422], 'angle': 146.41290283203128, 'center': [138.11370086669922, 342.35689544677734]}}"
1773,1626659928.224577,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3452690278568046, 0.1441352501762736], 'diameter': 81.40420323822457, 'confidence': 1.0, 'timestamp': 651560.823635, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.3128106833894817, 2.525240916708042, 10.617225899168265], 'normal': [-0.6432297556439084, 0.3581218600534582, -0.6767600865935648], 'radius': 0.6479061782167845}, 'diameter_3d': 0.8677778964975986, 'ellipse': {'center': [138.10761114272182, 342.34589992949054], 'axes': [52.210017001507154, 81.40420323822457], 'angle': 146.02478179757304}, 'location': [138.10761114272182, 342.34589992949054], 'model_confidence': 1.0, 'theta': 1.2045407680715234, 'phi': -2.3307979903521727}"
1774,1626659928.240352,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3447219276428223, 0.14461656570434567], 'diameter': 81.1397476196289, 'confidence': 1.0, 'timestamp': 651560.839768, 'ellipse': {'axes': [52.134761810302734, 81.1397476196289], 'angle': 146.35398864746094, 'center': [137.8887710571289, 342.1533737182617]}}"
1775,1626659928.2403939,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3447141428049701, 0.14463239478228507], 'diameter': 81.12904942522677, 'confidence': 1.0, 'timestamp': 651560.839768, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.3193570293436414, 2.5153128666800284, 10.618204389118127], 'normal': [-0.6438596780770488, 0.35716653299409123, -0.6766659313542392], 'radius': 0.6462417616036022}, 'diameter_3d': 0.8650375444964946, 'ellipse': {'center': [137.88565712198803, 342.147042087086], 'axes': [52.03211036779985, 81.12904942522677], 'angle': 146.11170016922532}, 'location': [137.88565712198803, 342.147042087086], 'model_confidence': 1.0, 'theta': 1.2055637578553593, 'phi': -2.33135626948739}"
1776,1626659928.2561622,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3450533676147461, 0.14417634963989256], 'diameter': 81.08126831054688, 'confidence': 1.0, 'timestamp': 651560.8559, 'ellipse': {'axes': [52.36289978027344, 81.08126831054688], 'angle': 146.45115661621094, 'center': [138.02134704589844, 342.32946014404297]}}"
1777,1626659928.256265,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34504439098907236, 0.14419657863558843], 'diameter': 81.06809850383824, 'confidence': 1.0, 'timestamp': 651560.8559, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.31637827048524514, 2.5047984541112593, 10.609833667813039], 'normal': [-0.6435730468722578, 0.356154783172933, -0.6774714043873732], 'radius': 0.6457935152677798}, 'diameter_3d': 0.8642580576998379, 'ellipse': {'center': [138.01775639562894, 342.32136854576464], 'axes': [52.04307435580945, 81.06809850383824], 'angle': 146.13234367118966}, 'location': [138.01775639562894, 342.32136854576464], 'model_confidence': 1.0, 'theta': 1.206646730523293, 'phi': -2.330539849803576}"
1778,1626659928.2725492,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3452082824707031, 0.14437259674072267], 'diameter': 81.50921630859375, 'confidence': 1.0, 'timestamp': 651560.872033, 'ellipse': {'axes': [51.94540786743164, 81.50921630859375], 'angle': 146.40440368652344, 'center': [138.08331298828125, 342.25096130371094]}}"
1779,1626659928.272675,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34519656303769236, 0.1443931841212438], 'diameter': 81.49417235833135, 'confidence': 1.0, 'timestamp': 651560.872033, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.31844097134566773, 2.509360749054043, 10.61419474197919], 'normal': [-0.6437715303550949, 0.3565937902084894, -0.6770517598300759], 'radius': 0.6485018332699364}, 'diameter_3d': 0.8686946843250881, 'ellipse': {'center': [138.07862521507695, 342.2427263515025], 'axes': [52.29741475467495, 81.49417235833135], 'angle': 146.1201219637107}, 'location': [138.07862521507695, 342.2427263515025], 'model_confidence': 1.0, 'theta': 1.2061768742616557, 'phi': -2.3310032404945873}"
1780,1626659928.2957718,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3449833869934082, 0.14427541732788085], 'diameter': 81.2143783569336, 'confidence': 1.0, 'timestamp': 651560.888165, 'ellipse': {'axes': [52.16724395751953, 81.2143783569336], 'angle': 146.38429260253906, 'center': [137.99335479736328, 342.28983306884766]}}"
1781,1626659928.2958488,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34497599727050543, 0.1442902821203702], 'diameter': 81.2042535113981, 'confidence': 1.0, 'timestamp': 651560.888165, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.32308850503917075, 2.504907386411317, 10.616271554141303], 'normal': [-0.6442187394932636, 0.35616526518839325, -0.6768519184866008], 'radius': 0.6466835987844719}, 'diameter_3d': 0.8657225600035864, 'ellipse': {'center': [137.99039890820217, 342.2838871518519], 'axes': [52.095965036923495, 81.2042535113981], 'angle': 146.1586359180211}, 'location': [137.99039890820217, 342.2838871518519], 'model_confidence': 1.0, 'theta': 1.2066355129127613, 'phi': -2.331497443352943}"
1782,1626659928.305632,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.34515790939331054, 0.14432256698608403], 'diameter': 81.369384765625, 'confidence': 1.0, 'timestamp': 651560.904298, 'ellipse': {'axes': [51.96260452270508, 81.369384765625], 'angle': 146.1378936767578, 'center': [138.06316375732422, 342.2709732055664]}}"
1783,1626659928.305682,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3451583440224292, 0.1443204260140769], 'diameter': 81.37037211142382, 'confidence': 1.0, 'timestamp': 651560.904298, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.33067742855525584, 2.5050081013945635, 10.623555454472054], 'normal': [-0.6449489839990754, 0.35617495649217473, -0.6761510248504824], 'radius': 0.6476868832487819}, 'diameter_3d': 0.8673737925668169, 'ellipse': {'center': [138.06333760897166, 342.27182959436925], 'axes': [52.168602786119536, 81.37037211142382], 'angle': 146.18157223633239}, 'location': [138.06333760897166, 342.27182959436925], 'model_confidence': 1.0, 'theta': 1.206625141460909, 'phi': -2.3325806525805852}"
1784,1626659928.3205812,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.34497024536132814, 0.1448880767822266], 'diameter': 81.50230407714844, 'confidence': 1.0, 'timestamp': 651560.92043, 'ellipse': {'axes': [52.095947265625, 81.50230407714844], 'angle': 145.9510040283203, 'center': [137.98809814453125, 342.0447692871094]}}"
1785,1626659928.320663,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3449777341471816, 0.1448726720209812], 'diameter': 81.51250816481401, 'confidence': 1.0, 'timestamp': 651560.92043, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.33144734093868067, 2.5071502809817665, 10.625418886240798], 'normal': [-0.6450230688527125, 0.3563810878190621, -0.6759717160449324], 'radius': 0.6486194790651703}, 'diameter_3d': 0.8689043776832651, 'ellipse': {'center': [137.99109365887264, 342.0509311916075], 'axes': [52.255713333563406, 81.51250816481401], 'angle': 146.18868133814922}, 'location': [137.99109365887264, 342.0509311916075], 'model_confidence': 1.0, 'theta': 1.2064045338611338, 'phi': -2.3327704865573877}"
1786,1626659928.336548,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.34501354217529295, 0.14476270675659175], 'diameter': 81.5479507446289, 'confidence': 1.0, 'timestamp': 651560.936563, 'ellipse': {'axes': [51.822593688964844, 81.5479507446289], 'angle': 145.9285430908203, 'center': [138.0054168701172, 342.0949172973633]}}"
1787,1626659928.336627,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34502072015356416, 0.1447467396031752], 'diameter': 81.5579937333858, 'confidence': 1.0, 'timestamp': 651560.936563, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.3368345578519243, 2.510260207087055, 10.632205080511884], 'normal': [-0.6455414540418866, 0.35668034059807013, -0.675318714196735], 'radius': 0.6488978484533845}, 'diameter_3d': 0.8693824078732114, 'ellipse': {'center': [138.00828806142567, 342.10130415872993], 'axes': [52.24482284963503, 81.5579937333858], 'angle': 146.1908543675068}, 'location': [138.00828806142567, 342.10130415872993], 'model_confidence': 1.0, 'theta': 1.2060842319955567, 'phi': -2.3336544682466207}"
1788,1626659928.352524,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.34489870071411133, 0.14457319259643553], 'diameter': 81.51774597167969, 'confidence': 1.0, 'timestamp': 651560.952696, 'ellipse': {'axes': [52.3034782409668, 81.51774597167969], 'angle': 146.31802368164062, 'center': [137.95948028564453, 342.1707229614258]}}"
1789,1626659928.352608,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3448969170362156, 0.14457737559794703], 'diameter': 81.51511798877912, 'confidence': 1.0, 'timestamp': 651560.952696, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.3440235895153343, 2.502294203491931, 10.63487846204988], 'normal': [-0.6462332189362336, 0.35591381154473506, -0.6750614679383001], 'radius': 0.6486702304575496}, 'diameter_3d': 0.8689936986797887, 'ellipse': {'center': [137.95876681448624, 342.16904976082117], 'axes': [52.2010561787828, 81.51511798877912], 'angle': 146.25043432221923}, 'location': [137.95876681448624, 342.16904976082117], 'model_confidence': 1.0, 'theta': 1.2069045995659957, 'phi': -2.3343797684695984}"
1790,1626659928.37057,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3450370979309082, 0.14400167465209956], 'diameter': 81.15812683105469, 'confidence': 1.0, 'timestamp': 651560.968828, 'ellipse': {'axes': [52.1237907409668, 81.15812683105469], 'angle': 146.44114685058597, 'center': [138.01483917236328, 342.39933013916016]}}"
1791,1626659928.370615,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34503291066622616, 0.14401111720188775], 'diameter': 81.15200616630945, 'confidence': 1.0, 'timestamp': 651560.968828, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.35125262323483053, 2.4959321195117057, 10.638452009662174], 'normal': [-0.6469288330302223, 0.3553016197283034, -0.6747176031589801], 'radius': 0.6462923875170268}, 'diameter_3d': 0.8651062852170319, 'ellipse': {'center': [138.01316426649046, 342.3955531192449], 'axes': [51.94567445824577, 81.15200616630945], 'angle': 146.2903738018296}, 'location': [138.01316426649046, 342.3955531192449], 'model_confidence': 1.0, 'theta': 1.2075596056727884, 'phi': -2.3351717147868243}"
1792,1626659928.3845608,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.3453223419189453, 0.14462884902954098], 'diameter': 81.76800537109375, 'confidence': 1.0, 'timestamp': 651560.984961, 'ellipse': {'axes': [51.94123840332031, 81.76800537109375], 'angle': 145.8430786132812, 'center': [138.12893676757812, 342.1484603881836]}}"
1793,1626659928.3846028,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.34533454946099673, 0.14460320502293655], 'diameter': 81.78464127763125, 'confidence': 1.0, 'timestamp': 651560.984961, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.34566910374983806, 2.502258655388283, 10.636435328945877], 'normal': [-0.6463915586172747, 0.35591039092686666, -0.674911658351384], 'radius': 0.6502762618543836}, 'diameter_3d': 0.8716154409927941, 'ellipse': {'center': [138.1338197843987, 342.1587179908254], 'axes': [52.37669636030143, 81.78464127763125], 'angle': 146.24765204462028}, 'location': [138.1338197843987, 342.1587179908254], 'model_confidence': 1.0, 'theta': 1.2069082598621188, 'phi': -2.3346130156379514}"
1794,1626659928.40457,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.34515106201171875, 0.14457677841186523], 'diameter': 81.37622833251953, 'confidence': 1.0, 'timestamp': 651561.001093, 'ellipse': {'axes': [51.64487075805664, 81.37622833251953], 'angle': 146.34501647949216, 'center': [138.0604248046875, 342.1692886352539]}}"
1795,1626659928.40463,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3451461515128459, 0.14458456373371886], 'diameter': 81.37004657680204, 'confidence': 1.0, 'timestamp': 651561.001093, 'sphere': {'center': [6.3718290229026975, -1.1964706247739225, 17.650323026256867], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [406.21042950661143, 161.3227864413475], 'axes': [820.7313267489919, 820.7313267489919], 'angle': 0.0}, 'circle_3d': {'center': [-0.35524471673711755, 2.50919332457279, 10.649284989225464], 'normal': [-0.6473129724065849, 0.3565776797802694, -0.6736751992144816], 'radius': 0.6475947236063009}, 'diameter_3d': 0.8672927823499075, 'ellipse': {'center': [138.05846060513835, 342.16617450651245], 'axes': [52.034682345596636, 81.37004657680204], 'angle': 146.25437952098872}, 'location': [138.05846060513835, 342.16617450651245], 'model_confidence': 1.0, 'theta': 1.2061941182658018, 'phi': -2.3362406945871808}"
