eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1581554901.5341802,"{'circle_3d': {'center': [-1.709984436226719e-05, 2.599567321404095e-06, 0.00011657192387204418], 'normal': [-0.25639351528822996, 0.5264079338665342, -0.8106522389289446], 'radius': 4.521026403226336e-06}, 'confidence': 0.9999999999999069, 'timestamp': 400315.349273, 'diameter_3d': 9.042052806452673e-06, 'ellipse': {'center': [69.1996900919153, 133.43504375105883], 'axes': [36.41334308221882, 48.390778273959704], 'angle': -56.84731977770306}, 'location': [69.1996900919153, 133.43504375105883], 'diameter': 48.390778273959704, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9682326521815776, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.12516653318214, 'phi': -1.877121657463885, 'norm_pos': [0.21624903153723532, 0.44402065103725485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.2904372,"{'circle_3d': {'center': [-8.171079769221677, 1.4004824432797722, 55.42983817736952], 'normal': [-0.2616768301428952, 0.5444868862497014, -0.7969060592494394], 'radius': 1.9607674115381257}, 'confidence': 0.9999147049245598, 'timestamp': 400320.103669, 'diameter_3d': 3.9215348230762515, 'ellipse': {'center': [68.72402845920786, 135.33520636744095], 'axes': [32.48019015886007, 44.136256068777556], 'angle': -57.49088115677079}, 'location': [68.72402845920786, 135.33520636744095], 'diameter': 44.136256068777556, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9531639512006418, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1465735740345933, 'phi': -1.8880696108630375, 'norm_pos': [0.21476258893502456, 0.43610330680232934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.311088,"{'circle_3d': {'center': [-8.200972684723006, 1.4025740089488536, 55.44113668288233], 'normal': [-0.2641679064346726, 0.5446611833887915, -0.7959645171233722], 'radius': 1.9903709750925744}, 'confidence': 0.9995744229476625, 'timestamp': 400320.120469, 'diameter_3d': 3.980741950185149, 'ellipse': {'center': [68.41302861096736, 135.34584743779305], 'axes': [32.8991943225557, 44.79424986935429], 'angle': -57.30983325102844}, 'location': [68.41302861096736, 135.34584743779305], 'diameter': 44.79424986935429, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9533102781702274, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1467813890873635, 'phi': -1.8912419356199628, 'norm_pos': [0.213790714409273, 0.4360589690091956], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.314111,"{'circle_3d': {'center': [-8.186847759558589, 1.3970470961333907, 55.4326826841505], 'normal': [-0.2629908293376379, 0.5442006073208363, -0.7966690170176911], 'radius': 1.9545916530367053}, 'confidence': 0.9998572768782785, 'timestamp': 400320.128869, 'diameter_3d': 3.9091833060734107, 'ellipse': {'center': [68.55222820743634, 135.29835160598037], 'axes': [32.355876404642146, 43.995183977079634], 'angle': -57.37300142817403}, 'location': [68.55222820743634, 135.29835160598037], 'diameter': 43.995183977079634, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9533697998086232, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.146232303546143, 'phi': -1.8896458206705586, 'norm_pos': [0.21422571314823857, 0.43625686830841515], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.323166,"{'circle_3d': {'center': [-8.191274616314963, 1.390730204773777, 55.429832547278096], 'normal': [-0.2633597340673357, 0.5436741997075352, -0.7969065284237251], 'radius': 1.95938455483662}, 'confidence': 0.9999384235329901, 'timestamp': 400320.137269, 'diameter_3d': 3.91876910967324, 'ellipse': {'center': [68.49890068809441, 135.2270430373326], 'axes': [32.44707117419949, 44.10550238820251], 'angle': -57.31343782215491}, 'location': [68.49890068809441, 135.2270430373326], 'diameter': 44.10550238820251, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9533777740246552, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.14560497491974, 'phi': -1.8899744971965329, 'norm_pos': [0.21405906465029503, 0.4365539873444475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.3305202,"{'circle_3d': {'center': [-8.18116023224047, 1.3888658338079685, 55.425224679584005], 'normal': [-0.26251686872779467, 0.5435188354603845, -0.7972905173982324], 'radius': 1.9509855729068792}, 'confidence': 0.9997668172255524, 'timestamp': 400320.145669, 'diameter_3d': 3.9019711458137585, 'ellipse': {'center': [68.60308931394076, 135.2101544122635], 'axes': [32.33554100911695, 43.91987076536612], 'angle': -57.368998848631705}, 'location': [68.60308931394076, 135.2101544122635], 'diameter': 43.91987076536612, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9540417161684855, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1454198735141983, 'phi': -1.8888775359574317, 'norm_pos': [0.21438465410606486, 0.43662435661556875], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.3376791,"{'circle_3d': {'center': [-8.17408640740867, 1.4036999093749385, 55.43302533709092], 'normal': [-0.26192738332514465, 0.5447550084242986, -0.7966404626059898], 'radius': 1.9271429192566063}, 'confidence': 0.9999933801290292, 'timestamp': 400320.154069, 'diameter_3d': 3.8542858385132126, 'ellipse': {'center': [68.69159443881432, 135.38151354769138], 'axes': [31.90578737630231, 43.37655731102873], 'angle': -57.4876935679488}, 'location': [68.69159443881432, 135.38151354769138], 'diameter': 43.37655731102873, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9541967033594445, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1468932685991806, 'phi': -1.8884522842197382, 'norm_pos': [0.21466123262129475, 0.4359103602179526], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.3449879,"{'circle_3d': {'center': [-8.19170034065863, 1.4015047326803556, 55.4373329754275], 'normal': [-0.2633952110959746, 0.5445720770330834, -0.7962814927446075], 'radius': 1.9210780549831665}, 'confidence': 0.9997137875535462, 'timestamp': 400320.162469, 'diameter_3d': 3.842156109966333, 'ellipse': {'center': [68.50161456253517, 135.35804759660238], 'axes': [31.77577408278307, 43.236903013538196], 'angle': -57.36421533670134}, 'location': [68.50161456253517, 135.35804759660238], 'diameter': 43.236903013538196, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9542251829833814, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1466751437827103, 'phi': -1.8902485034290275, 'norm_pos': [0.2140675455079224, 0.4360081350141568], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.356745,"{'circle_3d': {'center': [-8.179249362511836, 1.3969176901558038, 55.43008932990863], 'normal': [-0.2623576295837419, 0.5441898234893707, -0.7968851298711802], 'radius': 1.9244064246867447}, 'confidence': 0.9999593151455246, 'timestamp': 400320.170869, 'diameter_3d': 3.8488128493734894, 'ellipse': {'center': [68.62900532126702, 135.30755142778833], 'axes': [31.87206934911492, 43.31736250234584], 'angle': -57.42119483823473}, 'location': [68.62900532126702, 135.30755142778833], 'diameter': 43.31736250234584, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9543849150988715, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1462194497161713, 'phi': -1.888848370740052, 'norm_pos': [0.21446564162895942, 0.43621853571754865], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.3635998,"{'circle_3d': {'center': [-8.178809810077503, 1.4209856137824337, 55.446424760666375], 'normal': [-0.262321000214214, 0.5461954837915899, -0.7955238439747015], 'radius': 1.9472199790397389}, 'confidence': 0.999787590859743, 'timestamp': 400320.179269, 'diameter_3d': 3.8944399580794777, 'ellipse': {'center': [68.66304735034, 135.564201150133], 'axes': [32.170591895288695, 43.81799866379156], 'angle': -57.542353510837444}, 'location': [68.66304735034, 135.564201150133], 'diameter': 43.81799866379156, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546615069354503, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.148611953100405, 'phi': -1.8893150348925087, 'norm_pos': [0.21457202296981248, 0.43514916187444586], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.371047,"{'circle_3d': {'center': [-8.152644789518416, 1.3960096512042766, 55.42075184955078], 'normal': [-0.2601405818342902, 0.5441141535767434, -0.797663253234334], 'radius': 1.9242323669605816}, 'confidence': 0.9997724984616791, 'timestamp': 400320.187669, 'diameter_3d': 3.8484647339211633, 'ellipse': {'center': [68.91032943196953, 135.29967835425572], 'axes': [31.92753125273985, 43.320353854469985], 'angle': -57.58747900119005}, 'location': [68.91032943196953, 135.29967835425572], 'diameter': 43.320353854469985, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9551985848572531, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1461292576828344, 'phi': -1.886048419823888, 'norm_pos': [0.21534477947490477, 0.4362513401906012], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.377467,"{'circle_3d': {'center': [-8.140638589787994, 1.376139621286888, 55.40332625655149], 'normal': [-0.25914006519008836, 0.5424583177502944, -0.7991153859842753], 'radius': 1.9556182305938716}, 'confidence': 0.9998854682793148, 'timestamp': 400320.196069, 'diameter_3d': 3.9112364611877433, 'ellipse': {'center': [69.01984935087634, 135.07184217457953], 'axes': [32.54048354687313, 44.041104533375695], 'angle': -57.56658114913181}, 'location': [69.01984935087634, 135.07184217457953], 'diameter': 44.041104533375695, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9552923259895096, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1441569614638705, 'phi': -1.8843801879470938, 'norm_pos': [0.21568702922148858, 0.43720065760591864], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.3877969,"{'circle_3d': {'center': [-8.076129065677046, 1.3844466090396628, 55.388278238985244], 'normal': [-0.25376427151417597, 0.5431505667296923, -0.8003693874481292], 'radius': 1.958241061794401}, 'confidence': 0.9993310545197193, 'timestamp': 400320.204469, 'diameter_3d': 3.916482123588802, 'ellipse': {'center': [69.71504192346893, 135.16700106770543], 'axes': [32.69079752905069, 44.11110530037047], 'angle': -58.025933804411615}, 'location': [69.71504192346893, 135.16700106770543], 'diameter': 44.11110530037047, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.955203533887905, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1449812056841324, 'phi': -1.8778291302069203, 'norm_pos': [0.21785950601084042, 0.4368041622178941], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.395285,"{'circle_3d': {'center': [-7.987264031503849, 1.3566517282799522, 55.341804257985565], 'normal': [-0.2463588519997429, 0.5408343266663831, -0.8042422191981026], 'radius': 1.962356456219848}, 'confidence': 0.9975962285289274, 'timestamp': 400320.212869, 'diameter_3d': 3.924712912439696, 'ellipse': {'center': [70.63261514606587, 134.86624047308936], 'axes': [33.03407514384255, 44.23977668526348], 'angle': -58.47382764183636}, 'location': [70.63261514606587, 134.86624047308936], 'diameter': 44.23977668526348, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.142225032932327, 'phi': -1.868044990648185, 'norm_pos': [0.22072692233145585, 0.43805733136212766], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.408104,"{'circle_3d': {'center': [-7.9336027845415895, 1.6583336208152373, 55.53503954208988], 'normal': [-0.24188708141955462, 0.5659744843776569, -0.7881392788560758], 'radius': 1.9758026477350796}, 'confidence': 0.46188360782697024, 'timestamp': 400320.221269, 'diameter_3d': 3.9516052954701593, 'ellipse': {'center': [71.53547400111728, 138.1724925888938], 'axes': [32.32659072023517, 44.384332304559976], 'angle': -60.25504760130778}, 'location': [71.53547400111728, 138.1724925888938], 'diameter': 44.384332304559976, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1724111216830218, 'phi': -1.8685795891837194, 'norm_pos': [0.2235483562534915, 0.42428128087960926], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.4131598,"{'circle_3d': {'center': [-8.029612218657853, 1.6367284495495484, 55.549513786115924], 'normal': [-0.24988786759590983, 0.5641740534388493, -0.7869330918539056], 'radius': 1.9915361526958355}, 'confidence': 0.23766615434001853, 'timestamp': 400320.229669, 'diameter_3d': 3.983072305391671, 'ellipse': {'center': [70.49268656833661, 137.92284659832347], 'axes': [32.46419248351037, 44.72820266984816], 'angle': -59.53107942172353}, 'location': [70.49268656833661, 137.92284659832347], 'diameter': 44.72820266984816, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1702288860247174, 'phi': -1.8782721115496253, 'norm_pos': [0.2202896455260519, 0.4253214725069855], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.421222,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.238069, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.429111,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.246469, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.437193,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.254869, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.445099,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.263269, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.45365,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.271669, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.4681458,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.280069, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.470258,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.288469, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.4767702,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.296869, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.4893188,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.305269, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.496743,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.313669, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.5046139,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.322069, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.512699,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.330469, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.520813,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.338869, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.528554,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400320.347269, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
