eye_packets,751
norm_X,norm_Y,phi,theta,confidence,timestamp
1595835536.954998,"{'circle_3d': {'center': [-0.8947584785260887, 9.965389157011186, 66.51917314707336], 'normal': [0.06515809746681342, 0.7928130900095949, -0.6059718035056937], 'radius': 2.2896833878982155}, 'confidence': 0.11672573030120145, 'timestamp': 308692.301508, 'diameter_3d': 4.579366775796431, 'ellipse': {'center': [151.62501134329173, 212.60012641062167], 'axes': [20.84220629772176, 42.71025222402832], 'angle': 86.05162490400194}, 'location': [151.62501134329173, 212.60012641062167], 'diameter': 42.71025222402832, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.4862072384477543, 'phi': -1.4636812660534695, 'norm_pos': [0.47382816044778664, 0.1141661399557431], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.153416,"{'circle_3d': {'center': [-3.880529855179925, 7.714837022405031, 64.70395670857052], 'normal': [-0.1819588234665056, 0.6031009424232787, -0.7766339162120324], 'radius': 2.4398665080710793}, 'confidence': 0.8734859040014791, 'timestamp': 308695.501887, 'diameter_3d': 4.879733016142159, 'ellipse': {'center': [122.92001978201615, 193.55294677486768], 'axes': [32.453079868891926, 46.78075690499181], 'angle': -72.10146882317166}, 'location': [122.92001978201615, 193.55294677486768], 'diameter': 46.78075690499181, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5865426982060384, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.218179274110568, 'phi': -1.8009368805242159, 'norm_pos': [0.38412506181880046, 0.19352938843805134], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.1608372,"{'circle_3d': {'center': [-3.873949362460128, 7.7456261404050775, 64.72640469386745], 'normal': [-0.18141044907318918, 0.6056667022566159, -0.7747632507706207], 'radius': 2.4161410570048996}, 'confidence': 0.8363951919536222, 'timestamp': 308695.510287, 'diameter_3d': 4.832282114009799, 'ellipse': {'center': [122.99310166002977, 193.82938063575182], 'axes': [32.01569314101655, 46.30964854981785], 'angle': -72.2220040076307}, 'location': [122.99310166002977, 193.82938063575182], 'diameter': 46.30964854981785, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5842403050502876, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.221399789326195, 'phi': -1.800802171486146, 'norm_pos': [0.384353442687593, 0.1923775806843674], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.168789,"{'circle_3d': {'center': [-3.91081867986764, 7.736945362871678, 64.72832883657514], 'normal': [-0.1844828921904818, 0.6049433041288327, -0.7746029055449803], 'radius': 2.394065011035971}, 'confidence': 0.9823532674930863, 'timestamp': 308695.518687, 'diameter_3d': 4.788130022071942, 'ellipse': {'center': [122.64100111601076, 193.7512137213248], 'axes': [31.709149354878214, 45.884871518564516], 'angle': -71.94102406428655}, 'location': [122.64100111601076, 193.7512137213248], 'diameter': 45.884871518564516, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5831870015637564, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2204909903459478, 'phi': -1.8046050265030797, 'norm_pos': [0.3832531284875336, 0.19270327616114669], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.1795552,"{'circle_3d': {'center': [-3.9237654760250575, 7.724861436755523, 64.72199412318166], 'normal': [-0.18556179187026664, 0.6039363102858197, -0.7751307983277701], 'radius': 2.4466482365251734}, 'confidence': 0.9994692430651194, 'timestamp': 308695.527087, 'diameter_3d': 4.893296473050347, 'ellipse': {'center': [122.51860822602842, 193.6270303797302], 'axes': [32.44005815096304, 46.89779526949664], 'angle': -71.82031895987542}, 'location': [122.51860822602842, 193.6270303797302], 'diameter': 46.89779526949664, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5859957324331311, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.219226955955822, 'phi': -1.8057683913646352, 'norm_pos': [0.3828706507063388, 0.19322070675112413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.185324,"{'circle_3d': {'center': [-3.9026340909845314, 7.741354730845719, 64.72982792195303], 'normal': [-0.18380084311688943, 0.6053107514600028, -0.7744779817634891], 'radius': 2.461064525365918}, 'confidence': 0.7682640407885097, 'timestamp': 308695.535487, 'diameter_3d': 4.922129050731836, 'ellipse': {'center': [122.72552088951893, 193.77132797804052], 'axes': [32.59002929354004, 47.168652532382], 'angle': -72.0093158128221}, 'location': [122.72552088951893, 193.77132797804052], 'diameter': 47.168652532382, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5835088070919814, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.220952532847664, 'phi': -1.803807844362166, 'norm_pos': [0.3835172527797467, 0.19261946675816455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.19437,"{'circle_3d': {'center': [-3.912857549287754, 7.719436279122224, 64.71516634944054], 'normal': [-0.18465279797549136, 0.6034842138163782, -0.7756997794728643], 'radius': 2.450309295547603}, 'confidence': 0.9998432152072934, 'timestamp': 308695.543887, 'diameter_3d': 4.900618591095206, 'ellipse': {'center': [122.61905731013906, 193.58155418487314], 'axes': [32.5273081052677, 46.97295384334789], 'angle': -71.88403164783415}, 'location': [122.61905731013906, 193.58155418487314], 'diameter': 46.97295384334789, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5842276754595144, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2186598531917125, 'phi': -1.8044936038850243, 'norm_pos': [0.38318455409418456, 0.1934101908963619], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.200768,"{'circle_3d': {'center': [-3.9186269867849925, 7.72425949499552, 64.72029659493789], 'normal': [-0.18513358443359457, 0.6038861484724861, -0.7752722590147513], 'radius': 2.4464251021939387}, 'confidence': 0.9879711886065914, 'timestamp': 308695.552287, 'diameter_3d': 4.892850204387877, 'ellipse': {'center': [122.56660194558185, 193.62318682648575], 'axes': [32.44691360004199, 46.89474673030458], 'angle': -71.85508097136572}, 'location': [122.56660194558185, 193.62318682648575], 'diameter': 46.89474673030458, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5888701252690476, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.219164021743804, 'phi': -1.8052046082124527, 'norm_pos': [0.3830206310799433, 0.19323672155630933], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.213959,"{'circle_3d': {'center': [-3.926422012450823, 7.7166755307187795, 64.71625785633044], 'normal': [-0.1857831699057471, 0.6032541514494244, -0.7756088205653718], 'radius': 2.435526983851847}, 'confidence': 0.9650859160041625, 'timestamp': 308695.560687, 'diameter_3d': 4.871053967703694, 'ellipse': {'center': [122.48913426072173, 193.55857698005977], 'axes': [32.323623590570264, 46.688607424758885], 'angle': -71.78158330977762}, 'location': [122.48913426072173, 193.55857698005977], 'diameter': 46.688607424758885, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5930045600285094, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.218371359982893, 'phi': -1.8058987954082903, 'norm_pos': [0.3827785445647554, 0.19350592924975096], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.2249222,"{'circle_3d': {'center': [-3.898921809638098, 7.7191583404445545, 64.7116438618607], 'normal': [-0.18349148633801998, 0.6034610522599057, -0.775993320104517], 'radius': 2.4224369519914193}, 'confidence': 0.9977498851793426, 'timestamp': 308695.569087, 'diameter_3d': 4.844873903982839, 'ellipse': {'center': [122.74750840506118, 193.59115892963604], 'axes': [32.17737522650588, 46.44087048644274], 'angle': -71.98182176783206}, 'location': [122.74750840506118, 193.59115892963604], 'diameter': 46.44087048644274, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5955586764925691, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2186308062521016, 'phi': -1.8029915569751638, 'norm_pos': [0.3835859637658162, 0.19337017112651655], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.230765,"{'circle_3d': {'center': [-3.885381243820446, 7.714139360082823, 64.70455288124697], 'normal': [-0.18236310585321563, 0.6030428038964281, -0.7765842351556611], 'radius': 2.416709649991164}, 'confidence': 0.8833520612820623, 'timestamp': 308695.577487, 'diameter_3d': 4.833419299982328, 'ellipse': {'center': [122.87214935677326, 193.55267693214222], 'axes': [32.14103545008373, 46.3360792897276], 'angle': -72.0654546156044}, 'location': [122.87214935677326, 193.55267693214222], 'diameter': 46.3360792897276, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5957980005457331, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2181063902130203, 'phi': -1.8014445296577875, 'norm_pos': [0.38397546673991645, 0.1935305127827408], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.236366,"{'circle_3d': {'center': [-3.86383805265229, 7.71003548573054, 64.69633658940288], 'normal': [-0.180567839922536, 0.6027008143670711, -0.7772689261426695], 'radius': 2.4278674610767026}, 'confidence': 0.9157740538548405, 'timestamp': 308695.585887, 'diameter_3d': 4.855734922153405, 'ellipse': {'center': [123.0739029210768, 193.51901317932644], 'axes': [32.3365078865713, 46.55604111564927], 'angle': -72.20823596335237}, 'location': [123.0739029210768, 193.51901317932644], 'diameter': 46.55604111564927, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5949117757200528, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.217677744914627, 'phi': -1.7990581503797145, 'norm_pos': [0.384605946628365, 0.19367077841947322], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.245601,"{'circle_3d': {'center': [-3.861473153818043, 7.7131099580492055, 64.69817215688305], 'normal': [-0.18037076501968208, 0.6029570203936266, -0.7771159621859882], 'radius': 2.414115347459433}, 'confidence': 0.9390758775032613, 'timestamp': 308695.594287, 'diameter_3d': 4.828230694918866, 'ellipse': {'center': [123.09630276857504, 193.55050713500947], 'axes': [32.143375330509784, 46.29088766561178], 'angle': -72.23241210254548}, 'location': [123.09630276857504, 193.55050713500947], 'diameter': 46.29088766561178, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5955425462640496, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.217998857222036, 'phi': -1.7988609144892558, 'norm_pos': [0.384675946151797, 0.19353955360412722], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.2522502,"{'circle_3d': {'center': [-3.8624669563565446, 7.712791988442005, 64.69815616994129], 'normal': [-0.18045358189789054, 0.6029305229263598, -0.7771172944311351], 'radius': 2.4642883310189965}, 'confidence': 0.8580905976592965, 'timestamp': 308695.602687, 'diameter_3d': 4.928576662037993, 'ellipse': {'center': [123.09105225441576, 193.53220126412532], 'axes': [32.81217278869411, 47.2535171567319], 'angle': -72.22454894370829}, 'location': [123.09105225441576, 193.53220126412532], 'diameter': 47.2535171567319, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5948182552135362, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2179656433725117, 'phi': -1.7989616563114075, 'norm_pos': [0.38465953829504923, 0.19361582806614452], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.261555,"{'circle_3d': {'center': [-3.8200296858364715, 7.731487829114496, 64.70292364189281], 'normal': [-0.17691714268788444, 0.6044885096490674, -0.7767200051018411], 'radius': 2.4092622456104755}, 'confidence': 0.9998545468161568, 'timestamp': 308695.611087, 'diameter_3d': 4.818524491220951, 'ellipse': {'center': [123.49354282148725, 193.7220353585463], 'axes': [32.0566877810806, 46.1944759778752], 'angle': -72.57033251634566}, 'location': [123.49354282148725, 193.7220353585463], 'diameter': 46.1944759778752, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5975838234602571, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.219919957022359, 'phi': -1.7947501652910365, 'norm_pos': [0.3859173213171477, 0.19282485267272376], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.268725,"{'circle_3d': {'center': [-3.795787364023227, 7.754868173280801, 64.71566735592832], 'normal': [-0.17489694920344742, 0.6064368716629263, -0.7756580289322158], 'radius': 2.4058364435953274}, 'confidence': 0.975847415657676, 'timestamp': 308695.619487, 'diameter_3d': 4.811672887190655, 'ellipse': {'center': [123.73122821651695, 193.93215207099217], 'axes': [31.944246584884446, 46.11976723537959], 'angle': -72.7972205125305}, 'location': [123.73122821651695, 193.93215207099217], 'diameter': 46.11976723537959, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5988601150584305, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2223680381311146, 'phi': -1.7925695276115683, 'norm_pos': [0.38666008817661546, 0.1919493663708659], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.279238,"{'circle_3d': {'center': [-3.7638590931464626, 7.757611847554234, 64.71066971284665], 'normal': [-0.17223625996371705, 0.6066655111857123, -0.7760744991890206], 'radius': 2.422396140496535}, 'confidence': 0.7864778692874249, 'timestamp': 308695.627887, 'diameter_3d': 4.84479228099307, 'ellipse': {'center': [124.03414386681861, 193.9586894456496], 'axes': [32.194558503936314, 46.441010180491624], 'angle': -73.03044218447864}, 'location': [124.03414386681861, 193.9586894456496], 'diameter': 46.441010180491624, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5988752754737758, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.222655618944394, 'phi': -1.789189297885736, 'norm_pos': [0.38760669958380817, 0.19183879397645998], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.284707,"{'circle_3d': {'center': [-3.7367725715289413, 7.764781269814204, 64.71030489898456], 'normal': [-0.16997904982892362, 0.6072629630407098, -0.7761049003441957], 'radius': 2.4132496247987456}, 'confidence': 0.7946296326617323, 'timestamp': 308695.636287, 'diameter_3d': 4.826499249597491, 'ellipse': {'center': [124.29137633172553, 194.03018724802757], 'axes': [32.07733493432366, 46.265864447922496], 'angle': -73.23966089232982}, 'location': [124.29137633172553, 194.03018724802757], 'diameter': 46.265864447922496, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5988713372222065, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2234073868857025, 'phi': -1.786407445847733, 'norm_pos': [0.3884105510366423, 0.19154088646655176], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.29734,"{'circle_3d': {'center': [-3.701201246648981, 7.788034907589253, 64.72081191288918], 'normal': [-0.16701477275559357, 0.6092007661886306, -0.7752293158521437], 'radius': 2.425072569846974}, 'confidence': 0.9899617547250525, 'timestamp': 308695.644686, 'diameter_3d': 4.850145139693948, 'ellipse': {'center': [124.63683608229226, 194.23681266434335], 'axes': [32.18060994108068, 46.48521344379853], 'angle': -73.54542979756582}, 'location': [124.63683608229226, 194.23681266434335], 'diameter': 46.48521344379853, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.5998176415813128, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2258486864225784, 'phi': -1.7829922304844352, 'norm_pos': [0.38949011275716333, 0.19067994723190274], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.306154,"{'circle_3d': {'center': [-3.7223860151371944, 7.775881092845389, 64.71585845338022], 'normal': [-0.16878017012961136, 0.6081879482933086, -0.7756421041445567], 'radius': 2.4150102063997183}, 'confidence': 0.943174621203078, 'timestamp': 308695.653086, 'diameter_3d': 4.830020412799437, 'ellipse': {'center': [124.43156916143533, 194.12942479750964], 'axes': [32.0718994682101, 46.295711332833115], 'angle': -73.36726555394709}, 'location': [124.43156916143533, 194.12942479750964], 'diameter': 46.295711332833115, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.6005399333233186, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2245721399695344, 'phi': -1.7850568315051663, 'norm_pos': [0.3888486536294854, 0.19112739667704315], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.3138618,"{'circle_3d': {'center': [-3.6977523172696167, 7.784676629315458, 64.71743169212894], 'normal': [-0.16672736197397992, 0.6089209096658142, -0.7755110009154963], 'radius': 2.4553025049155033}, 'confidence': 0.9346143581321766, 'timestamp': 308695.661486, 'diameter_3d': 4.910605009831007, 'ellipse': {'center': [124.6702500986091, 194.1991997560403], 'axes': [32.601215011274824, 47.067458265251105], 'angle': -73.56248219995054}, 'location': [124.6702500986091, 194.1991997560403], 'diameter': 47.067458265251105, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.6012341118028841, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2254958327689742, 'phi': -1.782563239074013, 'norm_pos': [0.38959453155815343, 0.19083666768316543], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.3206458,"{'circle_3d': {'center': [-3.723217868623707, 7.790327135478347, 64.72738512209885], 'normal': [-0.16884949125348744, 0.6093917851793884, -0.7746815484180042], 'radius': 2.4207970619761636}, 'confidence': 0.9945746943476854, 'timestamp': 308695.669886, 'diameter_3d': 4.841594123952327, 'ellipse': {'center': [124.43019717606994, 194.25282736868928], 'axes': [32.08598464480193, 46.398492435898476], 'angle': -73.39387532412591}, 'location': [124.43019717606994, 194.25282736868928], 'diameter': 46.398492435898476, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.603353027206821, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.226089585296786, 'phi': -1.785399856650987, 'norm_pos': [0.38884436617521856, 0.19061321929712804], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.331198,"{'circle_3d': {'center': [-3.7237403474490702, 7.781511687042183, 64.72057115109993], 'normal': [-0.168893031155601, 0.6086571644763747, -0.7752493793345807], 'radius': 2.4317411490564296}, 'confidence': 0.9999803428340385, 'timestamp': 308695.678286, 'diameter_3d': 4.863482298112859, 'ellipse': {'center': [124.42245814411113, 194.17288122829012], 'axes': [32.268427160102355, 46.61324765716543], 'angle': -73.37030201405467}, 'location': [124.42245814411113, 194.17288122829012], 'diameter': 46.61324765716543, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.6061803524291531, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2251633803515363, 'phi': -1.7853010655211725, 'norm_pos': [0.38882018170034727, 0.19094632821545787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.336412,"{'circle_3d': {'center': [-3.6887142253565406, 7.7829257882084, 64.71411899588857], 'normal': [-0.16597418764789024, 0.6087750062402262, -0.7757870589355275], 'radius': 2.432741861366529}, 'confidence': 0.9925791951262377, 'timestamp': 308695.686686, 'diameter_3d': 4.865483722733058, 'ellipse': {'center': [124.75289291245116, 194.19303879817397], 'axes': [32.32029464258261, 46.63711942075657], 'angle': -73.62305981575786}, 'location': [124.75289291245116, 194.19303879817397], 'diameter': 46.63711942075657, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.6079546976002992, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.225311910130911, 'phi': -1.781561940252598, 'norm_pos': [0.38985279035140985, 0.1908623383409418], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.344615,"{'circle_3d': {'center': [-3.6669514456334755, 7.794229758074195, 64.71836671394664], 'normal': [-0.16416062267096812, 0.6097170037290424, -0.7754330824306885], 'radius': 2.4730480554372627}, 'confidence': 0.8525731422090345, 'timestamp': 308695.695086, 'diameter_3d': 4.946096110874525, 'ellipse': {'center': [124.96556245687417, 194.28370250408037], 'axes': [32.83481922178392, 47.407204158648575], 'angle': -73.80333571228614}, 'location': [124.96556245687417, 194.28370250408037], 'diameter': 47.407204158648575, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.6081105438552337, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2264998292783176, 'phi': -1.7794179358697593, 'norm_pos': [0.3905173826777318, 0.19048457289966514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.35446,"{'circle_3d': {'center': [-3.62618942845644, 7.809249588955355, 64.72164927682525], 'normal': [-0.16076378790621518, 0.6109686563024724, -0.7751595355241376], 'radius': 2.453612435129161}, 'confidence': 0.9037367482083591, 'timestamp': 308695.703486, 'diameter_3d': 4.907224870258322, 'ellipse': {'center': [125.35414413336736, 194.4292732153969], 'axes': [32.562181308395836, 47.032114388289145], 'angle': -74.12723141137154}, 'location': [125.35414413336736, 194.4292732153969], 'diameter': 47.032114388289145, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.6083315305742243, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2280799250623216, 'phi': -1.7752917221604427, 'norm_pos': [0.39173170041677297, 0.18987802826917954], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835540.3604429,"{'circle_3d': {'center': [-3.6083131633116574, 7.839977154892836, 64.74225157152078], 'normal': [-0.15927409914414994, 0.6135292867972625, -0.773442677632843], 'radius': 2.4637723857078}, 'confidence': 0.9728677467911513, 'timestamp': 308695.711886, 'diameter_3d': 4.9275447714156, 'ellipse': {'center': [125.53577708223627, 194.69642935266197], 'axes': [32.58473698402924, 47.21207327218235], 'angle': -74.32076615362828}, 'location': [125.53577708223627, 194.69642935266197], 'diameter': 47.21207327218235, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.6094575349733788, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2313185071608905, 'phi': -1.773886073043624, 'norm_pos': [0.3922993033819883, 0.18876487769724182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
