eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1596180380.931175,"{'circle_3d': {'center': [-0.15734864813270244, -0.028722765707398068, 3.19344129027907], 'normal': [0.15549622001043603, -0.7230811457638172, -0.6730338640836369], 'radius': 0.6834777064612589}, 'confidence': 0.07949063235105447, 'timestamp': 54282.260246, 'diameter_3d': 1.3669554129225179, 'ellipse': {'center': [125.61733306780957, 128.45666082496462], 'axes': [183.28278233206586, 269.1334057702753], 'angle': -80.59639423639595}, 'location': [125.61733306780957, 128.45666082496462], 'diameter': 269.1334057702753, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7625438627117336, 'phi': -1.3437425648998649, 'norm_pos': [0.3925541658369049, 0.4647639132293141], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.045578,"{'circle_3d': {'center': [-35.03968284114017, 52.102859151066475, 555.84898165203], 'normal': [-0.2656139837639875, 0.5161577354481971, -0.8142667890599575], 'radius': 23.084481755553696}, 'confidence': 0.9551691710881817, 'timestamp': 54285.376634, 'diameter_3d': 46.16896351110739, 'ellipse': {'center': [121.12504182339683, 177.700194914184], 'axes': [38.59863077964161, 51.515765604974234], 'angle': -62.02163463688635}, 'location': [121.12504182339683, 177.700194914184], 'diameter': 51.515765604974234, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6795340649706327, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.113155141673224, 'phi': -1.886113376156884, 'norm_pos': [0.3785157556981151, 0.2595825211909], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.0536819,"{'circle_3d': {'center': [-35.230169535128894, 52.153475745215474, 555.9456701566794], 'normal': [-0.28148787492971417, 0.5203757849606131, -0.8062094136725143], 'radius': 23.47385207735906}, 'confidence': 0.9213770531519865, 'timestamp': 54285.385034, 'diameter_3d': 46.94770415471812, 'ellipse': {'center': [120.93718738976818, 177.73473990138794], 'axes': [38.74311348800234, 52.375713991123355], 'angle': -60.97449502630065}, 'location': [120.93718738976818, 177.73473990138794], 'diameter': 52.375713991123355, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6782348488733159, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1180872800135875, 'phi': -1.9067135504394472, 'norm_pos': [0.3779287105930256, 0.2594385837442169], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.063929,"{'circle_3d': {'center': [-35.2517773601427, 52.114579407272466, 555.9282265490239], 'normal': [-0.28328852701419777, 0.5171344234653625, -0.8076630476438013], 'radius': 23.494377814708695}, 'confidence': 0.9674276639762411, 'timestamp': 54285.393434, 'diameter_3d': 46.98875562941739, 'ellipse': {'center': [120.91447999223416, 177.69420472764114], 'axes': [38.865655055621296, 52.42284086291299], 'angle': -60.6975014671042}, 'location': [120.91447999223416, 177.69420472764114], 'diameter': 52.42284086291299, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6746005312589842, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1142958672063026, 'phi': -1.9081399274608977, 'norm_pos': [0.37785774997573174, 0.2596074803014953], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.0694149,"{'circle_3d': {'center': [-35.25568783285312, 52.060412299641236, 555.8951244558885], 'normal': [-0.2836143997400664, 0.512620497829427, -0.8104215554050819], 'radius': 23.36243908620883}, 'confidence': 0.9909154201526065, 'timestamp': 54285.401834, 'diameter_3d': 46.72487817241766, 'ellipse': {'center': [120.90668701435342, 177.64393916302606], 'axes': [38.81637638256117, 52.13098651401358], 'angle': -60.47591559170514}, 'location': [120.90668701435342, 177.64393916302606], 'diameter': 52.13098651401358, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6661086238950342, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.109030350848057, 'phi': -1.9074347109391256, 'norm_pos': [0.37783339691985446, 0.2598169201540581], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.077366,"{'circle_3d': {'center': [-35.14821648501152, 52.138330768234674, 555.9077142131979], 'normal': [-0.27465845408659956, 0.5191137035455469, -0.8093724089626388], 'radius': 23.4324886703655}, 'confidence': 0.8975394009434995, 'timestamp': 54285.410234, 'diameter_3d': 46.864977340731, 'ellipse': {'center': [121.02043724343507, 177.7220478888317], 'axes': [38.87360061515812, 52.28712286063748], 'angle': -61.4442467721059}, 'location': [121.02043724343507, 177.7220478888317], 'diameter': 52.28712286063748, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6652630205505661, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.116609988963839, 'phi': -1.897949775448275, 'norm_pos': [0.37818886638573457, 0.2594914671298679], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.0856462,"{'circle_3d': {'center': [-35.43951309098787, 51.998188386559136, 555.9220706854612], 'normal': [-0.2989331712512961, 0.507435171739252, -0.808176036274028], 'radius': 23.330025287200748}, 'confidence': 0.9923701854092943, 'timestamp': 54285.418634, 'diameter_3d': 46.660050574401495, 'ellipse': {'center': [120.71538081263934, 177.57909603163978], 'axes': [38.617288587291846, 52.0553019872365], 'angle': -59.08249177401443}, 'location': [120.71538081263934, 177.57909603163978], 'diameter': 52.0553019872365, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6597513687464529, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.103001989960168, 'phi': -1.9250761544506232, 'norm_pos': [0.37723556503949796, 0.2600870998681676], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.0950022,"{'circle_3d': {'center': [-35.0644582654634, 52.13832756179995, 555.879690604287], 'normal': [-0.26767860245759006, 0.5191134363426527, -0.811707709705208], 'radius': 23.22082739351863}, 'confidence': 0.9189359907737459, 'timestamp': 54285.427034, 'diameter_3d': 46.44165478703726, 'ellipse': {'center': [121.10279901248782, 177.73093374385445], 'axes': [38.669159940150294, 51.81750308991869], 'angle': -61.984911507622094}, 'location': [121.10279901248782, 177.73093374385445], 'diameter': 51.81750308991869, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6592900893512388, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.116609676338068, 'phi': -1.8893384058993925, 'norm_pos': [0.37844624691402445, 0.2594544427339398], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.101208,"{'circle_3d': {'center': [-35.059390861128186, 52.146465892378636, 555.8832296029783], 'normal': [-0.2672563187629887, 0.5197916305575438, -0.8114127931475974], 'radius': 23.261735812864792}, 'confidence': 0.9267240908293208, 'timestamp': 54285.435434, 'diameter_3d': 46.523471625729584, 'ellipse': {'center': [121.10895787064905, 177.7377807064094], 'axes': [38.71962658429314, 51.908598602358346], 'angle': -62.04623925468335}, 'location': [121.10895787064905, 177.7377807064094], 'diameter': 51.908598602358346, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6585506478614334, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.11740335077051, 'phi': -1.8889770811472602, 'norm_pos': [0.3784654933457783, 0.25942591372329415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.1130161,"{'circle_3d': {'center': [-35.39478490180097, 52.178915362236225, 556.0212953555558], 'normal': [-0.2952058221523874, 0.5224957530456761, -0.7999073137661419], 'radius': 23.249495293980374}, 'confidence': 0.9941589713214647, 'timestamp': 54285.443834, 'diameter_3d': 46.49899058796075, 'ellipse': {'center': [120.76377703923237, 177.76620495980805], 'axes': [37.98069742248826, 51.86746689053005], 'angle': -60.03097323753992}, 'location': [120.76377703923237, 177.76620495980805], 'diameter': 51.86746689053005, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6551342307832719, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1205717435716727, 'phi': -1.924340412907113, 'norm_pos': [0.37738680324760115, 0.2593074793341331], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.1217961,"{'circle_3d': {'center': [-35.10938878908972, 52.3269946475332, 556.018080068462], 'normal': [-0.271422812759783, 0.5348356934870906, -0.8001752543572881], 'radius': 23.298576817870018}, 'confidence': 0.995163708696234, 'timestamp': 54285.452234, 'diameter_3d': 46.597153635740035, 'ellipse': {'center': [121.06235343555622, 177.91904598716047], 'axes': [38.09190583257167, 51.97938505541017], 'angle': -62.34618014874839}, 'location': [121.06235343555622, 177.91904598716047], 'diameter': 51.97938505541017, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6532026627969478, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1351096062751784, 'phi': -1.8978213289707526, 'norm_pos': [0.37831985448611316, 0.25867064172016474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.1295202,"{'circle_3d': {'center': [-35.142960979537584, 52.27491450532634, 555.9948855644005], 'normal': [-0.2742204952971051, 0.5304956816365192, -0.8021081296957507], 'radius': 23.099861410452515}, 'confidence': 0.9953342696447708, 'timestamp': 54285.460634, 'diameter_3d': 46.19972282090503, 'ellipse': {'center': [121.02284939308869, 177.87294247670764], 'axes': [37.881426253415825, 51.53738244141206], 'angle': -61.95480820497138}, 'location': [121.02284939308869, 177.87294247670764], 'diameter': 51.53738244141206, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6515559327640363, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1299815308420205, 'phi': -1.900214334752013, 'norm_pos': [0.3781964043534022, 0.25886273968038487], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.137563,"{'circle_3d': {'center': [-35.2505501256302, 52.30389005586132, 556.0516435895208], 'normal': [-0.28318625747148973, 0.5329103108477669, -0.7973782942690549], 'radius': 22.965601290830637}, 'confidence': 0.9964628590375495, 'timestamp': 54285.469034, 'diameter_3d': 45.931202581661275, 'ellipse': {'center': [120.91001020560988, 177.90563476081508], 'axes': [37.37111004504704, 51.2322032026849], 'angle': -61.37545954198411}, 'location': [120.91001020560988, 177.90563476081508], 'diameter': 51.2322032026849, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6514751214271697, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.132832567495747, 'phi': -1.9120487877190269, 'norm_pos': [0.37784378189253087, 0.25872652182993716], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.145393,"{'circle_3d': {'center': [-35.317271768444556, 52.24521189097424, 556.0365477469215], 'normal': [-0.2887463943726864, 0.5280204637738437, -0.7986362811523329], 'radius': 23.277217032614228}, 'confidence': 0.993524774033846, 'timestamp': 54285.477434, 'diameter_3d': 46.554434065228456, 'ellipse': {'center': [120.84572803628832, 177.83373658489506], 'axes': [37.952050647066606, 51.928577038246274], 'angle': -60.75194294875435}, 'location': [120.84572803628832, 177.83373658489506], 'diameter': 51.928577038246274, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6475075050550116, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1270642251936995, 'phi': -1.9177227836994708, 'norm_pos': [0.377642900113401, 0.25902609756293726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.1534688,"{'circle_3d': {'center': [-35.214915622766334, 52.13674640553526, 555.9295859992739], 'normal': [-0.28021671556616756, 0.5189816733205959, -0.8075497601229684], 'radius': 22.822443703715702}, 'confidence': 0.92078379704854, 'timestamp': 54285.485833, 'diameter_3d': 45.644887407431405, 'ellipse': {'center': [120.94014600275793, 177.7413910293597], 'axes': [37.74774129100784, 50.92281022375782], 'angle': -61.011845035718615}, 'location': [120.94014600275793, 177.7413910293597], 'diameter': 50.92281022375782, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6471897105945645, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1164555216295287, 'phi': -1.9047926721547022, 'norm_pos': [0.37793795625861853, 0.2594108707110012], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.1623712,"{'circle_3d': {'center': [-35.10993184534029, 52.27971540632288, 555.9868301803183], 'normal': [-0.2714680674473308, 0.5308957567195636, -0.8027794117026005], 'radius': 22.793147714192347}, 'confidence': 0.9963275000627084, 'timestamp': 54285.494233, 'diameter_3d': 45.586295428384695, 'ellipse': {'center': [121.05151994687218, 177.88940120375457], 'axes': [37.41976264544601, 50.85358833773163], 'angle': -62.18177212291166}, 'location': [121.05151994687218, 177.88940120375457], 'diameter': 50.85358833773163, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6469892585091119, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1304535610810746, 'phi': -1.8968847759536984, 'norm_pos': [0.37828599983397554, 0.25879416165102265], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.169438,"{'circle_3d': {'center': [-35.250899739085206, 52.26742269799148, 556.027495563173], 'normal': [-0.2832153919260737, 0.5298713643586137, -0.7993906297980367], 'radius': 22.798723226658602}, 'confidence': 0.9861628976488505, 'timestamp': 54285.502633, 'diameter_3d': 45.597446453317204, 'ellipse': {'center': [120.90565220338944, 177.87453831621679], 'axes': [37.219146552430985, 50.86165553335773], 'angle': -61.24620281842537}, 'location': [120.90565220338944, 177.87453831621679], 'diameter': 50.86165553335773, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6454957123485094, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.129245205932127, 'phi': -1.9112870546241805, 'norm_pos': [0.377830163135592, 0.25885609034909673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.1789062,"{'circle_3d': {'center': [-35.312692510814244, 52.21127845730917, 556.0125481606135], 'normal': [-0.28836478957016043, 0.5251926776350884, -0.8006362466780049], 'radius': 22.763310238140043}, 'confidence': 0.9963457792273654, 'timestamp': 54285.511033, 'diameter_3d': 45.52662047628009, 'ellipse': {'center': [120.83978584847479, 177.81771867383685], 'axes': [37.232502022245704, 50.783393297109086], 'angle': -60.660005813365224}, 'location': [120.83978584847479, 177.81771867383685], 'diameter': 50.783393297109086, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6453453186514579, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1237378417102826, 'phi': -1.916501988784778, 'norm_pos': [0.3776243307764837, 0.25909283885901313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.18529,"{'circle_3d': {'center': [-35.26355386440207, 52.32625867157276, 556.0712665014223], 'normal': [-0.28426990236914557, 0.5347743621570538, -0.7957430516106018], 'radius': 22.83167561150618}, 'confidence': 0.9961387119250298, 'timestamp': 54285.519433, 'diameter_3d': 45.66335122301236, 'ellipse': {'center': [120.89462484624295, 177.93298535994668], 'axes': [37.054716476367716, 50.931564794328004], 'angle': -61.37159959486275}, 'location': [120.89462484624295, 177.93298535994668], 'diameter': 50.931564794328004, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6449381383058173, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1350370227143043, 'phi': -1.9139049190295068, 'norm_pos': [0.37779570264450923, 0.2586125610002221], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.197093,"{'circle_3d': {'center': [-35.302987836712354, 52.33492333785852, 556.0912831999836], 'normal': [-0.2875560667283362, 0.5354964176808674, -0.7940749933971518], 'radius': 22.746169213325377}, 'confidence': 0.9972243716625694, 'timestamp': 54285.527833, 'diameter_3d': 45.492338426650754, 'ellipse': {'center': [120.8524876171725, 177.94422700183972], 'axes': [36.81473530115979, 50.73879918507521], 'angle': -61.15577448222808}, 'location': [120.8524876171725, 177.94422700183972], 'diameter': 50.73879918507521, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.64589811396637, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1358917627361995, 'phi': -1.918233676746762, 'norm_pos': [0.37766402380366404, 0.25856572082566787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.2080178,"{'circle_3d': {'center': [-35.288716479630345, 52.356351614101584, 556.1006049756438], 'normal': [-0.28636678697150225, 0.5372821073677894, -0.7932981787588103], 'radius': 22.752179429986395}, 'confidence': 0.9969534342877618, 'timestamp': 54285.536233, 'diameter_3d': 45.50435885997279, 'ellipse': {'center': [120.86788165422881, 177.96603348052403], 'axes': [36.7790784103653, 50.751559080402394], 'angle': -61.318736984546035}, 'location': [120.86788165422881, 177.96603348052403], 'diameter': 50.751559080402394, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6465002584510215, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1380075831110488, 'phi': -1.9172214420978697, 'norm_pos': [0.37771213016946503, 0.25847486049781654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.213403,"{'circle_3d': {'center': [-35.33042506817557, 52.35122446188308, 556.112288468908], 'normal': [-0.2898425026836044, 0.5368548446829139, -0.7923245543201278], 'radius': 22.639270108626743}, 'confidence': 0.9960106474954862, 'timestamp': 54285.544633, 'diameter_3d': 45.278540217253486, 'ellipse': {'center': [120.82252049146653, 177.96416379995745], 'axes': [36.536772509433824, 50.498308511183374], 'angle': -61.04213761789173}, 'location': [120.82252049146653, 177.96416379995745], 'diameter': 50.498308511183374, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.645926982243894, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1375010708183484, 'phi': -1.9214882826781146, 'norm_pos': [0.3775703765358329, 0.25848265083351063], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.2214599,"{'circle_3d': {'center': [-35.41394921364261, 52.22901639879203, 556.061327066916], 'normal': [-0.29680284813919094, 0.5266708394253264, -0.7965713378194613], 'radius': 22.74921137969508}, 'confidence': 0.9493935516837608, 'timestamp': 54285.553033, 'diameter_3d': 45.49842275939016, 'ellipse': {'center': [120.73530369667245, 177.83458966167208], 'axes': [36.96299181898289, 50.74731408842849], 'angle': -60.09306527784235}, 'location': [120.73530369667245, 177.83458966167208], 'diameter': 50.74731408842849, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6458602042613615, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.125475779001548, 'phi': -1.9274616343442184, 'norm_pos': [0.3772978240521014, 0.2590225430763663], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.2296479,"{'circle_3d': {'center': [-35.30284379410604, 52.34506151571682, 556.0980756862484], 'normal': [-0.2875440631778098, 0.5363412658357255, -0.7935089528750935], 'radius': 22.408479051589314}, 'confidence': 0.9953490308578601, 'timestamp': 54285.561433, 'diameter_3d': 44.81695810317863, 'ellipse': {'center': [120.84662219823406, 177.9664995365348], 'axes': [36.23442972364111, 49.9845307767165], 'angle': -61.191872402049505}, 'location': [120.84662219823406, 177.9664995365348], 'diameter': 49.9845307767165, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6445209841357769, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1368924482150846, 'phi': -1.9184486580503253, 'norm_pos': [0.3776456943694814, 0.25847291859777166], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.237668,"{'circle_3d': {'center': [-35.29388102525547, 52.30328960925417, 556.0667411605629], 'normal': [-0.2867971657735957, 0.532860273630505, -0.7961201633488854], 'radius': 22.515393079440173}, 'confidence': 0.9956970640531272, 'timestamp': 54285.569833, 'diameter_3d': 45.030786158880346, 'ellipse': {'center': [120.85682428203955, 177.92037518708491], 'axes': [36.56144928971129, 50.22574204578694], 'angle': -61.10235451951288}, 'location': [120.85682428203955, 177.92037518708491], 'diameter': 50.22574204578694, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6436254559795573, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1327734349536436, 'phi': -1.9165675111670026, 'norm_pos': [0.37767757588137363, 0.2586651033871462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.245426,"{'circle_3d': {'center': [-35.2350299632468, 52.15421544560527, 555.9478461150942], 'normal': [-0.28189291060620697, 0.520437426659763, -0.8060280838046059], 'radius': 22.47779370499232}, 'confidence': 0.9963417959067975, 'timestamp': 54285.578233, 'diameter_3d': 44.95558740998464, 'ellipse': {'center': [120.9133544900523, 177.7709604361604], 'axes': [37.08628666950369, 50.151763556231735], 'angle': -60.946328488497684}, 'location': [120.9133544900523, 177.7709604361604], 'diameter': 50.151763556231735, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.6435034037473808, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1181594668703143, 'phi': -1.9072313750149457, 'norm_pos': [0.37785423278141345, 0.25928766484933163], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180384.253574,"{'circle_3d': {'center': [-35.137610314557264, 52.25608234012602, 555.9806316150116], 'normal': [-0.2737746065487453, 0.5289263345364925, -0.8032959588114895], 'radius': 22.367527922147712}, 'confidence': 0.996285078377467, 'timestamp': 54285.586633, 'diameter_3d': 44.735055844295424, 'ellipse': {'center': [121.01471293444291, 177.88006796963106], 'axes': [36.74891191817729, 49.90370964682878], 'angle': -61.92402854121923}, 'location': [121.01471293444291, 177.88006796963106], 'diameter': 49.90370964682878, 'sphere': {'center': [-31.85231503597232, 45.90896632568811, 565.6201831207495], 'radius': 12.0}, 'projected_sphere': {'center': [125.0853418749258, 170.32274301967436], 'axes': [26.30740635509358, 26.30740635509358], 'angle': 90.0}, 'model_confidence': 0.643319335714998, 'model_id': 1, 'model_birth_timestamp': 54284.335038, 'theta': 2.1281312739056046, 'phi': -1.8992644135853167, 'norm_pos': [0.3781709779201341, 0.25883305012653723], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
