eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581482128.599421,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 349813.066339, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.8579592613917719, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.17223,"{'circle_3d': {'center': [0.8954520412482028, 9.460127787002136, 79.81421062670874], 'normal': [-0.2778457796221356, 0.568491499118011, -0.7743507849655247], 'radius': 2.7259198857232216}, 'confidence': 0.9992415782902289, 'timestamp': 349814.637126, 'diameter_3d': 5.451839771446443, 'ellipse': {'center': [167.1148264774058, 193.2024801724964], 'axes': [30.039616304503514, 42.425822818497906], 'angle': -67.15875694529247}, 'location': [167.1148264774058, 193.2024801724964], 'diameter': 42.425822818497906, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9078781857824181, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.175467395868419, 'phi': -1.9152991527281473, 'norm_pos': [0.5222338327418932, 0.19498966594793166], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.180125,"{'circle_3d': {'center': [0.9041067488253054, 9.425431743007437, 79.78574544093883], 'normal': [-0.27712455399071034, 0.5656001621184527, -0.776722883779685], 'radius': 2.841733604334202}, 'confidence': 0.9995919650175459, 'timestamp': 349814.645526, 'diameter_3d': 5.683467208668404, 'ellipse': {'center': [167.19856276223865, 192.93443056444582], 'axes': [31.45876679921641, 44.24492862785874], 'angle': -67.12971195510966}, 'location': [167.19856276223865, 192.93443056444582], 'diameter': 44.24492862785874, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.90811045335768, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1719571507707136, 'phi': -1.9135045458456852, 'norm_pos': [0.5224955086319958, 0.19610653931480904], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.188687,"{'circle_3d': {'center': [0.8987647380999926, 9.468293909276381, 79.81902259685673], 'normal': [-0.27756972155115306, 0.5691720093075314, -0.773949787453193], 'radius': 2.76720760519752}, 'confidence': 0.9998926710487873, 'timestamp': 349814.653926, 'diameter_3d': 5.53441521039504, 'ellipse': {'center': [167.14474703346937, 193.25269887470577], 'axes': [30.47057851059834, 43.066129623894184], 'angle': -67.20315628754837}, 'location': [167.14474703346937, 193.25269887470577], 'diameter': 43.066129623894184, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.908109107683297, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1762948103020414, 'phi': -1.915147843226339, 'norm_pos': [0.5223273344795918, 0.19478042135539264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.1957178,"{'circle_3d': {'center': [0.881228208729735, 9.455219222170747, 79.81572296915982], 'normal': [-0.27903109899867456, 0.5680824520487286, -0.7742247564279353], 'radius': 2.7705410285601886}, 'confidence': 0.9996605472297256, 'timestamp': 349814.662326, 'diameter_3d': 5.541082057120377, 'ellipse': {'center': [167.01005509140333, 193.15387400788097], 'axes': [30.52786269065304, 43.1198641067637], 'angle': -67.04648224435147}, 'location': [167.01005509140333, 193.15387400788097], 'diameter': 43.1198641067637, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9081474703663606, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.174970273903115, 'phi': -1.9167065377638755, 'norm_pos': [0.5219064221606354, 0.19519219163382928], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.204756,"{'circle_3d': {'center': [0.8721375836617851, 9.461792882601397, 79.82383293014789], 'normal': [-0.27978865108767037, 0.568630257084616, -0.7735489263455967], 'radius': 2.788958903294955}, 'confidence': 0.9996843846956935, 'timestamp': 349814.670725, 'diameter_3d': 5.57791780658991, 'ellipse': {'center': [166.9411918140744, 193.19370141760766], 'axes': [30.69308514003485, 43.40228794965821], 'angle': -67.00001766392901}, 'location': [166.9411918140744, 193.19370141760766], 'diameter': 43.40228794965821, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9084843339110193, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.175636069609353, 'phi': -1.9178514811474587, 'norm_pos': [0.5216912244189824, 0.19502624409330138], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.213212,"{'circle_3d': {'center': [0.8054430555121459, 9.41717725408476, 79.81550991668944], 'normal': [-0.28534652843347363, 0.5649122880415629, -0.7742425108004668], 'radius': 2.8290772067083023}, 'confidence': 0.9998889685706319, 'timestamp': 349814.679125, 'diameter_3d': 5.658154413416605, 'ellipse': {'center': [166.43193925617672, 192.84778633846202], 'axes': [31.193664749476206, 44.03170849103722], 'angle': -66.4164492196208}, 'location': [166.43193925617672, 192.84778633846202], 'diameter': 44.03170849103722, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9089466613967923, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.171123278432338, 'phi': -1.9238996222620466, 'norm_pos': [0.5200998101755523, 0.19646755692307494], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.220312,"{'circle_3d': {'center': [0.8486390894260065, 9.464801724643575, 79.83458044450035], 'normal': [-0.28174685894065193, 0.5688809939214643, -0.7726533001495581], 'radius': 2.830918928213269}, 'confidence': 0.9995816056368845, 'timestamp': 349814.687525, 'diameter_3d': 5.661837856426538, 'ellipse': {'center': [166.76371832837523, 193.19862831486083], 'axes': [31.10723128677028, 44.04977026413479], 'angle': -66.84387052740279}, 'location': [166.76371832837523, 193.19862831486083], 'diameter': 44.04977026413479, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9099842274323033, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1759409143995607, 'phi': -1.9204609611913932, 'norm_pos': [0.5211366197761726, 0.19500571535474653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.227476,"{'circle_3d': {'center': [0.8039962865872678, 9.454117021395131, 79.84311010968004], 'normal': [-0.2854670925105468, 0.567990601984094, -0.771942494717917], 'radius': 2.7850714874427163}, 'confidence': 0.9995372474059051, 'timestamp': 349814.695925, 'diameter_3d': 5.5701429748854325, 'ellipse': {'center': [166.41260602674953, 193.11856934686924], 'axes': [30.571869506931804, 43.33153687417657], 'angle': -66.50474932127925}, 'location': [166.41260602674953, 193.11856934686924], 'diameter': 43.33153687417657, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9104108900374053, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.174858670389669, 'phi': -1.9250034604512019, 'norm_pos': [0.5200393938335923, 0.19533929438804487], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.236057,"{'circle_3d': {'center': [0.8098504022540003, 9.4577096053134, 79.84359119718586], 'normal': [-0.2849792495383191, 0.5682899839772831, -0.7719024040924317], 'radius': 2.8047174669848745}, 'confidence': 0.9995930938820821, 'timestamp': 349814.704325, 'diameter_3d': 5.609434933969749, 'ellipse': {'center': [166.4601501725722, 193.14171155157374], 'axes': [30.78388020897157, 43.63707250855266], 'angle': -66.5550185431743}, 'location': [166.4601501725722, 193.14171155157374], 'diameter': 43.63707250855266, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9107964791743361, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1752224697083213, 'phi': -1.9244642796278595, 'norm_pos': [0.5201879692892881, 0.19524286853510942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.243562,"{'circle_3d': {'center': [0.9133904360761047, 9.461942578731385, 79.80912534595456], 'normal': [-0.27635091338647705, 0.568642731762115, -0.7747745583617077], 'radius': 2.8047045103668133}, 'confidence': 0.9996948491288483, 'timestamp': 349814.712725, 'diameter_3d': 5.609409020733627, 'ellipse': {'center': [167.26323592529658, 193.20422611800336], 'axes': [30.929547806345308, 43.65533207128881], 'angle': -67.28942285224674}, 'location': [167.26323592529658, 193.20422611800336], 'diameter': 43.65533207128881, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9112520644525945, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.175651234750946, 'phi': -1.9134146602956483, 'norm_pos': [0.5226976122665519, 0.19498239117498595], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.255252,"{'circle_3d': {'center': [1.0274181153923196, 9.455885381662117, 79.76481447927709], 'normal': [-0.2668486067767925, 0.5681379653396761, -0.7784671305848294], 'radius': 2.85652486194806}, 'confidence': 0.9984024856484467, 'timestamp': 349814.721125, 'diameter_3d': 5.71304972389612, 'ellipse': {'center': [168.1552656766612, 193.18449207284095], 'axes': [31.697989408058298, 44.48655457337891], 'angle': -68.07890761547654}, 'location': [168.1552656766612, 193.18449207284095], 'diameter': 44.48655457337891, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9112154942910622, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1750377301561286, 'phi': -1.9010311390432975, 'norm_pos': [0.5254852052395662, 0.19506461636316275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.2641559,"{'circle_3d': {'center': [0.9957610781908635, 9.497520530690073, 79.80629061531141], 'normal': [-0.26948669321024715, 0.5716075610920057, -0.7750107859153026], 'radius': 2.7745425562182806}, 'confidence': 0.9982830560308601, 'timestamp': 349814.729525, 'diameter_3d': 5.549085112436561, 'ellipse': {'center': [167.89620235923962, 193.48794006270572], 'axes': [30.590427505527252, 43.186890776610824], 'angle': -67.95876123832863}, 'location': [167.89620235923962, 193.48794006270572], 'diameter': 43.186890776610824, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9108579831334063, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1792600289786432, 'phi': -1.9054384576371313, 'norm_pos': [0.5246756323726238, 0.19380024973872623], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.271341,"{'circle_3d': {'center': [0.9967588804905061, 9.4987402821742, 79.80684343463393], 'normal': [-0.2694035430186103, 0.5717092070490164, -0.7749647176384257], 'radius': 2.8043540018466593}, 'confidence': 0.9999632541024763, 'timestamp': 349814.737925, 'diameter_3d': 5.608708003693319, 'ellipse': {'center': [167.90730925077185, 193.4904708231391], 'axes': [30.916432237601068, 43.650842503319886], 'angle': -67.96889803215724}, 'location': [167.90730925077185, 193.4904708231391], 'diameter': 43.650842503319886, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9110795822451112, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1793839131720825, 'phi': -1.9053611745250625, 'norm_pos': [0.524710341408662, 0.19378970490358705], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.279841,"{'circle_3d': {'center': [0.9730445850503351, 9.520416081422457, 79.83116534968528], 'normal': [-0.2713797343052912, 0.5735155236530377, -0.772937891384147], 'radius': 2.8172390265077936}, 'confidence': 0.9994099290770043, 'timestamp': 349814.746325, 'diameter_3d': 5.634478053015587, 'ellipse': {'center': [167.72287916009978, 193.63390294986033], 'axes': [30.942852779628375, 43.83826871601655], 'angle': -67.85621251548058}, 'location': [167.72287916009978, 193.63390294986033], 'diameter': 43.83826871601655, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9112080172664849, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1815872062547834, 'phi': -1.908452194278697, 'norm_pos': [0.5241339973753119, 0.19319207104224867], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.287936,"{'circle_3d': {'center': [0.9696327371527622, 9.534216946743587, 79.84262138822108], 'normal': [-0.2716640549634223, 0.5746655957631319, -0.7719832215061642], 'radius': 2.8312858809366435}, 'confidence': 0.9998161125391604, 'timestamp': 349814.754725, 'diameter_3d': 5.662571761873287, 'ellipse': {'center': [167.69688094424927, 193.7274160024919], 'axes': [31.040615576370428, 44.050671010260785], 'angle': -67.86669029607991}, 'location': [167.69688094424927, 193.7274160024919], 'diameter': 44.050671010260785, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9114990116509181, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1829918030387856, 'phi': -1.9091664342417216, 'norm_pos': [0.524052752950779, 0.19280243332295044], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.2953532,"{'circle_3d': {'center': [0.9599236753176612, 9.537946282666244, 79.84882208441975], 'normal': [-0.2724731434496807, 0.5749763737566865, -0.771466496822941], 'radius': 2.8245689889794967}, 'confidence': 0.9998954331312568, 'timestamp': 349814.763125, 'diameter_3d': 5.649137977958993, 'ellipse': {'center': [167.6204335708545, 193.75226359748888], 'axes': [30.938264178350042, 43.94274443993132], 'angle': -67.80799414772787}, 'location': [167.6204335708545, 193.75226359748888], 'diameter': 43.94274443993132, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.912216927812115, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.183371597614232, 'phi': -1.9103089079200897, 'norm_pos': [0.5238138549089203, 0.19269890167712966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.3045309,"{'circle_3d': {'center': [0.9125811203662195, 9.52621776031339, 79.85693366533197], 'normal': [-0.27641835636230083, 0.5739989968939487, -0.7707905317469232], 'radius': 2.800365081326712}, 'confidence': 0.9995998023446698, 'timestamp': 349814.771525, 'diameter_3d': 5.600730162653424, 'ellipse': {'center': [167.25123578062335, 193.6598974147215], 'axes': [30.64430769104877, 43.56175104656491], 'angle': -67.44781386829692}, 'location': [167.25123578062335, 193.6598974147215], 'diameter': 43.56175104656491, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9125861248101774, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1821775093859284, 'phi': -1.9151267745069789, 'norm_pos': [0.5226601118144479, 0.19308376077199374], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.311837,"{'circle_3d': {'center': [0.9427484992009951, 9.567210805121483, 79.87680357390985], 'normal': [-0.27390440812606953, 0.5774150839612899, -0.7691347060320994], 'radius': 2.7971865885926097}, 'confidence': 0.9995811279316064, 'timestamp': 349814.779925, 'diameter_3d': 5.594373177185219, 'ellipse': {'center': [167.48149178551586, 193.95962180419116], 'axes': [30.503645700144954, 43.5013966618839], 'angle': -67.76083474796367}, 'location': [167.48149178551586, 193.95962180419116], 'diameter': 43.5013966618839, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9128021665798403, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.186355419252571, 'phi': -1.912913004854301, 'norm_pos': [0.523379661829737, 0.19183490914920354], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.319985,"{'circle_3d': {'center': [0.9680045869999727, 9.523255347085314, 79.83504423503564], 'normal': [-0.2717997341428214, 0.5737521291249426, -0.7726146509382843], 'radius': 2.7617794402805638}, 'confidence': 0.9990177622985091, 'timestamp': 349814.788325, 'diameter_3d': 5.5235588805611275, 'ellipse': {'center': [167.67704908484356, 193.66435382083858], 'axes': [30.315346963906382, 42.97279008972513], 'angle': -67.82782344936726}, 'location': [167.67704908484356, 193.66435382083858], 'diameter': 42.97279008972513, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9128304968679002, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1818760623763276, 'phi': -1.9090667829698231, 'norm_pos': [0.5239907783901361, 0.19306519241317255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.327701,"{'circle_3d': {'center': [0.9826427503786266, 9.579567162113076, 79.87196851191524], 'normal': [-0.27057988719460024, 0.578444780377256, -0.7695376278649833], 'radius': 2.7714016235393966}, 'confidence': 0.9980170443711538, 'timestamp': 349814.796724, 'diameter_3d': 5.542803247078793, 'ellipse': {'center': [167.7869391753794, 194.06474474458565], 'axes': [30.236198312537077, 43.102662449951744], 'angle': -68.06942003140499}, 'location': [167.7869391753794, 194.06474474458565], 'diameter': 43.102662449951744, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9126270240745971, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1876171687456867, 'phi': -1.9089079180760655, 'norm_pos': [0.5243341849230606, 0.1913968968975598], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.3423302,"{'circle_3d': {'center': [0.9363371593837062, 9.579690544527086, 79.8884737803528], 'normal': [-0.27443868644417696, 0.57845506224509, -0.7681621888285206], 'radius': 2.7907540705209124}, 'confidence': 0.9999711592145479, 'timestamp': 349814.805124, 'diameter_3d': 5.581508141041825, 'ellipse': {'center': [167.42996170120787, 194.04709437149654], 'axes': [30.37738452711112, 43.39501077468925], 'angle': -67.74717735208198}, 'location': [167.42996170120787, 194.04709437149654], 'diameter': 43.39501077468925, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9135440640230752, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.187629773431527, 'phi': -1.913929999620876, 'norm_pos': [0.5232186303162746, 0.19147044011876446], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.348459,"{'circle_3d': {'center': [0.9342826437642375, 9.537850918267754, 79.85784703704107], 'normal': [-0.27460989607913266, 0.5749684267234791, -0.7707144174378309], 'radius': 2.826961967472168}, 'confidence': 0.9997068968105383, 'timestamp': 349814.813524, 'diameter_3d': 5.653923934944336, 'ellipse': {'center': [167.42179500185412, 193.74314632594565], 'axes': [30.925669154991272, 43.975123956099594], 'angle': -67.62859278549276}, 'location': [167.42179500185412, 193.74314632594565], 'diameter': 43.975123956099594, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.913695510362833, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.183361884466645, 'phi': -1.913077563745946, 'norm_pos': [0.5231931093807941, 0.19273689030855978], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.355536,"{'circle_3d': {'center': [0.9073766839398978, 9.549184768601439, 79.8759528670873], 'normal': [-0.27685205939782764, 0.5759129142512862, -0.7692055982673114], 'radius': 2.806778854549858}, 'confidence': 0.9999842569835392, 'timestamp': 349814.821924, 'diameter_3d': 5.613557709099716, 'ellipse': {'center': [167.2097547637588, 193.81919466146888], 'axes': [30.621317942599223, 43.651228215705586], 'angle': -67.46958216822453}, 'location': [167.2097547637588, 193.81919466146888], 'diameter': 43.651228215705586, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9146128087464511, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1845167357639848, 'phi': -1.9162806011841198, 'norm_pos': [0.5225304836367463, 0.19242002224387966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.365067,"{'circle_3d': {'center': [0.9093883375206993, 9.55295139620604, 79.87805017642415], 'normal': [-0.2766844215994275, 0.5762267998850029, -0.7690308224892414], 'radius': 2.803168111044968}, 'confidence': 0.9996432193040579, 'timestamp': 349814.830324, 'diameter_3d': 5.606336222089936, 'ellipse': {'center': [167.22462118103044, 193.84720763284747], 'axes': [30.57098413631996, 43.59389798883737], 'angle': -67.49304644075421}, 'location': [167.22462118103044, 193.84720763284747], 'diameter': 43.59389798883737, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.9147990944986639, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.1849007404863383, 'phi': -1.9161600269322567, 'norm_pos': [0.5225769411907202, 0.19230330152980224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.37137,"{'circle_3d': {'center': [0.9019099889476418, 9.563945525404883, 79.88899461659281], 'normal': [-0.27730761731384895, 0.5771429773182399, -0.768118785808519], 'radius': 2.809725096036898}, 'confidence': 0.9993338584619114, 'timestamp': 349814.838724, 'diameter_3d': 5.619450192073796, 'ellipse': {'center': [167.16650535881806, 193.92107356866524], 'axes': [30.590014044552113, 43.68998012855331], 'angle': -67.46875000403746}, 'location': [167.16650535881806, 193.92107356866524], 'diameter': 43.68998012855331, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.915108402094611, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.186022178590348, 'phi': -1.9172561698751787, 'norm_pos': [0.5223953292463064, 0.1919955267972282], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482130.380007,"{'circle_3d': {'center': [0.9328004502681129, 9.549863711609905, 79.86734973819428], 'normal': [-0.2747334122038097, 0.5759694928353252, -0.7699225256750641], 'radius': 2.768715474527956}, 'confidence': 0.9999364154201204, 'timestamp': 349814.847124, 'diameter_3d': 5.537430949055912, 'ellipse': {'center': [167.40243734008234, 193.84009156566134], 'axes': [30.241614514198627, 43.06351127073254], 'angle': -67.64821962896426}, 'location': [167.40243734008234, 193.84009156566134], 'diameter': 43.06351127073254, 'sphere': {'center': [4.2296013967138295, 2.6382297975860043, 89.10642004629504], 'radius': 12.0}, 'projected_sphere': {'center': [189.42944924282827, 138.3567297805646], 'axes': [166.9913345443474, 166.9913345443474], 'angle': 90.0}, 'model_confidence': 0.916033973308561, 'model_id': 13, 'model_birth_timestamp': 349755.8888, 'theta': 2.18458594579298, 'phi': -1.9135450288076805, 'norm_pos': [0.5231326166877573, 0.1923329518097444], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
