eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581482572.02458,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.3599044592314484}, 'confidence': 0.08902559956543987, 'timestamp': 350256.495375, 'diameter_3d': 0.7198089184628969, 'ellipse': {'center': [-2219.851673797321, 195.02516406333177], 'axes': [731.7487114593171, 3104.1440879485344], 'angle': 94.23313202692968}, 'location': [-2219.851673797321, 195.02516406333177], 'diameter': 3104.1440879485344, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.937036480616628, 0.1873951497361176], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.032934,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.3599076211378284}, 'confidence': 0.08886940463939229, 'timestamp': 350256.503775, 'diameter_3d': 0.7198152422756569, 'ellipse': {'center': [-2219.5832725588007, 195.12270630592704], 'axes': [731.5569282014615, 3104.429565642266], 'angle': 94.2375906930735}, 'location': [-2219.5832725588007, 195.12270630592704], 'diameter': 3104.429565642266, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.9361977267462525, 0.18698872372530395], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.0422342,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.3599071065259144}, 'confidence': 0.08962592519270497, 'timestamp': 350256.512175, 'diameter_3d': 0.7198142130518288, 'ellipse': {'center': [-2219.6269514328264, 195.1068325515809], 'axes': [731.588133932662, 3104.3831148623995], 'angle': 94.23686525653838}, 'location': [-2219.6269514328264, 195.1068325515809], 'diameter': 3104.3831148623995, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.936334223227583, 0.1870548643684129], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.048107,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.3599051968375482}, 'confidence': 0.08993128986669117, 'timestamp': 350256.520575, 'diameter_3d': 0.7198103936750964, 'ellipse': {'center': [-2219.7890556492575, 195.04792071908687], 'axes': [731.7039623586969, 3104.2106993228517], 'angle': 94.23417243882726}, 'location': [-2219.7890556492575, 195.04792071908687], 'diameter': 3104.2106993228517, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.93684079890393, 0.187300330337138], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.056899,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.3599047328768701}, 'confidence': 0.0790495070258396, 'timestamp': 350256.528975, 'diameter_3d': 0.7198094657537402, 'ellipse': {'center': [-2219.8284425995535, 195.0336067334957], 'axes': [731.7321092157822, 3104.1688012836303], 'angle': 94.23351803189973}, 'location': [-2219.8284425995535, 195.0336067334957], 'diameter': 3104.1688012836303, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.936963883123605, 0.18735997194376786], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.0656981,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.35990435425690065}, 'confidence': 0.09280445032352592, 'timestamp': 350256.537375, 'diameter_3d': 0.7198087085138013, 'ellipse': {'center': [-2219.860585767168, 195.02192527974938], 'axes': [731.755080557358, 3104.134607193717], 'angle': 94.23298394289898}, 'location': [-2219.860585767168, 195.02192527974938], 'diameter': 3104.134607193717, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.937064330522399, 0.1874086446677109], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.0734332,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.3599035593457078}, 'confidence': 0.07784197826526076, 'timestamp': 350256.545775, 'diameter_3d': 0.7198071186914156, 'ellipse': {'center': [-2219.928073250891, 194.9973990124872], 'axes': [731.8033140784382, 3104.062808770681], 'angle': 94.23186246895744}, 'location': [-2219.928073250891, 194.9973990124872], 'diameter': 3104.062808770681, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.9372752289090345, 0.18751083744797004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.081367,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.3599048130562383}, 'confidence': 0.07980512347971938, 'timestamp': 350256.554175, 'diameter_3d': 0.7198096261124766, 'ellipse': {'center': [-2219.8216358436566, 195.03608044128725], 'axes': [731.7272448424427, 3104.17604215946], 'angle': 94.23363112838616}, 'location': [-2219.8216358436566, 195.03608044128725], 'diameter': 3104.17604215946, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.936942612011427, 0.18734966482796978], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.089086,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.359906511653916}, 'confidence': 0.08494149771692101, 'timestamp': 350256.562575, 'diameter_3d': 0.719813023307832, 'ellipse': {'center': [-2219.6774447062526, 195.08848231164478], 'axes': [731.6242103130581, 3104.329413809877], 'angle': 94.23602656887515}, 'location': [-2219.6774447062526, 195.08848231164478], 'diameter': 3104.329413809877, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.9364920147070395, 0.1871313237014801], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.096788,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.3599050949627083}, 'confidence': 0.08358335180330222, 'timestamp': 350256.570975, 'diameter_3d': 0.7198101899254166, 'ellipse': {'center': [-2219.797703976483, 195.04477774837295], 'axes': [731.7101425371378, 3104.2014998187155], 'angle': 94.23402875264667}, 'location': [-2219.797703976483, 195.04477774837295], 'diameter': 3104.2014998187155, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.936867824926509, 0.18731342604844603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.109271,"{'circle_3d': {'center': [0.035509699775641, 0.3028881627088422, 0.19128392897971835], 'normal': [-0.1521095625564539, 0.5526942463589509, -0.8193849833994978], 'radius': 0.35990351618069844}, 'confidence': 0.07920238495753121, 'timestamp': 350256.579375, 'diameter_3d': 0.7198070323613969, 'ellipse': {'center': [-2219.93173805162, 194.99606715245625], 'axes': [731.8059334440713, 3104.058909683425], 'angle': 94.23180156498925}, 'location': [-2219.93173805162, 194.99606715245625], 'diameter': 3104.058909683425, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.156390010610212, 'phi': -1.7543455856171444, 'norm_pos': [-6.9372866814113125, 0.18751638686476568], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.118328,"{'circle_3d': {'center': [5.597664416212567e-06, -1.5592053630442138e-06, 0.00015558561777240243], 'normal': [-0.15506823773238929, 0.5274534361994339, -0.8353123453463267], 'radius': 4.256896581189323e-06}, 'confidence': 0.9999999995202771, 'timestamp': 350256.587775, 'diameter_3d': 8.513793162378646e-06, 'ellipse': {'center': [182.37156093692965, 113.5807112472179], 'axes': [28.699440323690393, 33.94892462974505], 'angle': -76.57999595746855}, 'location': [182.37156093692965, 113.5807112472179], 'diameter': 33.94892462974505, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966688591864, 'phi': -1.7543478312169922, 'norm_pos': [0.5699111279279052, 0.5267470364699254], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.125717,"{'circle_3d': {'center': [5.697935419268774e-06, -1.5462232854090985e-06, 0.00015557520082332132], 'normal': [-0.15506822937647236, 0.5274534372812737, -0.8353123462144058], 'radius': 4.156059186654334e-06}, 'confidence': 0.9999999995204281, 'timestamp': 350256.596175, 'diameter_3d': 8.312118373308667e-06, 'ellipse': {'center': [182.76969838833674, 113.64165956492111], 'axes': [28.022448089997933, 33.14751510563854], 'angle': -76.64073982900435}, 'location': [182.76969838833674, 113.64165956492111], 'diameter': 33.14751510563854, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966701325625, 'phi': -1.7543478213604082, 'norm_pos': [0.5711553074635523, 0.526493085146162], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.132821,"{'circle_3d': {'center': [5.617112724731754e-06, -1.537308017773853e-06, 0.00015559583432889212], 'normal': [-0.1550682361116969, 0.5274534380242126, -0.8353123444949471], 'radius': 4.122963111438752e-06}, 'confidence': 0.9999999995200461, 'timestamp': 350256.604575, 'diameter_3d': 8.245926222877504e-06, 'ellipse': {'center': [182.4435618621193, 113.6811750271911], 'axes': [27.792296298437858, 32.87857730265591], 'angle': -76.59326977752194}, 'location': [182.4435618621193, 113.6811750271911], 'diameter': 32.87857730265591, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966710070363, 'phi': -1.754347829524315, 'norm_pos': [0.5701361308191228, 0.5263284373867038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.140773,"{'circle_3d': {'center': [5.628327478079953e-06, -1.4532351313434333e-06, 0.00015564683977942195], 'normal': [-0.1550682351771341, 0.5274534450302865, -0.8353123402444929], 'radius': 4.144241405941988e-06}, 'confidence': 0.9999999995189492, 'timestamp': 350256.612975, 'diameter_3d': 8.288482811883976e-06, 'ellipse': {'center': [182.48150019890255, 114.01627735826973], 'axes': [27.917307067092764, 33.03767144817122], 'angle': -76.60695369520714}, 'location': [182.48150019890255, 114.01627735826973], 'diameter': 33.03767144817122, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966792535127, 'phi': -1.7543478293559267, 'norm_pos': [0.5702546881215704, 0.5249321776738761], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.1485949,"{'circle_3d': {'center': [5.615677966419597e-06, -1.4080847190456325e-06, 0.00015567769802871112], 'normal': [-0.1550682362312601, 0.5274534487928209, -0.835312337672972], 'radius': 4.1910337598925435e-06}, 'confidence': 0.9999999995183053, 'timestamp': 350256.621375, 'diameter_3d': 8.382067519785087e-06, 'ellipse': {'center': [182.4280439925162, 114.19293102843585], 'axes': [28.221480363027357, 33.40413428586463], 'angle': -76.60322973370789}, 'location': [182.4280439925162, 114.19293102843585], 'diameter': 33.40413428586463, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966836821915, 'phi': -1.754347831128299, 'norm_pos': [0.5700876374766131, 0.5241961207148507], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.156947,"{'circle_3d': {'center': [5.657365138134196e-06, -1.3612367011361926e-06, 0.00015569954110716822], 'normal': [-0.15506823275732912, 0.5274534526968223, -0.8353123358527155], 'radius': 4.2117021445711806e-06}, 'confidence': 0.9999999995178057, 'timestamp': 350256.629775, 'diameter_3d': 8.423404289142361e-06, 'ellipse': {'center': [182.59154826575386, 114.37839529330058], 'axes': [28.352445178060762, 33.56456704642347], 'angle': -76.63184080740248}, 'location': [182.59154826575386, 114.37839529330058], 'diameter': 33.56456704642347, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966882773837, 'phi': -1.7543478274990674, 'norm_pos': [0.5705985883304808, 0.5234233529445809], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.16545,"{'circle_3d': {'center': [5.680507745742247e-06, -1.4002720414296732e-06, 0.0001556705962357796], 'normal': [-0.1550682308287785, 0.5274534494438773, -0.8353123382647881], 'radius': 4.238630531515694e-06}, 'confidence': 0.9999999995184075, 'timestamp': 350256.638175, 'diameter_3d': 8.477261063031389e-06, 'ellipse': {'center': [182.68877239104887, 114.21922722054055], 'axes': [28.544326786234173, 33.78560684720947], 'angle': -76.64241254622435}, 'location': [182.68877239104887, 114.21922722054055], 'diameter': 33.78560684720947, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966844485154, 'phi': -1.7543478247490014, 'norm_pos': [0.5709024137220278, 0.5240865532477477], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.172965,"{'circle_3d': {'center': [5.695446453790609e-06, -1.3722059835075129e-06, 0.00015568554515965616], 'normal': [-0.15506822958388614, 0.5274534517827155, -0.8353123370190445], 'radius': 4.195425231657712e-06}, 'confidence': 0.9999999995180788, 'timestamp': 350256.646575, 'diameter_3d': 8.390850463315424e-06, 'ellipse': {'center': [182.7447811421604, 114.33573036788646], 'axes': [28.24768526835352, 33.43808611269598], 'angle': -76.65351938447739}, 'location': [182.7447811421604, 114.33573036788646], 'diameter': 33.43808611269598, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966872014373, 'phi': -1.754347823575952, 'norm_pos': [0.5710774410692513, 0.5236011234671398], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.180504,"{'circle_3d': {'center': [5.735448189936321e-06, -1.4542617492452337e-06, 0.00015562630552778955], 'normal': [-0.15506822625040814, 0.527453444944735, -0.8353123419556804], 'radius': 4.195743941347255e-06}, 'confidence': 0.9999999995193112, 'timestamp': 350256.654975, 'diameter_3d': 8.39148788269451e-06, 'ellipse': {'center': [182.91287268683823, 114.00649339457196], 'axes': [28.271209930442723, 33.45352207206373], 'angle': -76.67063257359052}, 'location': [182.91287268683823, 114.00649339457196], 'diameter': 33.45352207206373, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966791528146, 'phi': -1.7543478186576287, 'norm_pos': [0.5716027271463695, 0.5249729441892834], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.193069,"{'circle_3d': {'center': [5.7956315124840785e-06, -1.5178959218431487e-06, 0.00015557495158091683], 'normal': [-0.15506822123513125, 0.5274534396418873, -0.8353123462351759], 'radius': 4.169859372031554e-06}, 'confidence': 0.9999999995203614, 'timestamp': 350256.663375, 'diameter_3d': 8.339718744063108e-06, 'ellipse': {'center': [183.15957370188005, 113.75325810486035], 'axes': [28.11499137566781, 33.25841042161349], 'angle': -76.70132742148517}, 'location': [183.15957370188005, 113.75325810486035], 'diameter': 33.25841042161349, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396672911115, 'phi': -1.754347811934181, 'norm_pos': [0.5723736678183752, 0.5260280912297486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.2007732,"{'circle_3d': {'center': [5.704795698280307e-06, -1.420681376096411e-06, 0.0001556532000304145], 'normal': [-0.15506822880478244, 0.5274534477430994, -0.8353123397144718], 'radius': 4.118672213347218e-06}, 'confidence': 0.9999999995187627, 'timestamp': 350256.671775, 'diameter_3d': 8.237344426694436e-06, 'ellipse': {'center': [182.7844728636839, 114.14862427348989], 'axes': [27.74222388970312, 32.83303890237079], 'angle': -76.65504538033336}, 'location': [182.7844728636839, 114.14862427348989], 'diameter': 32.83303890237079, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966824466203, 'phi': -1.7543478220952362, 'norm_pos': [0.5712014776990122, 0.5243807321937921], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.208995,"{'circle_3d': {'center': [5.670827371906384e-06, -1.2264483819635075e-06, 0.00015578215331935041], 'normal': [-0.1550682316354763, 0.5274534639291822, -0.8353123289683645], 'radius': 4.194291144207824e-06}, 'confidence': 0.9999999995160338, 'timestamp': 350256.680175, 'diameter_3d': 8.388582288415647e-06, 'ellipse': {'center': [182.63259609039872, 114.919705611484], 'axes': [28.20498276886336, 33.408357401377955], 'angle': -76.6507624100935}, 'location': [182.63259609039872, 114.919705611484], 'diameter': 33.408357401377955, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263967014983964, 'phi': -1.7543478276797932, 'norm_pos': [0.570726862782496, 0.5211678932854833], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.2164,"{'circle_3d': {'center': [5.751213966842528e-06, -1.1949981413295063e-06, 0.00015578708935493069], 'normal': [-0.1550682249365934, 0.5274534665500357, -0.8353123285570281], 'radius': 4.144565245512052e-06}, 'confidence': 0.9999999995158673, 'timestamp': 350256.688575, 'diameter_3d': 8.289130491024104e-06, 'ellipse': {'center': [182.9503777942429, 115.04975945822835], 'axes': [27.868155466835482, 33.01177648113669], 'angle': -76.70072805498674}, 'location': [182.9503777942429, 115.04975945822835], 'diameter': 33.01177648113669, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263967045832635, 'phi': -1.7543478200157185, 'norm_pos': [0.5717199306070091, 0.5206260022573819], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.224704,"{'circle_3d': {'center': [5.778966039704514e-06, -1.1549287952661302e-06, 0.00015580723900576743], 'normal': [-0.15506822262392064, 0.5274534698891479, -0.8353123268778906], 'radius': 4.139372932708843e-06}, 'confidence': 0.9999999995154187, 'timestamp': 350256.696975, 'diameter_3d': 8.278745865417686e-06, 'ellipse': {'center': [183.05770323673096, 115.21039268791614], 'axes': [27.825804407106883, 32.96640961512684], 'angle': -76.72028420713313}, 'location': [183.05770323673096, 115.21039268791614], 'diameter': 32.96640961512684, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263967085135547, 'phi': -1.7543478177000635, 'norm_pos': [0.5720553226147842, 0.5199566971336828], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.232383,"{'circle_3d': {'center': [5.779370186864696e-06, -1.142912942064811e-06, 0.0001558147513236463], 'normal': [-0.15506822259024172, 0.5274534708904689, -0.835312326251864], 'radius': 4.106635821914775e-06}, 'confidence': 0.9999999995152566, 'timestamp': 350256.705375, 'diameter_3d': 8.21327164382955e-06, 'ellipse': {'center': [183.057226169783, 115.26150920187311], 'axes': [27.602965011936124, 32.7040767890439], 'angle': -76.72143316192421}, 'location': [183.057226169783, 115.26150920187311], 'diameter': 32.7040767890439, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263967096921563, 'phi': -1.7543478177955818, 'norm_pos': [0.5720538317805719, 0.519743711658862], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482572.240688,"{'circle_3d': {'center': [5.763961995031153e-06, -1.1047377368456068e-06, 0.00015584171724647433], 'normal': [-0.1550682238742577, 0.527453474071736, -0.8353123240047039], 'radius': 4.185489816846219e-06}, 'confidence': 0.9999999995146904, 'timestamp': 350256.713775, 'diameter_3d': 8.370979633692439e-06, 'ellipse': {'center': [182.99426216428313, 115.40687692886503], 'axes': [28.123522904764013, 33.32636104857331], 'angle': -76.71543988100589}, 'location': [182.99426216428313, 115.40687692886503], 'diameter': 33.32636104857331, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263967134366566, 'phi': -1.754347819764315, 'norm_pos': [0.5718570692633848, 0.5191380127963957], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
