eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1581482532.629426,"{'circle_3d': {'center': [11.371257451758185, -11.27810923671246, 289.8149834190385], 'normal': [0.08654210543222293, -0.3972911238774305, -0.9136028824798914], 'radius': 8.537987594542866}, 'confidence': 0.9995730031733043, 'timestamp': 350217.099375, 'diameter_3d': 17.07597518908573, 'ellipse': {'center': [184.28742446019382, 96.06466420874246], 'axes': [32.67808892664624, 36.54682960494231], 'angle': -74.58239491197163}, 'location': [184.28742446019382, 96.06466420874246], 'diameter': 36.54682960494231, 'sphere': {'center': [10.33275218657151, -6.510615750183295, 300.77821800879724], 'radius': 12.0}, 'projected_sphere': {'center': [181.2991033662117, 106.57954092608003], 'axes': [49.47166752469019, 49.47166752469019], 'angle': 90.0}, 'model_confidence': 0.8395892668372706, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 1.1622332073434603, 'phi': -1.4763519648161905, 'norm_pos': [0.5758982014381057, 0.5997305657969064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.204454,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.678175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.2131798,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.686575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.224376,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.694975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.232886,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.703375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.240375,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.711775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.2485912,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.720175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.256712,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.728575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.265431,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.736975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.2725708,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.745375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.280612,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.753775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.289064,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.762175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.296719,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.770575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.308488,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.778975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.317461,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.787375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.3254368,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.795775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.33253,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.804175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.341045,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.812575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.3481119,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.820975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.3563101,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.829375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.364681,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.837775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.372683,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.846175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.380492,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.854575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.392891,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.862975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.400518,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.871375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.408448,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.879775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.4161332,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.888175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.424122,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.896575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.4334478,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.904975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.441247,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.913375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.4489868,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.921775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.4565902,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.930175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482535.464771,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.938575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
