eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581481758.5240252,"{'circle_3d': {'center': [5.66973901383605e-07, 6.285069646949637e-07, 1.112837347960749e-05], 'normal': [-0.1516725369951826, 0.5493681411958625, -0.8216995113546361], 'radius': 3.666199291075549e-07}, 'confidence': 0.9999999999999807, 'timestamp': 349442.99595, 'diameter_3d': 7.332398582151098e-07, 'ellipse': {'center': [191.6831022894356, 154.7247639950471], 'axes': [32.56754865742785, 40.933341020319034], 'angle': -79.12686422848023}, 'location': [191.6831022894356, 154.7247639950471], 'diameter': 40.933341020319034, 'sphere': {'center': [1.8200710109160927, -6.592417065843386, 9.860405264629113], 'radius': 12.0}, 'projected_sphere': {'center': [274.4419520783685, -294.5162872244925], 'axes': [1509.0657635925972, 1509.0657635925972], 'angle': 90.0}, 'model_confidence': 0.6015052514175223, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1524041850315023, 'phi': -1.7533257758847, 'norm_pos': [0.5990096946544863, 0.3553134833539704], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.152975,"{'circle_3d': {'center': [0.5039562599155318, 0.44706287539213907, 8.09211577806321], 'normal': [-0.18587597516037904, 0.5715762446213362, -0.7992188176230265], 'radius': 0.26216152840306434}, 'confidence': 0.9970403797022469, 'timestamp': 349444.625552, 'diameter_3d': 0.5243230568061287, 'ellipse': {'center': [198.72336607596742, 153.96858142214398], 'axes': [31.232027812691587, 40.286764393955345], 'angle': -77.11985945952735}, 'location': [198.72336607596742, 153.96858142214398], 'diameter': 40.286764393955345, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8691802781924052, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1792218632036913, 'phi': -1.7993061821925886, 'norm_pos': [0.6210105189873982, 0.35846424407440003], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.160216,"{'circle_3d': {'center': [0.503256940888865, 0.4478648187758676, 8.092852032190773], 'normal': [-0.18593425174593461, 0.5716430732366469, -0.7991574631123962], 'radius': 0.2546462657512119}, 'confidence': 0.9999245777645877, 'timestamp': 349444.633952, 'diameter_3d': 0.5092925315024238, 'ellipse': {'center': [198.65996876861703, 154.043041319939], 'axes': [30.328295851932996, 39.127720791531274], 'angle': -77.10978995338542}, 'location': [198.65996876861703, 154.043041319939], 'diameter': 39.127720791531274, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8701115750403665, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1793033093018126, 'phi': -1.7993923002852457, 'norm_pos': [0.6208124024019283, 0.3581539945002542], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.168372,"{'circle_3d': {'center': [0.5005868275384118, 0.44575701015056346, 8.09196618199695], 'normal': [-0.18615676119180571, 0.5714674225178715, -0.7992312839618815], 'radius': 0.24924430378272983}, 'confidence': 0.9980338584767227, 'timestamp': 349444.642352, 'diameter_3d': 0.49848860756545965, 'ellipse': {'center': [198.45525831855937, 153.89650660303454], 'axes': [29.695413522898196, 38.30064579392589], 'angle': -77.06403252874368}, 'location': [198.45525831855937, 153.89650660303454], 'diameter': 38.30064579392589, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8681937871890089, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1790892482313464, 'phi': -1.7996360078009552, 'norm_pos': [0.620172682245498, 0.35876455582068945], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.176851,"{'circle_3d': {'center': [0.49731812361263783, 0.4459020196866401, 8.092831809829198], 'normal': [-0.18642915318562023, 0.5714795066458779, -0.7991591483091942], 'radius': 0.2526249327080989}, 'confidence': 0.9998673560154849, 'timestamp': 349444.650752, 'diameter_3d': 0.5052498654161978, 'ellipse': {'center': [198.2035041424244, 153.89702230786128], 'axes': [30.090649630175943, 38.815160769104224], 'angle': -77.01269233960481}, 'location': [198.2035041424244, 153.89702230786128], 'diameter': 38.815160769104224, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8690327833288491, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179103973829038, 'phi': -1.7999792310586946, 'norm_pos': [0.6193859504450763, 0.35876240705057805], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.184397,"{'circle_3d': {'center': [0.4979622913872235, 0.44810031153786944, 8.09425391705501], 'normal': [-0.1863754725377381, 0.5716626976334803, -0.7990406393737098], 'radius': 0.2520475926899121}, 'confidence': 0.9987011257732596, 'timestamp': 349444.659152, 'diameter_3d': 0.5040951853798242, 'ellipse': {'center': [198.24562606074647, 154.06071806887024], 'axes': [30.005958363584117, 38.719937735948186], 'angle': -77.02640558069392}, 'location': [198.24562606074647, 154.06071806887024], 'diameter': 38.719937735948186, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.868139248589872, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179327227038335, 'phi': -1.7999483300327348, 'norm_pos': [0.6195175814398327, 0.35808034137970735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.191947,"{'circle_3d': {'center': [0.4974817355411463, 0.4494372914620497, 8.095322695072387], 'normal': [-0.18641551885824453, 0.571774112627162, -0.7989515745389284], 'radius': 0.25096763580110365}, 'confidence': 0.9988977401107688, 'timestamp': 349444.667552, 'diameter_3d': 0.5019352716022073, 'ellipse': {'center': [198.2028781508885, 154.1609140534669], 'axes': [29.865915411041527, 38.548809032905474], 'angle': -77.02093717256002}, 'location': [198.2028781508885, 154.1609140534669], 'diameter': 38.548809032905474, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8675481191536605, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1794630244729767, 'phi': -1.8000205264233486, 'norm_pos': [0.6193839942215266, 0.35766285811055454], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.2040162,"{'circle_3d': {'center': [0.4995753189651948, 0.44863543970495634, 8.094260680639566], 'normal': [-0.18624105357290713, 0.5717072916474043, -0.7990400757416635], 'radius': 0.2532655478923827}, 'confidence': 0.9993861254371601, 'timestamp': 349444.675952, 'diameter_3d': 0.5065310957847654, 'ellipse': {'center': [198.37012393385697, 154.0991268202027], 'axes': [30.15015571576263, 38.90760802148658], 'angle': -77.05278686206809}, 'location': [198.37012393385697, 154.0991268202027], 'diameter': 38.90760802148658, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.867674844456412, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1793815786175257, 'phi': -1.7997889346792448, 'norm_pos': [0.6199066372933031, 0.35792030491582205], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.212309,"{'circle_3d': {'center': [0.5012709994262168, 0.4448784597474411, 8.091178739526333], 'normal': [-0.186099746867822, 0.571394209984278, -0.7992969041677663], 'radius': 0.2556013592725542}, 'confidence': 0.9997638960508001, 'timestamp': 349444.684352, 'diameter_3d': 0.5112027185451083, 'ellipse': {'center': [198.51663689910413, 153.81916004713872], 'axes': [30.46172108730282, 39.281858276804975], 'angle': -77.07368086157699}, 'location': [198.51663689910413, 153.81916004713872], 'diameter': 39.281858276804975, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8683420885406412, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179000035397708, 'phi': -1.7995502080633181, 'norm_pos': [0.6203644903097004, 0.359086833136922], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.220725,"{'circle_3d': {'center': [0.5029212701001926, 0.44884810196030855, 8.09363356796704], 'normal': [-0.18596222431165732, 0.571725013502017, -0.7990923351310407], 'radius': 0.2529998114458645}, 'confidence': 0.9999143053946017, 'timestamp': 349444.692752, 'diameter_3d': 0.505999622891729, 'ellipse': {'center': [198.62915757617205, 154.11857275743415], 'axes': [30.123661182484746, 38.870838401925894], 'angle': -77.10597529265583}, 'location': [198.62915757617205, 154.11857275743415], 'diameter': 38.870838401925894, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8692162297334161, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179403178742476, 'phi': -1.799443496314185, 'norm_pos': [0.6207161174255377, 0.35783928017735767], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.23026,"{'circle_3d': {'center': [0.5050321573114149, 0.4466109122044424, 8.091542412611243], 'normal': [-0.18578631704405546, 0.5715385810223614, -0.799266598077357], 'radius': 0.25052831614255827}, 'confidence': 0.9994533777910751, 'timestamp': 349444.701152, 'diameter_3d': 0.5010566322851165, 'ellipse': {'center': [198.79887811154924, 153.9610163409339], 'axes': [29.85083913245872, 38.501467124924204], 'angle': -77.13575134000227}, 'location': [198.79887811154924, 153.9610163409339], 'diameter': 38.501467124924204, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8694214471770767, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1791759634479106, 'phi': -1.799186569766851, 'norm_pos': [0.6212464940985913, 0.3584957652461088], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.237118,"{'circle_3d': {'center': [0.4989873892274148, 0.45001123668482723, 8.095382270821776], 'normal': [-0.18629004771772212, 0.5718219413957268, -0.7989466098931459], 'radius': 0.2547109631628916}, 'confidence': 0.9990511628158653, 'timestamp': 349444.709552, 'diameter_3d': 0.5094219263257832, 'ellipse': {'center': [198.32095631385465, 154.1967887375407], 'axes': [30.310264738388202, 39.12420867065547], 'angle': -77.04575825746183}, 'location': [198.32095631385465, 154.1967887375407], 'diameter': 39.12420867065547, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8690591110335877, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179521324196855, 'phi': -1.7998729589037241, 'norm_pos': [0.6197529884807957, 0.35751338026024715], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.244798,"{'circle_3d': {'center': [0.4987723869676963, 0.4465112397367186, 8.092928340865491], 'normal': [-0.1863079645726987, 0.5715302749833845, -0.7991511040561697], 'radius': 0.25571336911509346}, 'confidence': 0.9995046462815291, 'timestamp': 349444.717952, 'diameter_3d': 0.5114267382301869, 'ellipse': {'center': [198.3169841465409, 153.93679222810394], 'axes': [30.456959300432793, 39.2898854141749], 'angle': -77.03677673113461}, 'location': [198.3169841465409, 153.93679222810394], 'diameter': 39.2898854141749, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8693347985930022, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179165841268067, 'phi': -1.7998376334465185, 'norm_pos': [0.6197405754579404, 0.3585966990495669], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.25186,"{'circle_3d': {'center': [0.49839397503158755, 0.4483764180620149, 8.094350778072329], 'normal': [-0.18633949890070775, 0.5716857065104924, -0.7990325676222667], 'radius': 0.2551166797857726}, 'confidence': 0.9997164939513801, 'timestamp': 349444.726352, 'diameter_3d': 0.5102333595715453, 'ellipse': {'center': [198.2807491702374, 154.07502396736982], 'axes': [30.37029457951604, 39.19126772284882], 'angle': -77.03377720891655}, 'location': [198.2807491702374, 154.07502396736982], 'diameter': 39.19126772284882, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8699015435093216, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179355270204423, 'phi': -1.7999078658579235, 'norm_pos': [0.6196273411569919, 0.3580207334692924], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.2656288,"{'circle_3d': {'center': [0.502502537716667, 0.44859614015999316, 8.093550756233393], 'normal': [-0.18599711867695112, 0.571704016685324, -0.7990992361088446], 'radius': 0.25512597279974375}, 'confidence': 0.9999851356859307, 'timestamp': 349444.734752, 'diameter_3d': 0.5102519455994875, 'ellipse': {'center': [198.59923380761376, 154.0951487265075], 'axes': [30.378128291393576, 39.19787475052679], 'angle': -77.0990368071843}, 'location': [198.59923380761376, 154.0951487265075], 'diameter': 39.19787475052679, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8708299902156824, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179377586994699, 'phi': -1.799483013204228, 'norm_pos': [0.620622605648793, 0.35793688030621884], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.268042,"{'circle_3d': {'center': [0.4969456870266522, 0.45133211997261746, 8.096804129874444], 'normal': [-0.1864601895677857, 0.5719320150030427, -0.798828121638757], 'radius': 0.25582507472729193}, 'confidence': 0.9988986201726769, 'timestamp': 349444.743152, 'diameter_3d': 0.5116501494545839, 'ellipse': {'center': [198.15880829577003, 154.2896524716997], 'axes': [30.428227442460688, 39.287932670778936], 'angle': -77.01571070523144}, 'location': [198.15880829577003, 154.2896524716997], 'diameter': 39.287932670778936, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8702600384550729, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179655504766856, 'phi': -1.8001077547451323, 'norm_pos': [0.6192462759242814, 0.3571264480345846], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.277678,"{'circle_3d': {'center': [0.49800547158922326, 0.45144546899209814, 8.096637972461586], 'normal': [-0.18637187418757145, 0.5719414607546661, -0.7988419680898285], 'radius': 0.2586930711232502}, 'confidence': 0.9986024747320384, 'timestamp': 349444.751552, 'diameter_3d': 0.5173861422465004, 'ellipse': {'center': [198.2431233913432, 154.2929241046307], 'axes': [30.77090969283006, 39.729702555374494], 'angle': -77.03270993834155}, 'location': [198.2431233913432, 154.2929241046307], 'diameter': 39.729702555374494, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8692959056732064, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1796670197951977, 'phi': -1.7999990730903122, 'norm_pos': [0.6195097605979475, 0.35711281623070534], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.288535,"{'circle_3d': {'center': [0.4913221046613847, 0.4527914253610117, 8.09916363131143], 'normal': [-0.18692882143155798, 0.5720536237854089, -0.7986314965190082], 'radius': 0.25563649203451116}, 'confidence': 0.9989579051295188, 'timestamp': 349444.759952, 'diameter_3d': 0.5112729840690223, 'ellipse': {'center': [197.71707424509844, 154.3919085505244], 'axes': [30.38254091762344, 39.24585146125003], 'angle': -76.9294668672254}, 'location': [197.71707424509844, 154.3919085505244], 'diameter': 39.24585146125003, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8688263291208864, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179803761400425, 'phi': -1.800718641050505, 'norm_pos': [0.6178658570159327, 0.35670038103948165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.297188,"{'circle_3d': {'center': [0.49295617143825554, 0.45161844202618084, 8.097941249395294], 'normal': [-0.1867926492001521, 0.571955875174173, -0.7987333616786861], 'radius': 0.2551614865968849}, 'confidence': 0.9997538673283471, 'timestamp': 349444.768352, 'diameter_3d': 0.5103229731937698, 'ellipse': {'center': [197.84748466081845, 154.30823103283603], 'axes': [30.338719088013328, 39.17925615661481], 'angle': -76.95325864370992}, 'location': [197.84748466081845, 154.30823103283603], 'diameter': 39.17925615661481, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8694287024148428, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1796845921535355, 'phi': -1.8005287020465592, 'norm_pos': [0.6182733895650576, 0.35704903736318316], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.304553,"{'circle_3d': {'center': [0.48769788823653837, 0.4535647519433912, 8.100566667645895], 'normal': [-0.18723083946696184, 0.5721180676672738, -0.7985145768244695], 'radius': 0.26023628544439}, 'confidence': 0.9999461576392152, 'timestamp': 349444.776752, 'diameter_3d': 0.52047257088878, 'ellipse': {'center': [197.43701740922975, 154.43542753974072], 'axes': [30.915705812214814, 39.94426944545883], 'angle': -76.87386808424355}, 'location': [197.43701740922975, 154.43542753974072], 'diameter': 39.94426944545883, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8702797270865092, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.179882332935531, 'phi': -1.801109676919656, 'norm_pos': [0.616990679403843, 0.356519051917747], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.3116212,"{'circle_3d': {'center': [0.48949061060129617, 0.4581230510116594, 8.103413916595706], 'normal': [-0.18708144593656534, 0.5724979259229629, -0.7982773060786519], 'radius': 0.2544087782772002}, 'confidence': 0.9991418596912407, 'timestamp': 349444.785152, 'diameter_3d': 0.5088175565544004, 'ellipse': {'center': [197.55609113612928, 154.78458803444448], 'axes': [30.190664195455355, 39.03654518799794], 'angle': -76.90945538339781}, 'location': [197.55609113612928, 154.78458803444448], 'diameter': 39.03654518799794, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.87005866783324, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1803455528291638, 'phi': -1.8009983422337683, 'norm_pos': [0.617362784800404, 0.355064216523148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.319697,"{'circle_3d': {'center': [0.4896186112306582, 0.4560372619822015, 8.101888409723355], 'normal': [-0.18707077921745185, 0.572324110170508, -0.7984044316513478], 'radius': 0.25935161065753487}, 'confidence': 0.9997100673077612, 'timestamp': 349444.793552, 'diameter_3d': 0.5187032213150697, 'ellipse': {'center': [197.57709646164068, 154.6209718357459], 'axes': [30.794704952600423, 39.802673569993516], 'angle': -76.90817561464448}, 'location': [197.57709646164068, 154.6209718357459], 'diameter': 39.802673569993516, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8705847845507098, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1801335738273564, 'phi': -1.8009503046840114, 'norm_pos': [0.6174284264426271, 0.3557459506843921], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.330616,"{'circle_3d': {'center': [0.4908579736840246, 0.46348539457301463, 8.106941408567014], 'normal': [-0.18696749901300466, 0.5729447878864091, -0.7979833484143762], 'radius': 0.25966472906990956}, 'confidence': 0.9987152761968296, 'timestamp': 349444.801952, 'diameter_3d': 0.5193294581398191, 'ellipse': {'center': [197.64860337559907, 155.16857817329424], 'axes': [30.77455048177371, 39.82671405359875], 'angle': -76.93994678226979}, 'location': [197.64860337559907, 155.16857817329424], 'diameter': 39.82671405359875, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8698114894134634, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.180890672579846, 'phi': -1.8009448188028274, 'norm_pos': [0.6176518855487471, 0.353464257611274], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.336145,"{'circle_3d': {'center': [0.4911172557472754, 0.4570845397352965, 8.102288176604834], 'normal': [-0.18694589217440044, 0.5724113833165992, -0.7983711177445579], 'radius': 0.25673761978515547}, 'confidence': 0.9998823308695707, 'timestamp': 349444.810352, 'diameter_3d': 0.5134752395703109, 'ellipse': {'center': [197.68770908798004, 154.70498164859742], 'axes': [30.478893105242662, 39.399935817182495], 'angle': -76.93337473867614}, 'location': [197.68770908798004, 154.70498164859742], 'diameter': 39.399935817182495, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8705551379777687, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1802400048762993, 'phi': -1.800811281805554, 'norm_pos': [0.6177740908999376, 0.3553959097975107], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.344092,"{'circle_3d': {'center': [0.48485465289299956, 0.4606991709382111, 8.106349808839472], 'normal': [-0.18746777574559007, 0.5727126025835089, -0.7980326483916714], 'radius': 0.2596821325535307}, 'confidence': 0.9995890064272508, 'timestamp': 349444.818752, 'diameter_3d': 0.5193642651070614, 'ellipse': {'center': [197.1923068111409, 154.95800643070024], 'axes': [30.78635007104628, 39.83025675432537], 'angle': -76.84120720864938}, 'location': [197.1923068111409, 154.95800643070024], 'diameter': 39.83025675432537, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8709141234562456, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1806074075374067, 'phi': -1.8015252832104376, 'norm_pos': [0.6162259587848153, 0.35434163987208234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.352793,"{'circle_3d': {'center': [0.4837923016662464, 0.46000694003860065, 8.106102672079425], 'normal': [-0.18755630501448617, 0.572654916675208, -0.7980532431216752], 'radius': 0.26394595437363016}, 'confidence': 0.9981507576612021, 'timestamp': 349444.827152, 'diameter_3d': 0.5278919087472603, 'ellipse': {'center': [197.1158182814415, 154.89691894461166], 'axes': [31.295599571911573, 40.48535703540292], 'angle': -76.82352894477086}, 'location': [197.1158182814415, 154.89691894461166], 'diameter': 40.48535703540292, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8694334488734801, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1805370396787898, 'phi': -1.8016246657824413, 'norm_pos': [0.6159869321295047, 0.3545961710641181], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481760.360565,"{'circle_3d': {'center': [0.4838419031093437, 0.46433800413053383, 8.109200314502587], 'normal': [-0.18755217156089474, 0.5730158386828691, -0.7977951062530785], 'radius': 0.26033718789485527}, 'confidence': 0.9989222074221945, 'timestamp': 349444.835552, 'diameter_3d': 0.5206743757897105, 'ellipse': {'center': [197.10230949938628, 155.22267078297705], 'axes': [30.832543139853442, 39.916620499402086], 'angle': -76.8315174646361}, 'location': [197.10230949938628, 155.22267078297705], 'diameter': 39.916620499402086, 'sphere': {'center': [2.7344679618400805, -6.411852060063895, 17.68274158953953], 'radius': 12.0}, 'projected_sphere': {'center': [255.87710863477017, -104.81515420613775], 'axes': [841.4984703957033, 841.4984703957033], 'angle': 90.0}, 'model_confidence': 0.8689520807941387, 'model_id': 1, 'model_birth_timestamp': 349418.737777, 'theta': 2.1809773654454285, 'phi': -1.8016918174366785, 'norm_pos': [0.6159447171855821, 0.3532388717375956], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
