eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1582011730.296101,"{'circle_3d': {'center': [-0.8462536232945302, 1.5453267409908626, 11.778179400544875], 'normal': [0.062338303567303126, -0.6725738969401412, -0.7373996806773807], 'radius': 0.3095370472478934}, 'confidence': 0.3406471856882296, 'timestamp': 4654.026911, 'diameter_3d': 0.6190740944957868, 'ellipse': {'center': [115.41971896086012, 201.58364134520264], 'axes': [26.99129057427786, 32.67652822781569], 'angle': 89.26979795114315}, 'location': [115.41971896086012, 201.58364134520264], 'diameter': 32.67652822781569, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.8331149140500881, 'phi': -1.4864588435111643, 'norm_pos': [0.3606866217526879, 0.16006816106165567], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.1276832,"{'circle_3d': {'center': [-0.035531811953361636, 1.1131207983502343, 12.304258775901246], 'normal': [0.12989845451240048, -0.7085910588268602, -0.6935597327310163], 'radius': 0.3228055526664031}, 'confidence': 0.3654988056119126, 'timestamp': 4657.857311, 'diameter_3d': 0.6456111053328062, 'ellipse': {'center': [158.17048602909858, 176.31894623758308], 'axes': [24.6663860227567, 32.5411508753862], 'angle': -78.62076937965554}, 'location': [158.17048602909858, 176.31894623758308], 'diameter': 32.5411508753862, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7832968685626552, 'phi': -1.3856489510088865, 'norm_pos': [0.4942827688409331, 0.2653377240100705], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.134324,"{'circle_3d': {'center': [-0.40787019955569104, 1.4579310174468532, 11.90718315629362], 'normal': [0.09887025554553974, -0.6798568739021422, -0.7266493676983188], 'radius': 0.3249702585965271}, 'confidence': 0.13447177544245886, 'timestamp': 4657.865711, 'diameter_3d': 0.6499405171930542, 'ellipse': {'center': [138.72178085246958, 196.16852607387375], 'axes': [27.527586481898574, 33.85422097091984], 'angle': -83.26410223764445}, 'location': [138.72178085246958, 196.16852607387375], 'diameter': 33.85422097091984, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.8232288786892253, 'phi': -1.4355635530154476, 'norm_pos': [0.43350556516396743, 0.18263114135885938], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.1425269,"{'circle_3d': {'center': [-0.09284701376843585, 1.0884502201158206, 12.318976263034859], 'normal': [0.12512218769447764, -0.7106469403463946, -0.692333275469882], 'radius': 0.3308101956163788}, 'confidence': 0.4549386626540945, 'timestamp': 4657.874111, 'diameter_3d': 0.6616203912327576, 'ellipse': {'center': [155.28661594651447, 175.0210876710187], 'axes': [25.184436507571398, 33.30611502550463], 'angle': -79.43766606362486}, 'location': [155.28661594651447, 175.0210876710187], 'diameter': 33.30611502550463, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7803790052792664, 'phi': -1.3920008714964252, 'norm_pos': [0.48527067483285774, 0.27074546803742205], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.151165,"{'circle_3d': {'center': [-0.0326094598112332, 1.1158753161080455, 12.301993171800257], 'normal': [0.1301419838575779, -0.7083615156803761, -0.6937485330727656], 'radius': 0.32232005850803}, 'confidence': 0.32156840719414775, 'timestamp': 4657.882511, 'diameter_3d': 0.64464011701606, 'ellipse': {'center': [158.31751148426494, 176.46752456270397], 'axes': [24.643685874625895, 32.498345776147154], 'angle': -78.57426339800762}, 'location': [158.31751148426494, 176.46752456270397], 'diameter': 32.498345776147154, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7836221227656502, 'phi': -1.3853590724861509, 'norm_pos': [0.49474222338832796, 0.2647186476554001], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.157983,"{'circle_3d': {'center': [-0.03891819579943423, 1.1153184433433552, 12.301380734768333], 'normal': [0.1296162558585611, -0.7084079217441002, -0.6937995694920924], 'radius': 0.3209168402587392}, 'confidence': 0.4677123398512559, 'timestamp': 4657.890911, 'diameter_3d': 0.6418336805174784, 'ellipse': {'center': [157.99983829289081, 176.44030487136365], 'axes': [24.540737764795157, 32.35811792246524], 'angle': -78.65818569025127}, 'location': [157.99983829289081, 176.44030487136365], 'diameter': 32.35811792246524, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7835563756425361, 'phi': -1.386104499395242, 'norm_pos': [0.4937494946652838, 0.26483206303598483], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.167199,"{'circle_3d': {'center': [-0.03834009747300704, 1.1147610364894138, 12.302057945265389], 'normal': [0.12966443071909672, -0.708454372315262, -0.6937431352840046], 'radius': 0.32151306442554445}, 'confidence': 0.3557281307644846, 'timestamp': 4657.899311, 'diameter_3d': 0.6430261288510889, 'ellipse': {'center': [158.02894097838129, 176.40992746844194], 'axes': [24.58195309761503, 32.41649375116225], 'angle': -78.65234550802757}, 'location': [158.02894097838129, 176.40992746844194], 'diameter': 32.41649375116225, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7834905611170648, 'phi': -1.3860227157805132, 'norm_pos': [0.49384044055744153, 0.26495863554815857], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.174209,"{'circle_3d': {'center': [-0.03776209970560651, 1.1142030956617042, 12.3027358149024], 'normal': [0.12971259719971343, -0.7085008673842378, -0.693686646147587], 'radius': 0.32591173813511604}, 'confidence': 0.2961235227061003, 'timestamp': 4657.907711, 'diameter_3d': 0.6518234762702321, 'ellipse': {'center': [158.0571103001908, 176.38496372531256], 'axes': [24.914031341744018, 32.858361180513306], 'angle': -78.64649231372825}, 'location': [158.0571103001908, 176.38496372531256], 'diameter': 32.858361180513306, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7834246791892281, 'phi': -1.385940918725609, 'norm_pos': [0.49392846968809623, 0.265062651144531], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.183346,"{'circle_3d': {'center': [-0.12049628349454933, 1.1136446209759079, 12.288259487251022], 'normal': [0.1228180818839682, -0.7085474069413875, -0.6948930067852018], 'radius': 0.32116405711997853}, 'confidence': 0.31093584312951034, 'timestamp': 4657.916111, 'diameter_3d': 0.6423281142399571, 'ellipse': {'center': [153.8820947240285, 176.41701538075714], 'axes': [24.64868494765984, 32.41484700362533], 'angle': -79.73402215370182}, 'location': [153.8820947240285, 176.41701538075714], 'diameter': 32.41484700362533, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7833587298590261, 'phi': -1.39585910823053, 'norm_pos': [0.48088154601258903, 0.26492910258017865], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.1897569,"{'circle_3d': {'center': [-0.11411463979694791, 1.1130856125477706, 12.289960030505357], 'normal': [0.12334988552543498, -0.7085939909770657, -0.6947512948473406], 'radius': 0.3206225430544977}, 'confidence': 0.6453388489928843, 'timestamp': 4657.924511, 'diameter_3d': 0.6412450861089954, 'ellipse': {'center': [154.204979015356, 176.38017311721063], 'axes': [24.595898291722037, 32.35583326613669], 'angle': -79.65117325750157}, 'location': [154.204979015356, 176.38017311721063], 'diameter': 32.35583326613669, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7832927131264518, 'phi': -1.3950819842318307, 'norm_pos': [0.48189055942298753, 0.2650826120116224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.197875,"{'circle_3d': {'center': [-0.11463543090774864, 1.1125260704933613, 12.290438305959379], 'normal': [0.1233064862662016, -0.7086406194815997, -0.6947114385595055], 'radius': 0.32404199968006775}, 'confidence': 0.5064539737471057, 'timestamp': 4657.932911, 'diameter_3d': 0.6480839993601355, 'ellipse': {'center': [154.17812042830127, 176.35461841696602], 'axes': [24.855300594866787, 32.69974667346681], 'angle': -79.65950484924427}, 'location': [154.17812042830127, 176.35461841696602], 'diameter': 32.69974667346681, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7832266289915195, 'phi': -1.3951326718675552, 'norm_pos': [0.48180662633844146, 0.26518908992930823], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.211026,"{'circle_3d': {'center': [-0.11516146928346704, 1.1119659949286849, 12.290916292145562], 'normal': [0.1232626497348917, -0.7086872924453227, -0.6946716063773234], 'radius': 0.32363961188117674}, 'confidence': 0.4409749332182089, 'timestamp': 4657.941311, 'diameter_3d': 0.6472792237623535, 'ellipse': {'center': [154.15191540250655, 176.32358142114538], 'axes': [24.82131771135759, 32.65784198909606], 'angle': -79.66791310811489}, 'location': [154.15191540250655, 176.32358142114538], 'diameter': 32.65784198909606, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.783160477454222, 'phi': -1.3951839824532404, 'norm_pos': [0.48172473563283297, 0.26531841074522755], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.219053,"{'circle_3d': {'center': [-0.11569275395584167, 1.1114053859698885, 12.291393990168372], 'normal': [0.12321837601219383, -0.7087340098585558, -0.6946317982087561], 'radius': 0.32560772853618825}, 'confidence': 0.569842360232093, 'timestamp': 4657.949711, 'diameter_3d': 0.6512154570723765, 'ellipse': {'center': [154.1248761039359, 176.29592735780545], 'axes': [24.96925774357387, 32.85522149372486], 'angle': -79.67638275184005}, 'location': [154.1248761039359, 176.29592735780545], 'diameter': 32.85522149372486, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7830942585145523, 'phi': -1.395235915988892, 'norm_pos': [0.48164023782479964, 0.26543363600914394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.2267818,"{'circle_3d': {'center': [-0.11622928395578636, 1.1108442437334247, 12.291871401142103], 'normal': [0.12317366517886509, -0.7087807717115944, -0.6945920139609449], 'radius': 0.32258701072354123}, 'confidence': 0.7632769726856306, 'timestamp': 4657.958111, 'diameter_3d': 0.6451740214470825, 'ellipse': {'center': [154.09877626582755, 176.26108625943397], 'axes': [24.734366147476496, 32.54903047165093], 'angle': -79.68493157195152}, 'location': [154.09877626582755, 176.26108625943397], 'diameter': 32.54903047165093, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7830279721725246, 'phi': -1.3952884724744987, 'norm_pos': [0.4815586758307111, 0.2655788072523585], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.235729,"{'circle_3d': {'center': [-0.11677105831373447, 1.1102825683357018, 12.292348526191216], 'normal': [0.12312851731570278, -0.7088275779947381, -0.6945522535401857], 'radius': 0.3197395894764232}, 'confidence': 0.4910999722062556, 'timestamp': 4657.966511, 'diameter_3d': 0.6394791789528464, 'ellipse': {'center': [154.07236563946066, 176.22650857306576], 'axes': [24.51283412350854, 32.260358321763874], 'angle': -79.69354682987786}, 'location': [154.07236563946066, 176.22650857306576], 'diameter': 32.260358321763874, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7829616184281322, 'phi': -1.395341651910066, 'norm_pos': [0.48147614262331456, 0.2657228809455593], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.242381,"{'circle_3d': {'center': [-0.11731807605946387, 1.1097203598932435, 12.292825366450156], 'normal': [0.12308293250355863, -0.7088744286982761, -0.6945125168519406], 'radius': 0.3192830954542935}, 'confidence': 0.48066030456008435, 'timestamp': 4657.974911, 'diameter_3d': 0.638566190908587, 'ellipse': {'center': [154.04512152968454, 176.19531088064136], 'axes': [24.474766695033907, 32.21302036894509], 'angle': -79.70222337893706}, 'location': [154.04512152968454, 176.19531088064136], 'diameter': 32.21302036894509, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7828951972813669, 'phi': -1.3953954542956002, 'norm_pos': [0.4813910047802642, 0.26585287133066104], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.252758,"{'circle_3d': {'center': [-0.11787033622190535, 1.1091576185229037, 12.293301923063197], 'normal': [0.12303691082335518, -0.7089213238124711, -0.6944728038008539], 'radius': 0.32007317283684217}, 'confidence': 0.5464164482891152, 'timestamp': 4657.983311, 'diameter_3d': 0.6401463456736843, 'ellipse': {'center': [154.01731922112123, 176.16585354075076], 'axes': [24.532321536728134, 32.29149477638432], 'angle': -79.71096399792282}, 'location': [154.01731922112123, 176.16585354075076], 'diameter': 32.29149477638432, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7828287087322436, 'phi': -1.395449879631089, 'norm_pos': [0.48130412256600386, 0.2659756102468719], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.258995,"{'circle_3d': {'center': [-0.11842783782950517, 1.1085943443414799, 12.293778197184754], 'normal': [0.12299045235605521, -0.7089682633275899, -0.6944331142907242], 'radius': 0.3210131065333976}, 'confidence': 0.7227675769937097, 'timestamp': 4657.991711, 'diameter_3d': 0.6420262130667952, 'ellipse': {'center': [153.98921853353602, 176.13658837269344], 'axes': [24.601356281583286, 32.38508745522095], 'angle': -79.71977121141214}, 'location': [153.98921853353602, 176.13658837269344], 'diameter': 32.38508745522095, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7827621527807551, 'phi': -1.3955049279165386, 'norm_pos': [0.4812163079173001, 0.26609754844711064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.265792,"{'circle_3d': {'center': [-0.11899057991004036, 1.1080305374658934, 12.294254189979217], 'normal': [0.12294355718267726, -0.7090152472338886, -0.6943934482245189], 'radius': 0.3255052411251631}, 'confidence': 0.7018733526760645, 'timestamp': 4658.000111, 'diameter_3d': 0.6510104822503262, 'ellipse': {'center': [153.96000177739248, 176.11239226634882], 'axes': [24.942767593350826, 32.837149889659514], 'angle': -79.72863723012102}, 'location': [153.96000177739248, 176.11239226634882], 'diameter': 32.837149889659514, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7826955294268946, 'phi': -1.395560599151955, 'norm_pos': [0.4811250055543515, 0.2661983655568799], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.274394,"{'circle_3d': {'center': [-0.11955856149042554, 1.1074661980133893, 12.294729902620812], 'normal': [0.12289622538431184, -0.7090622755215974, -0.694353805504386], 'radius': 0.32821515498360565}, 'confidence': 0.6526182907943013, 'timestamp': 4658.008511, 'diameter_3d': 0.6564303099672113, 'ellipse': {'center': [153.9309435056103, 176.08566573066364], 'axes': [25.147452516976116, 33.109332695755], 'angle': -79.73757421192128}, 'location': [153.9309435056103, 176.08566573066364], 'diameter': 33.109332695755, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7826288386706758, 'phi': -1.395616893337326, 'norm_pos': [0.48103419845503215, 0.2663097261222348], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.2826009,"{'circle_3d': {'center': [-0.12013178159708282, 1.1069013261011555, 12.295205336293877], 'normal': [0.12284845704209041, -0.7091093481809502, -0.6943141860316305], 'radius': 0.3298878018350983}, 'confidence': 0.6277097749365685, 'timestamp': 4658.016911, 'diameter_3d': 0.6597756036701966, 'ellipse': {'center': [153.9018722056123, 176.05743141625712], 'axes': [25.272567595108033, 33.27682589352627], 'angle': -79.74658039043076}, 'location': [153.9018722056123, 176.05743141625712], 'diameter': 33.27682589352627, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7825620805120921, 'phi': -1.3956738104726578, 'norm_pos': [0.48094335064253846, 0.2664273690989287], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.2943099,"{'circle_3d': {'center': [-0.12071023925575419, 1.1063359218465099, 12.295680492192735], 'normal': [0.12280025223720113, -0.7091564652021707, -0.6942745897067257], 'radius': 0.3270078449782651}, 'confidence': 0.5677745945461125, 'timestamp': 4658.025311, 'diameter_3d': 0.6540156899565303, 'ellipse': {'center': [153.87364865543972, 176.02255410598798], 'axes': [25.048665851676912, 32.98491979818115], 'angle': -79.75566353899856}, 'location': [153.87364865543972, 176.02255410598798], 'diameter': 32.98491979818115, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7824952549511358, 'phi': -1.3957313505579567, 'norm_pos': [0.48085515204824913, 0.2665726912250501], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.309263,"{'circle_3d': {'center': [-0.12129393349129924, 1.1057699853670862, 12.296155371521516], 'normal': [0.1227516110509057, -0.709203626575456, -0.6942350164293273], 'radius': 0.3279282061808485}, 'confidence': 0.5662215150471609, 'timestamp': 4658.033711, 'diameter_3d': 0.655856412361697, 'ellipse': {'center': [153.84423817119324, 175.99317167348778], 'axes': [25.116103319619285, 33.07649826486974], 'angle': -79.76480480620489}, 'location': [153.84423817119324, 175.99317167348778], 'diameter': 33.07649826486974, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7824283619878215, 'phi': -1.39578951359321, 'norm_pos': [0.48076324428497885, 0.2666951180271343], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.311682,"{'circle_3d': {'center': [-0.12188286332808063, 1.1052035167804668, 12.296629975494467], 'normal': [0.12270253356450726, -0.7092508322910076, -0.6941954660982481], 'radius': 0.32614547458271925}, 'confidence': 0.5255626728326789, 'timestamp': 4658.042111, 'diameter_3d': 0.6522909491654385, 'ellipse': {'center': [153.81522146562108, 175.95985422096126], 'axes': [24.976368881777045, 32.89533357850705], 'angle': -79.77401860554427}, 'location': [153.81522146562108, 175.95985422096126], 'diameter': 32.89533357850705, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7823614016221421, 'phi': -1.3958482995784238, 'norm_pos': [0.4806725670800659, 0.26683394074599476], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.320362,"{'circle_3d': {'center': [-0.12247702778976399, 1.104636516204362, 12.297104305335795], 'normal': [0.12265301985936695, -0.7092980823390163, -0.6941559386114706], 'radius': 0.32228942011609635}, 'confidence': 0.5651359872721334, 'timestamp': 4658.050511, 'diameter_3d': 0.6445788402321927, 'ellipse': {'center': [153.7864371842419, 175.92356371785013], 'axes': [24.67780280896096, 32.50500150085536], 'angle': -79.78330325261247}, 'location': [153.7864371842419, 175.92356371785013], 'diameter': 32.50500150085536, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.78229437385409, 'phi': -1.395907708513605, 'norm_pos': [0.48058261620075593, 0.2669851511756245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.3265548,"{'circle_3d': {'center': [-0.12307642589912282, 1.1040689837568056, 12.297578362279516], 'normal': [0.12260307001692043, -0.7093453767096461, -0.6941164338661607], 'radius': 0.3252695367213542}, 'confidence': 0.5490160300381527, 'timestamp': 4658.058911, 'diameter_3d': 0.6505390734427084, 'ellipse': {'center': [153.75574977550266, 175.8970458896039], 'axes': [24.903073589933573, 32.80439592121653], 'angle': -79.79263982829607}, 'location': [153.75574977550266, 175.8970458896039], 'diameter': 32.80439592121653, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7822272786836801, 'phi': -1.3959677403987403, 'norm_pos': [0.48048671804844584, 0.2670956421266504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011734.335062,"{'circle_3d': {'center': [-0.12368105667841811, 1.103500919555767, 12.298052147569742], 'normal': [0.1225526841186458, -0.7093927153930659, -0.6940769517586419], 'radius': 0.32303993135062464}, 'confidence': 0.5417904572313905, 'timestamp': 4658.067311, 'diameter_3d': 0.6460798627012493, 'ellipse': {'center': [153.72605106556676, 175.8630424028586], 'axes': [24.729190138363947, 32.57818414937065], 'angle': -79.80205383412593}, 'location': [153.72605106556676, 175.8630424028586], 'diameter': 32.57818414937065, 'sphere': {'center': [-1.5943132661021677, 9.616213504272558, 20.626975568673444], 'radius': 12.0}, 'projected_sphere': {'center': [112.07856713203475, 409.0415200618971], 'axes': [721.385447442839, 721.385447442839], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7821601161109052, 'phi': -1.3960283952338364, 'norm_pos': [0.48039390957989614, 0.26723732332142247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
