eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1582011708.0737128,"{'circle_3d': {'center': [-0.7420535246473144, 35.66314814348837, 424.7704315032977], 'normal': [-0.06859832209387327, -0.877234870483337, -0.47513498315109165], 'radius': 13.149296345996675}, 'confidence': 1.1395635106659086e-05, 'timestamp': 4631.808911, 'diameter_3d': 26.29859269199335, 'ellipse': {'center': [158.93546502186942, 172.34083192472963], 'axes': [21.07580871809554, 38.40145048068121], 'angle': 85.20039745237789}, 'location': [158.93546502186942, 172.34083192472963], 'diameter': 38.40145048068121, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.5007247443709872, 'phi': -1.7141820258113787, 'norm_pos': [0.4966733281933419, 0.28191320031362654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.522658,"{'circle_3d': {'center': [-0.8915064399115394, 36.976366629990245, 422.84554743206763], 'normal': [-0.08105273169922535, -0.7677999966081811, -0.6355419890869293], 'radius': 13.380622002764975}, 'confidence': 0.0011805373306061906, 'timestamp': 4633.253711, 'diameter_3d': 26.76124400552995, 'ellipse': {'center': [158.72404238956943, 174.55234864474693], 'axes': [27.58017862731435, 39.25350215367352], 'angle': 83.28138346273957}, 'location': [158.72404238956943, 174.55234864474693], 'diameter': 39.25350215367352, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6953960816852803, 'phi': -1.6976448099637353, 'norm_pos': [0.49601263246740446, 0.2726985473135545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.5297961,"{'circle_3d': {'center': [-1.0474809627599067, 36.87629548683752, 422.9899542588073], 'normal': [-0.09405060860325594, -0.7761392585375749, -0.6235080868586234], 'radius': 13.403074526180648}, 'confidence': 0.6101035504949679, 'timestamp': 4633.262111, 'diameter_3d': 26.806149052361295, 'ellipse': {'center': [158.50023254824038, 174.38626953019107], 'axes': [27.161879334980114, 39.30718775380267], 'angle': 82.32345524502578}, 'location': [158.50023254824038, 174.38626953019107], 'diameter': 39.30718775380267, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6822764988339015, 'phi': -1.720508706277073, 'norm_pos': [0.4953132267132512, 0.2733905436242039], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.541156,"{'circle_3d': {'center': [-1.223715029633191, 36.83017308834183, 423.07667067409227], 'normal': [-0.10873678084269629, -0.7799827917455489, -0.6162817189182129], 'radius': 13.267926750241186}, 'confidence': 0.1427043268674948, 'timestamp': 4633.270511, 'diameter_3d': 26.53585350048237, 'ellipse': {'center': [158.24649222237687, 174.29920231272587], 'axes': [26.60641313258041, 38.90400002111456], 'angle': 81.20027527255702}, 'location': [158.24649222237687, 174.29920231272587], 'diameter': 38.90400002111456, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6761580079992767, 'phi': -1.7454389152836867, 'norm_pos': [0.4945202881949277, 0.2737533236969756], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.545943,"{'circle_3d': {'center': [-1.4056299452128163, 36.789433507205544, 423.1631845271423], 'normal': [-0.12389635714099843, -0.7833777568402394, -0.6090722311640426], 'radius': 13.30680170236663}, 'confidence': 0.25077082976870557, 'timestamp': 4633.278911, 'diameter_3d': 26.61360340473326, 'ellipse': {'center': [157.98554487935604, 174.2285087930036], 'axes': [26.401286373475745, 39.01164947121037], 'angle': 80.0555082571179}, 'location': [157.98554487935604, 174.2285087930036], 'diameter': 39.01164947121037, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6707145233548895, 'phi': -1.7714764152970397, 'norm_pos': [0.49370482774798763, 0.2740478800291516], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.553824,"{'circle_3d': {'center': [-1.4034305375351876, 36.77608334761355, 423.17993959132104], 'normal': [-0.12371307316786269, -0.7844902701395723, -0.6076759758158158], 'radius': 13.364031189683251}, 'confidence': 0.0005634357968499204, 'timestamp': 4633.287311, 'diameter_3d': 26.728062379366502, 'ellipse': {'center': [157.98905613944916, 174.20942319367674], 'axes': [26.46205806192353, 39.177974453157184], 'angle': 80.08759317740405}, 'location': [157.98905613944916, 174.20942319367674], 'diameter': 39.177974453157184, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6689225854675704, 'phi': -1.771635601659334, 'norm_pos': [0.4937158004357786, 0.2741274033596802], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.566459,"{'circle_3d': {'center': [-1.5358610338680387, 36.70071248065156, 423.30689894453667], 'normal': [-0.13474894786226696, -0.7907711757197379, -0.5970960297145138], 'radius': 13.381437233477016}, 'confidence': 0.00042229014834538336, 'timestamp': 4633.295711, 'diameter_3d': 26.76287446695403, 'ellipse': {'center': [157.7989218660923, 174.08131945559796], 'axes': [26.08534699934588, 39.21852916666577], 'angle': 79.33451898570888}, 'location': [157.7989218660923, 174.08131945559796], 'diameter': 39.21852916666577, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6587284919130463, 'phi': -1.7927520375446557, 'norm_pos': [0.49312163083153837, 0.27466116893500847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.570016,"{'circle_3d': {'center': [-1.7379351551816642, 36.681213295549675, 423.3815910851716], 'normal': [-0.15158845797173573, -0.7923961078115619, -0.5908716846616014], 'radius': 13.375346451679624}, 'confidence': 0.0003533886618352078, 'timestamp': 4633.304111, 'diameter_3d': 26.750692903359248, 'ellipse': {'center': [157.50877339301826, 174.04078962930473], 'axes': [25.82226919695235, 39.19574774374327], 'angle': 78.07649159819913}, 'location': [157.50877339301826, 174.04078962930473], 'diameter': 39.19574774374327, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6560692886048686, 'phi': -1.8219306514681637, 'norm_pos': [0.4922149168531821, 0.2748300432112303], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.577558,"{'circle_3d': {'center': [-1.795722650388619, 36.73770928297008, 423.3213681392982], 'normal': [-0.1564040825723153, -0.7876881088598613, -0.5958902634843832], 'radius': 13.377154233074632}, 'confidence': 0.0004037108225886099, 'timestamp': 4633.312511, 'diameter_3d': 26.754308466149265, 'ellipse': {'center': [157.42601429964313, 174.13181854611358], 'axes': [26.012438858004238, 39.2072321212722], 'angle': 77.62012753372181}, 'location': [157.42601429964313, 174.13181854611358], 'diameter': 39.2072321212722, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6637490020769651, 'phi': -1.8274777921826943, 'norm_pos': [0.4919562946863848, 0.27445075605786007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.586196,"{'circle_3d': {'center': [-1.8509983765897604, 36.696726762585655, 423.39071726927784], 'normal': [-0.1610103930890771, -0.791103318891897, -0.5901111693194143], 'radius': 13.465933429910805}, 'confidence': 0.00034412188235777297, 'timestamp': 4633.320911, 'diameter_3d': 26.93186685982161, 'ellipse': {'center': [157.3472969767515, 174.06595902573633], 'axes': [25.959503914998365, 39.46173779073648], 'angle': 77.33813806372369}, 'location': [157.3472969767515, 174.06595902573633], 'diameter': 39.46173779073648, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6581856831571234, 'phi': -1.8371603328681918, 'norm_pos': [0.4917103030523484, 0.2747251707260986], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.597833,"{'circle_3d': {'center': [-2.0231171737016065, 36.714951758839206, 423.4154052708925], 'normal': [-0.17535362618173095, -0.7895845692041008, -0.588053835851525], 'radius': 13.281106037720757}, 'confidence': 0.00032220369813895644, 'timestamp': 4633.329311, 'diameter_3d': 26.562212075441515, 'ellipse': {'center': [157.0986175503485, 174.07912095120818], 'axes': [25.51084874835313, 38.919416124863126], 'angle': 76.22832097099683}, 'location': [157.0986175503485, 174.07912095120818], 'diameter': 38.919416124863126, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6606646169420729, 'phi': -1.8605946382613734, 'norm_pos': [0.4909331798448391, 0.27467032936996594], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.606251,"{'circle_3d': {'center': [-2.054165599303168, 36.75631178858244, 423.36946828976784], 'normal': [-0.17794099498186108, -0.7861379000588319, -0.591881917611913], 'radius': 13.353510561443018}, 'confidence': 0.0003569998408179398, 'timestamp': 4633.337711, 'diameter_3d': 26.707021122886037, 'ellipse': {'center': [157.0548515449198, 174.1494790182248], 'axes': [25.792834239279948, 39.136371549306176], 'angle': 75.95934373791027}, 'location': [157.0548515449198, 174.1494790182248], 'diameter': 39.136371549306176, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6662612395644746, 'phi': -1.8628364786730225, 'norm_pos': [0.4907964110778744, 0.27437717075739665], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.613742,"{'circle_3d': {'center': [-2.100256461719817, 36.780838167007886, 423.3509649090423], 'normal': [-0.18178190018324847, -0.7840940351900443, -0.5934238660057085], 'radius': 13.288024545359674}, 'confidence': 0.7299522703990611, 'timestamp': 4633.346111, 'diameter_3d': 26.576049090719348, 'ellipse': {'center': [156.98813076307442, 174.18455261004542], 'axes': [25.720370446331582, 38.946596765494284], 'angle': 75.62560130241765}, 'location': [156.98813076307442, 174.18455261004542], 'diameter': 38.946596765494284, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6695612706889458, 'phi': -1.868047780539207, 'norm_pos': [0.49058790863460755, 0.2742310307914775], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.621353,"{'circle_3d': {'center': [-2.179926082336514, 36.73909575230794, 423.43154831027334], 'normal': [-0.1884210352346399, -0.7875725697483733, -0.5867085825697885], 'radius': 13.450056555043517}, 'confidence': 0.00030759893077203504, 'timestamp': 4633.354511, 'diameter_3d': 26.900113110087034, 'ellipse': {'center': [156.87518059136133, 174.11925173049528], 'axes': [25.770202401556315, 39.41525383133031], 'angle': 75.20939794093758}, 'location': [156.87518059136133, 174.11925173049528], 'diameter': 39.41525383133031, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6639365204957294, 'phi': -1.8815414430755169, 'norm_pos': [0.49023493934800416, 0.274503117789603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.6294332,"{'circle_3d': {'center': [-2.274531085948636, 36.85392303077565, 423.3104056269052], 'normal': [-0.19630478553565003, -0.778003629876064, -0.5968038061838001], 'radius': 13.509467264784588}, 'confidence': 0.00040231186072603453, 'timestamp': 4633.362911, 'diameter_3d': 27.018934529569176, 'ellipse': {'center': [156.74045890457765, 174.306770678445], 'axes': [26.262743187555085, 39.60216547365205], 'angle': 74.39500761611448}, 'location': [156.74045890457765, 174.306770678445], 'diameter': 39.60216547365205, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6793144104898701, 'phi': -1.8885758016333432, 'norm_pos': [0.4898139340768052, 0.2737217888398126], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.641802,"{'circle_3d': {'center': [-2.338631199046525, 36.864816781938586, 423.3175873435252], 'normal': [-0.2016464616271408, -0.7770958172791524, -0.5962053297988036], 'radius': 13.538384406002809}, 'confidence': 0.00039417270929298365, 'timestamp': 4633.371311, 'diameter_3d': 27.076768812005618, 'ellipse': {'center': [156.6488207725983, 174.32261969859064], 'axes': [26.289558111602798, 39.68719208223801], 'angle': 73.974210930836}, 'location': [156.6488207725983, 174.32261969859064], 'diameter': 39.68719208223801, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6807580842454234, 'phi': -1.8969352466616143, 'norm_pos': [0.48952756491436966, 0.27365575125587227], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.646797,"{'circle_3d': {'center': [-2.324649823129781, 36.878327207773864, 423.295310182801], 'normal': [-0.20048134696741216, -0.7759699484595457, -0.5980617598591487], 'radius': 13.493663005753346}, 'confidence': 0.0004147987362166372, 'timestamp': 4633.379711, 'diameter_3d': 26.987326011506692, 'ellipse': {'center': [156.66845567205155, 174.34348624267258], 'axes': [26.275160076447865, 39.557923494121894], 'angle': 74.0328332137774}, 'location': [156.66845567205155, 174.34348624267258], 'diameter': 39.557923494121894, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6825449613094272, 'phi': -1.8942425418881306, 'norm_pos': [0.48958892397516107, 0.27356880732219757], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.655382,"{'circle_3d': {'center': [-2.40517337687209, 36.93709119382362, 423.2469138884728], 'normal': [-0.20719164311260457, -0.7710729496220662, -0.6020947843864998], 'radius': 13.581525829773526}, 'confidence': 0.00045967696746596065, 'timestamp': 4633.388111, 'diameter_3d': 27.16305165954705, 'ellipse': {'center': [156.55412275034286, 174.4400116123179], 'axes': [26.593549898847638, 39.82144374552872], 'angle': 73.40685288677903}, 'location': [156.55412275034286, 174.4400116123179], 'diameter': 39.82144374552872, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6902718409629867, 'phi': -1.9022214624724427, 'norm_pos': [0.4892316335948214, 0.2731666182820087], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011709.662431,"{'circle_3d': {'center': [-2.454593343127534, 36.96532117782475, 423.22801632611714], 'normal': [-0.21130997363389153, -0.7687204509553056, -0.6036695812494743], 'radius': 13.571059355280468}, 'confidence': 0.0004777683960169865, 'timestamp': 4633.396511, 'diameter_3d': 27.142118710560936, 'ellipse': {'center': [156.48320950341403, 174.48309112875242], 'axes': [26.628339289108123, 39.7932719552318], 'angle': 73.03756289665478}, 'location': [156.48320950341403, 174.48309112875242], 'diameter': 39.7932719552318, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.6939581804006314, 'phi': -1.9075089548227075, 'norm_pos': [0.48901002969816887, 0.2729871202968649], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
