eye_packets,764
norm_X,norm_Y,phi,theta,confidence,timestamp
1582269322.688266,"{'circle_3d': {'center': [-2.348413266730069, 1.1136112393458113, 17.202553165335686], 'normal': [0.34450453637746586, -0.8235421881848487, -0.4506605027013777], 'radius': 1.4435798980997292}, 'confidence': 0.09983329319144484, 'timestamp': 58391.312343, 'diameter_3d': 2.8871597961994584, 'ellipse': {'center': [74.2011238824725, 161.99189537098584], 'axes': [57.324711049095185, 104.95841124847605], 'angle': -71.34336630796953}, 'location': [74.2011238824725, 161.99189537098584], 'diameter': 104.95841124847605, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6031688827395669, 'phi': -0.9181152189110257, 'norm_pos': [0.23187851213272656, 0.325033769287559], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.6802912,"{'circle_3d': {'center': [-1.8409329236561627, 1.4300909702531097, 17.04745022348689], 'normal': [0.3867945649669581, -0.7971688772759071, -0.463585747855444], 'radius': 1.4357646329957694}, 'confidence': 0.09852416887821722, 'timestamp': 58392.311938, 'diameter_3d': 2.871529265991539, 'ellipse': {'center': [91.8790286917835, 173.9367002953809], 'axes': [59.96637828108471, 104.95202452230315], 'angle': -66.73482711351461}, 'location': [91.8790286917835, 173.9367002953809], 'diameter': 104.95202452230315, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.648204913520566, 'phi': -0.8754560661173044, 'norm_pos': [0.28712196466182344, 0.2752637487692463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.693299,"{'circle_3d': {'center': [-1.8766452089053658, 1.4048071895169354, 17.061320187122757], 'normal': [0.3838185411961912, -0.7992758590039218, -0.46242991755245527], 'radius': 1.4283576804046725}, 'confidence': 0.11446546848554968, 'timestamp': 58392.320338, 'diameter_3d': 2.856715360809345, 'ellipse': {'center': [90.65023046562668, 172.9478898600366], 'axes': [59.408105799427666, 104.34466627459135], 'angle': -67.07899988435011}, 'location': [90.65023046562668, 172.9478898600366], 'diameter': 104.34466627459135, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6447070412304626, 'phi': -0.8780263023719475, 'norm_pos': [0.2832819702050834, 0.27938379224984744], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.704087,"{'circle_3d': {'center': [-1.8690652846698192, 1.403443940116368, 17.069979929239096], 'normal': [0.3844502015491534, -0.7993894631206357, -0.46170827237609363], 'radius': 1.434025408919398}, 'confidence': 0.11792948702214147, 'timestamp': 58392.328738, 'diameter_3d': 2.868050817838796, 'ellipse': {'center': [90.95343887284363, 172.8832239617162], 'axes': [59.52087799270301, 104.70403892414136], 'angle': -67.01818973041766}, 'location': [90.95343887284363, 172.8832239617162], 'diameter': 104.70403892414136, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6445179810813633, 'phi': -0.8764501981185903, 'norm_pos': [0.28422949647763635, 0.2796532334928492], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.708909,"{'circle_3d': {'center': [-1.9779900324440458, 1.3304811583935656, 17.107284210108084], 'normal': [0.3753731392346345, -0.8054696949308693, -0.458599582303678], 'radius': 1.4243468752441024}, 'confidence': 0.11542153852558519, 'timestamp': 58392.337138, 'diameter_3d': 2.848693750488205, 'ellipse': {'center': [87.17540515871943, 170.08089288247635], 'axes': [58.439925008506, 103.83755035003296], 'angle': -68.04450074012868}, 'location': [87.17540515871943, 170.08089288247635], 'diameter': 103.83755035003296, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6343287340475556, 'phi': -0.8848640021377902, 'norm_pos': [0.2724231411209982, 0.29132961298968185], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.716754,"{'circle_3d': {'center': [-2.4172172500388767, 1.1249678751939491, 17.13013761301757], 'normal': [0.33877087110173193, -0.8225958018641707, -0.45669513206122075], 'radius': 1.4302475057370712}, 'confidence': 0.10377396585057815, 'timestamp': 58392.345538, 'diameter_3d': 2.8604950114741423, 'ellipse': {'center': [71.3546383623838, 162.5751391511833], 'axes': [57.77587456268063, 104.4817465137853], 'angle': -71.9268829754346}, 'location': [71.3546383623838, 162.5751391511833], 'diameter': 104.4817465137853, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6048352291733993, 'phi': -0.932571785388264, 'norm_pos': [0.22298324488244936, 0.3226035868700696], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.742272,"{'circle_3d': {'center': [-1.979130884804822, 1.3415465256936248, 17.086964297920137], 'normal': [0.3752780682045698, -0.8045475809891977, -0.4602929083193403], 'radius': 1.4269969459374037}, 'confidence': 0.09960711257441332, 'timestamp': 58392.362338, 'diameter_3d': 2.8539938918748073, 'ellipse': {'center': [87.03928245506756, 170.5572608626626], 'axes': [58.85709540304372, 104.15476282233622], 'angle': -68.03874733834101}, 'location': [87.03928245506756, 170.5572608626626], 'diameter': 104.15476282233622, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6358830437025033, 'phi': -0.886793848911517, 'norm_pos': [0.2719977576720861, 0.2893447464055725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.7428029,"{'circle_3d': {'center': [-1.884826487623843, 1.3961442163135, 17.06952185704264], 'normal': [0.3831367679696514, -0.7999977734375414, -0.46174644505913154], 'radius': 1.434159684362633}, 'confidence': 0.10650250924689456, 'timestamp': 58392.370738, 'diameter_3d': 2.868319368725266, 'ellipse': {'center': [90.37827114121248, 172.6197975324626], 'axes': [59.518470187286766, 104.72612260794746], 'angle': -67.16260876818636}, 'location': [90.37827114121248, 172.6197975324626], 'diameter': 104.72612260794746, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6435048197215347, 'phi': -0.8781731293382284, 'norm_pos': [0.282432097316289, 0.2807508436147391], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.748366,"{'circle_3d': {'center': [-2.2847538032161223, 1.1798274782374172, 17.13146028285051], 'normal': [0.34980949167029474, -0.8180241682772149, -0.45658490957514225], 'radius': 1.4287664172500874}, 'confidence': 0.10388189607213726, 'timestamp': 58392.379138, 'diameter_3d': 2.8575328345001747, 'ellipse': {'center': [76.16275162198282, 164.55480715277923], 'axes': [57.88472517935654, 104.24787018771377], 'angle': -70.78010394796046}, 'location': [76.16275162198282, 164.55480715277923], 'diameter': 104.24787018771377, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6128288778951346, 'phi': -0.9170432770007382, 'norm_pos': [0.23800859881869632, 0.3143549701967532], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.756036,"{'circle_3d': {'center': [-2.2452099725990493, 1.1953697263123217, 17.13407617676644], 'normal': [0.3531048108883843, -0.8167289809376397, -0.4563669184154819], 'radius': 1.4283712337934056}, 'confidence': 0.0962389256134333, 'timestamp': 58392.387538, 'diameter_3d': 2.856742467586811, 'ellipse': {'center': [77.6089544648126, 165.10888983108043], 'axes': [57.88230739463604, 104.17012367636728], 'angle': -70.4354638673591}, 'location': [77.6089544648126, 165.10888983108043], 'diameter': 104.17012367636728, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.615077065397373, 'phi': -0.9122801384429114, 'norm_pos': [0.24252798270253936, 0.3120462923704982], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.764229,"{'circle_3d': {'center': [-2.2386137764658, 1.193746364823749, 17.142095156368786], 'normal': [0.35365449389948833, -0.8168642610616873, -0.45569867011528614], 'radius': 1.4315390969807973}, 'confidence': 0.10380299393176479, 'timestamp': 58392.395938, 'diameter_3d': 2.8630781939615946, 'ellipse': {'center': [77.8826138315981, 165.03411817998472], 'axes': [57.8996962598675, 104.34867080413991], 'angle': -70.38044917836787}, 'location': [77.8826138315981, 165.03411817998472], 'diameter': 104.34867080413991, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6148425809172273, 'phi': -0.9108175310597963, 'norm_pos': [0.2433831682237441, 0.31235784091673036], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.7766862,"{'circle_3d': {'center': [-1.8845785567056366, 1.4040908813840645, 17.055981849612024], 'normal': [0.38315742887950194, -0.7993355513483277, -0.46287477901168295], 'radius': 1.4315126875462743}, 'confidence': 0.1065310041398011, 'timestamp': 58392.404338, 'diameter_3d': 2.8630253750925485, 'ellipse': {'center': [90.3337151852025, 172.94894239010108], 'axes': [59.61498645528895, 104.61351955497508], 'angle': -67.1468025058377}, 'location': [90.3337151852025, 172.94894239010108], 'diameter': 104.61351955497508, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6446077070655133, 'phi': -0.8793457447021139, 'norm_pos': [0.2822928599537578, 0.27937940670791217], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.784035,"{'circle_3d': {'center': [-2.304074385571699, 1.1759969009642948, 17.12356196209622], 'normal': [0.3481994431406634, -0.8183433830499752, -0.45724310297133347], 'radius': 1.4311964353419873}, 'confidence': 0.095935826165971, 'timestamp': 58392.412738, 'diameter_3d': 2.8623928706839745, 'ellipse': {'center': [75.41851360627236, 164.44601974419265], 'axes': [58.07707541529168, 104.49039829199238], 'angle': -70.94675978818154}, 'location': [75.41851360627236, 164.44601974419265], 'diameter': 104.49039829199238, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6122736799952875, 'phi': -0.9199635432168076, 'norm_pos': [0.23568285501960112, 0.31480825106586396], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.792691,"{'circle_3d': {'center': [-1.8013776912130632, 1.4760508237718142, 17.0019386722974], 'normal': [0.3900908343372164, -0.7933388894826819, -0.46737837712123503], 'radius': 1.4296855715681582}, 'confidence': 0.1097689854409428, 'timestamp': 58392.421138, 'diameter_3d': 2.8593711431363165, 'ellipse': {'center': [93.14139669412351, 175.760018449572], 'axes': [60.44511082230912, 104.75907827836525], 'angle': -66.31362572228136}, 'location': [93.14139669412351, 175.760018449572], 'diameter': 104.75907827836525, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6545222071795788, 'phi': -0.8752897369453846, 'norm_pos': [0.291066864669136, 0.26766658979345004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.80179,"{'circle_3d': {'center': [-1.8278619322705438, 1.4539448302904336, 17.017484838322545], 'normal': [0.387883814249093, -0.7951810556061303, -0.4660828632858062], 'radius': 1.4306751690951278}, 'confidence': 0.1061066306926959, 'timestamp': 58392.429538, 'diameter_3d': 2.8613503381902556, 'ellipse': {'center': [92.23817615570132, 174.89957203904825], 'axes': [60.22409904649013, 104.75221162392702], 'angle': -66.5797785593801}, 'location': [92.23817615570132, 174.89957203904825], 'diameter': 104.75221162392702, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6514902174232637, 'phi': -0.8767150365586566, 'norm_pos': [0.28824430048656663, 0.27125178317063225], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.8082979,"{'circle_3d': {'center': [-1.8155526705349967, 1.4559841838738414, 17.024267562453403], 'normal': [0.38890958606038856, -0.7950111094741795, -0.46551763627490134], 'radius': 1.4299043857027751}, 'confidence': 0.11763197847474224, 'timestamp': 58392.437938, 'diameter_3d': 2.8598087714055502, 'ellipse': {'center': [92.71644208879637, 174.947282478459], 'axes': [60.09782490494191, 104.64738286655351], 'angle': -66.47264505279516}, 'location': [92.71644208879637, 174.947282478459], 'diameter': 104.64738286655351, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.65177043302538, 'phi': -0.8748191816775557, 'norm_pos': [0.28973888152748867, 0.27105298967308755], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.8161888,"{'circle_3d': {'center': [-1.9199928564858215, 1.3856992898857659, 17.058570954086555], 'normal': [0.38020623723115327, -0.800868183973186, -0.4626590203054721], 'radius': 1.427915843873069}, 'confidence': 0.10302134548605953, 'timestamp': 58392.446338, 'diameter_3d': 2.855831687746138, 'ellipse': {'center': [89.0623322321406, 172.2612068651414], 'axes': [59.38928797383956, 104.3553188075068], 'angle': -67.47474392950122}, 'location': [89.0623322321406, 172.2612068651414], 'diameter': 104.3553188075068, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6420527364769126, 'phi': -0.8829122898138935, 'norm_pos': [0.2783197882254394, 0.2822449713952442], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.824044,"{'circle_3d': {'center': [-2.4701414681695146, 1.112708182861052, 17.113256398806335], 'normal': [0.3343605195908454, -0.823617442891912, -0.45810189991215694], 'radius': 1.432179694344743}, 'confidence': 0.09960440691377512, 'timestamp': 58392.454738, 'diameter_3d': 2.864359388689486, 'ellipse': {'center': [69.34187618669553, 162.18435899971118], 'axes': [58.029537256649675, 104.77594444732098], 'angle': -72.38160846898991}, 'location': [69.34187618669553, 162.18435899971118], 'diameter': 104.77594444732098, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6030362052798771, 'phi': -0.9402952834642612, 'norm_pos': [0.21669336308342352, 0.32423183750120343], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.832536,"{'circle_3d': {'center': [-1.9647264403290965, 1.3423056988066442, 17.097410031181944], 'normal': [0.376478438577547, -0.8044843165631127, -0.45942243054752296], 'radius': 1.4364097140373542}, 'confidence': 0.09144911806170382, 'timestamp': 58392.463138, 'diameter_3d': 2.8728194280747084, 'ellipse': {'center': [87.59341777535312, 170.5747900088582], 'axes': [59.10515016164052, 104.77285740640079], 'angle': -67.91693402080462}, 'location': [87.59341777535312, 170.5747900088582], 'diameter': 104.77285740640079, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6359895618356051, 'phi': -0.8843014777723867, 'norm_pos': [0.2737294305479785, 0.2892717082964241], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.841035,"{'circle_3d': {'center': [-1.8156432669738374, 1.468845422315578, 17.00228550592263], 'normal': [0.3889020363571518, -0.7939393396040348, -0.4673494743191325], 'radius': 1.4295404724704273}, 'confidence': 0.09842870297758884, 'timestamp': 58392.471538, 'diameter_3d': 2.8590809449408545, 'ellipse': {'center': [92.62242190194158, 175.49537705158625], 'axes': [60.4210658622425, 104.75415317812248], 'angle': -66.44787167981511}, 'location': [92.62242190194158, 175.49537705158625], 'diameter': 104.75415317812248, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6535352556598462, 'phi': -0.8767603940190958, 'norm_pos': [0.28944506844356743, 0.26876926228505726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.851539,"{'circle_3d': {'center': [-1.9962148601553569, 1.3151279529174218, 17.11939762267229], 'normal': [0.37385440359202526, -0.8067491287205479, -0.45759013125666065], 'radius': 1.435910692330145}, 'confidence': 0.09171996149301627, 'timestamp': 58392.479938, 'diameter_3d': 2.87182138466029, 'ellipse': {'center': [86.54990075962758, 169.51459794725656], 'axes': [58.71551157716168, 104.624359891547], 'angle': -68.2185344922341}, 'location': [86.54990075962758, 169.51459794725656], 'diameter': 104.624359891547, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.632166672864181, 'phi': -0.8857708660593673, 'norm_pos': [0.2704684398738362, 0.29368917521976434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.8611782,"{'circle_3d': {'center': [-1.91086874866905, 1.398648461378368, 17.043696365824594], 'normal': [0.3809665795492174, -0.7997890863488023, -0.46389856932730206], 'radius': 1.422055158574588}, 'confidence': 0.09944248097538595, 'timestamp': 58392.488338, 'diameter_3d': 2.844110317149176, 'ellipse': {'center': [89.3393230005987, 172.76843397198303], 'axes': [59.37856511601587, 104.00849654006147], 'angle': -67.37664387809237}, 'location': [89.3393230005987, 172.76843397198303], 'diameter': 104.00849654006147, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6438525492122702, 'phi': -0.8832447351539534, 'norm_pos': [0.2791853843768709, 0.28013152511673733], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.870645,"{'circle_3d': {'center': [-2.531330309734195, 1.1137257928691984, 17.067298928947658], 'normal': [0.32926144946045544, -0.8235326420578999, -0.46193168906704685], 'radius': 1.424944334588991}, 'confidence': 0.08043309641384727, 'timestamp': 58392.496738, 'diameter_3d': 2.849888669177982, 'ellipse': {'center': [66.87699509940363, 162.33425183437504], 'axes': [58.331322690740706, 104.58219888072784], 'angle': -72.91086179349239}, 'location': [66.87699509940363, 162.33425183437504], 'diameter': 104.58219888072784, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6031857111675286, 'phi': -0.9515362807015468, 'norm_pos': [0.20899060968563635, 0.3236072840234373], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.876263,"{'circle_3d': {'center': [-1.7894723517805984, 1.4878958822665567, 16.991803522347347], 'normal': [0.39108294595658855, -0.7923518012747868, -0.46822297295040616], 'radius': 1.4336644684667295}, 'confidence': 0.10179018346299384, 'timestamp': 58392.505138, 'diameter_3d': 2.867328936933459, 'ellipse': {'center': [93.5277203913424, 176.24070323030273], 'axes': [60.78253548712052, 105.10762524187447], 'angle': -66.1894288351853}, 'location': [93.5277203913424, 176.24070323030273], 'diameter': 105.10762524187447, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6561419180250196, 'phi': -0.8749283363850594, 'norm_pos': [0.292274126222945, 0.2656637365404053], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.884702,"{'circle_3d': {'center': [-2.0131658324920894, 1.3160383786921201, 17.103991293440238], 'normal': [0.37244182256396424, -0.8066732599059897, -0.4588739920259985], 'radius': 1.4294473408305222}, 'confidence': 0.09963716029453672, 'timestamp': 58392.513538, 'diameter_3d': 2.8588946816610443, 'ellipse': {'center': [85.87625503666641, 169.58122727790555], 'axes': [58.66357444257282, 104.25497078669245], 'angle': -68.35952112357658}, 'location': [85.87625503666641, 169.58122727790555], 'diameter': 104.25497078669245, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6322950582472494, 'phi': -0.888996258744156, 'norm_pos': [0.2683632969895825, 0.2934115530087269], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.893304,"{'circle_3d': {'center': [-1.9894570793078046, 1.3280319583644378, 17.102214721551377], 'normal': [0.3744175519959879, -0.8056737949332965, -0.4590220396834035], 'radius': 1.4323844361974354}, 'confidence': 0.10323192808640426, 'timestamp': 58392.521937, 'diameter_3d': 2.8647688723948708, 'ellipse': {'center': [86.72379249255756, 170.03005343012615], 'axes': [58.838250864158866, 104.46501343544472], 'angle': -68.14440478831246}, 'location': [86.72379249255756, 170.03005343012615], 'diameter': 104.46501343544472, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6339842604349125, 'phi': -0.8865640572676261, 'norm_pos': [0.2710118515392424, 0.291541444041141], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269323.901521,"{'circle_3d': {'center': [-1.8025410851156778, 1.4723790186845989, 17.00720406309219], 'normal': [0.3899938848453318, -0.7936448732399497, -0.4669395945550025], 'radius': 1.436802833516896}, 'confidence': 0.10552070821693825, 'timestamp': 58392.530337, 'diameter_3d': 2.873605667033792, 'ellipse': {'center': [93.10896845341024, 175.62609702151678], 'axes': [60.66668673537927, 105.25199506470831], 'angle': -66.33106340132431}, 'location': [93.10896845341024, 175.62609702151678], 'diameter': 105.25199506470831, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6540194247081025, 'phi': -0.8749499340912531, 'norm_pos': [0.290965526416907, 0.26822459574368007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
