eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656496.123949,"{'circle_3d': {'center': [9.19894609374694e-08, -3.998217756873146e-09, 2.7135003275446934e-06], 'normal': [0.18281566241509659, -0.5065972053359586, -0.842578011297189], 'radius': 9.279752277980326e-08}, 'confidence': 0.8571644425392173, 'timestamp': 3026.064889, 'diameter_3d': 1.8559504555960652e-07, 'ellipse': {'center': [180.91381241308164, 119.3957656602528], 'axes': [35.431234893155946, 42.433340194675175], 'angle': -67.48180507793595}, 'location': [180.91381241308164, 119.3957656602528], 'diameter': 42.433340194675175, 'sphere': {'center': [-2.193787856991698, 6.079166460033286, 10.110938849066596], 'radius': 12.0}, 'projected_sphere': {'center': [25.477529669718393, 492.77282174133467], 'axes': [1471.6734244094125, 1471.6734244094125], 'angle': 90.0}, 'model_confidence': 0.7715566494882142, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.0395628540865762, 'phi': -1.357136257790089, 'norm_pos': [0.5653556637908801, 0.50251764308228], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.3340218,"{'circle_3d': {'center': [2.2870843575774535, -0.1440224807338515, 72.65212600640635], 'normal': [-0.24145196349880196, 0.5036566457177151, -0.8294763001719538], 'radius': 1.9762282847121502}, 'confidence': 0.07440849729571686, 'timestamp': 3027.282877, 'diameter_3d': 3.9524565694243003, 'ellipse': {'center': [179.6139648687995, 118.57896083504478], 'axes': [28.263223408257197, 33.74681892937363], 'angle': -66.86158333184783}, 'location': [179.6139648687995, 118.57896083504478], 'diameter': 33.74681892937363, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.098622604894318, 'phi': -1.8540585723315233, 'norm_pos': [0.5612936402149985, 0.5059209965206468], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.340933,"{'circle_3d': {'center': [2.2855608857733456, -0.14289196824179573, 72.65325616355041], 'normal': [-0.24157891948247762, 0.503750855092053, -0.8293821204099496], 'radius': 1.9815309034655735}, 'confidence': 0.07427511023150402, 'timestamp': 3027.291277, 'diameter_3d': 3.963061806931147, 'ellipse': {'center': [179.6012128484066, 118.58758946364601], 'axes': [28.33518549603687, 33.836849699490344], 'angle': -66.85160849290988}, 'location': [179.6012128484066, 118.58758946364601], 'diameter': 33.836849699490344, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0987316591158334, 'phi': -1.854230151946332, 'norm_pos': [0.5612537901512706, 0.5058850439014749], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.350194,"{'circle_3d': {'center': [2.286358677360245, -0.1482362571158884, 72.64977984119457], 'normal': [-0.24151243685023602, 0.5033054976858786, -0.8296718139396028], 'radius': 1.964081257469432}, 'confidence': 0.7087187166776584, 'timestamp': 3027.299677, 'diameter_3d': 3.928162514938864, 'ellipse': {'center': [179.60726478743277, 118.54538097474038], 'axes': [28.09785253790477, 33.54038893308012], 'angle': -66.83938953460414}, 'location': [179.60726478743277, 118.54538097474038], 'diameter': 33.54038893308012, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.098216186498306, 'phi': -1.854062529467453, 'norm_pos': [0.5612727024607274, 0.5060609126052484], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.357383,"{'circle_3d': {'center': [2.269916370792915, -0.14048501915680678, 72.6592893822087], 'normal': [-0.24288262906418018, 0.5039514341824688, -0.8288793521884259], 'radius': 1.9621776919287248}, 'confidence': 0.7378141641759816, 'timestamp': 3027.308077, 'diameter_3d': 3.9243553838574496, 'ellipse': {'center': [179.46461303279233, 118.6120565284807], 'axes': [28.0383939559958, 33.503316434631564], 'angle': -66.71557999665315}, 'location': [179.46461303279233, 118.6120565284807], 'diameter': 33.503316434631564, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.098963867147576, 'phi': -1.8558421038615642, 'norm_pos': [0.560826915727476, 0.5057830977979971], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.3654752,"{'circle_3d': {'center': [2.2778829796746223, -0.14612023169542443, 72.65353525508223], 'normal': [-0.2422187449907046, 0.503481833137584, -0.8293588627822976], 'radius': 1.971636185958321}, 'confidence': 0.6338476138989835, 'timestamp': 3027.316477, 'diameter_3d': 3.943272371916642, 'ellipse': {'center': [179.53487575922478, 118.56207087685506], 'axes': [28.19339623073185, 33.66759053687777], 'angle': -66.76859920674643}, 'location': [179.53487575922478, 118.56207087685506], 'diameter': 33.66759053687777, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.098420264949988, 'phi': -1.854948666948253, 'norm_pos': [0.5610464867475774, 0.5059913713464372], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.3777852,"{'circle_3d': {'center': [2.2646335145382306, -0.1476563924359091, 72.656481644705], 'normal': [-0.24332286708540388, 0.5033538197425436, -0.8291133303137332], 'radius': 1.9796750226976683}, 'confidence': 0.13500357245092207, 'timestamp': 3027.324877, 'diameter_3d': 3.9593500453953365, 'ellipse': {'center': [179.42217779495263, 118.54756988670472], 'axes': [28.2991406642186, 33.80333029829148], 'angle': -66.64031678011574}, 'location': [179.42217779495263, 118.54756988670472], 'diameter': 33.80333029829148, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.098272108690039, 'phi': -1.8562548882735541, 'norm_pos': [0.560694305609227, 0.5060517921387303], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.384971,"{'circle_3d': {'center': [2.273321055022029, -0.13487160364842143, 72.66170709187735], 'normal': [-0.2425989053784207, 0.5044192188081675, -0.8286778763827051], 'radius': 1.9651802147756785}, 'confidence': 0.7519972444963441, 'timestamp': 3027.333277, 'diameter_3d': 3.930360429551357, 'ellipse': {'center': [179.49318818881056, 118.65930789417396], 'axes': [28.072365188367606, 33.553562551255126], 'angle': -66.7676799136082}, 'location': [179.49318818881056, 118.65930789417396], 'diameter': 33.553562551255126, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.099505538157916, 'phi': -1.8555923874946665, 'norm_pos': [0.560916213090033, 0.5055862171076084], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.393566,"{'circle_3d': {'center': [2.275190795012586, -0.14197417577199545, 72.65684025960071], 'normal': [-0.24244309371254097, 0.5038273377978697, -0.8290834457390904], 'radius': 1.9601568889702974}, 'confidence': 0.5570092971772045, 'timestamp': 3027.341677, 'diameter_3d': 3.9203137779405948, 'ellipse': {'center': [179.50994731117314, 118.59968304781087], 'axes': [28.01769026214545, 33.46999418165842], 'angle': -66.758888327895}, 'location': [179.50994731117314, 118.59968304781087], 'diameter': 33.46999418165842, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.098820198526528, 'phi': -1.8552873590763528, 'norm_pos': [0.560968585347416, 0.5058346539674548], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.401026,"{'circle_3d': {'center': [2.2753524797450257, -0.12742634583228973, 72.66564811476353], 'normal': [-0.2424296199848376, 0.5050396569595118, -0.8283494578088562], 'radius': 1.9553297962871987}, 'confidence': 0.7550682550512284, 'timestamp': 3027.350077, 'diameter_3d': 3.9106595925743974, 'ellipse': {'center': [179.50841452551904, 118.72467203086775], 'axes': [27.91741488854401, 33.38360436279465], 'angle': -66.81368977294528}, 'location': [179.50841452551904, 118.72467203086775], 'diameter': 33.38360436279465, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.100224238824735, 'phi': -1.8555110601092073, 'norm_pos': [0.560963795392247, 0.505313866538051], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.409421,"{'circle_3d': {'center': [2.2773677531204934, -0.11342100089184015, 72.67361054703105], 'normal': [-0.242261680536882, 0.5062067690378826, -0.8276859217865636], 'radius': 1.9641677080708444}, 'confidence': 0.5014601025489455, 'timestamp': 3027.358476, 'diameter_3d': 3.928335416141689, 'ellipse': {'center': [179.52419988605038, 118.84235258553649], 'axes': [28.01509792991769, 33.530977014402005], 'angle': -66.88335033699757}, 'location': [179.52419988605038, 118.84235258553649], 'diameter': 33.530977014402005, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1015770134380456, 'phi': -1.8555402780753325, 'norm_pos': [0.5610131246439074, 0.504823530893598], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.417357,"{'circle_3d': {'center': [2.2629629665920605, -0.1351805960645729, 72.66455718854843], 'normal': [-0.24346207941425138, 0.504393469440155, -0.8284403683267808], 'radius': 1.9746515624017558}, 'confidence': 0.07298036562967813, 'timestamp': 3027.366876, 'diameter_3d': 3.9493031248035115, 'ellipse': {'center': [179.40525129384824, 118.65496022047903], 'axes': [28.198547860800407, 33.71384814871017], 'angle': -66.67089805740684}, 'location': [179.40525129384824, 118.65496022047903], 'diameter': 33.71384814871017, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0994757172317784, 'phi': -1.8566290549633107, 'norm_pos': [0.5606414102932757, 0.5056043324146707], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.4252548,"{'circle_3d': {'center': [2.262652243415502, -0.1336606134595444, 72.66557411386849], 'normal': [-0.2434879730122979, 0.5045201346572407, -0.8283556245501096], 'radius': 1.9597975430487171}, 'confidence': 0.7804342947661846, 'timestamp': 3027.375276, 'diameter_3d': 3.9195950860974342, 'ellipse': {'center': [179.40087712510618, 118.67079811601262], 'axes': [27.982748383529685, 33.459720236719754], 'angle': -66.67359820898686}, 'location': [179.40087712510618, 118.67079811601262], 'diameter': 33.459720236719754, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0996224160961408, 'phi': -1.8566855028254015, 'norm_pos': [0.5606277410159568, 0.5055383411832808], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.43346,"{'circle_3d': {'center': [2.27446614796946, -0.11125388395254276, 72.6757861315854], 'normal': [-0.24250348096613475, 0.5063873621161574, -0.8275046230737005], 'radius': 1.9648948523613352}, 'confidence': 0.7427919793115955, 'timestamp': 3027.383676, 'diameter_3d': 3.9297897047226704, 'ellipse': {'center': [179.49899868335444, 118.8607178219571], 'axes': [28.01801203499397, 33.54236387232906], 'angle': -66.86449084508125}, 'location': [179.49899868335444, 118.8607178219571], 'diameter': 33.54236387232906, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1017864309198937, 'phi': -1.8558684596018935, 'norm_pos': [0.5609343708854826, 0.5047470090751788], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.441362,"{'circle_3d': {'center': [2.2588557155498705, -0.12956445828567897, 72.66918710944996], 'normal': [-0.2438043503344339, 0.5048614809217294, -0.8280545415849868], 'radius': 1.9579947299503504}, 'confidence': 0.38938010359995817, 'timestamp': 3027.392076, 'diameter_3d': 3.915989459900701, 'ellipse': {'center': [179.36742544532137, 118.70611706640256], 'axes': [27.9445416987444, 33.4272477472447], 'angle': -66.6536612047435}, 'location': [179.36742544532137, 118.70611706640256], 'diameter': 33.4272477472447, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.100017813062001, 'phi': -1.857135507942497, 'norm_pos': [0.5605232045166293, 0.5053911788899894], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.449524,"{'circle_3d': {'center': [2.2554872763550353, -0.13264331187823952, 72.66830280280554], 'normal': [-0.24408505360067018, 0.5046049097890161, -0.8281282338053552], 'radius': 1.9456828717384158}, 'confidence': 0.13897335934842484, 'timestamp': 3027.400476, 'diameter_3d': 3.8913657434768316, 'ellipse': {'center': [179.33783138296462, 118.68226585935327], 'axes': [27.77219468962132, 33.217348591503566], 'angle': -66.61125006642708}, 'location': [179.33783138296462, 118.68226585935327], 'diameter': 33.217348591503566, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0997206064728138, 'phi': -1.8574232942593538, 'norm_pos': [0.5604307230717644, 0.5054905589193615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.46131,"{'circle_3d': {'center': [2.2645873254814752, -0.10998044975534782, 72.67946610854887], 'normal': [-0.24332671617346685, 0.5064934816325903, -0.8271979583267443], 'radius': 1.9711268651081904}, 'confidence': 0.4763590166934357, 'timestamp': 3027.408876, 'diameter_3d': 3.9422537302163807, 'ellipse': {'center': [179.4146048122984, 118.87047281757864], 'axes': [28.094750068443073, 33.64694392020986], 'angle': -66.77820930716773}, 'location': [179.4146048122984, 118.87047281757864], 'diameter': 33.64694392020986, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.101909500151903, 'phi': -1.8568847070132037, 'norm_pos': [0.5606706400384325, 0.504706363260089], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.469273,"{'circle_3d': {'center': [2.6870093763217726, -0.32784814898658166, 72.43616770997309], 'normal': [-0.20812487860344214, 0.48833784002998776, -0.8474728248747263], 'radius': 1.8140970492201876}, 'confidence': 0.022037092737980452, 'timestamp': 3027.417276, 'diameter_3d': 3.628194098440375, 'ellipse': {'center': [183.071478340296, 117.03240387242751], 'axes': [26.61629769984199, 31.074645615706665], 'angle': -70.08751847278805}, 'location': [183.071478340296, 117.03240387242751], 'diameter': 31.074645615706665, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0809803456138463, 'phi': -1.8116134677711033, 'norm_pos': [0.572098369813425, 0.5123649838648854], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.477092,"{'circle_3d': {'center': [2.438091152725332, -0.11348117413934489, 72.62793582684962], 'normal': [-0.22886806390314537, 0.5062017546005905, -0.8314921484683481], 'radius': 1.776043741265718}, 'confidence': 0.4896233140278968, 'timestamp': 3027.425676, 'diameter_3d': 3.552087482531436, 'ellipse': {'center': [180.88756646017475, 118.87498870587412], 'axes': [25.463019645243225, 30.339985881155243], 'angle': -68.38088597965832}, 'location': [180.88756646017475, 118.87498870587412], 'diameter': 30.339985881155243, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1015711990153623, 'phi': -1.839394778199764, 'norm_pos': [0.5652736451880461, 0.5046875470588579], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656497.4849348,"{'circle_3d': {'center': [2.4276167252677103, -0.03661035875980634, 72.67804430666757], 'normal': [-0.2297409328579472, 0.5126076558822187, -0.8273164418168524], 'radius': 1.7846073419217787}, 'confidence': 0.3523904900720724, 'timestamp': 3027.434076, 'diameter_3d': 3.5692146838435574, 'ellipse': {'center': [180.78445773912676, 119.52905989909304], 'axes': [25.4244872831155, 30.465599882388112], 'angle': -68.54196491995707}, 'location': [180.78445773912676, 119.52905989909304], 'diameter': 30.465599882388112, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1090153943361662, 'phi': -1.8416655345813355, 'norm_pos': [0.5649514304347711, 0.5019622504204457], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
