eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656464.0533068,"{'circle_3d': {'center': [100.91537125249724, -12.14707779402373, 3147.746874031704], 'normal': [0.6428896276364924, 0.4980624449179484, -0.5819164266797835], 'radius': 97.22777522542818}, 'confidence': 1.1196782892186619e-05, 'timestamp': 2994.01054, 'diameter_3d': 194.45555045085635, 'ellipse': {'center': [179.66804191790226, 117.43437435108677], 'axes': [21.580527524476462, 38.32283120391916], 'angle': 36.89377469975272}, 'location': [179.66804191790226, 117.43437435108677], 'diameter': 38.32283120391916, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.0921592477336475, 'phi': -0.7356573029846647, 'norm_pos': [0.5614626309934445, 0.5106901068704718], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.093051,"{'circle_3d': {'center': [31.049793513166215, -3.379687493172308, 952.3742886417484], 'normal': [0.07966974402734966, -0.4764837906907806, -0.875566062096722], 'radius': 28.750877712019133}, 'confidence': 0.892201585636594, 'timestamp': 2997.043163, 'diameter_3d': 57.501755424038265, 'ellipse': {'center': [180.17843392527558, 118.03512054689543], 'axes': [32.6065593095485, 37.45592052634922], 'angle': -77.35985514561648}, 'location': [180.17843392527558, 118.03512054689543], 'diameter': 37.45592052634922, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5954092772887054, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0741453732463753, 'phi': -1.4800539423490906, 'norm_pos': [0.5630576060164862, 0.5081869977212691], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.100395,"{'circle_3d': {'center': [30.95305983325524, -3.4713618971523985, 952.4163051681561], 'normal': [0.07160860403476818, -0.48412332435578814, -0.8720646848960759], 'radius': 28.68178859562355}, 'confidence': 0.9109191582324396, 'timestamp': 2997.051563, 'diameter_3d': 57.3635771912471, 'ellipse': {'center': [180.11895121075986, 117.97717398093407], 'axes': [32.40345739326746, 37.364443580368906], 'angle': -78.478625027314}, 'location': [180.11895121075986, 117.97717398093407], 'diameter': 37.364443580368906, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5908423444301869, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.06543535241941, 'phi': -1.4888662722175883, 'norm_pos': [0.5628717225336246, 0.508428441746108], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.108924,"{'circle_3d': {'center': [31.02973363355058, -3.5741609942893406, 952.4806533132331], 'normal': [0.07799808739271359, -0.49268991578386667, -0.8667023394729964], 'radius': 28.755782277895708}, 'confidence': 0.7172448141183122, 'timestamp': 2997.059963, 'diameter_3d': 57.511564555791416, 'ellipse': {'center': [180.1646135938289, 117.91430064148274], 'axes': [32.2733558544942, 37.45844516508062], 'angle': -77.97937524473556}, 'location': [180.1646135938289, 117.91430064148274], 'diameter': 37.45844516508062, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5907822282844921, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0556181401184863, 'phi': -1.481044016207871, 'norm_pos': [0.5630144174807153, 0.508690413993822], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.1161401,"{'circle_3d': {'center': [31.199444807172863, -3.402531313038721, 952.401463117346], 'normal': [0.0921406851945704, -0.47838744234631503, -0.873301522463591], 'radius': 28.761004992606413}, 'confidence': 0.8755994976493748, 'timestamp': 2997.068363, 'diameter_3d': 57.522009985212826, 'ellipse': {'center': [180.26929211753838, 118.02078436707457], 'axes': [32.516136413371854, 37.46798168318255], 'angle': -76.00127316161976}, 'location': [180.26929211753838, 118.02078436707457], 'diameter': 37.46798168318255, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5902937095073058, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0719788494886282, 'phi': -1.46567679575425, 'norm_pos': [0.5633415378673075, 0.5082467318038559], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.1248598,"{'circle_3d': {'center': [31.156316794343773, -3.2582471946976455, 952.3192793406953], 'normal': [0.0885466841254796, -0.4663637658178921, -0.880150170517814], 'radius': 28.514777527964352}, 'confidence': 0.9008722470318786, 'timestamp': 2997.076763, 'diameter_3d': 57.029555055928704, 'ellipse': {'center': [180.2448450118752, 118.10652569017506], 'axes': [32.50300633354163, 37.15015457846226], 'angle': -76.04606625928152}, 'location': [180.2448450118752, 118.10652569017506], 'diameter': 37.15015457846226, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5893256790713619, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0856206537253588, 'phi': -1.470529626928703, 'norm_pos': [0.5632651406621101, 0.5078894762909372], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.1378381,"{'circle_3d': {'center': [30.977953596598994, -3.2498075820475734, 952.2983934774759], 'normal': [0.07368308431341453, -0.4656604647637194, -0.881890659119428], 'radius': 28.497798620839898}, 'confidence': 0.9343265617510748, 'timestamp': 2997.085163, 'diameter_3d': 56.995597241679796, 'ellipse': {'center': [180.1363255075122, 118.11182519085355], 'axes': [32.56748332370254, 37.128955317934924], 'angle': -77.75486407889095}, 'location': [180.1363255075122, 118.11182519085355], 'diameter': 37.128955317934924, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.587693017133839, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0864155433123202, 'phi': -1.487438665447788, 'norm_pos': [0.5629260172109756, 0.5078673950381102], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.1443572,"{'circle_3d': {'center': [30.77618257146164, -3.2117715384177146, 952.2635006390012], 'normal': [0.05686883221863498, -0.4624907944612312, -0.8847983956589818], 'radius': 28.845098451341983}, 'confidence': 0.8037093091811432, 'timestamp': 2997.093563, 'diameter_3d': 57.690196902683965, 'ellipse': {'center': [180.01312855521476, 118.14130098072401], 'axes': [33.096737264798364, 37.58296944311916], 'angle': -79.66573951496443}, 'location': [180.01312855521476, 118.14130098072401], 'diameter': 37.58296944311916, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5867491565536898, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0899938783782586, 'phi': -1.5066114042371026, 'norm_pos': [0.5625410267350461, 0.5077445792469832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.152823,"{'circle_3d': {'center': [31.059718762910812, -3.1237269289085035, 952.2398799934371], 'normal': [0.0804968481727327, -0.4551537436687969, -0.886766782789328], 'radius': 28.642945589032504}, 'confidence': 0.8291680630834524, 'timestamp': 2997.101963, 'diameter_3d': 57.28589117806501, 'ellipse': {'center': [180.1867319376618, 118.19221631234049], 'axes': [32.91214386087069, 37.32014679708712], 'angle': -76.64801116899633}, 'location': [180.1867319376618, 118.19221631234049], 'diameter': 37.32014679708712, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5856928172439768, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0982514546874658, 'phi': -1.4802687692282843, 'norm_pos': [0.5630835373051931, 0.5075324320319146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.160573,"{'circle_3d': {'center': [31.121693240705042, -3.3523148975206, 952.366219536846], 'normal': [0.08566138798891867, -0.4742027410531383, -0.876238487505258], 'radius': 28.799776170538294}, 'confidence': 0.8979901778214341, 'timestamp': 2997.110363, 'diameter_3d': 57.59955234107659, 'ellipse': {'center': [180.22227299595158, 118.05278113669536], 'axes': [32.680798047261966, 37.5198643113256], 'angle': -76.61126329864616}, 'location': [180.22227299595158, 118.05278113669536], 'diameter': 37.5198643113256, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.584144129255082, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0767380644787803, 'phi': -1.473345630093373, 'norm_pos': [0.5631946031123487, 0.508113411930436], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.168651,"{'circle_3d': {'center': [31.20864089238437, -3.218067033509782, 952.3034710278322], 'normal': [0.09290702562886267, -0.4630154190522368, -0.8814675299230705], 'radius': 28.481186237220964}, 'confidence': 0.8780470931060839, 'timestamp': 2997.118763, 'diameter_3d': 56.96237247444193, 'ellipse': {'center': [180.27710679379518, 118.13083377969969], 'axes': [32.50973968657326, 37.10689391992192], 'angle': -75.43758515426597}, 'location': [180.27710679379518, 118.13083377969969], 'diameter': 37.10689391992192, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5831657775701826, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0894020767112116, 'phi': -1.465783657097475, 'norm_pos': [0.5633659587306099, 0.5077881925845846], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.1767192,"{'circle_3d': {'center': [31.232164822953813, -3.17236711863384, 952.2820917890974], 'normal': [0.09486735317631606, -0.45920709281257494, -0.8832491331509719], 'radius': 28.934003602541928}, 'confidence': 0.8984737010501488, 'timestamp': 2997.127163, 'diameter_3d': 57.868007205083856, 'ellipse': {'center': [180.2904088027529, 118.1663527533757], 'axes': [33.093406251869666, 37.69772261896194], 'angle': -75.0867892132469}, 'location': [180.2904088027529, 118.1663527533757], 'diameter': 37.69772261896194, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5817487475278438, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0936939169672115, 'phi': -1.463799277439194, 'norm_pos': [0.5634075275086028, 0.5076401968609345], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.185077,"{'circle_3d': {'center': [31.661031562030754, -3.233281452153723, 952.3690331875896], 'normal': [0.13060624809939456, -0.46428328727256524, -0.8760040166099582], 'radius': 28.57389846989333}, 'confidence': 0.8896383950172427, 'timestamp': 2997.135563, 'diameter_3d': 57.14779693978666, 'ellipse': {'center': [180.55203872510185, 118.12170546932468], 'axes': [32.36224111547961, 37.22474828652517], 'angle': -71.22408525635298}, 'location': [180.55203872510185, 118.12170546932468], 'diameter': 37.22474828652517, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5839736841356746, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0879711043131552, 'phi': -1.4227933361522764, 'norm_pos': [0.5642251210159432, 0.5078262272111471], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.1936052,"{'circle_3d': {'center': [32.081916892955704, -3.2815456511344827, 952.4663514771983], 'normal': [0.165680025676474, -0.4683053038542952, -0.8678941591425646], 'radius': 28.585199833598068}, 'confidence': 0.832544083442233, 'timestamp': 2997.143962, 'diameter_3d': 57.170399667196136, 'ellipse': {'center': [180.80778068849222, 118.09045208897902], 'axes': [32.02347367282118, 37.235292583665796], 'angle': -67.63424205247132}, 'location': [180.80778068849222, 118.09045208897902], 'diameter': 37.235292583665796, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5854870296398751, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0834245430466847, 'phi': -1.3821669593914563, 'norm_pos': [0.5650243146515381, 0.5079564496292541], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.2011101,"{'circle_3d': {'center': [31.93883302873883, -3.1673625265881515, 952.379396896253], 'normal': [0.15375637032506764, -0.45879004347543423, -0.8751403742213416], 'radius': 28.812929380101025}, 'confidence': 0.9661627759856273, 'timestamp': 2997.152362, 'diameter_3d': 57.62585876020205, 'ellipse': {'center': [180.72029600500431, 118.16549484135841], 'axes': [32.572124766961004, 37.53536716750119], 'angle': -68.47192627033071}, 'location': [180.72029600500431, 118.16549484135841], 'diameter': 37.53536716750119, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5926284720501607, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0941633361168024, 'phi': -1.3968779634124824, 'norm_pos': [0.5647509250156385, 0.50764377149434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.2086139,"{'circle_3d': {'center': [31.80975490762616, -3.2713452926848525, 952.4125919362294], 'normal': [0.14299986023234504, -0.4674552739834927, -0.8723741208899697], 'radius': 28.78598973553876}, 'confidence': 0.8304621570324534, 'timestamp': 2997.160762, 'diameter_3d': 57.57197947107752, 'ellipse': {'center': [180.641313525176, 118.10097564349094], 'axes': [32.44804464336179, 37.49930637541961], 'angle': -70.00108140617459}, 'location': [180.641313525176, 118.10097564349094], 'diameter': 37.49930637541961, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.593732834577565, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0843863418350612, 'phi': -1.4083209377203696, 'norm_pos': [0.564504104766175, 0.5079126014854545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.2211359,"{'circle_3d': {'center': [31.731733751227985, -3.1992494443119375, 952.3618327139696], 'normal': [0.13649809719916378, -0.4614472866190831, -0.8766040560782806], 'radius': 28.99617123207003}, 'confidence': 0.9922666302416989, 'timestamp': 2997.169162, 'diameter_3d': 57.99234246414006, 'ellipse': {'center': [180.59342395865406, 118.14933435982219], 'axes': [32.85688240405356, 37.77512934520247], 'angle': -70.46184542904324}, 'location': [180.59342395865406, 118.14933435982219], 'diameter': 37.77512934520247, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6015500103864868, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0911704626577288, 'phi': -1.4163244426339021, 'norm_pos': [0.564354449870794, 0.5077111068340743], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.229984,"{'circle_3d': {'center': [31.845375229544402, -3.1588945653785014, 952.3589767954658], 'normal': [0.14596822039219845, -0.45808438004129676, -0.8768420492869371], 'radius': 28.7389856428676}, 'confidence': 0.9202057345111111, 'timestamp': 2997.177562, 'diameter_3d': 57.4779712857352, 'ellipse': {'center': [180.66390471210292, 118.16990451537292], 'axes': [32.56318316490269, 37.43991400365596], 'angle': -69.2843813151966}, 'location': [180.66390471210292, 118.16990451537292], 'diameter': 37.43991400365596, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6053916679833571, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0949573523076481, 'phi': -1.4058386467915263, 'norm_pos': [0.5645747022253216, 0.5076253978526128], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.237767,"{'circle_3d': {'center': [31.850621648670092, -3.2063018394976837, 952.3847566089205], 'normal': [0.14640542198600623, -0.46203498621789524, -0.874693731499048], 'radius': 28.870415772117934}, 'confidence': 0.92971088167024, 'timestamp': 2997.185962, 'diameter_3d': 57.74083154423587, 'ellipse': {'center': [180.66617278578377, 118.14255707216462], 'axes': [32.628709945780756, 37.6102399237281], 'angle': -69.40623767343988}, 'location': [180.66617278578377, 118.14255707216462], 'diameter': 37.6102399237281, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6088483503673414, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0905079036251413, 'phi': -1.4049545818446751, 'norm_pos': [0.5645817899555743, 0.5077393455326474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.24445,"{'circle_3d': {'center': [31.8229919509073, -3.2029350404096064, 952.3783923833149], 'normal': [0.14410294717244015, -0.4617544196272222, -0.8752240836328398], 'radius': 28.78689740122909}, 'confidence': 0.8880931951629883, 'timestamp': 2997.194362, 'diameter_3d': 57.57379480245818, 'ellipse': {'center': [180.64979569164626, 118.14341149865571], 'axes': [32.55744355507199, 37.501690357227616], 'angle': -69.64396692666266}, 'location': [180.64979569164626, 118.14341149865571], 'diameter': 37.501690357227616, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6108070534959653, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0908242364635732, 'phi': -1.4076134524088635, 'norm_pos': [0.5645306115363946, 0.5077357854222679], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.254019,"{'circle_3d': {'center': [31.988718997661252, -3.1732179447503954, 952.3913581488101], 'normal': [0.15791353440193603, -0.45927799498895455, -0.87414360317491], 'radius': 28.735828538490207}, 'confidence': 0.9126143145814298, 'timestamp': 2997.202762, 'diameter_3d': 57.471657076980414, 'ellipse': {'center': [180.7509713333647, 118.16046621113567], 'axes': [32.44166670387086, 37.434386321119334], 'angle': -68.048036686543}, 'location': [180.7509713333647, 118.16046621113567], 'diameter': 37.434386321119334, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6139663104805404, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0936141001203967, 'phi': -1.3920744212938283, 'norm_pos': [0.5648467854167647, 0.5076647241202681], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.261642,"{'circle_3d': {'center': [31.863495192221478, -3.135680294428269, 952.3499106283035], 'normal': [0.14747821728195498, -0.45614985746211073, -0.8775975632171231], 'radius': 28.900142924021708}, 'confidence': 0.8184050893337879, 'timestamp': 2997.211162, 'diameter_3d': 57.800285848043416, 'ellipse': {'center': [180.6742908553512, 118.18678252718409], 'axes': [32.773247222687175, 37.65019936399532], 'angle': -69.0357236332212}, 'location': [180.6742908553512, 118.18678252718409], 'diameter': 37.65019936399532, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.614528427343497, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0971324243824725, 'phi': -1.4043042814388864, 'norm_pos': [0.5646071589229724, 0.5075550728033996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.270015,"{'circle_3d': {'center': [31.92885814901411, -3.1384379855330184, 952.3625388623972], 'normal': [0.15292513034800775, -0.45637966505417316, -0.8765452103759883], 'radius': 29.033429946645867}, 'confidence': 0.94571529288671, 'timestamp': 2997.219562, 'diameter_3d': 58.066859893291735, 'ellipse': {'center': [180.7133092119222, 118.18695414423102], 'axes': [32.87704073412264, 37.82330472297339], 'angle': -68.45429073148097}, 'location': [180.7133092119222, 118.18695414423102], 'diameter': 37.82330472297339, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6167036418551874, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0968741683563459, 'phi': -1.3980712822008547, 'norm_pos': [0.5647290912872569, 0.5075543577323707], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.277208,"{'circle_3d': {'center': [31.719850333208896, -3.17513942564086, 952.3473350574227], 'normal': [0.13550781236423962, -0.4594381183964933, -0.8778121941238615], 'radius': 29.02088403676645}, 'confidence': 0.8771860159082866, 'timestamp': 2997.227962, 'diameter_3d': 58.0417680735329, 'ellipse': {'center': [180.5862538314121, 118.16471416317813], 'axes': [32.932971332581786, 37.80787398630579], 'angle': -70.48853970757814}, 'location': [180.5862538314121, 118.16471416317813], 'diameter': 37.80787398630579, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6179234081347018, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0934338319599801, 'phi': -1.4176353669826205, 'norm_pos': [0.5643320432231629, 0.5076470243200911], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.285207,"{'circle_3d': {'center': [31.70625162300194, -3.124539546861583, 952.318920986169], 'normal': [0.13437458651365997, -0.45522146183155354, -0.8801800333950017], 'radius': 28.865104259856775}, 'confidence': 0.8585069728746769, 'timestamp': 2997.236362, 'diameter_3d': 57.73020851971355, 'ellipse': {'center': [180.57900429123157, 118.19364557845272], 'axes': [32.84887003229532, 37.60592625556422], 'angle': -70.44020820831355}, 'location': [180.57900429123157, 118.19364557845272], 'diameter': 37.60592625556422, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6189189155659691, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0981754006659439, 'phi': -1.4192989352900371, 'norm_pos': [0.5643093884100987, 0.507526476756447], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.293699,"{'circle_3d': {'center': [31.80088815325323, -3.1008306016668286, 952.3215577248463], 'normal': [0.1422609640346008, -0.4532457163986573, -0.8799603051718946], 'radius': 28.96084201496299}, 'confidence': 0.8611976279811631, 'timestamp': 2997.244761, 'diameter_3d': 57.92168402992598, 'ellipse': {'center': [180.63619748463393, 118.20954783328854], 'axes': [32.93988224771768, 37.73042212825008], 'angle': -69.4820183553826}, 'location': [180.63619748463393, 118.20954783328854], 'diameter': 37.73042212825008, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6195898549324563, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.100393140808535, 'phi': -1.410515631952276, 'norm_pos': [0.564488117139481, 0.5074602173612978], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.305147,"{'circle_3d': {'center': [31.839388726087822, -3.195381181846823, 952.3771223577631], 'normal': [0.1454693451041502, -0.4611249314136569, -0.8753299190954916], 'radius': 28.93889471852363}, 'confidence': 0.814739284387901, 'timestamp': 2997.253161, 'diameter_3d': 57.87778943704726, 'ellipse': {'center': [180.65909285329067, 118.15046096963954], 'axes': [32.73187759077103, 37.69976233144378], 'angle': -69.4689020645956}, 'location': [180.65909285329067, 118.15046096963954], 'diameter': 37.69976233144378, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6200568770525883, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.091533781546262, 'phi': -1.4061133968758324, 'norm_pos': [0.5645596651665333, 0.5077064126265018], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.315103,"{'circle_3d': {'center': [31.896727300025336, -3.2968520594739985, 952.4409468530997], 'normal': [0.15024755959894304, -0.46958083788258814, -0.8700112111507807], 'radius': 28.959131692438536}, 'confidence': 0.8493200592566418, 'timestamp': 2997.261561, 'diameter_3d': 57.91826338487707, 'ellipse': {'center': [180.69318805467532, 118.08761968278081], 'axes': [32.54310223404089, 37.72373802705987], 'angle': -69.31368538058966}, 'location': [180.69318805467532, 118.08761968278081], 'diameter': 37.72373802705987, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6213071339624565, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.081980370462009, 'phi': -1.3997869527352254, 'norm_pos': [0.5646662126708604, 0.5079682513217466], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
