eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654391.563628,"{'circle_3d': {'center': [-0.00020174758904367707, 2.810676690589986e-05, 0.0029517310389515217], 'normal': [-0.3381702724394851, 0.5541071748298376, -0.7606616236147977], 'radius': 0.00011972811557033935}, 'confidence': 0.9999999998827022, 'timestamp': 921.517196, 'diameter_3d': 0.0002394562311406787, 'ellipse': {'center': [117.85685577379803, 125.47757052958944], 'axes': [36.80898812251055, 50.37932253944877], 'angle': -55.485323617924315}, 'location': [117.85685577379803, 125.47757052958944], 'diameter': 50.37932253944877, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9838947795062336, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580863765103033, 'phi': -1.9891287179498436, 'norm_pos': [0.36830267429311886, 0.47717678946004394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.191893,"{'circle_3d': {'center': [-3.587647269138839, 0.8540648789030421, 52.495978897863246], 'normal': [-0.3262693219541123, 0.5897832408516754, -0.7387178475995408], 'radius': 2.157191577261481}, 'confidence': 0.9896854679263455, 'timestamp': 924.146381, 'diameter_3d': 4.314383154522962, 'ellipse': {'center': [117.84834509916539, 129.63813632488925], 'axes': [35.99971514355814, 51.036562774287866], 'angle': -58.22779552601463}, 'location': [117.84834509916539, 129.63813632488925], 'diameter': 51.036562774287866, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9101026851362826, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2015867293484654, 'phi': -1.9867012533706765, 'norm_pos': [0.36827607843489185, 0.45984109864629485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.2000299,"{'circle_3d': {'center': [-3.5837105020685907, 0.8169360896092703, 52.46473068393489], 'normal': [-0.32594125803159163, 0.5866891750771944, -0.7413218654269038], 'radius': 2.159463609447173}, 'confidence': 0.9984492589164629, 'timestamp': 924.15478, 'diameter_3d': 4.318927218894346, 'ellipse': {'center': [117.87128701342704, 129.20429652672667], 'axes': [36.21657884082956, 51.12119615124714], 'angle': -58.08720544728458}, 'location': [117.87128701342704, 129.20429652672667], 'diameter': 51.12119615124714, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9095761232878807, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.197760697300852, 'phi': -1.9850315240147045, 'norm_pos': [0.3683477719169595, 0.46164876447197223], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.207924,"{'circle_3d': {'center': [-3.5743906836188066, 0.7789501406664279, 52.43072153664982], 'normal': [-0.3251646064941096, 0.5835236793319576, -0.744155961033993], 'radius': 2.155908727836568}, 'confidence': 0.9990511001875171, 'timestamp': 924.16318, 'diameter_3d': 4.311817455673136, 'ellipse': {'center': [117.95430707755882, 128.7625954471389], 'axes': [36.35289831889745, 51.070359467243215], 'angle': -57.97607176981827}, 'location': [117.95430707755882, 128.7625954471389], 'diameter': 51.070359467243215, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9095324332079602, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1938572809823267, 'phi': -1.9827514216151532, 'norm_pos': [0.3686072096173713, 0.4634891856369213], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.221211,"{'circle_3d': {'center': [-3.560006649199976, 0.7485041084568396, 52.40067635320328], 'normal': [-0.32396593695920706, 0.5809865099811585, -0.7466597263212047], 'radius': 2.1476544061788}, 'confidence': 0.9986469978559055, 'timestamp': 924.17158, 'diameter_3d': 4.2953088123576, 'ellipse': {'center': [118.09910598192268, 128.41069491386753], 'axes': [36.3879686538251, 50.90388278545475], 'angle': -57.93087008857011}, 'location': [118.09910598192268, 128.41069491386753], 'diameter': 50.90388278545475, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9093920709037806, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1907365518767303, 'phi': -1.9801701849469975, 'norm_pos': [0.36905970619350836, 0.46495543785888527], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.229174,"{'circle_3d': {'center': [-3.5681160270857903, 0.6925781303021585, 52.36094441381256], 'normal': [-0.3246417184496916, 0.5763260118016018, -0.7499707212704315], 'radius': 2.13614703187721}, 'confidence': 0.9991497784068972, 'timestamp': 924.17998, 'diameter_3d': 4.27229406375442, 'ellipse': {'center': [117.97097562129738, 127.76037322413477], 'axes': [36.414913668813824, 50.67038893569554], 'angle': -57.622348788322824}, 'location': [117.97097562129738, 127.76037322413477], 'diameter': 50.67038893569554, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9094260789797803, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1850221370319747, 'phi': -1.979316130652464, 'norm_pos': [0.36865929881655435, 0.46766511156610513], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.237447,"{'circle_3d': {'center': [-3.560505352125667, 0.6641669943865915, 52.335899918326625], 'normal': [-0.32400749553634794, 0.5739584171419713, -0.752057762560926], 'radius': 2.1445242068571444}, 'confidence': 0.9256711237824253, 'timestamp': 924.18838, 'diameter_3d': 4.289048413714289, 'ellipse': {'center': [118.0433475367607, 127.4241533472887], 'axes': [36.70228962534173, 50.89379416682131], 'angle': -57.54030252075085}, 'location': [118.0433475367607, 127.4241533472887], 'diameter': 50.89379416682131, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9094449251538128, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1821279536067655, 'phi': -1.9775929164295418, 'norm_pos': [0.3688854610523772, 0.46906602771963046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.2442071,"{'circle_3d': {'center': [-3.58659620904765, 0.6614976412130291, 52.34514622738969], 'normal': [-0.32618173361317987, 0.5737359710441744, -0.75128723680567], 'radius': 2.178797526126037}, 'confidence': 0.9564208382626662, 'timestamp': 924.19678, 'diameter_3d': 4.357595052252074, 'ellipse': {'center': [117.75005251753848, 127.37763954446478], 'axes': [37.22882874159155, 51.699438385530975], 'angle': -57.358469837391006}, 'location': [117.75005251753848, 127.37763954446478], 'diameter': 51.699438385530975, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9096311299103821, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.181856334174739, 'phi': -1.9804031340909336, 'norm_pos': [0.36796891411730775, 0.4692598352313967], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.253348,"{'circle_3d': {'center': [-3.5867461929776767, 0.670082444509184, 52.351773831542104], 'normal': [-0.32619423227401545, 0.5744513713188539, -0.7507349364596361], 'radius': 2.171145266859921}, 'confidence': 0.9494556283842381, 'timestamp': 924.20518, 'diameter_3d': 4.342290533719842, 'ellipse': {'center': [117.75173279968861, 127.48149336683139], 'axes': [37.05974928928805, 51.511077918728795], 'angle': -57.397446592821005}, 'location': [117.75173279968861, 127.48149336683139], 'diameter': 51.511077918728795, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9098029214133718, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1827300632811872, 'phi': -1.9806858545418957, 'norm_pos': [0.3679741649990269, 0.46882711097153584], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.2601879,"{'circle_3d': {'center': [-3.6006243157208604, 0.6952261804569124, 52.37712493965745], 'normal': [-0.3273507425026141, 0.5765466826478313, -0.7486223441166903], 'radius': 2.170722609452538}, 'confidence': 0.9846969571759077, 'timestamp': 924.21358, 'diameter_3d': 4.341445218905076, 'ellipse': {'center': [117.60755212729231, 127.775785662674], 'axes': [36.902950401965455, 51.47613550271455], 'angle': -57.42434799233453}, 'location': [117.60755212729231, 127.775785662674], 'diameter': 51.47613550271455, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9101301463211531, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1852921890341026, 'phi': -1.9830144319031646, 'norm_pos': [0.3675236003977885, 0.46760089307219166], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.268376,"{'circle_3d': {'center': [-3.582972881741412, 0.7277975276449693, 52.39458445013807], 'normal': [-0.3258797896709934, 0.5792609615801694, -0.7471673849099723], 'radius': 2.1863858730802566}, 'confidence': 0.8358098359065161, 'timestamp': 924.22198, 'diameter_3d': 4.372771746160513, 'ellipse': {'center': [117.83210207801147, 128.15123839602796], 'axes': [37.073834042151795, 51.82958850354245], 'angle': -57.68793281486949}, 'location': [117.83210207801147, 128.15123839602796], 'diameter': 51.82958850354245, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9101626764051352, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.18861808762563, 'phi': -1.9820761672811062, 'norm_pos': [0.36822531899378586, 0.46603650668321683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.276458,"{'circle_3d': {'center': [-3.5702580068326157, 0.767180227562803, 52.41970196510553], 'normal': [-0.324820216761927, 0.5825428532399889, -0.7450742586626836], 'radius': 2.1637454745557543}, 'confidence': 0.9860033337305674, 'timestamp': 924.23038, 'diameter_3d': 4.3274909491115086, 'ellipse': {'center': [117.99618584524308, 128.62194353774018], 'axes': [36.54936047858327, 51.2669694690294], 'angle': -57.949392776871115}, 'location': [117.99618584524308, 128.62194353774018], 'diameter': 51.2669694690294, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9101768508908425, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1926500333757155, 'phi': -1.9819107892930854, 'norm_pos': [0.3687380807663846, 0.46407523525941596], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.283715,"{'circle_3d': {'center': [-3.5759821119843624, 0.8121574746531781, 52.45755838866103], 'normal': [-0.3252972255245726, 0.5862909571641868, -0.7419195566997254], 'radius': 2.1806397411792666}, 'confidence': 0.9976714833488918, 'timestamp': 924.23878, 'diameter_3d': 4.361279482358533, 'ellipse': {'center': [117.96110043923416, 129.1400238344182], 'axes': [36.61569011434192, 51.62979955088139], 'angle': -58.11525785716055}, 'location': [117.96110043923416, 129.1400238344182], 'diameter': 51.62979955088139, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.91034379247803, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1972690437828586, 'phi': -1.9840068019163475, 'norm_pos': [0.36862843887260677, 0.4619165673565908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.2915509,"{'circle_3d': {'center': [-3.5702039989311642, 0.8488095781646452, 52.48410563696232], 'normal': [-0.32481571610347276, 0.5893452991234757, -0.7397072860079513], 'radius': 2.1748554950557173}, 'confidence': 0.9567554898984906, 'timestamp': 924.24718, 'diameter_3d': 4.349710990111435, 'ellipse': {'center': [118.04799748039954, 129.57039825344614], 'axes': [36.36782939327124, 51.46602369797207], 'angle': -58.3159672599695}, 'location': [118.04799748039954, 129.57039825344614], 'diameter': 51.46602369797207, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9103903975496208, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2010445353386214, 'phi': -1.9845605431414568, 'norm_pos': [0.3688999921262486, 0.4601233406106411], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.303808,"{'circle_3d': {'center': [-3.5709621066319595, 0.8825045276619621, 52.51139015136334], 'normal': [-0.3248788917452057, 0.5921532115815854, -0.7374335764745331], 'radius': 2.184391539165564}, 'confidence': 0.9992973793076457, 'timestamp': 924.25558, 'diameter_3d': 4.368783078331128, 'ellipse': {'center': [118.06171256666106, 129.95906690451693], 'axes': [36.370365113446134, 51.66456240299365], 'angle': -58.46021409019738}, 'location': [118.06171256666106, 129.95906690451693], 'diameter': 51.66456240299365, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9105291406914628, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2045246097635305, 'phi': -1.9857667715803662, 'norm_pos': [0.3689428517708158, 0.45850388789784613], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.312319,"{'circle_3d': {'center': [-3.571887002569438, 0.8822957700984935, 52.51163004085003], 'normal': [-0.3249559664066622, 0.5921358151179631, -0.7374135856839754], 'radius': 2.183813329907308}, 'confidence': 0.8974393293336544, 'timestamp': 924.26398, 'diameter_3d': 4.367626659814616, 'ellipse': {'center': [118.05090775542719, 129.9568277451564], 'axes': [36.35908715145395, 51.650668547374465], 'angle': -58.45338427272129}, 'location': [118.05090775542719, 129.9568277451564], 'diameter': 51.650668547374465, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.910561076519445, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2045030215563903, 'phi': -1.985864300768745, 'norm_pos': [0.36890908673571, 0.45851321772851494], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.321391,"{'circle_3d': {'center': [-3.5620334311245423, 0.892603727107268, 52.515577426387615], 'normal': [-0.32413483545292093, 0.5929948115353609, -0.7370846368891768], 'radius': 2.2077307900871084}, 'confidence': 0.951579352256323, 'timestamp': 924.27238, 'diameter_3d': 4.415461580174217, 'ellipse': {'center': [118.17458848704867, 130.06728973161825], 'axes': [36.7377538972921, 52.212467718127755], 'angle': -58.5616660354992}, 'location': [118.17458848704867, 130.06728973161825], 'diameter': 52.212467718127755, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9107574573237076, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2055694059497664, 'phi': -1.9850958534728116, 'norm_pos': [0.3692955890220271, 0.45805295945159064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.327946,"{'circle_3d': {'center': [-3.580017835579833, 0.8838864663391997, 52.516495583621555], 'normal': [-0.32563353582419513, 0.5922683731380219, -0.7370081237863484], 'radius': 2.2082090525711324}, 'confidence': 0.9950694352482374, 'timestamp': 924.28078, 'diameter_3d': 4.416418105142265, 'ellipse': {'center': [117.96409926060647, 129.96455924732535], 'axes': [36.73535102068857, 52.22350021988502], 'angle': -58.40837306709422}, 'location': [117.96409926060647, 129.96455924732535], 'diameter': 52.22350021988502, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9111623228189147, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2046675285701833, 'phi': -1.986836747239903, 'norm_pos': [0.36863781018939523, 0.45848100313614437], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.33662,"{'circle_3d': {'center': [-3.5559882354282073, 0.8772446156827991, 52.50059051612876], 'normal': [-0.323631069144893, 0.5917148855833219, -0.7383335460774146], 'radius': 2.188757734866613}, 'confidence': 0.9758399286518071, 'timestamp': 924.28918, 'diameter_3d': 4.377515469733226, 'ellipse': {'center': [118.23041291195383, 129.89676259666248], 'axes': [36.509574318073575, 51.77821532431157], 'angle': -58.53286368681345}, 'location': [118.23041291195383, 129.89676259666248], 'diameter': 51.77821532431157, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9114164680872783, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2039807717897504, 'phi': -1.9839001736509, 'norm_pos': [0.36947004034985576, 0.45876348918057297], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.343775,"{'circle_3d': {'center': [-3.5304563318967177, 0.8458958513182342, 52.464441689897455], 'normal': [-0.3215034105172689, 0.5891024885529415, -0.741345948263357], 'radius': 2.18397550639388}, 'confidence': 0.9826247087553541, 'timestamp': 924.29758, 'diameter_3d': 4.36795101278776, 'ellipse': {'center': [118.50241829371811, 129.53462773954655], 'axes': [36.64484712095706, 51.70030798041335], 'angle': -58.55859369682649}, 'location': [118.50241829371811, 129.53462773954655], 'diameter': 51.70030798041335, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9115781957120705, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.200744015972755, 'phi': -1.9799920062420697, 'norm_pos': [0.3703200571678691, 0.460272384418556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.351802,"{'circle_3d': {'center': [-3.5174471225202772, 0.8529034152364812, 52.46438067390843], 'normal': [-0.3204193097358988, 0.5896864522127954, -0.7413510329291089], 'radius': 2.1881724826578464}, 'confidence': 0.9959790247643345, 'timestamp': 924.30598, 'diameter_3d': 4.376344965315693, 'ellipse': {'center': [118.65622371834142, 129.61526689156], 'axes': [36.71932796850078, 51.799338903906055], 'angle': -58.673567475951536}, 'location': [118.65622371834142, 129.61526689156], 'diameter': 51.799338903906055, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9114914628553628, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.201466881643831, 'phi': -1.9787580016307258, 'norm_pos': [0.37080069911981695, 0.45993638795183334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.3598888,"{'circle_3d': {'center': [-3.4991681988915597, 0.8521347359075664, 52.455891778909496], 'normal': [-0.31889606610017235, 0.5896223956020524, -0.7420584408456866], 'radius': 2.201138475853845}, 'confidence': 0.9992474821269649, 'timestamp': 924.31438, 'diameter_3d': 4.40227695170769, 'ellipse': {'center': [118.86753425221025, 129.60171407342511], 'axes': [36.99162764982796, 52.11444597172734], 'angle': -58.78843807484378}, 'location': [118.86753425221025, 129.60171407342511], 'diameter': 52.11444597172734, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9115809571259681, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.201387569860118, 'phi': -1.976679340804976, 'norm_pos': [0.37146104453815704, 0.4599928580273953], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.3682969,"{'circle_3d': {'center': [-3.4736295264475783, 0.8555328440638892, 52.447657792060696], 'normal': [-0.31676784339650726, 0.589905571281746, -0.7427446064164202], 'radius': 2.1884006047804787}, 'confidence': 0.8888424171745968, 'timestamp': 924.322779, 'diameter_3d': 4.376801209560957, 'ellipse': {'center': [119.15923671182291, 129.64809950674515], 'axes': [36.831798308090484, 51.81999701647735], 'angle': -58.9693221504054}, 'location': [119.15923671182291, 129.64809950674515], 'diameter': 51.81999701647735, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9115921442293229, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.201738218967189, 'phi': -1.9739222985696294, 'norm_pos': [0.3723726147244466, 0.4597995853885618], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.376566,"{'circle_3d': {'center': [-3.4638193050353494, 0.8354729840437765, 52.427592438011644], 'normal': [-0.3159503249454882, 0.5882339162800699, -0.7444167192538411], 'radius': 2.196335595221401}, 'confidence': 0.9978552791214499, 'timestamp': 924.331179, 'diameter_3d': 4.392671190442802, 'ellipse': {'center': [119.26149209714299, 129.41105861560578], 'axes': [37.08470710372332, 52.027938840026444], 'angle': -58.94498969833206}, 'location': [119.26149209714299, 129.41105861560578], 'diameter': 52.027938840026444, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9118606129395856, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1996695485010855, 'phi': -1.9721812762299664, 'norm_pos': [0.37269216280357187, 0.46078725576830926], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.388335,"{'circle_3d': {'center': [-3.4571413712755583, 0.8294700486752431, 52.42002237939957], 'normal': [-0.31539383046550556, 0.5877336716660255, -0.7450475574715136], 'radius': 2.1971781728101303}, 'confidence': 0.8309679058549034, 'timestamp': 924.339579, 'diameter_3d': 4.394356345620261, 'ellipse': {'center': [119.3346868095097, 129.3409212744333], 'axes': [37.144768145759706, 52.05532240313266], 'angle': -58.96215020075014}, 'location': [119.3346868095097, 129.3409212744333], 'diameter': 52.05532240313266, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9118744663058842, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1990511018288212, 'phi': -1.9712434786813409, 'norm_pos': [0.3729208962797178, 0.4610794946898612], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.397525,"{'circle_3d': {'center': [-3.4493910789982816, 0.8156460557474086, 52.40586167282353], 'normal': [-0.3147479727757325, 0.5865816722553726, -0.7462276163528507], 'radius': 2.2022452668197547}, 'confidence': 0.9967944483654614, 'timestamp': 924.347979, 'diameter_3d': 4.4044905336395095, 'ellipse': {'center': [119.41655676949871, 129.17762540053016], 'axes': [37.31519596896965, 52.189531497533245], 'angle': -58.95181690179514}, 'location': [119.41655676949871, 129.17762540053016], 'diameter': 52.189531497533245, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9122670630419161, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1976279533731904, 'phi': -1.9699410986826573, 'norm_pos': [0.3731767399046835, 0.4617598941644576], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.4057338,"{'circle_3d': {'center': [-3.4313261898197625, 0.7941810318921636, 52.381446543063106], 'normal': [-0.31324256534418926, 0.5847929202674356, -0.7482622104995522], 'radius': 2.1903506548448894}, 'confidence': 0.986780720787664, 'timestamp': 924.356379, 'diameter_3d': 4.380701309689779, 'ellipse': {'center': [119.60897283039132, 128.93262779682703], 'axes': [37.25987480068718, 51.9314024035348], 'angle': -58.975471839089785}, 'location': [119.60897283039132, 128.93262779682703], 'diameter': 51.9314024035348, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9124984799242064, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1954210797842957, 'phi': -1.9672564000791726, 'norm_pos': [0.3737780400949729, 0.4627807175132207], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
