eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656442.8862212,"{'circle_3d': {'center': [2.080537837664644, -8.20132506921922, 75.59313919150664], 'normal': [-0.25973826192047433, -0.1314791643307584, -0.9566866073283437], 'radius': 15.9776819029008}, 'confidence': 0.02111337333376876, 'timestamp': 2972.842537, 'diameter_3d': 31.9553638058016, 'ellipse': {'center': [184.03789319202372, 55.9759657017224], 'axes': [248.60628914308248, 263.8715474235045], 'angle': 42.996700241690796}, 'location': [184.03789319202372, 55.9759657017224], 'diameter': 263.8715474235045, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.43893537665346, 'phi': -1.8359036177928942, 'norm_pos': [0.5751184162250741, 0.7667668095761566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656447.9735758,"{'circle_3d': {'center': [3.0296596301895953, -5.3497955972614415, 41.65143672823137], 'normal': [-0.11076197802844369, 0.06314084550194636, -0.9918392096769142], 'radius': 13.010324522783492}, 'confidence': 0.0024526143954995906, 'timestamp': 2977.932937, 'diameter_3d': 26.020649045566984, 'ellipse': {'center': [211.82570291967454, 36.444982385301344], 'axes': [386.8167977081876, 391.8784374318705], 'angle': 36.38056447216079}, 'location': [211.82570291967454, 36.444982385301344], 'diameter': 391.8784374318705, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.6339792023776853, 'phi': -1.6820088669034652, 'norm_pos': [0.661955321623983, 0.8481459067279111], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656447.985142,"{'circle_3d': {'center': [0.40955803844285166, -7.923066906685477, 42.36837754561238], 'normal': [-0.32910377734067225, -0.15129843028338993, -0.9320941415618292], 'radius': 13.1481629561928}, 'confidence': 0.017165592306523435, 'timestamp': 2977.941337, 'diameter_3d': 26.2963259123856, 'ellipse': {'center': [184.62038159190885, 11.101804682500983], 'axes': [349.69353848022445, 391.4573571595534], 'angle': 41.74662811910062}, 'location': [184.62038159190885, 11.101804682500983], 'diameter': 391.4573571595534, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.4189146339419412, 'phi': -1.9102123608829478, 'norm_pos': [0.5769386924747152, 0.9537424804895792], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656447.9939232,"{'circle_3d': {'center': [-0.9956970315228189, -9.839363565763474, 43.4836307105862], 'normal': [-0.4462083665044781, -0.31098981853988966, -0.8391563778140114], 'radius': 13.288769441039548}, 'confidence': 0.05768120080481988, 'timestamp': 2977.949737, 'diameter_3d': 26.577538882079097, 'ellipse': {'center': [167.69731614975152, -8.737492121685534], 'axes': [292.4944726496128, 388.40937362152084], 'angle': 44.54287700034938}, 'location': [167.69731614975152, -8.737492121685534], 'diameter': 388.40937362152084, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.2545620103368933, 'phi': -2.0595080320272534, 'norm_pos': [0.5240541129679734, 1.0364062171736896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.0011132,"{'circle_3d': {'center': [-1.0301425360274301, -9.982301570089117, 43.55625440331613], 'normal': [-0.4490788252131956, -0.3229013189003598, -0.8331044034198499], 'radius': 13.430462868136479}, 'confidence': 0.05833555044301113, 'timestamp': 2977.958137, 'diameter_3d': 26.860925736272957, 'ellipse': {'center': [167.6122642023711, -10.016890622029678], 'axes': [291.6389286673788, 392.18344444940476], 'angle': 45.101087515503124}, 'location': [167.6122642023711, -10.016890622029678], 'diameter': 392.18344444940476, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.2420029048127272, 'phi': -2.065188099634924, 'norm_pos': [0.5237883256324097, 1.041737044258457], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.009761,"{'circle_3d': {'center': [-1.2009994881481996, -10.051424302589226, 43.67757990270517], 'normal': [-0.4633169045565933, -0.3286615466087024, -0.8229939451374306], 'radius': 13.605064394238799}, 'confidence': 0.07743185736555362, 'timestamp': 2977.966537, 'diameter_3d': 27.210128788477597, 'ellipse': {'center': [166.07999055764128, -10.493465850532914], 'axes': [289.79838087182355, 396.65758669239864], 'angle': 44.40274337068638}, 'location': [166.07999055764128, -10.493465850532914], 'diameter': 396.65758669239864, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.2359102826990689, 'phi': -2.0835390604285546, 'norm_pos': [0.518999970492629, 1.0437227743772204], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.0190809,"{'circle_3d': {'center': [-1.131580789787681, -10.364727709584855, 43.769255987542735], 'normal': [-0.4575320130265499, -0.354770163858338, -0.8153542714009665], 'radius': 13.773318110127194}, 'confidence': 0.062457757679554984, 'timestamp': 2977.974937, 'diameter_3d': 27.54663622025439, 'ellipse': {'center': [167.11026116049769, -13.490017924134577], 'axes': [287.34008433580533, 401.0657355521931], 'angle': 46.426838505982815}, 'location': [167.11026116049769, -13.490017924134577], 'diameter': 401.0657355521931, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.2081280972618802, 'phi': -2.082155911335794, 'norm_pos': [0.5222195661265553, 1.0562084080172274], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.0248132,"{'circle_3d': {'center': [1.4797511249199173, -12.164540941182647, 43.602470086364555], 'normal': [-0.23992102013425018, -0.5047545998248207, -0.8292530964991484], 'radius': 13.968729872951135}, 'confidence': 0.056710738721689614, 'timestamp': 2977.983337, 'diameter_3d': 27.93745974590227, 'ellipse': {'center': [194.8174174649441, -31.183772674297018], 'axes': [283.84016611406355, 406.6813601080207], 'angle': 71.30101687095785}, 'location': [194.8174174649441, -31.183772674297018], 'diameter': 406.6813601080207, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.0416986556124888, 'phi': -1.8524280713326262, 'norm_pos': [0.6088044295779503, 1.1299323861429043], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.032901,"{'circle_3d': {'center': [1.3492497782924424, -12.339918770285792, 43.75047884678922], 'normal': [-0.25079613235320647, -0.5193694189167496, -0.8169190331304265], 'radius': 14.185831365556975}, 'confidence': 0.061016029962907815, 'timestamp': 2977.991737, 'diameter_3d': 28.37166273111395, 'ellipse': {'center': [193.6522212311827, -32.551308915240526], 'axes': [280.49076354573253, 412.2815401027659], 'angle': 70.68835391075751}, 'location': [193.6522212311827, -32.551308915240526], 'diameter': 412.2815401027659, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.0246834519670154, 'phi': -1.8686649281925463, 'norm_pos': [0.6051631913474459, 1.1356304538135022], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.041748,"{'circle_3d': {'center': [0.2461567252547896, -12.431011947455879, 44.22081449525122], 'normal': [-0.34272055343967744, -0.5269605170142567, -0.777724395758593], 'radius': 14.422692332214439}, 'confidence': 0.050770194952631825, 'timestamp': 2978.000137, 'diameter_3d': 28.845384664428877, 'ellipse': {'center': [181.95312346640802, -33.721753226241105], 'axes': [264.3100642266239, 416.7875642133558], 'angle': 63.174352004103845}, 'location': [181.95312346640802, -33.721753226241105], 'diameter': 416.7875642133558, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.0157760692232312, 'phi': -1.985865190827519, 'norm_pos': [0.568603510832525, 1.140507305109338], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.0501199,"{'circle_3d': {'center': [1.1269895734306536, -13.327907128866165, 44.53015450707502], 'normal': [-0.26931781609168876, -0.6017017821317806, -0.751946061439943], 'radius': 14.695887859132059}, 'confidence': 0.035540319218315145, 'timestamp': 2978.008537, 'diameter_3d': 29.391775718264118, 'ellipse': {'center': [190.82522868850737, -42.715792593886476], 'axes': [246.7599598530403, 422.34943026020983], 'angle': 70.90291957178292}, 'location': [190.82522868850737, -42.715792593886476], 'diameter': 422.34943026020983, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 0.9251662891025113, 'phi': -1.914723018191035, 'norm_pos': [0.5963288396515856, 1.1779824691411935], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.0587971,"{'circle_3d': {'center': [2.194759910298044, -14.205456227504728, 44.96631969800143], 'normal': [-0.18033695468607297, -0.6748308736849943, -0.7155989621960758], 'radius': 15.00893981133403}, 'confidence': 0.03722827085286847, 'timestamp': 2978.016937, 'diameter_3d': 30.01787962266806, 'ellipse': {'center': [201.42750166857738, -51.851306097800006], 'axes': [222.44421559725316, 428.11468624532216], 'angle': 78.81963979489825}, 'location': [201.42750166857738, -51.851306097800006], 'diameter': 428.11468624532216, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 0.8300608256263653, 'phi': -1.817664360457699, 'norm_pos': [0.6294609427143043, 1.2160471087408333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.068761,"{'circle_3d': {'center': [2.4753755704367935, -14.514911699393846, 45.20078981052217], 'normal': [-0.15695231634117718, -0.7006188296757541, -0.6960597861526808], 'radius': 15.419048925061793}, 'confidence': 0.03785483492329837, 'timestamp': 2978.025337, 'diameter_3d': 30.838097850123585, 'ellipse': {'center': [204.505247555867, -54.37090784890597], 'axes': [214.6618037620736, 438.68697215994865], 'angle': 80.75604904383962}, 'location': [204.505247555867, -54.37090784890597], 'diameter': 438.68697215994865, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 0.794531926886098, 'phi': -1.7925740948912292, 'norm_pos': [0.6390788986120843, 1.2265454493704415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.0776372,"{'circle_3d': {'center': [3.632819449172665, -15.020853931180676, 45.551956463490484], 'normal': [-0.060498659779854545, -0.7427806823246565, -0.6667958984053209], 'radius': 16.023799177373824}, 'confidence': 0.042252082459846886, 'timestamp': 2978.033737, 'diameter_3d': 32.04759835474765, 'ellipse': {'center': [216.4178706844966, -58.73135827821292], 'axes': [199.02389792257094, 453.8864643710572], 'angle': 87.89928562292346}, 'location': [216.4178706844966, -58.73135827821292], 'diameter': 453.8864643710572, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 0.7335823249083011, 'phi': -1.6612789866963054, 'norm_pos': [0.6763058458890518, 1.2447139928258872], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.086462,"{'circle_3d': {'center': [1.4620025281340894, -0.330791230493789, 43.44220933515625], 'normal': [-0.2414000698664025, 0.48139120939925073, -0.8426081590998409], 'radius': 1.3654462296962944}, 'confidence': 0.2602621676161783, 'timestamp': 2978.042137, 'diameter_3d': 2.7308924593925887, 'ellipse': {'center': [180.9960621003582, 115.0291271763572], 'axes': [33.296859605752076, 38.99530120888924], 'angle': -65.96556206035915}, 'location': [180.9960621003582, 115.0291271763572], 'diameter': 38.99530120888924, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.0730375706910444, 'phi': -1.8498143887063658, 'norm_pos': [0.5656126940636194, 0.5207119700985117], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.0955808,"{'circle_3d': {'center': [1.4611625457712414, -0.32834997522031273, 43.443845160578], 'normal': [-0.24147006839663981, 0.4815946473387071, -0.8424718403146947], 'radius': 1.3742445076406948}, 'confidence': 0.1456863527817035, 'timestamp': 2978.050537, 'diameter_3d': 2.7484890152813897, 'ellipse': {'center': [180.98498514629208, 115.06087581239028], 'axes': [33.50381775657692, 39.245172706406535], 'angle': -65.9672565395058}, 'location': [180.98498514629208, 115.06087581239028], 'diameter': 39.245172706406535, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.0732696865515767, 'phi': -1.849934009818766, 'norm_pos': [0.5655780785821627, 0.5205796841150405], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.1010072,"{'circle_3d': {'center': [1.471497513597158, -0.3246198224656638, 43.44302126921728], 'normal': [-0.24060882107781345, 0.4819054934015945, -0.8425404979280879], 'radius': 1.3767402010346477}, 'confidence': 0.7381550491074914, 'timestamp': 2978.058937, 'diameter_3d': 2.7534804020692953, 'ellipse': {'center': [181.1329619782334, 115.11292422771696], 'axes': [33.56733715291827, 39.317533173468306], 'angle': -66.0924780511051}, 'location': [181.1329619782334, 115.11292422771696], 'diameter': 39.317533173468306, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.073624408671484, 'phi': -1.8489675568672357, 'norm_pos': [0.5660405061819793, 0.5203628157178459], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.1088462,"{'circle_3d': {'center': [1.4656611746825798, -0.3161335295569154, 43.44954921819963], 'normal': [-0.2410951826540283, 0.48261268447732353, -0.841996502179559], 'radius': 1.3755652467052932}, 'confidence': 0.5963076788626981, 'timestamp': 2978.067338, 'diameter_3d': 2.7511304934105865, 'ellipse': {'center': [181.0464273512215, 115.23504882803437], 'axes': [33.50817438048959, 39.27802117235481], 'angle': -66.06721378540956}, 'location': [181.0464273512215, 115.23504882803437], 'diameter': 39.27802117235481, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.0744316780726297, 'phi': -1.8496720802557542, 'norm_pos': [0.5657700854725671, 0.5198539632165236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.1241338,"{'circle_3d': {'center': [1.468058879898094, -0.3150751949610413, 43.44946961810464], 'normal': [-0.2408953738860688, 0.4827008790269797, -0.8420031355208081], 'radius': 1.3683922561656732}, 'confidence': 0.14445434634285048, 'timestamp': 2978.075738, 'diameter_3d': 2.7367845123313463, 'ellipse': {'center': [181.07921077801151, 115.25274016136127], 'axes': [33.3334188765765, 39.0732921558638], 'angle': -66.09699487886247}, 'location': [181.07921077801151, 115.25274016136127], 'diameter': 39.0732921558638, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.074532378671403, 'phi': -1.849450661536846, 'norm_pos': [0.565872533681286, 0.5197802493276613], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.1279411,"{'circle_3d': {'center': [0.988789700052751, -0.36075729414988444, 43.5726195073014], 'normal': [-0.2808344722065141, 0.4788940374279096, -0.8317406447544118], 'radius': 12.155026589232607}, 'confidence': 0.003919964484145531, 'timestamp': 2978.084138, 'diameter_3d': 24.310053178465214, 'ellipse': {'center': [185.96204507716558, 95.05055161746134], 'axes': [298.40111765037824, 350.18283011206177], 'angle': -61.15383603223867}, 'location': [185.96204507716558, 95.05055161746134], 'diameter': 350.18283011206177, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.0701907845546166, 'phi': -1.8964238621905505, 'norm_pos': [0.5811313908661424, 0.6039560349272444], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.1353521,"{'circle_3d': {'center': [1.471246178762886, -0.31853723618434504, 43.44657454103091], 'normal': [-0.2406297656473361, 0.4824123755917044, -0.8422443919436189], 'radius': 1.378237544500334}, 'confidence': 0.14504403279915867, 'timestamp': 2978.092538, 'diameter_3d': 2.756475089000668, 'ellipse': {'center': [181.12789990674503, 115.19943792533671], 'axes': [33.586860396606525, 39.3571609172795], 'angle': -66.11586589272052}, 'location': [181.12789990674503, 115.19943792533671], 'diameter': 39.3571609172795, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.0742029859997264, 'phi': -1.8490833741125743, 'norm_pos': [0.5660246872085782, 0.5200023419777637], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.141186,"{'circle_3d': {'center': [1.4612855675951817, -0.3154065566525972, 43.45121991421802], 'normal': [-0.24145981657797813, 0.4826732655526834, -0.8418572775113594], 'radius': 1.3717553038876324}, 'confidence': 0.6466955053988764, 'timestamp': 2978.100938, 'diameter_3d': 2.743510607775265, 'ellipse': {'center': [180.98260164434797, 115.24703171507966], 'axes': [33.40789204196652, 39.16758763732149], 'angle': -66.0242009914978}, 'location': [180.98260164434797, 115.24703171507966], 'diameter': 39.16758763732149, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.0745008489860854, 'phi': -1.8501160986903313, 'norm_pos': [0.5655706301385874, 0.5198040345205015], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.152906,"{'circle_3d': {'center': [1.465546066876228, -0.3104731402131238, 43.45282869893854], 'normal': [-0.2411047749712243, 0.48308438358930617, -0.8417232121179832], 'radius': 1.375826595019964}, 'confidence': 0.14376522643205025, 'timestamp': 2978.109338, 'diameter_3d': 2.751653190039928, 'ellipse': {'center': [181.0432096475414, 115.31595216909649], 'axes': [33.49886464771563, 39.2825912897669], 'angle': -66.09020813506851}, 'location': [181.0432096475414, 115.31595216909649], 'diameter': 39.2825912897669, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.0749703294721273, 'phi': -1.8497685331737088, 'norm_pos': [0.5657600301485669, 0.5195168659620979], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.1614988,"{'circle_3d': {'center': [-0.9119179153723804, -2.6804915947604258, 43.33219576908506], 'normal': [-0.43922677349194167, 0.28558284571036435, -0.8517759562724395], 'radius': 10.903822030995146}, 'confidence': 0.012974546337853611, 'timestamp': 2978.117738, 'diameter_3d': 21.807644061990292, 'ellipse': {'center': [161.66851561870533, 71.2504878938262], 'axes': [272.54168565077134, 315.4762091551218], 'angle': -26.442274720179196}, 'location': [161.66851561870533, 71.2504878938262], 'diameter': 315.4762091551218, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.860410873602343, 'phi': -2.0468932907614956, 'norm_pos': [0.5052141113084542, 0.7031229671090575], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.1698391,"{'circle_3d': {'center': [-2.5964650645919267, -5.388659919517341, 43.801198262061426], 'normal': [-0.5796057025935705, 0.0599021519806214, -0.8126924151910758], 'radius': 10.966015459810777}, 'confidence': 0.03939295201524917, 'timestamp': 2978.126138, 'diameter_3d': 21.932030919621553, 'ellipse': {'center': [141.15153966927846, 40.132697467633065], 'axes': [247.35845782744465, 316.16557792356235], 'angle': 2.9854953344669894}, 'location': [141.15153966927846, 40.132697467633065], 'diameter': 316.16557792356235, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.6307343609060154, 'phi': -2.1903212003421646, 'norm_pos': [0.4410985614664952, 0.8327804272181956], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.1776671,"{'circle_3d': {'center': [-1.5857278840130071, -6.354299601697353, 43.13229660783987], 'normal': [-0.4953776042119938, -0.020567821534379634, -0.8684342197095387], 'radius': 11.01858045542067}, 'confidence': 0.04610976317665186, 'timestamp': 2978.134538, 'diameter_3d': 22.03716091084134, 'ellipse': {'center': [154.52479707839788, 27.90619711329579], 'axes': [270.22978152610347, 322.3097686478288], 'angle': 14.511258364193434}, 'location': [154.52479707839788, 27.90619711329579], 'diameter': 322.3097686478288, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.5502270548320218, 'phi': -2.089186456868194, 'norm_pos': [0.4828899908699934, 0.8837241786946008], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.186629,"{'circle_3d': {'center': [-1.0541077710484696, -8.312670171273059, 43.073165901858516], 'normal': [-0.45107592813161573, -0.18376536899902174, -0.8733617785413182], 'radius': 11.076235313565327}, 'confidence': 0.048442449381555806, 'timestamp': 2978.142938, 'diameter_3d': 22.152470627130654, 'ellipse': {'center': [160.99390131794024, 5.124277503452788], 'axes': [265.00756062640085, 324.8533863454641], 'angle': 34.13807688560549}, 'location': [160.99390131794024, 5.124277503452788], 'diameter': 324.8533863454641, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.3859806331583093, 'phi': -2.0475426881259455, 'norm_pos': [0.5031059416185633, 0.9786488437356133], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.193494,"{'circle_3d': {'center': [-0.4332359668816643, -8.67401912355342, 42.85541089804143], 'normal': [-0.3993366111177153, -0.2138777816890518, -0.891508028859409], 'radius': 11.13305253068375}, 'confidence': 0.05816800235375949, 'timestamp': 2978.151338, 'diameter_3d': 22.2661050613675, 'ellipse': {'center': [168.7495639247661, 0.8386080264925369], 'axes': [272.8438041529686, 327.8441147995102], 'angle': 40.873114260808734}, 'location': [168.7495639247661, 0.8386080264925369], 'diameter': 327.8441147995102, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.3552534427941494, 'phi': -1.9919307012931065, 'norm_pos': [0.5273423872648941, 0.9965057998896144], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
