eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1582269285.2691462,"{'circle_3d': {'center': [-2.2872970247001474, 1.015965321926819, 17.43388712102075], 'normal': [0.34959755654662605, -0.8316793479697648, -0.43138267306095585], 'radius': 1.6135930784024899}, 'confidence': 0.10222323134590779, 'timestamp': 58353.8989, 'diameter_3d': 3.2271861568049798, 'ellipse': {'center': [77.27929611114963, 158.30326292887423], 'axes': [60.429314458149335, 115.79882674913094], 'angle': -70.8696309182903}, 'location': [77.27929611114963, 158.30326292887423], 'diameter': 115.79882674913094, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.5886710016056532, 'phi': -0.8897389642565863, 'norm_pos': [0.2414978003473426, 0.3404030711296907], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.7408378,"{'circle_3d': {'center': [-1.9069562598813556, 1.1980585244205955, 17.408293561856645], 'normal': [0.38129262028152544, -0.816504914428617, -0.4335154696579646], 'radius': 1.6193892335604299}, 'confidence': 0.09801929394091789, 'timestamp': 58354.369298, 'diameter_3d': 3.2387784671208597, 'ellipse': {'center': [90.70960124976946, 164.88359693841016], 'axes': [61.56707191755475, 116.08142489584638], 'angle': -67.65398857163265}, 'location': [90.70960124976946, 164.88359693841016], 'diameter': 116.08142489584638, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.615465274476116, 'phi': -0.8494028272535277, 'norm_pos': [0.28346750390552955, 0.31298501275662427], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.74915,"{'circle_3d': {'center': [-1.9031153945892427, 1.1964219894092736, 17.414759769171894], 'normal': [0.3816126923892014, -0.816641292346227, -0.43297661904836043], 'radius': 1.6219016606043186}, 'confidence': 0.09793870822916281, 'timestamp': 58354.377698, 'diameter_3d': 3.2438033212086372, 'ellipse': {'center': [90.86952485094073, 164.81234826604884], 'axes': [61.561868669178246, 116.21745327780141], 'angle': -67.62579894305509}, 'location': [90.86952485094073, 164.81234826604884], 'diameter': 116.21745327780141, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6152290166993216, 'phi': -0.8483697918003954, 'norm_pos': [0.2839672651591898, 0.31328188222479647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.760022,"{'circle_3d': {'center': [-2.015758254600356, 1.1260334157373073, 17.450058001868193], 'normal': [0.3722257873882753, -0.8225070068188907, -0.43003509965700215], 'radius': 1.6202823890913036}, 'confidence': 0.10547683475158251, 'timestamp': 58354.386098, 'diameter_3d': 3.2405647781826072, 'ellipse': {'center': [87.01163261000548, 162.19514600460974], 'axes': [60.79037564860772, 115.94861465923043], 'angle': -68.60750693551306}, 'location': [87.01163261000548, 162.19514600460974], 'diameter': 115.94861465923043, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.604991368592678, 'phi': -0.8573318302073664, 'norm_pos': [0.27191135190626714, 0.3241868916474594], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.764564,"{'circle_3d': {'center': [-2.003853309730255, 1.129142125959266, 17.45443321946451], 'normal': [0.37321786612745045, -0.8222479476337277, -0.4296704981906426], 'radius': 1.6204784497032707}, 'confidence': 0.1019987317375902, 'timestamp': 58354.394498, 'diameter_3d': 3.2409568994065414, 'ellipse': {'center': [87.45417676278042, 162.29358319492243], 'axes': [60.740947836255685, 115.92505431043811], 'angle': -68.50934909068933}, 'location': [87.45417676278042, 162.29358319492243], 'diameter': 115.92505431043811, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6054467033845341, 'phi': -0.8555945692483022, 'norm_pos': [0.2732943023836888, 0.32377673668782314], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.772626,"{'circle_3d': {'center': [-1.8201487563343148, 1.2650719070449572, 17.359809359304855], 'normal': [0.38852657891044545, -0.8109204658765866, -0.43755581987061376], 'radius': 1.615303373527766}, 'confidence': 0.0942252277914563, 'timestamp': 58354.402898, 'diameter_3d': 3.230606747055532, 'ellipse': {'center': [93.61669838954815, 167.41826082503133], 'axes': [62.2990254596366, 116.04966503357812], 'angle': -66.86224634549005}, 'location': [93.61669838954815, 167.41826082503133], 'diameter': 116.04966503357812, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6250728963814397, 'phi': -0.8446801336155497, 'norm_pos': [0.29255218246733794, 0.30242391322903617], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.782325,"{'circle_3d': {'center': [-1.8303820331887524, 1.252696524959818, 17.37370092586234], 'normal': [0.3876738058392423, -0.811951747717015, -0.4363981893241566], 'radius': 1.6172707289676131}, 'confidence': 0.0872790714932503, 'timestamp': 58354.411298, 'diameter_3d': 3.2345414579352263, 'ellipse': {'center': [93.30397962449612, 166.93678553504805], 'axes': [62.136131375101726, 116.10652286644151], 'angle': -66.9638484917862}, 'location': [93.30397962449612, 166.93678553504805], 'diameter': 116.10652286644151, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6233083341703081, 'phi': -0.844455774386995, 'norm_pos': [0.2915749363265504, 0.30443006027063313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.788738,"{'circle_3d': {'center': [-1.8255722742844362, 1.251918422391812, 17.37942678480478], 'normal': [0.38807461908126867, -0.8120165895976821, -0.4359210344122865], 'radius': 1.6184554360595107}, 'confidence': 0.10123549977386875, 'timestamp': 58354.419698, 'diameter_3d': 3.2369108721190214, 'ellipse': {'center': [93.4971467266641, 166.89403634213144], 'axes': [62.09271867716921, 116.15126548804264], 'angle': -66.92701821590481}, 'location': [93.4971467266641, 166.89403634213144], 'diameter': 116.15126548804264, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6231972425771566, 'phi': -0.8433993786496289, 'norm_pos': [0.2921785835208253, 0.3046081819077856], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.7979,"{'circle_3d': {'center': [-1.8207491784402112, 1.251135281222318, 17.385184756427442], 'normal': [0.388476543734954, -0.8120818513618064, -0.4354412034437314], 'radius': 1.616512730117459}, 'confidence': 0.10142530364863586, 'timestamp': 58354.428097, 'diameter_3d': 3.233025460234918, 'ellipse': {'center': [93.69614698202739, 166.84235509833906], 'axes': [61.9272183803886, 115.96980882178782], 'angle': -66.8900562221628}, 'location': [93.69614698202739, 166.84235509833906], 'diameter': 115.96980882178782, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6230854142701531, 'phi': -0.8423381833890403, 'norm_pos': [0.2928004593188356, 0.3048235204235873], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.808498,"{'circle_3d': {'center': [-1.9327960867556602, 1.1808211161054274, 17.418134339588022], 'normal': [0.3791393013753333, -0.8179413651215475, -0.43269540484701646], 'radius': 1.6159838581112542}, 'confidence': 0.09131668928817958, 'timestamp': 58354.436497, 'diameter_3d': 3.2319677162225084, 'ellipse': {'center': [89.83562138026907, 164.22957071954653], 'axes': [61.245640743203985, 115.7886195835808], 'angle': -67.88243783902355}, 'location': [89.83562138026907, 164.22957071954653], 'diameter': 115.7886195835808, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6129728226205245, 'phi': -0.851271935911361, 'norm_pos': [0.2807363168133409, 0.3157101220018894], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.816617,"{'circle_3d': {'center': [-1.738100221107275, 1.324973177368097, 17.322762797240784], 'normal': [0.39536395684603215, -0.8059286933496584, -0.440643033375953], 'radius': 1.6254824851938567}, 'confidence': 0.09667687710572742, 'timestamp': 58354.444897, 'diameter_3d': 3.2509649703877135, 'ellipse': {'center': [96.3891561408352, 169.71360531790918], 'axes': [63.39425071262845, 116.98395415798052], 'angle': -66.1043318479526}, 'location': [96.3891561408352, 169.71360531790918], 'diameter': 116.98395415798052, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6335538240614662, 'phi': -0.8395064191068475, 'norm_pos': [0.30121611294010997, 0.2928599778420451], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.825871,"{'circle_3d': {'center': [-1.6829194794676452, 1.3847286495117324, 17.263934401434557], 'normal': [0.3999623519826679, -0.8009490706710221, -0.4455453996931385], 'radius': 1.6231809176370164}, 'confidence': 0.1064551296783315, 'timestamp': 58354.453297, 'diameter_3d': 3.246361835274033, 'ellipse': {'center': [98.14634499528681, 172.05448526870794], 'axes': [64.33855763441562, 117.18043362200295], 'angle': -65.54495326881785}, 'location': [98.14634499528681, 172.05448526870794], 'diameter': 117.18043362200295, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6419176521235374, 'phi': -0.8392580623486235, 'norm_pos': [0.3067073281102713, 0.28310631138038356], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.834232,"{'circle_3d': {'center': [-1.6814950914393654, 1.3798710742384834, 17.27395723055011], 'normal': [0.40008105098502456, -0.8013538686104594, -0.44471016393350915], 'radius': 1.6233281157839592}, 'confidence': 0.09625624283808148, 'timestamp': 58354.461697, 'diameter_3d': 3.2466562315679184, 'ellipse': {'center': [98.23568969156584, 171.84518762166388], 'axes': [64.17698530527305, 117.12311357577563], 'angle': -65.54413100783574}, 'location': [98.23568969156584, 171.84518762166388], 'diameter': 117.12311357577563, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6412412545597063, 'phi': -0.8381776711703073, 'norm_pos': [0.30698653028614326, 0.2839783849097338], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.8407302,"{'circle_3d': {'center': [-1.674732273243345, 1.3809568341045289, 17.278090853789685], 'normal': [0.4006446191680263, -0.8012633886216225, -0.4443656953302113], 'radius': 1.6208363318482406}, 'confidence': 0.09989621488117756, 'timestamp': 58354.470097, 'diameter_3d': 3.241672663696481, 'ellipse': {'center': [98.498884763082, 171.86261872447773], 'axes': [64.01340783121836, 116.9108063779267], 'angle': -65.48823223597012}, 'location': [98.498884763082, 171.86261872447773], 'diameter': 116.9108063779267, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6413924953620399, 'phi': -0.8370923538127607, 'norm_pos': [0.30780901488463125, 0.2839057553146761], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.8514738,"{'circle_3d': {'center': [-1.6679432163187604, 1.3820466237550004, 17.28225292646606], 'normal': [0.4012103739117416, -0.8011725728174163, -0.44401885594051316], 'radius': 1.6212949430725228}, 'confidence': 0.09991560392751019, 'timestamp': 58354.478497, 'diameter_3d': 3.2425898861450455, 'ellipse': {'center': [98.75784687302456, 171.88856258526138], 'axes': [63.96762982381319, 116.9127159168686], 'angle': -65.4322564392268}, 'location': [98.75784687302456, 171.88856258526138], 'diameter': 116.9127159168686, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6415442666955415, 'phi': -0.8360021102759835, 'norm_pos': [0.30861827147820176, 0.28379765589474426], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.857345,"{'circle_3d': {'center': [-1.6611279817648628, 1.3831404454882428, 17.28644355867152], 'normal': [0.40177831012456644, -0.8010814210063129, -0.44366963659005815], 'radius': 1.6240905064286058}, 'confidence': 0.09634916460193887, 'timestamp': 58354.486897, 'diameter_3d': 3.2481810128572115, 'ellipse': {'center': [99.01365830399473, 171.9212379734746], 'axes': [64.01477408217379, 117.08413065862544], 'angle': -65.37618726771971}, 'location': [99.01365830399473, 171.9212379734746], 'diameter': 117.08413065862544, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6416965685603436, 'phi': -0.8349069405590254, 'norm_pos': [0.30941768219998356, 0.28366150844385585], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.8658528,"{'circle_3d': {'center': [-1.8364372829792854, 1.242487516208131, 17.38734761596861], 'normal': [0.38716920169003116, -0.812802498446322, -0.435260965148634], 'radius': 1.613773805798549}, 'confidence': 0.08410384316448473, 'timestamp': 58354.495297, 'diameter_3d': 3.227547611597098, 'ellipse': {'center': [93.1493040977643, 166.51906112603058], 'axes': [61.769294754104635, 115.76754510965196], 'angle': -67.0281546170064}, 'location': [93.1493040977643, 166.51906112603058], 'diameter': 115.76754510965196, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6218494009561814, 'phi': -0.8438068446637838, 'norm_pos': [0.29109157530551344, 0.3061705786415393], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.8735738,"{'circle_3d': {'center': [-1.9987503144711365, 1.115126072171229, 17.485804883340617], 'normal': [0.37364311573237696, -0.823415952116064, -0.4270561928676336], 'radius': 1.6236427439210752}, 'confidence': 0.09511888789282197, 'timestamp': 58354.503697, 'diameter_3d': 3.2472854878421504, 'ellipse': {'center': [87.76744769575991, 161.71323072521858], 'axes': [60.3559102723455, 115.94278732963888], 'angle': -68.48383158398843}, 'location': [87.76744769575991, 161.71323072521858], 'diameter': 115.94278732963888, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6033913852796603, 'phi': -0.8520075118910753, 'norm_pos': [0.2742732740492497, 0.3261948719782559], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.88231,"{'circle_3d': {'center': [-1.8652011937468362, 1.1925312955422847, 17.455816496889945], 'normal': [0.38477220912606863, -0.8169655168351427, -0.42955522507185623], 'radius': 1.6249001175633362}, 'confidence': 0.10873945241069953, 'timestamp': 58354.512097, 'diameter_3d': 3.2498002351266724, 'ellipse': {'center': [92.3855971008206, 164.55679962091173], 'axes': [61.044610367976674, 116.13739558790648], 'angle': -67.33175353322078}, 'location': [92.3855971008206, 164.55679962091173], 'diameter': 116.13739558790648, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6146670207468965, 'phi': -0.8403366926328417, 'norm_pos': [0.2887049909400644, 0.31434666824620117], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.893158,"{'circle_3d': {'center': [-1.8062073733239021, 1.254684688803687, 17.391563969558018], 'normal': [0.3896883608279798, -0.8117860673966925, -0.43490960234951687], 'radius': 1.6125649910030002}, 'confidence': 0.09473246417221048, 'timestamp': 58354.520497, 'diameter_3d': 3.2251299820060004, 'ellipse': {'center': [94.24793668845805, 166.93791839489646], 'axes': [61.6837477501813, 115.63360924877819], 'angle': -66.76914687141299}, 'location': [94.24793668845805, 166.93791839489646], 'diameter': 115.63360924877819, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6235921112143513, 'phi': -0.8401836363361624, 'norm_pos': [0.2945248021514314, 0.30442534002126476], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.9028401,"{'circle_3d': {'center': [-2.487586473022264, 0.9104925593991293, 17.480070484699834], 'normal': [0.3329067691864497, -0.8404687448470723, -0.4275340594210322], 'radius': 1.6209190230977442}, 'confidence': 0.09879141985547521, 'timestamp': 58354.528897, 'diameter_3d': 3.2418380461954883, 'ellipse': {'center': [70.37932608296377, 154.4519918557314], 'axes': [59.636214612287674, 116.21696594275657], 'angle': -72.50163287939355}, 'location': [70.37932608296377, 154.4519918557314], 'diameter': 116.21696594275657, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.5726486176088791, 'phi': -0.9091991888418631, 'norm_pos': [0.2199353940092618, 0.3564500339344525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.90928,"{'circle_3d': {'center': [-2.335772137327563, 2.0221100886022327, 15.808118805404689], 'normal': [0.34555796382767473, -0.7478339507468137, -0.5668633660289609], 'radius': 1.6244848084809964}, 'confidence': 0.06618868332899308, 'timestamp': 58354.537297, 'diameter_3d': 3.248969616961993, 'ellipse': {'center': [66.43712983318086, 202.67592729356392], 'axes': [91.17558363409209, 128.45921849828397], 'angle': -70.68532477820155}, 'location': [66.43712983318086, 202.67592729356392], 'diameter': 128.45921849828397, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.7260029547864046, 'phi': -1.023350389267858, 'norm_pos': [0.2076160307286902, 0.15551696961015038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.917633,"{'circle_3d': {'center': [-2.452458407711271, 0.9245273314249776, 17.479972731220343], 'normal': [0.3358341079623657, -0.8392991805115848, -0.427542205544323], 'radius': 1.6214744390809768}, 'confidence': 0.08464476823215458, 'timestamp': 58354.545697, 'diameter_3d': 3.2429488781619535, 'ellipse': {'center': [71.62590813254907, 154.95236253736996], 'axes': [59.71737100678934, 116.22207254256043], 'angle': -72.21896417639023}, 'location': [71.62590813254907, 154.95236253736996], 'diameter': 116.22207254256043, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.5748034434274306, 'phi': -0.9049600212963906, 'norm_pos': [0.22383096291421584, 0.35436515609429187], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.92656,"{'circle_3d': {'center': [-2.1104959359794977, 1.0632898520648446, 17.489463885246998], 'normal': [0.3643309806066801, -0.8277356371249293, -0.4267512760421017], 'radius': 1.619508171306406}, 'confidence': 0.08481147547157002, 'timestamp': 58354.554097, 'diameter_3d': 3.239016342612812, 'ellipse': {'center': [83.82230132152638, 159.8509049946631], 'axes': [59.9997646770763, 115.70763655651866], 'angle': -69.41972444211724}, 'location': [83.82230132152638, 159.8509049946631], 'diameter': 115.70763655651866, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.595736183573159, 'phi': -0.8641399554135889, 'norm_pos': [0.26194469162976997, 0.3339545625222371], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.932875,"{'circle_3d': {'center': [-1.788016768094745, 1.2602920793880212, 17.39743461285485], 'normal': [0.3912042445970763, -0.8113187848479981, -0.434420382074781], 'radius': 1.6194026683641491}, 'confidence': 0.0978875734544524, 'timestamp': 58354.562497, 'diameter_3d': 3.2388053367282983, 'ellipse': {'center': [94.90917762756638, 167.13828598118363], 'axes': [61.870292077263315, 116.07754168995454], 'angle': -66.6164494286886}, 'location': [94.90917762756638, 167.13828598118363], 'diameter': 116.07754168995454, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.624391869801311, 'phi': -0.8376940037539758, 'norm_pos': [0.29659118008614493, 0.30359047507840153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.942069,"{'circle_3d': {'center': [-1.8127807980842219, 1.242066318067602, 17.4092764719014], 'normal': [0.38914057543128655, -0.8128375982913664, -0.43343356048756837], 'radius': 1.6191530472951299}, 'confidence': 0.09453679901806925, 'timestamp': 58354.570897, 'diameter_3d': 3.2383060945902598, 'ellipse': {'center': [94.07339368115281, 166.44969623306633], 'axes': [61.64140238074063, 115.99652984514002], 'angle': -66.8421254174289}, 'location': [94.07339368115281, 166.44969623306633], 'diameter': 115.99652984514002, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6217891452491833, 'phi': -0.8391930113031228, 'norm_pos': [0.2939793552536025, 0.3064595990288903], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269285.9505322,"{'circle_3d': {'center': [-1.808448591017779, 1.2412124782871778, 17.414771988595263], 'normal': [0.3895015926868234, -0.8129087516064015, -0.4329756007630797], 'radius': 1.618101958896566}, 'confidence': 0.10167012173037718, 'timestamp': 58354.579297, 'diameter_3d': 3.236203917793132, 'ellipse': {'center': [94.25178115753924, 166.39904310627907], 'axes': [61.515004054102484, 115.88181280626983], 'angle': -66.80940015655997}, 'location': [94.25178115753924, 166.39904310627907], 'diameter': 115.88181280626983, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6216669812040938, 'phi': -0.8382064220842638, 'norm_pos': [0.29453681611731014, 0.30667065372383717], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
