eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1582269303.388406,"{'circle_3d': {'center': [-2.3380013640674857, 0.9960638945561513, 17.43145161525444], 'normal': [0.3453721949326812, -0.8333378002506538, -0.4315856318748151], 'radius': 1.608036637639286}, 'confidence': 0.09194710068451303, 'timestamp': 58372.017624, 'diameter_3d': 3.216073275278572, 'ellipse': {'center': [75.47041867075988, 157.58576688503234], 'axes': [60.18076737650494, 115.46023411877556], 'angle': -71.28680524835589}, 'location': [75.47041867075988, 157.58576688503234], 'diameter': 115.46023411877556, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.5856774624504424, 'phi': -0.8959089064453256, 'norm_pos': [0.23584505834612463, 0.34339263797903186], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.732053,"{'circle_3d': {'center': [-1.5881070712766494, 1.484848057073492, 17.171638546061246], 'normal': [0.40786338599858424, -0.7926057867075421, -0.45323672097424783], 'radius': 1.598050771153935}, 'confidence': 0.08282394211184566, 'timestamp': 58373.361618, 'diameter_3d': 3.19610154230787, 'ellipse': {'center': [101.26288733414947, 175.92585519893066], 'axes': [64.94336716112096, 115.92070058716666], 'angle': -64.55702967756012}, 'location': [101.26288733414947, 175.92585519893066], 'diameter': 115.92070058716666, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6557254798131344, 'phi': -0.8380417663281787, 'norm_pos': [0.3164465229192171, 0.2669756033377889], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.740001,"{'circle_3d': {'center': [-1.7655919708834258, 1.3425515550468745, 17.266347096204424], 'normal': [0.3930729776980195, -0.8044638285430935, -0.4453443417956497], 'radius': 1.5947410421728392}, 'confidence': 0.10141302481075606, 'timestamp': 58373.370018, 'diameter_3d': 3.1894820843456784, 'ellipse': {'center': [95.23234631110361, 170.44818683906152], 'axes': [63.082464757359276, 115.14265967055339], 'angle': -66.28852741853585}, 'location': [95.23234631110361, 170.44818683906152], 'diameter': 115.14265967055339, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6360240541621915, 'phi': -0.8476628557832542, 'norm_pos': [0.2976010822221988, 0.28979922150391035], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.747916,"{'circle_3d': {'center': [-1.7437202094544073, 1.3605576928108718, 17.253216889541022], 'normal': [0.3948956244837711, -0.8029633170627605, -0.44643852568426645], 'radius': 1.5948213863800198}, 'confidence': 0.10474308757169114, 'timestamp': 58373.378418, 'diameter_3d': 3.1896427727600396, 'ellipse': {'center': [95.96682033744567, 171.14100135927734], 'axes': [63.3232723935101, 115.22260523588461], 'angle': -66.07849921895341}, 'location': [95.96682033744567, 171.14100135927734], 'diameter': 115.22260523588461, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6385458570969845, 'phi': -0.846584985018225, 'norm_pos': [0.29989631355451773, 0.28691249433634447], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.755872,"{'circle_3d': {'center': [-1.7368173526550557, 1.3667791384898642, 17.24814337124248], 'normal': [0.3954708625503837, -0.8024448632561777, -0.44686131887581154], 'radius': 1.590013433222477}, 'confidence': 0.09450012517358508, 'timestamp': 58373.386818, 'diameter_3d': 3.180026866444954, 'ellipse': {'center': [96.20355726491121, 171.36874712065216], 'axes': [63.21985720482051, 114.9023819360844], 'angle': -66.0107278078153}, 'location': [96.20355726491121, 171.36874712065216], 'diameter': 114.9023819360844, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6394151955549807, 'phi': -0.8463323623437895, 'norm_pos': [0.30063611645284755, 0.2859635536639493], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.764868,"{'circle_3d': {'center': [-1.9108736510054074, 1.2315748166304434, 17.34225045806935], 'normal': [0.3809661710211877, -0.813711890077796, -0.43901906164023896], 'radius': 1.5992589177640295}, 'confidence': 0.09147413403145645, 'timestamp': 58373.395218, 'diameter_3d': 3.198517835528059, 'ellipse': {'center': [90.32450445071667, 166.2307365750318], 'axes': [61.863649976191624, 115.06299396928794], 'angle': -67.63798364255719}, 'location': [90.32450445071667, 166.2307365750318], 'diameter': 115.06299396928794, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6202866145960086, 'phi': -0.8560777152300341, 'norm_pos': [0.2822640764084896, 0.3073719309373675], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.771708,"{'circle_3d': {'center': [-1.7743130770077915, 1.3178641107498859, 17.30343751750094], 'normal': [0.3923462188543223, -0.8065211155678425, -0.44225347335427334], 'radius': 1.5972279321715204}, 'confidence': 0.10519798260371138, 'timestamp': 58373.403618, 'diameter_3d': 3.1944558643430407, 'ellipse': {'center': [95.06280522222042, 169.44360828008274], 'axes': [62.56127707779491, 115.08408482335132], 'angle': -66.40452664840765}, 'location': [95.06280522222042, 169.44360828008274], 'diameter': 115.08408482335132, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6325524494775934, 'phi': -0.8451248760481958, 'norm_pos': [0.2970712663194388, 0.29398496549965525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.779863,"{'circle_3d': {'center': [-1.7778735610445509, 1.3172682140766288, 17.3013671717566], 'normal': [0.3920495118512591, -0.8065707736239474, -0.44242600216630174], 'radius': 1.5961388744709983}, 'confidence': 0.08419629735499684, 'timestamp': 58373.412018, 'diameter_3d': 3.1922777489419967, 'ellipse': {'center': [94.92863880945615, 169.42607131708692], 'axes': [62.548738578685885, 115.02077881801357], 'angle': -66.43397337415243}, 'location': [94.92863880945615, 169.42607131708692], 'diameter': 115.02077881801357, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6324684500569012, 'phi': -0.8456940321395532, 'norm_pos': [0.29665199627955047, 0.29405803617880444], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.7921789,"{'circle_3d': {'center': [-2.2364013782497167, 1.0463328763555815, 17.41695373279289], 'normal': [0.35383886041749535, -0.8291487184340347, -0.4327937887466108], 'radius': 1.6010525410967296}, 'confidence': 0.08509689111858953, 'timestamp': 58373.420418, 'diameter_3d': 3.202105082193459, 'ellipse': {'center': [79.03134512428771, 159.3974523247153], 'axes': [60.30131328826482, 114.95793925935877], 'angle': -70.444000973189}, 'location': [79.03134512428771, 159.3974523247153], 'diameter': 114.95793925935877, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.593213155135746, 'phi': -0.8854339059691085, 'norm_pos': [0.2469729535133991, 0.3358439486470196], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.799636,"{'circle_3d': {'center': [-1.9142646028327208, 1.2069219507521112, 17.38523556902752], 'normal': [0.3806835917022449, -0.8157662955676571, -0.4354369690603915], 'radius': 1.597095903298884}, 'confidence': 0.0849741669925742, 'timestamp': 58373.428818, 'diameter_3d': 3.194191806597768, 'ellipse': {'center': [90.38924626613633, 165.20956875442636], 'axes': [61.07393285909267, 114.6274473672938], 'angle': -67.69934370159949}, 'location': [90.38924626613633, 165.20956875442636], 'diameter': 114.6274473672938, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6167434710376604, 'phi': -0.8523875912137501, 'norm_pos': [0.282466394581676, 0.3116267968565568], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.811109,"{'circle_3d': {'center': [-2.2179380443550567, 1.0621823995084636, 17.401763400557734], 'normal': [0.35537747157538363, -0.8278279248379611, -0.4340596497662072], 'radius': 1.5963268065333156}, 'confidence': 0.09585044288913092, 'timestamp': 58373.437218, 'diameter_3d': 3.192653613066631, 'ellipse': {'center': [79.62429843220153, 159.99189981963752], 'axes': [60.39266739612775, 114.69942835414764], 'angle': -70.28609510103657}, 'location': [79.62429843220153, 159.99189981963752], 'diameter': 114.69942835414764, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.5955716925625885, 'phi': -0.8847387935850966, 'norm_pos': [0.24882593260062977, 0.3333670840848436], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.815943,"{'circle_3d': {'center': [-1.9104232337338471, 1.2118038594148857, 17.379454823979174], 'normal': [0.3810037057938178, -0.8153594698457594, -0.43591869781442055], 'radius': 1.5954360388234883}, 'confidence': 0.08146445149255563, 'timestamp': 58373.445618, 'diameter_3d': 3.1908720776469766, 'ellipse': {'center': [90.50482424657675, 165.39722739853738], 'axes': [61.1077304587199, 114.54257920498515], 'angle': -67.66188686151649}, 'location': [90.50482424657675, 165.39722739853738], 'diameter': 114.54257920498515, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6174465088039972, 'phi': -0.8525189808082957, 'norm_pos': [0.28282757577055234, 0.3108448858394276], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.824048,"{'circle_3d': {'center': [-1.8133866215682337, 1.273512237183283, 17.350191296561974], 'normal': [0.3890900901409522, -0.8102171050317262, -0.4383573250991872], 'radius': 1.598723505401197}, 'confidence': 0.09510495372294822, 'timestamp': 58373.454018, 'diameter_3d': 3.197447010802394, 'ellipse': {'center': [93.84797817929532, 167.7051524539118], 'axes': [61.81475152032892, 114.90900201586149], 'angle': -66.79388689135553}, 'location': [93.84797817929532, 167.7051524539118], 'diameter': 114.90900201586149, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.626273902107217, 'phi': -0.844869179365353, 'norm_pos': [0.2932749318102979, 0.3012285314420341], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.8320158,"{'circle_3d': {'center': [-2.385147952762866, 0.9986025372006075, 17.38920871256386], 'normal': [0.34144331254139954, -0.8331262466969491, -0.4351058737656966], 'radius': 1.6014304466644942}, 'confidence': 0.08481875346745499, 'timestamp': 58373.462418, 'diameter_3d': 3.2028608933289884, 'ellipse': {'center': [73.58387046494943, 157.77029877787675], 'axes': [60.54004711691624, 115.3053308361955], 'angle': -71.67230650870965}, 'location': [73.58387046494943, 157.77029877787675], 'diameter': 115.3053308361955, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.5860600715535228, 'phi': -0.9054321486316875, 'norm_pos': [0.22994959520296696, 0.34262375509218024], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.8395882,"{'circle_3d': {'center': [-3.3445196545853353, 0.4050619891399485, 17.92189462868432], 'normal': [0.2614956707228604, -0.8825879590353374, -0.39071538075565826], 'radius': 1.5971001685460837}, 'confidence': 0.07912304954336873, 'timestamp': 58373.470818, 'diameter_3d': 3.1942003370921674, 'ellipse': {'center': [43.007522431417016, 135.81725406585673], 'axes': [50.31744111220176, 112.63409217611331], 'angle': -78.61868921564833}, 'location': [43.007522431417016, 135.81725406585673], 'diameter': 112.63409217611331, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.48945767923865835, 'phi': -0.9809907737078066, 'norm_pos': [0.13439850759817817, 0.434094774725597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.848097,"{'circle_3d': {'center': [-1.6782493146268997, 1.2052523385544198, 17.604638098354915], 'normal': [0.40035153238606336, -0.8159054299174647, -0.4171534249497754], 'radius': 1.6030372534669441}, 'confidence': 0.02169948386126916, 'timestamp': 58373.479217, 'diameter_3d': 3.2060745069338883, 'ellipse': {'center': [99.62338897810514, 164.50102528440814], 'axes': [58.01548991254818, 113.49613842224997], 'angle': -65.86915598528897}, 'location': [99.62338897810514, 164.50102528440814], 'diameter': 113.49613842224997, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.616502872189348, 'phi': -0.8059479193862426, 'norm_pos': [0.3113230905565786, 0.31457906131496605], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.856374,"{'circle_3d': {'center': [-2.025814931074282, 2.272647913533845, 15.679438548277336], 'normal': [0.3713877310154481, -0.7269557986691793, -0.5775867207895736], 'radius': 1.5991459449714625}, 'confidence': 0.05176141893344, 'timestamp': 58373.487617, 'diameter_3d': 3.198291889942925, 'ellipse': {'center': [77.94253741337056, 213.21964807009815], 'axes': [92.92335765131807, 127.12945236301135], 'angle': -66.5659021146302}, 'location': [77.94253741337056, 213.21964807009815], 'diameter': 127.12945236301135, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.7569180321811771, 'phi': -0.9993584202515244, 'norm_pos': [0.243570429416783, 0.11158479970792434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.86387,"{'circle_3d': {'center': [-1.6349310432569348, 1.4200909117881952, 17.24381327201726], 'normal': [0.40396138833356043, -0.7980022154813168, -0.44722216047791336], 'radius': 1.5920237433186062}, 'confidence': 0.08035209366619682, 'timestamp': 58373.496017, 'diameter_3d': 3.1840474866372124, 'ellipse': {'center': [99.85128150406192, 173.30881482963682], 'axes': [63.458002425576645, 115.02399932614959], 'angle': -65.0851574734913}, 'location': [99.85128150406192, 173.30881482963682], 'diameter': 115.02399932614959, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6468233973752562, 'phi': -0.8361787274576017, 'norm_pos': [0.3120352547001935, 0.2778799382098466], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.878185,"{'circle_3d': {'center': [-2.2321462867747712, 2.2659370466453126, 15.559329139005268], 'normal': [0.3541934513737407, -0.7275150375765569, -0.5875958382289126], 'radius': 1.595702373491382}, 'confidence': 0.07381103224553187, 'timestamp': 58373.504417, 'diameter_3d': 3.191404746982764, 'ellipse': {'center': [69.07127643249288, 213.72491488903196], 'axes': [95.01726239584825, 128.01071536083796], 'angle': -69.08337599443584}, 'location': [69.07127643249288, 213.72491488903196], 'diameter': 128.01071536083796, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.7561032759792519, 'phi': -1.0283321798465863, 'norm_pos': [0.21584773885154024, 0.10947952129570016], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.88391,"{'circle_3d': {'center': [-3.1233516719382886, 1.7423641513685055, 15.748672693930102], 'normal': [0.27992633594344757, -0.7711461121829575, -0.571817208651843], 'radius': 1.5990523777232146}, 'confidence': 0.06976134581730352, 'timestamp': 58373.512817, 'diameter_3d': 3.1981047554464292, 'ellipse': {'center': [35.14923956421528, 191.9115783417912], 'axes': [89.037393517789, 128.20954369376997], 'angle': -79.63366215190962}, 'location': [35.14923956421528, 191.9115783417912], 'diameter': 128.20954369376997, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6901569324154334, 'phi': -1.115553174738921, 'norm_pos': [0.10984137363817274, 0.20036842357587004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.892428,"{'circle_3d': {'center': [-3.2543080427906723, 1.5654631714907978, 15.929031436328234], 'normal': [0.26901330503908233, -0.7858878605060999, -0.5567873134519988], 'radius': 1.6000650845492668}, 'confidence': 0.05647641781563179, 'timestamp': 58373.521217, 'diameter_3d': 3.2001301690985335, 'ellipse': {'center': [31.502094624784604, 184.11574102032836], 'axes': [84.999285506378, 127.08188992657584], 'angle': -80.61027574511397}, 'location': [31.502094624784604, 184.11574102032836], 'diameter': 127.08188992657584, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6666656968108964, 'phi': -1.1207171510413128, 'norm_pos': [0.09844404570245188, 0.23285107908196523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.900568,"{'circle_3d': {'center': [-3.25791920464495, 1.5925176424764889, 15.889274190799984], 'normal': [0.2687123748845592, -0.7836333212572923, -0.5601004172460197], 'radius': 1.5981551259209665}, 'confidence': 0.0710709522452822, 'timestamp': 58373.529617, 'diameter_3d': 3.196310251841933, 'ellipse': {'center': [31.036509079122595, 185.34674330689091], 'axes': [85.68740620041372, 127.25937362158486], 'angle': -80.7265562532542}, 'location': [31.036509079122595, 185.34674330689091], 'diameter': 127.25937362158486, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6703032412841918, 'phi': -1.1234734621722715, 'norm_pos': [0.09698909087225811, 0.22772190288795457], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.9077709,"{'circle_3d': {'center': [-1.871561251755904, 2.3934158217174684, 15.629571980787624], 'normal': [0.3842422042919797, -0.7168918063205441, -0.581742268080383], 'radius': 1.5949401187501502}, 'confidence': 0.057295643400205154, 'timestamp': 58373.538017, 'diameter_3d': 3.1898802375003004, 'ellipse': {'center': [83.78995542661833, 218.31285617135987], 'axes': [93.89697662551633, 127.07839207610445], 'angle': -64.33927868790515}, 'location': [83.78995542661833, 218.31285617135987], 'diameter': 127.07839207610445, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.7714624972678256, 'phi': -0.9870733944962126, 'norm_pos': [0.2618436107081823, 0.0903630992860005], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.916524,"{'circle_3d': {'center': [-1.84657242252442, 1.2692640595249252, 17.328737331571684], 'normal': [0.3863246067279366, -0.8105711198365892, -0.4401451555150446], 'radius': 1.594393047754702}, 'confidence': 0.08808457458549068, 'timestamp': 58373.546417, 'diameter_3d': 3.188786095509404, 'ellipse': {'center': [92.57934579324638, 167.610166482227], 'axes': [61.962268156988706, 114.75667304659713], 'angle': -67.06536331417986}, 'location': [92.57934579324638, 167.610166482227], 'diameter': 114.75667304659713, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6256696627698596, 'phi': -0.8504273568079299, 'norm_pos': [0.2893104556038949, 0.30162430632405424], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.923962,"{'circle_3d': {'center': [-2.192366704081037, 1.0778548581217038, 17.392903167459053], 'normal': [0.3575084165982185, -0.826521886620191, -0.43479800252443046], 'radius': 1.598096159574577}, 'confidence': 0.08147393477368384, 'timestamp': 58373.554817, 'diameter_3d': 3.196192319149154, 'ellipse': {'center': [80.49134081268721, 160.58085020477216], 'axes': [60.64014580923971, 114.86342674859772], 'angle': -70.06951247829525}, 'location': [80.49134081268721, 160.58085020477216], 'diameter': 114.86342674859772, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.5978958372250375, 'phi': -0.8826406079589947, 'norm_pos': [0.25153544003964756, 0.33091312414678264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.933138,"{'circle_3d': {'center': [-1.7606719486533375, 1.309155283237061, 17.33152021799268], 'normal': [0.39348297955052686, -0.8072468511939114, -0.43991324831329504], 'radius': 1.5989768361731103}, 'confidence': 0.09839525930423465, 'timestamp': 58373.563217, 'diameter_3d': 3.1979536723462205, 'ellipse': {'center': [95.66040462420509, 169.04305563209482], 'axes': [62.1815220655788, 115.01836420862418], 'angle': -66.31233546171039}, 'location': [95.66040462420509, 169.04305563209482], 'diameter': 115.01836420862418, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6313238669301486, 'phi': -0.8410527477335278, 'norm_pos': [0.2989387644506409, 0.29565393486627156], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269304.939818,"{'circle_3d': {'center': [-1.3076934637985183, 2.2927547220606783, 16.17051118784778], 'normal': [0.43123118662176174, -0.7252802312919431, -0.5366640008253699], 'radius': 1.5961216187074894}, 'confidence': 0.04287892741857727, 'timestamp': 58373.571617, 'diameter_3d': 3.1922432374149787, 'ellipse': {'center': [108.10326661754623, 210.8890725350496], 'axes': [83.11588316385665, 122.82251143985121], 'angle': -59.08675260205765}, 'location': [108.10326661754623, 210.8890725350496], 'diameter': 122.82251143985121, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.7593549752711101, 'phi': -0.8939003510742647, 'norm_pos': [0.33782270817983195, 0.12129553110396007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
