eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1582268591.409408,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.047189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.417245,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.055589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.426294,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.063989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.433781,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.072389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.441837,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.080789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.451329,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.089189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.4578078,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.097589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.468549,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.105989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.4807382,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.114389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.486395,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.122789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.496842,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.131189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.50176,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.139589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.510138,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.147989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.519514,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.156389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.525743,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.164789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.534038,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.173189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.5419111,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.181589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.551955,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.189989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.562062,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.198389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.5709388,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.206789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.5939388,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.223589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.597415,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.231989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.601823,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.240389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.612085,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.248789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.617595,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.257189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.624713,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.265589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.6327229,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.273989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.64563,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.282389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.657642,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.290789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.661808,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.299189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.669333,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.307589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.676532,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.315989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.690356,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.324389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268591.6941628,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57660.332789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
