eye_packets,779
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878816.3823712,"{'circle_3d': {'center': [-0.5945997641553076, 4.789787348877088, 28.796050874596666], 'normal': [-0.07524013134022774, 0.3516717552767296, -0.9330947964577283], 'radius': 1.943617706653922}, 'confidence': 0.9977568153720504, 'timestamp': 202308.172016, 'diameter_3d': 3.887235413307844, 'ellipse': {'center': [153.1011362808395, 175.94070107209126], 'axes': [39.99311048627067, 45.80054295301821], 'angle': -79.03083736967865}, 'location': [153.1011362808395, 175.94070107209126], 'diameter': 45.80054295301821, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7131180518756053, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9301526606876458, 'phi': -1.651257276948704, 'norm_pos': [0.47844105087762345, 0.2669137455329531], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.397834,"{'circle_3d': {'center': [-0.5308528083693147, 4.744855936233965, 28.77426934471508], 'normal': [-0.06992788502472833, 0.34792747088980275, -0.9349099239478602], 'radius': 1.8637968468620232}, 'confidence': 0.9966354657645877, 'timestamp': 202310.188016, 'diameter_3d': 3.7275936937240464, 'ellipse': {'center': [153.8325808016601, 175.49431632757768], 'axes': [38.51813644051585, 43.95142898609131], 'angle': -79.74308206378223}, 'location': [153.8325808016601, 175.49431632757768], 'diameter': 43.95142898609131, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7847908818159444, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9261558739510238, 'phi': -1.6454536979279766, 'norm_pos': [0.4807268150051878, 0.2687736819684263], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.405016,"{'circle_3d': {'center': [-0.505895590888368, 4.714026820335475, 28.761007511441207], 'normal': [-0.0678481169013161, 0.34535837789826185, -0.9360150767206833], 'radius': 1.7938268645575073}, 'confidence': 0.8984496528139767, 'timestamp': 202310.196416, 'diameter_3d': 3.5876537291150146, 'ellipse': {'center': [154.11518558689548, 175.1901958797475], 'axes': [37.170849346849, 42.319914081577366], 'angle': -79.99703712823394}, 'location': [154.11518558689548, 175.1901958797475], 'diameter': 42.319914081577366, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7856805915406273, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9234169593600643, 'phi': -1.643155909140791, 'norm_pos': [0.48160995495904835, 0.2700408505010521], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.4136362,"{'circle_3d': {'center': [-0.5179613999276824, 4.7455741176272035, 28.77357983649872], 'normal': [-0.06885360098792564, 0.34798731933923926, -0.9349673829658903], 'radius': 1.8032097754332317}, 'confidence': 0.9972857815101507, 'timestamp': 202310.204816, 'diameter_3d': 3.6064195508664634, 'ellipse': {'center': [153.9773903114504, 175.5317250259743], 'axes': [37.26939785080336, 42.522958730350716], 'angle': -79.91134830347764}, 'location': [153.9773903114504, 175.5317250259743], 'diameter': 42.522958730350716, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7855357610348057, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.926219711592525, 'phi': -1.6443064142915085, 'norm_pos': [0.4811793447232825, 0.26861781239177374], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.42118,"{'circle_3d': {'center': [-0.49408418418766603, 4.75129695178824, 28.77397831855703], 'normal': [-0.06686383300959094, 0.3484642221859923, -0.9349341761276977], 'radius': 1.8596845562444526}, 'confidence': 0.9989046308475062, 'timestamp': 202310.213216, 'diameter_3d': 3.7193691124889052, 'ellipse': {'center': [154.26169240416274, 175.572013086508], 'axes': [38.43344958543747, 43.854790056854775], 'angle': -80.23335425922274}, 'location': [154.26169240416274, 175.572013086508], 'diameter': 43.854790056854775, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7861909180578941, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9267284564320797, 'phi': -1.6421919255942499, 'norm_pos': [0.4820677887630086, 0.26844994547288326], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.429518,"{'circle_3d': {'center': [-0.49310063200292137, 4.729473995179001, 28.765798478460415], 'normal': [-0.06678187032752889, 0.3466456424685557, -0.9356158294690825], 'radius': 1.8057779345320797}, 'confidence': 0.9988927933001523, 'timestamp': 202310.221616, 'diameter_3d': 3.6115558690641594, 'ellipse': {'center': [154.2667809490695, 175.35667508568577], 'axes': [37.38117487454535, 42.59494363976893], 'angle': -80.19818194460844}, 'location': [154.2667809490695, 175.35667508568577], 'diameter': 42.59494363976893, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7866372439175096, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9247889678640324, 'phi': -1.642052927595352, 'norm_pos': [0.4820836904658422, 0.269347187142976], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.436982,"{'circle_3d': {'center': [-0.4877822518787987, 4.719489962341177, 28.76172621948532], 'normal': [-0.066338671983852, 0.34581363973207035, -0.9359551843836738], 'radius': 1.8246349530264563}, 'confidence': 0.9980340559649947, 'timestamp': 202310.230016, 'diameter_3d': 3.6492699060529126, 'ellipse': {'center': [154.329901467165, 175.23889151116384], 'axes': [37.80335104936526, 43.04600460587959], 'angle': -80.24560168032234}, 'location': [154.329901467165, 175.23889151116384], 'diameter': 43.04600460587959, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7862640572757429, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9239021129285168, 'phi': -1.6415560365269815, 'norm_pos': [0.48228094208489064, 0.2698379520368174], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.444941,"{'circle_3d': {'center': [-0.4778764711167312, 4.712066094689668, 28.758288518887227], 'normal': [-0.0655131902536797, 0.3451949840944446, -0.9362416594335147], 'radius': 1.8349349119672758}, 'confidence': 0.9993234508837371, 'timestamp': 202310.238416, 'diameter_3d': 3.6698698239345515, 'ellipse': {'center': [154.44601587842715, 175.15369949830276], 'axes': [38.04338316683001, 43.29423721818682], 'angle': -80.35882798568664}, 'location': [154.44601587842715, 175.15369949830276], 'diameter': 43.29423721818682, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7861396208652227, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9232428585177321, 'phi': -1.6406571103055212, 'norm_pos': [0.48264379962008486, 0.27019291875707185], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.453193,"{'circle_3d': {'center': [-0.4807224702347323, 4.733577335579092, 28.766442836149587], 'normal': [-0.06575035684684646, 0.3469875875018966, -0.9355621329949849], 'radius': 1.8161774864421942}, 'confidence': 0.9995191111903611, 'timestamp': 202310.246816, 'diameter_3d': 3.6323549728843885, 'ellipse': {'center': [154.41254202309105, 175.39876643478595], 'axes': [37.59105126588464, 42.83940202443501], 'angle': -80.36826256266296}, 'location': [154.41254202309105, 175.39876643478595], 'diameter': 42.83940202443501, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7867152008076639, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9251535408676057, 'phi': -1.6409599473851957, 'norm_pos': [0.48253919382215954, 0.26917180652172523], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.461117,"{'circle_3d': {'center': [-0.4584887417660917, 4.732343865207334, 28.76444505611144], 'normal': [-0.06389754614112642, 0.3468847983042502, -0.9357286146648301], 'radius': 1.8187278735163794}, 'confidence': 0.9984932835264309, 'timestamp': 202310.255216, 'diameter_3d': 3.637455747032759, 'ellipse': {'center': [154.67234532773756, 175.38686249879382], 'axes': [37.658270166145705, 42.90251388980723], 'angle': -80.65531338005587}, 'location': [154.67234532773756, 175.38686249879382], 'diameter': 42.90251388980723, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7876440777934035, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.925043944500838, 'phi': -1.6389768903630828, 'norm_pos': [0.48335107914917985, 0.2692214062550258], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.4700181,"{'circle_3d': {'center': [-0.47692275207602136, 4.757105154779546, 28.77493045688438], 'normal': [-0.06543371366695389, 0.34894823910193445, -0.9348548312670852], 'radius': 1.8138815149290448}, 'confidence': 0.9990936739274464, 'timestamp': 202310.263616, 'diameter_3d': 3.6277630298580896, 'ellipse': {'center': [154.45828179664267, 175.65918511262626], 'axes': [37.47767349658572, 42.77269412579845], 'angle': -80.46802462200434}, 'location': [154.45828179664267, 175.65918511262626], 'diameter': 42.77269412579845, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7888582685683487, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9272448887393292, 'phi': -1.6406758090636486, 'norm_pos': [0.4826821306145083, 0.2680867286973906], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.481432,"{'circle_3d': {'center': [-0.4682656262214682, 4.719097331782035, 28.76021491671743], 'normal': [-0.06471228651240779, 0.34578092051880854, -0.9360811262809979], 'radius': 1.8272898682520913}, 'confidence': 0.9999747399788897, 'timestamp': 202310.272016, 'diameter_3d': 3.6545797365041826, 'ellipse': {'center': [154.55804873044823, 175.2358639872139], 'axes': [37.869207221369045, 43.11088868096645], 'angle': -80.4996317859245}, 'location': [154.55804873044823, 175.2358639872139], 'diameter': 43.11088868096645, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7912381123875933, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9238672425343426, 'phi': -1.639817579732864, 'norm_pos': [0.4829939022826507, 0.2698505667199421], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.489411,"{'circle_3d': {'center': [-0.45833264691427184, 4.736919179244522, 28.766131575624772], 'normal': [-0.06388453823680809, 0.34726607447401575, -0.9355880713720527], 'radius': 1.8414420819122799}, 'confidence': 0.9991794308371907, 'timestamp': 202310.280416, 'diameter_3d': 3.6828841638245597, 'ellipse': {'center': [154.67643127332616, 175.42686792519243], 'axes': [38.115810040451656, 43.43607204554027], 'angle': -80.66699562457268}, 'location': [154.67643127332616, 175.42686792519243], 'diameter': 43.43607204554027, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7925829444648702, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9254504928521459, 'phi': -1.638973261759665, 'norm_pos': [0.48336384772914426, 0.2690547169783649], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.497559,"{'circle_3d': {'center': [-0.3990288398535548, 4.75169718215215, 28.767733828292606], 'normal': [-0.05894255431508167, 0.34849757471631815, -0.9354545503163998], 'radius': 1.8365794094080587}, 'confidence': 0.9998930203253639, 'timestamp': 202310.288816, 'diameter_3d': 3.6731588188161175, 'ellipse': {'center': [155.36942040311453, 175.5988807866765], 'axes': [37.99953860948513, 43.318836024846824], 'angle': -81.46955107471445}, 'location': [155.36942040311453, 175.5988807866765], 'diameter': 43.318836024846824, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7940146798448122, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.926764039452654, 'phi': -1.633722670982777, 'norm_pos': [0.4855294387597329, 0.2683379967221813], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.505076,"{'circle_3d': {'center': [-0.4242947655418398, 4.770191149081008, 28.776262539116853], 'normal': [-0.061048048122438754, 0.35003873862705626, -0.9347438244143792], 'radius': 1.8261350694949463}, 'confidence': 0.9984913257510676, 'timestamp': 202310.297216, 'diameter_3d': 3.6522701389898926, 'ellipse': {'center': [155.07459983594, 175.80406143792982], 'axes': [37.71811211358122, 43.05973776730363], 'angle': -81.17683174226224}, 'location': [155.07459983594, 175.80406143792982], 'diameter': 43.05973776730363, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7946600803393489, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.928408785058789, 'phi': -1.636013630357649, 'norm_pos': [0.4846081244873125, 0.2674830773419591], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.514179,"{'circle_3d': {'center': [-0.4196388906618103, 4.76709698041793, 28.774801261882672], 'normal': [-0.06066005854910296, 0.3497808912384665, -0.9348655975172279], 'radius': 1.8420639096629055}, 'confidence': 0.9999737047046052, 'timestamp': 202310.305616, 'diameter_3d': 3.684127819325811, 'ellipse': {'center': [155.13009290955077, 175.76327226120463], 'axes': [38.05868522809316, 43.43770981387764], 'angle': -81.23120117938292}, 'location': [155.13009290955077, 175.76327226120463], 'diameter': 43.43770981387764, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7960001333821687, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9281335374484483, 'phi': -1.6355918887429868, 'norm_pos': [0.48478154034234616, 0.2676530322449807], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.521099,"{'circle_3d': {'center': [-0.4263401379071749, 4.732932690702371, 28.762514230645742], 'normal': [-0.061218495819550016, 0.3469338670955032, -0.9358895167869717], 'radius': 1.8409251908580393}, 'confidence': 0.9999328176892011, 'timestamp': 202310.314016, 'diameter_3d': 3.6818503817160786, 'ellipse': {'center': [155.04974033844888, 175.3871532302324], 'axes': [38.131890701552905, 43.42924386714821], 'angle': -81.07629406540524}, 'location': [155.04974033844888, 175.3871532302324], 'diameter': 43.42924386714821, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7972070442871959, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9250962622968206, 'phi': -1.6361153686991718, 'norm_pos': [0.48453043855765277, 0.2692201948740317], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.529439,"{'circle_3d': {'center': [-0.4155986716230247, 4.746641728080578, 28.766907906842526], 'normal': [-0.06032337362920416, 0.34807628687702047, -0.9355233771039063], 'radius': 1.8731663423860587}, 'confidence': 0.9985610184084063, 'timestamp': 202310.322416, 'diameter_3d': 3.7463326847721174, 'ellipse': {'center': [155.17866757340724, 175.5243275519751], 'axes': [38.76476609075018, 44.18353516350648], 'angle': -81.24379200585793}, 'location': [155.17866757340724, 175.5243275519751], 'diameter': 44.18353516350648, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7973304728817965, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9263146120480061, 'phi': -1.6351880664259792, 'norm_pos': [0.4849333361668976, 0.26864863520010374], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.537717,"{'circle_3d': {'center': [-0.38271673875974216, 4.7391054635867915, 28.76203540700982], 'normal': [-0.05758321255726395, 0.3474482648358716, -0.935929418756632], 'radius': 1.8505472443317992}, 'confidence': 0.9988396141471811, 'timestamp': 202310.330816, 'diameter_3d': 3.7010944886635984, 'ellipse': {'center': [155.56036731470468, 175.45574752233748], 'axes': [38.33299641111033, 43.65701278533794], 'angle': -81.6589019076271}, 'location': [155.56036731470468, 175.45574752233748], 'diameter': 43.65701278533794, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7971648828904665, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9256447809716604, 'phi': -1.6322440369733253, 'norm_pos': [0.4861261478584521, 0.2689343853235938], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.545152,"{'circle_3d': {'center': [-0.3789537772423544, 4.73645353630122, 28.760820415376347], 'normal': [-0.057269632430814975, 0.34722727089540734, -0.9360306680594215], 'radius': 1.8527582200722255}, 'confidence': 0.9999145533337855, 'timestamp': 202310.339216, 'diameter_3d': 3.705516440144451, 'ellipse': {'center': [155.6043544867122, 175.42595819484157], 'axes': [38.38826038430885, 43.711025217584066], 'angle': -81.70323354853382}, 'location': [155.6043544867122, 175.42595819484157], 'diameter': 43.711025217584066, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7980316889114936, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9254091144541294, 'phi': -1.6319036526750506, 'norm_pos': [0.4862636077709756, 0.2690585075214934], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.553189,"{'circle_3d': {'center': [-0.4271243472584388, 4.718696728794895, 28.757298523312073], 'normal': [-0.06128384659882201, 0.3457475369365469, -0.9363241590647776], 'radius': 1.8775016804250273}, 'confidence': 0.9781263856785982, 'timestamp': 202310.347616, 'diameter_3d': 3.7550033608500546, 'ellipse': {'center': [155.04284277086822, 175.21334681149932], 'axes': [38.932141065788066, 44.30053660592695], 'angle': -81.0374741182579}, 'location': [155.04284277086822, 175.21334681149932], 'diameter': 44.30053660592695, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.798484047456971, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9238316645529112, 'phi': -1.6361546313027102, 'norm_pos': [0.48450888365896316, 0.26994438828541945], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.566557,"{'circle_3d': {'center': [-0.40825835836212726, 4.720082080285769, 28.75659121756235], 'normal': [-0.05971168085746271, 0.3458629828941197, -0.936383101210588], 'radius': 1.8385601771172349}, 'confidence': 0.9999515997119705, 'timestamp': 202310.356016, 'diameter_3d': 3.6771203542344697, 'ellipse': {'center': [155.2600107931966, 175.24887076878193], 'axes': [38.1284303149246, 43.38225644470037], 'angle': -81.28759529556184}, 'location': [155.2600107931966, 175.24887076878193], 'diameter': 43.38225644470037, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7995910075997537, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9239547010891107, 'phi': -1.6344785314789403, 'norm_pos': [0.4851875337287394, 0.269796371796742], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.5731032,"{'circle_3d': {'center': [-0.4222549717270628, 4.724169591281027, 28.759003244580388], 'normal': [-0.06087806530454067, 0.34620360881039114, -0.9361820989590848], 'radius': 1.8755816223902155}, 'confidence': 0.9988808277954087, 'timestamp': 202310.364416, 'diameter_3d': 3.751163244780431, 'ellipse': {'center': [155.0998574452027, 175.2750903319074], 'axes': [38.87838669660204, 44.252600483589724], 'angle': -81.11228436371594}, 'location': [155.0998574452027, 175.2750903319074], 'diameter': 44.252600483589724, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7995794934207767, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9243177557119808, 'phi': -1.635732915413235, 'norm_pos': [0.48468705451625843, 0.2696871236170525], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.581722,"{'circle_3d': {'center': [-0.39214014586718055, 4.757140879199736, 28.769331336510298], 'normal': [-0.058368496482883815, 0.3489512161369503, -0.9353214246315921], 'radius': 1.835177741259333}, 'confidence': 0.9923578101772572, 'timestamp': 202310.372816, 'diameter_3d': 3.670355482518666, 'ellipse': {'center': [155.45005661049623, 175.66020345831646], 'axes': [37.95767032370174, 43.28336513257443], 'angle': -81.56966865655343}, 'location': [155.45005661049623, 175.66020345831646], 'diameter': 43.28336513257443, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.7996082319863262, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9272480654583104, 'phi': -1.633120253452758, 'norm_pos': [0.48578142690780074, 0.2680824855903481], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.589283,"{'circle_3d': {'center': [-0.41699013838335625, 4.729719989170286, 28.76071617599259], 'normal': [-0.060439329192565124, 0.34666614196782947, -0.9360393546747345], 'radius': 1.8481898637000818}, 'confidence': 0.9995738311767268, 'timestamp': 202310.381216, 'diameter_3d': 3.6963797274001635, 'ellipse': {'center': [155.15935937894594, 175.3495529008964], 'axes': [38.29623020639357, 43.60340208116621], 'angle': -81.1921959623974}, 'location': [155.15935937894594, 175.3495529008964], 'diameter': 43.60340208116621, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.8018092475653216, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9248108225185665, 'phi': -1.6352760349967195, 'norm_pos': [0.48487299805920603, 0.2693768629129316], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.599007,"{'circle_3d': {'center': [-0.4267680057006836, 4.701347968579465, 28.750884218362664], 'normal': [-0.06125415146900907, 0.34430180691859436, -0.9368586844772282], 'radius': 1.837942804164519}, 'confidence': 0.9999011102445249, 'timestamp': 202310.389616, 'diameter_3d': 3.675885608329038, 'ellipse': {'center': [155.04263363284235, 175.0405312828342], 'axes': [38.161349402532956, 43.37624502639014], 'angle': -81.00686585610303}, 'location': [155.04263363284235, 175.0405312828342], 'diameter': 43.37624502639014, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.8028189535844832, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9222913491338005, 'phi': -1.6360858855870526, 'norm_pos': [0.48450823010263233, 0.27066445298819086], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878818.6051881,"{'circle_3d': {'center': [-0.4023461091578549, 4.7028911293378535, 28.749881252620256], 'normal': [-0.05921899342377335, 0.34443040364846006, -0.9369422649557624], 'radius': 1.8245825620653362}, 'confidence': 0.9997538974309225, 'timestamp': 202310.398016, 'diameter_3d': 3.6491651241306724, 'ellipse': {'center': [155.3269985738493, 175.06649377026997], 'axes': [37.89028364493661, 43.062236915727986], 'angle': -81.33156140258306}, 'location': [155.3269985738493, 175.06649377026997], 'diameter': 43.062236915727986, 'sphere': {'center': [0.30828181192742526, 0.5697262855563322, 39.993188432089404], 'radius': 12.0}, 'projected_sphere': {'center': [162.61439588870581, 124.83158590944299], 'axes': [203.5329328598554, 203.5329328598554], 'angle': 90.0}, 'model_confidence': 0.8031716863923344, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 1.9224283238626745, 'phi': -1.6339168923330258, 'norm_pos': [0.48539687054327907, 0.27055627595720844], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
