eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878880.649961,"{'circle_3d': {'center': [-1.1685746463656437, 5.663125632850168, 28.75391163073009], 'normal': [-0.12411304435106213, 0.4308919673994056, -0.893827760059275], 'radius': 2.1517690960135822}, 'confidence': 0.9960036044236921, 'timestamp': 202372.440416, 'diameter_3d': 4.3035381920271645, 'ellipse': {'center': [146.41160442016215, 186.1417647675736], 'axes': [40.85170359512133, 50.794003794377346], 'angle': -74.83684164404362}, 'location': [146.41160442016215, 186.1417647675736], 'diameter': 50.794003794377346, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6552409803733061, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0162773059403283, 'phi': -1.7087697511545143, 'norm_pos': [0.4575362638130067, 0.2244093134684434], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.04194,"{'circle_3d': {'center': [-0.05877744905617743, 5.6148702118078155, 28.634732521727067], 'normal': [-0.03162994457527327, 0.42687068231254294, -0.9037593524761939], 'radius': 2.148134800306202}, 'confidence': 0.9636335266226492, 'timestamp': 202372.835216, 'diameter_3d': 4.296269600612404, 'ellipse': {'center': [159.35771175641062, 185.83678781723728], 'axes': [41.76823992297153, 50.915586417847905], 'angle': -86.52822448332213}, 'location': [159.35771175641062, 185.83678781723728], 'diameter': 50.915586417847905, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6611048334959513, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0118258282258803, 'phi': -1.6057802412008109, 'norm_pos': [0.4979928492387832, 0.22568005076151132], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.049404,"{'circle_3d': {'center': [-0.10022940134516134, 5.595940333345625, 28.627340415445225], 'normal': [-0.03508427393268859, 0.42529319244069363, -0.9043753613330139], 'radius': 2.1312007445320944}, 'confidence': 0.9148282532747583, 'timestamp': 202372.843616, 'diameter_3d': 4.262401489064189, 'ellipse': {'center': [158.8710306349001, 185.64143000170134], 'axes': [41.50570250403673, 50.52675105943292], 'angle': -86.06164878969437}, 'location': [158.8710306349001, 185.64143000170134], 'diameter': 50.52675105943292, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6608736305944829, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.010082137390464, 'phi': -1.609570812544805, 'norm_pos': [0.49647197073406285, 0.22649404165957776], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.0613701,"{'circle_3d': {'center': [-0.11403761132514512, 5.608481312323788, 28.633791581563372], 'normal': [-0.03623495809768724, 0.4263382740222073, -0.9038377641565017], 'radius': 2.1479407684126652}, 'confidence': 0.9978271181766447, 'timestamp': 202372.852016, 'diameter_3d': 4.2958815368253305, 'ellipse': {'center': [158.71041477067848, 185.76410147659055], 'axes': [41.77572232827121, 50.91270064800984], 'angle': -85.9194801094127}, 'location': [158.71041477067848, 185.76410147659055], 'diameter': 50.91270064800984, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6605307739594557, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0112371663907567, 'phi': -1.6108649826425683, 'norm_pos': [0.49597004615837026, 0.22598291051420605], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.069561,"{'circle_3d': {'center': [-0.17117796620288728, 5.596411732437029, 28.63054686813462], 'normal': [-0.040996654337499085, 0.4253324756983107, -0.9041081569422309], 'radius': 2.136890094788627}, 'confidence': 0.9978801223983129, 'timestamp': 202372.860416, 'diameter_3d': 4.273780189577254, 'ellipse': {'center': [158.0402244837693, 185.63654542175368], 'axes': [41.592093982106064, 50.656241514357056], 'angle': -85.2847232056175}, 'location': [158.0402244837693, 185.63654542175368], 'diameter': 50.656241514357056, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6607709836326858, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.010125542079388, 'phi': -1.6161101425499, 'norm_pos': [0.49387570151177906, 0.22651439407602636], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.0772731,"{'circle_3d': {'center': [-0.17269975181379604, 5.627131496044853, 28.645121196519796], 'normal': [-0.041123469805074815, 0.42789245599896264, -0.9028936295767995], 'radius': 2.0914928846803713}, 'confidence': 0.9961923471967419, 'timestamp': 202372.868816, 'diameter_3d': 4.182985769360743, 'ellipse': {'center': [158.02038609981355, 185.99279507144138], 'axes': [40.58067916386917, 49.55405188011679], 'angle': -85.29412346912011}, 'location': [158.02038609981355, 185.99279507144138], 'diameter': 49.55405188011679, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6613163972628233, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.012956019758302, 'phi': -1.6163111774785368, 'norm_pos': [0.49381370656191736, 0.2250300205356609], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.086302,"{'circle_3d': {'center': [-0.2002320585276539, 5.6486870324911, 28.656653187370825], 'normal': [-0.0434178286978963, 0.42968875070281665, -0.9019326303392138], 'radius': 2.0855078418458795}, 'confidence': 0.979446417714936, 'timestamp': 202372.877216, 'diameter_3d': 4.171015683691759, 'ellipse': {'center': [157.69823741942815, 186.2238927991732], 'axes': [40.366404952801105, 49.3924599873529], 'angle': -85.01403776779254}, 'location': [157.69823741942815, 186.2238927991732], 'diameter': 49.3924599873529, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6608644593511293, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0149443830879368, 'phi': -1.6188978545264474, 'norm_pos': [0.492806991935713, 0.2240671133367783], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.093375,"{'circle_3d': {'center': [-0.23869104711104017, 5.65272972029985, 28.660500292677398], 'normal': [-0.04662274441317849, 0.4300256413535458, -0.9016120382303328], 'radius': 2.0981835637953368}, 'confidence': 0.9947737195771957, 'timestamp': 202372.885616, 'diameter_3d': 4.1963671275906735, 'ellipse': {'center': [157.24901907279377, 186.25517504274592], 'axes': [40.580963936068116, 49.68640979102149], 'angle': -84.60183702984341}, 'location': [157.24901907279377, 186.25517504274592], 'diameter': 49.68640979102149, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.660547493594843, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0153175050449983, 'phi': -1.6224607379472482, 'norm_pos': [0.49140318460248056, 0.22393677065522533], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.1017358,"{'circle_3d': {'center': [-0.2770298380201036, 5.620506240115219, 28.647237797627156], 'normal': [-0.049817643655600444, 0.4273403513381599, -0.9027172461511864], 'radius': 2.122291413219645}, 'confidence': 0.9953060657820151, 'timestamp': 202372.894016, 'diameter_3d': 4.24458282643929, 'ellipse': {'center': [156.80061730617624, 185.89181554867037], 'axes': [41.16648979042351, 50.28094589895323], 'angle': -84.15393268751122}, 'location': [156.80061730617624, 185.89181554867037], 'diameter': 50.28094589895323, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6607557237647388, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0123452576712695, 'phi': -1.6259267260109889, 'norm_pos': [0.49000192908180074, 0.2254507685472068], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.109737,"{'circle_3d': {'center': [-0.3209998896300691, 5.659068215436753, 28.6680972846454], 'normal': [-0.05348181462309757, 0.4305538492816211, -0.9009789555663327], 'radius': 2.132383931832802}, 'confidence': 0.9951408649497614, 'timestamp': 202372.902416, 'diameter_3d': 4.264767863665604, 'ellipse': {'center': [156.2888999792723, 186.29188198282685], 'axes': [41.181484889781146, 50.4839877775785], 'angle': -83.72104169707438}, 'location': [156.2888999792723, 186.29188198282685], 'diameter': 50.4839877775785, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6607149170934523, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0159026532740802, 'phi': -1.630086425760655, 'norm_pos': [0.4884028124352259, 0.2237838250715548], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.117391,"{'circle_3d': {'center': [-0.3553593030331005, 5.649213799585094, 28.665487087828236], 'normal': [-0.05634509907335018, 0.4297326479606494, -0.901196471967763], 'radius': 2.129302078375001}, 'confidence': 0.9905784545382973, 'timestamp': 202372.910816, 'diameter_3d': 4.258604156750002, 'ellipse': {'center': [155.8862281568878, 186.18412113054563], 'axes': [41.14665530065567, 50.41553006810394], 'angle': -83.33974694263112}, 'location': [155.8862281568878, 186.18412113054563], 'diameter': 50.41553006810394, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6618866042460092, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0149929975737, 'phi': -1.633237596357756, 'norm_pos': [0.48714446299027436, 0.22423282862272653], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.125313,"{'circle_3d': {'center': [-0.3936644253239979, 5.637086886371992, 28.662174488260018], 'normal': [-0.05953719259759164, 0.4287220718595576, -0.9014725219317811], 'radius': 2.130970398954806}, 'confidence': 0.9974437515956688, 'timestamp': 202372.919216, 'diameter_3d': 4.261940797909612, 'ellipse': {'center': [155.43760596327704, 186.0483288925241], 'axes': [41.21021433347549, 50.46088523700359], 'angle': -82.91221796323002}, 'location': [155.43760596327704, 186.0483288925241], 'diameter': 50.46088523700359, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6617076719070303, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0138741090296866, 'phi': -1.6367449305491564, 'norm_pos': [0.48574251863524076, 0.22479862961448294], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.1341052,"{'circle_3d': {'center': [-0.42335840896279686, 5.616807304374058, 28.654553498061038], 'normal': [-0.06201169123415822, 0.42703210669306313, -0.9021076044483628], 'radius': 2.116649613629992}, 'confidence': 0.9982803908168855, 'timestamp': 202372.927616, 'diameter_3d': 4.233299227259984, 'ellipse': {'center': [155.08753993229382, 185.8361688370472], 'axes': [41.00094444388226, 50.1346480707268], 'angle': -82.56522065301412}, 'location': [155.08753993229382, 185.8361688370472], 'diameter': 50.1346480707268, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6613811405468906, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.012004340798683, 'phi': -1.6394292615653654, 'norm_pos': [0.4846485622884182, 0.22568262984563658], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.1455748,"{'circle_3d': {'center': [-0.4639460689775915, 5.633870629444497, 28.66551591072831], 'normal': [-0.0653939962353911, 0.42845405044893303, -0.9011940700594233], 'radius': 2.126906696879913}, 'confidence': 0.995848401230128, 'timestamp': 202372.936016, 'diameter_3d': 4.253813393759826, 'ellipse': {'center': [154.61516617458383, 186.00596457415747], 'axes': [41.106127768946145, 50.35883183950134], 'angle': -82.15196993925747}, 'location': [154.61516617458383, 186.00596457415747], 'diameter': 50.35883183950134, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6609678219837489, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.013577461095699, 'phi': -1.6432330886801463, 'norm_pos': [0.48317239429557446, 0.22497514760767723], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.1536021,"{'circle_3d': {'center': [-0.49411024860306785, 5.6327842475993135, 28.667230496785237], 'normal': [-0.06790767787084746, 0.4283635186285011, -0.9010511878880129], 'radius': 2.1309595409859536}, 'confidence': 0.923399472834602, 'timestamp': 202372.944416, 'diameter_3d': 4.261919081971907, 'ellipse': {'center': [154.26285952293884, 185.98705509995114], 'axes': [41.171283818069554, 50.45194064228816], 'angle': -81.82666362675754}, 'location': [154.26285952293884, 185.98705509995114], 'diameter': 50.45194064228816, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6603607717146742, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0134772692851803, 'phi': -1.646019073414782, 'norm_pos': [0.4820714360091839, 0.22505393708353694], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.161482,"{'circle_3d': {'center': [-0.5593656810212204, 5.637328799127563, 28.674509285275988], 'normal': [-0.07334563057236018, 0.4287422312558552, -0.9004446221804502], 'radius': 2.1283359760804306}, 'confidence': 0.9940539765242171, 'timestamp': 202372.952816, 'diameter_3d': 4.256671952160861, 'ellipse': {'center': [153.50041890477783, 186.02612093778703], 'axes': [41.06043106474631, 50.37718279776476], 'angle': -81.13534912241047}, 'location': [153.50041890477783, 186.02612093778703], 'diameter': 50.37718279776476, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6599254473656391, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0138964232759804, 'phi': -1.6520717965031784, 'norm_pos': [0.4796888090774307, 0.22489116275922072], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.169253,"{'circle_3d': {'center': [-0.599840889970337, 5.606209330564446, 28.66311543577242], 'normal': [-0.07671856465145323, 0.4261489422089288, -0.9013941096390811], 'radius': 2.1379337077573077}, 'confidence': 0.9982487120621474, 'timestamp': 202372.961216, 'diameter_3d': 4.2758674155146155, 'ellipse': {'center': [153.02543794448337, 185.6806288579554], 'axes': [41.348780650851666, 50.624545407716425], 'angle': -80.65083369734717}, 'location': [153.02543794448337, 185.6806288579554], 'diameter': 50.624545407716425, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6596988311419527, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.011027869406031, 'phi': -1.6557027157225825, 'norm_pos': [0.4782044935765105, 0.2263307130918525], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.177674,"{'circle_3d': {'center': [-0.6319896801884896, 5.647803111701439, 28.685667053065508], 'normal': [-0.07939763050296594, 0.42961509063701153, -0.8995148081979901], 'radius': 2.1490547045051147}, 'confidence': 0.8595952358466107, 'timestamp': 202372.969616, 'diameter_3d': 4.298109409010229, 'ellipse': {'center': [152.65578200961298, 186.11175508472633], 'axes': [41.36661191521997, 50.84862311245377], 'angle': -80.37986176431585}, 'location': [152.65578200961298, 186.11175508472633], 'diameter': 50.84862311245377, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6599864489536644, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0148628099901926, 'phi': -1.6588353342890108, 'norm_pos': [0.47704931878004053, 0.22453435381364029], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.185434,"{'circle_3d': {'center': [-0.6705940171610062, 5.628763310148896, 28.68006827173007], 'normal': [-0.082614658584009, 0.42802844050763295, -0.8999813733092766], 'radius': 2.1037999288789453}, 'confidence': 0.9769040602164185, 'timestamp': 202372.978016, 'diameter_3d': 4.207599857757891, 'ellipse': {'center': [152.19742359978645, 185.92884064828024], 'axes': [40.5444481836454, 49.78640226287691], 'angle': -79.93587035949083}, 'location': [152.19742359978645, 185.92884064828024], 'diameter': 49.78640226287691, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6594246341215415, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0131064788095845, 'phi': -1.6623357480017131, 'norm_pos': [0.47561694874933264, 0.22529649729883228], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.193511,"{'circle_3d': {'center': [-0.7579844420285392, 5.643575382848353, 28.69550971009288], 'normal': [-0.08989719398963675, 0.42926277989925443, -0.8986945867790425], 'radius': 2.143578261601787}, 'confidence': 0.9965786039515654, 'timestamp': 202372.986416, 'diameter_3d': 4.287156523203574, 'ellipse': {'center': [151.18451838850638, 186.04445693291282], 'axes': [41.18188360887509, 50.7018454514106], 'angle': -79.0398021367183}, 'location': [151.18451838850638, 186.04445693291282], 'diameter': 50.7018454514106, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6589062319456551, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.014472695560141, 'phi': -1.670495535407317, 'norm_pos': [0.4724516199640824, 0.22481476277952994], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.2021902,"{'circle_3d': {'center': [-0.7568258986674629, 5.6303989238642425, 28.689110075813236], 'normal': [-0.08980064870954706, 0.4281647416505785, -0.8992278896356796], 'radius': 2.139345668691946}, 'confidence': 0.9978767420108912, 'timestamp': 202372.994816, 'diameter_3d': 4.278691337383892, 'ellipse': {'center': [151.19569971134726, 185.90680343335308], 'axes': [41.15659063474169, 50.61279119790859], 'angle': -79.02584252763943}, 'location': [151.19569971134726, 185.90680343335308], 'diameter': 50.61279119790859, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6592521251932215, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0132572989582123, 'phi': -1.6703304943889836, 'norm_pos': [0.4724865615979602, 0.22538831902769552], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.2095182,"{'circle_3d': {'center': [-0.7676496490351511, 5.644062983852909, 28.69671384176446], 'normal': [-0.0907026279068544, 0.42930341331630073, -0.8985942424730776], 'radius': 2.14055668035825}, 'confidence': 0.9965311899970161, 'timestamp': 202373.003216, 'diameter_3d': 4.2811133607165, 'ellipse': {'center': [151.0714648598672, 186.04941724944374], 'axes': [41.11371553500829, 50.62820920575727], 'angle': -78.93900471895086}, 'location': [151.0714648598672, 186.04941724944374], 'diameter': 50.62820920575727, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.65873811499636, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.014517685338032, 'phi': -1.6713939606575823, 'norm_pos': [0.47209832768708504, 0.2247940947939845], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.217522,"{'circle_3d': {'center': [-0.7905096377205217, 5.632987481885167, 28.693760293982617], 'normal': [-0.09260762696396863, 0.4283804548189889, -0.8988403714548978], 'radius': 2.1168479887273213}, 'confidence': 0.9967027703575647, 'timestamp': 202373.011616, 'diameter_3d': 4.2336959774546425, 'ellipse': {'center': [150.80011431022692, 185.9407796048718], 'axes': [40.68446418502959, 50.07198902742194], 'angle': -78.67589019627907}, 'location': [150.80011431022692, 185.9407796048718], 'diameter': 50.07198902742194, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.658496264059083, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0134960122511107, 'phi': -1.6734641844952656, 'norm_pos': [0.4712503572194591, 0.22524675164636743], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.229481,"{'circle_3d': {'center': [-0.8223583596573952, 5.6042024268863315, 28.683413327477222], 'normal': [-0.09526168712537475, 0.4259817002357526, -0.8997026186636807], 'radius': 2.1482846322705647}, 'confidence': 0.9967853098382803, 'timestamp': 202373.020016, 'diameter_3d': 4.296569264541129, 'ellipse': {'center': [150.42894715478647, 185.60722370143048], 'axes': [41.38333984726855, 50.83456073408966], 'angle': -78.28004048123522}, 'location': [150.42894715478647, 185.60722370143048], 'diameter': 50.83456073408966, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6591973246976024, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.01084300881339, 'phi': -1.6762845987214814, 'norm_pos': [0.47009045985870773, 0.2266365679107063], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.237418,"{'circle_3d': {'center': [-0.8457910229070805, 5.625561843831043, 28.696061406102245], 'normal': [-0.09721440906284852, 0.4277616516478119, -0.8986486121115956], 'radius': 2.1216674894896315}, 'confidence': 0.9872928007989381, 'timestamp': 202373.028416, 'diameter_3d': 4.243334978979263, 'ellipse': {'center': [150.15506330013324, 185.8460609341543], 'axes': [40.760638817990284, 50.18219212365824], 'angle': -78.07909244290391}, 'location': [150.15506330013324, 185.8460609341543], 'diameter': 50.18219212365824, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6593846932381742, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0128113023659107, 'phi': -1.6785557210043587, 'norm_pos': [0.46923457281291636, 0.225641412774357], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.246212,"{'circle_3d': {'center': [-0.9130495996484952, 5.598397830649897, 28.690652430980567], 'normal': [-0.10281929045796642, 0.42549798388271637, -0.899099360038402], 'radius': 2.117192189531164}, 'confidence': 0.9921679579807274, 'timestamp': 202373.036816, 'diameter_3d': 4.234384379062328, 'ellipse': {'center': [149.36611428547872, 185.54274505619844], 'axes': [40.72575302233107, 50.08565214933281], 'angle': -77.31258439731658}, 'location': [149.36611428547872, 185.54274505619844], 'diameter': 50.08565214933281, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6584491169197126, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.010308424399615, 'phi': -1.6846597813474151, 'norm_pos': [0.466769107142121, 0.22690522893250653], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878881.253837,"{'circle_3d': {'center': [-0.9595332291547992, 5.573917566104054, 28.684512599883632], 'normal': [-0.10669292625015842, 0.42345796183722945, -0.8996110126298131], 'radius': 2.1244058025583983}, 'confidence': 0.9278314254806928, 'timestamp': 202373.045216, 'diameter_3d': 4.248811605116797, 'ellipse': {'center': [148.82140770290388, 185.26521456093883], 'axes': [40.92141575354791, 50.26718133477831], 'angle': -76.76713139205235}, 'location': [148.82140770290388, 185.26521456093883], 'diameter': 50.26718133477831, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.6585103486981381, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0080553467003392, 'phi': -1.688843868663637, 'norm_pos': [0.4650668990715746, 0.22806160599608816], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
