eye_packets,780
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878866.286174,"{'circle_3d': {'center': [-1.0512653311813724, 5.567443375619528, 28.692739267789534], 'normal': [-0.11433726808570618, 0.42291844596351896, -0.8989254569709879], 'radius': 2.0982797956596073}, 'confidence': 0.994127479095045, 'timestamp': 202358.076416, 'diameter_3d': 4.196559591319215, 'ellipse': {'center': [147.7473200389505, 185.18755993743417], 'axes': [40.3519800798546, 49.63437596456579], 'angle': -75.79135780731606}, 'location': [147.7473200389505, 185.18755993743417], 'diameter': 49.63437596456579, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5078553994716906, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0074598820245844, 'phi': -1.6973102622859666, 'norm_pos': [0.4617103751217203, 0.22838516692735766], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.799415,"{'circle_3d': {'center': [-0.565125587062917, 5.65376886202839, 28.68282355262882], 'normal': [-0.07382562274250157, 0.43011223649759084, -0.899751766567714], 'radius': 2.11466130099994}, 'confidence': 0.5596534806227781, 'timestamp': 202358.588816, 'diameter_3d': 4.22932260199988, 'ellipse': {'center': [153.43325625214234, 186.20883410725952], 'axes': [40.72402362448763, 50.03882175530361], 'angle': -81.10039916134463}, 'location': [153.43325625214234, 186.20883410725952], 'diameter': 50.03882175530361, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5174026869076309, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0154134238786123, 'phi': -1.6526640345135626, 'norm_pos': [0.4794789257879448, 0.2241298578864187], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.805946,"{'circle_3d': {'center': [-0.45622939535461493, 5.754442153569889, 28.723107438227427], 'normal': [-0.06475094010014305, 0.4385016774593824, -0.8963947761011637], 'radius': 2.12960036893725}, 'confidence': 0.4535632299246091, 'timestamp': 202358.597216, 'diameter_3d': 4.2592007378745, 'ellipse': {'center': [154.7153295629643, 187.28854845936883], 'axes': [40.65407099529676, 50.322639137912645], 'angle': -82.40123843925382}, 'location': [154.7153295629643, 187.28854845936883], 'diameter': 50.322639137912645, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5174026869076309, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.024727166134844, 'phi': -1.6429059289111307, 'norm_pos': [0.4834854048842635, 0.21963104808596323], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.814353,"{'circle_3d': {'center': [-0.4485171308676855, 5.636949394444176, 28.665871515011503], 'normal': [-0.06410825139289894, 0.4287106141989063, -0.9011644363691574], 'radius': 2.084923532727454}, 'confidence': 0.9969691108432863, 'timestamp': 202358.605616, 'diameter_3d': 4.169847065454908, 'ellipse': {'center': [154.79178934768365, 186.06678000668492], 'axes': [40.289182348300535, 49.36317242584705], 'angle': -82.32193196567636}, 'location': [154.79178934768365, 186.06678000668492], 'diameter': 49.36317242584705, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5182990844373014, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.013861426758108, 'phi': -1.6418160314317296, 'norm_pos': [0.4837243417115114, 0.2247217499721461], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.82153,"{'circle_3d': {'center': [-0.4647215439991895, 5.666009983593445, 28.68091091579621], 'normal': [-0.0654586191538576, 0.4311323299613453, -0.8999111529704318], 'radius': 2.0942569801460382}, 'confidence': 0.9984497691582345, 'timestamp': 202358.614016, 'diameter_3d': 4.1885139602920765, 'ellipse': {'center': [154.60552821832812, 186.36862620341012], 'axes': [40.34106147999507, 49.55866070961566], 'angle': -82.18919149033803}, 'location': [154.60552821832812, 186.36862620341012], 'diameter': 49.55866070961566, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5215929249719697, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.016543681067029, 'phi': -1.6434074259659777, 'norm_pos': [0.48314227568227536, 0.22346405748579123], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.829453,"{'circle_3d': {'center': [-0.4473611636924243, 5.615358754075166, 28.65554451929345], 'normal': [-0.0640119207949605, 0.4269113941681555, -0.9020250193456617], 'radius': 2.0544428484765684}, 'confidence': 0.9986312125005417, 'timestamp': 202358.622416, 'diameter_3d': 4.108885696953137, 'ellipse': {'center': [154.80076429031317, 185.85450066360875], 'axes': [39.78651952000055, 48.65815539922074], 'angle': -82.30408395820858}, 'location': [154.80076429031317, 185.85450066360875], 'diameter': 48.65815539922074, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5242590760397237, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.011870848371219, 'phi': -1.6416422440989704, 'norm_pos': [0.4837523884072287, 0.2256062472349636], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.837535,"{'circle_3d': {'center': [-0.4737434275759833, 5.626699412641672, 28.662824587671647], 'normal': [-0.06621044278525709, 0.42785644904869763, -0.9014183469808119], 'radius': 2.0993259522753887}, 'confidence': 0.9986683882714951, 'timestamp': 202358.630816, 'diameter_3d': 4.198651904550777, 'ellipse': {'center': [154.49730590053179, 185.94466643641172], 'axes': [40.59585673936312, 49.709768622532515], 'angle': -82.03632517701804}, 'location': [154.49730590053179, 185.94466643641172], 'diameter': 49.709768622532515, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5251723270060737, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0129161819298873, 'phi': -1.6441160635437464, 'norm_pos': [0.48280408093916183, 0.22523055651495116], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.8459158,"{'circle_3d': {'center': [-0.47808847624906414, 5.636437256217303, 28.66777217325962], 'normal': [-0.0665725301746805, 0.42866793601333353, -0.9010060481818143], 'radius': 2.0632454109899943}, 'confidence': 0.9852551504273406, 'timestamp': 202358.639216, 'diameter_3d': 4.1264908219799885, 'ellipse': {'center': [154.44377332655267, 186.06964869948905], 'axes': [39.85491772800313, 48.84624005480542], 'angle': -82.003720065806}, 'location': [154.44377332655267, 186.06964869948905], 'diameter': 48.84624005480542, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.525321779323551, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0138141877394724, 'phi': -1.6445491942080719, 'norm_pos': [0.4826367916454771, 0.22470979708546224], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.8532941,"{'circle_3d': {'center': [-0.47760421304654266, 5.629334342838128, 28.664359951107606], 'normal': [-0.0665321749078037, 0.42807602656506893, -0.9012904000278156], 'radius': 2.063415021732641}, 'confidence': 0.9979493299378939, 'timestamp': 202358.647616, 'diameter_3d': 4.126830043465282, 'ellipse': {'center': [154.4488592194636, 185.99377025213647], 'axes': [39.887209589268636, 48.8560158510344], 'angle': -81.99858579206979}, 'location': [154.4488592194636, 185.99377025213647], 'diameter': 48.8560158510344, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5258185107384739, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.013159132582241, 'phi': -1.6444814776826688, 'norm_pos': [0.48265268506082376, 0.22502595728276475], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.866529,"{'circle_3d': {'center': [-0.5159538512867972, 5.630721324655435, 28.667918299431292], 'normal': [-0.06972797809449158, 0.42819160838317794, -0.9009938710008417], 'radius': 2.0634735669579025}, 'confidence': 0.9965068043286538, 'timestamp': 202358.656016, 'diameter_3d': 4.126947133915805, 'ellipse': {'center': [154.00040772117262, 186.0022604080444], 'axes': [39.86020213938055, 48.85144322972527], 'angle': -81.58920741344657}, 'location': [154.00040772117262, 186.0022604080444], 'diameter': 48.85144322972527, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5260705913931241, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0132870288475915, 'phi': -1.648032446792787, 'norm_pos': [0.4812512741286644, 0.22499058163314833], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.873417,"{'circle_3d': {'center': [-0.5059886684963983, 5.629752158878303, 28.666691208818843], 'normal': [-0.06889754619529168, 0.4281108445684169, -0.9010961285518789], 'radius': 2.0346233159534157}, 'confidence': 0.9941603861085205, 'timestamp': 202358.664416, 'diameter_3d': 4.0692466319068314, 'ellipse': {'center': [154.114000010972, 186.01062737229483], 'axes': [39.31158114563469, 48.16980934932548], 'angle': -81.69449646811341}, 'location': [154.114000010972, 186.01062737229483], 'diameter': 48.16980934932548, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5253270817929034, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.013197659388643, 'phi': -1.64710755780736, 'norm_pos': [0.48160625003428753, 0.2249557192821049], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.881953,"{'circle_3d': {'center': [-0.5120281554376221, 5.6277140274752915, 28.666186560303366], 'normal': [-0.06940083677372699, 0.42794100028483256, -0.9011381825948356], 'radius': 2.055292771741496}, 'confidence': 0.9479402131859012, 'timestamp': 202358.672816, 'diameter_3d': 4.110585543482992, 'ellipse': {'center': [154.04522593410096, 185.97565773407013], 'axes': [39.716324672109366, 48.6604859058291], 'angle': -81.62668065022514}, 'location': [154.04522593410096, 185.97565773407013], 'diameter': 48.6604859058291, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5258547980650952, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.013009729993178, 'phi': -1.6476592463665174, 'norm_pos': [0.4813913310440655, 0.22510142610804118], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.8895411,"{'circle_3d': {'center': [-0.5032007618382018, 5.616414741412288, 28.66015200031363], 'normal': [-0.06866522064044196, 0.42699939311291557, -0.9016410625939799], 'radius': 2.066309629244176}, 'confidence': 0.8257354630729615, 'timestamp': 202358.681216, 'diameter_3d': 4.132619258488352, 'ellipse': {'center': [154.1485885715584, 185.84984492086926], 'axes': [39.98057786814311, 48.93175936343765], 'angle': -81.70433302760122}, 'location': [154.1485885715584, 185.84984492086926], 'diameter': 48.93175936343765, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5259032471550018, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.011968162982305, 'phi': -1.6468054366176332, 'norm_pos': [0.48171433928612, 0.2256256461630447], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.898546,"{'circle_3d': {'center': [-0.5558338328628077, 5.61619426208047, 28.664184672899086], 'normal': [-0.07305130989249246, 0.42698101983526415, -0.9013050065451921], 'radius': 2.068610067767924}, 'confidence': 0.9936762280736581, 'timestamp': 202358.689616, 'diameter_3d': 4.137220135535848, 'ellipse': {'center': [153.53317860713773, 185.83716740884705], 'axes': [39.9937228490557, 48.97952627483681], 'angle': -81.13888926473732}, 'location': [153.53317860713773, 185.83716740884705], 'diameter': 48.97952627483681, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5255648513237454, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0119478443196743, 'phi': -1.6516701420310043, 'norm_pos': [0.4797911831473054, 0.22567846912980394], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.905257,"{'circle_3d': {'center': [-0.5655114612498817, 5.614341790015013, 28.66409595563519], 'normal': [-0.07385777892474862, 0.4268266471631427, -0.9013123996505168], 'radius': 2.0710266674296123}, 'confidence': 0.9665815331087357, 'timestamp': 202358.698016, 'diameter_3d': 4.142053334859225, 'ellipse': {'center': [153.42008450237097, 185.81422508694158], 'axes': [40.04184460855168, 49.03696275507695], 'angle': -81.03213835030209}, 'location': [153.42008450237097, 185.81422508694158], 'diameter': 49.03696275507695, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5255541625187821, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.011777134179691, 'phi': -1.6525583497167609, 'norm_pos': [0.4794377640699093, 0.22577406213774343], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.913801,"{'circle_3d': {'center': [-0.6108519014521022, 5.642586716290449, 28.681332718330644], 'normal': [-0.07763614894160033, 0.429180391019429, -0.8998760027592289], 'radius': 2.0491290267714337}, 'confidence': 0.9883548541723877, 'timestamp': 202358.706416, 'diameter_3d': 4.098258053542867, 'ellipse': {'center': [152.89057082083914, 186.1205629800125], 'axes': [39.474669714296624, 48.489157965509264], 'angle': -80.59518843852013}, 'location': [152.89057082083914, 186.1205629800125], 'diameter': 48.489157965509264, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5247993719386779, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0143814766152275, 'phi': -1.6568574981464848, 'norm_pos': [0.4777830338151223, 0.22449765424994794], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.921298,"{'circle_3d': {'center': [-0.6292866291957991, 5.655317793989034, 28.689021006909876], 'normal': [-0.07917237625357508, 0.4302413141609778, -0.8992353120442931], 'radius': 2.042492285353202}, 'confidence': 0.9950338816525162, 'timestamp': 202358.714816, 'diameter_3d': 4.084984570706404, 'ellipse': {'center': [152.6758110430991, 186.25677099519328], 'axes': [39.28301304429141, 48.31915313834382], 'angle': -80.42132914125874}, 'location': [152.6758110430991, 186.25677099519328], 'diameter': 48.31915313834382, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5239870641144617, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.015556407457074, 'phi': -1.6586139938793891, 'norm_pos': [0.47711190950968463, 0.2239301208533614], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.9296799,"{'circle_3d': {'center': [-0.7041603775557895, 5.632562523567409, 28.685010384857225], 'normal': [-0.08541185528357428, 0.4283450416258424, -0.8995695305486804], 'radius': 2.019604909831886}, 'confidence': 0.9794767614579811, 'timestamp': 202358.723216, 'diameter_3d': 4.039209819663772, 'ellipse': {'center': [151.79561681531658, 186.01248983732287], 'axes': [38.87954950216729, 47.783890478952564], 'angle': -79.5866829309227}, 'location': [151.79561681531658, 186.01248983732287], 'diameter': 47.783890478952564, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5240968132532053, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0134568213211272, 'phi': -1.665460017071943, 'norm_pos': [0.4743613025478643, 0.22494795901115472], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.93806,"{'circle_3d': {'center': [-0.7209479542406111, 5.650554638110733, 28.695204429385715], 'normal': [-0.0868108200073094, 0.42984438450445267, -0.8987200268379729], 'radius': 2.0524406037356493}, 'confidence': 0.9970209262279215, 'timestamp': 202358.731616, 'diameter_3d': 4.104881207471299, 'ellipse': {'center': [151.60584933197063, 186.18170399923855], 'axes': [39.42784881925508, 48.54447357654334], 'angle': -79.4434983349689}, 'location': [151.60584933197063, 186.18170399923855], 'diameter': 48.54447357654334, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5255909147296567, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0151167464751247, 'phi': -1.6670914204115355, 'norm_pos': [0.4737682791624082, 0.2242429000031727], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.949471,"{'circle_3d': {'center': [-0.754492272167511, 5.630975456874699, 28.6891518124691], 'normal': [-0.08960617983455106, 0.4282127860681166, -0.8992244115810244], 'radius': 2.0636032322923037}, 'confidence': 0.9684818377264596, 'timestamp': 202358.740016, 'diameter_3d': 4.127206464584607, 'ellipse': {'center': [151.21306878944364, 185.95913292742796], 'axes': [39.696029151471976, 48.81898885759986], 'angle': -79.0514367360041}, 'location': [151.21306878944364, 185.95913292742796], 'diameter': 48.81898885759986, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5265373510128346, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0133104637092156, 'phi': -1.670116744839914, 'norm_pos': [0.47254083996701135, 0.22517027946905022], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.957716,"{'circle_3d': {'center': [-0.7933066752506494, 5.62036266504693, 28.688040849381366], 'normal': [-0.0928407134248126, 0.42732838674913576, -0.8993169918383356], 'radius': 2.1016254220511534}, 'confidence': 0.9973119070026888, 'timestamp': 202358.748416, 'diameter_3d': 4.203250844102307, 'ellipse': {'center': [150.76364279223526, 185.81466061811685], 'axes': [40.440876963439756, 49.72135353394972], 'angle': -78.62039958141462}, 'location': [150.76364279223526, 185.81466061811685], 'diameter': 49.72135353394972, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5271806952360292, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0123320238774496, 'phi': -1.673666609153446, 'norm_pos': [0.4711363837257352, 0.22577224742451318], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.965455,"{'circle_3d': {'center': [-0.8192873567135822, 5.611694662274362, 28.686639028498405], 'normal': [-0.09500577021339034, 0.42660605318475514, -0.8994338102452489], 'radius': 2.0638151046519275}, 'confidence': 0.9950151213522395, 'timestamp': 202358.756816, 'diameter_3d': 4.127630209303855, 'ellipse': {'center': [150.45408716859117, 185.7388068673028], 'axes': [39.7253095740769, 48.82831486814379], 'angle': -78.32815015051588}, 'location': [150.45408716859117, 185.7388068673028], 'diameter': 48.82831486814379, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5271358616941835, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0115332183096566, 'phi': -1.6760345087429134, 'norm_pos': [0.47016902240184744, 0.22608830471957164], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.9733582,"{'circle_3d': {'center': [-0.8427148086545698, 5.637148893509755, 28.701252038075808], 'normal': [-0.09695805787513931, 0.4287272391210379, -0.8982160594471318], 'radius': 2.0655794120865334}, 'confidence': 0.9904889856420822, 'timestamp': 202358.765216, 'diameter_3d': 4.131158824173067, 'ellipse': {'center': [150.18477245316677, 186.00397624035332], 'axes': [39.63669284492175, 48.84548921128985], 'angle': -78.13612841373924}, 'location': [150.18477245316677, 186.00397624035332], 'diameter': 48.84548921128985, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5270023594599382, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0138798286003334, 'phi': -1.6783251089262265, 'norm_pos': [0.4693274139161462, 0.22498343233186113], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.9817688,"{'circle_3d': {'center': [-0.9136247699271441, 5.594523870882623, 28.688885713765366], 'normal': [-0.1028672213145205, 0.42517515390211014, -0.8992465864730022], 'radius': 2.0638631659211595}, 'confidence': 0.9975192153424137, 'timestamp': 202358.773616, 'diameter_3d': 4.127726331842319, 'ellipse': {'center': [149.35082917050048, 185.53299218568714], 'axes': [39.71289902923698, 48.825775476154064], 'angle': -77.29748279823647}, 'location': [149.35082917050048, 185.53299218568714], 'diameter': 48.825775476154064, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5276143002326261, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.009951720079462, 'phi': -1.6846939130387424, 'norm_pos': [0.466721341157814, 0.22694586589297028], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.989481,"{'circle_3d': {'center': [-0.9181655229726019, 5.594234881069359, 28.689269470660232], 'normal': [-0.10324561740164197, 0.4251510714176715, -0.8992146067317632], 'radius': 2.0899886682370394}, 'confidence': 0.8423958167386912, 'timestamp': 202358.782016, 'diameter_3d': 4.179977336474079, 'ellipse': {'center': [149.3017102081867, 185.51332664293085], 'axes': [40.213606128188516, 49.443813909149526], 'angle': -77.24921637643827}, 'location': [149.3017102081867, 185.51332664293085], 'diameter': 49.443813909149526, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5261542894134941, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.009925113031817, 'phi': -1.6851132805098465, 'norm_pos': [0.46656784440058346, 0.2270278056544548], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878866.998967,"{'circle_3d': {'center': [-0.9328435335990272, 5.5905647943782695, 28.689230144240252], 'normal': [-0.10446878495384408, 0.42484523086008075, -0.8992178839334282], 'radius': 2.04120790058693}, 'confidence': 0.9443302012801464, 'timestamp': 202358.790416, 'diameter_3d': 4.08241580117386, 'ellipse': {'center': [149.12268010762122, 185.49915862870364], 'axes': [39.27439520320429, 48.288734264229376], 'angle': -77.08652921394786}, 'location': [149.12268010762122, 185.49915862870364], 'diameter': 48.288734264229376, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5265122954745127, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.0095872401708665, 'phi': -1.6864552180098258, 'norm_pos': [0.46600837533631634, 0.22708683904706817], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878867.0057778,"{'circle_3d': {'center': [-0.968322904402121, 5.589110777955851, 28.692724070479276], 'normal': [-0.10742539918743522, 0.4247240628248792, -0.8989267234135095], 'radius': 2.091338768316211}, 'confidence': 0.856114769005854, 'timestamp': 202358.798816, 'diameter_3d': 4.182677536632422, 'ellipse': {'center': [148.7163837509221, 185.44516367203767], 'axes': [40.21307398623824, 49.46994831522077], 'angle': -76.71153701978771}, 'location': [148.7163837509221, 185.44516367203767], 'diameter': 49.46994831522077, 'sphere': {'center': [0.32078188584710177, 0.4924220240573001, 39.47984475144139], 'radius': 12.0}, 'projected_sphere': {'center': [162.75577577701839, 124.23030334890629], 'axes': [206.1794059031302, 206.1794059031302], 'angle': 90.0}, 'model_confidence': 0.5257819733427427, 'model_id': 10, 'model_birth_timestamp': 202249.876016, 'theta': 2.009453396383228, 'phi': -1.6897363310125337, 'norm_pos': [0.4647386992216315, 0.22731181803317635], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
