eye_packets,787
norm_X,norm_Y,phi,theta,confidence,timestamp
1580974150.5438359,"{'circle_3d': {'center': [-4.450661285723896, 4.005093063122628, 56.637886652729634], 'normal': [0.04130441159182122, 0.4990018201327591, -0.865616040220632], 'radius': 2.168621949428902}, 'confidence': 0.26983907055044376, 'timestamp': 12096.929343, 'diameter_3d': 4.337243898857804, 'ellipse': {'center': [111.22936060096076, 163.46605284481691], 'axes': [39.47827036233007, 47.62370968414674], 'angle': -88.27913013084485}, 'location': [111.22936060096076, 163.46605284481691], 'diameter': 47.62370968414674, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.0932428865535995, 'phi': -1.5231157110487057, 'norm_pos': [0.3475917518780024, 0.3188914464799295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.62229,"{'circle_3d': {'center': [-7.23062946994611, 5.699745977376791, 58.015571509153325], 'normal': [-0.19172577778122468, 0.6412123306159747, -0.7430262264551732], 'radius': 1.7692639620379693}, 'confidence': 0.9984734957909587, 'timestamp': 12103.010926, 'diameter_3d': 3.5385279240759386, 'ellipse': {'center': [82.77778472096917, 180.66251376879018], 'axes': [24.74183149954615, 37.946546489130135], 'angle': -69.37017010070154}, 'location': [82.77778472096917, 180.66251376879018], 'diameter': 37.946546489130135, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8611543211540562, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2668734164638664, 'phi': -1.8233216742337381, 'norm_pos': [0.2586805772530286, 0.24723952596337428], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.63061,"{'circle_3d': {'center': [-7.211180002880677, 5.725575145507757, 58.032918291643085], 'normal': [-0.19010498885910523, 0.6433647612935552, -0.7415806612476933], 'radius': 1.758892368549593}, 'confidence': 0.9989494192289357, 'timestamp': 12103.019326, 'diameter_3d': 3.517784737099186, 'ellipse': {'center': [83.00715900418521, 180.92316426845846], 'axes': [24.52747975843429, 37.71274069837485], 'angle': -69.57326838899193}, 'location': [83.00715900418521, 180.92316426845846], 'diameter': 37.71274069837485, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8612444933877361, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.269681683882185, 'phi': -1.8217434684269433, 'norm_pos': [0.25939737188807876, 0.24615348221475641], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.638876,"{'circle_3d': {'center': [-7.196625765216177, 5.770715461358158, 58.06854688382306], 'normal': [-0.18889213572039693, 0.6471264542810886, -0.7386116118993616], 'radius': 1.7665254975840043}, 'confidence': 0.9989684464029397, 'timestamp': 12103.027726, 'diameter_3d': 3.5330509951680087, 'ellipse': {'center': [83.20912015210206, 181.365694019592], 'axes': [24.48390137599257, 37.85327124076774], 'angle': -69.80069471725781}, 'location': [83.20912015210206, 181.365694019592], 'diameter': 37.85327124076774, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8613417912259669, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2746055412553723, 'phi': -1.8211694983547981, 'norm_pos': [0.26002850047531895, 0.2443096082516999], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.651497,"{'circle_3d': {'center': [-7.176244199678867, 5.8036236960461185, 58.09228301026638], 'normal': [-0.18719367192562109, 0.649868807171752, -0.736633601362419], 'radius': 1.7730730239252688}, 'confidence': 0.998631915029674, 'timestamp': 12103.036126, 'diameter_3d': 3.5461460478505376, 'ellipse': {'center': [83.45731565871846, 181.68997465128774], 'axes': [24.477711922910114, 37.97811983336248], 'angle': -70.0282914318487}, 'location': [83.45731565871846, 181.68997465128774], 'diameter': 37.97811983336248, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8613789217343126, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.278208139176137, 'phi': -1.819649297230272, 'norm_pos': [0.2608041114334952, 0.24295843895296776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.6593559,"{'circle_3d': {'center': [-7.15600798742447, 5.84728322761003, 58.125852367959574], 'normal': [-0.18550732090442137, 0.6535071014687447, -0.7338361548879858], 'radius': 1.7564124192921406}, 'confidence': 0.9988049594501726, 'timestamp': 12103.044525, 'diameter_3d': 3.5128248385842813, 'ellipse': {'center': [83.71528938976063, 182.12479347230374], 'axes': [24.109273917861444, 37.59940066328952], 'angle': -70.2847195551106}, 'location': [83.71528938976063, 182.12479347230374], 'diameter': 37.59940066328952, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8612585417537066, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.283004931502735, 'phi': -1.8184002698335937, 'norm_pos': [0.26161027934300196, 0.2411466938654011], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.668137,"{'circle_3d': {'center': [-7.133280130250888, 5.849348670753731, 58.121976740734425], 'normal': [-0.18361333280662293, 0.6536792217307197, -0.7341591238234153], 'radius': 1.7486000376040851}, 'confidence': 0.9990901914266941, 'timestamp': 12103.052925, 'diameter_3d': 3.4972000752081702, 'ellipse': {'center': [83.9516346337431, 182.15292562084687], 'axes': [24.025189417992657, 37.43455257447844], 'angle': -70.43695326098593}, 'location': [83.9516346337431, 182.15292562084687], 'diameter': 37.43455257447844, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8613462159606011, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2832323492950466, 'phi': -1.815869279615988, 'norm_pos': [0.2623488582304472, 0.24102947657980467], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.6740868,"{'circle_3d': {'center': [-7.103705020234288, 5.865046184924345, 58.12862285747423], 'normal': [-0.1811487403052395, 0.6549873479116042, -0.7336052807617651], 'radius': 1.740055647280377}, 'confidence': 0.9994487107650821, 'timestamp': 12103.061325, 'diameter_3d': 3.480111294560754, 'ellipse': {'center': [84.27436191165006, 182.31542951707445], 'axes': [23.888066923217252, 37.247262573143026], 'angle': -70.67223450046502}, 'location': [84.27436191165006, 182.31542951707445], 'diameter': 37.247262573143026, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8618387323494736, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2849622036064825, 'phi': -1.8128829686172003, 'norm_pos': [0.26335738097390643, 0.2403523770121898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.681916,"{'circle_3d': {'center': [-7.087601475218165, 5.882956000280191, 58.140678102176686], 'normal': [-0.1798067782205626, 0.6564798325245914, -0.7326006770365598], 'radius': 1.7438392344426816}, 'confidence': 0.9996169041072042, 'timestamp': 12103.069725, 'diameter_3d': 3.4876784688853633, 'ellipse': {'center': [84.46129198857562, 182.4924091739798], 'axes': [23.89340156645373, 37.32053697903074], 'angle': -70.82653569556878}, 'location': [84.46129198857562, 182.4924091739798], 'diameter': 37.32053697903074, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8620611743281437, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.286939025481209, 'phi': -1.8114751246579384, 'norm_pos': [0.2639415374642988, 0.23961496177508412], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.69696,"{'circle_3d': {'center': [-7.055559353617718, 5.90711009698723, 58.15456070637609], 'normal': [-0.17713660142052534, 0.6584926739168446, -0.7314437933532761], 'radius': 1.7573739762730347}, 'confidence': 0.9991982604879244, 'timestamp': 12103.078125, 'diameter_3d': 3.5147479525460694, 'ellipse': {'center': [84.82038947066711, 182.7310835668149], 'axes': [24.028867061651408, 37.60130792601496], 'angle': -71.10057111757376}, 'location': [84.82038947066711, 182.7310835668149], 'diameter': 37.60130792601496, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.862182710183601, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.289610469070731, 'phi': -1.8083958010420602, 'norm_pos': [0.2650637170958347, 0.23862048513827128], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.699572,"{'circle_3d': {'center': [-7.019062946870779, 5.9274413593186335, 58.16413037736213], 'normal': [-0.1740952341916138, 0.6601869457777949, -0.7306463207711061], 'radius': 1.7471055253388714}, 'confidence': 0.9992299145119783, 'timestamp': 12103.086525, 'diameter_3d': 3.494211050677743, 'ellipse': {'center': [85.22006925673448, 182.94014524548714], 'axes': [23.858202898723828, 37.37530308603492], 'angle': -71.39225708062703}, 'location': [85.22006925673448, 182.94014524548714], 'diameter': 37.37530308603492, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8629992850092139, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2918639559995824, 'phi': -1.8047102431881148, 'norm_pos': [0.26631271642729526, 0.2377493948104702], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.7075799,"{'circle_3d': {'center': [-7.031608674320077, 5.944393727033349, 58.182481866506166], 'normal': [-0.17514071147905527, 0.6615996430873545, -0.7291170300091031], 'radius': 1.7432753534963938}, 'confidence': 0.9992906033776964, 'timestamp': 12103.094925, 'diameter_3d': 3.4865507069927877, 'ellipse': {'center': [85.10986048142547, 183.10226461548876], 'axes': [23.724210371116065, 37.28160903600022], 'angle': -71.35778910676376}, 'location': [85.10986048142547, 183.10226461548876], 'diameter': 37.28160903600022, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8636530861186542, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2937463489019847, 'phi': -1.8065392250627903, 'norm_pos': [0.2659683140044546, 0.23707389743546348], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.714228,"{'circle_3d': {'center': [-6.994320003943303, 5.975577105196481, 58.201977277135335], 'normal': [-0.1720333222809907, 0.6641982579342822, -0.7274924124566726], 'radius': 1.7190725398197264}, 'confidence': 0.9998585390775399, 'timestamp': 12103.103325, 'diameter_3d': 3.438145079639453, 'ellipse': {'center': [85.5297026601684, 183.4198785144747], 'axes': [23.323622651973885, 36.751427221455614], 'angle': -71.68286642467547}, 'location': [85.5297026601684, 183.4198785144747], 'diameter': 36.751427221455614, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8644507992618067, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2972171495043203, 'phi': -1.8030050528977082, 'norm_pos': [0.2672803208130262, 0.23575050618968874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.723551,"{'circle_3d': {'center': [-6.970038556649611, 6.000965613821568, 58.21950324275291], 'normal': [-0.17000986833984968, 0.6663139669863728, -0.7260319153218748], 'radius': 1.7377844296247866}, 'confidence': 0.9994542958941875, 'timestamp': 12103.111725, 'diameter_3d': 3.4755688592495733, 'ellipse': {'center': [85.81053009652035, 183.6659926271846], 'axes': [23.510622136408212, 37.140413866252224], 'angle': -71.90737370931562}, 'location': [85.81053009652035, 183.6659926271846], 'diameter': 37.140413866252224, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8649701742442173, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.300050886823098, 'phi': -1.8008150180856675, 'norm_pos': [0.2681579065516261, 0.23472503072006412], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.7304919,"{'circle_3d': {'center': [-6.941391961208729, 6.017590385724305, 58.22811982833205], 'normal': [-0.16762265205310958, 0.6676993646449342, -0.7253138665236128], 'radius': 1.7323577883371761}, 'confidence': 0.9994867503987894, 'timestamp': 12103.120125, 'diameter_3d': 3.4647155766743523, 'ellipse': {'center': [86.125341947497, 183.83496314660243], 'axes': [23.409086862473135, 37.01885265477005], 'angle': -72.13610260613561}, 'location': [86.125341947497, 183.83496314660243], 'diameter': 37.01885265477005, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8651882335692695, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3019103527475395, 'phi': -1.797912622840207, 'norm_pos': [0.26914169358592815, 0.2340209868891565], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.742433,"{'circle_3d': {'center': [-6.925300098545769, 6.065755573008981, 58.268984254381756], 'normal': [-0.16628166349786289, 0.6717131302519905, -0.7219084976861374], 'radius': 1.7301612399876973}, 'confidence': 0.9998115240221159, 'timestamp': 12103.128525, 'diameter_3d': 3.4603224799753947, 'ellipse': {'center': [86.34718913215994, 184.30359428688163], 'axes': [23.21232569046935, 36.945963108828686], 'angle': -72.36617640454551}, 'location': [86.34718913215994, 184.30359428688163], 'diameter': 36.945963108828686, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8655742552529544, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.307315202304605, 'phi': -1.7971840043690488, 'norm_pos': [0.26983496603799983, 0.23206835713799323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.750935,"{'circle_3d': {'center': [-6.918704193779561, 6.124415941129764, 58.32241248193312], 'normal': [-0.16573200476734562, 0.6766014942620558, -0.7174561453901902], 'radius': 1.7556872908347623}, 'confidence': 0.9995675633127817, 'timestamp': 12103.136925, 'diameter_3d': 3.5113745816695245, 'ellipse': {'center': [86.48476740106932, 184.86176675209268], 'axes': [23.32986042313074, 37.4569694674619], 'angle': -72.56054967160092}, 'location': [86.48476740106932, 184.86176675209268], 'diameter': 37.4569694674619, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8656218794230841, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3139337726670095, 'phi': -1.7978137821622082, 'norm_pos': [0.27026489812834165, 0.22974263853294719], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.758015,"{'circle_3d': {'center': [-6.937803648233346, 6.161783540864774, 58.36225868038912], 'normal': [-0.16732362597182765, 0.6797154609066399, -0.7141356288521908], 'radius': 1.73960762125252}, 'confidence': 0.9998467809172601, 'timestamp': 12103.145325, 'diameter_3d': 3.47921524250504, 'ellipse': {'center': [86.33135419060102, 185.21950611634554], 'axes': [22.943142592165724, 37.08850200289492], 'angle': -72.53521586474287}, 'location': [86.33135419060102, 185.21950611634554], 'diameter': 37.08850200289492, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8657646712990408, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3181709592510695, 'phi': -1.800947006000643, 'norm_pos': [0.2697854818456282, 0.22825205784856029], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.7668412,"{'circle_3d': {'center': [-6.953362478895562, 6.155700516610758, 58.36013086515189], 'normal': [-0.16862019519367896, 0.6792085422188052, -0.7143129467886266], 'radius': 1.7473718657293664}, 'confidence': 0.9996703847869711, 'timestamp': 12103.153725, 'diameter_3d': 3.494743731458733, 'ellipse': {'center': [86.16415378263285, 185.15520410716846], 'axes': [23.05011710311953, 37.255502217138606], 'angle': -72.42069092361349}, 'location': [86.16415378263285, 185.15520410716846], 'diameter': 37.255502217138606, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8659161605346855, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.317480061973432, 'phi': -1.8026118866303595, 'norm_pos': [0.2692629805707277, 0.2285199828867981], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.774472,"{'circle_3d': {'center': [-6.960898207226705, 6.139404800326543, 58.34644459741074], 'normal': [-0.16924817255460767, 0.6778505658617873, -0.7154534691003885], 'radius': 1.7330955382958473}, 'confidence': 0.9999241078270487, 'timestamp': 12103.162125, 'diameter_3d': 3.4661910765916946, 'ellipse': {'center': [86.0666192867798, 185.00114199665836], 'axes': [22.916711772317385, 36.9596587989181], 'angle': -72.33061653306821}, 'location': [86.0666192867798, 185.00114199665836], 'diameter': 36.9596587989181, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8661780027930832, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3156314004324456, 'phi': -1.8030867920886668, 'norm_pos': [0.26895818527118687, 0.2291619083472568], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.782788,"{'circle_3d': {'center': [-6.9492522318545555, 6.117289145314898, 58.32280524772672], 'normal': [-0.16827767460692847, 0.6760075946108169, -0.7174234149073907], 'radius': 1.7350119331096794}, 'confidence': 0.9997979603761292, 'timestamp': 12103.170525, 'diameter_3d': 3.4700238662193588, 'ellipse': {'center': [86.16057116775606, 184.79150661354424], 'axes': [23.04448881724585, 37.01549716084386], 'angle': -72.34722586212723}, 'location': [86.16057116775606, 184.79150661354424], 'diameter': 37.01549716084386, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8664246616521654, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3131275252256227, 'phi': -1.8011897389920482, 'norm_pos': [0.2692517848992377, 0.23003538911023236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.7903202,"{'circle_3d': {'center': [-6.934702893328165, 6.108431417851361, 58.311071042663784], 'normal': [-0.16706522972972923, 0.6752694506555221, -0.718401265329302], 'radius': 1.7257583380307262}, 'confidence': 0.9998945760107133, 'timestamp': 12103.178925, 'diameter_3d': 3.4515166760614524, 'ellipse': {'center': [86.29981549010174, 184.71266780722428], 'axes': [22.974596805432704, 36.82535888651454], 'angle': -72.41708052605861}, 'location': [86.29981549010174, 184.71266780722428], 'diameter': 36.82535888651454, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8669333554726766, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3121262895207693, 'phi': -1.7992865851669764, 'norm_pos': [0.2696869234065679, 0.2303638841365655], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.7989278,"{'circle_3d': {'center': [-6.932101874005662, 6.130443338132726, 58.33120854124084], 'normal': [-0.16684847811952064, 0.6771037773456359, -0.71672314044788], 'radius': 1.784999618525148}, 'confidence': 0.9990351704929914, 'timestamp': 12103.187325, 'diameter_3d': 3.569999237050296, 'ellipse': {'center': [86.3548676272927, 184.90803132012007], 'axes': [23.677821608797192, 38.07692026695627], 'angle': -72.49053062218415}, 'location': [86.3548676272927, 184.90803132012007], 'diameter': 38.07692026695627, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8669470709136928, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3146161126553015, 'phi': -1.7995162253932435, 'norm_pos': [0.2698589613352897, 0.22954986949949974], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.806945,"{'circle_3d': {'center': [-6.9687695377219185, 6.0539175213520275, 58.26809910164693], 'normal': [-0.1699041167625421, 0.6707266259472444, -0.7219822604140393], 'radius': 1.7628663411589167}, 'confidence': 0.9993068609468734, 'timestamp': 12103.195725, 'diameter_3d': 3.5257326823178334, 'ellipse': {'center': [85.88614935445142, 184.169836227171], 'axes': [23.64258088291346, 37.645325059709215], 'angle': -72.05618633699932}, 'location': [85.88614935445142, 184.169836227171], 'diameter': 37.645325059709215, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8670156452400324, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3059843510351903, 'phi': -1.801921034953319, 'norm_pos': [0.2683942167326607, 0.2326256823867875], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.814223,"{'circle_3d': {'center': [-6.997740075489533, 5.979808148608593, 58.20665191244504], 'normal': [-0.1723183282431766, 0.6645508448852916, -0.7271028595141968], 'radius': 1.7734421198076282}, 'confidence': 0.9986667842182329, 'timestamp': 12103.204125, 'diameter_3d': 3.5468842396152565, 'ellipse': {'center': [85.50166422057228, 183.4448002026138], 'axes': [24.040730980975514, 37.91124727017676], 'angle': -71.67209813427179}, 'location': [85.50166422057228, 183.4448002026138], 'diameter': 37.91124727017676, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8671747420644138, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.29768890098699, 'phi': -1.8034961961876572, 'norm_pos': [0.26719270068928835, 0.23564666582244242], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.8265479,"{'circle_3d': {'center': [-7.033116233455537, 5.888757335727882, 58.13267839093239], 'normal': [-0.1752663414070103, 0.6569632771452323, -0.7332673196402509], 'radius': 1.7470814135497692}, 'confidence': 0.9983632764819824, 'timestamp': 12103.212525, 'diameter_3d': 3.4941628270995384, 'ellipse': {'center': [85.03066541209009, 182.5614766466572], 'axes': [23.987933545807437, 37.39500079180734], 'angle': -71.19481011539492}, 'location': [85.03066541209009, 182.5614766466572], 'diameter': 37.39500079180734, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8670671762443627, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2875800855531216, 'phi': -1.8054154901836734, 'norm_pos': [0.2657208294127815, 0.23932718063892833], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.834668,"{'circle_3d': {'center': [-7.060569890651838, 5.802596988482475, 58.062788144196595], 'normal': [-0.17755414617336868, 0.6497832482081151, -0.7390915068682342], 'radius': 1.7472523341490958}, 'confidence': 0.9988497055180249, 'timestamp': 12103.220925, 'diameter_3d': 3.4945046682981915, 'ellipse': {'center': [84.64927685977972, 181.71641026960782], 'axes': [24.281256866623405, 37.44364537888048], 'angle': -70.77515831337881}, 'location': [84.64927685977972, 181.71641026960782], 'diameter': 37.44364537888048, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8671439904248679, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2780955738822994, 'phi': -1.8065615755604985, 'norm_pos': [0.26452899018681164, 0.2428482905433007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
