eye_packets,686
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084211.7632809,"{'circle_3d': {'center': [-9.959423714840067, -6.2804110466033185, 66.16148041213111], 'normal': [-0.5641725297122766, 0.10882067188428966, -0.8184542858881625], 'radius': 16.010345317172078}, 'confidence': 0.007153785174165541, 'timestamp': 32921.590877, 'diameter_3d': 32.020690634344156, 'ellipse': {'center': [81.9252130789778, 56.68863641234397], 'axes': [226.33366495905724, 304.71395538585665], 'angle': -4.150292914156408}, 'location': [81.9252130789778, 56.68863641234397], 'diameter': 304.71395538585665, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.6798329259383566, 'phi': -2.1743148585549115, 'norm_pos': [0.25601629087180566, 0.7637973482819002], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.851375,"{'circle_3d': {'center': [-4.190333622442192, -0.5276713444840322, 66.330244275154], 'normal': [-0.08341502201245324, 0.5882156470608968, -0.8043906306362553], 'radius': 3.1200625234504096}, 'confidence': 0.04319763791103148, 'timestamp': 32921.683277, 'diameter_3d': 6.240125046900819, 'ellipse': {'center': [120.8937499097466, 114.41432399726187], 'axes': [46.82624208502334, 58.46751133568771], 'angle': -77.06300399926667}, 'location': [120.8937499097466, 114.41432399726187], 'diameter': 58.46751133568771, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1996469575820625, 'phi': -1.674126635480388, 'norm_pos': [0.3777929684679581, 0.5232736500114088], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.86001,"{'circle_3d': {'center': [-6.164102027383709, -3.5297365782505103, 65.08818561758855], 'normal': [-0.2478957224242464, 0.33804354424702365, -0.907895518766709], 'radius': 15.198107658012143}, 'confidence': 0.0022924050792024996, 'timestamp': 32921.691677, 'diameter_3d': 30.396215316024286, 'ellipse': {'center': [108.39721907422725, 75.57705908753269], 'axes': [262.44563117834934, 292.56221047741434], 'angle': -41.340508929586484}, 'location': [108.39721907422725, 75.57705908753269], 'diameter': 292.56221047741434, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.9156336102732203, 'phi': -1.8373434581040462, 'norm_pos': [0.33874130960696014, 0.6850955871352804], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.868004,"{'circle_3d': {'center': [-8.396510782805311, -5.956692717332264, 65.29508711474446], 'normal': [-0.43392978537604665, 0.13579719932354414, -0.8906537273370497], 'radius': 15.670829466918205}, 'confidence': 0.012598478731000892, 'timestamp': 32921.700077, 'diameter_3d': 31.34165893383641, 'ellipse': {'center': [93.27967867465077, 58.38608246113075], 'axes': [253.7001802083826, 301.1319167212041], 'angle': -7.64534775626586}, 'location': [93.27967867465077, 58.38608246113075], 'diameter': 301.1319167212041, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.707014398082427, 'phi': -2.024154585402054, 'norm_pos': [0.29149899585828365, 0.7567246564119552], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.877119,"{'circle_3d': {'center': [-10.506409725766016, -8.63014527572137, 66.52930884487999], 'normal': [-0.6097546972894387, -0.08699051387554801, -0.787801916492422], 'radius': 16.58290416162493}, 'confidence': 0.025072382635507554, 'timestamp': 32921.708477, 'diameter_3d': 33.16580832324986, 'ellipse': {'center': [78.67557472159433, 40.336108097465285], 'axes': [214.43467898280008, 314.0752846551356], 'angle': 12.98945794866655}, 'location': [78.67557472159433, 40.336108097465285], 'diameter': 314.0752846551356, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.4836957230121304, 'phi': -2.2294781724351154, 'norm_pos': [0.24586117100498228, 0.831932882927228], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.886718,"{'circle_3d': {'center': [-4.181556921526652, -0.5563240301551513, 66.30845279359407], 'normal': [-0.08268363026949156, 0.5858279232549702, -0.8062065874329153], 'radius': 3.1093539591170867}, 'confidence': 0.7362511535251166, 'timestamp': 32921.716877, 'diameter_3d': 6.218707918234173, 'ellipse': {'center': [120.96226771367827, 114.14984517119545], 'axes': [46.80273622382383, 58.28562017996913], 'angle': -77.06567699982298}, 'location': [120.96226771367827, 114.14984517119545], 'diameter': 58.28562017996913, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1966975860801123, 'phi': -1.67299785904299, 'norm_pos': [0.3780070866052446, 0.524375645120019], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.8963368,"{'circle_3d': {'center': [-7.236325511283429, -3.677189463834459, 65.38381910159774], 'normal': [-0.33724767941588957, 0.3257558037816944, -0.8832593950992762], 'radius': 15.571242660765513}, 'confidence': 0.004574651494116908, 'timestamp': 32921.725277, 'diameter_3d': 31.142485321531026, 'ellipse': {'center': [101.12215168550763, 74.44552616626889], 'axes': [256.89030207634244, 298.9631386158705], 'angle': -33.34491608761518}, 'location': [101.12215168550763, 74.44552616626889], 'diameter': 298.9631386158705, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.9026073532630585, 'phi': -1.9355342863372809, 'norm_pos': [0.31600672401721136, 0.6898103076405463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.904486,"{'circle_3d': {'center': [-7.715814898338969, -4.941762268940691, 65.1885915485301], 'normal': [-0.3772051283371849, 0.2203747366895087, -0.8995283578549136], 'radius': 16.324816659934942}, 'confidence': 0.006503423990466912, 'timestamp': 32921.733677, 'diameter_3d': 32.649633319869885, 'ellipse': {'center': [99.07960060489113, 64.62920175456274], 'axes': [272.2235474089206, 314.3591624054045], 'angle': -19.09936904297673}, 'location': [99.07960060489113, 64.62920175456274], 'diameter': 314.3591624054045, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.792994962316865, 'phi': -1.9678602279975002, 'norm_pos': [0.3096237518902848, 0.7307116593559886], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.913003,"{'circle_3d': {'center': [-4.283911251741476, -0.5561634212522018, 66.31961472929336], 'normal': [-0.0912131577873936, 0.585841307330216, -0.8052764261246416], 'radius': 3.1791475269809344}, 'confidence': 0.043521822730502424, 'timestamp': 32921.742077, 'diameter_3d': 6.358295053961869, 'ellipse': {'center': [120.02349528179153, 114.12373534872071], 'axes': [47.747233271631174, 59.590312782243615], 'angle': -76.1722351370839}, 'location': [120.02349528179153, 114.12373534872071], 'diameter': 59.590312782243615, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.196714100849886, 'phi': -1.6835849838032426, 'norm_pos': [0.3750734227555985, 0.524484436046997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.919307,"{'circle_3d': {'center': [-5.7498889955880355, -2.9425217800823376, 65.2182042165013], 'normal': [-0.2133779697746068, 0.38697811076103783, -0.8970606355239789], 'radius': 15.48409971587301}, 'confidence': 0.004520831631361864, 'timestamp': 32921.750477, 'diameter_3d': 30.96819943174602, 'ellipse': {'center': [111.49401988298311, 79.44834571137045], 'axes': [265.3301535805058, 297.48711760538737], 'angle': -49.84689160178276}, 'location': [111.49401988298311, 79.44834571137045], 'diameter': 297.48711760538737, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.968148435673141, 'phi': -1.8043201770187587, 'norm_pos': [0.34841881213432224, 0.6689652262026231], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.928396,"{'circle_3d': {'center': [-8.119240586972865, -5.022592496504112, 65.3469633673107], 'normal': [-0.4108239357233427, 0.21363888439255682, -0.8863307062898625], 'radius': 16.1173493069686}, 'confidence': 0.003332819350960609, 'timestamp': 32921.758877, 'diameter_3d': 32.2346986139372, 'ellipse': {'center': [95.86300730508026, 64.48064899904529], 'axes': [262.29329326171967, 309.76749070233444], 'angle': -17.230337181659557}, 'location': [95.86300730508026, 64.48064899904529], 'diameter': 309.76749070233444, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.7860946611171444, 'phi': -2.0048289334343803, 'norm_pos': [0.2995718978283758, 0.7313306291706446], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.937024,"{'circle_3d': {'center': [-4.28260168908244, -0.5844839966508815, 66.29892681592614], 'normal': [-0.09110402756580721, 0.583481259380326, -0.8070004189052429], 'radius': 3.1496498462784155}, 'confidence': 0.04505817479739849, 'timestamp': 32921.767277, 'diameter_3d': 6.299299692556831, 'ellipse': {'center': [120.02229942625135, 113.87044778915518], 'axes': [47.433129180343876, 59.05557483900183], 'angle': -76.10624264509471}, 'location': [120.02229942625135, 113.87044778915518], 'diameter': 59.05557483900183, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1938050468263954, 'phi': -1.683212539841289, 'norm_pos': [0.37506968570703547, 0.5255398008785201], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.943466,"{'circle_3d': {'center': [-6.905149786433308, -3.5334649788546706, 65.31673680231017], 'normal': [-0.30964970234504635, 0.3377328441966771, -0.888849586706574], 'radius': 15.279995245301347}, 'confidence': 0.005795441394953989, 'timestamp': 32921.775677, 'diameter_3d': 30.559990490602694, 'ellipse': {'center': [103.14032723222785, 75.76568574820682], 'axes': [255.08862831108752, 293.4812562391118], 'angle': -36.46929167928483}, 'location': [103.14032723222785, 75.76568574820682], 'diameter': 293.4812562391118, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.9153034948998062, 'phi': -1.9060194686691752, 'norm_pos': [0.322313522600712, 0.6843096427158049], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.9535391,"{'circle_3d': {'center': [-9.084948652048313, -5.961123233241979, 65.65816116655255], 'normal': [-0.4912996078129634, 0.1354279896644012, -0.8603975563530426], 'radius': 15.847663989333054}, 'confidence': 0.010452978439592465, 'timestamp': 32921.784077, 'diameter_3d': 31.695327978666107, 'ellipse': {'center': [88.39712026403905, 58.571844374696], 'axes': [243.135279035193, 303.33432589741307], 'angle': -7.095891499891039}, 'location': [88.39712026403905, 58.571844374696], 'diameter': 303.33432589741307, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.7066417458376948, 'phi': -2.0896303508475604, 'norm_pos': [0.27624100082512204, 0.7559506484387667], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.961185,"{'circle_3d': {'center': [-4.294791590697133, -0.5793453976048353, 66.30402867391754], 'normal': [-0.09211985270036502, 0.5839094759674965, -0.8065752640726261], 'radius': 3.155085350340668}, 'confidence': 0.5896281786764104, 'timestamp': 32921.792477, 'diameter_3d': 6.310170700681336, 'ellipse': {'center': [119.91257756868309, 113.91661884597761], 'axes': [47.47872822829938, 59.15361007745699], 'angle': -76.0141284605505}, 'location': [119.91257756868309, 113.91661884597761], 'diameter': 59.15361007745699, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1943324248809417, 'phi': -1.6845146866003298, 'norm_pos': [0.37472680490213467, 0.5253474214750933], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084211.972383,"{'circle_3d': {'center': [-7.275825442678421, -2.6010271169097727, 65.86126163049528], 'normal': [-0.34053934036547234, 0.4154359993587517, -0.8434725176911482], 'radius': 15.152891758724795}, 'confidence': 0.006036691072961048, 'timestamp': 32921.800877, 'diameter_3d': 30.30578351744959, 'ellipse': {'center': [100.0179062874536, 83.45646904378368], 'axes': [236.90512888305742, 289.0916506614619], 'angle': -41.97702093457139}, 'location': [100.0179062874536, 83.45646904378368], 'diameter': 289.0916506614619, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.999218396393888, 'phi': -1.954518341553396, 'norm_pos': [0.3125559571482925, 0.652264712317568], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
