eye_packets,730
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084086.6025548,"{'circle_3d': {'center': [-13.977311655911723, -9.978278379280844, 55.38950405404183], 'normal': [-0.9036042470178701, -0.25149578589207605, -0.34676971385891703], 'radius': 1.3385252438125874}, 'confidence': 0.0164671896786776, 'timestamp': 32796.650134, 'diameter_3d': 2.677050487625175, 'ellipse': {'center': [3.5786597272274605, 8.282756580659438], 'axes': [2.1910286623705595, 30.121480774827837], 'angle': 15.96947169959258}, 'location': [3.5786597272274605, 8.282756580659438], 'diameter': 30.121480774827837, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3165709217881185, 'phi': -2.7751617300264098, 'norm_pos': [0.011183311647585814, 0.9654885142472523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.521743,"{'circle_3d': {'center': [-3.3337989842928946, -3.0235242799406956, 48.27198684941087], 'normal': [-0.016012160369533533, 0.32775582618404486, -0.9446267671004853], 'radius': 1.6030290124906388}, 'confidence': 0.00786933111648055, 'timestamp': 32802.572143, 'diameter_3d': 3.2060580249812776, 'ellipse': {'center': [117.18631641260535, 80.94986788714564], 'axes': [39.5596392757127, 41.32952074864682], 'angle': -70.86284169345767}, 'location': [117.18631641260535, 80.94986788714564], 'diameter': 41.32952074864682, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.904723535988899, 'phi': -1.587745483441531, 'norm_pos': [0.3662072387893917, 0.6627088838035597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.528058,"{'circle_3d': {'center': [-3.233305476214889, -3.031598278847037, 48.26793103872068], 'normal': [-0.007637701363033063, 0.3270829929418497, -0.9449647513246676], 'radius': 1.5754292974805537}, 'confidence': 0.1920676061072706, 'timestamp': 32802.580543, 'diameter_3d': 3.1508585949611074, 'ellipse': {'center': [118.46832765648978, 80.85060634823765], 'axes': [38.93031413835405, 40.610276050269015], 'angle': -72.66510877726279}, 'location': [118.46832765648978, 80.85060634823765], 'diameter': 40.610276050269015, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.904011452024647, 'phi': -1.5788786759431213, 'norm_pos': [0.37021352392653056, 0.6631224735490098], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.53871,"{'circle_3d': {'center': [-3.2447528830591583, -3.0397085567395856, 48.26522533331628], 'normal': [-0.008591651933388846, 0.3264071364508041, -0.9451902267750348], 'radius': 1.6139835650530217}, 'confidence': 0.28898822178309513, 'timestamp': 32802.588943, 'diameter_3d': 3.2279671301060433, 'ellipse': {'center': [118.3195795347387, 80.7342778980249], 'axes': [39.89102415215174, 41.60820581160863], 'angle': -72.37558733616616}, 'location': [118.3195795347387, 80.7342778980249], 'diameter': 41.60820581160863, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9032963450917295, 'phi': -1.5798859418495819, 'norm_pos': [0.36974868604605843, 0.6636071754248962], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.548321,"{'circle_3d': {'center': [-3.246848810575393, -3.0478551348849887, 48.2624345502002], 'normal': [-0.008766312559741732, 0.325728254938687, -0.9454227920347079], 'radius': 1.6094647120815557}, 'confidence': 0.24276265942643918, 'timestamp': 32802.597343, 'diameter_3d': 3.2189294241631115, 'ellipse': {'center': [118.29037267906992, 80.62895960260704], 'axes': [39.79067984820319, 41.494658827778345], 'angle': -72.26372636511755}, 'location': [118.29037267906992, 80.62895960260704], 'diameter': 41.494658827778345, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9025782151913853, 'phi': -1.5800684338491222, 'norm_pos': [0.3696574146220935, 0.6640460016558041], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.55746,"{'circle_3d': {'center': [-3.2489759969408563, -3.0560380345716514, 48.25963849979904], 'normal': [-0.008943578090197005, 0.32504634663146514, -0.9456557962348046], 'radius': 1.6260540248692512}, 'confidence': 0.24024338384239685, 'timestamp': 32802.605743, 'diameter_3d': 3.2521080497385024, 'ellipse': {'center': [118.26078093530279, 80.51744901393545], 'axes': [40.21239568146683, 41.92542153650081], 'angle': -72.1497521321361}, 'location': [118.26078093530279, 80.51744901393545], 'diameter': 41.92542153650081, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9018570623229962, 'phi': -1.5802535854371138, 'norm_pos': [0.36956494042282123, 0.6645106291086023], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.5658739,"{'circle_3d': {'center': [-3.58328162847936, -2.5017982003536874, 48.47378644587144], 'normal': [-0.03680238071840566, 0.37123299948296223, -0.9278101340621047], 'radius': 1.615607520045268}, 'confidence': 0.04751335709549705, 'timestamp': 32802.614143, 'diameter_3d': 3.231215040090536, 'ellipse': {'center': [114.18476376068051, 87.75874827676597], 'axes': [38.885088451077955, 41.48638444376792], 'angle': -70.87538283808064}, 'location': [114.18476376068051, 87.75874827676597], 'diameter': 41.48638444376792, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9511328864865625, 'phi': -1.6104413966135567, 'norm_pos': [0.3568273867521266, 0.6343385488468085], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.573156,"{'circle_3d': {'center': [-3.452451692231016, -2.660652252628444, 48.407138103351784], 'normal': [-0.025899886031043654, 0.3579951617933992, -0.9333641626054093], 'radius': 1.6078700053372783}, 'confidence': 0.16628764988892827, 'timestamp': 32802.622543, 'diameter_3d': 3.2157400106745566, 'ellipse': {'center': [115.79115271441447, 85.68885203825532], 'axes': [39.04318397563915, 41.337367331302474], 'angle': -71.78394985620054}, 'location': [115.79115271441447, 85.68885203825532], 'diameter': 41.337367331302474, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9369161905674968, 'phi': -1.5985381691096987, 'norm_pos': [0.3618473522325452, 0.6429631165072696], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.5819361,"{'circle_3d': {'center': [-3.4667259339343417, -2.653725554848374, 48.41020261538439], 'normal': [-0.027089406172987454, 0.3585723866084049, -0.9331087866026917], 'radius': 1.6062616166185337}, 'confidence': 0.14271031516000815, 'timestamp': 32802.630943, 'diameter_3d': 3.2125232332370675, 'ellipse': {'center': [115.61182118352508, 85.77990699088612], 'axes': [38.98543699442408, 41.294577059631116], 'angle': -71.60345089492456}, 'location': [115.61182118352508, 85.77990699088612], 'diameter': 41.294577059631116, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9375344606566045, 'phi': -1.599819523144207, 'norm_pos': [0.3612869411985159, 0.6425837208713079], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.5882251,"{'circle_3d': {'center': [-3.4718793800402197, -2.65607407087436, 48.40945120323542], 'normal': [-0.027518860015143958, 0.3583766769395728, -0.9331714042817728], 'radius': 1.6168855542333243}, 'confidence': 0.1653955183754709, 'timestamp': 32802.639343, 'diameter_3d': 3.2337711084666485, 'ellipse': {'center': [115.54554974989647, 85.7463083921015], 'axes': [39.24487650287696, 41.56899014496739], 'angle': -71.50238731255618}, 'location': [115.54554974989647, 85.7463083921015], 'diameter': 41.56899014496739, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9373248180351617, 'phi': -1.6002773920189046, 'norm_pos': [0.36107984296842643, 0.6427237150329104], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.5980742,"{'circle_3d': {'center': [-3.475773918913476, -2.5466070152748195, 48.452223372740235], 'normal': [-0.027843404921248673, 0.3674989315728679, -0.9296070568230385], 'radius': 1.5940520637450286}, 'confidence': 0.14421102726341803, 'timestamp': 32802.647743, 'diameter_3d': 3.1881041274900572, 'ellipse': {'center': [115.53444550042686, 87.17925201869306], 'axes': [38.499901199527415, 40.94234849556418], 'angle': -72.22671443017711}, 'location': [115.53444550042686, 87.17925201869306], 'diameter': 40.94234849556418, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.947114662191148, 'phi': -1.6007391752206148, 'norm_pos': [0.36104514218883393, 0.636753116588779], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.605461,"{'circle_3d': {'center': [-3.4810905119088456, -2.556745342203892, 48.448381193782964], 'normal': [-0.02828645433752944, 0.36665407099544506, -0.9299272384028107], 'radius': 1.621573508932286}, 'confidence': 0.1496026743242846, 'timestamp': 32802.656143, 'diameter_3d': 3.243147017864572, 'ellipse': {'center': [115.46357153358414, 87.03919979840869], 'axes': [39.18025501757028, 41.65349577608915], 'angle': -72.07154215935911}, 'location': [115.46357153358414, 87.03919979840869], 'diameter': 41.65349577608915, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9462063962094147, 'phi': -1.6012048727497328, 'norm_pos': [0.36082366104245045, 0.6373366675066305], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.612575,"{'circle_3d': {'center': [-3.4863419030450373, -2.557647095590087, 48.44818665833722], 'normal': [-0.028724070265545423, 0.3665789248799288, -0.929943449689956], 'radius': 1.6121331732809008}, 'confidence': 0.1504793918378834, 'timestamp': 32802.664543, 'diameter_3d': 3.2242663465618016, 'ellipse': {'center': [115.3963271080629, 87.03037757759775], 'axes': [38.951105136658015, 41.41166850576212], 'angle': -71.9825023317557}, 'location': [115.3963271080629, 87.03037757759775], 'diameter': 41.41166850576212, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.94612562625592, 'phi': -1.6016744846062585, 'norm_pos': [0.3606135222126966, 0.6373734267600094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.6199129,"{'circle_3d': {'center': [-3.4916372155554845, -2.558547590231746, 48.447996543778466], 'normal': [-0.02916534630808269, 0.36650388365979064, -0.9299592925698524], 'radius': 1.6109786421896632}, 'confidence': 0.19021617814917935, 'timestamp': 32802.672943, 'diameter_3d': 3.2219572843793265, 'ellipse': {'center': [115.3286430793492, 87.0191088219644], 'axes': [38.92217688924111, 41.38271276500737], 'angle': -71.89269006440523}, 'location': [115.3286430793492, 87.0191088219644], 'diameter': 41.38271276500737, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9460449716129937, 'phi': -1.602148010790192, 'norm_pos': [0.36040200962296626, 0.6374203799084817], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.632751,"{'circle_3d': {'center': [-3.3863111532854844, -2.67131834501499, 48.40141358267209], 'normal': [-0.02038817445224935, 0.357106320761187, -0.9338412059953837], 'radius': 1.6228074010535034}, 'confidence': 0.14113827978170515, 'timestamp': 32802.681343, 'diameter_3d': 3.245614802107007, 'ellipse': {'center': [116.62993298093036, 85.5442531067047], 'axes': [39.45514405598763, 41.72004136866329], 'angle': -72.79439994233287}, 'location': [116.62993298093036, 85.5442531067047], 'diameter': 41.72004136866329, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.935964432280636, 'phi': -1.5926254513015332, 'norm_pos': [0.3644685405654074, 0.6435656120553971], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.6408,"{'circle_3d': {'center': [-3.623455011629601, -2.6644045326109635, 48.41175105525959], 'normal': [-0.04015016264759241, 0.35768247179485585, -0.9329797499464251], 'radius': 1.5986087734968528}, 'confidence': 0.22319085791772042, 'timestamp': 32802.689743, 'diameter_3d': 3.1972175469937056, 'ellipse': {'center': [113.61387906492848, 85.64702735037548], 'axes': [38.73602688869224, 41.11226004424531], 'angle': -69.03905025958134}, 'location': [113.61387906492848, 85.64702735037548], 'diameter': 41.11226004424531, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9365813270318482, 'phi': -1.6138041249137725, 'norm_pos': [0.3550433720779015, 0.6431373860401022], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.649524,"{'circle_3d': {'center': [-3.61185021592201, -2.666768859999566, 48.410351574647436], 'normal': [-0.039183096338626475, 0.35748544451247216, -0.9330963733307713], 'radius': 1.6056405223636494}, 'confidence': 0.2380543969808386, 'timestamp': 32802.698143, 'diameter_3d': 3.211281044727299, 'ellipse': {'center': [113.76074858660652, 85.61381569476232], 'axes': [38.91696812184174, 41.29328369893233], 'angle': -69.20021120140963}, 'location': [113.76074858660652, 85.61381569476232], 'diameter': 41.29328369893233, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9363703501686726, 'phi': -1.6127642202591332, 'norm_pos': [0.3555023393331454, 0.6432757679384904], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.657095,"{'circle_3d': {'center': [-3.620625094359199, -2.7814309592106685, 48.367463670728185], 'normal': [-0.039914336208392236, 0.3479302695782137, -0.9366703653240424], 'radius': 1.6048044961234444}, 'confidence': 0.19000808288263119, 'timestamp': 32802.706543, 'diameter_3d': 3.209608992246889, 'ellipse': {'center': [113.60814649163989, 84.1188490312547], 'axes': [39.08227120732289, 41.313949347263225], 'angle': -68.11978854064208}, 'location': [113.60814649163989, 84.1188490312547], 'diameter': 41.313949347263225, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9261588591520045, 'phi': -1.6133835637272818, 'norm_pos': [0.3550254577863746, 0.6495047957031055], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.664161,"{'circle_3d': {'center': [-3.627549973952632, -2.7759737328348164, 48.369789569652184], 'normal': [-0.04049140950784498, 0.34838503844286806, -0.9364765404137091], 'radius': 1.5979010523695665}, 'confidence': 0.13519448565543257, 'timestamp': 32802.714943, 'diameter_3d': 3.195802104739133, 'ellipse': {'center': [113.52177897976891, 84.19223974392531], 'axes': [38.9013475917878, 41.13468104854119], 'angle': -68.05709467648566}, 'location': [113.52177897976891, 84.19223974392531], 'diameter': 41.13468104854119, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.926643979066909, 'phi': -1.6140074514233553, 'norm_pos': [0.3547555593117778, 0.6491990010669779], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.6729338,"{'circle_3d': {'center': [-3.6346749002354244, -2.7798362304636868, 48.36866370220658], 'normal': [-0.04108515336474436, 0.3480631636404623, -0.9365703627008428], 'radius': 1.5864660056417386}, 'confidence': 0.1682004240356829, 'timestamp': 32802.723343, 'diameter_3d': 3.172932011283477, 'ellipse': {'center': [113.42946181753292, 84.14528740179767], 'axes': [38.625101454415116, 40.84208412711683], 'angle': -67.91209744921882}, 'location': [113.42946181753292, 84.14528740179767], 'diameter': 40.84208412711683, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.926300613460871, 'phi': -1.6146358833473542, 'norm_pos': [0.3544670681797904, 0.649394635825843], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.6814861,"{'circle_3d': {'center': [-3.6418526637236974, -2.7837120946562264, 48.367541180109285], 'normal': [-0.04168330032210044, 0.34774017495775067, -0.9366639062089509], 'radius': 1.6026688632215982}, 'confidence': 0.19820386517669664, 'timestamp': 32802.731743, 'diameter_3d': 3.2053377264431964, 'ellipse': {'center': [113.33715432085572, 84.0903890740394], 'axes': [39.021881538109184, 41.26111089175026], 'angle': -67.76555576738603}, 'location': [113.33715432085572, 84.0903890740394], 'diameter': 41.26111089175026, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9259561035989936, 'phi': -1.6152688594992781, 'norm_pos': [0.35417860725267414, 0.6496233788581691], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.689278,"{'circle_3d': {'center': [-3.649083282734214, -2.7876013298930307, 48.36642211656368], 'normal': [-0.042285851906310144, 0.3474160720213502, -0.9367571615044176], 'radius': 1.605727299866951}, 'confidence': 0.19781644901872208, 'timestamp': 32802.740143, 'diameter_3d': 3.211454599733902, 'ellipse': {'center': [113.24384950091655, 84.03901733772251], 'axes': [39.098521167269126, 41.3417084801397], 'angle': -67.61841160947709}, 'location': [113.24384950091655, 84.03901733772251], 'diameter': 41.3417084801397, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.925610449480976, 'phi': -1.6159063798796813, 'norm_pos': [0.35388702969036423, 0.6498374277594896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.69649,"{'circle_3d': {'center': [-3.6563667754634683, -2.791503940651701, 48.36530662557318], 'normal': [-0.04289280963374801, 0.3470908544581277, -0.9368501190869593], 'radius': 1.6459049986599994}, 'confidence': 0.1235053766980134, 'timestamp': 32802.748543, 'diameter_3d': 3.291809997319999, 'ellipse': {'center': [113.15086286814169, 83.9768336886057], 'axes': [40.07924885448928, 42.37819149647498], 'angle': -67.46949240393378}, 'location': [113.15086286814169, 83.9768336886057], 'diameter': 42.37819149647498, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9252636511074182, 'phi': -1.6165484444874594, 'norm_pos': [0.35359644646294275, 0.6500965262974763], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.7058392,"{'circle_3d': {'center': [-4.021697790610955, -3.2597134671541133, 48.22512718933869], 'normal': [-0.07333706089603854, 0.30807339391626004, -0.948531738773167], 'radius': 2.4587019574831905}, 'confidence': 0.790397410355898, 'timestamp': 32802.756943, 'diameter_3d': 4.917403914966381, 'ellipse': {'center': [108.39422582062342, 77.60993558057089], 'axes': [60.56747464266303, 63.58769950147313], 'angle': -57.097369527577044}, 'location': [108.39422582062342, 77.60993558057089], 'diameter': 63.58769950147313, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.8839635916251387, 'phi': -1.647959217339857, 'norm_pos': [0.3387319556894482, 0.6766252684142879], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.717887,"{'circle_3d': {'center': [-4.0176315861918415, -3.1381563549407616, 48.265012998875925], 'normal': [-0.07299821052777913, 0.31820315326737264, -0.9452079213117307], 'radius': 2.436525324175182}, 'confidence': 0.8205642464543876, 'timestamp': 32802.765343, 'diameter_3d': 4.873050648350364, 'ellipse': {'center': [108.48556145347743, 79.20173894336673], 'axes': [59.770676432830655, 62.95052179572869], 'angle': -58.55890441096803}, 'location': [108.48556145347743, 79.20173894336673], 'diameter': 62.95052179572869, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.8946298468126657, 'phi': -1.647873121109851, 'norm_pos': [0.33901737954211697, 0.6699927544026386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.725125,"{'circle_3d': {'center': [-4.467990200647872, -2.815032257259766, 48.42322021354827], 'normal': [-0.11052809506578165, 0.3451301614074556, -0.9320239867557021], 'radius': 1.6429320724336773}, 'confidence': 0.06229968090323573, 'timestamp': 32802.773743, 'diameter_3d': 3.2858641448673547, 'ellipse': {'center': [102.85774442179128, 83.72189696907147], 'axes': [39.399010479951905, 42.32415834261772], 'angle': -56.10567935421184}, 'location': [102.85774442179128, 83.72189696907147], 'diameter': 42.32415834261772, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9231737911515496, 'phi': -1.6888343715264924, 'norm_pos': [0.3214304513180978, 0.6511587626288688], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.733394,"{'circle_3d': {'center': [-2.9899664038626703, -2.399845057839526, 48.50737163801651], 'normal': [0.012640554666318487, 0.3797290946924755, -0.9250113680500153], 'radius': 1.6617413080838475}, 'confidence': 0.023110617807670226, 'timestamp': 32802.782143, 'diameter_3d': 3.323482616167695, 'ellipse': {'center': [121.76857309689181, 89.06541157462786], 'axes': [40.03889648780425, 42.58144874233052], 'angle': -81.05450284128857}, 'location': [121.76857309689181, 89.06541157462786], 'diameter': 42.58144874233052, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9602997660004715, 'phi': -1.557131880759678, 'norm_pos': [0.3805267909277869, 0.6288941184390506], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
