eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084192.118867,"{'circle_3d': {'center': [-4.218793716685324, -0.7517264450668861, 66.17327253111019], 'normal': [-0.08578669653271431, 0.5695443886789923, -0.8174716093065721], 'radius': 3.0327835168677093}, 'confidence': 0.4770631210509162, 'timestamp': 32901.951675, 'diameter_3d': 6.065567033735419, 'ellipse': {'center': [120.53650915338233, 112.34515342423249], 'axes': [46.449433916785374, 56.969009398343054], 'angle': -76.2074012632604}, 'location': [120.53650915338233, 112.34515342423249], 'diameter': 56.969009398343054, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1767477772271633, 'phi': -1.6753551215753295, 'norm_pos': [0.3766765911043198, 0.531895194065698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.8844318,"{'circle_3d': {'center': [-8.94113114542595, -4.066568091487323, 66.05676302359352], 'normal': [-0.4793148155944331, 0.2933075848106225, -0.8271807349329614], 'radius': 15.61687327091144}, 'confidence': 0.008390280711714168, 'timestamp': 32902.716075, 'diameter_3d': 31.23374654182288, 'ellipse': {'center': [88.55819547600485, 72.5873924410283], 'axes': [231.4266734075353, 297.63117068412845], 'angle': -23.493634737487064}, 'location': [88.55819547600485, 72.5873924410283], 'diameter': 297.63117068412845, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.86848108833234, 'phi': -2.0959729384515016, 'norm_pos': [0.2767443608625152, 0.6975525314957154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.890472,"{'circle_3d': {'center': [-9.255421078300335, -6.720405501253146, 65.66531971856855], 'normal': [-0.505505643333965, 0.07215446733013728, -0.8598010103517082], 'radius': 16.452346216850355}, 'confidence': 0.007861544570367971, 'timestamp': 32902.724475, 'diameter_3d': 32.90469243370071, 'ellipse': {'center': [88.35538054695034, 53.03654689731641], 'axes': [250.05701915254272, 314.9319093071251], 'angle': -0.3443910215989311}, 'location': [88.35538054695034, 53.03654689731641], 'diameter': 314.9319093071251, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.6430135505023047, 'phi': -2.102296002024165, 'norm_pos': [0.2761105642092198, 0.7790143879278483], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.902347,"{'circle_3d': {'center': [-4.278080035964408, -0.59480464390621, 66.29096410239481], 'normal': [-0.09072722313930455, 0.5826212054423819, -0.8076639783661871], 'radius': 3.057168300896538}, 'confidence': 0.38142769668143583, 'timestamp': 32902.732875, 'diameter_3d': 6.114336601793076, 'ellipse': {'center': [120.05545673634452, 113.81189471660525], 'axes': [46.088159939801784, 57.32698730160031], 'angle': -76.11796078626666}, 'location': [120.05545673634452, 113.81189471660525], 'diameter': 57.32698730160031, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.192746434594093, 'phi': -1.6826602577426162, 'norm_pos': [0.37517330230107665, 0.5257837720141447], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.911399,"{'circle_3d': {'center': [-6.69704741462597, -3.6824304636762615, 65.19144425703715], 'normal': [-0.29230783802776794, 0.3253190537948775, -0.8992906321459919], 'radius': 15.481350151522863}, 'confidence': 0.00226938403499071, 'timestamp': 32902.741275, 'diameter_3d': 30.962700303045725, 'ellipse': {'center': [104.9048805738299, 74.25588208581084], 'axes': [262.6816556590935, 297.81826726270236], 'angle': -36.30653058072563}, 'location': [104.9048805738299, 74.25588208581084], 'diameter': 297.81826726270236, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.902145442607113, 'phi': -1.8850668288563046, 'norm_pos': [0.32782775179321844, 0.6906004913091215], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.919681,"{'circle_3d': {'center': [-6.2389601106799875, -5.765637986404919, 64.52059188172645], 'normal': [-0.25413389603226944, 0.1517184269008228, -0.9551949967552171], 'radius': 16.183495246002867}, 'confidence': 0.005240022472943291, 'timestamp': 32902.749675, 'diameter_3d': 32.36699049200573, 'ellipse': {'center': [109.2367478865763, 58.60479253953556], 'axes': [293.49496613038684, 313.79439796333963], 'angle': -13.807022158719827}, 'location': [109.2367478865763, 58.60479253953556], 'diameter': 313.79439796333963, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.7231029213484867, 'phi': -1.8308270760552883, 'norm_pos': [0.34136483714555094, 0.7558133644186018], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.926958,"{'circle_3d': {'center': [-4.341793814485845, -0.627797205993641, 66.27460093905749], 'normal': [-0.09603670468275764, 0.5798718252684294, -0.8090275753109636], 'radius': 3.0955435183155178}, 'confidence': 0.41129353752446707, 'timestamp': 32902.758075, 'diameter_3d': 6.1910870366310355, 'ellipse': {'center': [119.45698173814202, 113.48748708588693], 'axes': [46.74481749847784, 58.06508332749825], 'angle': -75.46841996422181}, 'location': [119.45698173814202, 113.48748708588693], 'diameter': 58.06508332749825, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.189367682626239, 'phi': -1.6889497653210745, 'norm_pos': [0.3733030679316938, 0.5271354704754712], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.93574,"{'circle_3d': {'center': [-7.048786631126576, -3.6434289372080144, 65.32653165101434], 'normal': [-0.3216194394028184, 0.3285691810005648, -0.8880333493145598], 'radius': 15.310702007186505}, 'confidence': 0.0034753200352142534, 'timestamp': 32902.766475, 'diameter_3d': 30.62140401437301, 'ellipse': {'center': [102.15670457889198, 74.96092626111032], 'axes': [254.7739906130611, 294.0715457193896], 'angle': -34.659018307839496}, 'location': [102.15670457889198, 74.96092626111032], 'diameter': 294.0715457193896, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.9055845740197377, 'phi': -1.918272010875313, 'norm_pos': [0.31923970180903743, 0.6876628072453737], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.944459,"{'circle_3d': {'center': [-7.461346987197148, -3.4064772091792683, 65.57718853907761], 'normal': [-0.35599946907536634, 0.34831515833629384, -0.8671452753092873], 'radius': 15.938824148253097}, 'confidence': 0.004520396517348463, 'timestamp': 32902.774875, 'diameter_3d': 31.877648296506194, 'ellipse': {'center': [99.88247134149883, 76.08718472605922], 'axes': [256.8350625024888, 305.44476708080765], 'angle': -34.55439443415282}, 'location': [99.88247134149883, 76.08718472605922], 'diameter': 305.44476708080765, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.9265694295117741, 'phi': -1.9603573855266057, 'norm_pos': [0.31213272294218386, 0.68297006364142], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.951187,"{'circle_3d': {'center': [-4.4185916804996195, -0.677376053734152, 66.2486466572754], 'normal': [-0.1024365268505722, 0.5757402546233868, -0.8111904321261375], 'radius': 3.110632021755862}, 'confidence': 0.7806714216631283, 'timestamp': 32902.783275, 'diameter_3d': 6.221264043511724, 'ellipse': {'center': [118.73027500969684, 113.01700091764305], 'axes': [47.10445115022867, 58.37573653353632], 'angle': -74.65247750109138}, 'location': [118.73027500969684, 113.01700091764305], 'diameter': 58.37573653353632, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1843055498886472, 'phi': -1.6964107006931393, 'norm_pos': [0.3710321094053026, 0.5290958295098207], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.961985,"{'circle_3d': {'center': [-6.602514561155022, -2.847682857743809, 65.49979177350299], 'normal': [-0.2844301002385224, 0.39488135428924864, -0.8735950057738386], 'radius': 15.162670172891993}, 'confidence': 0.004711070052270542, 'timestamp': 32902.791675, 'diameter_3d': 30.325340345783985, 'ellipse': {'center': [105.06106715688281, 81.08945539232421], 'axes': [249.30197680312463, 290.44463712393633], 'angle': -44.223395303861714}, 'location': [105.06106715688281, 81.08945539232421], 'diameter': 290.44463712393633, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.97673503356648, 'phi': -1.8855579410823853, 'norm_pos': [0.3283158348652588, 0.6621272691986491], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.9683268,"{'circle_3d': {'center': [-7.756197847334823, -1.3871240470857433, 66.77887535152455], 'normal': [-0.38057037408683914, 0.5165945885107541, -0.7670047076053756], 'radius': 15.648870087117611}, 'confidence': 0.0049406920201609, 'timestamp': 32902.800075, 'diameter_3d': 31.297740174235223, 'ellipse': {'center': [96.49102745876573, 93.02098839978436], 'axes': [216.95883794048464, 295.4409455588373], 'angle': -47.29715439713373}, 'location': [96.49102745876573, 93.02098839978436], 'diameter': 295.4409455588373, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1136652683914896, 'phi': -2.0313811534929873, 'norm_pos': [0.3015344608086429, 0.6124125483342319], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.978584,"{'circle_3d': {'center': [-7.399563329066382, -3.745971428110083, 65.42232946752875], 'normal': [-0.35085083089780267, 0.32002397342539274, -0.880050197938359], 'radius': 16.471667594735933}, 'confidence': 0.0032502528023891524, 'timestamp': 32902.808475, 'diameter_3d': 32.94333518947187, 'ellipse': {'center': [101.16931669185561, 72.75557396068812], 'axes': [270.3126789731159, 316.3857627967242], 'angle': -31.857860325631624}, 'location': [101.16931669185561, 72.75557396068812], 'diameter': 316.3857627967242, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.8965511181679982, 'phi': -1.9501568212955906, 'norm_pos': [0.3161541146620488, 0.6968517751637995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.987634,"{'circle_3d': {'center': [-4.484079380914777, -0.7235410165554281, 66.22451061253714], 'normal': [-0.10789383521850204, 0.5718931743882805, -0.813201769187659], 'radius': 3.107422532575623}, 'confidence': 0.6295590733614433, 'timestamp': 32902.816875, 'diameter_3d': 6.214845065151246, 'ellipse': {'center': [118.10816410061065, 112.58576752303517], 'axes': [47.179583393137165, 58.34070457076086], 'angle': -73.93945213891266}, 'location': [118.10816410061065, 112.58576752303517], 'diameter': 58.34070457076086, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1796081563270353, 'phi': -1.7027037372400737, 'norm_pos': [0.3690880128144083, 0.5308926353206868], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084192.994964,"{'circle_3d': {'center': [-6.833084573046953, -2.5794726854845207, 65.70405483497463], 'normal': [-0.3036442678961833, 0.4172322019775227, -0.8565730839845357], 'radius': 15.563898354739328}, 'confidence': 0.0034842807691503183, 'timestamp': 32902.825275, 'diameter_3d': 31.127796709478655, 'ellipse': {'center': [103.72895663513692, 82.66835599917931], 'axes': [249.54802965703738, 297.53505954562576], 'angle': -44.76694197296143}, 'location': [103.72895663513692, 82.66835599917931], 'diameter': 297.53505954562576, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.001193957303737, 'phi': -1.9114631218389562, 'norm_pos': [0.32415298948480287, 0.6555485166700862], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.002648,"{'circle_3d': {'center': [-7.640896281415964, -1.8850332518450275, 66.4079754811731], 'normal': [-0.3709619102602677, 0.4751021547808139, -0.7979130301346635], 'radius': 16.229428333666487}, 'confidence': 0.006980356457296993, 'timestamp': 32902.833675, 'diameter_3d': 32.458856667332974, 'ellipse': {'center': [98.28438762647394, 87.6612909217093], 'axes': [236.84658259235795, 308.03540823993774], 'angle': -44.83901668346263}, 'location': [98.28438762647394, 87.6612909217093], 'diameter': 308.03540823993774, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.0658764490014017, 'phi': -2.005984288159909, 'norm_pos': [0.3071387113327311, 0.6347446211595447], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.016,"{'circle_3d': {'center': [-4.504138330005277, -0.6553384473783694, 66.27552852071122], 'normal': [-0.10956541430937698, 0.577576721819702, -0.8089502768398198], 'radius': 3.122489958205893}, 'confidence': 0.7771353385987109, 'timestamp': 32902.842075, 'diameter_3d': 6.244979916411786, 'ellipse': {'center': [117.95402396216247, 113.22117169400296], 'axes': [47.08547488579446, 58.578926537262504], 'angle': -73.97798790505014}, 'location': [117.95402396216247, 113.22117169400296], 'diameter': 58.578926537262504, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1865534093672228, 'phi': -1.705418597147333, 'norm_pos': [0.3686063248817577, 0.5282451179416543], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.0202491,"{'circle_3d': {'center': [-7.562662076681242, -2.920296088208989, 65.82896907250702], 'normal': [-0.3644423931990408, 0.38883025175048375, -0.8461635641901696], 'radius': 15.37696015510326}, 'confidence': 0.004757460052273321, 'timestamp': 32902.850475, 'diameter_3d': 30.75392031020652, 'ellipse': {'center': [98.24762212704486, 80.75705412288463], 'axes': [240.30954550994124, 293.61917620477226], 'angle': -38.005645897349865}, 'location': [98.24762212704486, 80.75705412288463], 'diameter': 293.61917620477226, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.9701579203856185, 'phi': -1.9774847490570684, 'norm_pos': [0.3070238191470152, 0.6635122744879807], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.0274858,"{'circle_3d': {'center': [-9.743857660077017, -5.583146806183045, 66.13275344545359], 'normal': [-0.5462086918153555, 0.16692602525264577, -0.8208481997779559], 'radius': 15.992405475945958}, 'confidence': 0.005933178562713518, 'timestamp': 32902.858875, 'diameter_3d': 31.984810951891916, 'ellipse': {'center': [83.44595082621753, 61.57512025327006], 'axes': [229.2675486461147, 304.5652652451349], 'angle': -9.812977273839945}, 'location': [83.44595082621753, 61.57512025327006], 'diameter': 304.5652652451349, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.7385074494803279, 'phi': -2.157935257717794, 'norm_pos': [0.2607685963319298, 0.743436998944708], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.034291,"{'circle_3d': {'center': [-4.5432043841756125, -0.6689828787525567, 66.27116696964688], 'normal': [-0.11282091882357163, 0.5764396858718531, -0.8093137394285138], 'radius': 3.1143420179815964}, 'confidence': 0.7478064317270144, 'timestamp': 32902.867275, 'diameter_3d': 6.228684035963193, 'ellipse': {'center': [117.58875079335886, 113.09729833101132], 'axes': [46.97429684046881, 58.432008750011114], 'angle': -73.59918412727215}, 'location': [117.58875079335886, 113.09729833101132], 'diameter': 58.432008750011114, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.185161242369219, 'phi': -1.7093068852117497, 'norm_pos': [0.3674648462292464, 0.5287612569541196], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.043766,"{'circle_3d': {'center': [-6.677760643817388, -3.671938837480541, 65.18899320017167], 'normal': [-0.29070060712705287, 0.32619335597785437, -0.8994948868847824], 'radius': 15.1839509016291}, 'confidence': 0.005784868492099779, 'timestamp': 32902.875675, 'diameter_3d': 30.3679018032582, 'ellipse': {'center': [104.7118997666496, 74.73880587032184], 'axes': [257.6701775862092, 292.03818917127757], 'angle': -36.54460784607369}, 'location': [104.7118997666496, 74.73880587032184], 'diameter': 292.03818917127757, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.9030701860708121, 'phi': -1.8833830802673344, 'norm_pos': [0.32722468677078, 0.6885883088736591], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.0501602,"{'circle_3d': {'center': [-8.796262588071254, -5.995187060895014, 65.49336280368739], 'normal': [-0.46724243581487496, 0.1325893373599816, -0.8741307532584719], 'radius': 15.708518000253905}, 'confidence': 0.010428871386088967, 'timestamp': 32902.884075, 'diameter_3d': 31.41703600050781, 'ellipse': {'center': [90.3516065961373, 58.274438414759246], 'axes': [246.8637840502119, 301.1851193367187], 'angle': -6.973450125221976}, 'location': [90.3516065961373, 58.274438414759246], 'diameter': 301.1851193367187, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.7037772552637267, 'phi': -2.0616789111201643, 'norm_pos': [0.28234877061292907, 0.7571898399385031], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.058958,"{'circle_3d': {'center': [-9.807019378734761, -8.804757577959005, 66.0470495003116], 'normal': [-0.5514721683701673, -0.10154153906201763, -0.8279901952064546], 'radius': 16.76201107706848}, 'confidence': 0.006860084673557103, 'timestamp': 32902.892475, 'diameter_3d': 33.52402215413696, 'ellipse': {'center': [84.64718600006083, 39.065889451673215], 'axes': [234.4098985475968, 319.145997402621], 'angle': 15.860522842209486}, 'location': [84.64718600006083, 39.065889451673215], 'diameter': 319.145997402621, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.4690794793215627, 'phi': -2.158362933047529, 'norm_pos': [0.2645224562501901, 0.8372254606180283], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.070605,"{'circle_3d': {'center': [-4.6101676578715205, -0.7612228048238512, 66.21563097868857], 'normal': [-0.11840119163156396, 0.5687530253659119, -0.8139417386750405], 'radius': 3.1754670321790317}, 'confidence': 0.33855886196743423, 'timestamp': 32902.900875, 'diameter_3d': 6.350934064358063, 'ellipse': {'center': [116.93738629852797, 112.20626691282973], 'axes': [48.220106246853, 59.63453193773805], 'angle': -72.72245035690432}, 'location': [116.93738629852797, 112.20626691282973], 'diameter': 59.63453193773805, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1757853227396136, 'phi': -1.715249534654505, 'norm_pos': [0.3654293321828999, 0.5324738878632094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.079467,"{'circle_3d': {'center': [-6.8898910211672195, -4.03245637948511, 65.13505153538276], 'normal': [-0.3083781385728723, 0.2961502274774737, -0.9039900256171918], 'radius': 15.628279894639883}, 'confidence': 0.0033661925455925634, 'timestamp': 32902.909275, 'diameter_3d': 31.256559789279766, 'ellipse': {'center': [103.77580641643716, 71.55079902563851], 'axes': [265.89760695304534, 300.92594356400105], 'angle': -31.785149283504648}, 'location': [103.77580641643716, 71.55079902563851], 'diameter': 300.92594356400105, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.8714558694210905, 'phi': -1.8995474133094705, 'norm_pos': [0.3242993950513661, 0.7018716707265062], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.087081,"{'circle_3d': {'center': [-7.972174335397634, -2.464593981442322, 66.24161931213258], 'normal': [-0.3985684147587402, 0.42680542731437277, -0.811776044221373], 'radius': 16.516494727941332}, 'confidence': 0.006804622396477711, 'timestamp': 32902.917675, 'diameter_3d': 33.032989455882664, 'ellipse': {'center': [96.5080571519143, 82.78866411027582], 'axes': [244.86815282957423, 314.3152866693088], 'angle': -39.2695143839583}, 'location': [96.5080571519143, 82.78866411027582], 'diameter': 314.3152866693088, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.0117536696811116, 'phi': -2.027204526009116, 'norm_pos': [0.3015876785997322, 0.6550472328738508], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.094618,"{'circle_3d': {'center': [-4.651835047976011, -0.8231554660033389, 66.17877066405882], 'normal': [-0.12187347414027153, 0.5635919702676212, -0.8170134315608535], 'radius': 3.1697070870302886}, 'confidence': 0.6897319156189312, 'timestamp': 32902.926075, 'diameter_3d': 6.339414174060577, 'ellipse': {'center': [116.52745273113982, 111.62691198575925], 'axes': [48.34693643424123, 59.56255902114237], 'angle': -72.1519958309119}, 'location': [116.52745273113982, 111.62691198575925], 'diameter': 59.56255902114237, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.16952406081063, 'phi': -1.718873937578232, 'norm_pos': [0.36414828978481195, 0.5348878667260031], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084193.102259,"{'circle_3d': {'center': [-7.162139602328772, -2.7108929822044834, 65.7629624403496], 'normal': [-0.33106552033633474, 0.40628051058419234, -0.8516641168699547], 'radius': 15.548610474868763}, 'confidence': 0.0046746413357831446, 'timestamp': 32902.934475, 'diameter_3d': 31.097220949737526, 'ellipse': {'center': [101.34848258954938, 81.86429019716533], 'axes': [246.45881862649034, 297.1040539395174], 'angle': -41.78342199863233}, 'location': [101.34848258954938, 81.86429019716533], 'diameter': 297.1040539395174, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.989176103565028, 'phi': -1.941547682799556, 'norm_pos': [0.3167140080923418, 0.6588987908451445], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
