eye_packets,183
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084274.695342,"{'circle_3d': {'center': [-1.104648070793246e-07, -2.565585699443318e-08, 2.0018914721475767e-06], 'normal': [0.2703887671964384, -0.5504773045989344, -0.7898510313315306], 'radius': 9.66573993279273e-08}, 'confidence': 0.9999999999999998, 'timestamp': 32984.520381, 'diameter_3d': 1.933147986558546e-07, 'ellipse': {'center': [125.44928432788242, 112.6762193457463], 'axes': [47.72710066959436, 59.99118368186728], 'angle': -68.05961724444265}, 'location': [125.44928432788242, 112.6762193457463], 'diameter': 59.99118368186728, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.936799763251972, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604717275425, 'phi': -1.2409718040296158, 'norm_pos': [0.3920290135246326, 0.5305157527260571], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.707947,"{'circle_3d': {'center': [-1.1165361879506008e-07, -3.026602701794445e-08, 2.0046975119925037e-06], 'normal': [0.27038876709737075, -0.5504773049831152, -0.7898510310976938], 'radius': 9.709781062776703e-08}, 'confidence': 0.9999999999999998, 'timestamp': 32984.532847, 'diameter_3d': 1.9419562125553407e-07, 'ellipse': {'center': [125.1270800658214, 111.26421682977112], 'axes': [47.80706993148077, 60.18491654786747], 'angle': -68.14290712838837}, 'location': [125.1270800658214, 111.26421682977112], 'diameter': 60.18491654786747, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9332927970466365, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604712673632, 'phi': -1.2409718040511688, 'norm_pos': [0.3910221252056919, 0.5363990965426204], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.717824,"{'circle_3d': {'center': [-1.1135911659465592e-07, -2.927678721675875e-08, 2.0041088912847727e-06], 'normal': [0.27038876712191257, -0.5504773049006786, -0.7898510311467456], 'radius': 9.748801860932284e-08}, 'confidence': 0.9999999999999999, 'timestamp': 32984.545312, 'diameter_3d': 1.949760372186457e-07, 'ellipse': {'center': [125.20516420805508, 111.57317921142642], 'axes': [48.02859704950568, 60.44370614523375], 'angle': -68.12378878539232}, 'location': [125.20516420805508, 111.57317921142642], 'diameter': 60.44370614523375, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9318084622545242, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604713661072, 'phi': -1.240971804042386, 'norm_pos': [0.39126613815017214, 0.5351117532857232], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.757476,"{'circle_3d': {'center': [-1.1074902328545022e-07, -2.612172611549113e-08, 2.0021188582575178e-06], 'normal': [0.2703887671727537, -0.5504773046377568, -0.7898510313125816], 'radius': 9.778917310006898e-08}, 'confidence': 0.9999999999999999, 'timestamp': 32984.557778, 'diameter_3d': 1.9557834620013797e-07, 'ellipse': {'center': [125.35716740483846, 112.54724675918095], 'axes': [48.275379331792536, 60.688091277226164], 'angle': -68.0744746232013}, 'location': [125.35716740483846, 112.54724675918095], 'diameter': 60.688091277226164, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9308181665547699, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604716810403, 'phi': -1.2409718040491056, 'norm_pos': [0.3917411481401202, 0.5310531385034127], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.757673,"{'circle_3d': {'center': [-1.0933765359766312e-07, -2.1833385766001356e-08, 1.99961330338283e-06], 'normal': [0.2703887672903678, -0.5504773042803951, -0.7898510315213779], 'radius': 9.733649168097894e-08}, 'confidence': 0.9999999999999998, 'timestamp': 32984.570244, 'diameter_3d': 1.9467298336195788e-07, 'ellipse': {'center': [125.75450024186415, 113.86362937266131], 'axes': [48.17585902693658, 60.477955705197495], 'angle': -67.98433571665939}, 'location': [125.75450024186415, 113.86362937266131], 'diameter': 60.477955705197495, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9285428225916159, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604721090952, 'phi': -1.2409718039968203, 'norm_pos': [0.39298281325582546, 0.5255682109472446], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.7578418,"{'circle_3d': {'center': [-1.075780740045218e-07, -1.7555357167964303e-08, 1.9972341362972656e-06], 'normal': [0.27038876743699947, -0.5504773039238927, -0.7898510317196418], 'radius': 9.709717054923373e-08}, 'confidence': 0.9999999999999999, 'timestamp': 32984.582709, 'diameter_3d': 1.9419434109846747e-07, 'ellipse': {'center': [126.26166615436424, 115.18315560031897], 'axes': [48.17596859260213, 60.39590901221203], 'angle': -67.87970962436745}, 'location': [126.26166615436424, 115.18315560031897], 'diameter': 60.39590901221203, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9271041140724745, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604725361209, 'phi': -1.2409718039075648, 'norm_pos': [0.3945677067323882, 0.520070184998671], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.778462,"{'circle_3d': {'center': [-1.0706013764405498e-07, -1.5558424770745205e-08, 1.996019703298657e-06], 'normal': [0.27038876748016083, -0.5504773037574817, -0.7898510318208446], 'radius': 9.631696326597864e-08}, 'confidence': 0.9999999999999998, 'timestamp': 32984.595175, 'diameter_3d': 1.9263392653195728e-07, 'ellipse': {'center': [126.407434084566, 115.79128447121708], 'axes': [47.847905745610845, 59.94477613736973], 'angle': -67.84172243023028}, 'location': [126.407434084566, 115.79128447121708], 'diameter': 59.94477613736973, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9245840542095429, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604727354512, 'phi': -1.2409718038979132, 'norm_pos': [0.39502323151426877, 0.5175363147032621], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.778636,"{'circle_3d': {'center': [-1.0707859887659765e-07, -1.2755617895265914e-08, 1.994060001564435e-06], 'normal': [0.2703887674786224, -0.5504773035239144, -0.7898510319841531], 'radius': 9.649799765853655e-08}, 'confidence': 0.9999999999999997, 'timestamp': 32984.60764, 'diameter_3d': 1.929959953170731e-07, 'ellipse': {'center': [126.36703916065254, 116.66234035022939], 'axes': [48.033553493166394, 60.11511501746283], 'angle': -67.81663661194578}, 'location': [126.36703916065254, 116.66234035022939], 'diameter': 60.11511501746283, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9210265567543119, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604730152227, 'phi': -1.2409718039630115, 'norm_pos': [0.3948969973770392, 0.5139069152073776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.803545,"{'circle_3d': {'center': [-1.0659595162110236e-07, -1.1149943190957856e-08, 1.9931061689959506e-06], 'normal': [0.270388767518843, -0.5504773033901083, -0.789851032063639], 'radius': 9.610514489236293e-08}, 'confidence': 0.9999999999999998, 'timestamp': 32984.620106, 'diameter_3d': 1.9221028978472585e-07, 'ellipse': {'center': [126.5038017187488, 117.15584561825688], 'axes': [47.8847756786791, 59.89724657310614], 'angle': -67.78313570350406}, 'location': [126.5038017187488, 117.15584561825688], 'diameter': 59.89724657310614, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9185188430939961, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604731754984, 'phi': -1.2409718039482676, 'norm_pos': [0.39532438037109, 0.511850643257263], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.804066,"{'circle_3d': {'center': [-1.070695661020693e-07, -9.469778738946388e-09, 1.9917730682550427e-06], 'normal': [0.2703887674793751, -0.5504773032500946, -0.7898510321747308], 'radius': 9.733891470466822e-08}, 'confidence': 0.9999999999999998, 'timestamp': 32984.632572, 'diameter_3d': 1.9467782940933643e-07, 'ellipse': {'center': [126.32484522170539, 117.69399912796882], 'axes': [48.565766836809054, 60.70731711706375], 'angle': -67.78577869096368}, 'location': [126.32484522170539, 117.69399912796882], 'diameter': 60.70731711706375, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9165900644864888, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604733432096, 'phi': -1.2409718040360924, 'norm_pos': [0.39476514131782936, 0.5096083369667965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.8329039,"{'circle_3d': {'center': [-1.0624140189818831e-07, -9.526618605093518e-09, 1.992096185787773e-06], 'normal': [0.2703887675483888, -0.5504773032548312, -0.7898510321478044], 'radius': 9.788960947825136e-08}, 'confidence': 0.9999999999999998, 'timestamp': 32984.645037, 'diameter_3d': 1.957792189565027e-07, 'ellipse': {'center': [126.58441839170115, 117.68384924421994], 'axes': [48.82614589961971, 61.03994704286442], 'angle': -67.75461538541856}, 'location': [126.58441839170115, 117.68384924421994], 'diameter': 61.03994704286442, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604733375359, 'phi': -1.2409718039474362, 'norm_pos': [0.3955763074740661, 0.5096506281490836], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.833148,"{'circle_3d': {'center': [-2.394775738514088, -0.11972564952433551, 43.96752321775913], 'normal': [-0.14816455442468088, 0.5572443747191652, -0.8170226261591428], 'radius': 2.11885104790854}, 'confidence': 0.07545974515138276, 'timestamp': 32984.657503, 'diameter_3d': 4.23770209581708, 'ellipse': {'center': [126.37885090933972, 117.65434567990691], 'axes': [48.40236022415765, 59.86235563474963], 'angle': -70.97921045509689}, 'location': [126.37885090933972, 117.65434567990691], 'diameter': 59.86235563474963, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1618597800577053, 'phi': -1.7501936281954893, 'norm_pos': [0.39493390909168663, 0.5097735596670545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.854709,"{'circle_3d': {'center': [-2.381456404159235, -0.1430590918806498, 43.94924723878691], 'normal': [-0.14705460989510977, 0.5552999211894724, -0.8185456244068273], 'radius': 2.13159067633057}, 'confidence': 0.07768740710879651, 'timestamp': 32984.669968, 'diameter_3d': 4.26318135266114, 'ellipse': {'center': [126.55395743044285, 117.3168277896521], 'axes': [48.829128051270985, 60.24719144917309], 'angle': -71.0142311877988}, 'location': [126.55395743044285, 117.3168277896521], 'diameter': 60.24719144917309, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1595198833659177, 'phi': -1.7485536469186793, 'norm_pos': [0.3954811169701339, 0.511179884209783], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.854902,"{'circle_3d': {'center': [-2.392949035361378, -0.15250890503576997, 43.94491341881922], 'normal': [-0.14801232916195503, 0.5545124367598789, -0.8189067760708018], 'radius': 2.13502758375806}, 'confidence': 0.07812727922004536, 'timestamp': 32984.682434, 'diameter_3d': 4.27005516751612, 'ellipse': {'center': [126.39015684538572, 117.18157641954875], 'axes': [48.93528551688087, 60.35122849753235], 'angle': -70.87340454077825}, 'location': [126.39015684538572, 117.18157641954875], 'diameter': 60.35122849753235, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1585732885187023, 'phi': -1.7496096364856066, 'norm_pos': [0.3949692401418304, 0.5117434315852136], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.872195,"{'circle_3d': {'center': [-2.3978844023804924, -0.17317943246459588, 43.931840342899406], 'normal': [-0.14842360974688124, 0.5527898928074768, -0.8199961990641199], 'radius': 2.129698932668183}, 'confidence': 0.07966754203192927, 'timestamp': 32984.6949, 'diameter_3d': 4.259397865336366, 'ellipse': {'center': [126.31060026682367, 116.8931143765487], 'axes': [48.90492881095771, 60.21906631610347], 'angle': -70.75017387832055}, 'location': [126.31060026682367, 116.8931143765487], 'diameter': 60.21906631610347, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1565047837240736, 'phi': -1.749862787567404, 'norm_pos': [0.39472062583382395, 0.5129453567643805], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.9310348,"{'circle_3d': {'center': [-2.397845716825325, -0.16234423401016684, 43.93914642829591], 'normal': [-0.1484203859506173, 0.5536928260120125, -0.8193873586144108], 'radius': 2.15368275314267}, 'confidence': 0.07878518571136228, 'timestamp': 32984.707365, 'diameter_3d': 4.30736550628534, 'ellipse': {'center': [126.31993872776687, 117.03112277044025], 'axes': [49.403647957233, 60.887444672926655], 'angle': -70.79127712445077}, 'location': [126.31993872776687, 117.03112277044025], 'diameter': 60.887444672926655, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1575887099390822, 'phi': -1.7499892032059687, 'norm_pos': [0.39474980852427144, 0.5123703217898323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.9312189,"{'circle_3d': {'center': [-2.4243071066658968, -0.18333315266477257, 43.929818913075856], 'normal': [-0.15062550177066492, 0.551943749457462, -0.8201646515494153], 'radius': 2.1366220539322716}, 'confidence': 0.07973229861146836, 'timestamp': 32984.719831, 'diameter_3d': 4.273244107864543, 'ellipse': {'center': [125.93954828964847, 116.74608974461334], 'axes': [49.06980313118669, 60.41958293144116], 'angle': -70.46864210454093}, 'location': [125.93954828964847, 116.74608974461334], 'diameter': 60.41958293144116, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1554897378313784, 'phi': -1.752425123017626, 'norm_pos': [0.39356108840515147, 0.5135579593974444], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.9313989,"{'circle_3d': {'center': [-2.442464569780845, -0.2036987911056798, 43.91949141734485], 'normal': [-0.15213862369691059, 0.5502466129207199, -0.8210252761936658], 'radius': 2.137136998994828}, 'confidence': 0.08086805713546263, 'timestamp': 32984.732296, 'diameter_3d': 4.274273997989656, 'ellipse': {'center': [125.67725159909769, 116.45848717352622], 'axes': [49.14967535863624, 60.449883326597345], 'angle': -70.223280622741}, 'location': [125.67725159909769, 116.45848717352622], 'diameter': 60.449883326597345, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.153455879971896, 'phi': -1.7540212585016535, 'norm_pos': [0.39274141124718026, 0.5147563034436408], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.9315531,"{'circle_3d': {'center': [-2.4748535976060326, -0.22872793308858164, 43.90880963718612], 'normal': [-0.1548377093490096, 0.5481608510888113, -0.821915424540227], 'radius': 2.1521111156129584}, 'confidence': 0.08195783767027776, 'timestamp': 32984.744762, 'diameter_3d': 4.304222231225917, 'ellipse': {'center': [125.21707637292727, 116.09623229213139], 'axes': [49.560627537639206, 60.89112426721586], 'angle': -69.82759460351654}, 'location': [125.21707637292727, 116.09623229213139], 'diameter': 60.89112426721586, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1509600180722876, 'phi': -1.7570004601320262, 'norm_pos': [0.3913033636653977, 0.5162656987827858], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.9316878,"{'circle_3d': {'center': [-2.5027730825064007, -0.24503171292143033, 43.90325035182753], 'normal': [-0.1571643330907069, 0.5468022027694073, -0.8223786983201093], 'radius': 2.1500507649541682}, 'confidence': 0.08244680788390302, 'timestamp': 32984.757228, 'diameter_3d': 4.3001015299083365, 'ellipse': {'center': [124.82081134729319, 115.86781526670089], 'axes': [49.543462295223065, 60.842609686076784], 'angle': -69.50660274386465}, 'location': [124.82081134729319, 115.86781526670089], 'diameter': 60.842609686076784, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.149336428431385, 'phi': -1.759628840455358, 'norm_pos': [0.3900650354602912, 0.5172174363887463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.0954082,"{'circle_3d': {'center': [-2.5371225436431994, -0.2565640348153426, 43.90221355364097], 'normal': [-0.16002678818544014, 0.5458411759449145, -0.8224650981689892], 'radius': 2.1364474977199936}, 'confidence': 0.08232072586453498, 'timestamp': 32984.769693, 'diameter_3d': 4.272894995439987, 'ellipse': {'center': [124.33592834226457, 115.71428899537334], 'axes': [49.224802401949184, 60.46124099408149], 'angle': -69.14602531860183}, 'location': [124.33592834226457, 115.71428899537334], 'diameter': 60.46124099408149, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1481890369217056, 'phi': -1.7629650344517271, 'norm_pos': [0.38854977606957675, 0.5178571291859444], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.1024032,"{'circle_3d': {'center': [-2.5302699547327903, -0.20736971207790234, 43.93370400988608], 'normal': [-0.1594557391095727, 0.5499407028397013, -0.819840893481897], 'radius': 2.14082235689571}, 'confidence': 0.0785229029779988, 'timestamp': 32984.782159, 'diameter_3d': 4.28164471379142, 'ellipse': {'center': [124.45717865024882, 116.40701850248863], 'axes': [49.10184027588343, 60.54026350232492], 'angle': -69.40760145832868}, 'location': [124.45717865024882, 116.40701850248863], 'diameter': 60.54026350232492, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.153089565760846, 'phi': -1.7628939793807696, 'norm_pos': [0.38892868328202757, 0.5149707562396307], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.1031392,"{'circle_3d': {'center': [-2.5275117419231354, -0.1458500598737178, 43.97471249128439], 'normal': [-0.15922588804210147, 0.5550673405233834, -0.8164235200320374], 'radius': 2.1566711835401624}, 'confidence': 0.0737716345562619, 'timestamp': 32984.794624, 'diameter_3d': 4.313342367080325, 'ellipse': {'center': [124.52999075928948, 117.26567059825614], 'axes': [49.17020307106264, 60.93053095897149], 'angle': -69.67647095309646}, 'location': [124.52999075928948, 117.26567059825614], 'diameter': 60.93053095897149, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1592402478079866, 'phi': -1.7634070997003584, 'norm_pos': [0.3891562211227796, 0.5113930391739328], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.103505,"{'circle_3d': {'center': [-2.522851653672293, -0.08670295869878153, 44.01427591232513], 'normal': [-0.15883754735453126, 0.5599962656212947, -0.8131265682786423], 'radius': 2.1531848801725664}, 'confidence': 0.06944720840768936, 'timestamp': 32984.80709, 'diameter_3d': 4.306369760345133, 'ellipse': {'center': [124.6252092887912, 118.10150088100414], 'axes': [48.80673549071904, 60.77585121536047], 'angle': -69.94783441728845}, 'location': [124.6252092887912, 118.10150088100414], 'diameter': 60.77585121536047, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.165177619365253, 'phi': -1.763708791041174, 'norm_pos': [0.38945377902747247, 0.5079104129958161], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.1053078,"{'circle_3d': {'center': [-2.543225768031507, -0.07466624621508089, 44.02658190683173], 'normal': [-0.1605353902177991, 0.5609993249949364, -0.8121010687364257], 'radius': 2.162164739037724}, 'confidence': 0.06801607960130518, 'timestamp': 32984.819556, 'diameter_3d': 4.324329478075448, 'ellipse': {'center': [124.3509470682088, 118.26583765187102], 'axes': [48.91441204603622, 61.01351250927763], 'angle': -69.81269860201357}, 'location': [124.3509470682088, 118.26583765187102], 'diameter': 61.01351250927763, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1663888158315783, 'phi': -1.7659592377359734, 'norm_pos': [0.3885967095881525, 0.5072256764505374], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.10559,"{'circle_3d': {'center': [-2.552421109082326, -0.047377607355291396, 44.047315222625585], 'normal': [-0.1613016686387007, 0.5632733782332522, -0.8103732924202712], 'radius': 2.1659960775951443}, 'confidence': 0.06581445539371966, 'timestamp': 32984.832021, 'diameter_3d': 4.331992155190289, 'ellipse': {'center': [124.23898545287597, 118.64766007548667], 'axes': [48.847738624057655, 61.093005585409074], 'angle': -69.83595883559744}, 'location': [124.23898545287597, 118.64766007548667], 'diameter': 61.093005585409074, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1691384317865574, 'phi': -1.7672745370345373, 'norm_pos': [0.38824682954023737, 0.5056347496854723], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.106155,"{'circle_3d': {'center': [-2.5866832476407717, -0.013445649996768338, 44.0778879728329], 'normal': [-0.1641568468519045, 0.5661010413464624, -0.8078255632363284], 'radius': 2.1414914534540355}, 'confidence': 0.06256795038280272, 'timestamp': 32984.844487, 'diameter_3d': 4.282982906908071, 'ellipse': {'center': [123.78005642233886, 119.14090961960298], 'axes': [48.0634629804972, 60.36083945103665], 'angle': -69.66479010584833}, 'location': [123.78005642233886, 119.14090961960298], 'diameter': 60.36083945103665, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9150683253567604, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.17256463956875, 'phi': -1.771274863651031, 'norm_pos': [0.3868126763198089, 0.5035795432516543], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
