eye_packets,733
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175279.894676,"{'circle_3d': {'center': [2.271075594251215e-08, 1.066265031823832e-07, 9.318712574923893e-07], 'normal': [-0.2781854942379863, 0.4122150103537908, -0.8675780172610366], 'radius': 3.2522024116248634e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.387877, 'diameter_3d': 6.504404823249727e-08, 'ellipse': {'center': [175.29696298369697, 190.6928231465244], 'axes': [35.71004262511415, 43.40087703542791], 'angle': -62.146492432803555}, 'location': [175.29696298369697, 190.6928231465244], 'diameter': 43.40087703542791, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.995680230072196, 'phi': -1.8810852322282214, 'norm_pos': [0.547803009324053, 0.20544657022281498], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.902039,"{'circle_3d': {'center': [2.2688826373240545e-08, 1.0687365481487632e-07, 9.319957179343419e-07], 'normal': [-0.27818549423981376, 0.4122150103743868, -0.8675780172506649], 'radius': 3.213620692223738e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.396277, 'diameter_3d': 6.427241384447476e-08, 'ellipse': {'center': [175.27589453402499, 190.85374403709454], 'axes': [35.27651809020401, 42.880375015556396], 'angle': -62.150363053747846}, 'location': [175.27589453402499, 190.85374403709454], 'diameter': 42.880375015556396, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.995680230094802, 'phi': -1.8810852322336074, 'norm_pos': [0.5477371704188281, 0.20477606651210611], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.9102561,"{'circle_3d': {'center': [2.2308754843436418e-08, 1.0614085788063221e-07, 9.317694118493591e-07], 'normal': [-0.27818549427148637, 0.41221501031332036, -0.8675780172695237], 'radius': 3.2540409353801566e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.404677, 'diameter_3d': 6.508081870760313e-08, 'ellipse': {'center': [175.03129486355868, 190.37699754001102], 'axes': [35.73947322937966, 43.428445399604094], 'angle': -62.105041032526536}, 'location': [175.03129486355868, 190.37699754001102], 'diameter': 43.428445399604094, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.995680230027776, 'phi': -1.8810852322603906, 'norm_pos': [0.5469727964486208, 0.20676251024995407], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.922549,"{'circle_3d': {'center': [2.2277935940451243e-08, 1.0592111454599262e-07, 9.316748865728641e-07], 'normal': [-0.27818549427405465, 0.4122150102950084, -0.8675780172774008], 'radius': 3.2573617615870745e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.413077, 'diameter_3d': 6.514723523174149e-08, 'ellipse': {'center': [175.0127062761151, 190.2373291026528], 'axes': [35.78353262980978, 43.47682318064778], 'angle': -62.097653055989284}, 'location': [175.0127062761151, 190.2373291026528], 'diameter': 43.47682318064778, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.995680230007677, 'phi': -1.881085232260435, 'norm_pos': [0.5469147071128597, 0.20734446207227997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.930492,"{'circle_3d': {'center': [2.249353947547661e-08, 1.0508778913731476e-07, 9.312098132596702e-07], 'normal': [-0.2781854942560877, 0.4122150102255646, -0.8675780173161569], 'radius': 3.24747160672326e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.421477, 'diameter_3d': 6.49494321344652e-08, 'ellipse': {'center': [175.16275411595987, 189.71881452517079], 'axes': [35.710878126271524, 43.36593958154709], 'angle': -62.09459381053728}, 'location': [175.16275411595987, 189.71881452517079], 'diameter': 43.36593958154709, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802299314562, 'phi': -1.881085232228668, 'norm_pos': [0.5473836066123746, 0.20950493947845505], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.938987,"{'circle_3d': {'center': [2.2223813900268397e-08, 1.0473027334256813e-07, 9.311264328459856e-07], 'normal': [-0.2781854942785648, 0.4122150101957716, -0.8675780173231054], 'radius': 3.2333425700295615e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.429877, 'diameter_3d': 6.466685140059123e-08, 'ellipse': {'center': [174.98285547395466, 189.48907108154273], 'axes': [35.56275900022961, 43.17989252975761], 'angle': -62.06581537345821}, 'location': [174.98285547395466, 189.48907108154273], 'diameter': 43.17989252975761, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802298987557, 'phi': -1.881085232249832, 'norm_pos': [0.5468214233561083, 0.21046220382690528], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.9462929,"{'circle_3d': {'center': [2.2236396723940288e-08, 1.0435954678200687e-07, 9.309462516426947e-07], 'normal': [-0.2781854942775162, 0.4122150101648777, -0.8675780173381203], 'radius': 3.26989212938404e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.438277, 'diameter_3d': 6.53978425876808e-08, 'ellipse': {'center': [174.99838143091634, 189.2498900475944], 'axes': [35.979294793534365, 43.67615578720899], 'angle': -62.058229200315246}, 'location': [174.99838143091634, 189.2498900475944], 'diameter': 43.67615578720899, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802298648468, 'phi': -1.881085232243704, 'norm_pos': [0.5468699419716135, 0.21145879146835667], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.953869,"{'circle_3d': {'center': [2.275103483384555e-08, 1.0442570363977666e-07, 9.308126696083718e-07], 'normal': [-0.27818549423462974, 0.41221501017039086, -0.8675780173492522], 'radius': 3.209158873071609e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.446676, 'diameter_3d': 6.418317746143218e-08, 'ellipse': {'center': [175.33648856294738, 189.31316899628678], 'axes': [35.31958121410955, 42.87230119315974], 'angle': -62.09857376863456}, 'location': [175.33648856294738, 189.31316899628678], 'diameter': 42.87230119315974, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.995680229870898, 'phi': -1.8810852321951494, 'norm_pos': [0.5479265267592106, 0.21119512918213845], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.962144,"{'circle_3d': {'center': [2.2590727510873876e-08, 1.0480135426149673e-07, 9.310425568287428e-07], 'normal': [-0.27818549424798866, 0.41221501020169504, -0.867578017330095], 'radius': 3.2693740494233386e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.455076, 'diameter_3d': 6.538748098846677e-08, 'ellipse': {'center': [175.23277802018703, 189.53712914669023], 'axes': [35.96488441787028, 43.66624800969826], 'angle': -62.09537132465784}, 'location': [175.23277802018703, 189.53712914669023], 'diameter': 43.66624800969826, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802299052572, 'phi': -1.881085232215532, 'norm_pos': [0.5476024313130845, 0.21026196188879065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.970071,"{'circle_3d': {'center': [2.2807811639324882e-08, 1.0462824739931875e-07, 9.308906996352562e-07], 'normal': [-0.2781854942298983, 0.41221501018726947, -0.8675780173427498], 'radius': 3.271701179948422e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.463476, 'diameter_3d': 6.543402359896844e-08, 'ellipse': {'center': [175.38019259972344, 189.43274634184115], 'axes': [36.00194425885469, 43.704836580843406], 'angle': -62.10780631667262}, 'location': [175.38019259972344, 189.43274634184115], 'diameter': 43.704836580843406, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802298894238, 'phi': -1.8810852321923834, 'norm_pos': [0.5480631018741358, 0.21069689024232852], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.977907,"{'circle_3d': {'center': [2.3003937421606224e-08, 1.0543360406956026e-07, 9.312104634062734e-07], 'normal': [-0.2781854942135545, 0.4122150102543825, -0.8675780173161027], 'radius': 3.2601119810644415e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.471876, 'diameter_3d': 6.520223962128883e-08, 'ellipse': {'center': [175.5041248838782, 189.94713906625964], 'axes': [35.84839766367358, 43.53659604215531], 'angle': -62.14125355507354}, 'location': [175.5041248838782, 189.94713906625964], 'diameter': 43.53659604215531, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802299630865, 'phi': -1.8810852321842315, 'norm_pos': [0.5484503902621194, 0.20855358722391815], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.986192,"{'circle_3d': {'center': [2.3125695136627655e-08, 1.055611509315213e-07, 9.312320248255901e-07], 'normal': [-0.27818549420340805, 0.41221501026501145, -0.867578017314306], 'radius': 3.2099601286794535e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.480276, 'diameter_3d': 6.419920257358907e-08, 'ellipse': {'center': [175.57910547361217, 190.03812021952996], 'axes': [35.2945610740906, 42.86614888718115], 'angle': -62.153228331321756}, 'location': [175.57910547361217, 190.03812021952996], 'diameter': 42.86614888718115, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802299747527, 'phi': -1.8810852321742288, 'norm_pos': [0.548684704605038, 0.20817449908529184], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175279.9937868,"{'circle_3d': {'center': [2.3246280456135082e-08, 1.0626097424193404e-07, 9.315258697739637e-07], 'normal': [-0.27818549419335925, 0.41221501032333, -0.8675780172898189], 'radius': 3.286150019121996e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.488676, 'diameter_3d': 6.572300038243991e-08, 'ellipse': {'center': [175.6631726216377, 190.47036235713364], 'axes': [36.10896905494109, 43.87131772910712], 'angle': -62.17865124201978}, 'location': [175.6631726216377, 190.47036235713364], 'diameter': 43.87131772910712, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300387626, 'phi': -1.8810852321719325, 'norm_pos': [0.5489474144426179, 0.20637349017860984], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.006113,"{'circle_3d': {'center': [2.3278341920729417e-08, 1.0622511581459548e-07, 9.314985511821305e-07], 'normal': [-0.27818549419068744, 0.41221501032034186, -0.8675780172920954], 'radius': 3.256858569522954e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.497076, 'diameter_3d': 6.513717139045908e-08, 'ellipse': {'center': [175.68159238829122, 190.4530618295258], 'axes': [35.78897968324073, 43.48146218403061], 'angle': -62.18015069774187}, 'location': [175.68159238829122, 190.4530618295258], 'diameter': 43.48146218403061, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300354828, 'phi': -1.881085232168377, 'norm_pos': [0.54900497621341, 0.20644557571030908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.014357,"{'circle_3d': {'center': [2.339952986929461e-08, 1.0660928673189574e-07, 9.316422246996581e-07], 'normal': [-0.27818549418058847, 0.4122150103523561, -0.8675780172801226], 'radius': 3.259373034285155e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.505476, 'diameter_3d': 6.51874606857031e-08, 'ellipse': {'center': [175.76010822370756, 190.69758622339097], 'axes': [35.80488998589358, 43.509165530743864], 'angle': -62.198069837920514}, 'location': [175.76010822370756, 190.69758622339097], 'diameter': 43.509165530743864, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300706213, 'phi': -1.8810852321618343, 'norm_pos': [0.5492503381990861, 0.20542672406920426], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.021954,"{'circle_3d': {'center': [2.3465982934567364e-08, 1.0621344603833904e-07, 9.314328401899274e-07], 'normal': [-0.27818549417505073, 0.41221501031936936, -0.8675780172975713], 'radius': 3.268435237805915e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.513876, 'diameter_3d': 6.53687047561183e-08, 'ellipse': {'center': [175.80898898858808, 190.4484663260912], 'axes': [35.920925283073295, 43.63964963619453], 'angle': -62.1941061238569}, 'location': [175.80898898858808, 190.4484663260912], 'diameter': 43.63964963619453, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300344154, 'phi': -1.8810852321501987, 'norm_pos': [0.5494030905893378, 0.20646472364128665], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.030394,"{'circle_3d': {'center': [2.322534342624749e-08, 1.0593580412887604e-07, 9.313780839903529e-07], 'normal': [-0.278185494195104, 0.41221501029623253, -0.8675780173021344], 'radius': 3.266818751098849e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.522276, 'diameter_3d': 6.533637502197698e-08, 'ellipse': {'center': [175.64950504012154, 190.267966391384], 'axes': [35.90821761878146, 43.61959764613579], 'angle': -62.16956225934218}, 'location': [175.64950504012154, 190.267966391384], 'diameter': 43.61959764613579, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300090206, 'phi': -1.8810852321696288, 'norm_pos': [0.5489047032503798, 0.2072168067025667], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.0390248,"{'circle_3d': {'center': [2.311644209385122e-08, 1.0605724565238006e-07, 9.314707032359593e-07], 'normal': [-0.2781854942041791, 0.41221501030635266, -0.8675780172944161], 'radius': 3.2798630033543586e-08}, 'confidence': 0.9865038990974426, 'timestamp': 50668.530676, 'diameter_3d': 6.559726006708717e-08, 'ellipse': {'center': [175.57693253877108, 190.3398483172402], 'axes': [36.04462972542582, 43.789325325498055], 'angle': -62.16415912213705}, 'location': [175.57693253877108, 190.3398483172402], 'diameter': 43.789325325498055, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300201284, 'phi': -1.8810852321817004, 'norm_pos': [0.5486779141836596, 0.20691729867816577], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.0456161,"{'circle_3d': {'center': [2.2779302888409347e-08, 1.0608692857516644e-07, 9.315929077047258e-07], 'normal': [-0.27818549423227407, 0.41221501030882624, -0.8675780172842323], 'radius': 3.2325987218146235e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.539076, 'diameter_3d': 6.465197443629247e-08, 'ellipse': {'center': [175.34497622633344, 190.35766173445262], 'axes': [35.516301091836645, 43.15156881040854], 'angle': -62.13921455971221}, 'location': [175.34497622633344, 190.35766173445262], 'diameter': 43.15156881040854, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300228433, 'phi': -1.8810852322144775, 'norm_pos': [0.547953050707292, 0.20684307610644737], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.05409,"{'circle_3d': {'center': [2.3344226107724353e-08, 1.0643985071112638e-07, 9.315794535780242e-07], 'normal': [-0.2781854941851971, 0.41221501033823643, -0.8675780172853536], 'radius': 3.255475955422778e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.547476, 'diameter_3d': 6.510951910845556e-08, 'ellipse': {'center': [175.72391606513838, 190.59013231976718], 'axes': [35.76718257469775, 43.45968321171978], 'angle': -62.190022182175035}, 'location': [175.72391606513838, 190.59013231976718], 'diameter': 43.45968321171978, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300551237, 'phi': -1.881085232164898, 'norm_pos': [0.5491372377035575, 0.2058744486676367], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.062291,"{'circle_3d': {'center': [2.273341204173107e-08, 1.0655169724316238e-07, 9.318284508452734e-07], 'normal': [-0.2781854942360983, 0.4122150103475569, -0.8675780172646038], 'radius': 3.267456032173921e-08}, 'confidence': 0.9999999999999998, 'timestamp': 50668.555875, 'diameter_3d': 6.534912064347842e-08, 'ellipse': {'center': [175.31451117972392, 190.6439323179803], 'axes': [35.88095869719525, 43.60646891145769], 'angle': -62.14653939781908}, 'location': [175.31451117972392, 190.6439323179803], 'diameter': 43.60646891145769, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300653538, 'phi': -1.8810852322250526, 'norm_pos': [0.5478578474366372, 0.2056502820084154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.0702221,"{'circle_3d': {'center': [2.1511534775697783e-08, 1.0681854600846918e-07, 9.323470280264701e-07], 'normal': [-0.2781854943379214, 0.41221501036979435, -0.8675780172213889], 'radius': 3.2641971766352096e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.564275, 'diameter_3d': 6.528394353270419e-08, 'ellipse': {'center': [174.49272923038225, 190.7827729369385], 'axes': [35.80772120261883, 43.53575207232014], 'angle': -62.06078041119477}, 'location': [174.49272923038225, 190.7827729369385], 'diameter': 43.53575207232014, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300897614, 'phi': -1.8810852323459584, 'norm_pos': [0.5452897788449446, 0.2050717794294229], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.078028,"{'circle_3d': {'center': [2.0972969139165798e-08, 1.0675520201175459e-07, 9.324896215190392e-07], 'normal': [-0.2781854943828019, 0.4122150103645157, -0.8675780172095062], 'radius': 3.288099232453584e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.572675, 'diameter_3d': 6.576198464907168e-08, 'ellipse': {'center': [174.13504884543693, 190.72617501996692], 'axes': [36.060314205875265, 43.84639426043374], 'angle': -62.019001876199404}, 'location': [174.13504884543693, 190.72617501996692], 'diameter': 43.84639426043374, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300839676, 'phi': -1.8810852323968485, 'norm_pos': [0.5441720276419904, 0.20530760408347115], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.090413,"{'circle_3d': {'center': [2.06093098142901e-08, 1.0711201170465756e-07, 9.327757588550867e-07], 'normal': [-0.2781854944131068, 0.4122150103942498, -0.8675780171856614], 'radius': 3.275875755224868e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.581075, 'diameter_3d': 6.551751510449736e-08, 'ellipse': {'center': [173.8874486635903, 190.94367202476528], 'axes': [35.904558915026215, 43.669424204077025], 'angle': -62.00003950718879}, 'location': [173.8874486635903, 190.94367202476528], 'diameter': 43.669424204077025, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802301166034, 'phi': -1.8810852324365137, 'norm_pos': [0.5433982770737197, 0.20440136656347796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.0981,"{'circle_3d': {'center': [2.013387812027645e-08, 1.0692225593800231e-07, 9.328380450313034e-07], 'normal': [-0.2781854944527261, 0.4122150103784369, -0.867578017180471], 'radius': 3.34927428868305e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.589475, 'diameter_3d': 6.6985485773661e-08, 'ellipse': {'center': [173.5789741051024, 190.80137732869815], 'axes': [36.705897731536496, 44.64365883556087], 'angle': -61.96031461812443}, 'location': [173.5789741051024, 190.80137732869815], 'diameter': 44.64365883556087, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300992473, 'phi': -1.8810852324796623, 'norm_pos': [0.542434294078445, 0.2049942611304244], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.106175,"{'circle_3d': {'center': [2.0265368938510164e-08, 1.0678339634750955e-07, 9.327299057559912e-07], 'normal': [-0.27818549444176854, 0.4122150103668652, -0.8675780171894826], 'radius': 3.306926890515839e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.597875, 'diameter_3d': 6.613853781031678e-08, 'ellipse': {'center': [173.66304446043304, 190.7238458586018], 'axes': [36.24977303645572, 44.08430185097876], 'angle': -61.96674657025388}, 'location': [173.66304446043304, 190.7238458586018], 'diameter': 44.08430185097876, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802300865464, 'phi': -1.8810852324651897, 'norm_pos': [0.5426970139388533, 0.20531730892249245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175280.1145852,"{'circle_3d': {'center': [1.9867294032138716e-08, 1.0722963939002739e-07, 9.330695718290372e-07], 'normal': [-0.27818549447494145, 0.4122150104040521, -0.867578017161177], 'radius': 3.328613186842202e-08}, 'confidence': 0.9999999999999997, 'timestamp': 50668.606275, 'diameter_3d': 6.657226373684404e-08, 'ellipse': {'center': [173.39593550873676, 190.99141874196715], 'axes': [36.46147958449202, 44.356838311544166], 'angle': -61.947538680469755}, 'location': [173.39593550873676, 190.99141874196715], 'diameter': 44.356838311544166, 'sphere': {'center': [3.3382259535665915, -4.946580017618986, 10.410937139003696], 'radius': 12.0}, 'projected_sphere': {'center': [358.80055595161843, -174.5824732178976], 'axes': [1429.2661459123922, 1429.2661459123922], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9956802301273624, 'phi': -1.8810852325093472, 'norm_pos': [0.5418622984648024, 0.20420242190847016], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
