eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1596174918.6389031,"{'circle_3d': {'center': [2.134845698721663, -0.21813865561240053, 20.93698329642386], 'normal': [0.43019351773289033, -0.5633074666094148, -0.7054206088304229], 'radius': 2.279687375973189}, 'confidence': 0.10093980146352073, 'timestamp': 50307.135002, 'diameter_3d': 4.559374751946378, 'ellipse': {'center': [221.35328250649388, 116.43996776591037], 'axes': [88.83844367089301, 135.7540661765682], 'angle': -49.13950886472832}, 'location': [221.35328250649388, 116.43996776591037], 'diameter': 135.7540661765682, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9724129655179258, 'phi': -1.0231731235128516, 'norm_pos': [0.6917290078327933, 0.5148334676420401], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.645129,"{'circle_3d': {'center': [2.134009912005326, -0.21926314480031017, 20.937371676351994], 'normal': [0.4301238688398623, -0.5634011740417406, -0.705388243836412], 'radius': 2.2826417244610777}, 'confidence': 0.08961075892004661, 'timestamp': 50307.143402, 'diameter_3d': 4.565283448922155, 'ellipse': {'center': [221.32290882335425, 116.41439976934736], 'axes': [88.9484364903044, 135.92807514947728], 'angle': -49.151339784493715}, 'location': [221.32290882335425, 116.41439976934736], 'diameter': 135.92807514947728, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9722995478414981, 'phi': -1.0232247011693154, 'norm_pos': [0.691634090072982, 0.5149400009610527], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.6533382,"{'circle_3d': {'center': [2.133169787541629, -0.22039134843317587, 20.93776062870048], 'normal': [0.43005385846788746, -0.563495191011146, -0.7053558311407045], 'radius': 2.28707343539918}, 'confidence': 0.10900410411405045, 'timestamp': 50307.151802, 'diameter_3d': 4.57414687079836, 'ellipse': {'center': [221.28996479234766, 116.39252615964699], 'axes': [89.11666810711446, 136.1905839813735], 'angle': -49.16317121045589}, 'location': [221.28996479234766, 116.39252615964699], 'diameter': 136.1905839813735, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9721857467042657, 'phi': -1.023276630344082, 'norm_pos': [0.6915311399760864, 0.5150311410014708], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.662643,"{'circle_3d': {'center': [1.9277364662794563, -0.32031006209426405, 20.89551969270931], 'normal': [0.4129344150293732, -0.5718217504829035, -0.708875909139969], 'radius': 2.280091686706664}, 'confidence': 0.06972568283766954, 'timestamp': 50307.160202, 'diameter_3d': 4.560183373413328, 'ellipse': {'center': [215.36573486142225, 113.44954754355886], 'axes': [89.93544224642238, 135.97177691307024], 'angle': -51.02227461236371}, 'location': [215.36573486142225, 113.44954754355886], 'diameter': 135.97177691307024, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.962071562106229, 'phi': -1.043328911037151, 'norm_pos': [0.6730179214419445, 0.527293551901838], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.6693819,"{'circle_3d': {'center': [1.9411224755546188, -0.3145921313705671, 20.89871794117124], 'normal': [0.4140499158023033, -0.5713452562559286, -0.7086093884348081], 'radius': 2.287891437053346}, 'confidence': 0.12234273721960608, 'timestamp': 50307.168602, 'diameter_3d': 4.575782874106692, 'ellipse': {'center': [215.739530957051, 113.63741705844376], 'axes': [90.16709419323509, 136.4233880402972], 'angle': -50.90421017088823}, 'location': [215.739530957051, 113.63741705844376], 'diameter': 136.4233880402972, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9626522674664088, 'phi': -1.0419909964104825, 'norm_pos': [0.6741860342407844, 0.5265107622564844], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.6769578,"{'circle_3d': {'center': [1.9375616725460558, -0.3170294480914162, 20.89860359824874], 'normal': [0.4137531822182565, -0.5715483659826662, -0.7086189170116831], 'radius': 2.290947727781091}, 'confidence': 0.09996175570152209, 'timestamp': 50307.177002, 'diameter_3d': 4.581895455562182, 'ellipse': {'center': [215.6301214632726, 113.57376500765074], 'axes': [90.29550895326878, 136.60611023419537], 'angle': -50.94097070690403}, 'location': [215.6301214632726, 113.57376500765074], 'diameter': 136.60611023419537, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.962404765578477, 'phi': -1.0423090808767295, 'norm_pos': [0.6738441295727269, 0.5267759791347886], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.689609,"{'circle_3d': {'center': [1.933983639245552, -0.31947639380131676, 20.89848916243089], 'normal': [0.4134550127765477, -0.5717522781251577, -0.708628453329837], 'radius': 2.2899405155881833}, 'confidence': 0.1083375064594946, 'timestamp': 50307.185402, 'diameter_3d': 4.579881031176367, 'ellipse': {'center': [215.5268103788928, 113.49920469194564], 'axes': [90.26186295357735, 136.545062210071], 'angle': -50.978024016253336}, 'location': [215.5268103788928, 113.49920469194564], 'diameter': 136.545062210071, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9621562429688937, 'phi': -1.0426287913828198, 'norm_pos': [0.67352128243404, 0.5270866471168931], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.6987038,"{'circle_3d': {'center': [1.9303883782223155, -0.3219329631244614, 20.898374660942395], 'normal': [0.413155407691278, -0.5719569922354198, -0.708637995120545], 'radius': 2.2964910793552455}, 'confidence': 0.09694421802295893, 'timestamp': 50307.193802, 'diameter_3d': 4.592982158710491, 'ellipse': {'center': [215.41070118095084, 113.44415999815878], 'axes': [90.52972934590593, 136.93740571435524], 'angle': -51.015030388615614}, 'location': [215.41070118095084, 113.44415999815878], 'diameter': 136.93740571435524, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.961906699638089, 'phi': -1.0429501279282003, 'norm_pos': [0.6731584411904714, 0.5273160000076718], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.704824,"{'circle_3d': {'center': [1.926775892071233, -0.32439915066624625, 20.898260121133102], 'normal': [0.41285436717868784, -0.5721625078639019, -0.7086475401046528], 'radius': 2.2849713327734427}, 'confidence': 0.09465092302152191, 'timestamp': 50307.202202, 'diameter_3d': 4.569942665546885, 'ellipse': {'center': [215.32344726858847, 113.34151195252662], 'axes': [90.07671051139421, 136.24571439698926], 'angle': -51.05273723205634}, 'location': [215.32344726858847, 113.34151195252662], 'diameter': 136.24571439698926, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9616561355858483, 'phi': -1.0432730905131467, 'norm_pos': [0.6728857727143389, 0.5277437001978058], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.712907,"{'circle_3d': {'center': [2.0428316135717077, -0.2281336168006769, 20.889490062570594], 'normal': [0.42252567730372736, -0.5641403800417711, -0.7093783783181951], 'radius': 2.287174156527001}, 'confidence': 0.07504386180064714, 'timestamp': 50307.210602, 'diameter_3d': 4.574348313054002, 'ellipse': {'center': [218.75338893497167, 116.18065099192829], 'axes': [90.19565643547183, 136.48425568414046], 'angle': -49.75124362103714}, 'location': [218.75338893497167, 116.18065099192829], 'diameter': 136.48425568414046, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9714045508121716, 'phi': -1.0335976791376587, 'norm_pos': [0.6836043404217864, 0.5159139542002988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.721109,"{'circle_3d': {'center': [2.1506769024499652, -0.13816633074387052, 20.88333913430302], 'normal': [0.4315127847102489, -0.5566431062037039, -0.7098909556738263], 'radius': 2.2958271225806453}, 'confidence': 0.07196592128804286, 'timestamp': 50307.219002, 'diameter_3d': 4.5916542451612905, 'ellipse': {'center': [221.92676721012361, 118.85213580542624], 'axes': [90.51652342994609, 137.0937042237338], 'angle': -48.5427304003089}, 'location': [221.92676721012361, 118.85213580542624], 'diameter': 137.0937042237338, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9804568135551532, 'phi': -1.0246190255636423, 'norm_pos': [0.6935211475316363, 0.5047827674773906], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.729394,"{'circle_3d': {'center': [2.1402619499797995, -0.1462993795801868, 20.88339589836844], 'normal': [0.43064487200440177, -0.557320860273397, -0.7098862253350413], 'radius': 2.3014497662676807}, 'confidence': 0.057981540843798814, 'timestamp': 50307.227402, 'diameter_3d': 4.602899532535361, 'ellipse': {'center': [221.61071772655103, 118.62740796208692], 'axes': [90.75452545303324, 137.42630212318784], 'angle': -48.65547389753196}, 'location': [221.61071772655103, 118.62740796208692], 'diameter': 137.42630212318784, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9796407580958125, 'phi': -1.025509295510078, 'norm_pos': [0.692533492895472, 0.5057191334913045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.7370481,"{'circle_3d': {'center': [2.294142872018578, 0.054410998526059906, 20.823138923314346], 'normal': [0.4434682821742999, -0.5405949954312097, -0.7149076399228824], 'radius': 2.2797604413097567}, 'confidence': 0.06372739177828567, 'timestamp': 50307.235802, 'diameter_3d': 4.5595208826195135, 'ellipse': {'center': [226.3398000797513, 124.51864505241608], 'axes': [90.84422899316691, 136.61156680021992], 'angle': -46.462516372593925}, 'location': [226.3398000797513, 124.51864505241608], 'diameter': 136.61156680021992, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9996521302978367, 'phi': -1.0155727431133441, 'norm_pos': [0.7073118752492229, 0.48117231228159973], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.745177,"{'circle_3d': {'center': [2.2829179043753545, 0.04050058182243799, 20.826713971917705], 'normal': [0.44253286820403126, -0.5417541968231782, -0.7146097192059359], 'radius': 2.2969435932711177}, 'confidence': 0.08802614496906883, 'timestamp': 50307.244202, 'diameter_3d': 4.5938871865422355, 'ellipse': {'center': [225.969005040946, 124.14997228150659], 'axes': [91.48444137992384, 137.61666673223442], 'angle': -46.617824075884265}, 'location': [225.969005040946, 124.14997228150659], 'diameter': 137.61666673223442, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9982736221975056, 'phi': -1.0163316087815943, 'norm_pos': [0.7061531407529562, 0.4827084488270559], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.753909,"{'circle_3d': {'center': [2.3184054777624707, 0.14450411193823864, 20.770730725683897], 'normal': [0.44549016598629104, -0.5330872359801949, -0.7192749897254199], 'radius': 2.284251717021223}, 'confidence': 0.05499563535511961, 'timestamp': 50307.252602, 'diameter_3d': 4.568503434042446, 'ellipse': {'center': [227.19317151427697, 127.23082040372775], 'axes': [92.01951812736657, 137.25984433214234], 'angle': -45.71752536001922}, 'location': [227.19317151427697, 127.23082040372775], 'diameter': 137.25984433214234, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 1.0085509834055197, 'phi': -1.016263017709538, 'norm_pos': [0.7099786609821155, 0.4698715816511344], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.761276,"{'circle_3d': {'center': [2.3175976713209545, 0.14027976100790074, 20.77336273311368], 'normal': [0.44542284878283134, -0.5334392652243897, -0.7190556557729382], 'radius': 2.2914583730703786}, 'confidence': 0.07128789054024572, 'timestamp': 50307.261002, 'diameter_3d': 4.582916746140757, 'ellipse': {'center': [227.14920194709958, 127.12230549791889], 'axes': [92.26243385685707, 137.67658628864507], 'angle': -45.75060413826235}, 'location': [227.14920194709958, 127.12230549791889], 'diameter': 137.67658628864507, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 1.0081348482680246, 'phi': -1.0161941392096243, 'norm_pos': [0.7098412560846862, 0.47032372709200465], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.77301,"{'circle_3d': {'center': [2.199607575438061, 0.043268804987232734, 20.773593828160408], 'normal': [0.43559034079259024, -0.5415235115594453, -0.7190363978523774], 'radius': 2.288309371578949}, 'confidence': 0.11252392300618917, 'timestamp': 50307.269402, 'diameter_3d': 4.576618743157898, 'ellipse': {'center': [223.66540468061578, 124.2455793592876], 'axes': [92.32322941835216, 137.42146338122828], 'angle': -47.074873526248574}, 'location': [223.66540468061578, 124.2455793592876], 'diameter': 137.42146338122828, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9985480478046169, 'phi': -1.0261249732818536, 'norm_pos': [0.6989543896269244, 0.4823100860029683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.7815611,"{'circle_3d': {'center': [2.209942044058905, 0.054474337514032634, 20.771429003867397], 'normal': [0.4364515465109939, -0.540589717182212, -0.719216799876795], 'radius': 2.285726294145168}, 'confidence': 0.12911211744345985, 'timestamp': 50307.277802, 'diameter_3d': 4.571452588290336, 'ellipse': {'center': [223.9811849443576, 124.57171749435486], 'axes': [92.2445435832326, 137.28579860912734], 'angle': -46.94041770540606}, 'location': [223.9811849443576, 124.57171749435486], 'diameter': 137.28579860912734, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.999658404332245, 'phi': -1.0253605316859349, 'norm_pos': [0.6999412029511175, 0.48095117710685475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.7888262,"{'circle_3d': {'center': [2.210355595284123, 0.057349017596163954, 20.769519949300168], 'normal': [0.4364860091130954, -0.5403501605087011, -0.7193758877573974], 'radius': 2.283766995241656}, 'confidence': 0.08796393628914409, 'timestamp': 50307.286202, 'diameter_3d': 4.567533990483312, 'ellipse': {'center': [224.00186420373586, 124.65298727361144], 'axes': [92.2018382166113, 137.18089079001692], 'angle': -46.918845130910334}, 'location': [224.00186420373586, 124.65298727361144], 'diameter': 137.18089079001692, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9999431287409644, 'phi': -1.025423603532116, 'norm_pos': [0.7000058256366746, 0.480612553026619], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.797305,"{'circle_3d': {'center': [2.210770618673444, 0.06023968067027052, 20.767601189394124], 'normal': [0.43652059439553875, -0.5401092719191921, -0.7195357844162342], 'radius': 2.2855562200525426}, 'confidence': 0.08513011307113454, 'timestamp': 50307.294602, 'diameter_3d': 4.571112440105085, 'ellipse': {'center': [224.01607340513726, 124.74446693975992], 'axes': [92.31243039905156, 137.30255857250816], 'angle': -46.896998019964755}, 'location': [224.01607340513726, 124.74446693975992], 'diameter': 137.30255857250816, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 1.0002293837097327, 'phi': -1.0254870261408373, 'norm_pos': [0.700050229391054, 0.4802313877510004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.805396,"{'circle_3d': {'center': [2.2111871037555693, 0.06314633502283584, 20.765672734311558], 'normal': [0.4365553014857159, -0.5398670507231451, -0.7196964890064482], 'radius': 2.289886292639332}, 'confidence': 0.08495008917589862, 'timestamp': 50307.303002, 'diameter_3d': 4.579772585278664, 'ellipse': {'center': [224.02590071060285, 124.84304512958758], 'axes': [92.52714711788606, 137.5778865634509], 'angle': -46.8749217936084}, 'location': [224.02590071060285, 124.84304512958758], 'diameter': 137.5778865634509, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 1.0005171692387955, 'phi': -1.025550799512153, 'norm_pos': [0.7000809397206339, 0.4798206452933851], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.813309,"{'circle_3d': {'center': [2.1777635334788004, -0.03463433065882615, 20.819533105467585], 'normal': [0.43377000396265175, -0.5480154395299502, -0.7152081247434459], 'radius': 2.2946029869287976}, 'confidence': 0.14852411924724043, 'timestamp': 50307.311402, 'diameter_3d': 4.589205973857595, 'ellipse': {'center': [222.88991364378802, 121.93188340146442], 'axes': [91.69721080060401, 137.47179422376837], 'angle': -47.716414515312565}, 'location': [222.88991364378802, 121.93188340146442], 'diameter': 137.47179422376837, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9908064853281525, 'phi': -1.0256149236460634, 'norm_pos': [0.6965309801368376, 0.49195048582723155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.821267,"{'circle_3d': {'center': [2.1805689012688374, -0.024736604162845843, 20.813658766557047], 'normal': [0.4340037846118216, -0.5471906289886186, -0.7156976529859908], 'radius': 2.286480952713826}, 'confidence': 0.10758357334137397, 'timestamp': 50307.319802, 'diameter_3d': 4.572961905427652, 'ellipse': {'center': [223.00184417687836, 122.20633710850578], 'axes': [91.481245890302, 137.02414525786318], 'angle': -47.635539053755295}, 'location': [223.00184417687836, 122.20633710850578], 'diameter': 137.02414525786318, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9917922304008994, 'phi': -1.025679398542568, 'norm_pos': [0.6968807630527449, 0.4908069287145592], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.830285,"{'circle_3d': {'center': [2.1805550137167193, -0.02313466817806553, 20.81242581388198], 'normal': [0.4340026273158117, -0.5470571343232201, -0.7158003990422463], 'radius': 2.2838510091625537}, 'confidence': 0.09388703529823011, 'timestamp': 50307.328202, 'diameter_3d': 4.567702018325107, 'ellipse': {'center': [223.00914280278658, 122.24754054533096], 'axes': [91.39927144990827, 136.87408272286575], 'angle': -47.625204115110485}, 'location': [223.00914280278658, 122.24754054533096], 'diameter': 136.87408272286575, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9919517123950563, 'phi': -1.0257442242016674, 'norm_pos': [0.696903571258708, 0.49063524772778766], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.83856,"{'circle_3d': {'center': [2.231340434029156, -0.12165573698797338, 20.91990109165988], 'normal': [0.43823474567518156, -0.5552672233907127, -0.7068441258940881], 'radius': 2.28627752535658}, 'confidence': 0.11165690081775795, 'timestamp': 50307.336602, 'diameter_3d': 4.57255505071316, 'ellipse': {'center': [224.21987327156253, 119.29670819243935], 'axes': [89.29850504539122, 136.3087561555443], 'angle': -47.96955423801978}, 'location': [224.21987327156253, 119.29670819243935], 'diameter': 136.3087561555443, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9821120864784115, 'phi': -1.0158094006234173, 'norm_pos': [0.7006871039736329, 0.5029303825315027], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.8453372,"{'circle_3d': {'center': [2.2278895620883494, -0.11310921086773451, 20.911057417133133], 'normal': [0.4379471730134476, -0.5545550128806926, -0.707581098771317], 'radius': 2.285733456845154}, 'confidence': 0.09762806783137788, 'timestamp': 50307.345002, 'diameter_3d': 4.571466913690308, 'ellipse': {'center': [224.14267286572598, 119.55047664138085], 'axes': [89.45586361372685, 136.33468104823342], 'angle': -47.934741975586114}, 'location': [224.14267286572598, 119.55047664138085], 'diameter': 136.33468104823342, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9829682017649866, 'phi': -1.0165697769220048, 'norm_pos': [0.7004458527053937, 0.5018730139942464], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.856761,"{'circle_3d': {'center': [2.2285613137068028, -0.11281744685307693, 20.9112445565774], 'normal': [0.43800315231498543, -0.5545306992128046, -0.7075655038176281], 'radius': 2.290300561037459}, 'confidence': 0.0751633844915317, 'timestamp': 50307.353402, 'diameter_3d': 4.580601122074918, 'ellipse': {'center': [224.15422344975238, 119.57065035731125], 'axes': [89.63206902035189, 136.60778969808857], 'angle': -47.92885951702124}, 'location': [224.15422344975238, 119.57065035731125], 'diameter': 136.60778969808857, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.982997419474465, 'phi': -1.0165027143170309, 'norm_pos': [0.7004819482804762, 0.5017889568445364], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174918.864882,"{'circle_3d': {'center': [2.2292363912950934, -0.11252314600326141, 20.91143183438274], 'normal': [0.43805940878067623, -0.5545061741419866, -0.7075498973338498], 'radius': 2.287952842739153}, 'confidence': 0.07245607395476268, 'timestamp': 50307.361802, 'diameter_3d': 4.575905685478306, 'ellipse': {'center': [224.1775284936127, 119.57320169654848], 'axes': [89.53440986674548, 136.46595117127382], 'angle': -47.92318078131247}, 'location': [224.1775284936127, 119.57320169654848], 'diameter': 136.46595117127382, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9830268906503304, 'phi': -1.0164353638519794, 'norm_pos': [0.7005547765425397, 0.5017783262643813], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
