eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175508.955311,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011948903510087659}, 'confidence': 0.0007900747469183599, 'timestamp': 50897.44665, 'diameter_3d': 0.00023897807020175317, 'ellipse': {'center': [-2090.2642307437313, 4066.529608842827], 'axes': [3150.816930635345, 9022.823772008316], 'angle': 29.69127409916965}, 'location': [-2090.2642307437313, 4066.529608842827], 'diameter': 9022.823772008316, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.53207572107416, -15.943873370178448], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.1550999,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011952238254404036}, 'confidence': 0.00019714339952126277, 'timestamp': 50898.647841, 'diameter_3d': 0.00023904476508808072, 'ellipse': {'center': [-2094.8101652434966, 4074.5023014973385], 'axes': [3154.4903188712597, 9041.351307904903], 'angle': 29.691274099169707}, 'location': [-2094.8101652434966, 4074.5023014973385], 'diameter': 9041.351307904903, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.546281766385927, -15.977092922905577], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.163568,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011953494046984244}, 'confidence': 4.925052112409293e-05, 'timestamp': 50898.656241, 'diameter_3d': 0.00023906988093968487, 'ellipse': {'center': [-2096.5265786044997, 4077.512559607322], 'axes': [3155.8761720258763, 9048.346586916305], 'angle': 29.691274099169732}, 'location': [-2096.5265786044997, 4077.512559607322], 'diameter': 9048.346586916305, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.551645558139062, -15.989635665030509], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.1727529,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.0001195254695871094}, 'confidence': 0.00024638582543707563, 'timestamp': 50898.664641, 'diameter_3d': 0.0002390509391742188, 'ellipse': {'center': [-2095.2318719736973, 4075.241893796876], 'axes': [3154.8308664577826, 9043.069991869897], 'angle': 29.691274099169714}, 'location': [-2095.2318719736973, 4075.241893796876], 'diameter': 9043.069991869897, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.547599599917804, -15.980174557486983], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.1799018,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011956943652043657}, 'confidence': 0.00014746044499858933, 'timestamp': 50898.673041, 'diameter_3d': 0.00023913887304087314, 'ellipse': {'center': [-2101.2542529571892, 4085.8039889243432], 'axes': [3159.6902113002907, 9067.61380897048], 'angle': 29.691274099169807}, 'location': [-2101.2542529571892, 4085.8039889243432], 'diameter': 9067.61380897048, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.566419540491216, -16.024183287184762], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.1911922,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011952501778121985}, 'confidence': 0.00019711374459959388, 'timestamp': 50898.681441, 'diameter_3d': 0.0002390500355624397, 'ellipse': {'center': [-2095.1701435183677, 4075.1336339875], 'axes': [3154.7810201867624, 9042.818415264986], 'angle': 29.691274099169714}, 'location': [-2095.1701435183677, 4075.1336339875], 'diameter': 9042.818415264986, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.547406698494899, -15.979723474947917], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.199938,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011959380364941206}, 'confidence': 4.908494166117179e-05, 'timestamp': 50898.689841, 'diameter_3d': 0.00023918760729882413, 'ellipse': {'center': [-2104.605087351641, 4091.6807064099357], 'axes': [3162.390702868591, 9081.269385057789], 'angle': 29.69127409916986}, 'location': [-2104.605087351641, 4091.6807064099357], 'diameter': 9081.269385057789, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.576890897973878, -16.048669610041397], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.207157,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011946776653166141}, 'confidence': 9.88790301626683e-05, 'timestamp': 50898.698241, 'diameter_3d': 0.00023893553306332283, 'ellipse': {'center': [-2087.3739508257813, 4061.4606151139214], 'axes': [3148.479182105748, 9011.04370096593], 'angle': 29.691274099169608}, 'location': [-2087.3739508257813, 4061.4606151139214], 'diameter': 9011.04370096593, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.523043596330567, -15.922752562974672], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.2155478,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011944640706689856}, 'confidence': 0.00019799847286392888, 'timestamp': 50898.70664, 'diameter_3d': 0.00023889281413379712, 'ellipse': {'center': [-2084.478388453286, 4056.3823569782035], 'axes': [3146.1354191241776, 8999.241812858818], 'angle': 29.69127409916956}, 'location': [-2084.478388453286, 4056.3823569782035], 'diameter': 8999.241812858818, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.513994963916518, -15.901593154075847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.223099,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.000119446045583613}, 'confidence': 0.00019800254169502964, 'timestamp': 50898.71504, 'diameter_3d': 0.000238892091167226, 'ellipse': {'center': [-2084.4294453547577, 4056.296520219635], 'axes': [3146.0957879719426, 8999.04232548209], 'angle': 29.69127409916956}, 'location': [-2084.4294453547577, 4056.296520219635], 'diameter': 8999.04232548209, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.5138420167336175, -15.901235500915146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.232397,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011950920922362021}, 'confidence': 0.00019729164550189653, 'timestamp': 50898.72344, 'diameter_3d': 0.00023901841844724042, 'ellipse': {'center': [-2093.01229647623, 4071.3491863094046], 'axes': [3153.0380444550256, 9034.023948474844], 'angle': 29.69127409916968}, 'location': [-2093.01229647623, 4071.3491863094046], 'diameter': 9034.023948474844, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.540663426488218, -15.963954942955851], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.239132,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011948465885433473}, 'confidence': 0.000246959924048943, 'timestamp': 50898.73184, 'diameter_3d': 0.00023896931770866947, 'ellipse': {'center': [-2089.6689480029936, 4065.4855976863346], 'axes': [3150.3355892426944, 9020.397569124187], 'angle': 29.691274099169643}, 'location': [-2089.6689480029936, 4065.4855976863346], 'diameter': 9020.397569124187, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.530215462509355, -15.93952332369306], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.2467709,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011949715891386226}, 'confidence': 0.000246784073710076, 'timestamp': 50898.74024, 'diameter_3d': 0.00023899431782772453, 'ellipse': {'center': [-2091.370070988582, 4068.469039425832], 'axes': [3151.710910072183, 9027.330829744811], 'angle': 29.691274099169668}, 'location': [-2091.370070988582, 4068.469039425832], 'diameter': 9027.330829744811, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.5355314718393185, -15.951954330940968], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.2549381,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011949006122221359}, 'confidence': 0.00019750713833367842, 'timestamp': 50898.74864, 'diameter_3d': 0.00023898012244442718, 'ellipse': {'center': [-2090.4038529821482, 4066.774479329783], 'axes': [3150.9298175390722, 9023.392830728766], 'angle': 29.69127409916965}, 'location': [-2090.4038529821482, 4066.774479329783], 'diameter': 9023.392830728766, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.532512040569213, -15.944893663874094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.264064,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011945737265556541}, 'confidence': 0.00019787504712761165, 'timestamp': 50898.75704, 'diameter_3d': 0.00023891474531113083, 'ellipse': {'center': [-2085.964037924588, 4058.9878997170263], 'axes': [3147.3381704648714, 9005.297138458287], 'angle': 29.69127409916959}, 'location': [-2085.964037924588, 4058.9878997170263], 'diameter': 9005.297138458287, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.5186376185143375, -15.912449582154277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.274731,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011947595383256986}, 'confidence': 0.0001482494339850376, 'timestamp': 50898.76544, 'diameter_3d': 0.00023895190766513971, 'ellipse': {'center': [-2088.485726362131, 4063.41045505389], 'axes': [3149.378626197815, 9015.575058801443], 'angle': 29.691274099169625}, 'location': [-2088.485726362131, 4063.41045505389], 'diameter': 9015.575058801443, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.52651789488166, -15.930876896057875], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.2835221,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011948375026882322}, 'confidence': 0.00024697270625937345, 'timestamp': 50898.77384, 'diameter_3d': 0.00023896750053764644, 'ellipse': {'center': [-2089.5453942674253, 4065.26890825536], 'axes': [3150.2356753537406, 9019.893997775627], 'angle': 29.691274099169625}, 'location': [-2089.5453942674253, 4065.26890825536], 'diameter': 9019.893997775627, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.5298293570857044, -15.938620451064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.290538,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011947451227040764}, 'confidence': 0.00019768213664032213, 'timestamp': 50898.78224, 'diameter_3d': 0.00023894902454081528, 'ellipse': {'center': [-2088.2898972016546, 4063.0670084623584], 'axes': [3149.2202159315143, 9014.776904355938], 'angle': 29.691274099169625}, 'location': [-2088.2898972016546, 4063.0670084623584], 'diameter': 9014.776904355938, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.52590592875517, -15.92944586859316], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.300086,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011950465337939933}, 'confidence': 0.0002466786451326821, 'timestamp': 50898.79064, 'diameter_3d': 0.00023900930675879866, 'ellipse': {'center': [-2092.3911557761435, 4070.2598252776397], 'axes': [3152.536146694064, 9031.492413825643], 'angle': 29.69127409916968}, 'location': [-2092.3911557761435, 4070.2598252776397], 'diameter': 9031.492413825643, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.538722361800448, -15.959415938656832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175510.3066618,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011943185630431808}, 'confidence': 0.00019816225887636573, 'timestamp': 50898.79904, 'diameter_3d': 0.00023886371260863616, 'ellipse': {'center': [-2082.509881108268, 4052.9299746240827], 'axes': [3144.5410473368324, 8991.218300605226], 'angle': 29.691274099169544}, 'location': [-2082.509881108268, 4052.9299746240827], 'diameter': 8991.218300605226, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.507843378463337, -15.887208227600343], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
