eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1581497624.354628,"{'circle_3d': {'center': [-0.7180284123385645, -0.10476820772740503, 17.82706392554951], 'normal': [-0.23279253946812026, 0.5088355801177638, -0.8287906768142379], 'radius': 0.8495082119533497}, 'confidence': 0.6247899893796366, 'timestamp': 362720.968014, 'diameter_3d': 1.6990164239066994, 'ellipse': {'center': [135.28204793108466, 115.75956464895415], 'axes': [48.594127451924834, 59.153992474268065], 'angle': -62.2436233082621}, 'location': [135.28204793108466, 115.75956464895415], 'diameter': 59.153992474268065, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.304630085241131, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1046279573847637, 'phi': -1.8446228958956605, 'norm_pos': [0.4227563997846396, 0.5176684806293577], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.3213398,"{'circle_3d': {'center': [-0.6929987327442788, 0.19159030156068013, 18.008076926881046], 'normal': [-0.23070673283526308, 0.5335321225584374, -0.81370626003661], 'radius': 0.9076793744820271}, 'confidence': 0.9958697644032138, 'timestamp': 362722.933628, 'diameter_3d': 1.8153587489640541, 'ellipse': {'center': [136.41620414282144, 125.91750809779774], 'axes': [49.96807131685127, 62.55610982243088], 'angle': -64.32658925355}, 'location': [136.41620414282144, 125.91750809779774], 'diameter': 62.55610982243088, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.438260347103836, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1335675905385485, 'phi': -1.8470715177339458, 'norm_pos': [0.426300637946317, 0.47534371625917615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.3276439,"{'circle_3d': {'center': [-0.6920945995559129, 0.1864844170589084, 18.004474789108386], 'normal': [-0.23063138840289923, 0.5331066321832898, -0.8140064381843314], 'radius': 0.8842366126168149}, 'confidence': 0.998042025531435, 'timestamp': 362722.942028, 'diameter_3d': 1.7684732252336297, 'ellipse': {'center': [136.42867501147418, 125.7775096984001], 'axes': [48.713473783319266, 60.951430762024295], 'angle': -64.3076034680512}, 'location': [136.42867501147418, 125.7775096984001], 'diameter': 60.951430762024295, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4396805605426879, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133064595670347, 'phi': -1.8468890599856405, 'norm_pos': [0.4263396094108568, 0.475927042923333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.338256,"{'circle_3d': {'center': [-0.684580742302535, 0.1884208695483114, 18.003617232793587], 'normal': [-0.2300052336317844, 0.5332680032240734, -0.8140779012105647], 'radius': 0.8948055559603355}, 'confidence': 0.9974299266119288, 'timestamp': 362722.950428, 'diameter_3d': 1.789611111920671, 'ellipse': {'center': [136.69208486162546, 125.82872793312467], 'axes': [49.30771733065508, 61.68279514914963], 'angle': -64.39829978844713}, 'location': [136.69208486162546, 125.82872793312467], 'diameter': 61.68279514914963, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.44047471333130694, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1332553422104756, 'phi': -1.846153881290655, 'norm_pos': [0.42716276519257956, 0.4757136336119806], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.343852,"{'circle_3d': {'center': [-0.6903781719518101, 0.18996214705381131, 18.006267034613785], 'normal': [-0.230488352769224, 0.5333964430161984, -0.813857084392215], 'radius': 0.8935239046454131}, 'confidence': 0.9974712929793678, 'timestamp': 362722.958828, 'diameter_3d': 1.7870478092908262, 'ellipse': {'center': [136.49542929674453, 125.88299654393711], 'axes': [49.20737649366196, 61.585740064354205], 'angle': -64.34538371041802}, 'location': [136.49542929674453, 125.88299654393711], 'diameter': 61.585740064354205, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4423942849349438, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1334071791902756, 'phi': -1.8467744968837292, 'norm_pos': [0.42654821655232666, 0.47548751440026205], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.3585038,"{'circle_3d': {'center': [-0.6809781557057191, 0.19109668790921308, 18.0043532510826], 'normal': [-0.22970501808204977, 0.5334909880874819, -0.814016566353147], 'radius': 0.8878608480331944}, 'confidence': 0.997959434587536, 'timestamp': 362722.967228, 'diameter_3d': 1.7757216960663889, 'ellipse': {'center': [136.81265593419192, 125.93072659093389], 'axes': [48.917534469262435, 61.20077199974636], 'angle': -64.45178912334791}, 'location': [136.81265593419192, 125.93072659093389], 'diameter': 61.20077199974636, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4442137315318395, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1335189563197186, 'phi': -1.8458320231697616, 'norm_pos': [0.42753954979434977, 0.4752886392044421], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.3625522,"{'circle_3d': {'center': [-0.6870201025927747, 0.1897778218367696, 18.00519584506298], 'normal': [-0.23020851365597106, 0.5333810825814449, -0.8139463501881155], 'radius': 0.8850306528419067}, 'confidence': 0.9977555439151474, 'timestamp': 362722.975628, 'diameter_3d': 1.7700613056838135, 'ellipse': {'center': [136.60441759510658, 125.88935932139997], 'axes': [48.75098252369495, 61.00322007706458], 'angle': -64.38012407881017}, 'location': [136.60441759510658, 125.88935932139997], 'diameter': 61.00322007706458, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.44618929221890147, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133389019862278, 'phi': -1.8464274318719862, 'norm_pos': [0.42688880498470805, 0.47546100282750015], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.36759,"{'circle_3d': {'center': [-0.6878859888828575, 0.18682686646501168, 18.00350760536601], 'normal': [-0.23028067084681128, 0.5331351696337984, -0.8140870368295294], 'radius': 0.8912638394895731}, 'confidence': 0.9982161030957621, 'timestamp': 362722.984028, 'diameter_3d': 1.7825276789791462, 'ellipse': {'center': [136.57625614474435, 125.77919586544363], 'axes': [49.11255838490438, 61.43915732612869], 'angle': -64.35418717156917}, 'location': [136.57625614474435, 125.77919586544363], 'diameter': 61.43915732612869, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4477315715994523, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133098326323673, 'phi': -1.8464642450409021, 'norm_pos': [0.4268008004523261, 0.47592001722731825], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.376987,"{'circle_3d': {'center': [-0.6835375605206333, 0.17912134313301387, 17.99723733664743], 'normal': [-0.22991830181662595, 0.5324930426894653, -0.8146095592227446], 'radius': 0.8908618392170484}, 'confidence': 0.9982151533254264, 'timestamp': 362722.992428, 'diameter_3d': 1.7817236784340968, 'ellipse': {'center': [136.71765013401557, 125.51626149158608], 'axes': [49.157875850867484, 61.432735338453924], 'angle': -64.35690028092074}, 'location': [136.71765013401557, 125.51626149158608], 'diameter': 61.432735338453924, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4499590646899865, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.132339519353202, 'phi': -1.8458842679796743, 'norm_pos': [0.4272426566687987, 0.4770155771183914], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.386003,"{'circle_3d': {'center': [-0.6896704197854766, 0.1878745582526582, 18.004698778755916], 'normal': [-0.23042937342202954, 0.533222477282769, -0.8139877723803705], 'radius': 0.8977095804133025}, 'confidence': 0.9970381969352836, 'timestamp': 362723.000829, 'diameter_3d': 1.795419160826605, 'ellipse': {'center': [136.52028906127754, 125.8054282170973], 'axes': [49.45517896935504, 61.879884932731], 'angle': -64.34106220788044}, 'location': [136.52028906127754, 125.8054282170973], 'diameter': 61.879884932731, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.45168388591598774, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1332015265414164, 'phi': -1.8466653229143963, 'norm_pos': [0.4266259033164923, 0.47581071576209455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.391156,"{'circle_3d': {'center': [-0.6845980460571037, 0.18746617648342756, 18.002996809021028], 'normal': [-0.2300066756113318, 0.5331884454686664, -0.8141296031916114], 'radius': 0.8993160613582206}, 'confidence': 0.9969878654949215, 'timestamp': 362723.009229, 'diameter_3d': 1.7986321227164412, 'ellipse': {'center': [136.69342343291996, 125.78937963258107], 'axes': [49.563310239041975, 61.99615860743122], 'angle': -64.39267754787647}, 'location': [136.69342343291996, 125.78937963258107], 'diameter': 61.99615860743122, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4534544496963555, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1331612991345175, 'phi': -1.8461389052854826, 'norm_pos': [0.4271669482278749, 0.4758775848642455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.404831,"{'circle_3d': {'center': [-0.6860959918940761, 0.18774025382615278, 18.003599642007217], 'normal': [-0.2301315044310795, 0.5332112852472268, -0.814079367109429], 'radius': 0.8855035606063719}, 'confidence': 0.9982014455586792, 'timestamp': 362723.017629, 'diameter_3d': 1.7710071212127438, 'ellipse': {'center': [136.63445902365424, 125.8190056016064], 'axes': [48.79410247192907, 61.04125185006723], 'angle': -64.37844904480377}, 'location': [136.63445902365424, 125.8190056016064], 'diameter': 61.04125185006723, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.455565441619743, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133188296850016, 'phi': -1.8462970466908002, 'norm_pos': [0.4269826844489195, 0.47575414332664], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.411202,"{'circle_3d': {'center': [-0.6891070555349166, 0.18945183705911361, 18.005572715161076], 'normal': [-0.23038242640114956, 0.5333539171833069, -0.8139149443466074], 'radius': 0.8902515609108006}, 'confidence': 0.9981787264653055, 'timestamp': 362723.026029, 'diameter_3d': 1.7805031218216012, 'ellipse': {'center': [136.5362801247729, 125.87043023233535], 'axes': [49.03453150426301, 61.36228591546726], 'angle': -64.35604431574995}, 'location': [136.5362801247729, 125.87043023233535], 'diameter': 61.36228591546726, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.45730602837712464, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133356905044967, 'phi': -1.8466353725619415, 'norm_pos': [0.4266758753899153, 0.475539874031936], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.420654,"{'circle_3d': {'center': [-0.6775281843442889, 0.19240309511799314, 18.00423660523466], 'normal': [-0.22941752046859726, 0.5335998553548802, -0.8140262868404753], 'radius': 0.8979929282892113}, 'confidence': 0.9966382866683579, 'timestamp': 362723.034429, 'diameter_3d': 1.7959858565784226, 'ellipse': {'center': [136.93709423222793, 125.9607110345346], 'axes': [49.478811025975034, 61.89983174787134], 'angle': -64.49574789127266}, 'location': [136.93709423222793, 125.9607110345346], 'diameter': 61.89983174787134, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.45838341865173104, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1336476758128304, 'phi': -1.8455017407718006, 'norm_pos': [0.4279284194757123, 0.4751637040227725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.428632,"{'circle_3d': {'center': [-0.6869438097673872, 0.19730465337956105, 18.01011075573803], 'normal': [-0.2302021559205221, 0.5340083185433442, -0.8135367742985279], 'radius': 0.8977796956689631}, 'confidence': 0.9975272028084307, 'timestamp': 362723.042829, 'diameter_3d': 1.7955593913379262, 'ellipse': {'center': [136.6207663183114, 126.12807882664707], 'axes': [49.40202065773628, 61.86554828329716], 'angle': -64.4231589963766}, 'location': [136.6207663183114, 126.12807882664707], 'diameter': 61.86554828329716, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.46003181242050273, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1341307165473924, 'phi': -1.8465520358509258, 'norm_pos': [0.42693989474472316, 0.4744663382223039], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.434953,"{'circle_3d': {'center': [-0.6855911118962799, 0.19594142937268622, 18.00883343760801], 'normal': [-0.23008943109792981, 0.5338947165427713, -0.8136432174760292], 'radius': 0.8962779115328453}, 'confidence': 0.9970342909919233, 'timestamp': 362723.051229, 'diameter_3d': 1.7925558230656906, 'ellipse': {'center': [136.66474193098708, 126.08376925670326], 'axes': [49.33318178346732, 61.76629071315482], 'angle': -64.42988059742001}, 'location': [136.66474193098708, 126.08376925670326], 'diameter': 61.76629071315482, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.462316008020891, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133996358212042, 'phi': -1.846389481751844, 'norm_pos': [0.4270773185343346, 0.4746509614304031], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.4431748,"{'circle_3d': {'center': [-0.6871900208106014, 0.19234342497628276, 18.006925640818082], 'normal': [-0.23022267350745662, 0.533594882843071, -0.8138022005418568], 'radius': 0.8964596570726628}, 'confidence': 0.9964083334012246, 'timestamp': 362723.059629, 'diameter_3d': 1.7929193141453257, 'ellipse': {'center': [136.6075442840476, 125.96032880076429], 'axes': [49.3631162621697, 61.785637495191494], 'angle': -64.39264665324865}, 'location': [136.6075442840476, 125.96032880076429], 'diameter': 61.785637495191494, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.463449413622985, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133641796322912, 'phi': -1.846489928972574, 'norm_pos': [0.4268985758876488, 0.4751652966634822], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.452437,"{'circle_3d': {'center': [-0.6853611477007338, 0.19187189015097417, 18.006099298072346], 'normal': [-0.23007026741496764, 0.5335555882742953, -0.8138710624373348], 'radius': 0.8969600292502095}, 'confidence': 0.9969221902902717, 'timestamp': 362723.068029, 'diameter_3d': 1.793920058500419, 'ellipse': {'center': [136.66964797792272, 125.94357305849351], 'axes': [49.39998337174491, 61.82285306482737], 'angle': -64.40942227170913}, 'location': [136.66964797792272, 125.94357305849351], 'diameter': 61.82285306482737, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.464584435164872, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1335953352554853, 'phi': -1.846294371193596, 'norm_pos': [0.4270926499310085, 0.475235112256277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.4622972,"{'circle_3d': {'center': [-0.6870182563909406, 0.19154883468278694, 18.006356101529533], 'normal': [-0.23020835980581822, 0.5335286669852797, -0.8138496621492359], 'radius': 0.8965089186886371}, 'confidence': 0.9967777550369886, 'timestamp': 362723.076429, 'diameter_3d': 1.7930178373772743, 'ellipse': {'center': [136.6127643417387, 125.93308397906753], 'axes': [49.37194301067275, 61.7910045856954], 'angle': -64.38999430654673}, 'location': [136.6127643417387, 125.93308397906753], 'diameter': 61.7910045856954, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.46555374378980385, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133563504878552, 'phi': -1.8464583689464764, 'norm_pos': [0.42691488856793347, 0.4752788167538853], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.467712,"{'circle_3d': {'center': [-0.6856107452761933, 0.19132241321980992, 18.00580965411566], 'normal': [-0.2300910672129226, 0.5335097985300316, -0.8138951994337253], 'radius': 0.8992531327988494}, 'confidence': 0.9973452386506746, 'timestamp': 362723.084829, 'diameter_3d': 1.7985062655976989, 'ellipse': {'center': [136.66208805068834, 125.92136115534593], 'axes': [49.52951981586358, 61.98207658315957], 'angle': -64.40364713314526}, 'location': [136.66208805068834, 125.92136115534593], 'diameter': 61.98207658315957, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4674553633484235, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133541196147836, 'phi': -1.846310272866789, 'norm_pos': [0.42706902515840106, 0.47532766185272524], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.479292,"{'circle_3d': {'center': [-0.6893878911317111, 0.189518110736417, 18.005695640794908], 'normal': [-0.23040582936754908, 0.5333594399897489, -0.813904700543788], 'radius': 0.8950520142668078}, 'confidence': 0.9970598383317677, 'timestamp': 362723.093229, 'diameter_3d': 1.7901040285336156, 'ellipse': {'center': [136.52965127210314, 125.86561197135192], 'axes': [49.297998887509806, 61.69304262653772], 'angle': -64.35337831808248}, 'location': [136.52965127210314, 125.86561197135192], 'diameter': 61.69304262653772, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.46869930893352896, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133363434030419, 'phi': -1.8466652916382877, 'norm_pos': [0.4266551602253223, 0.475559950119367], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.4897852,"{'circle_3d': {'center': [-0.6868586377626809, 0.19458180990572949, 18.00829991934239], 'normal': [-0.23019505825346323, 0.5337814149205249, -0.8136876773314975], 'radius': 0.8986600906701272}, 'confidence': 0.9963363701864506, 'timestamp': 362723.101629, 'diameter_3d': 1.7973201813402544, 'ellipse': {'center': [136.6219625282744, 126.0336585949474], 'axes': [49.46989810093814, 61.932586450211915], 'angle': -64.408743254685}, 'location': [136.6219625282744, 126.0336585949474], 'diameter': 61.932586450211915, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4695658211520626, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1338623664897454, 'phi': -1.8464953716608923, 'norm_pos': [0.42694363290085746, 0.4748597558543859], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.4952261,"{'circle_3d': {'center': [-0.6896438772493938, 0.1945764517501649, 18.009084787050284], 'normal': [-0.23042716154402265, 0.5337809684075612, -0.8136222716891734], 'radius': 0.898122664454813}, 'confidence': 0.997302696772113, 'timestamp': 362723.110029, 'diameter_3d': 1.796245328909626, 'ellipse': {'center': [136.526941674783, 126.03409221995705], 'axes': [49.431186006296215, 61.89305568555455], 'angle': -64.37914561504651}, 'location': [136.526941674783, 126.03409221995705], 'diameter': 61.89305568555455, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.47090280216504077, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133861838461112, 'phi': -1.8467805374031308, 'norm_pos': [0.4266466927336968, 0.4748579490835123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.5048032,"{'circle_3d': {'center': [-0.6917529150154382, 0.19019805178651872, 18.00681109378187], 'normal': [-0.230602914691193, 0.533416101743924, -0.8138117461282076], 'radius': 0.8948628625014042}, 'confidence': 0.9971970205821453, 'timestamp': 362723.118429, 'diameter_3d': 1.7897257250028085, 'ellipse': {'center': [136.4496816638437, 125.88900681946299], 'axes': [49.27510416576695, 61.6763486308822], 'angle': -64.33210190680221}, 'location': [136.4496816638437, 125.88900681946299], 'diameter': 61.6763486308822, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4722424793462632, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1334304203257313, 'phi': -1.846919416797979, 'norm_pos': [0.42640525519951156, 0.47546247158557087], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.512566,"{'circle_3d': {'center': [-0.6932563076305183, 0.19468642070219566, 18.010180744879836], 'normal': [-0.23072819740911638, 0.5337901324868971, -0.8135309418700439], 'radius': 0.9036772157360055}, 'confidence': 0.9961842798514835, 'timestamp': 362723.126829, 'diameter_3d': 1.807354431472011, 'ellipse': {'center': [136.40757652912544, 126.02936876778004], 'axes': [49.72473195493767, 62.272681588733185], 'angle': -64.34137426503625}, 'location': [136.40757652912544, 126.02936876778004], 'diameter': 62.272681588733185, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.47311931672320284, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1338726755754265, 'phi': -1.8471524915486632, 'norm_pos': [0.426273676653517, 0.4748776301342498], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.520833,"{'circle_3d': {'center': [-0.6880052255190092, 0.19273708880155116, 18.00741443245793], 'normal': [-0.23029060723315728, 0.5336276881618434, -0.8137614679052027], 'radius': 0.893715008870723}, 'confidence': 0.997657544299622, 'timestamp': 362723.135229, 'diameter_3d': 1.787430017741446, 'ellipse': {'center': [136.5785059787974, 125.9777958183789], 'axes': [49.20633667224723, 61.594695424212404], 'angle': -64.38623604657701}, 'location': [136.5785059787974, 125.9777958183789], 'diameter': 61.594695424212404, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.4743849876629236, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.133680585681466, 'phi': -1.8465803328576988, 'norm_pos': [0.4268078311837419, 0.4750925174234213], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497626.528209,"{'circle_3d': {'center': [-0.6908450070715029, 0.18637920266844077, 18.00405192664769], 'normal': [-0.23052725569586507, 0.5330978643174175, -0.8140416767227227], 'radius': 0.8958158414838797}, 'confidence': 0.997545198745696, 'timestamp': 362723.14363, 'diameter_3d': 1.7916316829677594, 'ellipse': {'center': [136.4779818848342, 125.75698689084169], 'axes': [49.357263458757785, 61.751612413771625], 'angle': -64.32014832371847}, 'location': [136.4779818848342, 125.75698689084169], 'diameter': 61.751612413771625, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.47565937572229267, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1330542323852493, 'phi': -1.8467592869364298, 'norm_pos': [0.4264936933901069, 0.47601255462149294], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
