eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969652.0033212,"{'circle_3d': {'center': [3.291758536594625, -0.07702054499725364, 100.50252747058451], 'normal': [-0.1756460202167356, 0.4994559388663152, -0.8483467691417169], 'radius': 2.3340161583942676}, 'confidence': 0.40461995974175785, 'timestamp': 197547.154708, 'diameter_3d': 4.668032316788535, 'ellipse': {'center': [180.35975948046413, 119.3830846232916], 'axes': [24.598357540520013, 28.813277008886708], 'angle': -73.55640372825498}, 'location': [180.35975948046413, 119.3830846232916], 'diameter': 28.813277008886708, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.093766988558045, 'phi': -1.7749567284732846, 'norm_pos': [0.5636242483764504, 0.502570480736285], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.0112472,"{'circle_3d': {'center': [3.573454171912733, -0.35686711420975215, 100.28942116371431], 'normal': [-0.15217138394022647, 0.47613539143193995, -0.8661056280475664], 'radius': 2.3922220528250677}, 'confidence': 0.6081795049351186, 'timestamp': 197547.163108, 'diameter_3d': 4.7844441056501354, 'ellipse': {'center': [182.1411192087509, 117.64800058265625], 'axes': [25.81717344869462, 29.596794943621692], 'angle': -75.7178847280384}, 'location': [182.1411192087509, 117.64800058265625], 'diameter': 29.596794943621692, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0670510468375354, 'phi': -1.7447173319775398, 'norm_pos': [0.5691909975273466, 0.5097999975722656], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.017081,"{'circle_3d': {'center': [3.44976363140676, -0.1952365934608551, 100.40261758263955], 'normal': [-0.162478928982391, 0.4896046014943485, -0.8566725931371304], 'radius': 2.3284124606833587}, 'confidence': 0.5101470437971258, 'timestamp': 197547.171508, 'diameter_3d': 4.656824921366717, 'ellipse': {'center': [181.3522340531499, 118.65433831308158], 'axes': [24.813179228401776, 28.773922237752835], 'angle': -74.82942947943997}, 'location': [181.3522340531499, 118.65433831308158], 'diameter': 28.773922237752835, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.082432554488177, 'phi': -1.7582328090644406, 'norm_pos': [0.5667257314160935, 0.5056069236954934], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.0314088,"{'circle_3d': {'center': [3.4487511536327924, -0.17226274888868875, 100.41597399647145], 'normal': [-0.16256330213022163, 0.491519088542029, -0.8555595586511388], 'radius': 2.346694794463933}, 'confidence': 0.6008005836018584, 'timestamp': 197547.179908, 'diameter_3d': 4.693389588927866, 'ellipse': {'center': [181.34389992450468, 118.79382529555322], 'axes': [24.969339033254133, 28.996092456699895], 'angle': -74.87509876944817}, 'location': [181.34389992450468, 118.79382529555322], 'diameter': 28.996092456699895, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0846295636521943, 'phi': -1.7585661541967634, 'norm_pos': [0.5666996872640772, 0.5050257279351948], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.0371149,"{'circle_3d': {'center': [3.645503336695175, -0.1407029430903144, 100.39866896727182], 'normal': [-0.14616728687502303, 0.49414907235856, -0.8570016444177745], 'radius': 2.368858030741848}, 'confidence': 0.3032108318821401, 'timestamp': 197547.188308, 'diameter_3d': 4.737716061483696, 'ellipse': {'center': [182.55894177967863, 118.98478728702334], 'axes': [25.23723778963762, 29.277338135640864], 'angle': -76.939862498409}, 'location': [182.55894177967863, 118.98478728702334], 'diameter': 29.277338135640864, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0876521074231786, 'phi': -1.7397274004616552, 'norm_pos': [0.5704966930614958, 0.5042300529707361], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.049587,"{'circle_3d': {'center': [3.612164856371886, -0.2136600152415582, 100.3626637069164], 'normal': [-0.1489454935686305, 0.48806931634595646, -0.8600020827807267], 'radius': 2.3165261500781575}, 'confidence': 0.4403140130242666, 'timestamp': 197547.196708, 'diameter_3d': 4.633052300156315, 'ellipse': {'center': [182.35990802948834, 118.54124781830537], 'axes': [24.78609772301794, 28.640131870695765], 'angle': -76.44478809734127}, 'location': [182.35990802948834, 118.54124781830537], 'diameter': 28.640131870695765, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0806726631069505, 'phi': -1.7422871955094665, 'norm_pos': [0.5698747125921511, 0.5060781340903944], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.0544279,"{'circle_3d': {'center': [3.493108071990813, -0.27957539556239475, 100.34678449296847], 'normal': [-0.15886689226705328, 0.48257636798588693, -0.8613253506097208], 'radius': 2.3286084074763096}, 'confidence': 0.4375573173969863, 'timestamp': 197547.205108, 'diameter_3d': 4.657216814952619, 'ellipse': {'center': [181.6311176949084, 118.13358848287157], 'axes': [24.972367689395494, 28.79254276781963], 'angle': -75.06624129744908}, 'location': [181.6311176949084, 118.13358848287157], 'diameter': 28.79254276781963, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.074390213501408, 'phi': -1.7531911118852803, 'norm_pos': [0.5675972427965887, 0.5077767146547018], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.0609548,"{'circle_3d': {'center': [3.5881051681237697, -0.3471033529299232, 100.29222989108379], 'normal': [-0.1509504675893068, 0.47694903820525925, -0.8658715674334432], 'radius': 2.3378731220705844}, 'confidence': 0.49324918057659417, 'timestamp': 197547.213508, 'diameter_3d': 4.675746244141169, 'ellipse': {'center': [182.22848802009082, 117.71478785260703], 'axes': [25.220952470638608, 28.923682514994027], 'angle': -75.89492966318612}, 'location': [182.22848802009082, 117.71478785260703], 'diameter': 28.923682514994027, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0679765377740003, 'phi': -1.7433952775049841, 'norm_pos': [0.5694640250627838, 0.509521717280804], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.06615,"{'circle_3d': {'center': [3.6868462333099887, -0.2057199590514296, 100.35451212969684], 'normal': [-0.14272204549045528, 0.48873098769513396, -0.860681380882356], 'radius': 2.366905959407288}, 'confidence': 0.32600124932661845, 'timestamp': 197547.221908, 'diameter_3d': 4.733811918814576, 'ellipse': {'center': [182.82335370631566, 118.58376286706854], 'axes': [25.34189637731322, 29.266361469827256], 'angle': -77.23210285303637}, 'location': [182.82335370631566, 118.58376286706854], 'diameter': 29.266361469827256, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.081430921618029, 'phi': -1.7351254710634592, 'norm_pos': [0.5713229803322364, 0.5059009880538811], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.078024,"{'circle_3d': {'center': [3.4554768917749903, -0.290455928525688, 100.34770357996071], 'normal': [-0.16200282395170507, 0.4816696569056122, -0.8612487600270335], 'radius': 2.3481135748483104}, 'confidence': 0.41046655515318364, 'timestamp': 197547.230308, 'diameter_3d': 4.696227149696621, 'ellipse': {'center': [181.40011500509826, 118.06431010592269], 'axes': [25.182387942244493, 29.03303608598487], 'angle': -74.65157198739657}, 'location': [181.40011500509826, 118.06431010592269], 'diameter': 29.03303608598487, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0733552774200517, 'phi': -1.7567260031906298, 'norm_pos': [0.566875359390932, 0.5080653745586554], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.08884,"{'circle_3d': {'center': [3.5588338311040353, -0.3594904733910793, 100.29055840423393], 'normal': [-0.15338974567428468, 0.47591677816682965, -0.8660108580042648], 'radius': 2.319175500316184}, 'confidence': 0.6747150146937139, 'timestamp': 197547.238708, 'diameter_3d': 4.638351000632368, 'ellipse': {'center': [182.04783337531012, 117.64065612346782], 'axes': [25.026722685521445, 28.692433189908204], 'angle': -75.55762054758645}, 'location': [182.04783337531012, 117.64065612346782], 'diameter': 28.692433189908204, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.066802461984153, 'phi': -1.7461003844256633, 'norm_pos': [0.5688994792978441, 0.5098305994855508], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.094594,"{'circle_3d': {'center': [3.451401132975117, -0.21948261799871638, 100.38848838043907], 'normal': [-0.1623424705183613, 0.4875840994495268, -0.8578500266538371], 'radius': 2.3335841040730134}, 'confidence': 0.7924806465957235, 'timestamp': 197547.247108, 'diameter_3d': 4.667168208146027, 'ellipse': {'center': [181.36558300444239, 118.50413018355582], 'axes': [24.90899674535011, 28.841836411293443], 'angle': -74.7866154756115}, 'location': [181.36558300444239, 118.50413018355582], 'diameter': 28.841836411293443, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0801168211992613, 'phi': -1.7578279503514278, 'norm_pos': [0.5667674468888825, 0.5062327909018507], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.1037388,"{'circle_3d': {'center': [3.6573265022473525, -0.20080104936742327, 100.3622466407924], 'normal': [-0.14518202307900827, 0.48914089683546763, -0.8600368382910588], 'radius': 2.355725884689664}, 'confidence': 0.22235354047769457, 'timestamp': 197547.255508, 'diameter_3d': 4.711451769379328, 'ellipse': {'center': [182.63947815138343, 118.61563025392607], 'axes': [25.202473010128692, 29.125526949680218], 'angle': -76.93734835637655}, 'location': [182.63947815138343, 118.61563025392607], 'diameter': 29.125526949680218, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.08190082863905, 'phi': -1.7380287825901135, 'norm_pos': [0.5707483692230733, 0.505768207275308], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.110945,"{'circle_3d': {'center': [3.531977492274229, -0.17352875087130126, 100.39978317290213], 'normal': [-0.15562777391010188, 0.4914135883768111, -0.8569087939485815], 'radius': 2.3430777269286263}, 'confidence': 0.5305087270795718, 'timestamp': 197547.263908, 'diameter_3d': 4.6861554538572525, 'ellipse': {'center': [181.85925883718357, 118.78603611320456], 'axes': [24.9701126612618, 28.956963620664446], 'angle': -75.71405635879657}, 'location': [181.85925883718357, 118.78603611320456], 'diameter': 28.956963620664446, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0845084239338827, 'phi': -1.750453459603524, 'norm_pos': [0.5683101838661987, 0.5050581828616476], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.118637,"{'circle_3d': {'center': [3.4426973489038626, -0.04227751822598336, 100.49291374522909], 'normal': [-0.16306778585763237, 0.5023511910972542, -0.8491479129213352], 'radius': 2.3451726168673783}, 'confidence': 0.34335777536224865, 'timestamp': 197547.272308, 'diameter_3d': 4.690345233734757, 'ellipse': {'center': [181.29001716734516, 119.59507082263336], 'axes': [24.730285150969017, 28.955460435753093], 'angle': -75.12279539287788}, 'location': [181.29001716734516, 119.59507082263336], 'diameter': 28.955460435753093, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.097112158474287, 'phi': -1.7605235268719766, 'norm_pos': [0.5665313036479536, 0.5016872049056944], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.1259048,"{'circle_3d': {'center': [3.523445926652243, -0.23104152817878632, 100.36856241354026], 'normal': [-0.156338737711934, 0.48662085693452056, -0.859510523895404], 'radius': 2.3515971980110963}, 'confidence': 0.36348439215493394, 'timestamp': 197547.280708, 'diameter_3d': 4.703194396022193, 'ellipse': {'center': [181.81400897582517, 118.43022535822398], 'axes': [25.152693363232267, 29.071023101021538], 'angle': -75.49423649296135}, 'location': [181.81400897582517, 118.43022535822398], 'diameter': 29.071023101021538, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0790138861538727, 'phi': -1.750722013120741, 'norm_pos': [0.5681687780494536, 0.5065407276740668], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.136124,"{'circle_3d': {'center': [3.4995019647655186, -0.2927627681476874, 100.33823058939657], 'normal': [-0.15833406786916113, 0.48147742027044577, -0.8620381759073785], 'radius': 2.325589099316255}, 'confidence': 0.7101337986062344, 'timestamp': 197547.289108, 'diameter_3d': 4.65117819863251, 'ellipse': {'center': [181.67222434478828, 118.05248278205534], 'axes': [24.96404106692992, 28.75768219981716], 'angle': -75.10005820855785}, 'location': [181.67222434478828, 118.05248278205534], 'diameter': 28.75768219981716, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0731359307876507, 'phi': -1.7524457463401935, 'norm_pos': [0.5677257010774633, 0.5081146550747695], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.141199,"{'circle_3d': {'center': [3.5870189506428884, -0.3648297258083053, 100.2826745879605], 'normal': [-0.1510409857127136, 0.47547184046539415, -0.8666678426937177], 'radius': 2.320680922833898}, 'confidence': 0.6385280792814476, 'timestamp': 197547.297508, 'diameter_3d': 4.641361845667796, 'ellipse': {'center': [182.22325411086754, 117.60729313694276], 'axes': [25.06302219083538, 28.713620665923035], 'angle': -75.84206977975266}, 'location': [182.22325411086754, 117.60729313694276], 'diameter': 28.713620665923035, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.066296627155813, 'phi': -1.7433411908224752, 'norm_pos': [0.569447669096461, 0.5099696119294052], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.149973,"{'circle_3d': {'center': [3.480353451804258, -0.22780447092025558, 100.37832846812127], 'normal': [-0.1599297772825995, 0.4868906117060651, -0.858696686013654], 'radius': 2.326686262466427}, 'confidence': 0.5454104151003653, 'timestamp': 197547.305908, 'diameter_3d': 4.653372524932854, 'ellipse': {'center': [181.5456493080704, 118.45344704048641], 'axes': [24.86199002328945, 28.75976556460998], 'angle': -75.06116307984692}, 'location': [181.5456493080704, 118.45344704048641], 'diameter': 28.75976556460998, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.079322693252295, 'phi': -1.754933664918008, 'norm_pos': [0.56733015408772, 0.50644397066464], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.161942,"{'circle_3d': {'center': [3.5742656545606, -0.31715932500406474, 100.31120637922521], 'normal': [-0.1521037603862376, 0.47944437386574745, -0.8642901934216582], 'radius': 2.322898123156562}, 'confidence': 0.5561181516274283, 'timestamp': 197547.314308, 'diameter_3d': 4.645796246313124, 'ellipse': {'center': [182.13840698977822, 117.90165922625306], 'axes': [25.00601815981364, 28.73289362715846], 'angle': -75.81933688190117}, 'location': [182.13840698977822, 117.90165922625306], 'diameter': 28.73289362715846, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0708177895868753, 'phi': -1.7449994163934157, 'norm_pos': [0.569182521843057, 0.5087430865572788], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.169594,"{'circle_3d': {'center': [3.5814204785562365, -0.07633522128843317, 100.44722904123574], 'normal': [-0.151507525053268, 0.4995130491753838, -0.8529549715874479], 'radius': 2.389439819594919}, 'confidence': 0.3245905185347974, 'timestamp': 197547.322708, 'diameter_3d': 4.778879639189838, 'ellipse': {'center': [182.15469722665785, 119.37925388669994], 'axes': [25.319122591586993, 29.51694337273833], 'angle': -76.42598822772929}, 'location': [182.15469722665785, 119.37925388669994], 'diameter': 29.51694337273833, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0938329112225795, 'phi': -1.7465894403067488, 'norm_pos': [0.5692334288333057, 0.5025864421387503], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.179193,"{'circle_3d': {'center': [3.46122166845376, -0.1723672507876186, 100.41355232029855], 'normal': [-0.16152409256180753, 0.49151038005045106, -0.8557613649988797], 'radius': 2.2973774157802813}, 'confidence': 0.4933075305420963, 'timestamp': 197547.331108, 'diameter_3d': 4.594754831560563, 'ellipse': {'center': [181.41905465540734, 118.7990484289054], 'axes': [24.45021135562153, 28.38744889604559], 'angle': -75.00051745230424}, 'location': [181.41905465540734, 118.7990484289054], 'diameter': 28.38744889604559, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.08461956388301, 'phi': -1.757350573913, 'norm_pos': [0.566934545798148, 0.5050039648795608], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.184829,"{'circle_3d': {'center': [3.453117335563316, -0.24425301153381263, 100.37412459030351], 'normal': [-0.1621994536360113, 0.48551989998826856, -0.8590470091651335], 'radius': 2.3050314676041057}, 'confidence': 0.5384174341775657, 'timestamp': 197547.339508, 'diameter_3d': 4.610062935208211, 'ellipse': {'center': [181.37804105947265, 118.35467627527008], 'axes': [24.644994099626945, 28.4929046759312], 'angle': -74.74285027902391}, 'location': [181.37804105947265, 118.35467627527008], 'diameter': 28.4929046759312, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.077754094062942, 'phi': -1.7574126188915127, 'norm_pos': [0.566806378310852, 0.506855515519708], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.1937768,"{'circle_3d': {'center': [3.550216880349692, -0.21281184562513022, 100.37406621741509], 'normal': [-0.15410782490381322, 0.4881399971473252, -0.8590518735725013], 'radius': 2.312273726091909}, 'confidence': 0.5368029368749142, 'timestamp': 197547.347908, 'diameter_3d': 4.624547452183818, 'ellipse': {'center': [181.9759286914288, 118.54730972553723], 'axes': [24.713725179554636, 28.58361401557197], 'angle': -75.81056119824899}, 'location': [181.9759286914288, 118.54730972553723], 'diameter': 28.58361401557197, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0807536461585516, 'phi': -1.7483011759349307, 'norm_pos': [0.568674777160715, 0.5060528761435948], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.20161,"{'circle_3d': {'center': [3.6391667143585593, -0.1901361629996341, 100.37140331863645], 'normal': [-0.1466953387364077, 0.49002963736611677, -0.8592737818040549], 'radius': 2.3648593267815223}, 'confidence': 0.4665356297244551, 'timestamp': 197547.356308, 'diameter_3d': 4.729718653563045, 'ellipse': {'center': [182.52600050530683, 118.68040354942646], 'axes': [25.27515372575817, 29.235621347463354], 'angle': -76.77268659228073}, 'location': [182.52600050530683, 118.68040354942646], 'diameter': 29.235621347463354, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0829200786812416, 'phi': -1.73988631128714, 'norm_pos': [0.5703937515790838, 0.5054983185440565], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.209633,"{'circle_3d': {'center': [3.5234688110085117, -0.16754810547010912, 100.40476468138391], 'normal': [-0.15633683068224496, 0.49191197549357707, -0.8564936682417668], 'radius': 2.326084343652062}, 'confidence': 0.5345307340200972, 'timestamp': 197547.364708, 'diameter_3d': 4.652168687304124, 'ellipse': {'center': [181.8051154733049, 118.82502228086186], 'axes': [24.775400270189806, 28.74542018820299], 'angle': -75.64135154181679}, 'location': [181.8051154733049, 118.82502228086186], 'diameter': 28.74542018820299, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.08508076583014, 'phi': -1.751339956870177, 'norm_pos': [0.5681409858540778, 0.504895740496409], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.216243,"{'circle_3d': {'center': [3.5265082561977152, -0.14504755923202328, 100.41716523757869], 'normal': [-0.1560835435831447, 0.49378702101341765, -0.8554602885588688], 'radius': 2.322931399683728}, 'confidence': 0.511831957650572, 'timestamp': 197547.373108, 'diameter_3d': 4.645862799367456, 'ellipse': {'center': [181.8209514382808, 118.96414405721563], 'axes': [24.70584203798203, 28.70301122710085], 'angle': -75.72326360590631}, 'location': [181.8209514382808, 118.96414405721563], 'diameter': 28.70301122710085, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.087235707590272, 'phi': -1.7512668045208848, 'norm_pos': [0.5681904732446275, 0.5043160664282682], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
