eye_packets,716
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969629.704968,"{'circle_3d': {'center': [3.42016234649612, -1.3054653753768672, 98.4150813285242], 'normal': [0.28852627374178536, 0.7167012699533346, -0.6348951716684872], 'radius': 1.3223870611064863}, 'confidence': 0.25389582334001526, 'timestamp': 197524.861108, 'diameter_3d': 2.6447741222129726, 'ellipse': {'center': [181.52831556965833, 111.72393924623715], 'axes': [10.563600945008881, 16.674070250289518], 'angle': 66.32798674346631}, 'location': [181.52831556965833, 111.72393924623715], 'diameter': 16.674070250289518, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.369856900645247, 'phi': -1.1442503442540948, 'norm_pos': [0.5672759861551823, 0.5344835864740118], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.720062,"{'circle_3d': {'center': [3.4330282147738695, -1.210474736731621, 98.52962239390654], 'normal': [0.2895984294315978, 0.7246171565071051, -0.6253500828866254], 'radius': 1.3222051663997352}, 'confidence': 0.25560129152986105, 'timestamp': 197524.869508, 'diameter_3d': 2.6444103327994704, 'ellipse': {'center': [181.58455913749816, 112.33162527633195], 'axes': [10.380155217709325, 16.652226001148705], 'angle': 66.53188028350456}, 'location': [181.58455913749816, 112.33162527633195], 'diameter': 16.652226001148705, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3812750300398315, 'phi': -1.1371035713632178, 'norm_pos': [0.5674517473046817, 0.5319515613486169], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.7256699,"{'circle_3d': {'center': [2.8504477757714124, -1.0544547312673789, 98.46512991236574], 'normal': [0.24105005951472636, 0.7376188236291253, -0.6307244563483585], 'radius': 1.3199923741511237}, 'confidence': 0.3243810634868354, 'timestamp': 197524.877908, 'diameter_3d': 2.6399847483022474, 'ellipse': {'center': [177.93325928549217, 113.3079111553449], 'axes': [10.496010036556834, 16.63186423421469], 'angle': 70.46397910433528}, 'location': [177.93325928549217, 113.3079111553449], 'diameter': 16.63186423421469, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.400333325431951, 'phi': -1.2057460636908002, 'norm_pos': [0.556041435267163, 0.5278837035193963], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.732924,"{'circle_3d': {'center': [2.857936611047847, -1.1483616109236277, 98.3594933525363], 'normal': [0.24167412912109584, 0.7297932503244378, -0.6395275030008112], 'radius': 1.2700755904243821}, 'confidence': 0.35904074609691633, 'timestamp': 197524.886308, 'diameter_3d': 2.5401511808487642, 'ellipse': {'center': [178.00053633158092, 112.71244253304165], 'axes': [10.259843539894923, 16.020237460893313], 'angle': 70.18207555126521}, 'location': [178.00053633158092, 112.71244253304165], 'diameter': 16.020237460893313, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3888158161622597, 'phi': -1.2094901527418367, 'norm_pos': [0.5562516760361904, 0.5303648227789931], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.741117,"{'circle_3d': {'center': [2.7874757755363353, -1.141529360143796, 98.34101191120257], 'normal': [0.2358023928284698, 0.7303626045560901, -0.6410676231119554], 'radius': 1.3159794548316086}, 'confidence': 0.48456332853248235, 'timestamp': 197524.894708, 'diameter_3d': 2.631958909663217, 'ellipse': {'center': [177.55896768853967, 112.75037475115141], 'axes': [10.663416780962377, 16.602067181221194], 'angle': 70.63792880985996}, 'location': [177.55896768853967, 112.75037475115141], 'diameter': 16.602067181221194, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3896489803146, 'phi': -1.2183285294396418, 'norm_pos': [0.5548717740266864, 0.5302067718702024], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.757487,"{'circle_3d': {'center': [2.688713022616151, -1.0599897531972022, 98.39886523756395], 'normal': [0.22757216341845454, 0.73715757180164, -0.6362465125818405], 'radius': 1.3021950998530407}, 'confidence': 0.5614342577369984, 'timestamp': 197524.903108, 'diameter_3d': 2.6043901997060814, 'ellipse': {'center': [176.92731581994815, 113.26949702633574], 'axes': [10.465640416364776, 16.41787957048227], 'angle': 71.45304084900631}, 'location': [176.92731581994815, 113.26949702633574], 'diameter': 16.41787957048227, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.399650463999342, 'phi': -1.2272967690322811, 'norm_pos': [0.5528978619373379, 0.5280437623902677], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.7629828,"{'circle_3d': {'center': [2.6976875894790644, -1.0656817073186655, 98.39548867752234], 'normal': [0.2283200439903641, 0.7366832422915184, -0.6365278925853088], 'radius': 1.3064384726663696}, 'confidence': 0.6527600441226398, 'timestamp': 197524.911508, 'diameter_3d': 2.612876945332739, 'ellipse': {'center': [176.98430063926804, 113.23306859113261], 'axes': [10.504647999821437, 16.472001876526015], 'angle': 71.38343957430794}, 'location': [176.98430063926804, 113.23306859113261], 'diameter': 16.472001876526015, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3989487718039997, 'phi': -1.226395567815073, 'norm_pos': [0.5530759394977126, 0.5281955475369475], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.7693388,"{'circle_3d': {'center': [2.697865098228383, -1.0646896918839683, 98.39670061729437], 'normal': [0.2283348363861405, 0.7367659102444093, -0.6364268976043056], 'radius': 1.3153715807977837}, 'confidence': 0.37049795295849147, 'timestamp': 197524.919908, 'diameter_3d': 2.6307431615955674, 'ellipse': {'center': [176.98501855426963, 113.23869312444096], 'axes': [10.574566240504824, 16.58444033408362], 'angle': 71.38469428106244}, 'location': [176.98501855426963, 113.23869312444096], 'diameter': 16.58444033408362, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.399071026781296, 'phi': -1.2263245434696128, 'norm_pos': [0.5530781829820925, 0.5281721119814959], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.778157,"{'circle_3d': {'center': [2.6980325576418704, -1.0637266160542946, 98.39787576500778], 'normal': [0.22834879133726446, 0.7368461665635488, -0.636328968628188], 'radius': 1.2702974026905716}, 'confidence': 0.7193852015882679, 'timestamp': 197524.928308, 'diameter_3d': 2.540594805381143, 'ellipse': {'center': [176.98683584356328, 113.24839366074531], 'axes': [10.210329224974094, 16.015887563565467], 'angle': 71.38596264640634}, 'location': [176.98683584356328, 113.24839366074531], 'diameter': 16.015887563565467, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3991897308534895, 'phi': -1.2262561979194968, 'norm_pos': [0.5530838620111352, 0.5281316930802279], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.786013,"{'circle_3d': {'center': [2.6981899866735235, -1.0627924686592518, 98.399014111802], 'normal': [0.22836191042323561, 0.7369240121798026, -0.6362341063953365], 'radius': 1.3052268032044678}, 'confidence': 0.6068198565610957, 'timestamp': 197524.936708, 'diameter_3d': 2.6104536064089356, 'ellipse': {'center': [176.9868901220233, 113.25162236422659], 'axes': [10.489347056209594, 16.456131268076163], 'angle': 71.38719456835791}, 'location': [176.9868901220233, 113.25162236422659], 'diameter': 16.456131268076163, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3993048840210127, 'phi': -1.2261905311644734, 'norm_pos': [0.5530840316313228, 0.5281182401490558], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.7926981,"{'circle_3d': {'center': [2.8187679899692513, -0.9812235852391193, 98.53945027627063], 'normal': [0.23841007736454625, 0.7437214191314803, -0.6245310926896177], 'radius': 1.3235055955700168}, 'confidence': 0.556943863062727, 'timestamp': 197524.945108, 'diameter_3d': 2.6470111911400336, 'ellipse': {'center': [177.7206923679534, 113.77360764194353], 'axes': [10.407520273109842, 16.663276034018505], 'angle': 70.83785188472734}, 'location': [177.7206923679534, 113.77360764194353], 'diameter': 16.663276034018505, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4094164862842433, 'phi': -1.2061275432043306, 'norm_pos': [0.5553771636498543, 0.5259433014919019], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.797436,"{'circle_3d': {'center': [2.735446372057072, -0.9859623992291162, 98.50255516216181], 'normal': [0.23146660920519785, 0.7433265179656467, -0.6276056855320187], 'radius': 1.329887612332391}, 'confidence': 0.5069572053325752, 'timestamp': 197524.953508, 'diameter_3d': 2.659775224664782, 'ellipse': {'center': [177.2030747494651, 113.74068956470506], 'axes': [10.520464552290047, 16.749514141758226], 'angle': 71.33857083375791}, 'location': [177.2030747494651, 113.74068956470506], 'diameter': 16.749514141758226, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.408825943874323, 'phi': -1.2174644215756765, 'norm_pos': [0.5537596085920784, 0.5260804601470622], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.80456,"{'circle_3d': {'center': [2.7423658237318373, -0.9840843804754424, 98.50733634503118], 'normal': [0.2320432301780951, 0.7434830195284534, -0.6272072536262386], 'radius': 1.3353043824577375}, 'confidence': 0.527999323431282, 'timestamp': 197524.961908, 'diameter_3d': 2.670608764915475, 'ellipse': {'center': [177.2456482906696, 113.75240343786942], 'axes': [10.555344102228977, 16.816958137537767], 'angle': 71.30034427936982}, 'location': [177.2456482906696, 113.75240343786942], 'diameter': 16.816958137537767, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4090599327863806, 'phi': -1.2164492990925837, 'norm_pos': [0.5538926509083425, 0.5260316523422108], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.819438,"{'circle_3d': {'center': [2.7738858866805707, -1.0629051774553506, 98.426477547201], 'normal': [0.23466990209048952, 0.7369146197801276, -0.6339454867787531], 'radius': 1.2817518651518787}, 'confidence': 0.5237405312032156, 'timestamp': 197524.970308, 'diameter_3d': 2.5635037303037573, 'ellipse': {'center': [177.4591637684608, 113.25483219430755], 'axes': [10.254917291948338, 16.155977792760865], 'angle': 70.91602062861566}, 'location': [177.4591637684608, 113.25483219430755], 'diameter': 16.155977792760865, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.399290989542189, 'phi': -1.2162636939488845, 'norm_pos': [0.55455988677644, 0.5281048658570519], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.825046,"{'circle_3d': {'center': [2.6963044370096756, -1.0553934705904044, 98.40691520023557], 'normal': [0.22820478128458152, 0.7375405953522062, -0.6355756823592054], 'radius': 1.312853137960926}, 'confidence': 0.5571375754218459, 'timestamp': 197524.978708, 'diameter_3d': 2.625706275921852, 'ellipse': {'center': [176.9735115559948, 113.2981913849551], 'axes': [10.538262363879713, 16.55094338620048], 'angle': 71.41658165172258}, 'location': [176.9735115559948, 113.2981913849551], 'diameter': 16.55094338620048, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4002174763247166, 'phi': -1.2260801492252307, 'norm_pos': [0.5530422236124838, 0.5279242025626871], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.8386781,"{'circle_3d': {'center': [2.7027270071054623, -1.0546196898517355, 98.41012257313375], 'normal': [0.2287399954592304, 0.7376050770804287, -0.6353084012843575], 'radius': 1.3331960358122568}, 'confidence': 0.617332752609846, 'timestamp': 197524.987108, 'diameter_3d': 2.6663920716245135, 'ellipse': {'center': [177.01295210527456, 113.30166660975142], 'axes': [10.696151061512138, 16.80691313931134], 'angle': 71.3783640303113}, 'location': [177.01295210527456, 113.30166660975142], 'diameter': 16.80691313931134, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4003129669565375, 'phi': -1.2252003772267859, 'norm_pos': [0.553165475328983, 0.5279097224593691], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.844525,"{'circle_3d': {'center': [2.778919295470357, -1.053874768029667, 98.43885505815119], 'normal': [0.23508935282297175, 0.7376671538989347, -0.6329140275329042], 'radius': 1.2669031937125914}, 'confidence': 0.5543611638880643, 'timestamp': 197524.995508, 'diameter_3d': 2.533806387425183, 'ellipse': {'center': [177.48899605217986, 113.3137434987149], 'axes': [10.117028881201978, 15.966798159249343], 'angle': 70.90682690494673}, 'location': [177.48899605217986, 113.3137434987149], 'diameter': 15.966798159249343, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4004049055823393, 'phi': -1.2151507237781078, 'norm_pos': [0.554653112663062, 0.527859402088688], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.850357,"{'circle_3d': {'center': [2.7737011222483137, -1.053158696456114, 98.43775331611546], 'normal': [0.234654505054468, 0.7377268265300636, -0.6330058393692145], 'radius': 1.3279887204591936}, 'confidence': 0.3908677228728626, 'timestamp': 197525.003908, 'diameter_3d': 2.655977440918387, 'ellipse': {'center': [177.4550125029976, 113.3133657364952], 'axes': [10.606944768369067, 16.7369026721078], 'angle': 70.9408575230749}, 'location': [177.4550125029976, 113.3133657364952], 'diameter': 16.7369026721078, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4004932922024227, 'phi': -1.2158018936092885, 'norm_pos': [0.5545469140718675, 0.5278609760979367], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.85636,"{'circle_3d': {'center': [2.6986747796549775, -1.0524714668040804, 98.411159164156], 'normal': [0.22840230983835672, 0.7377840956677333, -0.6352220186991695], 'radius': 1.2814753783892932}, 'confidence': 0.3568260351882806, 'timestamp': 197525.012308, 'diameter_3d': 2.5629507567785863, 'ellipse': {'center': [176.9883824963449, 113.3193808271807], 'axes': [10.279697779140664, 16.154637806679727], 'angle': 71.40876285340526}, 'location': [176.9883824963449, 113.3193808271807], 'diameter': 16.154637806679727, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4005781268161748, 'phi': -1.225627697357224, 'norm_pos': [0.5530886953010778, 0.5278359132200805], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.865976,"{'circle_3d': {'center': [2.7349552718793677, -1.13325163553821, 98.33131400651413], 'normal': [0.23142568419038925, 0.7310524149398893, -0.6418757818359921], 'radius': 1.2916091335556579}, 'confidence': 0.32893338719787046, 'timestamp': 197525.020708, 'diameter_3d': 2.5832182671113157, 'ellipse': {'center': [177.23033658458513, 112.80367952671212], 'axes': [10.483426981298061, 16.2959251365403], 'angle': 70.98697831188322}, 'location': [177.23033658458513, 112.80367952671212], 'diameter': 16.2959251365403, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.390659409423908, 'phi': -1.2247575581221304, 'norm_pos': [0.5538448018268285, 0.5299846686386995], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.8726609,"{'circle_3d': {'center': [2.703037085869642, -1.0455330631183326, 98.420796855443], 'normal': [0.22876583535624548, 0.7383622959748791, -0.6344188777585865], 'radius': 1.3011152493154288}, 'confidence': 0.5860581299784607, 'timestamp': 197525.029108, 'diameter_3d': 2.6022304986308575, 'ellipse': {'center': [177.0137831399507, 113.36223364632275], 'axes': [10.4220061287516, 16.40065246414304], 'angle': 71.39807856639763}, 'location': [177.0137831399507, 113.36223364632275], 'diameter': 16.40065246414304, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.401435074631588, 'phi': -1.2247175143071074, 'norm_pos': [0.553168072312346, 0.5276573598069885], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.882685,"{'circle_3d': {'center': [2.7055865061834905, -1.0516358482201067, 98.41461886590429], 'normal': [0.22897828704906611, 0.7378537305497311, -0.6349337102201459], 'radius': 1.3085057803057707}, 'confidence': 0.6291469850598714, 'timestamp': 197525.037508, 'diameter_3d': 2.6170115606115414, 'ellipse': {'center': [177.03072453169176, 113.32277104292295], 'axes': [10.490817504942306, 16.494877787249347], 'angle': 71.36766368123482}, 'location': [177.03072453169176, 113.32277104292295], 'diameter': 16.494877787249347, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4006812898024825, 'phi': -1.2246801517783257, 'norm_pos': [0.5532210141615368, 0.5278217873211544], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.8904011,"{'circle_3d': {'center': [2.7056402575068335, -1.0510683656672448, 98.41529777102603], 'normal': [0.22898276632601133, 0.7379010207624696, -0.6348771347933337], 'radius': 1.32833961101889}, 'confidence': 0.5738664658540079, 'timestamp': 197525.045908, 'diameter_3d': 2.65667922203778, 'ellipse': {'center': [177.0305152773338, 113.32480404918495], 'axes': [10.64878110840676, 16.744811688032378], 'angle': 71.36867382896095}, 'location': [177.0305152773338, 113.32480404918495], 'diameter': 16.744811688032378, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4007513561453075, 'phi': -1.2246454705360441, 'norm_pos': [0.5532203602416681, 0.5278133164617294], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.900484,"{'circle_3d': {'center': [2.629369240306452, -1.0505296892458045, 98.38884273234824], 'normal': [0.2226268482259797, 0.7379459104642566, -0.637081721349817], 'radius': 1.296673941029195}, 'confidence': 0.37564047773214465, 'timestamp': 197525.054308, 'diameter_3d': 2.59334788205839, 'ellipse': {'center': [176.5554776815848, 113.32874294170867], 'axes': [10.43953157585093, 16.349636509684288], 'angle': 71.84672629463209}, 'location': [176.5554776815848, 113.32874294170867], 'diameter': 16.349636509684288, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.400817870798117, 'phi': -1.2346134705801284, 'norm_pos': [0.5517358677549524, 0.5277969044095472], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.909832,"{'circle_3d': {'center': [2.634742060544173, -1.0500198126806808, 98.39131315840655], 'normal': [0.22307458324578974, 0.7379884001780168, -0.6368758525116245], 'radius': 1.3074252851468493}, 'confidence': 0.5356213493486629, 'timestamp': 197525.062708, 'diameter_3d': 2.6148505702936986, 'ellipse': {'center': [176.5886706517805, 113.33128383576776], 'axes': [10.521984509540676, 16.484823727595014], 'angle': 71.81422354058628}, 'location': [176.5886706517805, 113.33128383576776], 'diameter': 16.484823727595014, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4008808337611236, 'phi': -1.2338864778204262, 'norm_pos': [0.5518395957868141, 0.5277863173509676], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.91643,"{'circle_3d': {'center': [2.6337756507792696, -1.0495387300364403, 98.39153220033106], 'normal': [0.22299404909871431, 0.7380284903983698, -0.6368575990179149], 'radius': 1.2746235068921186}, 'confidence': 0.45386327564941537, 'timestamp': 197525.071108, 'diameter_3d': 2.549247013784237, 'ellipse': {'center': [176.5832337046149, 113.33691365559642], 'axes': [10.2576528729528, 16.0711559439315], 'angle': 71.82141637947956}, 'location': [176.5832337046149, 113.33691365559642], 'diameter': 16.0711559439315, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.400940245033891, 'phi': -1.2339901761486165, 'norm_pos': [0.5518226053269216, 0.5277628597683482], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969629.923954,"{'circle_3d': {'center': [2.6327944458162627, -1.0490864357068013, 98.39171285803629], 'normal': [0.2229122820184638, 0.7380661815925066, -0.6368425442091461], 'radius': 1.3030382692559832}, 'confidence': 0.4673355882924965, 'timestamp': 197525.079508, 'diameter_3d': 2.6060765385119664, 'ellipse': {'center': [176.5764341600496, 113.3375399649553], 'axes': [10.4861307519581, 16.429426510082337], 'angle': 71.82861222761328}, 'location': [176.5764341600496, 113.3375399649553], 'diameter': 16.429426510082337, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.400996104616642, 'phi': -1.2340971788677226, 'norm_pos': [0.551801356750155, 0.5277602501460196], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
