eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969616.5159118,"{'circle_3d': {'center': [7.263227648778453, -12.57682354573622, 209.00185929154696], 'normal': [0.6375792251510466, 0.6447083088995412, -0.4217154586823734], 'radius': 2.1128657022473507}, 'confidence': 0.3055913180491824, 'timestamp': 197511.673108, 'diameter_3d': 4.225731404494701, 'ellipse': {'center': [181.53099753511455, 82.67073074842969], 'axes': [5.482964879448969, 12.564672407638183], 'angle': 43.44025770658773}, 'location': [181.53099753511455, 82.67073074842969], 'diameter': 12.564672407638183, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.271437968060273, 'phi': -0.5843700136391649, 'norm_pos': [0.567284367297233, 0.6555386218815429], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.524364,"{'circle_3d': {'center': [7.020502334288797, -12.587418634395044, 208.6376319471577], 'normal': [0.6173521156102423, 0.6438253848446396, -0.45206773738147893], 'radius': 1.9647704086437252}, 'confidence': 0.1434605608786687, 'timestamp': 197511.681508, 'diameter_3d': 3.9295408172874504, 'ellipse': {'center': [180.8486684966127, 82.57583427914558], 'axes': [5.478125826028029, 11.703622691112793], 'angle': 44.177632117006254}, 'location': [180.8486684966127, 82.57583427914558], 'diameter': 11.703622691112793, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2702835181254457, 'phi': -0.6320562761022652, 'norm_pos': [0.5651520890519147, 0.6559340238368934], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.532671,"{'circle_3d': {'center': [8.123894276239984, -13.930743127670894, 208.51131505578653], 'normal': [0.7093014441061742, 0.5318816770716518, -0.46259414499574336], 'radius': 1.9826249668652598}, 'confidence': 0.3195038548019714, 'timestamp': 197511.689908, 'diameter_3d': 3.9652499337305196, 'ellipse': {'center': [184.13939531248954, 78.56075933014021], 'axes': [5.5313317971762626, 11.82594805412444], 'angle': 34.525873577377695}, 'location': [184.13939531248954, 78.56075933014021], 'diameter': 11.82594805412444, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.13161739977793, 'phi': -0.5779081157032588, 'norm_pos': [0.5754356103515298, 0.6726635027910824], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.5442472,"{'circle_3d': {'center': [8.580137174520422, -14.330665987274843, 208.79126893208542], 'normal': [0.7473216856295444, 0.4985547721046562, -0.4392646553041693], 'radius': 2.019079871113178}, 'confidence': 0.1769942745995446, 'timestamp': 197511.698308, 'diameter_3d': 4.038159742226356, 'ellipse': {'center': [185.46137277958104, 77.42956653991966], 'axes': [5.292872754262941, 12.029968402680888], 'angle': 31.461872885052724}, 'location': [185.46137277958104, 77.42956653991966], 'diameter': 12.029968402680888, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.0927270993525284, 'phi': -0.5313896414892182, 'norm_pos': [0.5795667899361907, 0.677376806083668], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.552618,"{'circle_3d': {'center': [7.159236218104774, -12.815089684728633, 208.5108775285165], 'normal': [0.6289132725949067, 0.6248527973168402, -0.4626306056015797], 'radius': 2.0259654235583415}, 'confidence': 0.3113340606972237, 'timestamp': 197511.706708, 'diameter_3d': 4.051930847116683, 'ellipse': {'center': [181.2722934071657, 81.87501750859985], 'axes': [5.763373594330363, 12.07691774663413], 'angle': 42.684219712754626}, 'location': [181.2722934071657, 81.87501750859985], 'diameter': 12.07691774663413, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2457393036124498, 'phi': -0.6342232966859933, 'norm_pos': [0.5664759168973929, 0.6588540937141673], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.561978,"{'circle_3d': {'center': [7.603766308864262, -13.01915259744566, 208.87291955413951], 'normal': [0.6659574468248639, 0.6078475545904213, -0.43246043679966084], 'radius': 1.942300706507723}, 'confidence': 0.5514597612918639, 'timestamp': 197511.715108, 'diameter_3d': 3.884601413015446, 'ellipse': {'center': [182.55649649576097, 81.33828191238038], 'axes': [5.131322510494115, 11.560193984156347], 'angle': 40.37071357074987}, 'location': [182.55649649576097, 81.33828191238038], 'diameter': 11.560193984156347, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.224143391179805, 'phi': -0.5759402903518892, 'norm_pos': [0.570489051549253, 0.6610904920317484], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.568726,"{'circle_3d': {'center': [7.523872933313259, -13.004714487340319, 208.77180335388792], 'normal': [0.6592996655289469, 0.6090507304325328, -0.4408867868206271], 'radius': 1.8283854511853952}, 'confidence': 0.3108681226411171, 'timestamp': 197511.723508, 'diameter_3d': 3.6567709023707904, 'ellipse': {'center': [182.3315765330513, 81.36409653470636], 'axes': [4.929858791669159, 10.887158797376154], 'angle': 40.67276825150961}, 'location': [182.3315765330513, 81.36409653470636], 'diameter': 10.887158797376154, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2256595037965847, 'phi': -0.5894227055257873, 'norm_pos': [0.5697861766657853, 0.6609829311053901], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.578431,"{'circle_3d': {'center': [7.194031126712697, -12.903375202434614, 208.44019671754032], 'normal': [0.6318128483122337, 0.6174956708413418, -0.4685206731829274], 'radius': 1.9475908988436965}, 'confidence': 0.394571701741238, 'timestamp': 197511.731908, 'diameter_3d': 3.895181797687393, 'ellipse': {'center': [181.3838945927644, 81.60096627060696], 'axes': [5.605612170708308, 11.61409722840612], 'angle': 42.1627720660634}, 'location': [181.3838945927644, 81.60096627060696], 'diameter': 11.61409722840612, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.236351192484303, 'phi': -0.638070990437246, 'norm_pos': [0.5668246706023887, 0.659995973872471], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.585653,"{'circle_3d': {'center': [6.927559230734136, -12.90340188780356, 208.09757174785366], 'normal': [0.609606856980687, 0.6174934470605964, -0.4970727539901485], 'radius': 2.067188536137808}, 'confidence': 0.3321812241333905, 'timestamp': 197511.740308, 'diameter_3d': 4.134377072275616, 'ellipse': {'center': [180.62276654896783, 81.53433377722334], 'axes': [6.330363285380278, 12.346774030681392], 'angle': 43.039950256330734}, 'location': [180.62276654896783, 81.53433377722334], 'diameter': 12.346774030681392, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2363483653154814, 'phi': -0.6840602336556614, 'norm_pos': [0.5644461454655245, 0.6602736092615694], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.598376,"{'circle_3d': {'center': [6.529151184757685, -12.615984779120847, 207.98726321784525], 'normal': [0.5764061864826495, 0.641444872784156, -0.5062651314908495], 'radius': 1.998959059416976}, 'confidence': 0.170616172220356, 'timestamp': 197511.748708, 'diameter_3d': 3.997918118833952, 'ellipse': {'center': [179.44770857850807, 82.37117505324196], 'axes': [6.26880569788813, 11.942997186751123], 'angle': 45.767186451043415}, 'location': [179.44770857850807, 82.37117505324196], 'diameter': 11.942997186751123, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2671764952790774, 'phi': -0.7207033940050065, 'norm_pos': [0.5607740893078377, 0.6567867706114918], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.6051462,"{'circle_3d': {'center': [6.0132744342082916, -12.176604230266895, 207.99441095263217], 'normal': [0.5334164572701995, 0.6780599185219847, -0.505669486925273], 'radius': 2.026725205248048}, 'confidence': 0.16805596449825658, 'timestamp': 197511.757108, 'diameter_3d': 4.053450410496096, 'ellipse': {'center': [177.91005218646265, 83.68062652510605], 'axes': [6.392158061601289, 12.10481045548364], 'angle': 49.67386952863056}, 'location': [177.91005218646265, 83.68062652510605], 'diameter': 12.10481045548364, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.315916194006417, 'phi': -0.7587012590625035, 'norm_pos': [0.5559689130826958, 0.6513307228120582], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.612897,"{'circle_3d': {'center': [5.724080633099079, -12.196550603067601, 207.67778682062854], 'normal': [0.5093169738444324, 0.6763977207885932, -0.5320548312589091], 'radius': 2.005648096453472}, 'confidence': 0.1336979550542454, 'timestamp': 197511.765508, 'diameter_3d': 4.011296192906944, 'ellipse': {'center': [177.0741072438729, 83.56524553878752], 'axes': [6.668173048082087, 11.996143315978106], 'angle': 50.78064125359964}, 'location': [177.0741072438729, 83.56524553878752], 'diameter': 11.996143315978106, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3136570730746877, 'phi': -0.8072292182991533, 'norm_pos': [0.5533565851371028, 0.6518114769217187], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.617137,"{'circle_3d': {'center': [5.997843649685073, -12.631029919175305, 207.41361730320662], 'normal': [0.5321305585599316, 0.6401911111129509, -0.5540689577107353], 'radius': 2.0062287268422336}, 'confidence': 0.1320885913521154, 'timestamp': 197511.773908, 'diameter_3d': 4.012457453684467, 'ellipse': {'center': [177.91279043913414, 82.22034808086104], 'axes': [6.915588075623728, 12.017681945844828], 'angle': 47.75315507437302}, 'location': [177.91279043913414, 82.22034808086104], 'diameter': 12.017681945844828, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2655433393714426, 'phi': -0.8055928112566589, 'norm_pos': [0.5559774701222941, 0.6574152163297456], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.629,"{'circle_3d': {'center': [5.562062427421697, -12.490156524880057, 207.17781589593721], 'normal': [0.49581545670465027, 0.6519305606375548, -0.5737190749831859], 'radius': 1.9956619684714278}, 'confidence': 0.22945761058836617, 'timestamp': 197511.782308, 'diameter_3d': 3.9913239369428557, 'ellipse': {'center': [176.6296899004817, 82.59813257410322], 'axes': [7.151144395080395, 11.96569359736894], 'angle': 50.21786603356017}, 'location': [176.6296899004817, 82.59813257410322], 'diameter': 11.96569359736894, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2809239636512735, 'phi': -0.8581085626944248, 'norm_pos': [0.5519677809390053, 0.6558411142745699], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.636698,"{'circle_3d': {'center': [6.095943580041452, -12.949477054065905, 207.153332250951], 'normal': [0.5403055527562969, 0.6136538498720678, -0.5757593787320378], 'radius': 2.0292341115415016}, 'confidence': 0.16127388935809983, 'timestamp': 197511.790708, 'diameter_3d': 4.058468223083003, 'ellipse': {'center': [178.22752866803592, 81.21932761650918], 'axes': [7.251805710584556, 12.172520119072054], 'angle': 45.889917611017346}, 'location': [178.22752866803592, 81.21932761650918], 'diameter': 12.172520119072054, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2314762571058067, 'phi': -0.817154297244866, 'norm_pos': [0.5569610270876122, 0.6615861349312118], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.644205,"{'circle_3d': {'center': [5.550537535523978, -12.531884550828842, 207.1208114926839], 'normal': [0.49485504904650696, 0.6484532251418227, -0.578469441920961], 'radius': 1.9768391191490455}, 'confidence': 0.29700276693438765, 'timestamp': 197511.799108, 'diameter_3d': 3.953678238298091, 'ellipse': {'center': [176.5999399068864, 82.46331967268239], 'axes': [7.141468656588888, 11.856205787167795], 'angle': 50.085193506819884}, 'location': [176.5999399068864, 82.46331967268239], 'diameter': 11.856205787167795, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.276347124542263, 'phi': -0.8631433947578566, 'norm_pos': [0.55187481220902, 0.6564028346971567], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.6528032,"{'circle_3d': {'center': [5.206588397432639, -12.55063433423676, 206.82059833554501], 'normal': [0.4661926208722291, 0.6468907431911635, -0.6034872050158696], 'radius': 2.015396318756731}, 'confidence': 0.19124570640654354, 'timestamp': 197511.807508, 'diameter_3d': 4.030792637513462, 'ellipse': {'center': [175.592517423822, 82.3508634388689], 'axes': [7.61262340361065, 12.103632456960819], 'angle': 51.55939568741924}, 'location': [175.592517423822, 82.3508634388689], 'diameter': 12.103632456960819, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2742964049407983, 'phi': -0.9130513319822613, 'norm_pos': [0.5487266169494437, 0.6568714023380462], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.6607249,"{'circle_3d': {'center': [5.202384428641089, -12.539073091226534, 206.82975976368954], 'normal': [0.4658422901395996, 0.6478541801086818, -0.6027237526704923], 'radius': 1.913380574821393}, 'confidence': 0.4702350371598551, 'timestamp': 197511.815908, 'diameter_3d': 3.826761149642786, 'ellipse': {'center': [175.58079755619255, 82.38967512091602], 'axes': [7.218668068708588, 11.4903647652294], 'angle': 51.629550844407945}, 'location': [175.58079755619255, 82.38967512091602], 'diameter': 11.4903647652294, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.275560469810329, 'phi': -0.9128025909513476, 'norm_pos': [0.5486899923631017, 0.6567096869961833], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.6732118,"{'circle_3d': {'center': [5.1680554022466305, -12.527474303694131, 206.81579854372765], 'normal': [0.46298153794006147, 0.6488207457363822, -0.6038871876673161], 'radius': 1.8937287916550483}, 'confidence': 0.4747512763010574, 'timestamp': 197511.824308, 'diameter_3d': 3.7874575833100965, 'ellipse': {'center': [175.47927711194268, 82.42230794255744], 'axes': [7.160263791248801, 11.372929766444575], 'angle': 51.84063511105448}, 'location': [175.47927711194268, 82.42230794255744], 'diameter': 11.372929766444575, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.276830006692861, 'phi': -0.9167121832398266, 'norm_pos': [0.5483727409748209, 0.6565737169060106], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.679126,"{'circle_3d': {'center': [5.152685971977514, -12.699812655609591, 206.6234714642777], 'normal': [0.46170075208430206, 0.6344592164100942, -0.6199144442881447], 'radius': 1.8879664065520794}, 'confidence': 0.3707089765963446, 'timestamp': 197511.832708, 'diameter_3d': 3.7759328131041587, 'ellipse': {'center': [175.44726813181038, 81.87027819846142], 'axes': [7.323215557200013, 11.349450975084414], 'angle': 51.15208126663114}, 'location': [175.44726813181038, 81.87027819846142], 'diameter': 11.349450975084414, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.258105015579598, 'phi': -0.9306434921654945, 'norm_pos': [0.5482727129119074, 0.6588738408397441], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.683732,"{'circle_3d': {'center': [5.289481629287485, -12.582870120082948, 206.85068763384666], 'normal': [0.4731003901934661, 0.6442044277039809, -0.6009797634907322], 'radius': 1.9945459302238957}, 'confidence': 0.5807097498444665, 'timestamp': 197511.841108, 'diameter_3d': 3.9890918604477914, 'ellipse': {'center': [175.83887857303688, 82.2604127408309], 'axes': [7.497397315957901, 11.977142980845406], 'angle': 51.0339370991004}, 'location': [175.83887857303688, 82.2604127408309], 'diameter': 11.977142980845406, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2707789906213387, 'phi': -0.9038997706686551, 'norm_pos': [0.5494964955407402, 0.6572482802465379], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.693223,"{'circle_3d': {'center': [5.376123711110068, -12.30812011929875, 207.22908593825125], 'normal': [0.48032056367868137, 0.667100261102664, -0.5694465714570168], 'radius': 2.0122578714335932}, 'confidence': 0.4885792482293695, 'timestamp': 197511.849508, 'diameter_3d': 4.0245157428671865, 'ellipse': {'center': [176.06963289087426, 83.15129686967931], 'axes': [7.1724061709830025, 12.060752157169958], 'angle': 51.826433938138045}, 'location': [176.06963289087426, 83.15129686967931], 'diameter': 12.060752157169958, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3011058624540497, 'phi': -0.870095790218479, 'norm_pos': [0.550217602783982, 0.6535362630430028], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.700605,"{'circle_3d': {'center': [5.592578252990103, -12.406314567005648, 207.30114241112076], 'normal': [0.49835844216868436, 0.6589173904604225, -0.563441865384557], 'radius': 1.9839684195858218}, 'confidence': 0.199029550384928, 'timestamp': 197511.857908, 'diameter_3d': 3.9679368391716436, 'ellipse': {'center': [176.71148286822148, 82.8715659890764], 'axes': [6.983347744764417, 11.888298459237033], 'angle': 50.449518028056644}, 'location': [176.71148286822148, 82.8715659890764], 'diameter': 11.888298459237033, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.29017495051908, 'phi': -0.8466169229496537, 'norm_pos': [0.5522233839631921, 0.6547018083788483], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.712466,"{'circle_3d': {'center': [5.767940246784619, -12.65977445299051, 207.16817180198754], 'normal': [0.5129719416515601, 0.6377957332950167, -0.5745227494789917], 'radius': 1.9337927847709353}, 'confidence': 0.1691707784254025, 'timestamp': 197511.866308, 'diameter_3d': 3.8675855695418706, 'ellipse': {'center': [177.24701816096217, 82.09060783269786], 'axes': [6.923142072067188, 11.596715927449099], 'angle': 48.57724535952372}, 'location': [177.24701816096217, 82.09060783269786], 'diameter': 11.596715927449099, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.262429269165447, 'phi': -0.8419365631732417, 'norm_pos': [0.5538969317530068, 0.6579558006970923], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.7278342,"{'circle_3d': {'center': [6.204192737563799, -13.001930682896058, 207.20021593753222], 'normal': [0.5493263158831588, 0.6092827141362215, -0.5718524048502687], 'radius': 1.8294082528560276}, 'confidence': 0.2152316885342613, 'timestamp': 197511.874708, 'diameter_3d': 3.658816505712055, 'ellipse': {'center': [178.55044061061727, 81.07576771816912], 'axes': [6.485716979629296, 10.971884024766307], 'angle': 45.213756586096785}, 'location': [178.55044061061727, 81.07576771816912], 'diameter': 10.971884024766307, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.225952027587716, 'phi': -0.8054868952659731, 'norm_pos': [0.5579701269081789, 0.6621843011742954], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.731431,"{'circle_3d': {'center': [5.856523948121518, -12.684258317260422, 207.220899093046], 'normal': [0.5203539167629685, 0.6357554112725241, -0.5701288085574534], 'radius': 1.9734182178640536}, 'confidence': 0.398974518684937, 'timestamp': 197511.883108, 'diameter_3d': 3.946836435728107, 'ellipse': {'center': [177.50697049129462, 82.0262953820398], 'axes': [7.005468373258693, 11.83179466612884], 'angle': 48.09424137717652}, 'location': [177.50697049129462, 82.0262953820398], 'diameter': 11.83179466612884, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.259783103612286, 'phi': -0.8310113271421442, 'norm_pos': [0.5547092827852957, 0.6582237692415008], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969616.738554,"{'circle_3d': {'center': [5.650397567515838, -12.698770654330211, 207.0225805853314], 'normal': [0.5031767183791619, 0.6345460498500418, -0.5866553508670026], 'radius': 2.0081268085134414}, 'confidence': 0.3234339509189968, 'timestamp': 197511.891508, 'diameter_3d': 4.016253617026883, 'ellipse': {'center': [176.90587302833222, 81.9451188093584], 'axes': [7.346164073081057, 12.050668126916865], 'angle': 48.90434234495096}, 'location': [176.90587302833222, 81.9451188093584], 'diameter': 12.050668126916865, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.258217360144935, 'phi': -0.8618465860581527, 'norm_pos': [0.5528308532135382, 0.6585620049610066], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
