eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1596008024.14349,"{'circle_3d': {'center': [2.9046581995038947, 0.24327061126820038, 64.60192134127885], 'normal': [-0.22780730997394594, 0.5555775383745405, -0.799648315433804], 'radius': 2.7371462680129564}, 'confidence': 0.9980445917872368, 'timestamp': 16744.084032, 'diameter_3d': 5.474292536025913, 'ellipse': {'center': [188.0976334091332, 121.84144714290066], 'axes': [42.42703075099406, 52.60547593919602], 'angle': -71.1296851114445}, 'location': [188.0976334091332, 121.84144714290066], 'diameter': 52.60547593919602, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8543588105294542, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.159853735444452, 'phi': -1.848328541086487, 'norm_pos': [0.5878051044035413, 0.4923273035712472], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.151807,"{'circle_3d': {'center': [2.893397346098151, 0.21378958242546187, 64.58471395426066], 'normal': [-0.2287457144244246, 0.5531207859709789, -0.8010822643519866], 'radius': 2.747493502173796}, 'confidence': 0.9987538159117213, 'timestamp': 16744.092432, 'diameter_3d': 5.494987004347592, 'ellipse': {'center': [187.9997808110199, 121.55617768164728], 'axes': [42.689095617795374, 52.81766275177125], 'angle': -70.9518624339324}, 'location': [187.9997808110199, 121.55617768164728], 'diameter': 52.81766275177125, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.854232951331757, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1569019138759087, 'phi': -1.848940253360141, 'norm_pos': [0.5874993150344372, 0.4935159263264697], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.1604831,"{'circle_3d': {'center': [2.9109028002566086, 0.20473793783264593, 64.573492233828], 'normal': [-0.22728692657788643, 0.5523664822549109, -0.8020174077213746], 'radius': 2.7221793793636757}, 'confidence': 0.9976609064183362, 'timestamp': 16744.100832, 'diameter_3d': 5.444358758727351, 'ellipse': {'center': [188.16763626851926, 121.47859995483348], 'axes': [42.354997042673716, 52.34030065397612], 'angle': -71.0849580335171}, 'location': [188.16763626851926, 121.47859995483348], 'diameter': 52.34030065397612, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8538253973296439, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1559967689157444, 'phi': -1.8469495098486082, 'norm_pos': [0.5880238633391227, 0.4938391668548605], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.168841,"{'circle_3d': {'center': [2.9185858501451105, 0.2005901017674967, 64.56846347475002], 'normal': [-0.22664667242051129, 0.5520208292494818, -0.8024364709778736], 'radius': 2.7598345948577885}, 'confidence': 0.9983032009737594, 'timestamp': 16744.109232, 'diameter_3d': 5.519669189715577, 'ellipse': {'center': [188.249259316618, 121.42529073640715], 'axes': [42.96881062571885, 53.069133145483875], 'angle': -71.14335047365577}, 'location': [188.249259316618, 121.42529073640715], 'diameter': 53.069133145483875, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8535579448009423, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.155582175623286, 'phi': -1.8460737246027525, 'norm_pos': [0.5882789353644313, 0.49406128859830356], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.175782,"{'circle_3d': {'center': [2.925471822007561, 0.18767615947505067, 64.55765183652343], 'normal': [-0.22607284143197373, 0.550944667391778, -0.803337440830089], 'radius': 2.747711248271096}, 'confidence': 0.9983816058983273, 'timestamp': 16744.117632, 'diameter_3d': 5.495422496542192, 'ellipse': {'center': [188.31787349293674, 121.30614625669733], 'axes': [42.84028945817318, 52.844759179814396], 'angle': -71.17153408929055}, 'location': [188.31787349293674, 121.30614625669733], 'diameter': 52.844759179814396, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8537472729879592, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1542921016507295, 'phi': -1.845118562821204, 'norm_pos': [0.5884933546654273, 0.49455772393042774], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.184122,"{'circle_3d': {'center': [2.9230199512789925, 0.17626598696689744, 64.55052621127066], 'normal': [-0.22627716399268777, 0.5499938196827653, -0.8039312429344865], 'radius': 2.7512809090325834}, 'confidence': 0.998648455997206, 'timestamp': 16744.126032, 'diameter_3d': 5.502561818065167, 'ellipse': {'center': [188.29832638223579, 121.1957710909704], 'axes': [42.93761165223412, 52.91902499635248], 'angle': -71.1194473975719}, 'location': [188.29832638223579, 121.1957710909704], 'diameter': 52.91902499635248, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8539109035869741, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1531531645633812, 'phi': -1.8451614583092215, 'norm_pos': [0.5884322699444868, 0.49501762045429], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.192388,"{'circle_3d': {'center': [2.9240922420229194, 0.09882874203703551, 64.497702695927], 'normal': [-0.2261878064306939, 0.5435407159386101, -0.8083332025464587], 'radius': 2.743713138897076}, 'confidence': 0.9977798489402623, 'timestamp': 16744.134432, 'diameter_3d': 5.487426277794152, 'ellipse': {'center': [188.33145951698393, 120.45735213602784], 'axes': [43.12246872719206, 52.81539510803507], 'angle': -70.9224876710648}, 'location': [188.33145951698393, 120.45735213602784], 'diameter': 52.81539510803507, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8536803577041785, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.145445940635756, 'phi': -1.8436381192572504, 'norm_pos': [0.5885358109905747, 0.498094366099884], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.200379,"{'circle_3d': {'center': [2.9067736367967107, 0.06624071963933709, 64.48072096429978], 'normal': [-0.22763102353287795, 0.5408250474054686, -0.8097483468487274], 'radius': 2.740865522512363}, 'confidence': 0.9988665771385515, 'timestamp': 16744.142832, 'diameter_3d': 5.481731045024726, 'ellipse': {'center': [188.17344597020377, 120.14642899403728], 'axes': [43.17925550171454, 52.77327399854132], 'angle': -70.67467817785464}, 'location': [188.17344597020377, 120.14642899403728], 'diameter': 52.77327399854132, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8535873787535508, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1422140010615274, 'phi': -1.8448370865976977, 'norm_pos': [0.5880420186568868, 0.49938987919151134], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.21186,"{'circle_3d': {'center': [2.833438152671479, 0.16733877680353704, 64.57007267847146], 'normal': [-0.2337423138766473, 0.5492498855024853, -0.8023023706677537], 'radius': 2.783442511804978}, 'confidence': 0.5505425872901955, 'timestamp': 16744.151232, 'diameter_3d': 5.566885023609956, 'ellipse': {'center': [187.44081873326923, 121.09981675817352], 'axes': [43.347826723217636, 53.518398923590134], 'angle': -70.28926417361366}, 'location': [187.44081873326923, 121.09981675817352], 'diameter': 53.518398923590134, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8535873787535508, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1522626664067297, 'phi': -1.854288826468666, 'norm_pos': [0.5857525585414664, 0.495417430174277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.220583,"{'circle_3d': {'center': [2.84249868580433, 0.1578150449853002, 64.56092643448171], 'normal': [-0.23298726944890955, 0.5484562411842986, -0.8030645576668987], 'radius': 2.7753743198230345}, 'confidence': 0.597809479696218, 'timestamp': 16744.159632, 'diameter_3d': 5.550748639646069, 'ellipse': {'center': [187.5299002304709, 121.0115669705253], 'axes': [43.27294630810333, 53.37089563653923], 'angle': -70.34419356798051}, 'location': [187.5299002304709, 121.0115669705253], 'diameter': 53.37089563653923, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8535873787535508, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1513132388497174, 'phi': -1.853166939944951, 'norm_pos': [0.5860309382202216, 0.4957851376228113], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.2275891,"{'circle_3d': {'center': [2.877859925907906, 0.0567875694468265, 64.48258309659421], 'normal': [-0.23004049944027835, 0.540037284889426, -0.8095931691575246], 'radius': 2.7430777637568546}, 'confidence': 0.9984099314123865, 'timestamp': 16744.168032, 'diameter_3d': 5.486155527513709, 'ellipse': {'center': [187.896971754001, 120.05550792916644], 'axes': [43.210230577282395, 52.813156519445556], 'angle': -70.38315735873056}, 'location': [187.896971754001, 120.05550792916644], 'diameter': 52.813156519445556, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8536012063808496, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1412777357897523, 'phi': -1.8476429913240315, 'norm_pos': [0.5871780367312531, 0.49976871696180647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.23568,"{'circle_3d': {'center': [2.8503491181984657, 0.08836852400001316, 64.51159972788508], 'normal': [-0.23233306674939835, 0.5426690311021916, -0.8071751165499518], 'radius': 2.7445029111930914}, 'confidence': 0.9979702957770156, 'timestamp': 16744.176432, 'diameter_3d': 5.489005822386183, 'ellipse': {'center': [187.62163591065, 120.35798117840892], 'axes': [43.07235555480176, 52.81636301020379], 'angle': -70.2210705688703}, 'location': [187.62163591065, 120.35798117840892], 'diameter': 52.81636301020379, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8539224479617413, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1444078063105962, 'phi': -1.8510553366622826, 'norm_pos': [0.5863176122207813, 0.4985084117566295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.244125,"{'circle_3d': {'center': [2.835627669711858, 0.17524706222281417, 64.57485341969497], 'normal': [-0.23355985412328234, 0.549908909287425, -0.8019039755657941], 'radius': 2.7285206441164713}, 'confidence': 0.9973294999765624, 'timestamp': 16744.184832, 'diameter_3d': 5.457041288232943, 'ellipse': {'center': [187.45041356309034, 121.19522786494713], 'axes': [42.463638552015986, 52.458029724169265], 'angle': -70.33046692727557}, 'location': [187.45041356309034, 121.19522786494713], 'diameter': 52.458029724169265, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8539193845382265, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1530514994139494, 'phi': -1.854212509881044, 'norm_pos': [0.5857825423846573, 0.49501988389605367], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.252415,"{'circle_3d': {'center': [2.8350207679338473, 0.2343819065210404, 64.61585119679698], 'normal': [-0.23361042927144987, 0.5548368129789438, -0.7984874941406268], 'radius': 2.7448609155090824}, 'confidence': 0.9983974303160673, 'timestamp': 16744.193232, 'diameter_3d': 5.489721831018165, 'ellipse': {'center': [187.42913748382745, 121.75441705131968], 'axes': [42.48334512518678, 52.73982461606248], 'angle': -70.48647087795422}, 'location': [187.42913748382745, 121.75441705131968], 'diameter': 52.73982461606248, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8538251943472797, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.158963132234158, 'phi': -1.8554192192174779, 'norm_pos': [0.5857160546369607, 0.4926899289528347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.259309,"{'circle_3d': {'center': [2.839342991607717, 0.2848380004092741, 64.64984067438247], 'normal': [-0.23325024396529406, 0.55904148746963, -0.7956550376751689], 'radius': 2.728039601371353}, 'confidence': 0.9973493830641984, 'timestamp': 16744.201632, 'diameter_3d': 5.456079202742706, 'ellipse': {'center': [187.45247082366015, 122.24204524241213], 'axes': [42.02814307813298, 52.38979166203846], 'angle': -70.65952706330893}, 'location': [187.45247082366015, 122.24204524241213], 'diameter': 52.38979166203846, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8537427381050122, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.164025643022331, 'phi': -1.8559615246581278, 'norm_pos': [0.5857889713239379, 0.49065814482328274], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.2673202,"{'circle_3d': {'center': [2.8438213648805215, 0.31415091087739455, 64.66918924495833], 'normal': [-0.23287704619256036, 0.56148423000864, -0.794042656793848], 'radius': 2.734845135552946}, 'confidence': 0.997458697272371, 'timestamp': 16744.210032, 'diameter_3d': 5.469690271105892, 'ellipse': {'center': [187.4876418197045, 122.519149082695], 'axes': [42.0217207265816, 52.505473426652905], 'angle': -70.77605651288751}, 'location': [187.4876418197045, 122.519149082695], 'diameter': 52.505473426652905, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8535820170170627, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1669746962365446, 'phi': -1.8560768886544605, 'norm_pos': [0.5858988806865766, 0.48950354548877084], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.2756631,"{'circle_3d': {'center': [2.8321399681218584, 0.3227917168936214, 64.67874112939549], 'normal': [-0.23385049592244897, 0.5622042971766589, -0.793246666424085], 'radius': 2.725458533592433}, 'confidence': 0.996872350203915, 'timestamp': 16744.218432, 'diameter_3d': 5.450917067184866, 'ellipse': {'center': [187.37067506064528, 122.60497982544695], 'axes': [41.82575315114586, 52.317140485299184], 'angle': -70.69629275725345}, 'location': [187.37067506064528, 122.60497982544695], 'diameter': 52.317140485299184, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8532651652315759, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1678451384160393, 'phi': -1.857477276953747, 'norm_pos': [0.5855333595645165, 0.48914591739397106], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.2841861,"{'circle_3d': {'center': [2.844579066167111, 0.311539559946457, 64.66712109746094], 'normal': [-0.2328139044186779, 0.5612666174310619, -0.7942150024186302], 'radius': 2.740249708946281}, 'confidence': 0.9980177130412606, 'timestamp': 16744.226832, 'diameter_3d': 5.480499417892562, 'ellipse': {'center': [187.49665698506382, 122.49229366917683], 'axes': [42.11651244795293, 52.6109719580134], 'angle': -70.77589896371671}, 'location': [187.49665698506382, 122.49229366917683], 'diameter': 52.6109719580134, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8536668028902072, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.166711739775859, 'phi': -1.8559450764343213, 'norm_pos': [0.5859270530783245, 0.4896154430450965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.295844,"{'circle_3d': {'center': [2.8543196247710734, 0.2611312722846071, 64.6288576616897], 'normal': [-0.23200219120168106, 0.5570659267925744, -0.7974036220662337], 'radius': 2.7321350377236144}, 'confidence': 0.9975527789404127, 'timestamp': 16744.235232, 'diameter_3d': 5.464270075447229, 'ellipse': {'center': [187.6051124053909, 122.0142207809143], 'axes': [42.20744701637608, 52.485687111210524], 'angle': -70.72901377866881}, 'location': [187.6051124053909, 122.0142207809143], 'diameter': 52.485687111210524, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8537038524906615, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1616448882961588, 'phi': -1.8539270624789728, 'norm_pos': [0.5862659762668466, 0.4916074134128571], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.303883,"{'circle_3d': {'center': [2.842560116520057, 0.24287384352585129, 64.61955358799969], 'normal': [-0.23298215022259908, 0.5555444743960114, -0.7981789615404016], 'radius': 2.7231780908041725}, 'confidence': 0.9975619926042344, 'timestamp': 16744.243632, 'diameter_3d': 5.446356181608345, 'ellipse': {'center': [187.4957595111822, 121.84322814390309], 'axes': [42.124522445591104, 52.32033970367572], 'angle': -70.57610216897264}, 'location': [187.4957595111822, 121.84322814390309], 'diameter': 52.32033970367572, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8532104788275707, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1598139700304277, 'phi': -1.8547982023548115, 'norm_pos': [0.5859242484724444, 0.49231988273373717], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.3121579,"{'circle_3d': {'center': [2.8542460131519096, 0.2273119573193254, 64.6053415762108], 'normal': [-0.23200832550327802, 0.5542476505454675, -0.7993632958561421], 'radius': 2.73589023878606}, 'confidence': 0.9981884324157123, 'timestamp': 16744.252032, 'diameter_3d': 5.47178047757212, 'ellipse': {'center': [187.6155118156522, 121.68993890566901], 'axes': [42.39988231691042, 52.5764703078525], 'angle': -70.63824147141474}, 'location': [187.6155118156522, 121.68993890566901], 'diameter': 52.5764703078525, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8533871121753966, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1582551366685574, 'phi': -1.8532764115087188, 'norm_pos': [0.5862984744239131, 0.4929585878930458], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.319746,"{'circle_3d': {'center': [2.8760228325503636, 0.24069397383059332, 64.60833413558683], 'normal': [-0.23019359055340688, 0.5553628185880732, -0.7991139159081397], 'radius': 2.7521148522426966}, 'confidence': 0.9982604167609057, 'timestamp': 16744.260432, 'diameter_3d': 5.504229704485393, 'ellipse': {'center': [187.82432468826136, 121.81168870795663], 'axes': [42.62931083789926, 52.88701480040333], 'angle': -70.8677508715428}, 'location': [187.82432468826136, 121.81168870795663], 'diameter': 52.88701480040333, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8531054341104682, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1595955149108574, 'phi': -1.851264284649228, 'norm_pos': [0.5869510146508168, 0.49245129705018065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.3274949,"{'circle_3d': {'center': [2.889079039006833, 0.2354763638032873, 64.60096019438473], 'normal': [-0.22910557334870107, 0.5549280177524644, -0.7997284110083145], 'radius': 2.751544572581189}, 'confidence': 0.9986764026900709, 'timestamp': 16744.268832, 'diameter_3d': 5.503089145162378, 'ellipse': {'center': [187.95195275003786, 121.7619412024602], 'axes': [42.659745147422974, 52.88247501960426], 'angle': -70.97037350171732}, 'location': [187.95195275003786, 121.7619412024602], 'diameter': 52.88247501960426, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8532036831657042, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1590727627399806, 'phi': -1.8498030484658676, 'norm_pos': [0.5873498523438683, 0.49265857832308246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.336376,"{'circle_3d': {'center': [2.8800074141474385, 0.23818888353570156, 64.60544695171463], 'normal': [-0.22986154208698395, 0.555154061063499, -0.7993545145641566], 'radius': 2.7310165060535123}, 'confidence': 0.9976592837491411, 'timestamp': 16744.277232, 'diameter_3d': 5.462033012107025, 'ellipse': {'center': [187.860148602398, 121.79534001230768], 'axes': [42.317612674168075, 52.48375568523296], 'angle': -70.8965347067781}, 'location': [187.860148602398, 121.79534001230768], 'diameter': 52.48375568523296, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.853030317958059, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1593445072364137, 'phi': -1.850800594647821, 'norm_pos': [0.5870629643824937, 0.4925194166153847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.343797,"{'circle_3d': {'center': [2.9097439751735297, 0.24580499353112284, 64.60223500219823], 'normal': [-0.2273834953348097, 0.5557887368964507, -0.799622177023857], 'radius': 2.729597820760551}, 'confidence': 0.9972170837401363, 'timestamp': 16744.285632, 'diameter_3d': 5.459195641521102, 'ellipse': {'center': [188.14473889639703, 121.86832706874569], 'axes': [42.30687835072975, 52.46027737837728], 'angle': -71.18161707719767}, 'location': [188.14473889639703, 121.86832706874569], 'diameter': 52.46027737837728, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8528843968485966, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1601077648004505, 'phi': -1.847846856571451, 'norm_pos': [0.5879523090512407, 0.4922153038802263], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.3538182,"{'circle_3d': {'center': [2.925985167481411, 0.23817937501017017, 64.59233818159748], 'normal': [-0.22603006264248626, 0.5551532686863713, -0.8004469120739184], 'radius': 2.741983525507619}, 'confidence': 0.9981261135388585, 'timestamp': 16744.294032, 'diameter_3d': 5.483967051015238, 'ellipse': {'center': [188.30601109606357, 121.79087926898616], 'axes': [42.551907344587086, 52.70702565345597], 'angle': -71.30719414075033}, 'location': [188.30601109606357, 121.79087926898616], 'diameter': 52.70702565345597, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8528052999738689, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1593435545712856, 'phi': -1.846010478828699, 'norm_pos': [0.5884562846751986, 0.492538003045891], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.3598442,"{'circle_3d': {'center': [2.920523330503518, 0.2416791830702918, 64.59631081252671], 'normal': [-0.2264852157239773, 0.5554449193580481, -0.8001158594964825], 'radius': 2.7493518432909405}, 'confidence': 0.998329289464668, 'timestamp': 16744.302432, 'diameter_3d': 5.498703686581881, 'ellipse': {'center': [188.25333779957745, 121.82169178844573], 'axes': [42.644892740308386, 52.84535701409442], 'angle': -71.26736714473711}, 'location': [188.25333779957745, 121.82169178844573], 'diameter': 52.84535701409442, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8534441969888507, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1596942434710584, 'phi': -1.8466454217424384, 'norm_pos': [0.5882916806236795, 0.49240961754814283], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
