eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603857129.875556,"{'circle_3d': {'center': [0.03588260675676991, 3.51438677091809, 33.75565171857511], 'normal': [-0.131004551792607, 0.4955588511147765, -0.8586380101599398], 'radius': 2.0057659196713287}, 'confidence': 0.9999542695300987, 'timestamp': 182319.456762, 'diameter_3d': 4.011531839342657, 'ellipse': {'center': [160.49569628175254, 154.8339746631077], 'axes': [32.55541880368803, 40.33666399049896], 'angle': -77.0735754419471}, 'location': [160.49569628175254, 154.8339746631077], 'diameter': 40.33666399049896, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.9079572993654028, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.089274452356852, 'phi': -1.7222012169619516, 'norm_pos': [0.5015490508804767, 0.3548584389037178], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.582381,"{'circle_3d': {'center': [0.7672218416084593, 3.3758582350889275, 33.59229920838439], 'normal': [-0.07005961555496622, 0.48401480646234635, -0.8722507193424994], 'radius': 1.9617376744557067}, 'confidence': 0.9993864633536007, 'timestamp': 182323.161162, 'diameter_3d': 3.9234753489114134, 'ellipse': {'center': [167.8233010434668, 153.62336420395818], 'axes': [32.69915940053812, 39.64977343984236], 'angle': -84.44185896175895}, 'location': [167.8233010434668, 153.62336420395818], 'diameter': 39.64977343984236, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8025230691693475, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0760332849433327, 'phi': -1.650944768109167, 'norm_pos': [0.5244478157608338, 0.3599026491501742], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.590796,"{'circle_3d': {'center': [0.7308565266548273, 3.3651539825743044, 33.58934932439283], 'normal': [-0.07309005846776889, 0.4831227854194611, -0.8724965430084634], 'radius': 1.9421863410798095}, 'confidence': 0.9858409194629657, 'timestamp': 182323.169562, 'diameter_3d': 3.884372682159619, 'ellipse': {'center': [167.45798731382715, 153.52795796169008], 'axes': [32.39463199091137, 39.25718736739268], 'angle': -84.04477570062635}, 'location': [167.45798731382715, 153.52795796169008], 'diameter': 39.25718736739268, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8022488543040107, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0750141890472262, 'phi': -1.6543723625527742, 'norm_pos': [0.5233062103557098, 0.36030017515962465], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.598778,"{'circle_3d': {'center': [0.6961341119651787, 3.389461040937588, 33.60581621901975], 'normal': [-0.0759835930252396, 0.48514837361640134, -0.8711243017895526], 'radius': 1.9678878764212115}, 'confidence': 0.9989042562099457, 'timestamp': 182323.177962, 'diameter_3d': 3.935775752842423, 'ellipse': {'center': [167.10853175428215, 153.7442304435533], 'axes': [32.73232009520545, 39.7573101074032], 'angle': -83.69687708193102}, 'location': [167.10853175428215, 153.7442304435533], 'diameter': 39.7573101074032, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8021720377915265, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.077329166512304, 'phi': -1.6578008672818445, 'norm_pos': [0.5222141617321318, 0.35939903981852794], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.605844,"{'circle_3d': {'center': [0.6697787578666725, 3.4056087546536813, 33.617159926881584], 'normal': [-0.07817987253344845, 0.4864940164260758, -0.8701789928010666], 'radius': 1.9826518901028816}, 'confidence': 0.9994464086270822, 'timestamp': 182323.186362, 'diameter_3d': 3.965303780205763, 'ellipse': {'center': [166.84343958049575, 153.88841141808518], 'axes': [32.91502625839838, 40.04207619059593], 'angle': -83.43299489904523}, 'location': [166.84343958049575, 153.88841141808518], 'diameter': 40.04207619059593, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8020972920566138, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0788687013393545, 'phi': -1.6603991949431234, 'norm_pos': [0.5213857486890492, 0.35879828575797845], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.61412,"{'circle_3d': {'center': [0.613201138162787, 3.435897285668807, 33.63939745015223], 'normal': [-0.08289467417543891, 0.4890180606773363, -0.8683258658618462], 'radius': 1.9609143782144112}, 'confidence': 0.999582930661909, 'timestamp': 182323.194762, 'diameter_3d': 3.9218287564288223, 'ellipse': {'center': [166.27069775190242, 154.18108173540088], 'axes': [32.43157318065098, 39.575978904846046], 'angle': -82.86784196601803}, 'location': [166.27069775190242, 154.18108173540088], 'diameter': 39.575978904846046, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8022398728256053, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0817600001197825, 'phi': -1.665972831164774, 'norm_pos': [0.5195959304746951, 0.35757882610249636], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.6221068,"{'circle_3d': {'center': [0.5973746435335947, 3.4206232576561297, 33.632332007996204], 'normal': [-0.08421354872787161, 0.48774522500961315, -0.8689146527081818], 'radius': 1.9868442717624017}, 'confidence': 0.9998071448255818, 'timestamp': 182323.203162, 'diameter_3d': 3.9736885435248035, 'ellipse': {'center': [166.11604054989462, 154.02257380227866], 'axes': [32.90481645331057, 40.107874905062026], 'angle': -82.68519668163569}, 'location': [166.11604054989462, 154.02257380227866], 'diameter': 40.107874905062026, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8030644678817866, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0803013800009733, 'phi': -1.667412661584056, 'norm_pos': [0.5191126267184207, 0.35823927582383897], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.63023,"{'circle_3d': {'center': [0.5264950148977323, 3.415874562074103, 33.636778894769115], 'normal': [-0.0901201844475268, 0.48734950037777763, -0.8685440788104392], 'radius': 1.9655875418179571}, 'confidence': 0.9992398700226002, 'timestamp': 182323.211562, 'diameter_3d': 3.9311750836359143, 'ellipse': {'center': [165.4038991632967, 153.98095866945886], 'axes': [32.53523867330538, 39.672248362107815], 'angle': -81.93513499574196}, 'location': [165.4038991632967, 153.98095866945886], 'diameter': 39.672248362107815, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8042853487779555, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.079848137295259, 'phi': -1.6741864068970624, 'norm_pos': [0.5168871848853022, 0.35841267221058815], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.638567,"{'circle_3d': {'center': [0.46429089771824916, 3.425834246200744, 33.64901925512561], 'normal': [-0.0953038608791504, 0.4881794740549977, -0.8675240487807316], 'radius': 1.9549370998237265}, 'confidence': 0.9916915785618696, 'timestamp': 182323.219962, 'diameter_3d': 3.909874199647453, 'ellipse': {'center': [164.77844009671614, 154.07416590142475], 'axes': [32.295412314627164, 39.4420697351735], 'angle': -81.29723946668585}, 'location': [164.77844009671614, 154.07416590142475], 'diameter': 39.4420697351735, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8043188443360605, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.080798878714342, 'phi': -1.6802148701607844, 'norm_pos': [0.5149326253022379, 0.35802430874406355], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.646049,"{'circle_3d': {'center': [0.4696664983661023, 3.4398218497055155, 33.656313252862304], 'normal': [-0.09485589415849596, 0.48934510768039535, -0.8669162156360063], 'radius': 1.9388942125679676}, 'confidence': 0.9985229863381158, 'timestamp': 182323.228362, 'diameter_3d': 3.877788425135935, 'ellipse': {'center': [164.82949939601997, 154.2147252115486], 'axes': [31.987440890055122, 39.10980284517634], 'angle': -81.37215947003385}, 'location': [164.82949939601997, 154.2147252115486], 'diameter': 39.10980284517634, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8042763788271179, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.082134975779011, 'phi': -1.6797803827803723, 'norm_pos': [0.5150921856125624, 0.3574386449518808], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.654079,"{'circle_3d': {'center': [0.39649044804922706, 3.4849604111477306, 33.6902097199829], 'normal': [-0.1009538983515689, 0.4931066544672466, -0.8640915100426231], 'radius': 2.0034913761636868}, 'confidence': 0.9999086439626342, 'timestamp': 182323.236762, 'diameter_3d': 4.0069827523273736, 'ellipse': {'center': [164.09982577308705, 154.6034926403962], 'axes': [32.863347868195454, 40.37272708620553], 'angle': -80.67866102689514}, 'location': [164.09982577308705, 154.6034926403962], 'diameter': 40.37272708620553, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8044220602999919, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.086453475598844, 'phi': -1.6871014736791805, 'norm_pos': [0.512811955540897, 0.3558187806650158], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.666385,"{'circle_3d': {'center': [0.36727082404950373, 3.471651843627409, 33.686079320573114], 'normal': [-0.10338886701821252, 0.4919976071738864, -0.8644357099934388], 'radius': 1.9704101395786677}, 'confidence': 0.9990733112729704, 'timestamp': 182323.245162, 'diameter_3d': 3.9408202791573355, 'ellipse': {'center': [163.80481937744946, 154.490154629244], 'axes': [32.347256013224154, 39.70996103219766], 'angle': -80.3579050097552}, 'location': [163.80481937744946, 154.490154629244], 'diameter': 39.70996103219766, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8042029644147686, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.085179122871107, 'phi': -1.6898335995656162, 'norm_pos': [0.5118900605545296, 0.35629102237815], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.674389,"{'circle_3d': {'center': [0.2827914084962715, 3.4536312181444795, 33.68628642061482], 'normal': [-0.11042881831431521, 0.49049588838364233, -0.86441845165663], 'radius': 1.978114104953434}, 'confidence': 0.9985911068669721, 'timestamp': 182323.253562, 'diameter_3d': 3.956228209906868, 'ellipse': {'center': [162.96144942092795, 154.30624655065458], 'axes': [32.48259278383408, 39.86404470842591], 'angle': -79.46004465314694}, 'location': [162.96144942092795, 154.30624655065458], 'diameter': 39.86404470842591, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8039942173479031, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0834550311516398, 'phi': -1.6978573636754342, 'norm_pos': [0.5092545294403998, 0.35705730603893926], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.684515,"{'circle_3d': {'center': [0.2562400620948373, 3.524342150954999, 33.7301695689587], 'normal': [-0.11264143051443473, 0.4963884661178523, -0.8607615226279736], 'radius': 1.993889373474488}, 'confidence': 0.998475653209273, 'timestamp': 182323.261962, 'diameter_3d': 3.987778746948976, 'ellipse': {'center': [162.6938948076587, 154.96325576271934], 'axes': [32.487375777300585, 40.130183797472206], 'angle': -79.30925210918369}, 'location': [162.6938948076587, 154.96325576271934], 'diameter': 40.130183797472206, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8039237627016194, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0902298585228487, 'phi': -1.7009194325471815, 'norm_pos': [0.5084184212739334, 0.3543197676553361], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.690751,"{'circle_3d': {'center': [0.22940778038607945, 3.529860713204783, 33.73690190230688], 'normal': [-0.11487745399016455, 0.49684834630533425, -0.8602004948489581], 'radius': 1.9513814280867496}, 'confidence': 0.9979871876112829, 'timestamp': 182323.270362, 'diameter_3d': 3.9027628561734993, 'ellipse': {'center': [162.42051700810586, 155.03191026387628], 'axes': [31.757928371354833, 39.26581261513103], 'angle': -79.04713497481062}, 'location': [162.42051700810586, 155.03191026387628], 'diameter': 39.26581261513103, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.803385204281315, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0907596933512655, 'phi': -1.7035580829610322, 'norm_pos': [0.5075641156503308, 0.35403370723384886], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.698147,"{'circle_3d': {'center': [0.15307143065538642, 3.5236563410679644, 33.7437992259386], 'normal': [-0.12123881646772229, 0.49633131529393276, -0.8596257178796483], 'radius': 1.9794070817205565}, 'confidence': 0.9985759106442181, 'timestamp': 182323.278762, 'diameter_3d': 3.958814163441113, 'ellipse': {'center': [161.66166619470107, 154.95023639975986], 'axes': [32.183197716581844, 39.821280593899886], 'angle': -78.26657679839428}, 'location': [161.66166619470107, 154.95023639975986], 'diameter': 39.821280593899886, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8032303579777578, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0901640254219465, 'phi': -1.7109089423808483, 'norm_pos': [0.5051927068584409, 0.35437401500100063], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.706073,"{'circle_3d': {'center': [0.08844792901024978, 3.5549012196968683, 33.77123994549621], 'normal': [-0.12662410827148368, 0.49893505517967474, -0.8573389912498478], 'radius': 1.9805191824054555}, 'confidence': 0.9999201238324175, 'timestamp': 182323.287162, 'diameter_3d': 3.961038364810911, 'ellipse': {'center': [161.01583798802568, 155.2349359409424], 'axes': [32.04883311585737, 39.81089056140702], 'angle': -77.68011588869786}, 'location': [161.01583798802568, 155.2349359409424], 'diameter': 39.81089056140702, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8046989267832427, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.093165845934936, 'phi': -1.7174305817068432, 'norm_pos': [0.5031744937125803, 0.35318776691274], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.7145128,"{'circle_3d': {'center': [0.008484940142461816, 3.5185277281755476, 33.762261160510946], 'normal': [-0.13328769067713267, 0.49590393088623136, -0.8580872233319529], 'radius': 2.006111065876661}, 'confidence': 0.9998139475004058, 'timestamp': 182323.295562, 'diameter_3d': 4.012222131753322, 'ellipse': {'center': [160.2223987555106, 154.86880421114927], 'axes': [32.525009766690914, 40.335488755482935], 'angle': -76.80911085616383}, 'location': [160.2223987555106, 154.86880421114927], 'diameter': 40.335488755482935, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8052372021462473, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0896717918525716, 'phi': -1.7248960090829637, 'norm_pos': [0.5006949961109706, 0.35471331578687804], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.721995,"{'circle_3d': {'center': [-0.018921059646859417, 3.5141409179024214, 33.76402050629675], 'normal': [-0.13557152399290945, 0.49553836336347085, -0.8579406111831359], 'radius': 1.9942492344406406}, 'confidence': 0.9998078480570486, 'timestamp': 182323.303962, 'diameter_3d': 3.9884984688812812, 'ellipse': {'center': [159.94750859440188, 154.82902181107755], 'axes': [32.3248710745209, 40.09439757766475], 'angle': -76.5268242609854}, 'location': [159.94750859440188, 154.82902181107755], 'diameter': 40.09439757766475, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8052138983117518, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0892508647237054, 'phi': -1.7275201317611992, 'norm_pos': [0.4998359643575059, 0.3548790757871768], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.730208,"{'circle_3d': {'center': [-0.08773511235968545, 3.5160106434220997, 33.776211784216926], 'normal': [-0.14130602838564496, 0.495694173823444, -0.8569246713564551], 'radius': 1.9610435241839066}, 'confidence': 0.9995249197893848, 'timestamp': 182323.312362, 'diameter_3d': 3.922087048367813, 'ellipse': {'center': [159.25678357154678, 154.85158488683447], 'axes': [31.722428488863997, 39.41137618879826], 'angle': -75.8486546518704}, 'location': [159.25678357154678, 154.85158488683447], 'diameter': 39.41137618879826, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8052005509268323, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.089430257927252, 'phi': -1.7342246288255068, 'norm_pos': [0.49767744866108365, 0.354785062971523], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.7383418,"{'circle_3d': {'center': [-0.14630833258878861, 3.5361458160167776, 33.797726823390875], 'normal': [-0.14618713007140355, 0.4973721048730005, -0.8551317514252921], 'radius': 1.9749903005703173}, 'confidence': 0.998511743306072, 'timestamp': 182323.320762, 'diameter_3d': 3.9499806011406347, 'ellipse': {'center': [158.6753439971958, 155.02516031041316], 'axes': [31.82979666334882, 39.666310129278735], 'angle': -75.31952135356707}, 'location': [158.6753439971958, 155.02516031041316], 'diameter': 39.666310129278735, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8056989443609774, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0913633192465166, 'phi': -1.740112333162875, 'norm_pos': [0.49586044999123685, 0.35406183203994523], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.750178,"{'circle_3d': {'center': [-0.18884425517343217, 3.531962373851702, 33.80265542772419], 'normal': [-0.1497317902867905, 0.49702348469257757, -0.854721034397516], 'radius': 1.9821366254523174}, 'confidence': 0.999404575844412, 'timestamp': 182323.329162, 'diameter_3d': 3.964273250904635, 'ellipse': {'center': [158.25283502542393, 154.97543247463094], 'axes': [31.920676851160405, 39.80379103954363], 'angle': -74.89323621981815}, 'location': [158.25283502542393, 154.97543247463094], 'diameter': 39.80379103954363, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8056232619852333, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.090961515156807, 'phi': -1.7442186364631906, 'norm_pos': [0.4945401094544498, 0.3542690313557044], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.758247,"{'circle_3d': {'center': [-0.18538626411255454, 3.544403570725201, 33.80929452951047], 'normal': [-0.1494436243650507, 0.49806025109870244, -0.8541677759153263], 'radius': 1.9922311208862127}, 'confidence': 0.999327872323013, 'timestamp': 182323.337562, 'diameter_3d': 3.9844622417724254, 'ellipse': {'center': [158.28898627261358, 155.08823675873504], 'axes': [32.04458389147472, 39.9989565035818], 'angle': -74.95753089016654}, 'location': [158.28898627261358, 155.08823675873504], 'diameter': 39.9989565035818, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8061426266851246, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.092156717790728, 'phi': -1.7440013984596154, 'norm_pos': [0.49465308210191744, 0.35379901350527065], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.766161,"{'circle_3d': {'center': [-0.26879186150515855, 3.5581775337479935, 33.832292933804794], 'normal': [-0.15639409081443437, 0.49920808135060185, -0.8522512422241326], 'radius': 2.0098298652365862}, 'confidence': 0.9985794441214696, 'timestamp': 182323.345962, 'diameter_3d': 4.0196597304731725, 'ellipse': {'center': [157.46248418282994, 155.19496956580844], 'axes': [32.2011887309541, 40.32465600890183], 'angle': -74.18281538869734}, 'location': [157.46248418282994, 155.19496956580844], 'diameter': 40.32465600890183, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8058640642026993, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.093480914632173, 'phi': -1.7522841404641851, 'norm_pos': [0.49207026307134355, 0.35335429347579816], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.774047,"{'circle_3d': {'center': [-0.2937592800760933, 3.5583340563506938, 33.83699787418305], 'normal': [-0.15847470902867894, 0.4992211249008269, -0.8518591638592782], 'radius': 1.961553089862748}, 'confidence': 0.998746372294989, 'timestamp': 182323.354362, 'diameter_3d': 3.923106179725496, 'ellipse': {'center': [157.20681044280303, 155.21456865449028], 'axes': [31.401603224723733, 39.34948546038748], 'angle': -73.94227973251046}, 'location': [157.20681044280303, 155.21456865449028], 'diameter': 39.34948546038748, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8060679617008959, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.093495968152898, 'phi': -1.754727623698803, 'norm_pos': [0.49127128263375947, 0.35327263060629055], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.7827241,"{'circle_3d': {'center': [-0.3768058041439981, 3.5360586113015446, 33.8397550859616], 'normal': [-0.16539525270100433, 0.49736483781339774, -0.8516293962110653], 'radius': 1.9973341219035927}, 'confidence': 0.9998823048026523, 'timestamp': 182323.362762, 'diameter_3d': 3.9946682438071854, 'ellipse': {'center': [156.38638081738617, 154.9736513945482], 'axes': [31.966789017253745, 40.06392199270125], 'angle': -73.08481037390497}, 'location': [156.38638081738617, 154.9736513945482], 'diameter': 40.06392199270125, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8060928630071351, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.091354942612976, 'phi': -1.7626187789033954, 'norm_pos': [0.48870744005433175, 0.3542764525227159], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857133.789988,"{'circle_3d': {'center': [-0.38573206305145247, 3.5102836592371847, 33.82648070755806], 'normal': [-0.16613910760995887, 0.4952169251413677, -0.85273559441136], 'radius': 1.9958831014052258}, 'confidence': 0.9997487639435437, 'timestamp': 182323.371162, 'diameter_3d': 3.9917662028104517, 'ellipse': {'center': [156.29619307708865, 154.7304894432307], 'axes': [32.02146514012305, 40.05024197399859], 'angle': -72.92762332253812}, 'location': [156.29619307708865, 154.7304894432307], 'diameter': 40.05024197399859, 'sphere': {'center': [1.607937228268054, -2.4323194424592285, 44.059307840494384], 'radius': 12.0}, 'projected_sphere': {'center': [172.37772696720222, 101.27626786264142], 'axes': [184.7494056299878, 184.7494056299878], 'angle': 90.0}, 'model_confidence': 0.8062062100687717, 'model_id': 37, 'model_birth_timestamp': 182270.820762, 'theta': 2.0888808331037536, 'phi': -1.7632165402355429, 'norm_pos': [0.488425603365902, 0.355289627319872], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
