eye_packets,761
norm_X,norm_Y,phi,theta,confidence,timestamp
1596587934.633012,"{'circle_3d': {'center': [-0.5077822484263625, -0.47741285426430835, 5.6261328751440285], 'normal': [0.09861337368525198, -0.7610322307204921, -0.6411749732600334], 'radius': 0.9288031349156621}, 'confidence': 0.020951851960799274, 'timestamp': 160802.769495, 'diameter_3d': 1.8576062698313243, 'ellipse': {'center': [102.04381274993568, 74.9105737888024], 'axes': [121.25363697433552, 207.31978648386945], 'angle': -86.5859605058124}, 'location': [102.04381274993568, 74.9105737888024], 'diameter': 207.31978648386945, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.705893498271353, 'phi': -1.4181910755809792, 'norm_pos': [0.31888691484354903, 0.6878726092133234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.4788349,"{'circle_3d': {'center': [-0.14075138242519492, -0.15257918295403528, 5.318776743053352], 'normal': [0.1291992791853493, -0.7339627581113026, -0.6667879842675898], 'radius': 0.9306055189851669}, 'confidence': 0.09042246678058892, 'timestamp': 160803.617895, 'diameter_3d': 1.8612110379703337, 'ellipse': {'center': [141.64569351426934, 111.35599158123809], 'axes': [143.20651850885042, 218.93031826314945], 'angle': -81.54541364411186}, 'location': [141.64569351426934, 111.35599158123809], 'diameter': 218.93031826314945, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7466580841568319, 'phi': -1.3794043773507676, 'norm_pos': [0.4426427922320917, 0.5360167017448413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.4869912,"{'circle_3d': {'center': [-0.13002622890999938, -0.15398763914897806, 5.322413375877564], 'normal': [0.13009304197828223, -0.7340801294608811, -0.6664849315322386], 'radius': 0.9319429130890834}, 'confidence': 0.09560343433582168, 'timestamp': 160803.626295, 'diameter_3d': 1.8638858261781668, 'ellipse': {'center': [142.91413655323663, 111.2125531986836], 'axes': [143.16759641326985, 219.08674001425183], 'angle': -81.38109906610156}, 'location': [142.91413655323663, 111.2125531986836], 'diameter': 219.08674001425183, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7464852571706395, 'phi': -1.3780273446923108, 'norm_pos': [0.44660667672886445, 0.5366143616721517], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.494928,"{'circle_3d': {'center': [0.02706386889355339, -0.15540379389754122, 5.356250465392536], 'normal': [0.14318388346191166, -0.7341981423565948, -0.6636651740726577], 'radius': 0.9311921447156253}, 'confidence': 0.08787151691787995, 'timestamp': 160803.634695, 'diameter_3d': 1.8623842894312506, 'ellipse': {'center': [161.3752682285705, 110.99007114972302], 'axes': [140.7016122196317, 217.42225037640594], 'angle': -78.99324684177625}, 'location': [161.3752682285705, 110.99007114972302], 'diameter': 217.42225037640594, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.746311452959982, 'phi': -1.3583061180171851, 'norm_pos': [0.5042977132142827, 0.5375413702094873], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.506777,"{'circle_3d': {'center': [0.013433988270415975, -0.15682764267304172, 5.354896935372545], 'normal': [0.1420480600766502, -0.7343167964212198, -0.6637779682409903], 'radius': 0.9313272075754052}, 'confidence': 0.10538759415373532, 'timestamp': 160803.643095, 'diameter_3d': 1.8626544151508104, 'ellipse': {'center': [159.78346368412323, 110.82814493575863], 'axes': [140.81873954079364, 217.51072421165333], 'angle': -79.20107930618727}, 'location': [159.78346368412323, 110.82814493575863], 'diameter': 217.51072421165333, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7461366715242519, 'phi': -1.3599767927077602, 'norm_pos': [0.4993233240128851, 0.5382160627676724], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.514966,"{'circle_3d': {'center': [0.01297875809810578, -0.15825918090729374, 5.356383462720995], 'normal': [0.14201012422895767, -0.734436091274074, -0.6636540909619527], 'radius': 0.9303094155738894}, 'confidence': 0.08620107111831408, 'timestamp': 160803.651495, 'diameter_3d': 1.8606188311477787, 'ellipse': {'center': [159.73517507710736, 110.63942670003703], 'axes': [140.55292768002494, 217.2082382173243], 'angle': -79.21180772009586}, 'location': [159.73517507710736, 110.63942670003703], 'diameter': 217.2082382173243, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7459609128646599, 'phi': -1.3599932559097674, 'norm_pos': [0.49917242211596047, 0.5390023887498456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.522531,"{'circle_3d': {'center': [0.012520485210806509, -0.15969840402019386, 5.357878407448836], 'normal': [0.14197193482168274, -0.7345560265334825, -0.6635295122346327], 'radius': 0.9312784610604906}, 'confidence': 0.10021261846850438, 'timestamp': 160803.659895, 'diameter_3d': 1.8625569221209812, 'ellipse': {'center': [159.67888326631913, 110.48884120632034], 'axes': [140.59709752219996, 217.37731289254936], 'angle': -79.22260277890841}, 'location': [159.67888326631913, 110.48884120632034], 'diameter': 217.37731289254936, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7457841769806024, 'phi': -1.3600098744934435, 'norm_pos': [0.4989965102072473, 0.5396298283069986], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.530794,"{'circle_3d': {'center': [-0.0676331705230917, -0.1611453074050182, 5.3427480780069505], 'normal': [0.13529246351052457, -0.7346766018155512, -0.6647903730214565], 'radius': 0.9319547252887446}, 'confidence': 0.08569487817611873, 'timestamp': 160803.668295, 'diameter_3d': 1.8639094505774891, 'ellipse': {'center': [150.28990138560616, 110.34968110257998], 'axes': [141.75514185974546, 218.19211703470302], 'angle': -80.4351577350489}, 'location': [150.28990138560616, 110.34968110257998], 'diameter': 218.19211703470302, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7456064638714622, 'phi': -1.3700266484588466, 'norm_pos': [0.46965594183001924, 0.5402096620725834], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.539563,"{'circle_3d': {'center': [-0.06253836400320045, -0.16259988641325407, 5.345394619988723], 'normal': [0.1357170307205155, -0.7347978167329042, -0.6645698278563088], 'radius': 0.9308424437433459}, 'confidence': 0.0893724443857713, 'timestamp': 160803.676695, 'diameter_3d': 1.8616848874866918, 'ellipse': {'center': [150.89644107203702, 110.15478231993615], 'axes': [141.39289214951748, 217.8151250084285], 'angle': -80.36050255165871}, 'location': [150.89644107203702, 110.15478231993615], 'diameter': 217.8151250084285, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7454277735384706, 'phi': -1.3693484376442833, 'norm_pos': [0.4715513783501157, 0.5410217403335994], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.546613,"{'circle_3d': {'center': [-0.12717447666984905, -0.08224404424318976, 5.2446504924082795], 'normal': [0.1303306879982948, -0.7281014965520656, -0.6729651718213459], 'radius': 0.9305395950754306}, 'confidence': 0.0833213184393419, 'timestamp': 160803.685095, 'diameter_3d': 1.8610791901508612, 'ellipse': {'center': [142.96064892267728, 119.83808531941649], 'axes': [148.75113078658111, 222.00778461144415], 'angle': -81.23633637947975}, 'location': [142.96064892267728, 119.83808531941649], 'diameter': 222.00778461144415, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7552481059810129, 'phi': -1.3794981956090224, 'norm_pos': [0.4467520278833665, 0.5006746445024313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.555739,"{'circle_3d': {'center': [-0.061256689563441435, -0.1711853975223221, 5.355159843520012], 'normal': [0.13582383692382874, -0.7355132759919931, -0.6637560592287013], 'radius': 0.930646382943126}, 'confidence': 0.11602112314525029, 'timestamp': 160803.693495, 'diameter_3d': 1.861292765886252, 'ellipse': {'center': [151.06893004946957, 109.13875452274341], 'axes': [140.66003895024568, 217.36814862457342], 'angle': -80.35800838012197}, 'location': [151.06893004946957, 109.13875452274341], 'diameter': 217.36814862457342, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7443723656105667, 'phi': -1.3689536512928222, 'norm_pos': [0.47209040640459243, 0.5452551894885691], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.5631292,"{'circle_3d': {'center': [0.01172122491479377, -0.16593014380253557, 5.364611526441423], 'normal': [0.141905329797015, -0.735075338182011, -0.6629684189852505], 'radius': 0.9309167029451332}, 'confidence': 0.08106791307256102, 'timestamp': 160803.701895, 'diameter_3d': 1.8618334058902664, 'ellipse': {'center': [159.59133085736286, 109.74839429364984], 'axes': [140.05887611528078, 217.0167580859886], 'angle': -79.25142405961998}, 'location': [159.59133085736286, 109.74839429364984], 'diameter': 217.0167580859886, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7450185318517847, 'phi': -1.3599327841180393, 'norm_pos': [0.49872290892925897, 0.5427150237764591], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.571359,"{'circle_3d': {'center': [-0.13821116134993816, -0.0856286051995383, 5.246183314288656], 'normal': [0.12941096427495402, -0.7283835432984279, -0.6728374366646478], 'radius': 0.9306052113901406}, 'confidence': 0.09696278620677566, 'timestamp': 160803.710295, 'diameter_3d': 1.8612104227802813, 'ellipse': {'center': [141.65136027347634, 119.43158283050673], 'axes': [148.63062236408558, 221.9716899888258], 'angle': -81.42050497428973}, 'location': [141.65136027347634, 119.43158283050673], 'diameter': 221.9716899888258, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7548365508588196, 'phi': -1.3807805931708004, 'norm_pos': [0.44266050085461356, 0.5023684048728887], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.5790458,"{'circle_3d': {'center': [-0.06563295891821253, -0.17454893031755248, 5.357993904836727], 'normal': [0.13545914781093116, -0.7357935703915958, -0.6635198874523085], 'radius': 0.9305447160856272}, 'confidence': 0.07566179374573674, 'timestamp': 160803.718695, 'diameter_3d': 1.8610894321712543, 'ellipse': {'center': [150.5651632220467, 108.74202646584264], 'axes': [140.43742975882017, 217.23139460795466], 'angle': -80.4305307231636}, 'location': [150.5651632220467, 108.74202646584264], 'diameter': 217.23139460795466, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7439585602765216, 'phi': -1.3694113244901616, 'norm_pos': [0.4705161350688959, 0.546908223058989], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.5915341,"{'circle_3d': {'center': [-0.1354678391816697, -0.08755348635991567, 5.24879586225488], 'normal': [0.1296395744556431, -0.7285439500617927, -0.6726197243341292], 'radius': 0.930821791804882}, 'confidence': 0.08169855426710351, 'timestamp': 160803.727095, 'diameter_3d': 1.861643583609764, 'ellipse': {'center': [141.987781781723, 119.1991888036808], 'axes': [148.47135056259188, 221.90982537752524], 'angle': -81.37859277438675}, 'location': [141.987781781723, 119.1991888036808], 'diameter': 221.90982537752524, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7546024092316835, 'phi': -1.3803928323953347, 'norm_pos': [0.44371181806788434, 0.5033367133179967], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.598999,"{'circle_3d': {'center': [-0.06956461432913863, -0.17646195406178578, 5.35931395728351], 'normal': [0.13513150986002065, -0.7359529890369485, -0.6634098830817433], 'radius': 0.9311962582624137}, 'confidence': 0.10026341433949566, 'timestamp': 160803.735495, 'diameter_3d': 1.8623925165248274, 'ellipse': {'center': [150.10708749916233, 108.53064625623529], 'axes': [140.44128165953617, 217.3351091217651], 'angle': -80.49343278929584}, 'location': [150.10708749916233, 108.53064625623529], 'diameter': 217.3351091217651, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.743723123696467, 'phi': -1.369852976404176, 'norm_pos': [0.4690846484348823, 0.5477889739323529], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.606821,"{'circle_3d': {'center': [-0.0762698954501222, -0.17124011500017033, 5.352163049847412], 'normal': [0.13457273643327203, -0.735517835781814, -0.6640057920347515], 'radius': 0.9313198414222376}, 'confidence': 0.08248592414296438, 'timestamp': 160803.743895, 'diameter_3d': 1.8626396828444751, 'ellipse': {'center': [149.30629756193593, 109.14810957910217], 'axes': [140.96861016898268, 217.66164867275162], 'angle': -80.58509087390753}, 'location': [149.30629756193593, 109.14810957910217], 'diameter': 217.66164867275162, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7443656353713246, 'phi': -1.3708366882183034, 'norm_pos': [0.4665821798810498, 0.5452162100870743], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.615125,"{'circle_3d': {'center': [-0.0778488466904681, -0.17274912431080125, 5.35351498743259], 'normal': [0.1344411571632432, -0.7356435865576998, -0.66389313056932], 'radius': 0.931183606946726}, 'confidence': 0.08955547929178306, 'timestamp': 160803.752295, 'diameter_3d': 1.862367213893452, 'ellipse': {'center': [149.1259731077367, 108.968110541607], 'axes': [140.8486162246699, 217.57524271343536], 'angle': -80.61170281578188}, 'location': [149.1259731077367, 108.968110541607], 'diameter': 217.57524271343536, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7441800081334926, 'phi': -1.3709940317161455, 'norm_pos': [0.46601866596167724, 0.5459662060766375], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.622689,"{'circle_3d': {'center': [-0.07943541749533622, -0.17426577266797239, 5.35487467913366], 'normal': [0.13430894292950418, -0.7357699739207973, -0.6637798229275641], 'radius': 0.9312843196309315}, 'confidence': 0.10714692610093358, 'timestamp': 160803.760695, 'diameter_3d': 1.862568639261863, 'ellipse': {'center': [148.94390873477926, 108.79195223221363], 'axes': [140.76518234033654, 217.544894062235], 'angle': -80.63841230301144}, 'location': [148.94390873477926, 108.79195223221363], 'diameter': 217.544894062235, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7439934034821046, 'phi': -1.3711521683944594, 'norm_pos': [0.4654497147961852, 0.5467001990324432], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.6311371,"{'circle_3d': {'center': [-0.08102979154388046, -0.1757902371112685, 5.3562422970131625], 'normal': [0.13417607842545884, -0.7358970126244054, -0.6636658547709389], 'radius': 0.9321141249745735}, 'confidence': 0.09655922091328922, 'timestamp': 160803.769096, 'diameter_3d': 1.864228249949147, 'ellipse': {'center': [148.7580840525261, 108.6292456706652], 'axes': [140.7951167051273, 217.68747212310265], 'angle': -80.66525366543998}, 'location': [148.7580840525261, 108.6292456706652], 'diameter': 217.68747212310265, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7438057990269644, 'phi': -1.3713111172213734, 'norm_pos': [0.46486901266414404, 0.547378143038895], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.638667,"{'circle_3d': {'center': [-0.14579147742233434, -0.0956473271344187, 5.255586412895493], 'normal': [0.12877927126892103, -0.7292184367930014, -0.6720538451140781], 'radius': 0.9317799570481071}, 'confidence': 0.10052279178005805, 'timestamp': 160803.777496, 'diameter_3d': 1.8635599140962142, 'ellipse': {'center': [140.78314525330896, 118.23687982159498], 'axes': [148.09908525814961, 221.86682535042888], 'angle': -81.55636824424057}, 'location': [140.78314525330896, 118.23687982159498], 'diameter': 221.86682535042888, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7536172394308225, 'phi': -1.3814708403561455, 'norm_pos': [0.4399473289165905, 0.5073463340766875], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.648926,"{'circle_3d': {'center': [-0.07992831990258065, -0.1845032308695238, 5.366137262231521], 'normal': [0.13426786772890048, -0.7366230954375933, -0.6628412743360756], 'radius': 0.932185207842888}, 'confidence': 0.09331534226042171, 'timestamp': 160803.785896, 'diameter_3d': 1.864370415685776, 'ellipse': {'center': [148.91239339720735, 107.60836406429517], 'axes': [140.09764421470825, 217.29976370889744], 'angle': -80.66392311963853}, 'location': [148.91239339720735, 107.60836406429517], 'diameter': 217.29976370889744, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7427328208020564, 'phi': -1.370936475053506, 'norm_pos': [0.465351229366273, 0.5516318163987701], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.655024,"{'circle_3d': {'center': [-0.23057286241711816, -0.09767655111305729, 5.241999734950175], 'normal': [0.12171415585268902, -0.7293875387912211, -0.6731860682761878], 'radius': 0.931183596539804}, 'confidence': 0.09337804724532688, 'timestamp': 160803.794296, 'diameter_3d': 1.862367193079608, 'ellipse': {'center': [130.61886583034857, 118.01951075400937], 'axes': [148.87947415595514, 222.43968014266633], 'angle': -82.936180795876}, 'location': [130.61886583034857, 118.01951075400937], 'diameter': 222.43968014266633, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7533700832547383, 'phi': -1.3919255614287493, 'norm_pos': [0.4081839557198393, 0.5082520385249609], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.664497,"{'circle_3d': {'center': [-0.14143817659225255, -0.10494415402230217, 5.266522153226489], 'normal': [0.12914204633809448, -0.7299931723669916, -0.6711425334198283], 'radius': 0.9308822111983249}, 'confidence': 0.09411275934064253, 'timestamp': 160803.802696, 'diameter_3d': 1.8617644223966499, 'ellipse': {'center': [141.35014878760984, 117.08544842761884], 'axes': [147.13138910345612, 221.18120325136823], 'angle': -81.49781363651157}, 'location': [141.35014878760984, 117.08544842761884], 'diameter': 221.18120325136823, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7524843661042298, 'phi': -1.380698589186138, 'norm_pos': [0.44171921496128075, 0.5121439648849215], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.675099,"{'circle_3d': {'center': [-0.15059034538645144, -0.10542724231924083, 5.265291839661179], 'normal': [0.12837936560524457, -0.7300334297250698, -0.6712450595502708], 'radius': 0.9307253023216412}, 'confidence': 0.0769856058244609, 'timestamp': 160803.811096, 'diameter_3d': 1.8614506046432824, 'ellipse': {'center': [140.25932397424896, 117.02790339518431], 'axes': [147.18517066144457, 221.2071257668786], 'angle': -81.64528224684004}, 'location': [140.25932397424896, 117.02790339518431], 'diameter': 221.2071257668786, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7524254614833301, 'phi': -1.3818228235212509, 'norm_pos': [0.438310387419528, 0.5123837358533987], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.684205,"{'circle_3d': {'center': [-0.08999367867427899, -0.18747785207490608, 5.367411138889574], 'normal': [0.13342908783125895, -0.7368709805380419, -0.6627351179479045], 'radius': 0.9315417743284554}, 'confidence': 0.07226553257329374, 'timestamp': 160803.819496, 'diameter_3d': 1.8630835486569108, 'ellipse': {'center': [147.74625376697776, 107.24875189751388], 'axes': [139.89698012147923, 217.10399169134388], 'angle': -80.82008674621488}, 'location': [147.74625376697776, 107.24875189751388], 'diameter': 217.10399169134388, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7423662182212145, 'phi': -1.3721213399433878, 'norm_pos': [0.4617070430218055, 0.5531302004270255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587935.6908748,"{'circle_3d': {'center': [-0.16006762810557174, -0.10070223770487274, 5.258350382957879], 'normal': [0.12758959204531792, -0.7296396793405392, -0.671823514275546], 'radius': 0.9309914692455867}, 'confidence': 0.08704063619831665, 'timestamp': 160803.827896, 'diameter_3d': 1.8619829384911735, 'ellipse': {'center': [139.10144928076588, 117.61217800201752], 'axes': [147.73851560068866, 221.5780960667008], 'angle': -81.79264861415318}, 'location': [139.10144928076588, 117.61217800201752], 'diameter': 221.5780960667008, 'sphere': {'center': [-1.6911427326493864, 8.654973914381596, 13.320232554264429], 'radius': 12.0}, 'projected_sphere': {'center': [81.28452037371201, 522.8521127582458], 'axes': [1117.0976136776394, 1117.0976136776394], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 160672.759298, 'theta': 0.7530014385465712, 'phi': -1.38311609049953, 'norm_pos': [0.43469202900239334, 0.509949258324927], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
