eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1596587270.070396,"{'circle_3d': {'center': [0.020712951080760877, 1.710607624404875, 15.28248115461938], 'normal': [-0.038616927284728056, 0.69386265266783, -0.7190711732226849], 'radius': 0.47171161743323503}, 'confidence': 0.9914876528424346, 'timestamp': 160138.200214, 'diameter_3d': 0.9434232348664701, 'ellipse': {'center': [160.85710725024768, 189.13529707148643], 'axes': [24.561904106778826, 38.28375681190923], 'angle': -87.14337661177996}, 'location': [160.85710725024768, 189.13529707148643], 'diameter': 38.28375681190923, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.19874767107339597, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3376356097377173, 'phi': -1.6244486879108375, 'norm_pos': [0.502678460157024, 0.2119362622021399], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.161679,"{'circle_3d': {'center': [0.010069178705690518, 1.6999745436838465, 15.272810985123227], 'normal': [-0.03950390831598392, 0.6929765626077442, -0.7198770206806976], 'radius': 0.4668670078290269}, 'confidence': 0.9914391234374427, 'timestamp': 160138.292613, 'diameter_3d': 0.9337340156580538, 'ellipse': {'center': [160.4254254835501, 188.75243194034977], 'axes': [24.37463707368875, 37.91424362127643], 'angle': -87.04214345959369}, 'location': [160.4254254835501, 188.75243194034977], 'diameter': 37.91424362127643, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.19144419697446624, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3364058408873207, 'phi': -1.625617254679861, 'norm_pos': [0.501329454636094, 0.21353153358187593], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.174741,"{'circle_3d': {'center': [0.010313400944677864, 1.6990645950669352, 15.271921734813523], 'normal': [-0.03948355646273497, 0.692900733556335, -0.719951124873173], 'radius': 0.4763265502444953}, 'confidence': 0.514740297006799, 'timestamp': 160138.301013, 'diameter_3d': 0.9526531004889905, 'ellipse': {'center': [160.43604619697268, 188.7088883863544], 'axes': [24.875055171920415, 38.68506295541963], 'angle': -87.04403184314594}, 'location': [160.43604619697268, 188.7088883863544], 'diameter': 38.68506295541963, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.19055932871873127, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3363006683297196, 'phi': -1.6255834397154587, 'norm_pos': [0.5013626443655397, 0.21371296505685666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.182791,"{'circle_3d': {'center': [0.009367478106784677, 1.7048634790876784, 15.277558453080644], 'normal': [-0.03956238336589274, 0.6933839738913968, -0.7194813983509128], 'radius': 0.46582168013391756}, 'confidence': 0.9909005730212874, 'timestamp': 160138.309413, 'diameter_3d': 0.9316433602678351, 'ellipse': {'center': [160.3967395084922, 188.93081122985086], 'axes': [24.288232070339216, 37.817558469297886], 'angle': -87.03763662617386}, 'location': [160.3967395084922, 188.93081122985086], 'diameter': 37.817558469297886, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.19056923277795956, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.336971089926192, 'phi': -1.625728367985433, 'norm_pos': [0.5012398109640381, 0.2127882865422881], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.192044,"{'circle_3d': {'center': [0.009593532668314142, 1.7035741723342612, 15.276303673034471], 'normal': [-0.039543545485765275, 0.6932765316619454, -0.7195859633547605], 'radius': 0.47983800394395526}, 'confidence': 0.5014451746717685, 'timestamp': 160138.317813, 'diameter_3d': 0.9596760078879105, 'ellipse': {'center': [160.40696032589767, 188.868408257307], 'axes': [25.02838623473012, 38.95920265916222], 'angle': -87.03921268185665}, 'location': [160.40696032589767, 188.868408257307], 'diameter': 38.95920265916222, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.1899367396731022, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3368219929925917, 'phi': -1.6256943017840435, 'norm_pos': [0.5012717510184302, 0.21304829892788746], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.199771,"{'circle_3d': {'center': [0.007636698022047195, 1.705925713353877, 15.278677639796879], 'normal': [-0.03970661503962086, 0.6934724934135801, -0.7193881327912266], 'radius': 0.4679459837052007}, 'confidence': 0.9910164843447242, 'timestamp': 160138.326213, 'diameter_3d': 0.9358919674104014, 'ellipse': {'center': [160.3266532811225, 188.96656529359882], 'axes': [24.39161803227111, 37.9872965523716], 'angle': -87.02225011568697}, 'location': [160.3266532811225, 188.96656529359882], 'diameter': 37.9872965523716, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.18924874485928278, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3370939440067033, 'phi': -1.6259353607777973, 'norm_pos': [0.5010207915035079, 0.21263931127667157], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.2068439,"{'circle_3d': {'center': [0.007574780202572351, 1.7062119491675736, 15.27895699113223], 'normal': [-0.039711774857910435, 0.6934963463980548, -0.7193648535132807], 'radius': 0.4690297635203641}, 'confidence': 0.9912179568092334, 'timestamp': 160138.334613, 'diameter_3d': 0.9380595270407281, 'ellipse': {'center': [160.32421271041864, 188.975729205753], 'axes': [24.446280128310264, 38.0746200742851], 'angle': -87.02179853925293}, 'location': [160.32421271041864, 188.975729205753], 'diameter': 38.0746200742851, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.18865939783289098, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.337127051465376, 'phi': -1.625944292462891, 'norm_pos': [0.5010131647200582, 0.2126011283093625], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.2261188,"{'circle_3d': {'center': [0.0067432582130015906, 1.7067242603766877, 15.279496854948537], 'normal': [-0.03978106835704133, 0.6935390389988143, -0.7193198648619219], 'radius': 0.4644042871334468}, 'confidence': 0.991941691024415, 'timestamp': 160138.351413, 'diameter_3d': 0.9288085742668936, 'ellipse': {'center': [160.290141691545, 188.99920900477076], 'axes': [24.201400969157135, 37.697627201518074], 'angle': -87.01440498405307}, 'location': [160.290141691545, 188.99920900477076], 'diameter': 37.697627201518074, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.18897654163324562, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.337186310563689, 'phi': -1.6260437733559705, 'norm_pos': [0.5009066927860781, 0.21250329581345517], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.231492,"{'circle_3d': {'center': [0.008926195745088406, 1.7016515568770485, 15.274488454968047], 'normal': [-0.0395991568960341, 0.6931163137071776, -0.7197372315269627], 'radius': 0.4635753851998611}, 'confidence': 0.9913194804885329, 'timestamp': 160138.359813, 'diameter_3d': 0.9271507703997222, 'ellipse': {'center': [160.37876383667583, 188.81664507269056], 'axes': [24.191479554057782, 37.64266725512173], 'angle': -87.03234700871597}, 'location': [160.37876383667583, 188.81664507269056], 'diameter': 37.64266725512173, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.18817839022785554, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3365996992149842, 'phi': -1.6257598203708956, 'norm_pos': [0.501183636989612, 0.21326397886378934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.2408361,"{'circle_3d': {'center': [0.008877297821072272, 1.7012858180667072, 15.274138949001856], 'normal': [-0.03960323172303544, 0.6930858354729826, -0.7197663570241453], 'radius': 0.47581329569682246}, 'confidence': 0.5253646386981053, 'timestamp': 160138.368213, 'diameter_3d': 0.9516265913936449, 'ellipse': {'center': [160.37766971211377, 188.78974721725092], 'axes': [24.833092783235383, 38.637736724732065], 'angle': -87.03176902209803}, 'location': [160.37766971211377, 188.78974721725092], 'diameter': 38.637736724732065, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.18765769191728676, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.336557417686824, 'phi': -1.6257632449710593, 'norm_pos': [0.5011802178503555, 0.21337605326145448], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.246272,"{'circle_3d': {'center': [0.009884895476903133, 1.7031931104780798, 15.275920554031105], 'normal': [-0.0395192652517162, 0.6932447765072637, -0.7196178899383745], 'radius': 0.4671527008953303}, 'confidence': 0.9920457661465132, 'timestamp': 160138.376613, 'diameter_3d': 0.9343054017906606, 'ellipse': {'center': [160.41787364583746, 188.8688732695901], 'axes': [24.368679476162487, 37.92973535194489], 'angle': -87.04171324084886}, 'location': [160.41787364583746, 188.8688732695901], 'diameter': 37.92973535194489, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.1879606262398803, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3367779306502228, 'phi': -1.6256582321292266, 'norm_pos': [0.5013058551432421, 0.21304636137670796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.2583199,"{'circle_3d': {'center': [0.005515181450775064, 1.7016603792628446, 15.274685297139975], 'normal': [-0.039883408087226874, 0.693117048905994, -0.7197208280126354], 'radius': 0.4650990452438669}, 'confidence': 0.99151602968982, 'timestamp': 160138.385013, 'diameter_3d': 0.9301980904877338, 'ellipse': {'center': [160.2404692624951, 188.81445176808944], 'axes': [24.269843392395227, 37.76592059031754], 'angle': -87.00117830715912}, 'location': [160.2404692624951, 188.81445176808944], 'diameter': 37.76592059031754, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.18792722061539147, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3366007191551947, 'phi': -1.626154816475462, 'norm_pos': [0.5007514664452972, 0.21327311763296064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.265755,"{'circle_3d': {'center': [0.009469131568508427, 1.7029148683231048, 15.275675359594509], 'normal': [-0.039553912244082425, 0.6932215896610157, -0.7196383228080908], 'radius': 0.4616843361768054}, 'confidence': 0.9930031275694509, 'timestamp': 160138.393413, 'diameter_3d': 0.9233686723536108, 'ellipse': {'center': [160.40062463398837, 188.86468889685307], 'axes': [24.08481312587219, 37.486139863520506], 'angle': -87.03780060372232}, 'location': [160.40062463398837, 188.86468889685307], 'diameter': 37.486139863520506, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.1889569162028537, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.336745758572679, 'phi': -1.6257046776712443, 'norm_pos': [0.5012519519812136, 0.21306379626311223], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.275939,"{'circle_3d': {'center': [0.010307337872186462, 1.7053451834504498, 15.277971078843835], 'normal': [-0.03948406171877592, 0.6934241159216279, -0.7194470128706469], 'radius': 0.45953501205665387}, 'confidence': 0.9924552005309707, 'timestamp': 160138.401813, 'diameter_3d': 0.9190700241133077, 'ellipse': {'center': [160.4344085621474, 188.95539575631778], 'axes': [23.957400489231745, 37.30595684645216], 'angle': -87.04640114195979}, 'location': [160.4344085621474, 188.95539575631778], 'diameter': 37.30595684645216, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.18935307548537672, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3370268002685073, 'phi': -1.6256224520223044, 'norm_pos': [0.5013575267567106, 0.21268585101534254], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.2823942,"{'circle_3d': {'center': [0.012969760754130866, 1.704371549494481, 15.276887078622197], 'normal': [-0.03926219314528056, 0.6933429797586304, -0.7195373462224501], 'radius': 0.46374730796282787}, 'confidence': 0.9923764727821512, 'timestamp': 160138.410213, 'diameter_3d': 0.9274946159256557, 'ellipse': {'center': [160.5427486997802, 188.9161285840928], 'axes': [24.184345858072152, 37.65077088117594], 'angle': -87.07034681284989}, 'location': [160.5427486997802, 188.9161285840928], 'diameter': 37.65077088117594, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.189960717435933, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.3369142000919605, 'phi': -1.6253081543291898, 'norm_pos': [0.5016960896868131, 0.2128494642329467], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596587270.2914371,"{'circle_3d': {'center': [0.015358271458627337, 1.7026613261845105, 15.275109466575433], 'normal': [-0.03906315058657252, 0.6932004611494662, -0.7196854805596804], 'radius': 0.45356404937028744}, 'confidence': 0.9911505762067617, 'timestamp': 160138.418613, 'diameter_3d': 0.9071280987405749, 'ellipse': {'center': [160.63901479447978, 188.86572088741013], 'axes': [23.66435566145048, 36.82796561730505], 'angle': -87.09150845494896}, 'location': [160.63901479447978, 188.86572088741013], 'diameter': 36.82796561730505, 'sphere': {'center': [0.48411607849749755, -6.615744207609084, 23.9113352332916], 'radius': 12.0}, 'projected_sphere': {'center': [172.55270631020844, -51.5404584770647], 'axes': [622.2989998184071, 622.2989998184071], 'angle': 90.0}, 'model_confidence': 0.19011865115446946, 'model_id': 90, 'model_birth_timestamp': 160130.052239, 'theta': 2.33671644333056, 'phi': -1.6250212039863763, 'norm_pos': [0.5019969212327493, 0.2130594963024578], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
