eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175467.6973891,"{'circle_3d': {'center': [-2.3410296387694745, 1.9997331465270847, 93.10839508616532], 'normal': [-0.599735549250765, -0.39275202132522535, -0.6971822722285994], 'radius': 7.242863831194033}, 'confidence': 0.06180446220151935, 'timestamp': 50856.186169, 'diameter_3d': 14.485727662388067, 'ellipse': {'center': [145.9362707172292, 134.38808514237235], 'axes': [66.78329232442168, 96.65747566856706], 'angle': 31.492368233797805}, 'location': [145.9362707172292, 134.38808514237235], 'diameter': 96.65747566856706, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.1671741552559824, 'phi': -2.2811982502295023, 'norm_pos': [0.45605084599134127, 0.44004964524011525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.743781,"{'circle_3d': {'center': [1.141407359974397, 12.539119631882095, 91.6635266947195], 'normal': [-0.30953246602210926, 0.48553018578769197, -0.8175879715157514], 'radius': 3.0905501435510825}, 'confidence': 0.993944038241584, 'timestamp': 50862.234123, 'diameter_3d': 6.181100287102165, 'ellipse': {'center': [167.9016724279944, 204.56504065178433], 'axes': [31.492956705533693, 41.929031354487876], 'angle': -62.283059162412975}, 'location': [167.9016724279944, 204.56504065178433], 'diameter': 41.929031354487876, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.31319383566799086, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0777658597134185, 'phi': -1.9327126375473234, 'norm_pos': [0.5246927263374825, 0.14764566395089862], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.7507231,"{'circle_3d': {'center': [1.1627932912873948, 12.536386673294079, 91.65383563609896], 'normal': [-0.30775030507935947, 0.4853024392386906, -0.8183955597341289], 'radius': 3.0885758835359107}, 'confidence': 0.9926226804615156, 'timestamp': 50862.242522, 'diameter_3d': 6.1771517670718215, 'ellipse': {'center': [168.0461537896436, 204.55551004222576], 'axes': [31.513685716892873, 41.906349334642265], 'angle': -62.42779383042932}, 'location': [168.0461537896436, 204.55551004222576], 'diameter': 41.906349334642265, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3142105544471585, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0775053645252846, 'phi': -1.9304793639396853, 'norm_pos': [0.5251442305926363, 0.1476853748240593], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.7593331,"{'circle_3d': {'center': [1.1702513340223506, 12.536835100175482, 91.65130018925974], 'normal': [-0.3071288015181131, 0.4853398081454743, -0.8186068469707308], 'radius': 3.0821005280546614}, 'confidence': 0.9942037675156108, 'timestamp': 50862.250922, 'diameter_3d': 6.164201056109323, 'ellipse': {'center': [168.0957821125475, 204.56179028958837], 'axes': [31.457626074204374, 41.819496495874255], 'angle': -62.48304501228965}, 'location': [168.0957821125475, 204.56179028958837], 'diameter': 41.819496495874255, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3150697250844159, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0775481042816484, 'phi': -1.92972895585541, 'norm_pos': [0.525299319101711, 0.1476592071267151], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.767647,"{'circle_3d': {'center': [1.1595642558421608, 12.500123608821024, 91.63363441852727], 'normal': [-0.3080193913664623, 0.4822805171992694, -0.8200789945317702], 'radius': 3.092312324721671}, 'confidence': 0.9928327687628662, 'timestamp': 50862.259322, 'diameter_3d': 6.184624649443342, 'ellipse': {'center': [168.02704549425948, 204.32895996106055], 'axes': [31.653108326604737, 41.96653840826705], 'angle': -62.28245345568107}, 'location': [168.02704549425948, 204.32895996106055], 'diameter': 41.96653840826705, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.31563605830976504, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0740524593764498, 'phi': -1.930090485267417, 'norm_pos': [0.5250845171695608, 0.14862933349558105], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.7747462,"{'circle_3d': {'center': [1.1759864416213928, 12.521715468641109, 91.64020383716378], 'normal': [-0.3066508758848596, 0.4840798388509431, -0.8195315429787272], 'radius': 3.0641981296314955}, 'confidence': 0.9938347241935788, 'timestamp': 50862.267722, 'diameter_3d': 6.128396259262991, 'ellipse': {'center': [168.1334335789171, 204.47279720088827], 'axes': [31.327407644603856, 41.58151446318427], 'angle': -62.47377323555628}, 'location': [168.1334335789171, 204.47279720088827], 'diameter': 41.58151446318427, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3168368518363107, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0761076041210282, 'phi': -1.9288463612689346, 'norm_pos': [0.525416979934116, 0.1480300116629656], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.783,"{'circle_3d': {'center': [1.1567666695378298, 12.506034656407556, 91.63816462966199], 'normal': [-0.30825252355848987, 0.48277310449814703, -0.8197014769372103], 'radius': 3.083593135123466}, 'confidence': 0.9938166813008991, 'timestamp': 50862.276122, 'diameter_3d': 6.167186270246932, 'ellipse': {'center': [168.00674144710212, 204.36610856369725], 'axes': [31.542301474766695, 41.84610974825557], 'angle': -62.2822077656212}, 'location': [168.00674144710212, 204.36610856369725], 'diameter': 41.84610974825557, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.31748656610742776, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0746148499280266, 'phi': -1.9304912705582655, 'norm_pos': [0.5250210670221941, 0.14847454765126145], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.790913,"{'circle_3d': {'center': [1.1940302491371808, 12.540354774492588, 91.64449723215924], 'normal': [-0.30514722525854393, 0.4856331143385664, -0.8191737600624401], 'radius': 3.0936244735555762}, 'confidence': 0.9915506352536329, 'timestamp': 50862.284522, 'diameter_3d': 6.1872489471111525, 'ellipse': {'center': [168.25763902811877, 204.58956656102538], 'axes': [31.601199067500755, 41.97864637527664], 'angle': -62.666525051741054}, 'location': [168.25763902811877, 204.58956656102538], 'diameter': 41.97864637527664, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.31709228891352303, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.077883601160657, 'phi': -1.9273787763950339, 'norm_pos': [0.5258051219628712, 0.1475434726623942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.7994869,"{'circle_3d': {'center': [1.1737462457425938, 12.468734423475656, 91.60993683834612], 'normal': [-0.30683755887475955, 0.47966475175382206, -0.8220537928802], 'radius': 3.0402795571288435}, 'confidence': 0.9963235481391369, 'timestamp': 50862.292922, 'diameter_3d': 6.080559114257687, 'ellipse': {'center': [168.11885146610553, 204.14699889662643], 'axes': [31.231211207834637, 41.27073628727055], 'angle': -62.27853671786952}, 'location': [168.11885146610553, 204.14699889662643], 'diameter': 41.27073628727055, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.31803182335030655, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.071068929028009, 'phi': -1.9280382541252863, 'norm_pos': [0.5253714108315798, 0.14938750459738992], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.806444,"{'circle_3d': {'center': [1.1882561708409631, 12.445062189922098, 91.59076596246146], 'normal': [-0.3056283984498954, 0.477692065624359, -0.823651365870588], 'radius': 3.0601201349055724}, 'confidence': 0.9945010871692064, 'timestamp': 50862.301322, 'diameter_3d': 6.120240269811145, 'ellipse': {'center': [168.220765767584, 204.00147990904946], 'axes': [31.524765073986337, 41.54874925107481], 'angle': -62.30341982890818}, 'location': [168.220765767584, 204.00147990904946], 'diameter': 41.54874925107481, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3185624845642776, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.068822108196056, 'phi': -1.9261128970272627, 'norm_pos': [0.5256898930237, 0.1499938337122939], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.8186722,"{'circle_3d': {'center': [1.2280300015618764, 12.410174471811217, 91.55597631732616], 'normal': [-0.302313912556486, 0.4747847557817855, -0.8265505029651967], 'radius': 3.059717142160565}, 'confidence': 0.9942616937874569, 'timestamp': 50862.309722, 'diameter_3d': 6.11943428432113, 'ellipse': {'center': [168.49201972692654, 203.79730155977114], 'axes': [31.67905852756166, 41.55861340558762], 'angle': -62.47506913984171}, 'location': [168.49201972692654, 203.79730155977114], 'diameter': 41.55861340558762, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.32043079293805343, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0655157750037496, 'phi': -1.921436121982922, 'norm_pos': [0.5265375616466454, 0.15084457683428687], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.8267431,"{'circle_3d': {'center': [1.2449271548285799, 12.403852148312357, 91.54618570996902], 'normal': [-0.30090581645092734, 0.4742578954902138, -0.8273663869116236], 'radius': 3.034975581703134}, 'confidence': 0.9946454109302405, 'timestamp': 50862.318122, 'diameter_3d': 6.069951163406268, 'ellipse': {'center': [168.60394785180694, 203.76721786935968], 'axes': [31.465160136926947, 41.22661932376812], 'angle': -62.57760335904197}, 'location': [168.60394785180694, 203.76721786935968], 'diameter': 41.22661932376812, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.32128493397928226, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0649172360733856, 'phi': -1.919615700109262, 'norm_pos': [0.5268873370368967, 0.15096992554433464], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.8359628,"{'circle_3d': {'center': [1.2416208023758872, 12.376114718445718, 91.53153882142962], 'normal': [-0.3011813458219851, 0.47194644300132726, -0.828586960956575], 'radius': 3.112362007385611}, 'confidence': 0.992530593643616, 'timestamp': 50862.326522, 'diameter_3d': 6.224724014771222, 'ellipse': {'center': [168.5922775982143, 203.58108273625783], 'axes': [32.34278202204473, 42.28516386680295], 'angle': -62.458339013290804}, 'location': [168.5922775982143, 203.58108273625783], 'diameter': 42.28516386680295, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3214819814659209, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0622935880986266, 'phi': -1.91943621147977, 'norm_pos': [0.5268508674944197, 0.15174548859892567], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.842551,"{'circle_3d': {'center': [1.2846168592959835, 12.33127093750204, 91.4906463354867], 'normal': [-0.29759834107864375, 0.4682094612560208, -0.8319946681184838], 'radius': 3.066436501754777}, 'confidence': 0.9814227024871294, 'timestamp': 50862.334922, 'diameter_3d': 6.132873003509554, 'ellipse': {'center': [168.88091582859806, 203.32219316101236], 'axes': [32.05395003851459, 41.679150823775515], 'angle': -62.62208043314937}, 'location': [168.88091582859806, 203.32219316101236], 'diameter': 41.679150823775515, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3214514758716702, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0580596412654213, 'phi': -1.914307742431269, 'norm_pos': [0.527752861964369, 0.1528241951624485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.851003,"{'circle_3d': {'center': [1.3223043704656772, 12.342065189295964, 91.48331996944185], 'normal': [-0.2944577151478359, 0.4691089822388477, -0.8326051986222212], 'radius': 3.0656473758929037}, 'confidence': 0.9956517070276111, 'timestamp': 50862.343322, 'diameter_3d': 6.131294751785807, 'ellipse': {'center': [169.13534969900908, 203.40133777222877], 'axes': [32.06970985610804, 41.67110034740154], 'angle': -62.94020037531031}, 'location': [169.13534969900908, 203.40133777222877], 'diameter': 41.67110034740154, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.322595219231836, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.059077914294969, 'phi': -1.910726460393695, 'norm_pos': [0.5285479678094034, 0.15249442594904683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.860385,"{'circle_3d': {'center': [1.3942310617788118, 12.42196545656878, 91.50349891225112], 'normal': [-0.2884638242050747, 0.4757673378449157, -0.830923620054783], 'radius': 3.043316981471653}, 'confidence': 0.9958340995936658, 'timestamp': 50862.351722, 'diameter_3d': 6.086633962943306, 'ellipse': {'center': [169.6145651550716, 203.92509184751134], 'axes': [31.71333058721594, 41.35678505874772], 'angle': -63.7461537456476}, 'location': [169.6145651550716, 203.92509184751134], 'diameter': 41.35678505874772, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.32371832071932394, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0666325528335374, 'phi': -1.9049392507809288, 'norm_pos': [0.5300455161095987, 0.15031211730203609], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.866932,"{'circle_3d': {'center': [1.3595700427853141, 12.498648527323041, 91.55995370184505], 'normal': [-0.29135224245453284, 0.48215759374110423, -0.8262190542552885], 'radius': 3.093620481973821}, 'confidence': 0.9942076759592913, 'timestamp': 50862.360122, 'diameter_3d': 6.187240963947642, 'ellipse': {'center': [169.38013713974823, 204.38344603522083], 'axes': [31.967266496263612, 42.01489957956041], 'angle': -63.73980016611159}, 'location': [169.38013713974823, 204.38344603522083], 'diameter': 42.01489957956041, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.324710287398533, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.073912143910603, 'phi': -1.909815024049898, 'norm_pos': [0.5293129285617132, 0.14840230818657985], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.874918,"{'circle_3d': {'center': [1.3890815519827804, 12.551478462447347, 91.5805831252489], 'normal': [-0.28889295002141063, 0.4865600883347964, -0.8244999356383006], 'radius': 3.093041738934256}, 'confidence': 0.9949942385899947, 'timestamp': 50862.368521, 'diameter_3d': 6.186083477868512, 'ellipse': {'center': [169.5760264482243, 204.7206622131949], 'axes': [31.84906149685824, 41.99684011180491], 'angle': -64.1280762998392}, 'location': [169.5760264482243, 204.7206622131949], 'diameter': 41.99684011180491, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3262882845924908, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0789443274317483, 'phi': -1.9078146728155447, 'norm_pos': [0.5299250826507009, 0.14699724077835452], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.883584,"{'circle_3d': {'center': [1.380152027508177, 12.542268201898864, 91.57828525772885], 'normal': [-0.2896370770609609, 0.48579256662242276, -0.8246914245983051], 'radius': 3.1156957965223193}, 'confidence': 0.9943632683209217, 'timestamp': 50862.376921, 'diameter_3d': 6.231391593044639, 'ellipse': {'center': [169.5188003005364, 204.6570431080394], 'axes': [32.0969102669073, 42.30580124593001], 'angle': -64.03277278515901}, 'location': [169.5188003005364, 204.6570431080394], 'diameter': 42.30580124593001, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.327910622155414, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0780660161265097, 'phi': -1.9085456697967143, 'norm_pos': [0.5297462509391763, 0.1472623203831691], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.890656,"{'circle_3d': {'center': [1.4261829669763508, 12.52793358197379, 91.55382260816366], 'normal': [-0.2858011654386131, 0.48459801496199983, -0.8267299787287382], 'radius': 3.0403402787919647}, 'confidence': 0.9981208423229739, 'timestamp': 50862.385321, 'diameter_3d': 6.080680557583929, 'ellipse': {'center': [169.82305248962965, 204.59443078158836], 'axes': [31.42523035914799, 41.29258407567887], 'angle': -64.3277526491593}, 'location': [169.82305248962965, 204.59443078158836], 'diameter': 41.29258407567887, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3307344929375011, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.076699886329285, 'phi': -1.9036359480644698, 'norm_pos': [0.5306970390300927, 0.14752320507671512], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.903564,"{'circle_3d': {'center': [1.4520369413601437, 12.51170103768743, 91.5354339737242], 'normal': [-0.28364666757329704, 0.48324530293813656, -0.8282623649320259], 'radius': 3.096069327204933}, 'confidence': 0.9956998122120246, 'timestamp': 50862.393721, 'diameter_3d': 6.192138654409866, 'ellipse': {'center': [170.00536448246118, 204.49236816182236], 'axes': [32.08511735882285, 42.057838889897354], 'angle': -64.46879987096938}, 'location': [170.00536448246118, 204.49236816182236], 'diameter': 42.057838889897354, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.33235718017088356, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0751541260971718, 'phi': -1.9007382025399917, 'norm_pos': [0.5312667640076911, 0.14794846599240685], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.9122062,"{'circle_3d': {'center': [1.4839450953240663, 12.519715127321204, 91.52923886782271], 'normal': [-0.28098765474297016, 0.4839131437409511, -0.8287786237571496], 'radius': 3.088992618279198}, 'confidence': 0.9955056547527164, 'timestamp': 50862.402121, 'diameter_3d': 6.177985236558396, 'ellipse': {'center': [170.22002899378037, 204.55288574696863], 'axes': [32.032417752736556, 41.96393919202162], 'angle': -64.73262256291464}, 'location': [170.22002899378037, 204.55288574696863], 'diameter': 41.96393919202162, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3341225609582166, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.075917110649325, 'phi': -1.8976724894270303, 'norm_pos': [0.5319375906055637, 0.14769630938763068], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.9195929,"{'circle_3d': {'center': [1.5015887779643546, 12.465486942407178, 91.49182770484188], 'normal': [-0.27951734785627946, 0.47939412833144907, -0.8318962206722192], 'radius': 3.068554753842309}, 'confidence': 0.9962051958461301, 'timestamp': 50862.410521, 'diameter_3d': 6.137109507684618, 'ellipse': {'center': [170.3413618609883, 204.2241790978083], 'axes': [32.00012739699852, 41.703197542138014], 'angle': -64.69334643469368}, 'location': [170.3413618609883, 204.2241790978083], 'diameter': 41.703197542138014, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3356901282325686, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.070760535329745, 'phi': -1.8949451932850283, 'norm_pos': [0.5323167558155883, 0.1490659204257987], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.927316,"{'circle_3d': {'center': [1.5267263423752957, 12.394913594763953, 91.44311237685537], 'normal': [-0.2774225508220344, 0.47351301602784673, -0.8359558313377615], 'radius': 3.0845843283762497}, 'confidence': 0.9947245561903617, 'timestamp': 50862.418921, 'diameter_3d': 6.1691686567524995, 'ellipse': {'center': [170.51868078355417, 203.78910330162628], 'axes': [32.40278883843928, 41.94337075656025], 'angle': -64.6574934485959}, 'location': [170.51868078355417, 203.78910330162628], 'diameter': 41.94337075656025, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.33635054317162627, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0640713458533226, 'phi': -1.8912227186602895, 'norm_pos': [0.5328708774486068, 0.1508787362432238], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.9348679,"{'circle_3d': {'center': [1.5627457193272827, 12.295432417576254, 91.37559461884955], 'normal': [-0.27442093607603546, 0.4652229179288719, -0.8415823111715802], 'radius': 3.050004686161306}, 'confidence': 0.9958905516776408, 'timestamp': 50862.427321, 'diameter_3d': 6.100009372322612, 'ellipse': {'center': [170.76654436582066, 203.18332732199522], 'axes': [32.36286618875644, 41.50353005895901], 'angle': -64.6090646964957}, 'location': [170.76654436582066, 203.18332732199522], 'diameter': 41.50353005895901, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.33851515094366347, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0546827509404926, 'phi': -1.886002350013227, 'norm_pos': [0.5336454511431896, 0.15340280282501995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.944692,"{'circle_3d': {'center': [1.603830519022813, 12.260691981609504, 91.34318875565978], 'normal': [-0.2709972027680746, 0.4623278815983094, -0.8442827997707276], 'radius': 3.097090367283634}, 'confidence': 0.9931627206028085, 'timestamp': 50862.435721, 'diameter_3d': 6.194180734567268, 'ellipse': {'center': [171.05287083778728, 202.96970993556414], 'axes': [33.01344759524695, 42.158883280426856], 'angle': -64.81310201051758}, 'location': [171.05287083778728, 202.96970993556414], 'diameter': 42.158883280426856, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.33997644983979614, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0514150388792047, 'phi': -1.8813872465606265, 'norm_pos': [0.5345402213680852, 0.1542928752684828], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.951457,"{'circle_3d': {'center': [1.5986091666309559, 12.285145665149475, 91.35829762091402], 'normal': [-0.27143231546739605, 0.46436568855997373, -0.8430237276662084], 'radius': 3.053571730585696}, 'confidence': 0.9962282569307197, 'timestamp': 50862.444121, 'diameter_3d': 6.107143461171392, 'ellipse': {'center': [171.01096012275647, 203.12844252657635], 'axes': [32.475566787102075, 41.55938823724542], 'angle': -64.85273138438981}, 'location': [171.01096012275647, 203.12844252657635], 'diameter': 41.55938823724542, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.34123494690254663, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0537145881489844, 'phi': -1.8822895207592094, 'norm_pos': [0.534409250383614, 0.15363148947259853], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
