eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175102.723402,"{'circle_3d': {'center': [1.9141380569465127e-07, 7.571245168591645e-07, 6.991434812420039e-06], 'normal': [-0.29388241134733434, 0.5156032855030084, -0.8048517753469762], 'radius': 2.404020420796477e-07}, 'confidence': 0.9999999999999979, 'timestamp': 50491.217516, 'diameter_3d': 4.808040841592954e-07, 'ellipse': {'center': [177.1550986204171, 186.86539443109416], 'axes': [32.21368796594644, 42.75127708060667], 'angle': -64.92767287227701}, 'location': [177.1550986204171, 186.86539443109416], 'diameter': 42.75127708060667, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.17002423685755774, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079191940026, 'phi': -1.9208934395963544, 'norm_pos': [0.5536096831888034, 0.22139418987044102], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.3179562,"{'circle_3d': {'center': [2.1147735385085298e-07, 7.142824429706707e-07, 6.956663392898577e-06], 'normal': [-0.293882409675372, 0.5156032819328356, -0.8048517782445944], 'radius': 2.4910161648030343e-07}, 'confidence': 0.9999999999999996, 'timestamp': 50491.813912, 'diameter_3d': 4.982032329606069e-07, 'ellipse': {'center': [179.0441680186616, 183.35784510402377], 'axes': [33.71434839906654, 44.521567350990615], 'angle': -65.00325769751636}, 'location': [179.0441680186616, 183.35784510402377], 'diameter': 44.521567350990615, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.22811012690259203, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079150272676, 'phi': -1.9208934366034631, 'norm_pos': [0.5595130250583175, 0.23600897873323434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.325962,"{'circle_3d': {'center': [2.0856450966277862e-07, 7.163342212734847e-07, 6.9590413929176975e-06], 'normal': [-0.293882409918109, 0.5156032821038171, -0.8048517780464277], 'radius': 2.514567134837616e-07}, 'confidence': 0.999999999999999, 'timestamp': 50491.822312, 'diameter_3d': 5.029134269675232e-07, 'ellipse': {'center': [178.78169234509227, 183.5134479982498], 'axes': [34.010723769193284, 44.92652390290651], 'angle': -64.98309489009183}, 'location': [178.78169234509227, 183.5134479982498], 'diameter': 44.92652390290651, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.2294856665663647, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079152268196, 'phi': -1.920893436948902, 'norm_pos': [0.5586927885784133, 0.23536063334062585], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.337919,"{'circle_3d': {'center': [2.0516081500332461e-07, 7.149542895490413e-07, 6.959400202788402e-06], 'normal': [-0.2938824102017502, 0.5156032819888228, -0.804851778016527], 'radius': 2.5301506918824834e-07}, 'confidence': 0.9999999999999981, 'timestamp': 50491.830712, 'diameter_3d': 5.060301383764967e-07, 'ellipse': {'center': [178.4798320712417, 183.38337999996673], 'axes': [34.21931172466981, 45.20122936263747], 'angle': -64.95121240052025}, 'location': [178.4798320712417, 183.38337999996673], 'diameter': 45.20122936263747, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23068806368947703, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.11250791509261, 'phi': -1.920893437271827, 'norm_pos': [0.5577494752226303, 0.23590258333347192], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.3462641,"{'circle_3d': {'center': [2.0474446760232468e-07, 7.169437994392069e-07, 6.9608267452281325e-06], 'normal': [-0.29388241023644585, 0.5156032821546153, -0.8048517778976484], 'radius': 2.5053359343730936e-07}, 'confidence': 0.9999999999999981, 'timestamp': 50491.839112, 'diameter_3d': 5.010671868746187e-07, 'ellipse': {'center': [178.43494910586958, 183.55379655675716], 'axes': [33.86939052821965, 44.74867822229525], 'angle': -64.95198350429081}, 'location': [178.43494910586958, 183.55379655675716], 'diameter': 44.74867822229525, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23014236695854118, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.112507915286106, 'phi': -1.9208934373574509, 'norm_pos': [0.5576092159558425, 0.23519251434684518], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.3541582,"{'circle_3d': {'center': [2.0259148225676427e-07, 7.183647001696158e-07, 6.962523139364407e-06], 'normal': [-0.2938824104158613, 0.5156032822730237, -0.8048517777562822], 'radius': 2.503408204635431e-07}, 'confidence': 0.9999999999999991, 'timestamp': 50491.847512, 'diameter_3d': 5.006816409270862e-07, 'ellipse': {'center': [178.2382951783316, 183.66543335766488], 'axes': [33.82725805520428, 44.702737627475976], 'angle': -64.93687508866442}, 'location': [178.2382951783316, 183.66543335766488], 'diameter': 44.702737627475976, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.2311820458737346, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079154243, 'phi': -1.920893437610733, 'norm_pos': [0.5569946724322863, 0.23472736100972968], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.361411,"{'circle_3d': {'center': [2.0126943711673562e-07, 7.176484073667666e-07, 6.962546997613117e-06], 'normal': [-0.2938824105260317, 0.5156032822133326, -0.8048517777542941], 'radius': 2.5146453847611066e-07}, 'confidence': 0.9999999999999981, 'timestamp': 50491.855911, 'diameter_3d': 5.029290769522213e-07, 'ellipse': {'center': [178.1222339326264, 183.598669236352], 'axes': [33.97946617409474, 44.90272785165046], 'angle': -64.92413518845578}, 'location': [178.1222339326264, 183.598669236352], 'diameter': 44.90272785165046, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23293163207405154, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079153546347, 'phi': -1.9208934377323086, 'norm_pos': [0.5566319810394574, 0.2350055448485333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.369914,"{'circle_3d': {'center': [1.9864552402992786e-07, 7.18704773028378e-07, 6.964181817892268e-06], 'normal': [-0.2938824107446911, 0.5156032823013631, -0.804851777618059], 'radius': 2.4899257011849945e-07}, 'confidence': 0.999999999999998, 'timestamp': 50491.864311, 'diameter_3d': 4.979851402369989e-07, 'ellipse': {'center': [177.8803215042383, 183.6838864306551], 'axes': [33.62995322060817, 44.44986140491817], 'angle': -64.90418658350205}, 'location': [177.8803215042383, 183.6838864306551], 'diameter': 44.44986140491817, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23396401196993377, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079154573747, 'phi': -1.9208934380265599, 'norm_pos': [0.5558760047007447, 0.23465047320560373], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.3779368,"{'circle_3d': {'center': [1.9552220820173716e-07, 7.175555376548459e-07, 6.964586038549214e-06], 'normal': [-0.2938824110049674, 0.5156032822055935, -0.804851777584374], 'radius': 2.527865757396048e-07}, 'confidence': 0.9999999999999979, 'timestamp': 50491.872711, 'diameter_3d': 5.055731514792096e-07, 'ellipse': {'center': [177.60710532938265, 183.56862936118844], 'axes': [34.13991207624074, 45.1235093732525], 'angle': -64.87536314567078}, 'location': [177.60710532938265, 183.56862936118844], 'diameter': 45.1235093732525, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23397700116403186, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079153456023, 'phi': -1.9208934383253848, 'norm_pos': [0.5550222041543208, 0.23513071099504812], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.385469,"{'circle_3d': {'center': [1.9367184567187223e-07, 7.186165973394054e-07, 6.965941413028531e-06], 'normal': [-0.2938824111591643, 0.5156032822940151, -0.8048517774714261], 'radius': 2.5164242689504416e-07}, 'confidence': 0.9999999999999983, 'timestamp': 50491.881111, 'diameter_3d': 5.032848537900883e-07, 'ellipse': {'center': [177.4370536046409, 183.65359290320316], 'axes': [33.97241666954614, 44.90990785783826], 'angle': -64.86206988725918}, 'location': [177.4370536046409, 183.65359290320316], 'diameter': 44.90990785783826, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23540543640692135, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.112507915448799, 'phi': -1.920893438539644, 'norm_pos': [0.5544907925145028, 0.23477669623665354], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.3933282,"{'circle_3d': {'center': [1.9513220639311157e-07, 7.180439540732664e-07, 6.965041333018007e-06], 'normal': [-0.2938824110374676, 0.5156032822462948, -0.8048517775464328], 'radius': 2.5114012370037934e-07}, 'confidence': 0.9999999999999982, 'timestamp': 50491.889511, 'diameter_3d': 5.022802474007587e-07, 'ellipse': {'center': [177.56859299283173, 183.61200840586122], 'axes': [33.912965748892894, 44.82647135067766], 'angle': -64.87309869530881}, 'location': [177.56859299283173, 183.61200840586122], 'diameter': 44.82647135067766, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23629283123740574, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.112507915393105, 'phi': -1.9208934383762026, 'norm_pos': [0.5549018531025991, 0.2349499649755783], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.402176,"{'circle_3d': {'center': [1.9124398242809093e-07, 7.195807372184504e-07, 6.967445566274932e-06], 'normal': [-0.29388241136148624, 0.51560328237436, -0.80485177734608], 'radius': 2.506552668927618e-07}, 'confidence': 0.999999999999999, 'timestamp': 50491.897911, 'diameter_3d': 5.013105337855236e-07, 'ellipse': {'center': [177.2155405421401, 183.72814455467505], 'axes': [33.824977850664816, 44.72323907367657], 'angle': -64.84371652157756}, 'location': [177.2155405421401, 183.72814455467505], 'diameter': 44.72323907367657, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.2372849186859094, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079155425692, 'phi': -1.9208934388116254, 'norm_pos': [0.5537985641941878, 0.23446606435552064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.409332,"{'circle_3d': {'center': [1.928385211513728e-07, 7.208700525396239e-07, 6.96768929842051e-06], 'normal': [-0.29388241122860803, 0.515603282481803, -0.8048517773257691], 'radius': 2.498299614858978e-07}, 'confidence': 0.999999999999999, 'timestamp': 50491.906311, 'diameter_3d': 4.996599229717956e-07, 'ellipse': {'center': [177.35558103777925, 183.8427019404075], 'axes': [33.71055584913214, 44.57513629746887], 'angle': -64.86002566316702}, 'location': [177.35558103777925, 183.8427019404075], 'diameter': 44.57513629746887, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23811660946324587, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079156679654, 'phi': -1.9208934386740817, 'norm_pos': [0.5542361907430602, 0.23398874191496877], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.4219918,"{'circle_3d': {'center': [1.908055660138075e-07, 7.187489456939034e-07, 6.967072787134043e-06], 'normal': [-0.29388241139802096, 0.5156032823050442, -0.804851777377145], 'radius': 2.525628894412308e-07}, 'confidence': 0.9999999999999983, 'timestamp': 50491.914711, 'diameter_3d': 5.051257788824616e-07, 'ellipse': {'center': [177.18046144862677, 183.65283772943772], 'axes': [34.08650797069296, 45.065889344282226], 'angle': -64.83821927168549}, 'location': [177.18046144862677, 183.65283772943772], 'diameter': 45.065889344282226, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.2411922613580808, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.112507915461671, 'phi': -1.9208934388392431, 'norm_pos': [0.5536889420269586, 0.23477984279400954], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.430918,"{'circle_3d': {'center': [1.887730256555642e-07, 7.220703226451519e-07, 6.969942683454633e-06], 'normal': [-0.2938824115673993, 0.5156032825818255, -0.804851777137987], 'radius': 2.5229418610934574e-07}, 'confidence': 0.9999999999999983, 'timestamp': 50491.923111, 'diameter_3d': 5.045883722186915e-07, 'ellipse': {'center': [176.99199001490342, 183.9229837606037], 'axes': [34.022349518354524, 44.999128200575655], 'angle': -64.828571718975}, 'location': [176.99199001490342, 183.9229837606037], 'diameter': 44.999128200575655, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.24058921551273205, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079157847013, 'phi': -1.9208934391206678, 'norm_pos': [0.5530999687965732, 0.2336542343308179], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.437868,"{'circle_3d': {'center': [1.9028227171702383e-07, 7.214174813086061e-07, 6.968973373489007e-06], 'normal': [-0.2938824114416288, 0.515603282527422, -0.8048517772187627], 'radius': 2.5534826570010616e-07}, 'confidence': 0.9999999999999971, 'timestamp': 50491.931511, 'diameter_3d': 5.106965314002123e-07, 'ellipse': {'center': [177.1335919360308, 183.86622992193566], 'axes': [34.44381598931866, 45.550914147194675], 'angle': -64.83992590394837}, 'location': [177.1335919360308, 183.86622992193566], 'diameter': 45.550914147194675, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.24136075702657633, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.112507915721207, 'phi': -1.920893438950451, 'norm_pos': [0.5535424748000962, 0.2338907086586014], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.445741,"{'circle_3d': {'center': [1.8629015663407245e-07, 7.222187985433948e-07, 6.970944390616296e-06], 'normal': [-0.2938824117743051, 0.5156032825941985, -0.8048517770545114], 'radius': 2.544550169152407e-07}, 'confidence': 0.9999999999999979, 'timestamp': 50491.939911, 'diameter_3d': 5.089100338304814e-07, 'ellipse': {'center': [176.7720278844237, 183.92175700508423], 'axes': [34.30482693856186, 45.37729163592696], 'angle': -64.80810396254624}, 'location': [176.7720278844237, 183.92175700508423], 'diameter': 45.37729163592696, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.24197039218485372, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079157991418, 'phi': -1.9208934393809138, 'norm_pos': [0.552412587138824, 0.2336593458121491], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.4540448,"{'circle_3d': {'center': [1.8437983317909357e-07, 7.223529090438774e-07, 6.971727835036745e-06], 'normal': [-0.2938824119334987, 0.5156032826053744, -0.8048517769892243], 'radius': 2.5457096372687924e-07}, 'confidence': 0.9999999999999978, 'timestamp': 50491.948311, 'diameter_3d': 5.091419274537585e-07, 'ellipse': {'center': [176.6003386875084, 183.92625253490684], 'axes': [34.313275083601255, 45.392188313225176], 'angle': -64.79235571202808}, 'location': [176.6003386875084, 183.92625253490684], 'diameter': 45.392188313225176, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.24176303980082414, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.112507915812185, 'phi': -1.9208934395815722, 'norm_pos': [0.5518760583984638, 0.2336406144378882], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.4612548,"{'circle_3d': {'center': [1.828357931721314e-07, 7.20362561601462e-07, 6.971016571100108e-06], 'normal': [-0.2938824120621687, 0.5156032824395121, -0.8048517770484963], 'radius': 2.5471929442069255e-07}, 'confidence': 0.9999999999999973, 'timestamp': 50491.956711, 'diameter_3d': 5.094385888413851e-07, 'ellipse': {'center': [176.46490013873853, 183.75527684945047], 'axes': [34.34095544700933, 45.422414776053124], 'angle': -64.77486379296215}, 'location': [176.46490013873853, 183.75527684945047], 'diameter': 45.422414776053124, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.24020769379613505, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.112507915618608, 'phi': -1.9208934396989064, 'norm_pos': [0.5514528129335579, 0.23435301312728973], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.469198,"{'circle_3d': {'center': [1.833611236179422e-07, 7.207598313740959e-07, 6.971079251627543e-06], 'normal': [-0.29388241201839116, 0.5156032824726179, -0.8048517770432729], 'radius': 2.5146497853024994e-07}, 'confidence': 0.9999999999999988, 'timestamp': 50491.965111, 'diameter_3d': 5.029299570604999e-07, 'ellipse': {'center': [176.50632390904525, 183.79801905375984], 'axes': [33.901010405101374, 44.84167035050464], 'angle': -64.7800596263026}, 'location': [176.50632390904525, 183.79801905375984], 'diameter': 44.84167035050464, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23866580498446144, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079156572455, 'phi': -1.920893439653004, 'norm_pos': [0.5515822622157665, 0.23417492060933398], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.477698,"{'circle_3d': {'center': [1.8292299142075308e-07, 7.218150868126827e-07, 6.971915246012372e-06], 'normal': [-0.2938824120549022, 0.5156032825605559, -0.8048517769736067], 'radius': 2.5466539178590136e-07}, 'confidence': 0.9999999999999978, 'timestamp': 50491.973511, 'diameter_3d': 5.093307835718027e-07, 'ellipse': {'center': [176.47042245728733, 183.8764593289123], 'axes': [34.3246362217254, 45.40719376491337], 'angle': -64.77889950616003}, 'location': [176.47042245728733, 183.8764593289123], 'diameter': 45.40719376491337, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23903664749864717, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079157598776, 'phi': -1.9208934397209185, 'norm_pos': [0.5514700701790229, 0.23384808612953212], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.4851,"{'circle_3d': {'center': [1.7937180629701288e-07, 7.226029206108819e-07, 6.973716624614212e-06], 'normal': [-0.2938824123508343, 0.5156032826262087, -0.8048517768234918], 'radius': 2.5386758184978337e-07}, 'confidence': 0.9999999999999986, 'timestamp': 50491.981911, 'diameter_3d': 5.077351636995667e-07, 'ellipse': {'center': [176.1489746272048, 183.93206755885032], 'axes': [34.200213069341004, 45.251998405696355], 'angle': -64.75085941819583}, 'location': [176.1489746272048, 183.93206755885032], 'diameter': 45.251998405696355, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.2372949817997405, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079158365008, 'phi': -1.9208934401054398, 'norm_pos': [0.550465545710015, 0.233616385171457], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.4937222,"{'circle_3d': {'center': [1.7948708297410576e-07, 7.238031178857796e-07, 6.974443399698771e-06], 'normal': [-0.29388241234122786, 0.5156032827262251, -0.8048517767629272], 'radius': 2.5531053432915473e-07}, 'confidence': 0.999999999999998, 'timestamp': 50491.99031, 'diameter_3d': 5.106210686583095e-07, 'ellipse': {'center': [176.1598244990501, 184.02863010706335], 'axes': [34.38744472793923, 45.50480683215303], 'angle': -64.75461961806829}, 'location': [176.1598244990501, 184.02863010706335], 'diameter': 45.50480683215303, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23568098870800913, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079159532296, 'phi': -1.9208934401191524, 'norm_pos': [0.5504994515595316, 0.23321404122056932], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.506537,"{'circle_3d': {'center': [1.7639268978797418e-07, 7.234926062693603e-07, 6.975374361672948e-06], 'normal': [-0.293882412599094, 0.5156032827003492, -0.8048517766853471], 'radius': 2.539009587339909e-07}, 'confidence': 0.9999999999999973, 'timestamp': 50491.99871, 'diameter_3d': 5.078019174679818e-07, 'ellipse': {'center': [175.88022026703493, 183.99597463771948], 'axes': [34.18916716743998, 45.24624084513327], 'angle': -64.72792932911025}, 'location': [175.88022026703493, 183.99597463771948], 'diameter': 45.24624084513327, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23720526197841263, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079159230298, 'phi': -1.9208934404329063, 'norm_pos': [0.5496256883344841, 0.23335010567616876], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.514594,"{'circle_3d': {'center': [1.767225903392955e-07, 7.252838569726805e-07, 6.976401412117639e-06], 'normal': [-0.29388241257160225, 0.5156032828496201, -0.8048517765997596], 'radius': 2.578463567515423e-07}, 'confidence': 0.9999999999999962, 'timestamp': 50492.00711, 'diameter_3d': 5.156927135030846e-07, 'ellipse': {'center': [175.91350302831523, 184.1361183702474], 'axes': [34.71041698466804, 45.94329325052497], 'angle': -64.73494076744997}, 'location': [175.91350302831523, 184.1361183702474], 'diameter': 45.94329325052497, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23730014019291978, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.1125079160972433, 'phi': -1.920893440437028, 'norm_pos': [0.5497296969634851, 0.23276617345730244], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175103.521844,"{'circle_3d': {'center': [1.73040545892178e-07, 7.271985653645174e-07, 6.978972466598066e-06], 'normal': [-0.2938824128784393, 0.5156032830091791, -0.804851776385505], 'radius': 2.542626358420958e-07}, 'confidence': 0.9999999999999971, 'timestamp': 50492.01551, 'diameter_3d': 5.085252716841916e-07, 'ellipse': {'center': [175.57456190676814, 184.2916243821523], 'axes': [34.203100485507804, 45.28669386162428], 'angle': -64.7084044756673}, 'location': [175.57456190676814, 184.2916243821523], 'diameter': 45.28669386162428, 'sphere': {'center': [3.5265891275818175, -6.187238668911584, 9.658228295598526], 'radius': 12.0}, 'projected_sphere': {'center': [386.3857502827054, -277.18340230923866], 'axes': [1540.6552366111653, 1540.6552366111653], 'angle': 90.0}, 'model_confidence': 0.23656075511151453, 'model_id': 1, 'model_birth_timestamp': 50483.909571, 'theta': 2.112507916283464, 'phi': -1.9208934408591796, 'norm_pos': [0.5486705059586504, 0.23211823174103208], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
