eye_packets,714
norm_X,norm_Y,phi,theta,confidence,timestamp
1580953974.8141901,"{'circle_3d': {'center': [-6.030386388489855, 9.156964166123203, 66.76111402668441], 'normal': [0.004793739683388918, 0.6206068472717448, -0.7841072383158271], 'radius': 2.7962334727759988}, 'confidence': 0.9980868299698096, 'timestamp': 4981.593442, 'diameter_3d': 5.5924669455519975, 'ellipse': {'center': [103.95478852124478, 204.567155867777], 'axes': [36.236387373539806, 52.116489104337475], 'angle': -86.04996730111883}, 'location': [103.95478852124478, 204.567155867777], 'diameter': 52.116489104337475, 'sphere': {'center': [-6.087911264690522, 1.7096819988622665, 76.17040088647434], 'radius': 12.0}, 'projected_sphere': {'center': [110.44656533009837, 133.9162040235872], 'axes': [195.35147284018376, 195.35147284018376], 'angle': 90.0}, 'model_confidence': 0.8548322438003408, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2403127127571585, 'phi': -1.5646827753236565, 'norm_pos': [0.32485871412888995, 0.14763685055092923], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.183368,"{'circle_3d': {'center': [-6.623925854905781, 8.453630197683596, 64.11300934306468], 'normal': [-0.07063084211350162, 0.5950873712854635, -0.8005512505011122], 'radius': 2.791450474940905}, 'confidence': 0.9703397865348633, 'timestamp': 4984.961814, 'diameter_3d': 5.58290094988181, 'ellipse': {'center': [95.96669177111268, 201.24557646357792], 'axes': [38.510486593250214, 54.156818619261514], 'angle': -78.91382637014964}, 'location': [95.96669177111268, 201.24557646357792], 'diameter': 54.156818619261514, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.886457720435796, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.208170687710886, 'phi': -1.6587962225648694, 'norm_pos': [0.29989591178472713, 0.16147676473509198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.190668,"{'circle_3d': {'center': [-6.626771642297869, 8.441347191456238, 64.10414225093706], 'normal': [-0.07086799106284232, 0.5940637874331836, -0.8012901748450796], 'radius': 2.767485408762354}, 'confidence': 0.8860576421853394, 'timestamp': 4984.970214, 'diameter_3d': 5.534970817524708, 'ellipse': {'center': [95.93031973105158, 201.14677057467458], 'axes': [38.2353578007293, 53.69882635352132], 'angle': -78.8696791551326}, 'location': [95.93031973105158, 201.14677057467458], 'diameter': 53.69882635352132, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8864870853687479, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.206897636141251, 'phi': -1.6590091590556386, 'norm_pos': [0.2997822491595362, 0.16188845593885592], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.205107,"{'circle_3d': {'center': [-6.6219607788256765, 8.451451886450858, 64.1112173427733], 'normal': [-0.07046708577349296, 0.594905845349402, -0.8007005838587259], 'radius': 2.8064802220709137}, 'confidence': 0.9547743920808929, 'timestamp': 4984.978614, 'diameter_3d': 5.6129604441418275, 'ellipse': {'center': [95.98405116342428, 201.2213318843653], 'axes': [38.73055100591151, 54.450147730706185], 'angle': -78.92434985417708}, 'location': [95.98405116342428, 201.2213318843653], 'diameter': 54.450147730706185, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8863556225010449, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2079448328326485, 'phi': -1.6585769540118933, 'norm_pos': [0.2999501598857009, 0.16157778381514454], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.206332,"{'circle_3d': {'center': [-6.6360697884550675, 8.448938791315406, 64.1106025549687], 'normal': [-0.0716428365759422, 0.5946964207547809, -0.8007518161757771], 'radius': 2.762504562267606}, 'confidence': 0.9077281839547886, 'timestamp': 4984.987014, 'diameter_3d': 5.525009124535212, 'ellipse': {'center': [95.84728337073825, 201.21380304696467], 'axes': [38.12148604809682, 53.59662674100751], 'angle': -78.8145784867706}, 'location': [95.84728337073825, 201.21380304696467], 'diameter': 53.59662674100751, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8860363594010656, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2076843132895725, 'phi': -1.660028203891736, 'norm_pos': [0.29952276053355703, 0.16160915397098052], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.218656,"{'circle_3d': {'center': [-6.621913680401438, 8.439568215499467, 64.102395247315], 'normal': [-0.0704631609048064, 0.5939155394367861, -0.8014357584802507], 'radius': 2.7915981295784813}, 'confidence': 0.9253136802727209, 'timestamp': 4984.995414, 'diameter_3d': 5.583196259156963, 'ellipse': {'center': [95.97565072199089, 201.1230682463617], 'axes': [38.582129041171854, 54.16855880730203], 'angle': -78.90253147032271}, 'location': [95.97565072199089, 201.1230682463617], 'diameter': 54.16855880730203, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8866518595235684, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.206713356423443, 'phi': -1.658491983628767, 'norm_pos': [0.2999239085062215, 0.1619872156401596], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.222167,"{'circle_3d': {'center': [-6.6187786425318755, 8.4371374276093, 64.10031928292597], 'normal': [-0.07020190774900954, 0.5937129737792722, -0.8016087555126706], 'radius': 2.7800139082187285}, 'confidence': 0.8957459108704476, 'timestamp': 4985.003814, 'diameter_3d': 5.560027816437457, 'ellipse': {'center': [96.00353300201068, 201.10636361187454], 'axes': [38.4364136006752, 53.94540138198924], 'angle': -78.92146005734199}, 'location': [96.00353300201068, 201.10636361187454], 'diameter': 53.94540138198924, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8868806600660584, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.206461597641123, 'phi': -1.6581497333795971, 'norm_pos': [0.30001104063128337, 0.1620568182838561], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.2298508,"{'circle_3d': {'center': [-6.618952697739788, 8.436778078755514, 64.10006838521323], 'normal': [-0.07021641234966888, 0.5936830280414567, -0.8016296636553991], 'radius': 2.7766149255220998}, 'confidence': 0.9736124002104026, 'timestamp': 4985.012214, 'diameter_3d': 5.5532298510441995, 'ellipse': {'center': [96.00156177296641, 201.10443355098934], 'axes': [38.39090984910202, 53.87960501029081], 'angle': -78.91950079300892}, 'location': [96.00156177296641, 201.10443355098934], 'diameter': 53.87960501029081, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8873425201122331, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2064243835407695, 'phi': -1.65816542275024, 'norm_pos': [0.30000488054052005, 0.16206486020421107], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.241408,"{'circle_3d': {'center': [-6.612357045465938, 8.420919991341622, 64.08776943064036], 'normal': [-0.06966677466018142, 0.5923615207569656, -0.8026545765364715], 'radius': 2.7826378798158062}, 'confidence': 0.9740315366922057, 'timestamp': 4985.020614, 'diameter_3d': 5.5652757596316125, 'ellipse': {'center': [96.052991539766, 200.9645016754153], 'axes': [38.55638263243136, 54.00688871300801], 'angle': -78.9391629914144}, 'location': [96.052991539766, 200.9645016754153], 'diameter': 54.00688871300801, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8874376548003382, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2047831384309045, 'phi': -1.6573748120455651, 'norm_pos': [0.3001655985617687, 0.1626479096857696], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.251301,"{'circle_3d': {'center': [-6.666227146430291, 8.416529791876119, 64.08935690703206], 'normal': [-0.0741559497405442, 0.5919956708015071, -0.8025222868371641], 'radius': 2.8013159955303855}, 'confidence': 0.8922830062194954, 'timestamp': 4985.029014, 'diameter_3d': 5.602631991060771, 'ellipse': {'center': [95.53761873089907, 200.91372283571548], 'axes': [38.78460993693194, 54.36734670075571], 'angle': -78.52761438945342}, 'location': [95.53761873089907, 200.91372283571548], 'diameter': 54.36734670075571, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8876200025147996, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.20432912142764, 'phi': -1.6629382738942724, 'norm_pos': [0.2985550585340596, 0.1628594881845189], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.258032,"{'circle_3d': {'center': [-6.740276549996893, 8.375865105447854, 64.0665997027954], 'normal': [-0.08032673337109432, 0.5886069469324849, -0.8044187205235518], 'radius': 2.7856537379732798}, 'confidence': 0.8657088333389404, 'timestamp': 4985.037414, 'diameter_3d': 5.5713074759465595, 'ellipse': {'center': [94.80369007992188, 200.5555940483606], 'axes': [38.68696310052987, 54.080720525537714], 'angle': -77.8942001173352}, 'location': [94.80369007992188, 200.5555940483606], 'diameter': 54.080720525537714, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.887699098884609, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2001309031420684, 'phi': -1.6703232616628751, 'norm_pos': [0.29626153149975587, 0.16435169146516415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.265346,"{'circle_3d': {'center': [-6.762118480856737, 8.344225686806869, 64.04572879068769], 'normal': [-0.08214689427608134, 0.585970328712403, -0.8061579631991939], 'radius': 2.806636631645876}, 'confidence': 0.9102862533522666, 'timestamp': 4985.045814, 'diameter_3d': 5.613273263291752, 'ellipse': {'center': [94.57360941018442, 200.2684944882199], 'axes': [39.1069686695335, 54.50542744697452], 'angle': -77.66658656643403}, 'location': [94.57360941018442, 200.2684944882199], 'diameter': 54.50542744697452, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8877498264032946, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.1968733119820842, 'phi': -1.6723450720755295, 'norm_pos': [0.2955425294068263, 0.1655479396324171], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.279851,"{'circle_3d': {'center': [-6.743688583199651, 8.338677345861344, 64.0398388267662], 'normal': [-0.08061106947132418, 0.5855079669669424, -0.8066487935259851], 'radius': 2.8182519120257368}, 'confidence': 0.8742588744334261, 'timestamp': 4985.054214, 'diameter_3d': 5.6365038240514735, 'ellipse': {'center': [94.74509003422494, 200.2178411850478], 'axes': [39.314807755385075, 54.73645766323731], 'angle': -77.7935605646124}, 'location': [94.74509003422494, 200.2178411850478], 'diameter': 54.73645766323731, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.888012728534171, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.196302846871086, 'phi': -1.6703989313821792, 'norm_pos': [0.29607840635695293, 0.16575899506230085], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.287937,"{'circle_3d': {'center': [-6.747112454307054, 8.338489678702146, 64.04004537637633], 'normal': [-0.0808963920636077, 0.5854923280370092, -0.8066315810584744], 'radius': 2.7993673257497522}, 'confidence': 0.9289567240050661, 'timestamp': 4985.062614, 'diameter_3d': 5.5987346514995044, 'ellipse': {'center': [94.71194459069524, 200.2226514249624], 'axes': [39.04836413702847, 54.36919297243543], 'angle': -77.76754827120808}, 'location': [94.71194459069524, 200.2226514249624], 'diameter': 54.36919297243543, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.888049547294123, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.196283555561956, 'phi': -1.6707512538368958, 'norm_pos': [0.29597482684592263, 0.16573895239599], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.290085,"{'circle_3d': {'center': [-6.751040499583004, 8.354645388697367, 64.05218780997735], 'normal': [-0.08122372916993696, 0.5868386372032777, -0.8056197115917216], 'radius': 2.788789930572655}, 'confidence': 0.9419917715034554, 'timestamp': 4985.071014, 'diameter_3d': 5.57757986114531, 'ellipse': {'center': [94.68603329465367, 200.36750119512368], 'axes': [38.820158341296654, 54.153439757812684], 'angle': -77.77085713055415}, 'location': [94.68603329465367, 200.36750119512368], 'diameter': 54.153439757812684, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8882565646141871, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.197945273575795, 'phi': -1.6712782073069272, 'norm_pos': [0.2958938540457927, 0.16513541168698465], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.305113,"{'circle_3d': {'center': [-6.76903668093455, 8.359635421612172, 64.05765669187929], 'normal': [-0.08272341094923245, 0.5872544732795114, -0.8051639714332279], 'radius': 2.7893055257146386}, 'confidence': 0.8923526067129556, 'timestamp': 4985.079413, 'diameter_3d': 5.578611051429277, 'ellipse': {'center': [94.51861125039912, 200.40885474263814], 'axes': [38.78497347921974, 54.15856828364234], 'angle': -77.64626699557203}, 'location': [94.51861125039912, 200.40885474263814], 'diameter': 54.15856828364234, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8883519817463603, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.1984589348166264, 'phi': -1.67317817066483, 'norm_pos': [0.29537066015749724, 0.1649631052390077], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.310307,"{'circle_3d': {'center': [-6.769956377035325, 8.353478536896308, 64.05326360056978], 'normal': [-0.0828000522909637, 0.5867413995531895, -0.805530062375687], 'radius': 2.8078418999714203}, 'confidence': 0.9585163744227556, 'timestamp': 4985.087813, 'diameter_3d': 5.615683799942841, 'ellipse': {'center': [94.50585754691389, 200.34814595838702], 'axes': [39.07146605919225, 54.52238799116417], 'angle': -77.62674582834623}, 'location': [94.50585754691389, 200.34814595838702], 'diameter': 54.52238799116417, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8881116829030145, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.1978251884206217, 'phi': -1.6732261153698234, 'norm_pos': [0.2953308048341059, 0.16521605850672072], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.313666,"{'circle_3d': {'center': [-6.75109195546752, 8.350225184290364, 64.0489747270681], 'normal': [-0.08122801716031326, 0.5864702868360275, -0.8058874685008269], 'radius': 2.805934467014126}, 'confidence': 0.9007419075678103, 'timestamp': 4985.096213, 'diameter_3d': 5.611868934028252, 'ellipse': {'center': [94.68275481067536, 200.32259512936307], 'axes': [39.08013209444307, 54.48927253453565], 'angle': -77.76144707698502}, 'location': [94.68275481067536, 200.32259512936307], 'diameter': 54.48927253453565, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8880246205858588, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.197490428694943, 'phi': -1.6712503135775252, 'norm_pos': [0.2958836087833605, 0.1653225202943206], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.326188,"{'circle_3d': {'center': [-6.754547436401433, 8.362221672599063, 64.05806557855325], 'normal': [-0.08151597390480603, 0.5874699941950857, -0.8051298975437299], 'radius': 2.785896687735759}, 'confidence': 0.8861836514218928, 'timestamp': 4985.104613, 'diameter_3d': 5.571793375471518, 'ellipse': {'center': [94.65812445126411, 200.43444841850726], 'axes': [38.7403352758305, 54.092267913674576], 'angle': -77.75994400098622}, 'location': [94.65812445126411, 200.43444841850726], 'diameter': 54.092267913674576, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8880209912864201, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.1987252322116073, 'phi': -1.6716982344974396, 'norm_pos': [0.29580663891020037, 0.16485646492288641], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.334165,"{'circle_3d': {'center': [-6.757666762097144, 8.367539741341202, 64.06226465153057], 'normal': [-0.08177591771278192, 0.587913166590264, -0.8047799747956214], 'radius': 2.808145686336371}, 'confidence': 0.8474242729411369, 'timestamp': 4985.113013, 'diameter_3d': 5.616291372672742, 'ellipse': {'center': [94.63288050281245, 200.47257518448416], 'axes': [39.02147623493034, 54.52098228165093], 'angle': -77.74728071747114}, 'location': [94.63288050281245, 200.47257518448416], 'diameter': 54.52098228165093, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8879143248045174, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.199272977363345, 'phi': -1.6720615191103048, 'norm_pos': [0.29572775157128894, 0.16469760339798267], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.341706,"{'circle_3d': {'center': [-6.764945736525809, 8.359800321495054, 64.05735752735883], 'normal': [-0.08238249891517066, 0.5872682149364183, -0.8051889018099322], 'radius': 2.818867157607274}, 'confidence': 0.9004375391135337, 'timestamp': 4985.121413, 'diameter_3d': 5.637734315214548, 'ellipse': {'center': [94.55834415678672, 200.40007906633855], 'axes': [39.20010909419251, 54.73327469115445], 'angle': -77.67708066091137}, 'location': [94.55834415678672, 200.40007906633855], 'diameter': 54.73327469115445, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8874765316412514, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.1984759124561637, 'phi': -1.6727560332171068, 'norm_pos': [0.2954948254899585, 0.16499967055692266], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.349631,"{'circle_3d': {'center': [-6.760030081423768, 8.392809512736411, 64.08101659033261], 'normal': [-0.08197286099000055, 0.590018980873198, -0.8032173132287842], 'radius': 2.8223426345945475}, 'confidence': 0.9240328685604301, 'timestamp': 4985.129813, 'diameter_3d': 5.644685269189095, 'ellipse': {'center': [94.62919446116204, 200.68811980421285], 'axes': [39.09488846534701, 54.78098184867518], 'angle': -77.7806395397787}, 'location': [94.62919446116204, 200.68811980421285], 'diameter': 54.78098184867518, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.887399696500013, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2018786763169724, 'phi': -1.672499854415907, 'norm_pos': [0.2957162326911314, 0.16379950081577976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.357871,"{'circle_3d': {'center': [-6.757645674388092, 8.381829149444851, 64.0727175298234], 'normal': [-0.08177416040369423, 0.5891039505989014, -0.8039089016045525], 'radius': 2.7969387713506833}, 'confidence': 0.8852588074185967, 'timestamp': 4985.138213, 'diameter_3d': 5.5938775427013665, 'ellipse': {'center': [94.64321769550688, 200.60163204159883], 'axes': [38.79745418182483, 54.294527614557744], 'angle': -77.7763776930629}, 'location': [94.64321769550688, 200.60163204159883], 'diameter': 54.294527614557744, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8871459583030372, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2007458253061625, 'phi': -1.6721683313502083, 'norm_pos': [0.295760055298459, 0.16415986649333825], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.367682,"{'circle_3d': {'center': [-6.778024550889848, 8.381373578718952, 64.07447833747231], 'normal': [-0.08347240011217386, 0.5890659863717431, -0.8037621676338086], 'radius': 2.8029012211595252}, 'confidence': 0.9411459970414744, 'timestamp': 4985.146613, 'diameter_3d': 5.6058024423190504, 'ellipse': {'center': [94.44940980554571, 200.5930359946251], 'axes': [38.86103329119103, 54.40849517855784], 'angle': -77.62339044549066}, 'location': [94.44940980554571, 200.5930359946251], 'diameter': 54.40849517855784, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8871178582217532, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2006988440105224, 'phi': -1.674277480801803, 'norm_pos': [0.29515440564233036, 0.16419568335572876], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.373806,"{'circle_3d': {'center': [-6.755635181158748, 8.3682712936358, 64.062592882349], 'normal': [-0.08160661930124892, 0.5879741292814804, -0.8047526222274184], 'radius': 2.7947347610061155}, 'confidence': 0.7702551616208393, 'timestamp': 4985.155013, 'diameter_3d': 5.589469522012231, 'ellipse': {'center': [94.65239577086409, 200.48407275554138], 'axes': [38.83350477104268, 54.26019257174895], 'angle': -77.76401036927452}, 'location': [94.65239577086409, 200.48407275554138], 'diameter': 54.26019257174895, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8865940578618003, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.19934834211653, 'phi': -1.6718567099541486, 'norm_pos': [0.2957887367839503, 0.1646496968519109], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.381857,"{'circle_3d': {'center': [-6.771526476500542, 8.369693844072378, 64.06525725399437], 'normal': [-0.08293089391306509, 0.5880926751511953, -0.8045305912569706], 'radius': 2.791495760780062}, 'confidence': 0.8744699569587912, 'timestamp': 4985.163413, 'diameter_3d': 5.582991521560124, 'ellipse': {'center': [94.50233194372068, 200.4957855614609], 'axes': [38.76509136146257, 54.194747083876216], 'angle': -77.64814102578842}, 'location': [94.50233194372068, 200.4957855614609], 'diameter': 54.194747083876216, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.886386417381102, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.199494905542853, 'phi': -1.673513398237138, 'norm_pos': [0.2953197873241271, 0.16460089349391294], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953978.389594,"{'circle_3d': {'center': [-6.763278027752451, 8.37912167856794, 64.07130855069576], 'normal': [-0.08224352318405749, 0.5888783280258254, -0.8040263165318545], 'radius': 2.7909205556194685}, 'confidence': 0.9840136189257824, 'timestamp': 4985.171813, 'diameter_3d': 5.581841111238937, 'ellipse': {'center': [94.58757532528367, 200.5794540568163], 'axes': [38.7208840058303, 54.17868936083448], 'angle': -77.72888309897525}, 'location': [94.58757532528367, 200.5794540568163], 'diameter': 54.17868936083448, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8865299231090584, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2004666376444604, 'phi': -1.6727313835495472, 'norm_pos': [0.29558617289151146, 0.16425227476326543], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
