eye_packets,708
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956107.4357738,"{'circle_3d': {'center': [15.064570346868624, 5.071205259464195, 65.93072712038729], 'normal': [0.5101697905377917, 0.4428225801668535, -0.7373160430351399], 'radius': 1.0704056597756955}, 'confidence': 0.41102869828123756, 'timestamp': 1603.036315, 'diameter_3d': 2.140811319551391, 'ellipse': {'center': [301.61991326066897, 167.64102154802288], 'axes': [11.778155982448258, 20.191630779888545], 'angle': 37.813354542376196}, 'location': [301.61991326066897, 167.64102154802288], 'diameter': 20.191630779888545, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.0295406223688204, 'phi': -0.9655082198280579, 'norm_pos': [0.9425622289395905, 0.3014957435499047], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.5265641,"{'circle_3d': {'center': [14.392988311881837, 4.858823987207686, 65.38344974260409], 'normal': [0.45420462095555914, 0.4251241408121442, -0.7829224911837398], 'radius': 1.0603305878890408}, 'confidence': 0.34091268040853456, 'timestamp': 1603.128715, 'diameter_3d': 2.1206611757780816, 'ellipse': {'center': [296.4377317240983, 166.02431833968302], 'axes': [13.059020487446153, 20.172389104160494], 'angle': 39.274029835518384}, 'location': [296.4377317240983, 166.02431833968302], 'diameter': 20.172389104160494, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.0098953596888185, 'phi': -1.0451078121664814, 'norm_pos': [0.9263679116378072, 0.30823200691798747], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.5333261,"{'circle_3d': {'center': [14.164330384432, 5.392936790578278, 65.56044960248224], 'normal': [0.4351497936680728, 0.46963354109302696, -0.7681725028605606], 'radius': 1.0665672817054237}, 'confidence': 0.30454588995316884, 'timestamp': 1603.137115, 'diameter_3d': 2.1331345634108474, 'ellipse': {'center': [293.9106321089267, 170.94690758509907], 'axes': [12.775885127377723, 20.246483892941985], 'angle': 43.22471141009884}, 'location': [293.9106321089267, 170.94690758509907], 'diameter': 20.246483892941985, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.059671978081957, 'phi': -1.0553931255689277, 'norm_pos': [0.9184707253403959, 0.28772121839542053], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.54646,"{'circle_3d': {'center': [14.138919246621029, 5.14033840086514, 65.39657765510825], 'normal': [0.4330321988504919, 0.44858367528359877, -0.7818284984750599], 'radius': 1.062580648388217}, 'confidence': 0.32105128765881674, 'timestamp': 1603.145515, 'diameter_3d': 2.125161296776434, 'ellipse': {'center': [294.00403521447555, 168.68117680322817], 'axes': [13.111817269037264, 20.21800603290238], 'angle': 41.96012737499609}, 'location': [294.00403521447555, 168.68117680322817], 'diameter': 20.21800603290238, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.0359763192104534, 'phi': -1.0649859324756539, 'norm_pos': [0.9187626100452361, 0.29716176331988264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.5518332,"{'circle_3d': {'center': [15.04636767227474, 5.15995011389311, 65.97199121014852], 'normal': [0.5086529009883013, 0.45021798470259644, -0.7338773688883709], 'radius': 1.0627679410291513}, 'confidence': 0.41510743096579916, 'timestamp': 1603.153915, 'diameter_3d': 2.1255358820583026, 'ellipse': {'center': [301.3615408069872, 168.44547761663307], 'axes': [11.60567843786389, 20.03639471511356], 'angle': 38.36472042032137}, 'location': [301.3615408069872, 168.44547761663307], 'diameter': 20.03639471511356, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.0378057768634363, 'phi': -0.9647139637607502, 'norm_pos': [0.941754815021835, 0.2981438432640289], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.5581381,"{'circle_3d': {'center': [14.211235223671341, 4.946481962843031, 65.32793648473373], 'normal': [0.4390585302713515, 0.43242897211508996, -0.7875485960062703], 'radius': 1.0639725715044321}, 'confidence': 0.2816885160470552, 'timestamp': 1603.162315, 'diameter_3d': 2.1279451430088643, 'ellipse': {'center': [294.82957899703945, 166.89369847930428], 'axes': [13.27292940555334, 20.2621134314177], 'angle': 40.55205107897533}, 'location': [294.82957899703945, 166.89369847930428], 'diameter': 20.2621134314177, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.0179812343335444, 'phi': -1.0622130178400884, 'norm_pos': [0.9213424343657483, 0.30460958966956553], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.566273,"{'circle_3d': {'center': [14.247526730872973, 5.071253207020875, 65.41800117589898], 'normal': [0.4420828225381542, 0.4428265757965769, -0.7800432050758326], 'radius': 1.0705412721729832}, 'confidence': 0.33815372482924216, 'timestamp': 1603.170715, 'diameter_3d': 2.1410825443459665, 'ellipse': {'center': [294.98802644981714, 168.01055258187031], 'axes': [13.13612969246093, 20.360608424482916], 'angle': 41.09833854522936}, 'location': [294.98802644981714, 168.01055258187031], 'diameter': 20.360608424482916, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.029545078751668, 'phi': -1.0551907094901223, 'norm_pos': [0.9218375826556786, 0.2999560309088737], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.576261,"{'circle_3d': {'center': [13.406369306746948, 5.80263353431441, 65.42285176554981], 'normal': [0.37198637052765177, 0.5037749364043712, -0.7796389892715964], 'radius': 1.0529698230706923}, 'confidence': 0.20902642749286973, 'timestamp': 1603.179115, 'diameter_3d': 2.1059396461413846, 'ellipse': {'center': [287.0159526044724, 174.93296124959906], 'axes': [13.09143683184018, 20.044841061086775], 'angle': 48.954420785370885}, 'location': [287.0159526044724, 174.93296124959906], 'diameter': 20.044841061086775, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.098759536104015, 'phi': -1.1256144417020257, 'norm_pos': [0.8969248518889762, 0.2711126614600039], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.583072,"{'circle_3d': {'center': [13.697964001678429, 4.684901645484408, 64.9243350083678], 'normal': [0.39628592843860877, 0.4106306123352047, -0.8211820523700971], 'radius': 1.0940932215695152}, 'confidence': 0.12384209737891139, 'timestamp': 1603.187515, 'diameter_3d': 2.1881864431390303, 'ellipse': {'center': [290.7645715998214, 164.6835947948328], 'axes': [14.745308240397605, 20.967212941767386], 'angle': 41.37081924022424}, 'location': [290.7645715998214, 164.6835947948328], 'diameter': 20.967212941767386, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.9939418925702634, 'phi': -1.121181689117534, 'norm_pos': [0.9086392862494419, 0.31381835502153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.59786,"{'circle_3d': {'center': [13.51076734515552, 4.5523379446631465, 64.77156337050322], 'normal': [0.3806862070616995, 0.39958363726676605, -0.8339130221921458], 'radius': 1.0566086777714756}, 'confidence': 0.36200855469643567, 'timestamp': 1603.195915, 'diameter_3d': 2.113217355542951, 'ellipse': {'center': [289.28454296324446, 163.52399330690622], 'axes': [14.645976556695404, 20.29672825396878], 'angle': 41.48151687293197}, 'location': [289.28454296324446, 163.52399330690622], 'diameter': 20.29672825396878, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.98185892888722, 'phi': -1.1425452889855057, 'norm_pos': [0.9040141967601389, 0.31865002788789076], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.602561,"{'circle_3d': {'center': [13.508888775494352, 4.56368739405381, 64.77615173877088], 'normal': [0.38052965958993545, 0.40052942471598796, -0.8335306581698405], 'radius': 1.0519008338685758}, 'confidence': 0.20005849968228367, 'timestamp': 1603.204315, 'diameter_3d': 2.1038016677371516, 'ellipse': {'center': [289.25784477211755, 163.62991367247372], 'axes': [14.57014483775828, 20.205060206669756], 'angle': 41.56034927231907}, 'location': [289.25784477211755, 163.62991367247372], 'diameter': 20.205060206669756, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.9828908954504707, 'phi': -1.1425274145235769, 'norm_pos': [0.9039307649128674, 0.31820869303135946], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.610052,"{'circle_3d': {'center': [14.072429996011824, 4.113146357490833, 64.8431758241418], 'normal': [0.42749142796639145, 0.36298433833573984, -0.8279453177222641], 'radius': 1.0801497708804289}, 'confidence': 0.0893069609047494, 'timestamp': 1603.212715, 'diameter_3d': 2.1602995417608577, 'ellipse': {'center': [294.50481424503624, 159.27969852478378], 'axes': [14.671732053007716, 20.71222510864854], 'angle': 36.11100449355912}, 'location': [294.50481424503624, 159.27969852478378], 'diameter': 20.71222510864854, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.9422650136022481, 'phi': -1.0941717315074342, 'norm_pos': [0.9203275445157383, 0.33633458948006756], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.619334,"{'circle_3d': {'center': [15.164873255564366, 4.907828389085468, 65.90412441127133], 'normal': [0.5185283662624367, 0.4292078409686262, -0.73953293546147], 'radius': 1.0872517617800241}, 'confidence': 0.26945858185390537, 'timestamp': 1603.221115, 'diameter_3d': 2.1745035235600483, 'ellipse': {'center': [302.6180235968643, 166.12303942616944], 'axes': [12.002259481328267, 20.514491370630616], 'angle': 36.544286825004036}, 'location': [302.6180235968643, 166.12303942616944], 'diameter': 20.514491370630616, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.0144118680857686, 'phi': -0.9592945718370436, 'norm_pos': [0.945681323740201, 0.3078206690576273], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.628083,"{'circle_3d': {'center': [15.2350957550642, 4.950854850246724, 65.97903121504899], 'normal': [0.5243802412207562, 0.4327933793987308, -0.7332907018133311], 'radius': 1.0816433164071377}, 'confidence': 0.311289669081311, 'timestamp': 1603.229515, 'diameter_3d': 2.1632866328142755, 'ellipse': {'center': [303.1167590384181, 166.4757037008676], 'axes': [11.75402228805561, 20.38548519719644], 'angle': 36.530211736719394}, 'location': [303.1167590384181, 166.4757037008676], 'diameter': 20.38548519719644, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.0183854214794943, 'phi': -0.9500041955857159, 'norm_pos': [0.9472398719950565, 0.30635123457971836], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.6347551,"{'circle_3d': {'center': [15.233381173162941, 4.940762998907518, 65.97185770375917], 'normal': [0.5242373593956512, 0.4319523917871303, -0.7338884944208162], 'radius': 1.079128067965494}, 'confidence': 0.253384966691584, 'timestamp': 1603.237915, 'diameter_3d': 2.158256135930988, 'ellipse': {'center': [303.11634923393217, 166.38616586197844], 'axes': [11.743339921813778, 20.34015912121649], 'angle': 36.48061804806135}, 'location': [303.11634923393217, 166.38616586197844], 'diameter': 20.34015912121649, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.0174527471728823, 'phi': -0.9505186077371192, 'norm_pos': [0.947238591356038, 0.30672430890842317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956107.645108,"{'circle_3d': {'center': [14.737163708186365, 5.4740718215175, 65.9614245698885], 'normal': [0.4828859039809364, 0.4763947936712953, -0.7347579222433724], 'radius': 1.0732856589544642}, 'confidence': 0.2927919193876485, 'timestamp': 1603.246315, 'diameter_3d': 2.1465713179089283, 'ellipse': {'center': [298.47961373284124, 171.40197565919084], 'axes': [11.812340488810111, 20.245275316674732], 'angle': 41.24080249324746}, 'location': [298.47961373284124, 171.40197565919084], 'diameter': 20.245275316674732, 'sphere': {'center': [8.942532860415126, -0.24266570253804587, 74.77851963680897], 'radius': 12.0}, 'projected_sphere': {'center': [234.14389052345211, 117.98802201080844], 'axes': [198.98762468514383, 198.98762468514383], 'angle': 90.0}, 'model_confidence': 0.30550835857068304, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 2.067346056192538, 'phi': -0.9893733862380034, 'norm_pos': [0.9327487929151289, 0.28582510142003814], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
