eye_packets,766
norm_X,norm_Y,phi,theta,confidence,timestamp
1595911252.874379,"{'circle_3d': {'center': [7.948944467373316, 2.690985196899896, 59.080952541644336], 'normal': [-0.0659358581855569, 0.2859452932233909, -0.9559747652991283], 'radius': 1.5052855099146916}, 'confidence': 0.2476435162369341, 'timestamp': 1391.227711, 'diameter_3d': 3.010571019829383, 'ellipse': {'center': [243.44686012617058, 148.13095737019327], 'axes': [29.836422475717715, 31.844286706454863], 'angle': 83.22312474208364}, 'location': [243.44686012617058, 148.13095737019327], 'diameter': 31.844286706454863, 'sphere': {'center': [8.740174765599999, -0.7403583217807952, 70.55264972523388], 'radius': 12.0}, 'projected_sphere': {'center': [236.80658877839244, 113.49390616381174], 'axes': [210.90632397152925, 210.90632397152925], 'angle': 90.0}, 'model_confidence': 0.8653852976150289, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 1.8607890928598412, 'phi': -1.6396596499077083, 'norm_pos': [0.760771437894283, 0.38278767762419474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.7529511,"{'circle_3d': {'center': [5.951418428879691, 6.41990510257665, 64.93031508952775], 'normal': [-0.26397246408140057, 0.5726650169999089, -0.7761271265142636], 'radius': 1.6553077649282522}, 'confidence': 0.994495171390726, 'timestamp': 1394.108881, 'diameter_3d': 3.3106155298565043, 'ellipse': {'center': [216.9255665548697, 181.1384410801882], 'axes': [23.35768221363706, 31.830451087605045], 'angle': -72.48972126232152}, 'location': [216.9255665548697, 181.1384410801882], 'diameter': 31.830451087605045, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8343648458731256, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1805493602581367, 'phi': -1.8986378978530143, 'norm_pos': [0.6778923954839678, 0.2452564954992159], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.762718,"{'circle_3d': {'center': [5.966558238176856, 6.41619837622645, 64.92244717374487], 'normal': [-0.26271081330663687, 0.5723561231373923, -0.776782786162837], 'radius': 1.6286045978151238}, 'confidence': 0.9992466811573307, 'timestamp': 1394.117281, 'diameter_3d': 3.2572091956302476, 'ellipse': {'center': [217.07363214295015, 181.11556149239965], 'axes': [23.00365044022096, 31.320930176278154], 'angle': -72.60115551357146}, 'location': [217.07363214295015, 181.11556149239965], 'diameter': 31.320930176278154, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8342038783523797, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.180172613253151, 'phi': -1.8969237891325927, 'norm_pos': [0.6783551004467192, 0.24535182711500148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.768546,"{'circle_3d': {'center': [5.968014241990881, 6.429657507896132, 64.93188643690647], 'normal': [-0.2625894796554681, 0.5734777174431991, -0.7759961808993707], 'radius': 1.6128934906808476}, 'confidence': 0.9974163119057183, 'timestamp': 1394.125681, 'diameter_3d': 3.2257869813616953, 'ellipse': {'center': [217.07735135120828, 181.23816635257347], 'axes': [22.74714627114726, 31.014295186258583], 'angle': -72.63353944138811}, 'location': [217.07735135120828, 181.23816635257347], 'diameter': 31.014295186258583, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8339315489350629, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1815410565427977, 'phi': -1.8970911091333094, 'norm_pos': [0.6783667229725259, 0.24484097353094392], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.776565,"{'circle_3d': {'center': [5.96141257381312, 6.439821386153393, 64.94164469915479], 'normal': [-0.2631396186702815, 0.5743247072979708, -0.7751829923786763], 'radius': 1.63685247613985}, 'confidence': 0.999415862883973, 'timestamp': 1394.134081, 'diameter_3d': 3.2737049522797, 'ellipse': {'center': [217.00859840381852, 181.32137402482311], 'axes': [23.052078865301635, 31.47030704201343], 'angle': -72.5984743786847}, 'location': [217.00859840381852, 181.32137402482311], 'diameter': 31.47030704201343, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8339125184076313, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.182575327600945, 'phi': -1.8980460826604453, 'norm_pos': [0.6781518700119329, 0.24449427489657038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.7891681,"{'circle_3d': {'center': [5.9847210351627815, 6.465883724707891, 64.9531146175977], 'normal': [-0.2611972468911431, 0.576496568844179, -0.7742271658417678], 'radius': 1.6552025466636582}, 'confidence': 0.9994920864757187, 'timestamp': 1394.142481, 'diameter_3d': 3.3104050933273164, 'ellipse': {'center': [217.22254238123804, 181.55540960727404], 'axes': [23.259581728511026, 31.81822186907472], 'angle': -72.81916739610413}, 'location': [217.22254238123804, 181.55540960727404], 'diameter': 31.81822186907472, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8340648099736003, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1852308563766516, 'phi': -1.8961710968598713, 'norm_pos': [0.6788204449413688, 0.2435191266363581], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.79719,"{'circle_3d': {'center': [5.946255990383202, 6.464075754260537, 64.96483234206022], 'normal': [-0.2644026672894414, 0.5763459046402328, -0.7732506888032241], 'radius': 1.6292032383887256}, 'confidence': 0.998757557402401, 'timestamp': 1394.150881, 'diameter_3d': 3.258406476777451, 'ellipse': {'center': [216.84293260975767, 181.53249961895162], 'axes': [22.86580587841682, 31.31183606940578], 'angle': -72.51946337553942}, 'location': [216.84293260975767, 181.53249961895162], 'diameter': 31.31183606940578, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8338795566761537, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1850464793294786, 'phi': -1.9002696835612014, 'norm_pos': [0.6776341644054927, 0.24361458492103494], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.809757,"{'circle_3d': {'center': [5.8493381601568455, 6.433292597818842, 64.97559116969227], 'normal': [-0.27247915314163773, 0.5737806416034249, -0.7723541198338869], 'radius': 1.6345568113819708}, 'confidence': 0.9985836748721203, 'timestamp': 1394.159281, 'diameter_3d': 3.2691136227639417, 'ellipse': {'center': [215.91149631184052, 181.22851817029493], 'axes': [22.937885455619032, 31.40729599702216], 'angle': -71.72355097158837}, 'location': [215.91149631184052, 181.22851817029493], 'diameter': 31.40729599702216, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8341997084459596, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.181910875339417, 'phi': -1.9099548992805073, 'norm_pos': [0.6747234259745016, 0.24488117429043776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.813121,"{'circle_3d': {'center': [5.824561680019028, 6.469585003387248, 65.01146725440753], 'normal': [-0.2745438598197892, 0.5768050087341254, -0.7693644461076151], 'radius': 1.6320223556112148}, 'confidence': 0.9938401517189981, 'timestamp': 1394.167681, 'diameter_3d': 3.2640447112224296, 'ellipse': {'center': [215.64439705699746, 181.5414388591871], 'axes': [22.781364395764637, 31.340957555239427], 'angle': -71.59454272150334}, 'location': [215.64439705699746, 181.5414388591871], 'diameter': 31.340957555239427, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8324892322429389, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1856083880667323, 'phi': -1.9135560840690833, 'norm_pos': [0.6738887408031171, 0.24357733808672033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.821283,"{'circle_3d': {'center': [5.83649075018918, 6.497789398470634, 65.0284220744615], 'normal': [-0.27354977063894326, 0.5791553749910743, -0.7679515444364505], 'radius': 1.6052713882617502}, 'confidence': 0.9939551677334796, 'timestamp': 1394.17608, 'diameter_3d': 3.2105427765235004, 'ellipse': {'center': [215.74011454563606, 181.7992354428202], 'axes': [22.343013481538456, 30.819484837445536], 'angle': -71.7324117361261}, 'location': [215.74011454563606, 181.7992354428202], 'diameter': 30.819484837445536, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8314512807573005, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1884885620831076, 'phi': -1.91299009373437, 'norm_pos': [0.6741878579551127, 0.2425031856549159], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.831313,"{'circle_3d': {'center': [5.858641459057797, 6.594563294406092, 65.09428457005025], 'normal': [-0.2717038782332252, 0.5872198663190293, -0.762463003137389], 'radius': 1.634405361269816}, 'confidence': 0.7045583991602185, 'timestamp': 1394.18448, 'diameter_3d': 3.268810722539632, 'ellipse': {'center': [215.89721020512505, 182.65241205922547], 'axes': [22.502217164940543, 31.34824823984637], 'angle': -72.05680838487764}, 'location': [215.89721020512505, 182.65241205922547], 'diameter': 31.34824823984637, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8279566449802322, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1984161792906276, 'phi': -1.9131171409778827, 'norm_pos': [0.6746787818910158, 0.23894828308656058], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.838824,"{'circle_3d': {'center': [5.914059881754529, 6.615074086796035, 65.09052442576456], 'normal': [-0.2670856763418308, 0.588929099018191, -0.76277634849453], 'radius': 1.6337509295697359}, 'confidence': 0.9980495002049354, 'timestamp': 1394.19288, 'diameter_3d': 3.2675018591394718, 'ellipse': {'center': [216.42701954908793, 182.85097074378632], 'axes': [22.486294529860913, 31.3387702958053], 'angle': -72.50697302240455}, 'location': [216.42701954908793, 182.85097074378632], 'diameter': 31.3387702958053, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8273922746092177, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.2005294572327063, 'phi': -1.9076042305903296, 'norm_pos': [0.6763344360908998, 0.23812095523422372], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.8445282,"{'circle_3d': {'center': [5.913798608783893, 6.647444275930999, 65.11570035116888], 'normal': [-0.2671074490893837, 0.591626614779438, -0.7606783547108361], 'radius': 1.6269379013653273}, 'confidence': 0.9978359239173391, 'timestamp': 1394.20128, 'diameter_3d': 3.2538758027306547, 'ellipse': {'center': [216.4017888143335, 183.13615103211697], 'axes': [22.302143058646617, 31.196145824025454], 'angle': -72.55385293265036}, 'location': [216.4017888143335, 183.13615103211697], 'diameter': 31.196145824025454, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8275253361977764, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.203871279076151, 'phi': -1.908489712453905, 'norm_pos': [0.6762555900447922, 0.23693270403284594], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.864186,"{'circle_3d': {'center': [5.896232819470527, 6.547428919484138, 65.04491958616242], 'normal': [-0.2685712648654976, 0.5832920017421995, -0.7665767517947075], 'radius': 1.6428697451385825}, 'confidence': 0.9983019969083745, 'timestamp': 1394.21808, 'diameter_3d': 3.285739490277165, 'ellipse': {'center': [216.29839058279006, 182.24879175884033], 'axes': [22.78425148030401, 31.535087796044742], 'angle': -72.26741661771466}, 'location': [216.29839058279006, 182.24879175884033], 'diameter': 31.535087796044742, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8278717752258635, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1935720267553735, 'phi': -1.9077841940834228, 'norm_pos': [0.675932470571219, 0.24063003433816532], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.872757,"{'circle_3d': {'center': [5.9129821466749855, 6.495141608280869, 64.9995415396548], 'normal': [-0.2671754875984594, 0.5789347258085938, -0.7703582556703431], 'radius': 1.642670932128932}, 'confidence': 0.9963165219733492, 'timestamp': 1394.22648, 'diameter_3d': 3.285341864257864, 'ellipse': {'center': [216.49732101527525, 181.79353866137365], 'axes': [22.94059299927449, 31.553347447426518], 'angle': -72.31282003337526}, 'location': [216.49732101527525, 181.79353866137365], 'diameter': 31.553347447426518, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8269483946066525, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.188217925030229, 'phi': -1.9046351914243353, 'norm_pos': [0.6765541281727352, 0.24252692224427652], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.883658,"{'circle_3d': {'center': [5.97399933089978, 6.473957155647001, 64.96275799568556], 'normal': [-0.26209072224639324, 0.5771693547557715, -0.7734235510011125], 'radius': 1.6428078426317194}, 'confidence': 0.9986200556728043, 'timestamp': 1394.23488, 'diameter_3d': 3.285615685263439, 'ellipse': {'center': [217.11047749210223, 181.6258346764905], 'axes': [23.054063736520362, 31.575022998127178], 'angle': -72.74876203670037}, 'location': [217.11047749210223, 181.6258346764905], 'diameter': 31.575022998127178, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.826767318514765, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1860544787934497, 'phi': -1.8975223698417547, 'norm_pos': [0.6784702421628195, 0.24322568884795615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.888546,"{'circle_3d': {'center': [5.988326761280801, 6.48427344569988, 64.96561863835632], 'normal': [-0.2608967697146415, 0.5780290455935114, -0.7731851641118831], 'radius': 1.6400056856901057}, 'confidence': 0.9992139775942555, 'timestamp': 1394.24328, 'diameter_3d': 3.2800113713802115, 'ellipse': {'center': [217.2440267966734, 181.7219619150478], 'axes': [22.998942715688493, 31.520118794970717], 'angle': -72.87498817234746}, 'location': [217.2440267966734, 181.7219619150478], 'diameter': 31.520118794970717, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.826724664659706, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1871076079672953, 'phi': -1.896230383569237, 'norm_pos': [0.6788875837396044, 0.2428251586873008], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.897768,"{'circle_3d': {'center': [5.993544200116631, 6.435514228279469, 64.92761341028746], 'normal': [-0.2604619831449889, 0.5739657774751438, -0.7763522664509541], 'radius': 1.6527035625071016}, 'confidence': 0.9991526035455586, 'timestamp': 1394.25168, 'diameter_3d': 3.305407125014203, 'ellipse': {'center': [217.32891647850118, 181.29011250767923], 'axes': [23.31502038642795, 31.782671669855297], 'angle': -72.84077409655778}, 'location': [217.32891647850118, 181.29011250767923], 'diameter': 31.782671669855297, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8269781614166805, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1821369418790377, 'phi': -1.8944907468541161, 'norm_pos': [0.6791528639953162, 0.2446245312180032], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.9087439,"{'circle_3d': {'center': [6.004063971735375, 6.423300771698302, 64.9150769211218], 'normal': [-0.25958533551009355, 0.5729479894267132, -0.7773969738814264], 'radius': 1.6377725087009443}, 'confidence': 0.9979310176455188, 'timestamp': 1394.26008, 'diameter_3d': 3.2755450174018885, 'ellipse': {'center': [217.43855975955256, 181.188191182668], 'axes': [23.146145531560734, 31.501700692752493], 'angle': -72.90359110745774}, 'location': [217.43855975955256, 181.188191182668], 'diameter': 31.501700692752493, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8270701988421836, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1808945788368534, 'phi': -1.8930712445583782, 'norm_pos': [0.6794954992486018, 0.24504920340555003], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.912895,"{'circle_3d': {'center': [6.031896502815497, 6.393294900193967, 64.8838107886268], 'normal': [-0.25726595792008344, 0.5704475001346854, -0.7800024849226763], 'radius': 1.6159464917151307}, 'confidence': 0.9966560660134607, 'timestamp': 1394.26848, 'diameter_3d': 3.2318929834302614, 'ellipse': {'center': [217.72923498017605, 180.93508722725693], 'axes': [22.940095639291467, 31.097182154739297], 'angle': -73.07444996633276}, 'location': [217.72923498017605, 180.93508722725693], 'diameter': 31.097182154739297, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8268892122680782, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.177846924441389, 'phi': -1.8893879592884244, 'norm_pos': [0.6804038593130501, 0.24610380321976277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.9223292,"{'circle_3d': {'center': [5.984015659895811, 6.347647036351608, 64.86646889251018], 'normal': [-0.2612560281633906, 0.5666435114811554, -0.7814476429323945], 'radius': 1.6234119712054147}, 'confidence': 0.9999909456605566, 'timestamp': 1394.276879, 'diameter_3d': 3.2468239424108294, 'ellipse': {'center': [217.28905468609705, 180.51422664511728], 'axes': [23.126809208499346, 31.247979629971898], 'angle': -72.62845711810864}, 'location': [217.28905468609705, 180.51422664511728], 'diameter': 31.247979629971898, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8273444994395751, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1732228576953485, 'phi': -1.8934374407068986, 'norm_pos': [0.6790282958940532, 0.24785738897867804], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.92995,"{'circle_3d': {'center': [6.01368330304401, 6.361651889226338, 64.86676290841842], 'normal': [-0.2587837245677074, 0.5678105825540496, -0.7814231416067071], 'radius': 1.6781309804354394}, 'confidence': 0.9992813371683789, 'timestamp': 1394.285279, 'diameter_3d': 3.356261960870879, 'ellipse': {'center': [217.57802425542658, 180.636697335291], 'axes': [23.894251763982954, 32.30209103695901], 'angle': -72.88333957374385}, 'location': [217.57802425542658, 180.636697335291], 'diameter': 32.30209103695901, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8282534590942636, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.174639960567805, 'phi': -1.8905984148353427, 'norm_pos': [0.679931325798208, 0.24734709443628755], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.939899,"{'circle_3d': {'center': [6.034483976511001, 6.400647403442873, 64.88833889465252], 'normal': [-0.2570503351121248, 0.5710602087387608, -0.7796251427538667], 'radius': 1.62879100914565}, 'confidence': 0.9987480643367175, 'timestamp': 1394.293679, 'diameter_3d': 3.2575820182913, 'ellipse': {'center': [217.7513016168922, 180.99853944437262], 'axes': [23.105086404501694, 31.342329247489374], 'angle': -73.10593039080361}, 'location': [217.7513016168922, 180.99853944437262], 'diameter': 31.342329247489374, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8522983201550316, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1785931098196114, 'phi': -1.8892824938056352, 'norm_pos': [0.6804728175527881, 0.24583941898178074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.945741,"{'circle_3d': {'center': [6.041668387290913, 6.4196425829610595, 64.89991292140768], 'normal': [-0.2564516342137988, 0.5726431403652764, -0.7786606405242699], 'radius': 1.6497522804116898}, 'confidence': 0.9991493452828372, 'timestamp': 1394.302079, 'diameter_3d': 3.2995045608233795, 'ellipse': {'center': [217.8118020239002, 181.16486873756972], 'axes': [23.357236930996237, 31.74037579044695], 'angle': -73.19081021355986}, 'location': [217.8118020239002, 181.16486873756972], 'diameter': 31.74037579044695, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8527076895234686, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1805226748328135, 'phi': -1.8889573203736392, 'norm_pos': [0.6806618813246882, 0.24514638026012614], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.962229,"{'circle_3d': {'center': [6.064191155520767, 6.448780766447107, 64.91400708434062], 'normal': [-0.25457473686131094, 0.575071322322447, -0.7774861269465241], 'radius': 1.7240882331466065}, 'confidence': 0.9984824859151865, 'timestamp': 1394.310479, 'diameter_3d': 3.448176466293213, 'ellipse': {'center': [218.02243317319943, 181.4145218240144], 'axes': [24.34719054527845, 33.164410984027334], 'angle': -73.40982453268177}, 'location': [218.02243317319943, 181.4145218240144], 'diameter': 33.164410984027334, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8584052089024796, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.183487652268633, 'phi': -1.8872273564975446, 'norm_pos': [0.6813201036662482, 0.2441061590666067], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.964721,"{'circle_3d': {'center': [6.072729216307613, 6.478910558701183, 64.93357015226943], 'normal': [-0.2538632317957404, 0.57758213834362, -0.7758558712857907], 'radius': 1.69167112196635}, 'confidence': 0.9996723366162268, 'timestamp': 1394.318879, 'diameter_3d': 3.3833422439327, 'ellipse': {'center': [218.0823281849474, 181.69015542507304], 'axes': [23.812105612511825, 32.53119931722601], 'angle': -73.51980499208919}, 'location': [218.0823281849474, 181.69015542507304], 'diameter': 32.53119931722601, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8591533812066676, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.186560044544316, 'phi': -1.8870204768382397, 'norm_pos': [0.6815072755779605, 0.24295768572886234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.973481,"{'circle_3d': {'center': [5.985763159192703, 6.526794181300661, 64.99842774563164], 'normal': [-0.2611104032219829, 0.5815724402269099, -0.7704510718389396], 'radius': 1.6452767070155552}, 'confidence': 0.9994323526093091, 'timestamp': 1394.327279, 'diameter_3d': 3.2905534140311103, 'ellipse': {'center': [217.191160885606, 182.09525338777598], 'axes': [22.953890382899232, 31.605661927648562], 'angle': -72.91949945022799}, 'location': [217.191160885606, 182.09525338777598], 'diameter': 31.605661927648562, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8592607910719363, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1914566298044384, 'phi': -1.8975537664600846, 'norm_pos': [0.6787223777675188, 0.24126977755093337], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
