eye_packets,735
norm_X,norm_Y,phi,theta,confidence,timestamp
1582251308.698049,"{'circle_3d': {'center': [-3.068639093054852, 3.0429914867123813, 24.857106518910193], 'normal': [0.014208819686278925, -0.785748897333813, -0.6183823896116541], 'radius': 0.7228090861962357}, 'confidence': 0.3872222809764469, 'timestamp': 52753.096642, 'diameter_3d': 1.4456181723924715, 'ellipse': {'center': [83.41566897945442, 196.19453320694672], 'axes': [25.609008635211687, 36.395567758122034], 'angle': 83.33520736344865}, 'location': [83.41566897945442, 196.19453320694672], 'diameter': 36.395567758122034, 'sphere': {'center': [-3.239144929290199, 12.471978254718138, 32.27769519425004], 'radius': 12.0}, 'projected_sphere': {'center': [97.78149759225445, 359.5656341442476], 'axes': [460.99945830861947, 460.99945830861947], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 52747.619859, 'theta': 0.6668903900372615, 'phi': -1.547822968967167, 'norm_pos': [0.2606739655607951, 0.18252277830438868], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.698673,"{'circle_3d': {'center': [-3.5919335077508148, 18.232213322325816, 158.70419827285585], 'normal': [-0.15541661539317236, 0.6713838749105631, -0.7246305045813405], 'radius': 5.39702596580265}, 'confidence': 0.999839708615699, 'timestamp': 52755.095836, 'diameter_3d': 10.7940519316053, 'ellipse': {'center': [146.0406951650985, 190.91679509754843], 'axes': [27.17054191663769, 42.1803031665932], 'angle': -77.13413862647221}, 'location': [146.0406951650985, 190.91679509754843], 'diameter': 42.1803031665932, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9708598148796987, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.306870839471503, 'phi': -1.7820725916611648, 'norm_pos': [0.4563771723909328, 0.20451335376021484], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.731427,"{'circle_3d': {'center': [-3.554953583668226, 18.241588378076617, 158.70503682139798], 'normal': [-0.1523349550529566, 0.6721651295564631, -0.7245606255361637], 'radius': 5.424501513305978}, 'confidence': 0.9998762228325582, 'timestamp': 52755.129436, 'diameter_3d': 10.849003026611957, 'ellipse': {'center': [146.18443392819842, 190.94953421668347], 'axes': [27.304928030219266, 42.394896575887465], 'angle': -77.38531546052349}, 'location': [146.18443392819842, 190.94953421668347], 'diameter': 42.394896575887465, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9710325604582626, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.307925512103207, 'phi': -1.7780227731603924, 'norm_pos': [0.45682635602562005, 0.20437694076381885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.736879,"{'circle_3d': {'center': [-3.555213217707566, 18.231029402936745, 158.6953078475542], 'normal': [-0.15235659122290163, 0.6712852149614738, -0.7253713733564797], 'radius': 5.403285910364969}, 'confidence': 0.999652015146535, 'timestamp': 52755.137836, 'diameter_3d': 10.806571820729937, 'ellipse': {'center': [146.18213028868016, 190.9150105101193], 'axes': [27.239816871422075, 42.23155961629151], 'angle': -77.36862682476405}, 'location': [146.18213028868016, 190.9150105101193], 'diameter': 42.23155961629151, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9709728954796937, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3067377228877173, 'phi': -1.7778262871783717, 'norm_pos': [0.4568191571521255, 0.2045207895411696], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.7446778,"{'circle_3d': {'center': [-3.573825592508279, 18.242073189078432, 158.70947593955955], 'normal': [-0.1539076224562944, 0.672205530473281, -0.7241906990226993], 'radius': 5.413516170089577}, 'confidence': 0.9998538529806726, 'timestamp': 52755.146236, 'diameter_3d': 10.827032340179153, 'ellipse': {'center': [146.11153416581374, 190.95092365522834], 'axes': [27.230704996052033, 42.30784079810252], 'angle': -77.26469203057597}, 'location': [146.11153416581374, 190.95092365522834], 'diameter': 42.30784079810252, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9711184051460209, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3079800796995578, 'phi': -1.7802043105830825, 'norm_pos': [0.4565985442681679, 0.2043711514365486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.753786,"{'circle_3d': {'center': [-3.5806590869836192, 18.19859647296966, 158.67077006497965], 'normal': [-0.15447708032923937, 0.66858247079755, -0.7274161885710251], 'radius': 5.4206306451988855}, 'confidence': 0.9996231799022087, 'timestamp': 52755.154636, 'diameter_3d': 10.841261290397771, 'ellipse': {'center': [146.08237252692624, 190.79731684151835], 'axes': [27.433501624359188, 42.37371329601473], 'angle': -77.1580240216717}, 'location': [146.08237252692624, 190.79731684151835], 'diameter': 42.37371329601473, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9710302183585595, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.303097268178548, 'phi': -1.7800516826448556, 'norm_pos': [0.4565074141466445, 0.2050111798270069], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.760802,"{'circle_3d': {'center': [-3.5887915580208745, 18.199239488107885, 158.67309223856464], 'normal': [-0.1551547862490107, 0.6686360553924022, -0.7272226741056086], 'radius': 5.4507006674266245}, 'confidence': 0.9998764777363963, 'timestamp': 52755.163036, 'diameter_3d': 10.901401334853249, 'ellipse': {'center': [146.05193493199448, 190.79540419530244], 'axes': [27.57588709154973, 42.608295917967986], 'angle': -77.10650687892186}, 'location': [146.05193493199448, 190.79540419530244], 'diameter': 42.608295917967986, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9711946768125368, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.303169327877638, 'phi': -1.7809972597627641, 'norm_pos': [0.45641229666248273, 0.20501914918623987], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.772394,"{'circle_3d': {'center': [-3.647294004434143, 18.20021093065413, 158.6866737826965], 'normal': [-0.16002999011678304, 0.6687170089379225, -0.7260908787612889], 'radius': 5.503263375034513}, 'confidence': 0.9999515095536043, 'timestamp': 52755.171436, 'diameter_3d': 11.006526750069026, 'ellipse': {'center': [145.82835231288257, 190.78769324318176], 'axes': [27.78347644719886, 43.01583499888815], 'angle': -76.73125398131167}, 'location': [145.82835231288257, 190.78769324318176], 'diameter': 43.01583499888815, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9714295079769952, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3032782017567324, 'phi': -1.7877275561588784, 'norm_pos': [0.45571360097775804, 0.2050512781534093], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.780881,"{'circle_3d': {'center': [-3.5880549052503676, 18.19182551191686, 158.66612434373278], 'normal': [-0.15509339851813508, 0.6680182240431499, -0.7278033320082637], 'radius': 5.434100465914746}, 'confidence': 0.9997529830873703, 'timestamp': 52755.179836, 'diameter_3d': 10.868200931829492, 'ellipse': {'center': [146.05379715221457, 190.77141428628485], 'axes': [27.521942540871553, 42.48030616848073], 'angle': -77.100459086098}, 'location': [146.05379715221457, 190.77141428628485], 'diameter': 42.48030616848073, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9714669447555391, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3023387613816024, 'phi': -1.7807537661630022, 'norm_pos': [0.4564181161006705, 0.20511910714047976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.7886121,"{'circle_3d': {'center': [-3.5956875702074607, 18.184297939911346, 158.66084979832831], 'normal': [-0.15572945393122617, 0.6673909263760239, -0.7282428774586365], 'radius': 5.481565767829312}, 'confidence': 0.9996884394744443, 'timestamp': 52755.188236, 'diameter_3d': 10.963131535658624, 'ellipse': {'center': [146.02520306387547, 190.73887041165108], 'axes': [27.78573335895913, 42.8529857268301], 'angle': -77.04019645805053}, 'location': [146.02520306387547, 190.73887041165108], 'diameter': 42.8529857268301, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9714415716369662, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3014961021648705, 'phi': -1.7814660971082492, 'norm_pos': [0.45632875957461083, 0.2052547066181205], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.797241,"{'circle_3d': {'center': [-3.5968350294243603, 18.189679230982684, 158.66603007229827], 'normal': [-0.15582507553263447, 0.6678393672986356, -0.7278111879611406], 'radius': 5.457496653630719}, 'confidence': 0.9997118039758783, 'timestamp': 52755.196636, 'diameter_3d': 10.914993307261438, 'ellipse': {'center': [146.02049504476295, 190.76043971585062], 'axes': [27.641097788477616, 42.66333892760175], 'angle': -77.04066944566128}, 'location': [146.02049504476295, 190.76043971585062], 'diameter': 42.66333892760175, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9714389452170735, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3020984352680487, 'phi': -1.7817130121703249, 'norm_pos': [0.4563140470148842, 0.20516483451728906], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.8050702,"{'circle_3d': {'center': [-3.591959330915582, 18.183004093737722, 158.65886792477724], 'normal': [-0.15541876732356966, 0.667283105861555, -0.7284080335878915], 'radius': 5.465814349250256}, 'confidence': 0.9997368690558133, 'timestamp': 52755.205036, 'diameter_3d': 10.931628698500512, 'ellipse': {'center': [146.03902589161459, 190.7364857703953], 'axes': [27.714376213103716, 42.73030212641842], 'angle': -77.06237456315684}, 'location': [146.03902589161459, 190.7364857703953], 'diameter': 42.73030212641842, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9714600223899028, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.301351329200958, 'phi': -1.7810118108763908, 'norm_pos': [0.4563719559112956, 0.20526464262335298], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.8126059,"{'circle_3d': {'center': [-3.626716103566368, 18.172049948601646, 158.65632531495834], 'normal': [-0.15831516504446844, 0.6663702604335489, -0.7286199177394665], 'radius': 5.490871610862596}, 'confidence': 0.9998166404328359, 'timestamp': 52755.213436, 'diameter_3d': 10.981743221725193, 'ellipse': {'center': [145.9051958937196, 190.6922207352614], 'axes': [27.853187151665825, 42.927024402872455], 'angle': -76.82181821641414}, 'location': [145.9051958937196, 190.6922207352614], 'diameter': 42.927024402872455, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9715552898729385, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.300126383017765, 'phi': -1.7847515510891467, 'norm_pos': [0.45595373716787374, 0.20544908026974418], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.8205912,"{'circle_3d': {'center': [-3.605475718297223, 18.16313744926727, 158.6435987300558], 'normal': [-0.1565451329387064, 0.6656275521556844, -0.7296804664813458], 'radius': 5.5197939481064004}, 'confidence': 0.9997775107114096, 'timestamp': 52755.221836, 'diameter_3d': 11.039587896212801, 'ellipse': {'center': [145.9871322947712, 190.65937078699943], 'axes': [28.05571972837282, 43.15666596763047], 'angle': -76.94581890541895}, 'location': [145.9871322947712, 190.65937078699943], 'diameter': 43.15666596763047, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.971612541689737, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.299130732268819, 'phi': -1.7821320954308058, 'norm_pos': [0.45620978842115995, 0.205585955054169], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.831657,"{'circle_3d': {'center': [-3.573534546254014, 18.178324552214228, 158.650674327731], 'normal': [-0.1538833686017723, 0.6668931440679308, -0.7290908333417456], 'radius': 5.477240816434639}, 'confidence': 0.9997399478492258, 'timestamp': 52755.230236, 'diameter_3d': 10.954481632869278, 'ellipse': {'center': [146.10993549056178, 190.7202834542187], 'axes': [27.807874520821265, 42.821850427177644], 'angle': -77.17462249144577}, 'location': [146.10993549056178, 190.7202834542187], 'diameter': 42.821850427177644, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9716342692631885, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.300827875645797, 'phi': -1.7788054462642977, 'norm_pos': [0.4565935484080056, 0.20533215227408874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.8375301,"{'circle_3d': {'center': [-3.64878884253835, 18.18945799107553, 158.67711198468285], 'normal': [-0.16015455995880032, 0.6678209306397057, -0.7268876952624252], 'radius': 5.522139249141457}, 'confidence': 0.9999007933964658, 'timestamp': 52755.238636, 'diameter_3d': 11.044278498282914, 'ellipse': {'center': [145.8223825709619, 190.7476796838718], 'axes': [27.920919553302024, 43.166038082388134], 'angle': -76.70555974063801}, 'location': [145.8223825709619, 190.7476796838718], 'diameter': 43.166038082388134, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9718018980611198, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3020736652566995, 'phi': -1.787660580309246, 'norm_pos': [0.45569494553425594, 0.2052180013172008], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.845731,"{'circle_3d': {'center': [-3.614462333945957, 18.172765198503328, 158.65432579242926], 'normal': [-0.1572940175761009, 0.6664298645920225, -0.7287865446168911], 'radius': 5.524366612064722}, 'confidence': 0.9999511697486856, 'timestamp': 52755.247036, 'diameter_3d': 11.048733224129444, 'ellipse': {'center': [145.9533486478976, 190.69183923391913], 'axes': [28.03190578255479, 43.18955741475303], 'angle': -76.90199015994483}, 'location': [145.9533486478976, 190.69183923391913], 'diameter': 43.18955741475303, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9720119031832342, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3002063248217124, 'phi': -1.783365702894319, 'norm_pos': [0.45610421452468, 0.20545066985867033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.858078,"{'circle_3d': {'center': [-3.611447922875246, 18.183339786479337, 158.66335656890718], 'normal': [-0.15704281665354164, 0.6673110802566898, -0.7280339799103966], 'radius': 5.53286610866661}, 'confidence': 0.999905217838135, 'timestamp': 52755.255436, 'diameter_3d': 11.06573221733322, 'ellipse': {'center': [145.96592502507903, 190.7281648340693], 'axes': [28.03524734971758, 43.25360381904464], 'angle': -76.93707749754134}, 'location': [145.96592502507903, 190.7281648340693], 'diameter': 43.25360381904464, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9721771149933001, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.301388889229257, 'phi': -1.7832491895216482, 'norm_pos': [0.45614351570337197, 0.20529931319137795], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.8651571,"{'circle_3d': {'center': [-3.6055014121381097, 18.158997238608812, 158.63982925851548], 'normal': [-0.15654727409211358, 0.6652825346008127, -0.7299945891097052], 'radius': 5.564474113973823}, 'confidence': 0.9999602220128879, 'timestamp': 52755.263836, 'diameter_3d': 11.128948227947646, 'ellipse': {'center': [145.98801261801677, 190.63956680247105], 'axes': [28.299793596383783, 43.5072225329], 'angle': -76.93953358437695}, 'location': [145.98801261801677, 190.63956680247105], 'diameter': 43.5072225329, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9723880927759554, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.29866851357546, 'phi': -1.7820466420631005, 'norm_pos': [0.4562125394313024, 0.2056684716563706], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.872443,"{'circle_3d': {'center': [-3.599396603014056, 18.13856833256694, 158.6199506473161], 'normal': [-0.15603853999844244, 0.6635801257639902, -0.7316511400429861], 'radius': 5.544204588447586}, 'confidence': 0.9998638627509091, 'timestamp': 52755.272236, 'diameter_3d': 11.088409176895173, 'ellipse': {'center': [146.009521114989, 190.57078749597983], 'axes': [28.284368404608223, 43.35401947021817], 'angle': -76.94882532986747}, 'location': [146.009521114989, 190.57078749597983], 'diameter': 43.35401947021817, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9725107996908289, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.296390582720316, 'phi': -1.7809174229045541, 'norm_pos': [0.4562797534843407, 0.20595505210008402], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.8813498,"{'circle_3d': {'center': [-3.6609022693335618, 18.141536153009454, 158.6359901908093], 'normal': [-0.1611640121917346, 0.6638274441341997, -0.7303145114185521], 'radius': 5.519211529696932}, 'confidence': 0.9997691851017941, 'timestamp': 52755.280636, 'diameter_3d': 11.038423059393864, 'ellipse': {'center': [145.7723233160445, 190.5789332244268], 'axes': [28.087066127220254, 43.1542268014829], 'angle': -76.55510496175644}, 'location': [145.7723233160445, 190.5789332244268], 'diameter': 43.1542268014829, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9725490134374182, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.296721224241632, 'phi': -1.7879928038943298, 'norm_pos': [0.45553851036263904, 0.20592111156488835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.888594,"{'circle_3d': {'center': [-3.6374796758313854, 18.12325333341726, 158.61428024085774], 'normal': [-0.1592121293998866, 0.6623038758348501, -0.7321236739145165], 'radius': 5.545961890885192}, 'confidence': 0.9998984056689059, 'timestamp': 52755.289036, 'diameter_3d': 11.091923781770385, 'ellipse': {'center': [145.86195756815385, 190.51360524767213], 'axes': [28.31899983334728, 43.36934979445649], 'angle': -76.67898524652175}, 'location': [145.86195756815385, 190.51360524767213], 'diameter': 43.36934979445649, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9726980074545422, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.2946858941988464, 'phi': -1.784928493965358, 'norm_pos': [0.4558186174004808, 0.20619331146803277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.896692,"{'circle_3d': {'center': [-3.6389539859624724, 18.159124347683065, 158.647185965817], 'normal': [-0.1593349885774772, 0.665293127023667, -0.7293815301679131], 'radius': 5.540799702358929}, 'confidence': 0.9998042413125233, 'timestamp': 52755.297436, 'diameter_3d': 11.081599404717858, 'ellipse': {'center': [145.85862884612354, 190.6399837343522], 'axes': [28.147268901646644, 43.32006432274356], 'angle': -76.72348582229067}, 'location': [145.85862884612354, 190.6399837343522], 'diameter': 43.32006432274356, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9727639477260741, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.2986827013704465, 'phi': -1.7858697934492327, 'norm_pos': [0.45580821514413605, 0.20566673444019912], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.905056,"{'circle_3d': {'center': [-3.6033359652117287, 18.14756770275694, 158.6289630038562], 'normal': [-0.15636682018158185, 0.6643300732798234, -0.7309001103313127], 'radius': 5.562697172831753}, 'confidence': 0.9999128203604825, 'timestamp': 52755.305836, 'diameter_3d': 11.125394345663507, 'ellipse': {'center': [145.9955059088506, 190.59985531428754], 'axes': [28.338897525233236, 43.496267239655154], 'angle': -76.93663015024497}, 'location': [145.9955059088506, 190.59985531428754], 'diameter': 43.496267239655154, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9729208217449936, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.297393491598657, 'phi': -1.781556549609765, 'norm_pos': [0.4562359559651581, 0.20583393619046864], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.9126499,"{'circle_3d': {'center': [-3.6388994824737884, 18.15130397561008, 158.6400472433303], 'normal': [-0.1593304466200868, 0.6646414293509184, -0.7299764237084728], 'radius': 5.600626643409967}, 'confidence': 0.9999766912606726, 'timestamp': 52755.314236, 'diameter_3d': 11.201253286819934, 'ellipse': {'center': [145.86002900953991, 190.60545651769448], 'axes': [28.48340225327662, 43.790035448994814], 'angle': -76.71209290571838}, 'location': [145.86002900953991, 190.60545651769448], 'diameter': 43.790035448994814, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9731287600317051, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.297810132424899, 'phi': -1.7856939293988783, 'norm_pos': [0.4558125906548122, 0.20581059784293965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.920497,"{'circle_3d': {'center': [-3.6618984447344776, 18.132454218355498, 158.6279633378917], 'normal': [-0.16124702680847758, 0.6630706162463698, -0.7309834158283521], 'radius': 5.596437966290462}, 'confidence': 0.999894461250958, 'timestamp': 52755.322636, 'diameter_3d': 11.192875932580924, 'ellipse': {'center': [145.77012292238769, 190.53783538337018], 'axes': [28.516353385847925, 43.760594766155215], 'angle': -76.53483776172381}, 'location': [145.77012292238769, 190.53783538337018], 'diameter': 43.760594766155215, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9732646734887607, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.295709721610913, 'phi': -1.787908535247498, 'norm_pos': [0.4555316341324615, 0.20609235256929093], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251310.932586,"{'circle_3d': {'center': [-3.654671838999187, 18.11389023493951, 158.6095718511849], 'normal': [-0.16064480966387004, 0.6615236176283711, -0.7325160397205864], 'radius': 5.565243262545234}, 'confidence': 0.9998672664294719, 'timestamp': 52755.331036, 'diameter_3d': 11.130486525090468, 'ellipse': {'center': [145.79571715841467, 190.47697423671354], 'axes': [28.438747689567208, 43.521516832068855], 'angle': -76.55331178062586}, 'location': [145.79571715841467, 190.47697423671354], 'diameter': 43.521516832068855, 'sphere': {'center': [-1.7269341230327464, 10.17560682339906, 167.39976432783195], 'radius': 12.0}, 'projected_sphere': {'center': [153.60393868784982, 157.68748573714987], 'axes': [88.88901403026674, 88.88901403026674], 'angle': 90.0}, 'model_confidence': 0.9733758495824363, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.293644966861728, 'phi': -1.7866841146546613, 'norm_pos': [0.45561161612004586, 0.20634594068036027], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
