eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1582178262.838028,"{'circle_3d': {'center': [8.164699081439792, 5.289269051033442, 74.02810900271882], 'normal': [0.5631143040742601, 0.4175422234558212, -0.7131344699133053], 'radius': 2.4021947485891118}, 'confidence': 0.1347344649290234, 'timestamp': 34598.58939, 'diameter_3d': 4.8043894971782235, 'ellipse': {'center': [228.15406208003964, 164.12710971600544], 'axes': [25.00768972990815, 40.24923368488882], 'angle': 36.21907548556791}, 'location': [228.15406208003964, 164.12710971600544], 'diameter': 40.24923368488882, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 2.0015351168474536, 'phi': -0.9024089491397264, 'norm_pos': [0.7129814440001239, 0.31613704284997735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178262.929396,"{'circle_3d': {'center': [7.889730007678532, 5.277348395127711, 73.8111802263166], 'normal': [0.5402002145941549, 0.41654883546367677, -0.731211867946824], 'radius': 2.423682477452116}, 'confidence': 0.018796555193000115, 'timestamp': 34598.68179, 'diameter_3d': 4.847364954904232, 'ellipse': {'center': [226.0413230369988, 164.1472674115414], 'axes': [26.221352197756907, 40.72838223028131], 'angle': 37.263911153635895}, 'location': [226.0413230369988, 164.1472674115414], 'diameter': 40.72838223028131, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 2.000442143125184, 'phi': -0.9345187465797239, 'norm_pos': [0.7063791344906212, 0.31605305245191084], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178262.937862,"{'circle_3d': {'center': [7.812118000292705, 5.503792398004201, 73.88642847575727], 'normal': [0.5337325473120029, 0.4354191690367178, -0.7249411804934347], 'radius': 2.4166112950608376}, 'confidence': 0.07578714353267334, 'timestamp': 34598.69019, 'diameter_3d': 4.833222590121675, 'ellipse': {'center': [225.3300204049469, 165.9977257518592], 'axes': [25.8094006146885, 40.56845309154458], 'angle': 38.82291561222377}, 'location': [225.3300204049469, 165.9977257518592], 'diameter': 40.56845309154458, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 2.0213001766653584, 'phi': -0.9361582798113179, 'norm_pos': [0.7041563137654591, 0.30834280936725333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178262.945496,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 34598.69859, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178262.954905,"{'circle_3d': {'center': [8.370193464213495, 4.945618900242892, 73.9985841923961], 'normal': [0.5802388359720688, 0.38890471088994216, -0.7155948707735328], 'radius': 2.4325986905604475}, 'confidence': 0.037943359245579816, 'timestamp': 34598.70699, 'diameter_3d': 4.865197381120895, 'ellipse': {'center': [229.88863928767773, 161.27235706648213], 'axes': [25.447907834457258, 40.774902766482654], 'angle': 33.52666189301133}, 'location': [229.88863928767773, 161.27235706648213], 'diameter': 40.774902766482654, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.9702387405838635, 'phi': -0.8894755237155392, 'norm_pos': [0.7184019977739929, 0.3280318455563245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178262.966625,"{'circle_3d': {'center': [8.276997473264615, 5.185884056712409, 74.0576636433364], 'normal': [0.5724725033929954, 0.40892680726240177, -0.7106715831951741], 'radius': 2.4465243451643293}, 'confidence': 0.113626210442891, 'timestamp': 34598.71539, 'diameter_3d': 4.8930486903286585, 'ellipse': {'center': [229.05584118305478, 163.2421882277507], 'axes': [25.330956646153645, 40.976007019189495], 'angle': 35.216812176973214}, 'location': [229.05584118305478, 163.2421882277507], 'diameter': 40.976007019189495, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.9920740636351149, 'phi': -0.8926880604302357, 'norm_pos': [0.7157995036970461, 0.3198242157177055], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178262.973953,"{'circle_3d': {'center': [7.897377364763337, 5.275862065627648, 73.81598795327675], 'normal': [0.5408374943512224, 0.41642497467200523, -0.7308112240334786], 'radius': 2.442992865088164}, 'confidence': 0.1305782540008274, 'timestamp': 34598.72379, 'diameter_3d': 4.885985730176328, 'ellipse': {'center': [226.0974767646778, 164.1292109747967], 'axes': [26.40817066810083, 41.05037989406924], 'angle': 37.224030748188966}, 'location': [226.0974767646778, 164.1292109747967], 'diameter': 41.05037989406924, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 2.000305903868105, 'phi': -0.933693117282132, 'norm_pos': [0.7065546148896181, 0.31612828760501377], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178262.982912,"{'circle_3d': {'center': [7.91529596642336, 5.266979162353215, 73.82421370826819], 'normal': [0.5423307111562242, 0.4156847327324691, -0.7301257444508582], 'radius': 2.41412626944496}, 'confidence': 0.15110369764413745, 'timestamp': 34598.732189, 'diameter_3d': 4.82825253888992, 'ellipse': {'center': [226.24580430226214, 164.05459568102577], 'axes': [26.057882934149504, 40.56057106042402], 'angle': 37.10095061974421}, 'location': [226.24580430226214, 164.05459568102577], 'diameter': 40.56057106042402, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.9994918603142, 'phi': -0.9319250719706298, 'norm_pos': [0.7070181384445692, 0.3164391846623926], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178262.992967,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 34598.740589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178262.9985778,"{'circle_3d': {'center': [7.88785858782993, 5.267308158644863, 73.80408686833486], 'normal': [0.5400442629401049, 0.4157121490901063, -0.7318029811119685], 'radius': 2.4282942307560336}, 'confidence': 0.07500723219431028, 'timestamp': 34598.748989, 'diameter_3d': 4.856588461512067, 'ellipse': {'center': [226.03084241795017, 164.0666212376342], 'axes': [26.30357594404706, 40.80981931995994], 'angle': 37.216127626213414}, 'location': [226.03084241795017, 164.0666212376342], 'diameter': 40.80981931995994, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.9995220046595916, 'phi': -0.9350428573058625, 'norm_pos': [0.7063463825560943, 0.3163890781765242], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178263.0063622,"{'circle_3d': {'center': [7.903187998450844, 5.158107274835376, 73.75420019060839], 'normal': [0.5413217138251813, 0.40661207543931593, -0.735960204255842], 'radius': 2.34739993928038}, 'confidence': 0.06766622595169254, 'timestamp': 34598.757389, 'diameter_3d': 4.69479987856076, 'ellipse': {'center': [226.21711329639135, 163.19271341034855], 'axes': [25.64497440013789, 39.47618092480713], 'angle': 36.54393983857408}, 'location': [226.21711329639135, 163.19271341034855], 'diameter': 39.47618092480713, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.9895389951579132, 'phi': -0.9366197215792889, 'norm_pos': [0.7069284790512229, 0.3200303607902144], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178263.0134919,"{'circle_3d': {'center': [8.289590940807656, 5.2752530180976684, 74.11993678317732], 'normal': [0.5735219590215819, 0.41637422071117325, -0.7054821548750967], 'radius': 2.3797502794520327}, 'confidence': 0.05865370848644655, 'timestamp': 34598.765789, 'diameter_3d': 4.759500558904065, 'ellipse': {'center': [229.11813726426817, 163.96157081823677], 'axes': [24.365406415516052, 39.82373347102081], 'angle': 35.65728250805366}, 'location': [229.11813726426817, 163.96157081823677], 'diameter': 39.82373347102081, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 2.000250080086685, 'phi': -0.8882085669232556, 'norm_pos': [0.7159941789508381, 0.3168267882573468], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178263.0222101,"{'circle_3d': {'center': [8.279964995817977, 5.1570422257561646, 74.0435192626547], 'normal': [0.5727197969391089, 0.40652332134938146, -0.7118502815853157], 'radius': 2.357312815215258}, 'confidence': 0.06872684534493817, 'timestamp': 34598.774189, 'diameter_3d': 4.714625630430516, 'ellipse': {'center': [229.11025660105554, 163.02190998200675], 'axes': [24.467723034596965, 39.488568189908364], 'angle': 35.04649976045829}, 'location': [229.11025660105554, 163.02190998200675], 'diameter': 39.488568189908364, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.9894418497078643, 'phi': -0.8932865887817177, 'norm_pos': [0.7159695518782986, 0.32074204174163856], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178263.0295548,"{'circle_3d': {'center': [8.269651440762889, 5.164887214683934, 74.03971227401661], 'normal': [0.5718603340178517, 0.4071770704266957, -0.7121675306384901], 'radius': 2.39439412583707}, 'confidence': 0.12562461901638156, 'timestamp': 34598.782589, 'diameter_3d': 4.78878825167414, 'ellipse': {'center': [229.02060562327847, 163.08434843637264], 'axes': [24.870297906709208, 40.11211513859772], 'angle': 35.129218003452955}, 'location': [229.02060562327847, 163.08434843637264], 'diameter': 40.11211513859772, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.990157506801448, 'phi': -0.8942374932150404, 'norm_pos': [0.7156893925727452, 0.32048188151511403], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178263.0382562,"{'circle_3d': {'center': [8.26178546505843, 5.163671707672391, 74.03270762713422], 'normal': [0.5712048360424802, 0.40707577817573376, -0.7127512512120229], 'radius': 2.38382993935175}, 'confidence': 0.145524984687586, 'timestamp': 34598.790989, 'diameter_3d': 4.7676598787035, 'ellipse': {'center': [228.9632486389303, 163.07954400170294], 'axes': [24.791646829431286, 39.93881286194795], 'angle': 35.15262858198897}, 'location': [228.9632486389303, 163.07954400170294], 'diameter': 39.93881286194795, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.9900466075496344, 'phi': -0.895197197129614, 'norm_pos': [0.7155101519966572, 0.32050189999290446], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178263.0517042,"{'circle_3d': {'center': [8.222989151815845, 5.271829887882747, 74.06421854404277], 'normal': [0.567971809938931, 0.4160889598599299, -0.7101253414696426], 'radius': 2.4236206552564457}, 'confidence': 0.1147475120853046, 'timestamp': 34598.799389, 'diameter_3d': 4.847241310512891, 'ellipse': {'center': [228.60422207809586, 163.9582551833744], 'axes': [25.06675509766901, 40.58867463570595], 'angle': 35.89596609031749}, 'location': [228.60422207809586, 163.9582551833744], 'diameter': 40.58867463570595, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.999936351030368, 'phi': -0.8961657005254395, 'norm_pos': [0.7143881939940495, 0.31684060340260667], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582178263.058271,"{'circle_3d': {'center': [8.247916174702947, 5.1536382449331075, 74.01589587210768], 'normal': [0.5700490618461896, 0.4062396562807933, -0.7141522307975674], 'radius': 2.3917192739877993}, 'confidence': 0.10624486927888346, 'timestamp': 34598.807789, 'diameter_3d': 4.7834385479755985, 'ellipse': {'center': [228.86100149251547, 163.0040429172713], 'axes': [24.948707120408482, 40.08012325705455], 'angle': 35.150357074775066}, 'location': [228.86100149251547, 163.0040429172713], 'diameter': 40.08012325705455, 'sphere': {'center': [1.4073274325486702, 0.27876236956358746, 82.58572264167849], 'radius': 12.0}, 'projected_sphere': {'center': [170.5653008809519, 122.09276692872578], 'axes': [180.17642183214994, 180.17642183214994], 'angle': 90.0}, 'model_confidence': 0.22787654077071062, 'model_id': 71, 'model_birth_timestamp': 34441.895594, 'theta': 1.9891313933393977, 'phi': -0.8971430034025157, 'norm_pos': [0.7151906296641108, 0.32081648784470285], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
