eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1582180042.3914392,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 36378.034935, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-294185.203938823, 641085.011351227, 10680143.854785698], 'radius': 12.0}, 'projected_sphere': {'center': [142.9220627622595, 157.21604431944576], 'axes': [0.001393239660656104, 0.001393239660656104], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.2029362,"{'circle_3d': {'center': [-3.315996772096329, 6.593218037541863, 114.15416277349776], 'normal': [-0.32040651866375475, 0.3602955361629804, -0.8760860627922371], 'radius': 3.0456005026833246}, 'confidence': 0.9959210527369912, 'timestamp': 36379.849331, 'diameter_3d': 6.091201005366649, 'ellipse': {'center': [142.11090668190508, 155.67602799084324], 'axes': [27.98851731299732, 33.08934433072157], 'angle': -49.72365503420243}, 'location': [142.11090668190508, 155.67602799084324], 'diameter': 33.08934433072157, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.940191686387204, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9393810148109625, 'phi': -1.921410742678748, 'norm_pos': [0.44409658338095337, 0.35134988337148654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.212359,"{'circle_3d': {'center': [-3.3123791022378444, 6.607760948147289, 114.15883227699895], 'normal': [-0.3201050461755477, 0.3615074453800992, -0.8756969375004717], 'radius': 3.026308793904346}, 'confidence': 0.9989784486634242, 'timestamp': 36379.857731, 'diameter_3d': 6.052617587808692, 'ellipse': {'center': [142.1295793666178, 155.75487032665833], 'axes': [27.79411192522978, 32.87836389585625], 'angle': -49.84110175460872}, 'location': [142.1295793666178, 155.75487032665833], 'diameter': 32.87836389585625, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9398253574925186, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9406805046428177, 'phi': -1.9212504234789782, 'norm_pos': [0.44415493552068064, 0.3510213736389236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.218938,"{'circle_3d': {'center': [-3.3147024354846564, 6.585861556281274, 114.15066724086708], 'normal': [-0.3202986572794487, 0.35968249605793123, -0.8763773571781271], 'radius': 3.0047004574064577}, 'confidence': 0.9086639808048964, 'timestamp': 36379.866131, 'diameter_3d': 6.0094009148129155, 'ellipse': {'center': [142.11417289059216, 155.6408867501976], 'axes': [27.624975821470745, 32.645905577252755], 'angle': -49.68742847880591}, 'location': [142.11417289059216, 155.6408867501976], 'diameter': 32.645905577252755, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9398511802838794, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9387239208373939, 'phi': -1.9211949490243285, 'norm_pos': [0.4441067902831005, 0.35149630520750996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.227212,"{'circle_3d': {'center': [-3.3000466553165198, 6.607022857685186, 114.15402789547832], 'normal': [-0.3190773422654373, 0.36144593784159057, -0.87609730262719], 'radius': 3.0136049309677393}, 'confidence': 0.9548224784030208, 'timestamp': 36379.874531, 'diameter_3d': 6.027209861935479, 'ellipse': {'center': [142.19449974908235, 155.75341046625536], 'axes': [27.6939213451631, 32.741686018446785], 'angle': -49.92878260315817}, 'location': [142.19449974908235, 155.75341046625536], 'diameter': 32.741686018446785, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.939988847633344, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9406145364078438, 'phi': -1.9200677760799763, 'norm_pos': [0.44435781171588234, 0.3510274563906026], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.239,"{'circle_3d': {'center': [-3.2843956170698667, 6.625402658796672, 114.15593846753825], 'normal': [-0.3177730890782162, 0.36297758793421436, -0.8759380882888629], 'radius': 3.0516058376554502}, 'confidence': 0.9089707442692927, 'timestamp': 36379.882931, 'diameter_3d': 6.1032116753109005, 'ellipse': {'center': [142.28227373253767, 155.84876670993327], 'axes': [28.035363284263884, 33.154045473900595], 'angle': -50.15991545295603}, 'location': [142.28227373253767, 155.84876670993327], 'diameter': 33.154045473900595, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.939907898703185, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.942257769100766, 'phi': -1.9188110438721984, 'norm_pos': [0.44463210541418025, 0.35063013870861137], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.246897,"{'circle_3d': {'center': [-3.267299721103991, 6.623196989768845, 114.14883894368657], 'normal': [-0.3163484310810599, 0.36279378218189545, -0.876529715276503], 'radius': 3.0342960934475887}, 'confidence': 0.9862404027989087, 'timestamp': 36379.891331, 'diameter_3d': 6.068592186895177, 'ellipse': {'center': [142.37223678733744, 155.8404830121061], 'axes': [27.900943953516453, 32.96798077148269], 'angle': -50.274956856095926}, 'location': [142.37223678733744, 155.8404830121061], 'diameter': 32.96798077148269, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9397378942723411, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9420605174241858, 'phi': -1.9171573609367976, 'norm_pos': [0.44491323996042953, 0.3506646541162246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.255693,"{'circle_3d': {'center': [-3.2903631019426527, 6.602620508401795, 114.14869160170997], 'normal': [-0.3182703794842817, 0.361079075401308, -0.8765419937745527], 'radius': 3.0213227051426617}, 'confidence': 0.8735495632987391, 'timestamp': 36379.899731, 'diameter_3d': 6.042645410285323, 'ellipse': {'center': [142.24664653287883, 155.73053889044027], 'axes': [27.78351036145113, 32.82707182031244], 'angle': -49.97409478293064}, 'location': [142.24664653287883, 155.73053889044027], 'diameter': 32.82707182031244, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9397412535455563, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9402211031144065, 'phi': -1.9190914916518975, 'norm_pos': [0.44452077041524635, 0.35112275462316556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.262922,"{'circle_3d': {'center': [-3.2525135287013263, 6.620545564310453, 114.14241772513105], 'normal': [-0.31511624838083785, 0.36257283006036284, -0.8770648168227964], 'radius': 3.030846557831659}, 'confidence': 0.8798171977377899, 'timestamp': 36379.908131, 'diameter_3d': 6.061693115663318, 'ellipse': {'center': [142.45092410659706, 155.8283671553463], 'axes': [27.89154108161367, 32.932327665651485], 'angle': -50.37026785841436}, 'location': [142.45092410659706, 155.8283671553463], 'diameter': 32.932327665651485, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9397195693852556, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9418234220600776, 'phi': -1.9157188115954682, 'norm_pos': [0.4451591378331158, 0.3507151368527237], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.271104,"{'circle_3d': {'center': [-3.2722204109241924, 6.617790291767556, 114.14837960019234], 'normal': [-0.3167584885660767, 0.3623432240151214, -0.876567993901022], 'radius': 2.9972242759552006}, 'confidence': 0.9998081500748439, 'timestamp': 36379.916531, 'diameter_3d': 5.994448551910401, 'ellipse': {'center': [142.3427142556219, 155.81465804354448], 'axes': [27.561881414442723, 32.56526346587912], 'angle': -50.20447866876331}, 'location': [142.3427142556219, 155.81465804354448], 'diameter': 32.56526346587912, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9400104807880894, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9415770636668632, 'phi': -1.917557246482328, 'norm_pos': [0.4448209820488184, 0.35077225815189794], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.279115,"{'circle_3d': {'center': [-3.2741559120548636, 6.619468355241107, 114.14977307528704], 'normal': [-0.31691978032696594, 0.36248306263791735, -0.8764518709764635], 'radius': 3.0033926790389582}, 'confidence': 0.9255205169061884, 'timestamp': 36379.924931, 'diameter_3d': 6.0067853580779165, 'ellipse': {'center': [142.33293402119574, 155.8227727400574], 'axes': [27.613747948672753, 32.63189906748188], 'angle': -50.200269600222626}, 'location': [142.33293402119574, 155.8227727400574], 'diameter': 32.63189906748188, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9400640681154315, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9417271022825349, 'phi': -1.917762351810041, 'norm_pos': [0.4447904188162367, 0.3507384469164275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.28713,"{'circle_3d': {'center': [-3.267236390890504, 6.618988570436489, 114.14707522133546], 'normal': [-0.3163431535632693, 0.3624430805708658, -0.8766766921390956], 'radius': 3.006599846791889}, 'confidence': 0.9996320879896143, 'timestamp': 36379.933331, 'diameter_3d': 6.013199693583778, 'ellipse': {'center': [142.3701759257006, 155.8207011178196], 'axes': [27.652506879083354, 32.667513559714], 'angle': -50.249449859151824}, 'location': [142.3701759257006, 155.8207011178196], 'diameter': 32.667513559714, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9402136407443473, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9416842029830634, 'phi': -1.91709849929027, 'norm_pos': [0.4449067997678144, 0.3507470786757517], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.2962391,"{'circle_3d': {'center': [-3.2705256847402677, 6.626137320181758, 114.15122139854597], 'normal': [-0.31661726138408297, 0.363038809716305, -0.8763311773715526], 'radius': 3.023366216179973}, 'confidence': 0.9714452200120856, 'timestamp': 36379.941731, 'diameter_3d': 6.046732432359946, 'ellipse': {'center': [142.35429588262912, 155.85661676643653], 'axes': [27.79201396929069, 32.848525931667616], 'angle': -50.26876772992852}, 'location': [142.35429588262912, 155.85661676643653], 'diameter': 32.848525931667616, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9403925230728638, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9423234727985146, 'phi': -1.917501075952099, 'norm_pos': [0.444857174633216, 0.3505974301398478], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.3030589,"{'circle_3d': {'center': [-3.2732572825318402, 6.636688402765697, 114.15658634770135], 'normal': [-0.31684489453338066, 0.3639180665982998, -0.875884098275272], 'radius': 3.0367876111827865}, 'confidence': 0.9917574642686042, 'timestamp': 36379.950131, 'diameter_3d': 6.073575222365573, 'ellipse': {'center': [142.3413455286145, 155.91082519214783], 'axes': [27.896176137567988, 32.992825698237176], 'angle': -50.31315653157423}, 'location': [142.3413455286145, 155.91082519214783], 'diameter': 32.992825698237176, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9397879329584136, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9432672839461684, 'phi': -1.9178940262987048, 'norm_pos': [0.44481670477692037, 0.3503715616993841], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.311202,"{'circle_3d': {'center': [-3.2702772001075644, 6.6412603559397825, 114.15740935803768], 'normal': [-0.3165965543313577, 0.36429906269614026, -0.875815514080577], 'radius': 3.0203737889583353}, 'confidence': 0.9992372524694152, 'timestamp': 36379.958531, 'diameter_3d': 6.040747577916671, 'ellipse': {'center': [142.3562729134043, 155.93671514034176], 'axes': [27.742210880020956, 32.81423031417878], 'angle': -50.363668901474554}, 'location': [142.3562729134043, 155.93671514034176], 'diameter': 32.81423031417878, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9396370784391816, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9436763604884497, 'phi': -1.917668316058729, 'norm_pos': [0.44486335285438844, 0.3502636869152427], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.323322,"{'circle_3d': {'center': [-3.280922037597612, 6.639631560184516, 114.16058582884905], 'normal': [-0.317483624122195, 0.36416332971653476, -0.87555080817963], 'radius': 3.0088617302781326}, 'confidence': 0.9866263386720653, 'timestamp': 36379.966931, 'diameter_3d': 6.017723460556265, 'ellipse': {'center': [142.29833868588062, 155.9279848193609], 'axes': [27.625676136100864, 32.688243913419775], 'angle': -50.27359873336677}, 'location': [142.29833868588062, 155.9279848193609], 'diameter': 32.688243913419775, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9397088537133835, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9435306161181398, 'phi': -1.9186606823040906, 'norm_pos': [0.44468230839337697, 0.35030006325266294], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.331341,"{'circle_3d': {'center': [-3.312635041842517, 6.644246978531258, 114.1740624716456], 'normal': [-0.32012637447593706, 0.36454794791209655, -0.8744277546132507], 'radius': 2.9910274156686127}, 'confidence': 0.9997723014699063, 'timestamp': 36379.975331, 'diameter_3d': 5.9820548313372255, 'ellipse': {'center': [142.1276023831837, 155.9504595265381], 'axes': [27.41572807866823, 32.490666851484335], 'angle': -50.06453294318021}, 'location': [142.1276023831837, 155.9504595265381], 'diameter': 32.490666851484335, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9399639283310224, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9439436245670623, 'phi': -1.9217398788288593, 'norm_pos': [0.4441487574474491, 0.3502064186394246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.339316,"{'circle_3d': {'center': [-3.2975992016008346, 6.661455590755986, 114.1757571499916], 'normal': [-0.3188733877891302, 0.3659819989308239, -0.8742865314177506], 'radius': 3.013230671217793}, 'confidence': 0.9640111441574619, 'timestamp': 36379.983731, 'diameter_3d': 6.026461342435586, 'ellipse': {'center': [142.21076376543476, 156.04094171888494], 'axes': [27.61234256737336, 32.73138962016339], 'angle': -50.28237793746351}, 'location': [142.21076376543476, 156.04094171888494], 'diameter': 32.73138962016339, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9400298469881996, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9454841183808431, 'phi': -1.920527715704145, 'norm_pos': [0.4444086367669836, 0.34982940950464614], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.346863,"{'circle_3d': {'center': [-3.3123822789787316, 6.653273841539035, 114.17773775410282], 'normal': [-0.32010531090395494, 0.36530018649607804, -0.8741214810751495], 'radius': 3.0142269352695417}, 'confidence': 0.9873365236254199, 'timestamp': 36379.992131, 'diameter_3d': 6.028453870539083, 'ellipse': {'center': [142.13129988088156, 155.99608688795743], 'axes': [27.61523987441479, 32.741664181288634], 'angle': -50.121857000296814}, 'location': [142.13129988088156, 155.99608688795743], 'diameter': 32.741664181288634, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9399295426865573, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9447515821283496, 'phi': -1.9218317395667674, 'norm_pos': [0.44416031212775486, 0.35001630463351074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.355221,"{'circle_3d': {'center': [-3.2952383004448254, 6.643838667656694, 114.1675397890499], 'normal': [-0.31867664602612944, 0.3645139220058829, -0.8749713114962262], 'radius': 3.0031163036632726}, 'confidence': 0.999453911665513, 'timestamp': 36380.000531, 'diameter_3d': 6.006232607326545, 'ellipse': {'center': [142.2215618969309, 155.94914086291396], 'axes': [27.5488729122372, 32.62384733336755], 'angle': -50.19206400833984}, 'location': [142.2215618969309, 155.94914086291396], 'diameter': 32.62384733336755, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9399428539592747, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.943907084377097, 'phi': -1.9200772542649556, 'norm_pos': [0.44444238092790905, 0.3502119130711918], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.362876,"{'circle_3d': {'center': [-3.3446469147332105, 6.68784504042106, 114.20414045330955], 'normal': [-0.32279403055016154, 0.3681811197362467, -0.8719212561412555], 'radius': 2.99406044962372}, 'confidence': 0.9994048464864697, 'timestamp': 36380.008931, 'diameter_3d': 5.98812089924744, 'ellipse': {'center': [141.95929384130412, 156.17663542759263], 'axes': [27.338267786814516, 32.51509818309377], 'angle': -50.093428715226814}, 'location': [141.95929384130412, 156.17663542759263], 'diameter': 32.51509818309377, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9399216869204974, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9478482853671175, 'phi': -1.9253610089618927, 'norm_pos': [0.4436227932540754, 0.34926401905169735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.371131,"{'circle_3d': {'center': [-3.3594055048624303, 6.727773697546527, 114.22657532215375], 'normal': [-0.32402391306092987, 0.3715085078300357, -0.8700516837375716], 'radius': 3.0486418257586103}, 'confidence': 0.9698233133433992, 'timestamp': 36380.017331, 'diameter_3d': 6.097283651517221, 'ellipse': {'center': [141.88716075833517, 156.38061362374253], 'axes': [27.756417500578593, 33.101466772910605], 'angle': -50.22645321773156}, 'location': [141.88716075833517, 156.38061362374253], 'diameter': 33.101466772910605, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9397221572634895, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9514296155123856, 'phi': -1.9273024210159806, 'norm_pos': [0.4433973773697974, 0.3484141099010728], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.379254,"{'circle_3d': {'center': [-3.37434714798511, 6.718926215024851, 114.22837663309357], 'normal': [-0.32526904998781986, 0.370771217619896, -0.8699015744925863], 'radius': 3.0159991054487048}, 'confidence': 0.9457103450228376, 'timestamp': 36380.025731, 'diameter_3d': 6.0319982108974095, 'ellipse': {'center': [141.80419001865982, 156.3352270284308], 'axes': [27.453549972003305, 32.74648136951682], 'angle': -50.0631433137223}, 'location': [141.80419001865982, 156.3352270284308], 'diameter': 32.74648136951682, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9397576286070741, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9506356153842157, 'phi': -1.9286152261138427, 'norm_pos': [0.44313809380831193, 0.3486032207148716], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.389816,"{'circle_3d': {'center': [-3.380772462330382, 6.732666986798555, 114.23665007239813], 'normal': [-0.3258044928499258, 0.3719162819343713, -0.8692121212172067], 'radius': 3.023697751738302}, 'confidence': 0.9989294117221628, 'timestamp': 36380.034131, 'diameter_3d': 6.047395503476604, 'ellipse': {'center': [141.77132001726878, 156.40622123371892], 'axes': [27.494328934505027, 32.82771659214579], 'angle': -50.098983056242595}, 'location': [141.77132001726878, 156.40622123371892], 'diameter': 32.82771659214579, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9393934254647851, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.951868862579292, 'phi': -1.9294156411045509, 'norm_pos': [0.44303537505396495, 0.3483074115261712], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.395478,"{'circle_3d': {'center': [-3.3768662759822403, 6.763691558617808, 114.24851426063678], 'normal': [-0.325478977320914, 0.37450166291930903, -0.8682234388639851], 'radius': 3.012638652179763}, 'confidence': 0.9540780564740763, 'timestamp': 36380.042531, 'diameter_3d': 6.025277304359526, 'ellipse': {'center': [141.7932445807926, 156.57105972738864], 'axes': [27.351088261868846, 32.70423116372388], 'angle': -50.31387894061052}, 'location': [141.7932445807926, 156.57105972738864], 'diameter': 32.70423116372388, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9389957302315066, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9546555936344634, 'phi': -1.9294611558301493, 'norm_pos': [0.44310388931497685, 0.34762058446921396], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.407062,"{'circle_3d': {'center': [-3.3925932568121104, 6.739155529000462, 114.24386834468709], 'normal': [-0.3267895590567365, 0.3724569937845303, -0.8686105985264595], 'radius': 3.003821871585061}, 'confidence': 0.9372962567362748, 'timestamp': 36380.050931, 'diameter_3d': 6.007643743170122, 'ellipse': {'center': [141.7070007853365, 156.44082752126644], 'axes': [27.2884974134106, 32.60984678019673], 'angle': -50.05155326321888}, 'location': [141.7070007853365, 156.44082752126644], 'diameter': 32.60984678019673, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9388717605817942, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.952451427092773, 'phi': -1.930637044034359, 'norm_pos': [0.4428343774541766, 0.3481632186613898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180044.415235,"{'circle_3d': {'center': [-3.3737460039424856, 6.757304602490708, 114.24459273267867], 'normal': [-0.3252189546509345, 0.37396941657538413, -0.8685502328604952], 'radius': 2.995917670993779}, 'confidence': 0.9528232259699192, 'timestamp': 36380.059331, 'diameter_3d': 5.991835341987558, 'ellipse': {'center': [141.80820178599603, 156.53925652532234], 'axes': [27.21298768520607, 32.52379443867342], 'angle': -50.298517681468695}, 'location': [141.80820178599603, 156.53925652532234], 'diameter': 32.52379443867342, 'sphere': {'center': [0.528881451868728, 2.269671603586099, 124.66719552700461], 'radius': 12.0}, 'projected_sphere': {'center': [162.6302548859983, 131.28762372711404], 'axes': [119.35778243103888, 119.35778243103888], 'angle': 90.0}, 'model_confidence': 0.9388230233975947, 'model_id': 1, 'model_birth_timestamp': 36374.431343, 'theta': 1.9540816401976402, 'phi': -1.9290749435366215, 'norm_pos': [0.4431506305812376, 0.34775309781115693], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
