eye_packets,593
norm_X,norm_Y,phi,theta,confidence,timestamp
1603852268.444727,"{'circle_3d': {'center': [-11.894631467279034, -12.439028851871365, 48.90800569318523], 'normal': [0.3725995285101028, -0.08611711588651173, -0.9239877887209539], 'radius': 1.8055508893457135}, 'confidence': 0.3689811983656096, 'timestamp': 177458.026348, 'diameter_3d': 3.611101778691427, 'ellipse': {'center': [77.33833322727537, 33.75829151868915], 'axes': [23.544526091606368, 26.448297193492067], 'angle': -54.57260015107575}, 'location': [77.33833322727537, 33.75829151868915], 'diameter': 26.448297193492067, 'sphere': {'center': [-16.365825809400267, -11.405623461233224, 59.995859157836676], 'radius': 12.0}, 'projected_sphere': {'center': [67.48202343385974, 55.52264234032782], 'axes': [135.67487907099598, 135.67487907099598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.4845724110851766, 'phi': -1.187490016884707, 'norm_pos': [0.24168229133523553, 0.8593404520054619], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.2289212,"{'circle_3d': {'center': [-13.14158487737701, -6.361378291879861, 45.701997575979064], 'normal': [0.17321358025315026, 0.3604844021046586, -0.9165413528341928], 'radius': 2.0025763632066385}, 'confidence': 0.49850180769967156, 'timestamp': 177460.815148, 'diameter_3d': 4.005152726413277, 'ellipse': {'center': [62.34025845228628, 72.56119586229065], 'axes': [28.790617189194812, 31.207155457318873], 'angle': -65.87297073973423}, 'location': [62.34025845228628, 72.56119586229065], 'diameter': 31.207155457318873, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.93958348650005, 'phi': -1.3840131307121915, 'norm_pos': [0.1948133076633946, 0.6976616839071224], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.2438269,"{'circle_3d': {'center': [-13.028551488583716, -6.439957537994783, 45.693318316028275], 'normal': [0.18263302931925815, 0.3539361315950819, -0.9172646244967587], 'radius': 2.0567439004758765}, 'confidence': 0.32999916570481264, 'timestamp': 177460.823548, 'diameter_3d': 4.113487800951753, 'ellipse': {'center': [63.14786901489505, 71.96016020827844], 'axes': [29.669490940726888, 32.0407108562743], 'angle': -66.13141669419406}, 'location': [63.14786901489505, 71.96016020827844], 'diameter': 32.0407108562743, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9325726496988271, 'phi': -1.3742603841778478, 'norm_pos': [0.19733709067154703, 0.7001659991321731], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.2477162,"{'circle_3d': {'center': [-12.941614696781208, -6.39798976278851, 45.72729744542774], 'normal': [0.18987776196946712, 0.3574334461956047, -0.9144330303801369], 'radius': 2.010614042143711}, 'confidence': 0.5703793032185478, 'timestamp': 177460.831948, 'diameter_3d': 4.021228084287422, 'ellipse': {'center': [63.86649365497985, 72.31606918918254], 'axes': [28.97882935880636, 31.27061448610419], 'angle': -67.12992082026352}, 'location': [63.86649365497985, 72.31606918918254], 'diameter': 31.27061448610419, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9363146731999534, 'phi': -1.3660603980572217, 'norm_pos': [0.19958279267181203, 0.6986830450450727], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.261968,"{'circle_3d': {'center': [-13.084981983020954, -6.332299114130638, 45.724338635996006], 'normal': [0.17793048811615494, 0.362907666917094, -0.9146795978327812], 'radius': 1.995212204657086}, 'confidence': 0.713843834159523, 'timestamp': 177460.848748, 'diameter_3d': 3.990424409314172, 'ellipse': {'center': [62.805807804446076, 72.80063718280256], 'axes': [28.66756818431509, 31.0603637123823], 'angle': -66.52954102745193}, 'location': [62.805807804446076, 72.80063718280256], 'diameter': 31.0603637123823, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9421827313725952, 'phi': -1.3786681202571829, 'norm_pos': [0.19626814938889398, 0.6966640117383227], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.2701309,"{'circle_3d': {'center': [-13.073854732298683, -6.5235047559775206, 45.652546408776885], 'normal': [0.17885775900967762, 0.34697386342985387, -0.9206622834343748], 'radius': 2.010789162692267}, 'confidence': 0.621129607384163, 'timestamp': 177460.857148, 'diameter_3d': 4.021578325384534, 'ellipse': {'center': [62.73407512704031, 71.31072586143242], 'axes': [29.07554663381308, 31.373986610190496], 'angle': -65.1554774910221}, 'location': [62.73407512704031, 71.31072586143242], 'diameter': 31.373986610190496, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.925138907667939, 'phi': -1.3789156745188778, 'norm_pos': [0.19604398477200097, 0.7028719755773649], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.276615,"{'circle_3d': {'center': [-13.089123974534026, -6.473523556923226, 45.66855186964819], 'normal': [0.1775853221567324, 0.3511389633510451, -0.9193284950284327], 'radius': 2.022352377361968}, 'confidence': 0.44008298786661587, 'timestamp': 177460.865548, 'diameter_3d': 4.044704754723936, 'ellipse': {'center': [62.653676749573435, 71.69411551071532], 'axes': [29.19351490765515, 31.540598808907628], 'angle': -65.4219822003891}, 'location': [62.653676749573435, 71.69411551071532], 'diameter': 31.540598808907628, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9295835743667764, 'phi': -1.3799780466130906, 'norm_pos': [0.195792739842417, 0.7012745187053528], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.2851331,"{'circle_3d': {'center': [-12.993006630751205, -6.44209816111081, 45.69962894276529], 'normal': [0.18559510080530073, 0.35375774633541307, -0.9167387389353413], 'radius': 2.0157945730268616}, 'confidence': 0.5998071117242242, 'timestamp': 177460.873948, 'diameter_3d': 4.031589146053723, 'ellipse': {'center': [63.42900352163031, 71.9604818655306], 'axes': [29.086864321122842, 31.389542115596402], 'angle': -66.38622035633574}, 'location': [63.42900352163031, 71.9604818655306], 'diameter': 31.389542115596402, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.932381925201418, 'phi': -1.3710447040641274, 'norm_pos': [0.1982156360050947, 0.7001646588936226], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.293282,"{'circle_3d': {'center': [-13.015322692027922, -6.410550950701871, 45.7073552703418], 'normal': [0.183735429032241, 0.356386680536158, -0.9160948783039653], 'radius': 2.019726646755543}, 'confidence': 0.735623608186743, 'timestamp': 177460.882348, 'diameter_3d': 4.039453293511086, 'ellipse': {'center': [63.2801419926967, 72.20035876532353], 'axes': [29.109590369481683, 31.446910367110185], 'angle': -66.46252738601565}, 'location': [63.2801419926967, 72.20035876532353], 'diameter': 31.446910367110185, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9351941054719277, 'phi': -1.372858753326466, 'norm_pos': [0.19775044372717718, 0.699165171811152], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.310496,"{'circle_3d': {'center': [-13.04181640955595, -6.347094082700714, 45.72696065475536], 'normal': [0.18152761923823865, 0.3616747528695878, -0.9144610962695021], 'radius': 2.0082166782180177}, 'confidence': 0.5609146239454975, 'timestamp': 177460.899148, 'diameter_3d': 4.0164333564360355, 'ellipse': {'center': [63.12768496756608, 72.6913435573926], 'axes': [28.877329039208853, 31.252482203618214], 'angle': -66.75095929449792}, 'location': [63.12768496756608, 72.6913435573926], 'diameter': 31.252482203618214, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9408599542718095, 'phi': -1.3748360288166188, 'norm_pos': [0.19727401552364401, 0.6971194018441975], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.329739,"{'circle_3d': {'center': [-12.950277491453726, -6.395003766812566, 45.72666966575266], 'normal': [0.18915586241342403, 0.35768227919359996, -0.91448534535306], 'radius': 2.0373001959400647}, 'confidence': 0.4274035574933505, 'timestamp': 177460.915948, 'diameter_3d': 4.0746003918801295, 'ellipse': {'center': [63.79749584187921, 72.33127667235576], 'axes': [29.359267880385456, 31.688226190930575], 'angle': -67.08497738897324}, 'location': [63.79749584187921, 72.33127667235576], 'diameter': 31.688226190930575, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9365811207860522, 'phi': -1.3668286839087291, 'norm_pos': [0.19936717450587255, 0.698619680531851], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.345608,"{'circle_3d': {'center': [-12.982781285095362, -6.325189364003157, 45.74754299284399], 'normal': [0.18644721294328775, 0.3635001460943842, -0.912745901428783], 'radius': 2.02278331086957}, 'confidence': 0.5467601448748121, 'timestamp': 177460.932748, 'diameter_3d': 4.04556662173914, 'ellipse': {'center': [63.603772993126725, 72.8708404446827], 'axes': [29.075862801823735, 31.44707150003072], 'angle': -67.38383349924527}, 'location': [63.603772993126725, 72.8708404446827], 'diameter': 31.44707150003072, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.942818636747865, 'phi': -1.3692977503489236, 'norm_pos': [0.198761790603521, 0.6963714981471554], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.355794,"{'circle_3d': {'center': [-13.2136062708967, -6.294639085543821, 45.715081774951585], 'normal': [0.16721179745984288, 0.36604600263266207, -0.9154510029198163], 'radius': 2.0178770550000085}, 'confidence': 0.4848483778288774, 'timestamp': 177460.941148, 'diameter_3d': 4.035754110000017, 'ellipse': {'center': [61.83508693523882, 73.06332982024054], 'axes': [28.92841967966417, 31.444673354210252], 'angle': -65.81332632577598}, 'location': [61.83508693523882, 73.06332982024054], 'diameter': 31.444673354210252, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9455528945029248, 'phi': -1.3901328065468603, 'norm_pos': [0.1932346466726213, 0.6955694590823311], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.361067,"{'circle_3d': {'center': [-13.09920403547448, -6.263977012711751, 45.74892888242265], 'normal': [0.17674531707836116, 0.368601175368668, -0.9126304106305608], 'radius': 1.9969109366255873}, 'confidence': 0.5011000915232444, 'timestamp': 177460.949548, 'diameter_3d': 3.9938218732511745, 'ellipse': {'center': [62.75268027357039, 73.32920677218668], 'axes': [28.620980485655167, 31.064883549031745], 'angle': -66.93748236719257}, 'location': [62.75268027357039, 73.32920677218668], 'diameter': 31.064883549031745, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9483001179914514, 'phi': -1.3794986768198692, 'norm_pos': [0.19610212585490747, 0.6944616384492222], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.369513,"{'circle_3d': {'center': [-13.120930609493767, -6.233203847845569, 45.75721804711084], 'normal': [0.17493476924342063, 0.37116560577418317, -0.9119396469065455], 'radius': 1.9957388497210546}, 'confidence': 0.544425472647106, 'timestamp': 177460.957948, 'diameter_3d': 3.9914776994421093, 'ellipse': {'center': [62.610302821395734, 73.56469315974525], 'axes': [28.568438306461456, 31.042352246728516], 'angle': -66.99786526262383}, 'location': [62.610302821395734, 73.56469315974525], 'diameter': 31.042352246728516, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9510603072228963, 'phi': -1.3812714997213908, 'norm_pos': [0.19565719631686168, 0.6934804451677281], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.3772538,"{'circle_3d': {'center': [-12.915368586926233, -6.202320301946431, 45.811328260519964], 'normal': [0.19206493779071507, 0.37373923459911124, -0.9074304624557846], 'radius': 2.023416556405024}, 'confidence': 0.2636203883123229, 'timestamp': 177460.966348, 'diameter_3d': 4.046833112810048, 'ellipse': {'center': [64.23286993188879, 73.84087634327011], 'axes': [28.970771147317144, 31.377995985029585], 'angle': -68.90535204144184}, 'location': [64.23286993188879, 73.84087634327011], 'diameter': 31.377995985029585, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9538334621972593, 'phi': -1.3622166706611525, 'norm_pos': [0.20072771853715246, 0.6923296819030412], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.397506,"{'circle_3d': {'center': [-13.07321012371177, -6.029402317216622, 45.851730657632075], 'normal': [0.17891147639192043, 0.38814906665992877, -0.9040635960297757], 'radius': 2.0226373699682867}, 'confidence': 0.41291070304537475, 'timestamp': 177460.983148, 'diameter_3d': 4.045274739936573, 'ellipse': {'center': [63.156707107650206, 75.15316590031298], 'axes': [28.742962656449766, 31.35822175693127], 'angle': -68.92507998087497}, 'location': [63.156707107650206, 75.15316590031298], 'diameter': 31.35822175693127, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.96941866938446, 'phi': -1.3754236945740794, 'norm_pos': [0.1973647097114069, 0.686861808748696], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.414742,"{'circle_3d': {'center': [-12.949724881088121, -6.227311341179728, 45.793860416967476], 'normal': [0.1892019132772244, 0.3716566479963366, -0.908886116085159], 'radius': 2.0121318592315194}, 'confidence': 0.4238408365488971, 'timestamp': 177460.991548, 'diameter_3d': 4.024263718463039, 'ellipse': {'center': [63.94539387083603, 73.64181277481333], 'axes': [28.82933778630296, 31.227737240457394], 'angle': -68.42359845409321}, 'location': [63.94539387083603, 73.64181277481333], 'diameter': 31.227737240457394, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9515891805504428, 'phi': -1.3655584409320038, 'norm_pos': [0.19982935584636258, 0.6931591134382777], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.427714,"{'circle_3d': {'center': [-13.18595568131535, -6.369376491859174, 45.69056469479496], 'normal': [0.16951601325828858, 0.359817885439716, -0.9174940929328685], 'radius': 2.027615947228894}, 'confidence': 0.502671591019978, 'timestamp': 177461.008348, 'diameter_3d': 4.055231894457788, 'ellipse': {'center': [61.985444427575544, 72.48443164038942], 'axes': [29.149204466390593, 31.6164316169847], 'angle': -65.47383739100093}, 'location': [61.985444427575544, 72.48443164038942], 'diameter': 31.6164316169847, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9388690251474805, 'phi': -1.3880968342305198, 'norm_pos': [0.19370451383617357, 0.6979815348317108], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.431145,"{'circle_3d': {'center': [-13.184540525731425, -6.323376346131635, 45.70897783152792], 'normal': [0.1696339428902824, 0.3636512309170109, -0.9159596648717886], 'radius': 2.00758435792506}, 'confidence': 0.5293973749657557, 'timestamp': 177461.016748, 'diameter_3d': 4.01516871585012, 'ellipse': {'center': [62.03770724528836, 72.84753312613148], 'axes': [28.816017273097213, 31.285449228798925], 'angle': -65.82609143497257}, 'location': [62.03770724528836, 72.84753312613148], 'diameter': 31.285449228798925, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9429808206832344, 'phi': -1.3876730722723396, 'norm_pos': [0.1938678351415261, 0.6964686119744521], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.436915,"{'circle_3d': {'center': [-13.19971910772588, -6.2954055710412, 45.717320887138726], 'normal': [0.1683690610574112, 0.3659821288412139, -0.9152644102375547], 'radius': 2.0083452064156653}, 'confidence': 0.5718799935747857, 'timestamp': 177461.025148, 'diameter_3d': 4.0166904128313305, 'ellipse': {'center': [61.94346775242633, 73.06223200465993], 'axes': [28.79557740533536, 31.29157885271018], 'angle': -65.91558817618566}, 'location': [61.94346775242633, 73.06223200465993], 'diameter': 31.29157885271018, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9454842579760852, 'phi': -1.3888734803749763, 'norm_pos': [0.19357333672633228, 0.6955740333139169], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.4445708,"{'circle_3d': {'center': [-13.105302174560633, -6.267337679292948, 45.746393052847935], 'normal': [0.17623713882118175, 0.36832111982023485, -0.9128417297617871], 'radius': 2.027228877389976}, 'confidence': 0.5355589037113332, 'timestamp': 177461.033548, 'diameter_3d': 4.054457754779952, 'ellipse': {'center': [62.698273666535485, 73.29472712214509], 'axes': [29.057926912426048, 31.540431558723135], 'angle': -66.86216454293185}, 'location': [62.698273666535485, 73.29472712214509], 'diameter': 31.540431558723135, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9479988673980608, 'phi': -1.3800785281793166, 'norm_pos': [0.1959321052079234, 0.6946053036577288], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.453869,"{'circle_3d': {'center': [-13.12877834927086, -6.239173219891457, 45.75328821050846], 'normal': [0.17428079092866292, 0.3706681581036926, -0.9122671332900774], 'radius': 2.0238096855889647}, 'confidence': 0.6841344789813132, 'timestamp': 177461.041948, 'diameter_3d': 4.047619371177929, 'ellipse': {'center': [62.54040055782528, 73.51008215430426], 'axes': [28.975011240674156, 31.48454584260987], 'angle': -66.88910723111208}, 'location': [62.54040055782528, 73.51008215430426], 'diameter': 31.48454584260987, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9505246489317372, 'phi': -1.3820294565492632, 'norm_pos': [0.195438751743204, 0.6937079910237323], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.4604921,"{'circle_3d': {'center': [-13.134950900410974, -6.322473346166131, 45.71863638507348], 'normal': [0.17376641166698664, 0.36372648091413623, -0.9151547854096583], 'radius': 2.0145888851353804}, 'confidence': 0.5381866366550305, 'timestamp': 177461.050348, 'diameter_3d': 4.029177770270761, 'ellipse': {'center': [62.422829038646356, 72.86263478349736], 'axes': [28.926234490326262, 31.376655858057404], 'angle': -66.2152360076428}, 'location': [62.422829038646356, 72.86263478349736], 'diameter': 31.376655858057404, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9430616025858072, 'phi': -1.3831535545983682, 'norm_pos': [0.19507134074576987, 0.6964056884020944], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.468394,"{'circle_3d': {'center': [-13.150015357999688, -6.285743587486632, 45.73045228094332], 'normal': [0.17251104020126048, 0.3667872941374279, -0.9141701274205053], 'radius': 1.9969957521229718}, 'confidence': 0.4581340656457114, 'timestamp': 177461.058748, 'diameter_3d': 3.9939915042459435, 'ellipse': {'center': [62.339196162163816, 73.14970247804897], 'axes': [28.63375795758328, 31.093404350540993], 'angle': -66.37428660347352}, 'location': [62.339196162163816, 73.14970247804897], 'diameter': 31.093404350540993, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9463495959189343, 'phi': -1.3842818451501115, 'norm_pos': [0.1948099880067619, 0.6952095730081294], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.4767659,"{'circle_3d': {'center': [-13.054936334014297, -6.2582073212985705, 45.75992884885678], 'normal': [0.1804342922000431, 0.3690819829864329, -0.91171374676105], 'radius': 2.0201903969506887}, 'confidence': 0.37950239242667383, 'timestamp': 177461.067148, 'diameter_3d': 4.040380793901377, 'ellipse': {'center': [63.0987048973991, 73.37759906287127], 'axes': [28.957602651417186, 31.407956384109927], 'angle': -67.3318022017181}, 'location': [63.0987048973991, 73.37759906287127], 'diameter': 31.407956384109927, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.948817397842547, 'phi': -1.3754143281966746, 'norm_pos': [0.1971834528043722, 0.6942600039047031], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852271.496306,"{'circle_3d': {'center': [-13.171159149551201, -6.4542900306659385, 45.66037634064715], 'normal': [0.17074905757196773, 0.3527417572058189, -0.9200097891118527], 'radius': 2.031163953354768}, 'confidence': 0.3965202322851424, 'timestamp': 177461.075548, 'diameter_3d': 4.062327906709536, 'ellipse': {'center': [62.029852376570645, 71.82529680907648], 'axes': [29.285905406819747, 31.699832047816983], 'angle': -64.95646319863617}, 'location': [62.029852376570645, 71.82529680907648], 'diameter': 31.699832047816983, 'sphere': {'center': [-15.220147840414814, -10.687191117135766, 56.70049380998938], 'radius': 12.0}, 'projected_sphere': {'center': [68.95805902512612, 56.07272195544239], 'axes': [143.56014187950373, 143.56014187950373], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.9312959202340951, 'phi': -1.3872894791536308, 'norm_pos': [0.19384328867678327, 0.7007279299621814], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
