eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851099.8027651,"{'circle_3d': {'center': [-8.625459028427214, -2.6064844462844796, 29.918101123412676], 'normal': [0.35051611321310483, -0.04303657207655684, -0.9355673721554623], 'radius': 1.052901977582196}, 'confidence': 0.2884528424181834, 'timestamp': 176289.394575, 'diameter_3d': 2.105803955164392, 'ellipse': {'center': [62.065400740579534, 90.46418111088491], 'axes': [23.626675179955043, 24.919054744370698], 'angle': -70.14347466439243}, 'location': [62.065400740579534, 90.46418111088491], 'diameter': 24.919054744370698, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5277464586272007, 'phi': -1.2123271073633421, 'norm_pos': [0.19395437731431103, 0.6230659120379796], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.657417,"{'circle_3d': {'center': [-3.3405372696280686, -0.7249657665037925, 33.929974320812875], 'normal': [0.7909262597797001, 0.11375665123850041, -0.6012446057054455], 'radius': 1.032063855369399}, 'confidence': 0.18177976185309966, 'timestamp': 176292.250575, 'diameter_3d': 2.064127710738798, 'ellipse': {'center': [126.43896063999067, 112.72748824288378], 'axes': [14.07020623445391, 20.639730278928894], 'angle': 7.768529285756392}, 'location': [126.43896063999067, 112.72748824288378], 'diameter': 20.639730278928894, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.6847997639429029, 'phi': -0.6499831598936565, 'norm_pos': [0.39512175199997085, 0.5303021323213175], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.665706,"{'circle_3d': {'center': [-3.681751889962193, -2.534457349936453, 33.39366329758116], 'normal': [0.7624917080851897, -0.0370343140475546, -0.6459371909747547], 'radius': 1.050015023282111}, 'confidence': 0.1886550637099864, 'timestamp': 176292.258975, 'diameter_3d': 2.100030046564222, 'ellipse': {'center': [122.41936098162483, 94.25189063048587], 'axes': [15.456922473838862, 21.421220741896185], 'angle': -8.157242630892828}, 'location': [122.41936098162483, 94.25189063048587], 'diameter': 21.421220741896185, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5337535418416928, 'phi': -0.7028313153511085, 'norm_pos': [0.3825605030675776, 0.6072837890396422], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.6734889,"{'circle_3d': {'center': [-3.399262501114661, -0.7245262024542329, 33.8534503480318], 'normal': [0.7860324904891509, 0.11379328157596375, -0.6076216034372018], 'radius': 1.0469873505796305}, 'confidence': 0.19589058876856855, 'timestamp': 176292.267375, 'diameter_3d': 2.093974701159261, 'ellipse': {'center': [125.76859558050477, 112.71444403748899], 'axes': [14.462280338066954, 20.985584768240034], 'angle': 7.831481830399991}, 'location': [125.76859558050477, 112.71444403748899], 'diameter': 20.985584768240034, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.6848366336923892, 'phi': -0.6580740691216128, 'norm_pos': [0.39302686118907737, 0.5303564831771292], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.682561,"{'circle_3d': {'center': [-3.97494295680708, -2.404117631037772, 33.05417063557185], 'normal': [0.7380591191814494, -0.026172670805997875, -0.6742282461421977], 'radius': 1.067384945620535}, 'confidence': 0.180490267953144, 'timestamp': 176292.275775, 'diameter_3d': 2.13476989124107, 'ellipse': {'center': [119.01441423813455, 95.32392331590613], 'axes': [16.61752346608409, 21.993954494698304], 'angle': -7.804111226609935}, 'location': [119.01441423813455, 95.32392331590613], 'diameter': 21.993954494698304, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5446206669829128, 'phi': -0.7402320985629074, 'norm_pos': [0.3719200444941705, 0.6028169861837245], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.6933792,"{'circle_3d': {'center': [-4.163938930280297, -2.279439312150147, 32.84823113056904], 'normal': [0.7223094547253478, -0.015782810898695782, -0.6913898715590984], 'radius': 1.053880079324793}, 'confidence': 0.19606616423401504, 'timestamp': 176292.284175, 'diameter_3d': 2.107760158649586, 'ellipse': {'center': [116.80904184241263, 96.45554570385048], 'axes': [16.96605369641309, 21.84408303392241], 'angle': -7.141058626277461}, 'location': [116.80904184241263, 96.45554570385048], 'diameter': 21.84408303392241, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5550128605806184, 'phi': -0.76353025004791, 'norm_pos': [0.36502825575753944, 0.598101892900623], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.701899,"{'circle_3d': {'center': [-4.146078431566588, -2.28378499961926, 32.867031231704864], 'normal': [0.7237978296181569, -0.016144951521121866, -0.6898231964644463], 'radius': 1.0572864860245965}, 'confidence': 0.1304891270117377, 'timestamp': 176292.292575, 'diameter_3d': 2.114572972049193, 'ellipse': {'center': [117.01694272002133, 96.42412603239265], 'axes': [16.97094634641121, 21.90225550893494], 'angle': -7.13385480925964}, 'location': [117.01694272002133, 96.42412603239265], 'diameter': 21.90225550893494, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5546506738024348, 'phi': -0.761369025957409, 'norm_pos': [0.36567794600006664, 0.5982328081983639], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.7093172,"{'circle_3d': {'center': [-3.4363418174961264, -0.6119303536562075, 33.82757983885193], 'normal': [0.7829425474573619, 0.12317626897579916, -0.6097774792021907], 'radius': 1.0544139297165611}, 'confidence': 0.14116397928727398, 'timestamp': 176292.300975, 'diameter_3d': 2.1088278594331222, 'ellipse': {'center': [125.36791684179951, 113.83612029558819], 'axes': [14.630564747370123, 21.150146797212752], 'angle': 8.815285632753628}, 'location': [125.36791684179951, 113.83612029558819], 'diameter': 21.150146797212752, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.6942862216281738, 'phi': -0.6616971262900205, 'norm_pos': [0.39177474013062347, 0.525682832101716], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.717537,"{'circle_3d': {'center': [-3.6517689958329225, -2.5290728642073557, 33.42888755912689], 'normal': [0.7649902825959625, -0.03658560690346317, -0.6430018358459442], 'radius': 1.0422959916218448}, 'confidence': 0.1905932947347891, 'timestamp': 176292.309375, 'diameter_3d': 2.0845919832436897, 'ellipse': {'center': [122.76635658400272, 94.33357934818319], 'axes': [15.256316553937738, 21.24019713896644], 'angle': -8.029695990298926}, 'location': [122.76635658400272, 94.33357934818319], 'diameter': 21.24019713896644, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5342025532919228, 'phi': -0.6989739728611756, 'norm_pos': [0.3836448643250085, 0.60694341938257], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.725354,"{'circle_3d': {'center': [-3.2632701050677504, -2.745884692979649, 33.932702190237364], 'normal': [0.7973651901597268, -0.054653259301154285, -0.6010172832534048], 'radius': 1.0557936936721668}, 'confidence': 0.10695320310654045, 'timestamp': 176292.317775, 'diameter_3d': 2.1115873873443336, 'ellipse': {'center': [127.20536361432144, 92.54817117322511], 'axes': [14.156253965901604, 21.20548432570686], 'angle': -8.760279910065474}, 'location': [127.20536361432144, 92.54817117322511], 'diameter': 21.20548432570686, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5161158228364742, 'phi': -0.6458994081091076, 'norm_pos': [0.3975167612947545, 0.6143826201115621], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.733687,"{'circle_3d': {'center': [-3.726762164303411, -2.487103785404896, 33.33828939770159], 'normal': [0.7587408518900886, -0.03308818366992488, -0.6505516826313864], 'radius': 1.1051238081352148}, 'confidence': 0.04865905314226446, 'timestamp': 176292.326175, 'diameter_3d': 2.2102476162704296, 'ellipse': {'center': [121.87803382629767, 94.68967649918392], 'axes': [16.42633348171358, 22.580383132463645], 'angle': -7.868781602892816}, 'location': [121.87803382629767, 94.68967649918392], 'diameter': 22.580383132463645, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5377021025040176, 'phi': -0.7087800154315838, 'norm_pos': [0.3808688557071802, 0.6054596812534003], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.7412748,"{'circle_3d': {'center': [-3.004480116063892, -0.8369204294104693, 34.37317698150444], 'normal': [0.8189310225767148, 0.10442709599627735, -0.5643110506478147], 'radius': 1.0628901143034382}, 'confidence': 0.1463383444059079, 'timestamp': 176292.334575, 'diameter_3d': 2.1257802286068763, 'ellipse': {'center': [130.1851763406775, 111.71750885462585], 'axes': [13.398764680835647, 20.984209309418265], 'angle': 6.598850018696796}, 'location': [130.1851763406775, 111.71750885462585], 'diameter': 20.984209309418265, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.6754141568296839, 'phi': -0.6033611531089899, 'norm_pos': [0.40682867606461715, 0.5345103797723922], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.7496388,"{'circle_3d': {'center': [-3.735945467730483, -2.5187916343236605, 33.329265504424555], 'normal': [0.7579755766044991, -0.03572883774648857, -0.6513036737378056], 'radius': 1.0322591212660295}, 'confidence': 0.12148000011101143, 'timestamp': 176292.342975, 'diameter_3d': 2.064518242532059, 'ellipse': {'center': [121.80072864292757, 94.36179454507115], 'axes': [15.358092952824284, 21.099252614476836], 'angle': -8.169888723994202}, 'location': [121.80072864292757, 94.36179454507115], 'diameter': 21.099252614476836, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5350598830713054, 'phi': -0.7098497014519831, 'norm_pos': [0.38062727700914867, 0.6068258560622035], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.7575512,"{'circle_3d': {'center': [-3.7458343576950046, -2.5157546215797444, 33.31760593145846], 'normal': [0.7571515024407888, -0.03547575335116222, -0.6522753048183134], 'radius': 1.059306128494635}, 'confidence': 0.18584225503670387, 'timestamp': 176292.351375, 'diameter_3d': 2.11861225698927, 'ellipse': {'center': [121.67688607469127, 94.38338657675452], 'axes': [15.79132363957622, 21.659933527250566], 'angle': -8.171014702607922}, 'location': [121.67688607469127, 94.38338657675452], 'diameter': 21.659933527250566, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5353131280151535, 'phi': -0.7111245128293675, 'norm_pos': [0.38024026898341023, 0.6067358892635228], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.765437,"{'circle_3d': {'center': [-3.7368225350640785, -2.513448576909597, 33.3279536684621], 'normal': [0.7579024876600329, -0.03528358296198327, -0.6514129934013435], 'radius': 1.0669735196133088}, 'confidence': 0.1342976290373361, 'timestamp': 176292.359775, 'diameter_3d': 2.1339470392266175, 'ellipse': {'center': [121.77784412714345, 94.41464377905223], 'axes': [15.87966188439771, 21.809642022766603], 'angle': -8.12605126814591}, 'location': [121.77784412714345, 94.41464377905223], 'diameter': 21.809642022766603, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5355054187895059, 'phi': -0.7099803308752245, 'norm_pos': [0.3805557628973233, 0.6066056509206157], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.7773519,"{'circle_3d': {'center': [-3.81039134832991, -2.401161738352886, 33.237947087197234], 'normal': [0.7517717532212135, -0.0259263464155907, -0.6589135418400822], 'radius': 1.0678626367233455}, 'confidence': 0.1498204872988731, 'timestamp': 176292.368175, 'diameter_3d': 2.135725273446691, 'ellipse': {'center': [120.92209535274208, 95.48993820660273], 'axes': [16.148041166870918, 21.87870139116597], 'angle': -7.328717608754219}, 'location': [120.92209535274208, 95.48993820660273], 'diameter': 21.87870139116597, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5448670749915232, 'phi': -0.7196680932940923, 'norm_pos': [0.377881547977319, 0.6021252574724887], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.7853298,"{'circle_3d': {'center': [-4.205821334751617, -2.177227362240019, 32.80300105493076], 'normal': [0.718819254352738, -0.007265148406185123, -0.6951590445289552], 'radius': 1.027278045011711}, 'confidence': 0.10018269416261405, 'timestamp': 176292.376575, 'diameter_3d': 2.054556090023422, 'ellipse': {'center': [116.32592873600836, 97.47901259604558], 'axes': [16.671979632218772, 21.31362128410595], 'angle': -6.233879641936839}, 'location': [116.32592873600836, 97.47901259604558], 'diameter': 21.31362128410595, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.563531114475221, 'phi': -0.7686666464007812, 'norm_pos': [0.36351852730002615, 0.5938374475164767], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.793378,"{'circle_3d': {'center': [-4.601474214592509, -2.080027142608794, 32.41197956084173], 'normal': [0.6858481810326635, 0.0008348698964169751, -0.7277441690363743], 'radius': 1.09868194874604}, 'confidence': 0.09073437934814971, 'timestamp': 176292.384975, 'diameter_3d': 2.19736389749208, 'ellipse': {'center': [111.62882997972652, 98.22227823576581], 'axes': [18.927321779274347, 23.068343475424786], 'angle': -6.298751538863609}, 'location': [111.62882997972652, 98.22227823576581], 'diameter': 23.068343475424786, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5716311967882988, 'phi': -0.8150274459836468, 'norm_pos': [0.34884009368664537, 0.5907405073509757], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.801288,"{'circle_3d': {'center': [-4.575610957382272, -2.091324394613448, 32.43642072625906], 'normal': [0.6880034524668498, -0.0001065677706375186, -0.7257074052515968], 'radius': 1.035136262658507}, 'confidence': 0.12866794634073458, 'timestamp': 176292.393375, 'diameter_3d': 2.070272525317014, 'ellipse': {'center': [111.96058300447311, 98.12203932881079], 'axes': [17.765521635236055, 21.717698324231616], 'angle': -6.348252408584585}, 'location': [111.96058300447311, 98.12203932881079], 'diameter': 21.717698324231616, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5706897590240574, 'phi': -0.8120620436313556, 'norm_pos': [0.34987682188897845, 0.5911581694632884], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.809567,"{'circle_3d': {'center': [-4.499141151434108, -2.092708402421353, 32.509560759102854], 'normal': [0.6943759362958634, -0.00022190175462962378, -0.7196124025146136], 'radius': 1.0642896087971294}, 'confidence': 0.15735267099602668, 'timestamp': 176292.401775, 'diameter_3d': 2.128579217594259, 'ellipse': {'center': [112.85563347080087, 98.15608776161284], 'axes': [18.07005717603538, 22.27828953544513], 'angle': -6.142580035111724}, 'location': [112.85563347080087, 98.15608776161284], 'diameter': 22.27828953544513, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.570574425038446, 'phi': -0.8032439874549913, 'norm_pos': [0.3526738545962527, 0.5910163009932798], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.817357,"{'circle_3d': {'center': [-4.53623306795256, -0.18223398454599748, 32.68640657559595], 'normal': [0.6912849432526592, 0.15898429973498335, -0.704875251140189], 'radius': 1.0121470342575416}, 'confidence': 0.16764327852628855, 'timestamp': 176292.410175, 'diameter_3d': 2.024294068515083, 'ellipse': {'center': [112.74944826560424, 118.07171192782093], 'axes': [16.839730329548324, 21.01948501679245], 'angle': 15.288833708087301}, 'location': [112.74944826560424, 118.07171192782093], 'diameter': 21.01948501679245, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.7304581090623157, 'phi': -0.7951319165373238, 'norm_pos': [0.3523420258300133, 0.5080345336340795], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.825216,"{'circle_3d': {'center': [-4.445070620094118, -2.2287697209584376, 32.56318471135557], 'normal': [0.6988818139075295, -0.01156034496605333, -0.7151437398268877], 'radius': 1.022187765329962}, 'confidence': 0.13167941044645506, 'timestamp': 176292.418575, 'diameter_3d': 2.044375530659924, 'ellipse': {'center': [113.51268432049922, 96.77769935284374], 'axes': [17.19051918392207, 21.372946852280982], 'angle': -7.454260702816456}, 'location': [113.51268432049922, 96.77769935284374], 'diameter': 21.372946852280982, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.559235724322904, 'phi': -0.7968981034074931, 'norm_pos': [0.35472713850156007, 0.5967595860298178], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.833529,"{'circle_3d': {'center': [-3.553542804809931, -0.6348588074756631, 33.67502913278789], 'normal': [0.7731757985145451, 0.12126556449084457, -0.6224900380408609], 'radius': 1.0363745827827455}, 'confidence': 0.0709312134904869, 'timestamp': 176292.426975, 'diameter_3d': 2.072749165565491, 'ellipse': {'center': [124.034413779213, 113.57793661027607], 'axes': [14.754626262865555, 20.882170271191146], 'angle': 8.769776626252062}, 'location': [124.034413779213, 113.57793661027607], 'diameter': 20.882170271191146, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.6923610839246295, 'phi': -0.6778478384426736, 'norm_pos': [0.38760754306004064, 0.5267585974571831], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.841409,"{'circle_3d': {'center': [-3.3914506717009445, -0.7354158918452265, 33.86153331319394], 'normal': [0.7866834762736272, 0.1128858074600476, -0.6069480230070236], 'radius': 1.0113862815995862}, 'confidence': 0.18447687093519916, 'timestamp': 176292.435375, 'diameter_3d': 2.0227725631991724, 'ellipse': {'center': [125.86685740807995, 112.60903388589469], 'axes': [13.950506473161543, 20.266842622707006], 'angle': 7.732656221429623}, 'location': [125.86685740807995, 112.60903388589469], 'diameter': 20.266842622707006, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.6839232741408812, 'phi': -0.6571370224964576, 'norm_pos': [0.39333392940024986, 0.5307956921421055], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.8494148,"{'circle_3d': {'center': [-3.4036273297213775, -0.7176047470755149, 33.849106023118296], 'normal': [0.7856687547719243, 0.11437006952419021, -0.607983630513327], 'radius': 1.052099510450735}, 'confidence': 0.17715387717787834, 'timestamp': 176292.443775, 'diameter_3d': 2.10419902090147, 'ellipse': {'center': [125.71868863091093, 112.7825111210982], 'axes': [14.543869146990474, 21.090767411168144], 'angle': 7.893839936217937}, 'location': [125.71868863091093, 112.7825111210982], 'diameter': 21.090767411168144, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.685417212027751, 'phi': -0.6585863145961023, 'norm_pos': [0.3928709019715967, 0.5300728703287575], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.861375,"{'circle_3d': {'center': [-3.487726385390987, -2.496509319019365, 33.62654313726766], 'normal': [0.7786605001327904, -0.033871978137797264, -0.6265305376675468], 'radius': 1.0301610032334207}, 'confidence': 0.1781203775388893, 'timestamp': 176292.452175, 'diameter_3d': 2.0603220064668415, 'ellipse': {'center': [124.64667384649813, 94.8121214858557], 'axes': [14.600097987410209, 20.863771108558186], 'angle': -7.333330161533916}, 'location': [124.64667384649813, 94.8121214858557], 'diameter': 20.863771108558186, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.536917868362527, 'phi': -0.6775553577740138, 'norm_pos': [0.38952085577030665, 0.6049494938089346], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851102.869761,"{'circle_3d': {'center': [-3.482173752201435, -2.83309071432613, 33.65924774892506], 'normal': [0.7791232195652531, -0.06192042774669438, -0.6238051533627634], 'radius': 1.0587589829040838}, 'confidence': 0.1913128577501535, 'timestamp': 176292.460575, 'diameter_3d': 2.1175179658081675, 'ellipse': {'center': [124.72783340178029, 91.44837145266838], 'axes': [14.853256093999164, 21.450419547528053], 'angle': -10.06650247307465}, 'location': [124.72783340178029, 91.44837145266838], 'diameter': 21.450419547528053, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5088362620301512, 'phi': -0.6751372734919944, 'norm_pos': [0.3897744793805634, 0.6189651189472151], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
